"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"TNF signaling pathway",0,0.007,0.072,108,21,"DNM1L, MAP3K8, CREB1, ATF6B, JAG1, EDN1, PGAM5, TAB2, TAB3, ICAM1, IKBKB, JUN, MAPK13, RELA, BCL3, MAP3K7, TNFRSF1A, PIK3R3, RIPK1, CFLAR, CREB3L1"
"Chemokine signaling pathway",0,0.007,0.09,182,30,"CXCL13, CCR8, CX3CR1, PTK2B, GNAI3, GNG3, GNG4, GNG10, CXCR3, GRK4, GSK3A, IKBKB, KRAS, PF4, PLCB4, PARD3, PXN, RAP1A, RELA, CCL3, CCL7, CCL13, CCL18, CXCL11, BRAF, STAT1, XCL2, CXCR4, PIK3R3, CDC42"
"NOD-like receptor signaling pathway",0,0.007,0.095,166,28,"DNM1L, NAMPT, IRF9, TXNIP, GABARAPL2, TICAM1, TAB2, TAB3, PYDC1, GBP2, IFNA13, IFNA16, IKBKB, ITPR3, JUN, MEFV, MYD88, PLCB4, MAPK13, NLRC4, RELA, BCL2L1, STAT1, MAP3K7, TLR4, GSDMD, RIPK1, NLRP12"
"Protein processing in endoplasmic reticulum",0,0.009,0.12,160,27,"BCAP31, STUB1, SEC23B, HSPH1, SEC63, UBE2J2, ATF6B, DAD1, EIF2S1, SEC31B, SEC61A1, DNAJB2, DNAJA1, HSPA5, P4HB, PARK2, DERL2, YOD1, NSFL1C, UBQLN4, BAG1, DNAJC1, HSP90B1, VCP, LMAN1L, CALR, CAPN2"
"Ras signaling pathway",0.001,0.011,0.165,223,34,"RASA4, CSF1R, EFNA2, EGFR, FGF7, FGF8, FGF9, FGF10, FGFR3, MRAS, RASA3, FLT4, PLA2G2D, LAT, GNG3, GNG4, GNG10, KSR2, PLA2G4D, IKBKB, KRAS, NGFR, PLCE1, PDGFRB, PLA2G4A, RAP1A, RELA, BCL2L1, PIK3R3, JMJD7-PLA2G4B, RASAL2, RAPGEF5, GAB2, CDC42"
"Aldosterone-regulated sodium reabsorption",0.001,0.013,0.212,37,10,"ATP1B4, SFN, KRAS, ATP1A3, ATP1B2, ATP1B3, PDPK1, SCNN1A, SCNN1G, PIK3R3"
"Regulation of actin cytoskeleton",0.001,0.014,0.238,210,32,"ARPC1B, CFL1, CFL2, EGFR, FGF7, FGF8, FGF9, FGF10, FGFR3, MRAS, CYFIP2, GIT1, MYLPF, PFN3, ITGA5, ITGAM, ITGAV, ITGB1, ITGB3, KRAS, MOS, PDGFRB, PFN1, PXN, MYL7, BDKRB1, BRAF, PIK3R3, MYLK2, CD14, ARHGEF6, CDC42"
"Serotonergic synapse",0.001,0.015,0.276,111,20,"RAPGEF3, ALOX15, GABRB2, GABRB3, GNAI3, GNAO1, GNG3, GNG4, GNG10, PLA2G4D, HTR1A, HTR6, ITPR3, KRAS, PLA2G4A, PLCB4, SLC18A2, BRAF, CACNA1C, JMJD7-PLA2G4B"
"cAMP signaling pathway",0.001,0.018,0.344,197,30,"RAPGEF3, GRIN3B, ADCYAP1R1, CNGA1, CREB1, ADRB2, DRD2, DRD5, ATP1B4, GNAI3, GRIA3, HTR1A, HTR6, HCAR2, JUN, ATP1A3, ATP1B2, ATP1B3, ATP2B3, PLCE1, PDE3B, PDE4C, GHRL, PTGER2, RAP1A, RELA, BRAF, CACNA1C, PIK3R3, CREB3L1"
"Dopaminergic synapse",0.002,0.018,0.376,130,22,"CREB1, ATF6B, DRD2, DRD3, DRD5, GNAI3, GNAO1, GNG3, GNG4, GNG10, GRIA3, GSK3A, ITPR3, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, SLC6A3, SLC18A2, CACNA1C, CREB3L1"
"Relaxin signaling pathway",0.002,0.018,0.376,130,22,"RLN3, COL1A2, COL4A2, CREB1, ATF6B, EDN1, EGFR, GNA15, GNAI3, GNAO1, GNG3, GNG4, GNG10, JUN, KRAS, PLCB4, MAPK13, ACTA2, RELA, RLN2, PIK3R3, CREB3L1"
"Phagosome",0.002,0.018,0.39,147,24,"TCIRG1, DYNC1H1, DYNC1I1, DYNC1I2, SEC61A1, HLA-DQA2, ITGA5, ITGAM, ITGAV, ITGB1, ITGB3, MSR1, ATP6V0A4, ATP6V1B2, STX18, ATP6AP1, TAP1, TLR2, TLR4, TUBA1A, CALR, RILP, ATP6V0E1, CD14"
"Cytokine-cytokine receptor interaction",0.002,0.024,0.546,266,37,"CXCL13, CCR8, CSF1R, CX3CR1, EDA, EGFR, EPO, FLT4, GH2, CXCR3, IL19, IFNA13, IFNA16, IL3, IL3RA, IL12A, IL17A, NGFR, IL21R, IL22, PDGFRB, PF4, TNFRSF17, CCL3, CCL7, CCL13, CCL18, CXCL11, BMP7, BMPR1B, XCL2, THPO, TNFRSF1A, TNFRSF4, CXCR4, PLEKHO2, TNFRSF11A"
"Mitophagy - animal",0.002,0.024,0.581,63,13,"GABARAPL2, CSNK2A2, PGAM5, MRAS, ATG9B, JUN, KRAS, PARK2, RELA, BCL2L1, SP1, UBB, USP30"
"Proximal tubule bicarbonate reclamation",0.002,0.024,0.608,23,7,"SLC38A3, SLC25A10, ATP1B4, ATP1A3, ATP1B2, ATP1B3, CA4"
"Osteoclast differentiation",0.003,0.025,0.64,127,21,"SIRPB1, IRF9, CREB1, CSF1R, CYLD, FHL2, TAB2, LILRA5, IKBKB, ITGB3, JUN, PPP3R2, MAPK13, RELA, SPI1, STAT1, MAP3K7, TNFRSF1A, PIK3R3, TNFRSF11A, GAB2"
"Renin secretion",0.003,0.029,0.777,65,13,"ADCYAP1R1, CREB1, ADRB2, ACE, GNAI3, GUCY1B3, ITPR3, PDE3B, PDE1B, PLCB4, PPP3R2, PTGER2, CACNA1C"
"Long-term depression",0.004,0.034,0.958,59,12,"GNAI3, GNAO1, PLA2G4D, GRIA3, GUCY1B3, ITPR3, KRAS, PLA2G4A, PLCB4, PPP2CB, BRAF, JMJD7-PLA2G4B"
"Thyroid hormone signaling pathway",0.004,0.037,1,116,19,"RCAN2, SLC16A10, ATP1B4, HDAC2, ITGAV, ITGB3, KRAS, MYH6, ATP1A3, ATP1B2, ATP1B3, PLCE1, PDPK1, PLCB4, SLCO1C1, SLC2A1, STAT1, NCOA3, PIK3R3"
"GnRH signaling pathway",0.004,0.037,1,91,16,"MAP3K2, CGA, EGFR, PTK2B, GNRH2, PLA2G4D, ITPR3, JUN, KRAS, MAP3K3, PLA2G4A, PLCB4, MAPK13, CACNA1C, JMJD7-PLA2G4B, CDC42"
"Focal adhesion",0.005,0.04,1,196,28,"COL1A2, COL4A2, EGFR, FLT4, MYLPF, TNC, ITGA5, ITGAV, ITGB1, ITGB3, JUN, LAMA4, ARHGAP5, PDGFRB, PDPK1, PXN, MYL7, RAP1A, TNN, BRAF, CAPN2, TLN2, PIK3R3, MYLK2, CAV3, CCND2, CCND3, CDC42"
"Ether lipid metabolism",0.01,0.075,1,43,9,"CEPT1, ENPP6, LPCAT4, PLA2G2D, PLA2G4D, PAFAH1B3, PLA2G4A, PLPP1, JMJD7-PLA2G4B"
"cGMP-PKG signaling pathway",0.011,0.085,1,162,23,"CNGA1, CREB1, ATF6B, ADORA3, ADRB2, ATP1B4, GNAI3, GUCY1B3, ITPR3, BORCS8-MEF2B, ATP1A3, ATP1B2, ATP1B3, ATP2A1, ATP2B3, PDE3B, PLCB4, PPP3R2, TRPC6, CACNA1C, MYLK2, PDE5A, CREB3L1"
"Insulin secretion",0.012,0.085,1,84,14,"ADCYAP1R1, CREB1, ATF6B, ATP1B4, ITPR3, KCNJ11, ATP1A3, ATP1B2, ATP1B3, PLCB4, SLC2A1, STX1A, CACNA1C, CREB3L1"
"Citrate cycle (TCA cycle)",0.012,0.085,1,30,7,"DLD, IDH3B, ACO2, PC, PDHA1, SDHC, SDHD"
"Glucagon signaling pathway",0.013,0.091,1,102,16,"PPARGC1A, CREB1, G6PC, GYS2, ITPR3, LDHB, PDE3B, PDHA1, PHKB, PLCB4, PPP4C, PPP3R2, PYGM, SLC2A1, CREB3L1, LDHAL6B"
"mRNA surveillance pathway",0.014,0.097,1,86,14,"SRRM1, NXF1, PAPOLA, PABPC5, ACIN1, SSU72, NXT1, PABPC1L2A, PCF11, PPP2CB, PPP2R5A, PPP2R5E, PABPC4, RBM8A"
"Notch signaling pathway",0.017,0.11,1,47,9,"JAG1, DTX1, SNW1, NCSTN, HDAC2, RBPJ, MFNG, APH1A, NUMBL"
"Endocrine and other factor-regulated calcium reabsorption",0.017,0.11,1,47,9,"CLTA, CLTC, DNM1, ATP1B4, ATP1A3, ATP1B2, ATP1B3, PLCB4, TRPV5"
"Adrenergic signaling in cardiomyocytes",0.02,0.125,1,143,20,"RAPGEF3, CREB1, ATF6B, ADRB2, ATP1B4, GNAI3, MYH6, ATP1A3, ATP1B2, ATP1B3, ATP2B3, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, CACNA1C, CACNA2D1, CACNB4, CREB3L1"
"AGE-RAGE signaling pathway in diabetic complications",0.021,0.13,1,99,15,"COL1A2, COL4A2, EDN1, EGR1, ICAM1, JUN, KRAS, SMAD4, PLCE1, PLCB4, MAPK13, RELA, STAT1, PIK3R3, CDC42"
"Apoptosis",0.023,0.137,1,136,19,"EIF2S1, ENDOG, BIRC5, IKBKB, IL3, IL3RA, ITPR3, JUN, KRAS, PDPK1, PMAIP1, RELA, BCL2L1, TNFRSF1A, TUBA1A, CAPN2, PIK3R3, RIPK1, CFLAR"
"Sphingolipid signaling pathway",0.024,0.137,1,118,17,"SGPP2, ADORA3, GNAI3, KRAS, ASAH1, PDPK1, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, RELA, SMPD2, TNFRSF1A, PIK3R3, SGPL1, GAB2"
"Other types of O-glycan biosynthesis",0.024,0.137,1,20,5,"B3GLCT, POFUT1, MFNG, OGT, PLOD3"
"VEGF signaling pathway",0.025,0.137,1,58,10,"PLA2G4D, KRAS, PLA2G4A, PPP3R2, MAPK13, PXN, MAPKAPK3, PIK3R3, JMJD7-PLA2G4B, CDC42"
"Platelet activation",0.029,0.159,1,121,17,"COL1A2, FGA, GNAI3, PLA2G4D, GUCY1B3, ITGB1, ITGB3, ITPR3, PLA2G4A, PLCB4, MAPK13, PTGIR, RAP1A, TLN2, PIK3R3, MYLK2, JMJD7-PLA2G4B"
"RIG-I-like receptor signaling pathway",0.036,0.189,1,70,11,"CYLD, DDX3X, IFNA13, IFNA16, IKBKB, IL12A, OTUD5, MAPK13, RELA, MAP3K7, RIPK1"
"Phospholipase D signaling pathway",0.039,0.197,1,144,19,"RAPGEF3, DNM1, EGFR, PTK2B, MRAS, PLA2G4D, LPAR4, KRAS, PDGFRB, PLA2G4A, PLCB4, AVPR1A, PIK3R3, DGKZ, DGKE, PLPP1, JMJD7-PLA2G4B, CYTH1, GAB2"
"Apelin signaling pathway",0.04,0.197,1,135,18,"PPARGC1A, GABARAPL2, CTGF, JAG1, EGR1, MRAS, GNAI3, GNG3, GNG4, GNG10, ITPR3, KRAS, SMAD4, BORCS8-MEF2B, PDE3B, PLCB4, ACTA2, MYLK2"
"Estrogen signaling pathway",0.04,0.197,1,98,14,"CREB1, ATF6B, EGFR, GNAI3, GNAO1, ITPR3, JUN, KRAS, OPRM1, PLCB4, SP1, HSP90B1, PIK3R3, CREB3L1"
"Th17 cell differentiation",0.04,0.197,1,107,15,"GATA3, LAT, HLA-DQA2, IKBKB, IL17A, JUN, SMAD4, NFKBIE, IL21R, IL22, PPP3R2, MAPK13, RELA, STAT1, RUNX1"
"Th1 and Th2 cell differentiation",0.051,0.242,1,92,13,"JAG1, GATA3, LAT, HLA-DQA2, RBPJ, IKBKB, IL12A, JUN, NFKBIE, PPP3R2, MAPK13, RELA, STAT1"
"T cell receptor signaling pathway",0.054,0.251,1,102,14,"MAP3K8, LAT, IKBKB, JUN, KRAS, NFKBIE, PDPK1, PPP3R2, MAPK13, RELA, MAP3K7, CARD11, PIK3R3, CDC42"
"Fc epsilon RI signaling pathway",0.054,0.251,1,66,10,"LAT, PLA2G4D, IL3, KRAS, PDPK1, PLA2G4A, MAPK13, PIK3R3, JMJD7-PLA2G4B, GAB2"
"Glutamatergic synapse",0.06,0.271,1,113,15,"SLC38A3, GRIN3B, GNAI3, GNAO1, GNG3, GNG4, GNG10, PLA2G4D, GRIA3, ITPR3, PLA2G4A, PLCB4, PPP3R2, CACNA1C, JMJD7-PLA2G4B"
"Phenylalanine, tyrosine and tryptophan biosynthesis",0.062,0.276,1,5,2,"IL4I1, GOT2"
"Necroptosis",0.063,0.276,1,162,20,"DNM1L, IRF9, TICAM1, CYLD, PGAM5, ALOX15, CHMP2A, PLA2G4D, IFNA13, IFNA16, PLA2G4A, H2AFY2, PYGM, STAT1, TLR4, TNFRSF1A, CAPN2, JMJD7-PLA2G4B, RIPK1, CFLAR"
"Circadian entrainment",0.067,0.288,1,96,13,"ADCYAP1R1, CREB1, GNAI3, GNAO1, GNG3, GNG4, GNG10, GRIA3, GUCY1B3, ITPR3, MTNR1B, PLCB4, CACNA1C"
"Linoleic acid metabolism",0.077,0.326,1,27,5,"ALOX15, PLA2G2D, PLA2G4D, PLA2G4A, JMJD7-PLA2G4B"
"IL-17 signaling pathway",0.084,0.348,1,90,12,"TAB2, TAB3, IKBKB, IL17A, JUN, MAPK13, RELA, S100A8, CCL7, SRSF1, MAP3K7, HSP90B1"
"Synaptic vesicle cycle",0.089,0.363,1,63,9,"TCIRG1, CLTA, CLTC, DNM1, ATP6V0A4, ATP6V1B2, SLC18A2, STX1A, ATP6V0E1"
"Tight junction",0.093,0.374,1,160,19,"ACTR2, CLDN19, IGSF5, CLDN14, CLDN15, HCLS1, ITGB1, JUN, LLGL1, CLDN11, PCNA, PPP2CB, PARD3, RAP1A, TUBA1A, RUNX1, MPDZ, CLDN2, CDC42"
"Neuroactive ligand-receptor interaction",0.096,0.377,1,273,30,"CGA, GRIN3B, ADCYAP1R1, LTB4R, ADORA3, ADRB2, DRD2, DRD3, DRD5, FPR3, GABRA5, GABRB2, GABRB3, GH2, LPAR4, GRIA3, HRH2, HTR1A, HTR6, MTNR1B, OPRM1, AVPR1A, PARD3, NMUR2, PTGER2, PTGIR, BDKRB1, SSTR4, TACR1, VIPR1"
"Calcium signaling pathway",0.097,0.377,1,181,21,"ADRB2, DRD5, EGFR, PTK2B, GNA15, HRH2, HTR6, ITPR3, ATP2A1, ATP2B3, PLCE1, PDE1B, PDGFRB, PHKB, PLCB4, AVPR1A, PPP3R2, BDKRB1, TACR1, CACNA1C, MYLK2"
"Cell cycle",0.101,0.385,1,122,15,"E2F3, SFN, HDAC2, SMAD4, PCNA, PLK1, RAD21, BUB1B, YWHAG, CCND2, CCND3, CCNE1, CCNB2, CDC25B, CDC25C"
"Jak-STAT signaling pathway",0.117,0.442,1,155,18,"IRF9, EPO, GH2, IL19, IFNA13, IFNA16, IL3, IL3RA, IL12A, IL21R, IL22, BCL2L1, STAT1, THPO, PIK3R3, SOCS2, CCND2, CCND3"
"Insulin resistance",0.122,0.454,1,106,13,"PPARGC1A, CREB1, G6PC, GYS2, IKBKB, PDPK1, PYGM, RELA, SLC2A1, TNFRSF1A, OGT, PIK3R3, CREB3L1"
"alpha-Linolenic acid metabolism",0.131,0.475,1,23,4,"PLA2G2D, PLA2G4D, PLA2G4A, JMJD7-PLA2G4B"
"Fc gamma R-mediated phagocytosis",0.133,0.475,1,88,11,"ARPC1B, CFL1, CFL2, LAT, PLA2G4D, ASAP1, PLA2G4A, PIK3R3, PLPP1, GAB2, CDC42"
"GABAergic synapse",0.133,0.475,1,88,11,"SLC38A3, GABARAPL2, GABRA5, GABRB2, GABRB3, GNAI3, GNAO1, GNG3, GNG4, GNG10, CACNA1C"
"Apoptosis - multiple species",0.136,0.478,1,32,5,"BIRC5, NGFR, PMAIP1, BCL2L1, TNFRSF1A"
"ECM-receptor interaction",0.139,0.482,1,79,10,"COL1A2, COL4A2, TNC, ITGA5, ITGAV, ITGB1, ITGB3, AGRN, LAMA4, TNN"
"Progesterone-mediated oocyte maturation",0.141,0.482,1,89,11,"GNAI3, KRAS, MOS, PDE3B, PLK1, MAPK13, BRAF, PIK3R3, CCNB2, CDC25B, CDC25C"
"Prolactin signaling pathway",0.145,0.488,1,70,9,"CGA, KRAS, MAPK13, RELA, STAT1, PIK3R3, TNFRSF11A, SOCS2, CCND2"
"Carbohydrate digestion and absorption",0.149,0.494,1,42,6,"ATP1B4, G6PC, ATP1A3, ATP1B2, ATP1B3, PIK3R3"
"Oxytocin signaling pathway",0.152,0.499,1,151,17,"EGFR, GNAI3, GNAO1, PLA2G4D, GUCY1B3, EEF2K, ITPR3, JUN, KRAS, PLA2G4A, PLCB4, PPP3R2, CACNA1C, CACNA2D1, CACNB4, MYLK2, JMJD7-PLA2G4B"
"Platinum drug resistance",0.164,0.53,1,72,9,"GSTA3, GSTP1, BIRC5, MGST1, PDPK1, PMAIP1, BCL2L1, PIK3R3, GSTO1"
"Vasopressin-regulated water reabsorption",0.174,0.554,1,44,6,"CREB1, DYNC1H1, DYNC1I1, DYNC1I2, DYNC2LI1, CREB3L1"
"2-Oxocarboxylic acid metabolism",0.176,0.554,1,17,3,"GOT2, IDH3B, ACO2"
"Hematopoietic cell lineage",0.183,0.571,1,94,11,"CSF1R, DNTT, EPO, HLA-DQA2, IL3, IL3RA, ITGA5, ITGAM, ITGB3, THPO, CD14"
"Gastric acid secretion",0.194,0.597,1,75,9,"ATP1B4, GNAI3, HRH2, ITPR3, ATP1A3, ATP1B2, ATP1B3, PLCB4, MYLK2"
"Collecting duct acid secretion",0.199,0.604,1,27,4,"TCIRG1, ATP6V0A4, ATP6V1B2, ATP6V0E1"
"Purine metabolism",0.203,0.609,1,169,18,"AK7, DCK, AK4, TWISTNB, AMPD1, GUCY1B3, HPRT1, ITPA, PDE3B, PDE4C, PDE6A, PDE6H, PDE1B, POLR2F, POLR2J, NT5M, PDE5A, ENTPD4"
"Gap junction",0.214,0.617,1,87,10,"MAP3K2, DRD2, EGFR, GNAI3, GUCY1B3, ITPR3, KRAS, PDGFRB, PLCB4, TUBA1A"
"Long-term potentiation",0.217,0.617,1,67,8,"RAPGEF3, ITPR3, KRAS, PLCB4, PPP3R2, RAP1A, BRAF, CACNA1C"
"Phototransduction",0.218,0.617,1,28,4,"CNGA1, GNAT2, PDE6A, RGS9"
"Hippo signaling pathway",0.219,0.617,1,150,16,"YAP1, CTGF, AFP, BIRC5, LLGL1, SMAD1, SMAD4, PPP2CB, PARD3, BMP7, BMPR1B, WNT5A, YWHAG, CCND2, CCND3, WNT3A"
"HIF-1 signaling pathway",0.221,0.617,1,98,11,"EDN1, EGFR, EPO, ALDOA, ARNT, PDHA1, RELA, SLC2A1, TF, TLR4, PIK3R3"
"Neurotrophin signaling pathway",0.223,0.617,1,119,13,"IKBKB, JUN, KRAS, MAP3K3, NFKBIE, NGFR, PDPK1, MAPK13, RAP1A, RELA, BRAF, PIK3R3, CDC42"
"Vascular smooth muscle contraction",0.223,0.617,1,119,13,"PLA2G2D, PLA2G4D, GUCY1B3, ITPR3, PLA2G4A, PLCB4, AVPR1A, PTGIR, ACTA2, BRAF, CACNA1C, MYLK2, JMJD7-PLA2G4B"
"Lysine degradation",0.23,0.621,1,58,7,"KMT5B, ASH1L, SETMAR, SUV39H1, SUV39H2, EHMT1, PLOD3"
"Arachidonic acid metabolism",0.23,0.621,1,58,7,"PTGES3, ALOX15, PLA2G2D, PLA2G4D, GPX3, PLA2G4A, JMJD7-PLA2G4B"
"Adherens junction",0.241,0.642,1,69,8,"CSNK2A2, CTNND1, EGFR, SMAD4, PARD3, MAP3K7, NECTIN4, CDC42"
"Pyruvate metabolism",0.242,0.642,1,39,5,"DLD, LDHB, PC, PDHA1, LDHAL6B"
"B cell receptor signaling pathway",0.253,0.663,1,70,8,"IKBKB, JUN, KRAS, NFKBIE, PPP3R2, RELA, CARD11, PIK3R3"
"Cholinergic synapse",0.256,0.663,1,112,12,"CREB1, GNAI3, GNAO1, GNG3, GNG4, GNG10, ITPR3, KRAS, PLCB4, CACNA1C, PIK3R3, CREB3L1"
"Mineral absorption",0.274,0.702,1,51,6,"ATP1B4, MT2A, ATP1A3, ATP1B2, ATP1B3, TF"
"Cardiac muscle contraction",0.278,0.707,1,72,8,"ATP1B4, MYH6, ATP1A3, ATP1B2, ATP1B3, CACNA1C, CACNA2D1, CACNB4"
"Insulin signaling pathway",0.281,0.707,1,136,14,"PPARGC1A, EXOC7, G6PC, GYS2, IKBKB, KRAS, PDE3B, PDPK1, PHKB, PRKAR2B, PYGM, BRAF, PIK3R3, SOCS2"
"Protein export",0.293,0.719,1,22,3,"SEC63, SEC61A1, HSPA5"
"Propanoate metabolism",0.295,0.719,1,32,4,"DBT, DLD, LDHB, LDHAL6B"
"Endocrine resistance",0.3,0.719,1,95,10,"JAG1, E2F3, EGFR, JUN, KRAS, MAPK13, SP1, BRAF, NCOA3, PIK3R3"
"Pancreatic secretion",0.3,0.719,1,95,10,"ATP1B4, PLA2G2D, ITPR3, ATP1A3, ATP1B2, ATP1B3, ATP2A1, ATP2B3, PLCB4, RAP1A"
"Glycerophospholipid metabolism",0.3,0.719,1,95,10,"CEPT1, LPCAT4, PLA2G2D, PLA2G4D, PNPLA7, PLA2G4A, DGKZ, DGKE, PLPP1, JMJD7-PLA2G4B"
"Retrograde endocannabinoid signaling",0.309,0.729,1,139,14,"GABRA5, GABRB2, GABRB3, GNAI3, GNAO1, GNG3, GNG4, GNG10, GRIA3, ITPR3, NDUFA1, PLCB4, MAPK13, CACNA1C"
"Cysteine and methionine metabolism",0.31,0.729,1,43,5,"IL4I1, GOT2, LDHB, MAT2A, LDHAL6B"
"FoxO signaling pathway",0.318,0.739,1,129,13,"GABARAPL2, EGFR, G6PC, IKBKB, KRAS, SMAD4, PDPK1, PLK1, MAPK13, BRAF, PIK3R3, CCND2, CCNB2"
"AMPK signaling pathway",0.337,0.778,1,120,12,"PPARGC1A, CREB1, G6PC, EEF2K, GYS2, PDPK1, PPP2CB, PPP2R5A, PPP2R5E, MAP3K7, PIK3R3, CREB3L1"
"Type II diabetes mellitus",0.346,0.789,1,45,5,"IKBKB, KCNJ11, CACNA1C, PIK3R3, SOCS2"
"Salivary secretion",0.358,0.811,1,89,9,"ADRB2, ATP1B4, GUCY1B3, ITPR3, ATP1A3, ATP1B2, ATP1B3, ATP2B3, PLCB4"
"Caffeine metabolism",0.363,0.814,1,5,1,"CYP2A6"
"p53 signaling pathway",0.369,0.821,1,68,7,"SFN, GTSE1, PMAIP1, CCND2, CCND3, CCNE1, CCNB2"
"Thiamine metabolism",0.375,0.822,1,15,2,"AK7, AK4"
"Sphingolipid metabolism",0.381,0.822,1,47,5,"SGPP2, ASAH1, SMPD2, PLPP1, SGPL1"
"Adipocytokine signaling pathway",0.384,0.822,1,69,7,"PPARGC1A, G6PC, IKBKB, NFKBIE, RELA, SLC2A1, TNFRSF1A"
"Autophagy - animal",0.391,0.822,1,125,12,"GABARAPL2, EIF2S1, MRAS, ATG9B, KRAS, SH3GLB1, PDPK1, PPP2CB, BCL2L1, MAP3K7, PIK3R3, CFLAR"
"Ribosome",0.391,0.822,1,125,12,"RPL26L1, RPL3L, RPL4, RPL19, RPL24, RPL27, RPL31, RPL32, RPL37, RPLP2, RPS2, RPS8"
"Oocyte meiosis",0.393,0.822,1,114,11,"ITPR3, MOS, PLK1, PPP2CB, PPP2R5A, PPP2R5E, PPP3R2, YWHAG, CCNE1, CCNB2, CDC25C"
