"","name","imports","weights","datasource","Confidence","Color"
"87","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.MT2A",900,"database","High","#000066"
"88","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.IRF6",900,"database","High","#000066"
"89","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.EGR2",900,"database","High","#000066"
"90","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.IGFBP7",900,"database","High","#000066"
"91","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.ASH2L",900,"database","High","#000066"
"92","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.MAFB",900,"database","High","#000066"
"93","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.HIST1H2BJ",900,"database","High","#000066"
"94","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.HIST1H2BK",900,"database","High","#000066"
"95","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.AFP",900,"database","High","#000066"
"96","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.KDM6A",900,"database","High","#000066"
"97","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.CREB1",900,"database","High","#000066"
"98","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.COPS5",900,"database","High","#000066"
"99","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.BAG1",900,"database","High","#000066"
"100","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13",800,"database","High","#000066"
"101","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.MSH2",900,"database","High","#000066"
"102","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.SMARCE1",900,"database","High","#000066"
"103","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.WDR5",900,"database","High","#000066"
"104","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.RELA",900,"database","High","#000066"
"105","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.KAT2B",900,"database","High","#000066"
"106","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.POLR2J",900,"database","High","#000066"
"107","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.POLR2F",900,"database","High","#000066"
"108","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.EPAS1",600,"experimental","High","#000066"
"109","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.ATF3",900,"database","High","#000066"
"110","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","AGE-RAGE signaling pathway in diabetic complications.SMAD4",900,"database","High","#000066"
"111","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.HSD17B4",900,"database","High","#000066"
"112","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN","Novel.EPO",900,"database","High","#000066"
"113","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.GRIN2D",900,"database","High","#996633"
"114","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.IL3",900,"database","High","#996633"
"115","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.IL3RA",900,"database","High","#996633"
"116","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.SPRED2",900,"database","High","#996633"
"117","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.KLB",900,"database","High","#996633"
"118","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.SHC2",900,"database","High","#996633"
"119","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.NRG4",900,"database","High","#996633"
"120","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.RASA4",900,"database","High","#996633"
"121","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.BRAP",900,"database","High","#996633"
"122","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Sphingolipid signaling pathway.PPP2R5E",900,"database","High","#996633"
"123","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Sphingolipid signaling pathway.PPP2CB",900,"database","High","#996633"
"124","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.RPS27A",900,"database","High","#996633"
"125","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.UBB",900,"database","High","#996633"
"126","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.PEBP1",900,"database","High","#996633"
"127","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.RELA",900,"database","High","#996633"
"128","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.VCL",900,"database","High","#996633"
"129","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","GnRH signaling pathway.EGFR",900,"database","High","#996633"
"130","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.FGA",900,"database","High","#996633"
"131","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.FGFR3",900,"database","High","#996633"
"132","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.RAP1A",900,"database","High","#996633"
"133","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.PDGFRB",900,"database","High","#996633"
"134","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.UBC",900,"database","High","#996633"
"135","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Sphingolipid signaling pathway.PPP2R5A",900,"database","High","#996633"
"136","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.PDGFRA",900,"database","High","#996633"
"137","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.RET",900,"database","High","#996633"
"138","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.RASAL2",900,"database","High","#996633"
"139","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.FGF9",900,"database","High","#996633"
"140","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.NCAM1",900,"database","High","#996633"
"141","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.BRAF",900,"database","High","#996633"
"142","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.RASA3",900,"database","High","#996633"
"143","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.CSF2",900,"database","High","#996633"
"144","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.KRAS","Novel.FGF10",900,"database","High","#996633"
"145","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.MAP3K7",900,"database","Medium","#996633"
"146","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.CDC42",900,"database","Medium","#996633"
"147","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","AGE-RAGE signaling pathway in diabetic complications.STAT1",900,"database","Medium","#996633"
"148","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.GNG3",800,"database","Medium","#996633"
"149","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.MAX",900,"database","Medium","#996633"
"150","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.CDC25B",800,"database","Medium","#996633"
"151","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.JUN",800,"database","Medium","#996633"
"152","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.GNG10",800,"database","Medium","#996633"
"153","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.STMN1",900,"database","Medium","#996633"
"154","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Sphingolipid signaling pathway.GNAI3",800,"database","Medium","#996633"
"155","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","GnRH signaling pathway.MAP2K6",900,"database","Medium","#996633"
"156","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.GNAO1",800,"database","Medium","#996633"
"157","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.SP1",900,"database","Medium","#996633"
"158","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.DUSP7",800,"database","Medium","#996633"
"159","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.DUSP6",800,"database","Medium","#996633"
"160","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.EEF2K",900,"database","Medium","#996633"
"161","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.ELK4",800,"database","Medium","#996633"
"162","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.DUSP10",800,"database","Medium","#996633"
"163","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.DUSP5",800,"database","Medium","#996633"
"164","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.CREB1",900,"database","Medium","#996633"
"165","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway & GnRH signaling pathway.MAPK13","Novel.MAPKAPK3",900,"database","Medium","#996633"
"166","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.PTPN6",900,"database","High","#009999"
"167","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.LAT",800,"database","High","#009999"
"168","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","GnRH signaling pathway.GNA11",900,"database","High","#009999"
"169","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.ITGB1",800,"database","High","#009999"
"170","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","AGE-RAGE signaling pathway in diabetic complications & GnRH signaling pathway.CDC42",900,"database","High","#009999"
"171","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.NGFR",800,"database","High","#009999"
"172","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.GNG3",900,"database","High","#009999"
"173","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","GnRH signaling pathway.EGFR",800,"database","High","#009999"
"174","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.GNG10",900,"database","High","#009999"
"175","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.ITGAM",800,"database","High","#009999"
"176","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.FGFR3",800,"database","High","#009999"
"177","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.RAP1A",800,"database","High","#009999"
"178","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.PDGFRB",800,"database","High","#009999"
"179","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.PIK3C2A",800,"database","High","#009999"
"180","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.OGT",800,"database","High","#009999"
"181","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Sphingolipid signaling pathway.GNAI3",800,"database","High","#009999"
"182","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.PDGFRA",800,"database","High","#009999"
"183","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.SYK",900,"database","High","#009999"
"184","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.AGT",900,"database","High","#009999"
"185","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.RET",900,"database","High","#009999"
"186","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.GP1BA",800,"database","High","#009999"
"187","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Sphingolipid signaling pathway.PDPK1",900,"database","High","#009999"
"188","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.GNAO1",800,"database","High","#009999"
"189","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.TACR1",900,"database","High","#009999"
"190","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.PIP5K1C",900,"database","High","#009999"
"191","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.CSF2",900,"database","High","#009999"
"192","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","AGE-RAGE signaling pathway in diabetic complications.EDN1",900,"database","High","#009999"
"193","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.BDKRB1",900,"database","High","#009999"
"194","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.NMUR2",900,"database","High","#009999"
"195","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.NMS",900,"database","High","#009999"
"196","AGE-RAGE signaling pathway in diabetic complications & Sphingolipid signaling pathway.PIK3R3","Novel.P2RY11",900,"database","High","#009999"
