"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"NOD-like receptor signaling pathway",0.001,0.018,0.241,166,10,"DNM1L, IRF9, TAB2, GBP2, JUN, MYD88, BCL2L1, STAT1, MAP3K7, TLR4"
"Mitophagy - animal",0.001,0.018,0.257,63,6,"CSNK2A2, JUN, KRAS, BCL2L1, SP1, UBB"
"Notch signaling pathway",0.002,0.028,0.415,47,5,"JAG1, DTX1, SNW1, NCSTN, HDAC2"
"Apoptosis - multiple species",0.003,0.042,0.676,32,4,"BIRC8, PMAIP1, BCL2L1, TNFRSF1A"
"Rap1 signaling pathway",0.005,0.073,1,209,10,"CSF1R, CTNND1, FGF7, FGFR3, ITGB3, KRAS, PLCE1, PDGFRB, RAP1A, PIK3R3"
"mRNA surveillance pathway",0.005,0.073,1,86,6,"NXF1, ACIN1, PCF11, PPP2CB, PPP2R5E, RBM8A"
"Ras signaling pathway",0.008,0.094,1,223,10,"CSF1R, FGF7, FGFR3, KRAS, PLCE1, PDGFRB, RAP1A, BCL2L1, PIK3R3, JMJD7-PLA2G4B"
"Autophagy - animal",0.008,0.094,1,125,7,"EIF2S1, KRAS, PPP2CB, BCL2L1, MAP3K7, PIK3R3, CFLAR"
"Jak-STAT signaling pathway",0.008,0.094,1,155,8,"IRF9, IL3, IL3RA, IL12A, BCL2L1, STAT1, THPO, PIK3R3"
"Hematopoietic cell lineage",0.008,0.094,1,94,6,"CSF1R, IL3, IL3RA, ITGB3, THPO, CD14"
"Necroptosis",0.01,0.111,1,162,8,"DNM1L, IRF9, CYLD, STAT1, TLR4, TNFRSF1A, JMJD7-PLA2G4B, CFLAR"
"EGFR tyrosine kinase inhibitor resistance",0.015,0.151,1,78,5,"FGFR3, KRAS, PDGFRB, BCL2L1, PIK3R3"
"Longevity regulating pathway",0.023,0.233,1,88,5,"EHMT2, CREB1, KRAS, EHMT1, PIK3R3"
"IL-17 signaling pathway",0.025,0.244,1,90,5,"TAB2, JUN, S100A8, SRSF1, MAP3K7"
"Endocrine resistance",0.031,0.278,1,95,5,"JAG1, JUN, KRAS, SP1, PIK3R3"
"Aldosterone-regulated sodium reabsorption",0.031,0.278,1,37,3,"KRAS, ATP1B3, PIK3R3"
"Fc epsilon RI signaling pathway",0.034,0.289,1,66,4,"IL3, KRAS, PIK3R3, JMJD7-PLA2G4B"
"Estrogen signaling pathway",0.035,0.291,1,98,5,"CREB1, JUN, KRAS, SP1, PIK3R3"
"Adherens junction",0.039,0.311,1,69,4,"CSNK2A2, CTNND1, SMAD4, MAP3K7"
"Regulation of actin cytoskeleton",0.041,0.318,1,210,8,"FGF7, FGFR3, ITGB3, KRAS, MOS, PDGFRB, PIK3R3, CD14"
"Leukocyte transendothelial migration",0.048,0.362,1,107,5,"CTNND1, ICAM1, RAP1A, CXCR4, PIK3R3"
"Adrenergic signaling in cardiomyocytes",0.049,0.362,1,143,6,"CREB1, ATP1B3, PPP2CB, PPP2R5E, CACNA2D1, CACNB4"
"Cytokine-cytokine receptor interaction",0.058,0.414,1,266,9,"CSF1R, IL3, IL3RA, IL12A, PDGFRB, THPO, TNFRSF1A, CXCR4, PLEKHO2"
"TGF-beta signaling pathway",0.065,0.452,1,82,4,"SMAD1, SMAD4, PPP2CB, SP1"
"Sphingolipid signaling pathway",0.068,0.456,1,118,5,"KRAS, PPP2CB, PPP2R5E, TNFRSF1A, PIK3R3"
"AMPK signaling pathway",0.072,0.47,1,120,5,"CREB1, PPP2CB, PPP2R5E, MAP3K7, PIK3R3"
"Platelet activation",0.074,0.471,1,121,5,"COL1A2, ITGB3, RAP1A, PIK3R3, JMJD7-PLA2G4B"
"Protein digestion and absorption",0.083,0.516,1,89,4,"SLC16A10, COL1A2, COL17A1, ATP1B3"
"Th1 and Th2 cell differentiation",0.091,0.541,1,92,4,"JAG1, IL12A, JUN, STAT1"
"VEGF signaling pathway",0.092,0.541,1,58,3,"KRAS, PIK3R3, JMJD7-PLA2G4B"
"Relaxin signaling pathway",0.093,0.541,1,130,5,"COL1A2, CREB1, JUN, KRAS, PIK3R3"
"Long-term depression",0.096,0.543,1,59,3,"KRAS, PPP2CB, JMJD7-PLA2G4B"
"RNA polymerase",0.106,0.562,1,30,2,"POLR2F, POLR2J"
"Longevity regulating pathway - multiple species",0.107,0.562,1,62,3,"HDAC2, KRAS, PIK3R3"
"HIF-1 signaling pathway",0.108,0.562,1,98,4,"ARNT, SLC2A1, TLR4, PIK3R3"
"Signaling pathways regulating pluripotency of stem cells",0.108,0.562,1,136,5,"FGFR3, KRAS, SMAD1, SMAD4, PIK3R3"
"T cell receptor signaling pathway",0.121,0.614,1,102,4,"JUN, KRAS, MAP3K7, PIK3R3"
"Insulin resistance",0.134,0.659,1,106,4,"CREB1, SLC2A1, TNFRSF1A, PIK3R3"
"B cell receptor signaling pathway",0.14,0.659,1,70,3,"JUN, KRAS, PIK3R3"
"Prolactin signaling pathway",0.14,0.659,1,70,3,"KRAS, STAT1, PIK3R3"
"RIG-I-like receptor signaling pathway",0.14,0.659,1,70,3,"CYLD, IL12A, MAP3K7"
"Platinum drug resistance",0.149,0.662,1,72,3,"PMAIP1, BCL2L1, PIK3R3"
"Oxytocin signaling pathway",0.149,0.662,1,151,5,"JUN, KRAS, CACNA2D1, CACNB4, JMJD7-PLA2G4B"
"Cardiac muscle contraction",0.149,0.662,1,72,3,"ATP1B3, CACNA2D1, CACNB4"
"Focal adhesion",0.156,0.678,1,196,6,"COL1A2, ITGB3, JUN, PDGFRB, RAP1A, PIK3R3"
"cAMP signaling pathway",0.159,0.678,1,197,6,"CREB1, JUN, ATP1B3, PLCE1, RAP1A, PIK3R3"
"Oocyte meiosis",0.161,0.678,1,114,4,"MOS, PPP2CB, PPP2R5E, YWHAG"
"RNA transport",0.163,0.678,1,156,5,"NXF1, EIF2S1, EIF4G1, ACIN1, RBM8A"
"Tight junction",0.176,0.717,1,160,5,"ACTR2, JUN, PPP2CB, RAP1A, TUBA1A"
"Neurotrophin signaling pathway",0.179,0.72,1,119,4,"JUN, KRAS, RAP1A, PIK3R3"
"Carbohydrate digestion and absorption",0.183,0.722,1,42,2,"ATP1B3, PIK3R3"
"Insulin secretion",0.204,0.794,1,84,3,"CREB1, ATP1B3, SLC2A1"
"ErbB signaling pathway",0.209,0.801,1,85,3,"JUN, KRAS, PIK3R3"
"Gap junction",0.219,0.825,1,87,3,"KRAS, PDGFRB, TUBA1A"
"Progesterone-mediated oocyte maturation",0.228,0.849,1,89,3,"KRAS, MOS, PIK3R3"
"Ubiquitin mediated proteolysis",0.237,0.858,1,134,4,"STUB1, BIRC8, AIRE, FBXW7"
"GnRH signaling pathway",0.238,0.858,1,91,3,"JUN, KRAS, JMJD7-PLA2G4B"
"Apelin signaling pathway",0.241,0.858,1,135,4,"JAG1, EGR1, KRAS, SMAD4"
"Chemokine signaling pathway",0.249,0.872,1,182,5,"KRAS, RAP1A, STAT1, CXCR4, PIK3R3"
"Wnt signaling pathway",0.262,0.905,1,140,4,"CSNK2A2, JUN, SMAD4, MAP3K7"
"Non-alcoholic fatty liver disease (NAFLD)",0.266,0.907,1,141,4,"EIF2S1, JUN, TNFRSF1A, PIK3R3"
"Phospholipase D signaling pathway",0.278,0.936,1,144,4,"KRAS, PDGFRB, PIK3R3, JMJD7-PLA2G4B"
"Phagosome",0.291,0.965,1,147,4,"ITGB3, TLR4, TUBA1A, CD14"
"Hippo signaling pathway",0.303,0.994,1,150,4,"SMAD1, SMAD4, PPP2CB, YWHAG"
"Other types of O-glycan biosynthesis",0.313,1,1,20,1,"PLOD3"
"Th17 cell differentiation",0.319,1,1,107,3,"JUN, SMAD4, STAT1"
"Cholinergic synapse",0.345,1,1,112,3,"CREB1, KRAS, PIK3R3"
"Protein processing in endoplasmic reticulum",0.346,1,1,160,4,"STUB1, EIF2S1, P4HB, VCP"
"Histidine metabolism",0.35,1,1,23,1,"ALDH3A2"
"Proximal tubule bicarbonate reclamation",0.35,1,1,23,1,"ATP1B3"
"alpha-Linolenic acid metabolism",0.35,1,1,23,1,"JMJD7-PLA2G4B"
"Long-term potentiation",0.354,1,1,67,2,"KRAS, RAP1A"
"Adipocytokine signaling pathway",0.368,1,1,69,2,"SLC2A1, TNFRSF1A"
"Ascorbate and aldarate metabolism",0.374,1,1,25,1,"ALDH3A2"
"Ribosome biogenesis in eukaryotes",0.381,1,1,71,2,"NXF1, CSNK2A2"
"Bile secretion",0.381,1,1,71,2,"ATP1B3, SLC2A1"
"Cell cycle",0.396,1,1,122,3,"HDAC2, SMAD4, YWHAG"
"Linoleic acid metabolism",0.398,1,1,27,1,"JMJD7-PLA2G4B"
"Thyroid hormone synthesis",0.401,1,1,74,2,"CREB1, ATP1B3"
"Natural killer cell mediated cytotoxicity",0.406,1,1,124,3,"ICAM1, KRAS, PIK3R3"
"FoxO signaling pathway",0.431,1,1,129,3,"KRAS, SMAD4, PIK3R3"
"Autophagy - other",0.431,1,1,30,1,"PPP2CB"
"Circadian rhythm",0.431,1,1,30,1,"CREB1"
"beta-Alanine metabolism",0.431,1,1,30,1,"ALDH3A2"
"ECM-receptor interaction",0.433,1,1,79,2,"COL1A2, ITGB3"
"Dopaminergic synapse",0.436,1,1,130,3,"CREB1, PPP2CB, PPP2R5E"
"mTOR signaling pathway",0.517,1,1,147,3,"KRAS, TNFRSF1A, PIK3R3"
"Pyruvate metabolism",0.519,1,1,39,1,"ALDH3A2"
"Tryptophan metabolism",0.519,1,1,39,1,"ALDH3A2"
"Pancreatic secretion",0.53,1,1,95,2,"ATP1B3, RAP1A"
"Inflammatory mediator regulation of TRP channels",0.536,1,1,96,2,"PIK3R3, JMJD7-PLA2G4B"
"Pyrimidine metabolism",0.552,1,1,99,2,"POLR2F, POLR2J"
"Phosphatidylinositol signaling system",0.552,1,1,99,2,"PLCE1, PIK3R3"
"Ether lipid metabolism",0.554,1,1,43,1,"JMJD7-PLA2G4B"
"Type I diabetes mellitus",0.554,1,1,43,1,"IL12A"
"Melanogenesis",0.558,1,1,100,2,"CREB1, KRAS"
"Fatty acid degradation",0.563,1,1,44,1,"ALDH3A2"
"Vasopressin-regulated water reabsorption",0.563,1,1,44,1,"CREB1"
"Glucagon signaling pathway",0.569,1,1,102,2,"CREB1, SLC2A1"
"Type II diabetes mellitus",0.571,1,1,45,1,"PIK3R3"
"Hedgehog signaling pathway",0.579,1,1,46,1,"SUFU"
"Intestinal immune network for IgA production",0.587,1,1,47,1,"CXCR4"
"Endocrine and other factor-regulated calcium reabsorption",0.587,1,1,47,1,"ATP1B3"
"Valine, leucine and isoleucine degradation",0.594,1,1,48,1,"ALDH3A2"
"Arginine and proline metabolism",0.594,1,1,48,1,"ALDH3A2"
"Ovarian steroidogenesis",0.602,1,1,49,1,"JMJD7-PLA2G4B"
"Serotonergic synapse",0.615,1,1,111,2,"KRAS, JMJD7-PLA2G4B"
"Mineral absorption",0.617,1,1,51,1,"ATP1B3"
"Axon guidance",0.624,1,1,172,3,"KRAS, CXCR4, PIK3R3"
"Regulation of lipolysis in adipocytes",0.638,1,1,54,1,"PIK3R3"
"Arachidonic acid metabolism",0.664,1,1,58,1,"JMJD7-PLA2G4B"
"Glycerolipid metabolism",0.683,1,1,61,1,"ALDH3A2"
"Cytosolic DNA-sensing pathway",0.694,1,1,63,1,"POLR2F"
"Renin secretion",0.706,1,1,65,1,"CREB1"
"Glycolysis / Gluconeogenesis",0.717,1,1,67,1,"ALDH3A2"
"p53 signaling pathway",0.722,1,1,68,1,"PMAIP1"
"Insulin signaling pathway",0.724,1,1,136,2,"KRAS, PIK3R3"
"Antigen processing and presentation",0.737,1,1,71,1,"CREB1"
"Inositol phosphate metabolism",0.747,1,1,73,1,"PLCE1"
"Gastric acid secretion",0.757,1,1,75,1,"ATP1B3"
"RNA degradation",0.761,1,1,76,1,"LSM6"
"Aldosterone synthesis and secretion",0.787,1,1,82,1,"CREB1"
"Cellular senescence",0.797,1,1,158,2,"KRAS, PIK3R3"
"cGMP-PKG signaling pathway",0.808,1,1,162,2,"CREB1, ATP1B3"
"Fc gamma R-mediated phagocytosis",0.81,1,1,88,1,"PIK3R3"
"Salivary secretion",0.813,1,1,89,1,"ATP1B3"
"Purine metabolism",0.827,1,1,169,2,"POLR2F, POLR2J"
"Endocytosis",0.829,1,1,240,3,"FGFR3, UBB, CXCR4"
"Glycerophospholipid metabolism",0.833,1,1,95,1,"JMJD7-PLA2G4B"
"Circadian entrainment",0.837,1,1,96,1,"CREB1"
"Calcium signaling pathway",0.855,1,1,181,2,"PLCE1, PDGFRB"
"Glutamatergic synapse",0.882,1,1,113,1,"JMJD7-PLA2G4B"
"Vascular smooth muscle contraction",0.895,1,1,119,1,"JMJD7-PLA2G4B"
"Cell adhesion molecules (CAMs)",0.925,1,1,137,1,"ICAM1"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,44,0,""
"Metabolic pathways",1,1,1,1228,5,"ALDH3A2, PLCE1, POLR2F, POLR2J, JMJD7-PLA2G4B"
"Primary bile acid biosynthesis",1,1,1,16,0,""
"Peroxisome",1,1,1,80,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,48,0,""
"Taste transduction",1,1,1,81,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,32,0,""
"Lysosome",1,1,1,122,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"Antifolate resistance",1,1,1,31,0,""
"ABC transporters",1,1,1,44,0,""
"PPAR signaling pathway",1,1,1,71,0,""
"Oxidative phosphorylation",1,1,1,116,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,39,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,28,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Neuroactive ligand-receptor interaction",1,1,1,273,0,""
"Ferroptosis",1,1,1,40,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Retinol metabolism",1,1,1,62,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"Basal transcription factors",1,1,1,42,0,""
"Nucleotide excision repair",1,1,1,44,0,""
"SNARE interactions in vesicular transport",1,1,1,33,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Folate biosynthesis",1,1,1,26,0,""
"GABAergic synapse",1,1,1,88,0,""
"Phenylalanine metabolism",1,1,1,16,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Synaptic vesicle cycle",1,1,1,63,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,30,0,""
"Mannose type O-glycan biosynthesis",1,1,1,22,0,""
"Cysteine and methionine metabolism",1,1,1,43,0,""
"Taurine and hypotaurine metabolism",1,1,1,10,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Hippo signaling pathway - multiple species",1,1,1,26,0,""
"Fatty acid elongation",1,1,1,25,0,""
"Fatty acid metabolism",1,1,1,48,0,""
"DNA replication",1,1,1,34,0,""
"Complement and coagulation cascades",1,1,1,78,0,""
"Fat digestion and absorption",1,1,1,40,0,""
"Sphingolipid metabolism",1,1,1,47,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Ribosome",1,1,1,125,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Retrograde endocannabinoid signaling",1,1,1,139,0,""
"Mismatch repair",1,1,1,21,0,""
"Steroid hormone biosynthesis",1,1,1,55,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,40,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,70,0,""
"Drug metabolism - cytochrome P450",1,1,1,66,0,""
"Olfactory transduction",1,1,1,399,0,""
"Other glycan degradation",1,1,1,18,0,""
"Glycosaminoglycan degradation",1,1,1,18,0,""
"Carbon metabolism",1,1,1,114,0,""
"Protein export",1,1,1,22,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,23,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Biosynthesis of amino acids",1,1,1,70,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
"Starch and sucrose metabolism",1,1,1,35,0,""
"Fanconi anemia pathway",1,1,1,51,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,28,0,""
"Glutathione metabolism",1,1,1,52,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,35,0,""
"Tyrosine metabolism",1,1,1,34,0,""
"Phototransduction",1,1,1,28,0,""
"Galactose metabolism",1,1,1,30,0,""
"Pentose phosphate pathway",1,1,1,29,0,""
"Arginine biosynthesis",1,1,1,20,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,25,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Fructose and mannose metabolism",1,1,1,33,0,""
"Fatty acid biosynthesis",1,1,1,13,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Riboflavin metabolism",1,1,1,8,0,""
