"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"AGE-RAGE signaling pathway in diabetic complications",0,0,0.002,99,22,"COL1A2, COL4A2, COL4A3, DIAPH1, AGER, EDN1, EGR1, ICAM1, IL1A, IL1B, CXCL8, JUN, KRAS, SMAD4, PLCE1, PLCB4, MAPK13, RELA, STAT1, TGFB2, PIK3R3, CDC42"
"Cytokine-cytokine receptor interaction",0,0,0.004,266,42,"CXCL13, CCR8, CNTFR, CSF1R, CSF2, CX3CR1, EGFR, EPO, FLT4, GH2, CXCR3, IL19, IFNA13, IFNA14, IFNA16, IL1A, IL1B, IL3, IL3RA, CXCL8, IL12A, IL12RB2, IL17A, NGFR, IL21R, IL22, PDGFRA, PDGFRB, PF4, PRL, CCL3, CCL13, CXCL11, CXCR5, BMPR1B, XCL2, TGFB2, THPO, TNFRSF1A, CXCR4, PLEKHO2, TNFRSF11A"
"Focal adhesion",0,0.001,0.008,196,33,"COL1A2, COL4A2, COL4A3, COL6A1, DIAPH1, EGFR, FLT4, PIP5K1C, SHC2, TNC, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, JUN, LAMA4, LAMA5, ARHGAP5, PDGFRA, PDGFRB, PDPK1, PXN, RAP1A, TNN, BRAF, VCL, CAPN2, PIK3R3, CAV3, CCND2, CCND3, CDC42"
"Ras signaling pathway",0,0.001,0.009,223,36,"RASA4, CSF1R, EFNA2, EGFR, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, MRAS, RASA3, FLT4, SHC2, LAT, GNG3, GNG10, PLA2G4D, IKBKB, KRAS, NGFR, PLCE1, PDGFRA, PDGFRB, PLA2G4A, RAB5A, RAP1A, RELA, BCL2L1, BRAP, PIK3R3, JMJD7-PLA2G4B, RASAL2, RAPGEF5, GAB2, CDC42"
"Thyroid hormone signaling pathway",0,0.001,0.01,116,23,"RCAN2, SLC16A10, ATP1B4, SIN3A, HDAC2, ITGAV, ITGB3, KRAS, MYH6, ATP1A3, ATP1B2, ATP1B3, NOTCH4, PLCE1, PDPK1, PLCB4, SLCO1C1, SLC2A1, STAT1, PIK3R3, KAT2B, MED14, TBC1D4"
"Chemokine signaling pathway",0,0.001,0.011,182,31,"CXCL13, CCR8, CX3CR1, GRK2, PTK2B, SHC2, GNAI3, GNG3, GNG10, CXCR3, GSK3A, IKBKB, CXCL8, KRAS, NFKBIB, PF4, PLCB4, PARD3, PXN, RAP1A, RELA, CCL3, CCL13, CXCL11, CXCR5, BRAF, STAT1, XCL2, CXCR4, PIK3R3, CDC42"
"Regulation of actin cytoskeleton",0,0.002,0.033,210,33,"ARPC1B, CHRM2, DIAPH1, EGFR, SPATA13, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, MRAS, PIP5K1C, GIT1, ITGA1, ITGA5, ITGAM, ITGAV, ITGB1, ITGB3, KRAS, MOS, PDGFRA, PDGFRB, PFN1, PXN, BDKRB1, BRAF, VCL, PIK3R3, CD14, ARHGEF6, CDC42"
"Jak-STAT signaling pathway",0,0.003,0.059,155,26,"IRF9, CNTFR, CSF2, EPO, GH2, IL19, IFNA13, IFNA14, IFNA16, IL3, IL3RA, IL12A, IL12RB2, IL21R, IL22, PRL, PTPN2, PTPN6, BCL2L1, STAT1, THPO, PIK3R3, SOCS2, CCND2, CCND3, IL27RA"
"Notch signaling pathway",0,0.003,0.063,47,12,"JAG1, DTX1, SNW1, NCSTN, HDAC2, RBPJ, MFNG, NOTCH4, APH1A, MAML2, KAT2B, NUMBL"
"RIG-I-like receptor signaling pathway",0,0.004,0.09,70,15,"CYLD, DDX3X, IFNA13, IFNA14, IFNA16, IKBKB, CXCL8, IL12A, NFKBIB, MAPK13, RELA, IFIH1, MAP3K7, RIPK1, ISG15"
"Apoptosis",0,0.006,0.119,136,23,"PARP1, CTSD, EIF2S1, ENDOG, BIRC5, IKBKB, IL3, IL3RA, ITPR3, JUN, KRAS, PDPK1, PMAIP1, DIABLO, RELA, BCL2L1, TNFRSF1A, TUBA4A, TUBA1A, CAPN2, PIK3R3, RIPK1, CFLAR"
"Relaxin signaling pathway",0.001,0.007,0.155,130,22,"CREB3, RLN3, COL1A2, COL4A2, COL4A3, CREB1, ATF6B, EDN1, EGFR, SHC2, GNA15, GNAI3, GNAO1, GNG3, GNG10, JUN, KRAS, PLCB4, MAPK13, RELA, PIK3R3, CREB3L1"
"Fc epsilon RI signaling pathway",0.001,0.007,0.156,66,14,"CSF2, ALOX5, LAT, PLA2G4D, IL3, KRAS, PDPK1, PLA2G4A, MAPK13, MAP2K6, SYK, PIK3R3, JMJD7-PLA2G4B, GAB2"
"NOD-like receptor signaling pathway",0.001,0.007,0.177,166,26,"DNM1L, IRF9, TICAM1, TAB2, TAB3, PYDC1, GBP2, IFNA13, IFNA14, IFNA16, IKBKB, IL1B, CXCL8, ITPR3, JUN, MYD88, NFKBIB, PLCB4, MAPK13, NLRC4, RELA, BCL2L1, STAT1, MAP3K7, TLR4, RIPK1"
"T cell receptor signaling pathway",0.001,0.012,0.288,102,18,"MAP3K8, CSF2, LAT, IKBKB, JUN, KRAS, NFKBIB, NFKBIE, PDPK1, PPP3R2, MAPK13, PTPN6, RELA, MAP3K7, CARD11, PIK3R3, CD28, CDC42"
"ECM-receptor interaction",0.001,0.013,0.341,79,15,"COL1A2, COL4A2, COL4A3, COL6A1, GP1BA, TNC, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, AGRN, LAMA4, LAMA5, TNN"
"Lysine degradation",0.002,0.017,0.472,58,12,"EHMT2, EZH1, ALDH2, ALDH3A2, HADHA, KMT5B, ASH1L, SETMAR, SUV39H1, SUV39H2, EHMT1, PLOD3"
"Th17 cell differentiation",0.002,0.018,0.506,107,18,"GATA3, LAT, HLA-DQA2, IKBKB, IL1B, IL17A, JUN, SMAD4, NFKBIB, NFKBIE, IL21R, IL22, PPP3R2, MAPK13, RELA, STAT1, RUNX1, IL27RA"
"GnRH signaling pathway",0.002,0.019,0.554,91,16,"EGFR, PTK2B, GNA11, GNRH2, PLA2G4D, ITPR3, JUN, KRAS, MAP3K3, PLA2G4A, PLCB4, MAPK13, MAP2K6, CACNA1C, JMJD7-PLA2G4B, CDC42"
"Th1 and Th2 cell differentiation",0.002,0.021,0.622,92,16,"JAG1, GATA3, LAT, HLA-DQA2, RBPJ, IKBKB, IL12A, IL12RB2, JUN, NFKBIB, NFKBIE, PPP3R2, MAPK13, RELA, STAT1, MAML2"
"Hematopoietic cell lineage",0.003,0.025,0.78,94,16,"CSF1R, CSF2, DNTT, EPO, GP1BA, HLA-DQA2, IL1A, IL1B, IL3, IL3RA, ITGA1, ITGA5, ITGAM, ITGB3, THPO, CD14"
"Necroptosis",0.005,0.04,1,162,23,"DNM1L, IRF9, PARP1, TICAM1, CYLD, PGAM5, ALOX15, PLA2G4D, IFNA13, IFNA14, IFNA16, IL1A, IL1B, PLA2G4A, H2AFY2, EIF2AK2, STAT1, TLR4, TNFRSF1A, CAPN2, JMJD7-PLA2G4B, RIPK1, CFLAR"
"VEGF signaling pathway",0.006,0.044,1,58,11,"SHC2, PLA2G4D, KRAS, PLA2G4A, PPP3R2, MAPK13, PXN, MAPKAPK3, PIK3R3, JMJD7-PLA2G4B, CDC42"
"Insulin secretion",0.007,0.048,1,84,14,"CREB3, CREB1, ATF6B, ATP1B4, GNA11, ITPR3, ATP1A3, ATP1B2, ATP1B3, PLCB4, SLC2A1, STX1A, CACNA1C, CREB3L1"
"Long-term depression",0.007,0.048,1,59,11,"GNA11, GNAI3, GNAO1, PLA2G4D, ITPR3, KRAS, PLA2G4A, PLCB4, PPP2CB, BRAF, JMJD7-PLA2G4B"
"Vasopressin-regulated water reabsorption",0.007,0.051,1,44,9,"CREB3, CREB1, DYNC1H1, DYNC1I1, DYNC1I2, ARHGDIB, RAB5A, DYNLL1, CREB3L1"
"Aldosterone-regulated sodium reabsorption",0.008,0.054,1,37,8,"ATP1B4, SFN, KRAS, ATP1A3, ATP1B2, ATP1B3, PDPK1, PIK3R3"
"Adrenergic signaling in cardiomyocytes",0.01,0.067,1,143,20,"CREB3, CREB1, ATF6B, ADRB2, ATP1B4, GNAI3, MYH6, ATP1A3, ATP1B2, ATP1B3, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, CACNA1C, CACNA2D1, CACNB4, CREB3L1, CACNA2D2"
"Estrogen signaling pathway",0.011,0.072,1,98,15,"CREB3, CREB1, ATF6B, EGFR, SHC2, GNAI3, GNAO1, ITPR3, JUN, KRAS, OPRM1, PLCB4, SP1, PIK3R3, CREB3L1"
"Apoptosis - multiple species",0.012,0.073,1,32,7,"BIRC8, BIRC5, NGFR, PMAIP1, DIABLO, BCL2L1, TNFRSF1A"
"Base excision repair",0.012,0.073,1,32,7,"POLD3, PARP1, LIG1, PCNA, POLB, POLE, POLD4"
"Phagosome",0.014,0.081,1,147,20,"DYNC1H1, DYNC1I1, DYNC1I2, HLA-DQA2, ITGA5, ITGAM, ITGAV, ITGB1, ITGB3, MSR1, ATP6V1B2, RAB5A, CLEC7A, TAP1, TLR2, TLR4, TUBA4A, TUBA1A, RILP, CD14"
"Neurotrophin signaling pathway",0.014,0.082,1,119,17,"SHC2, IKBKB, IRAK1, JUN, KRAS, ARHGDIB, MAP3K3, NFKBIB, NFKBIE, NGFR, PDPK1, MAPK13, RAP1A, RELA, BRAF, PIK3R3, CDC42"
"Cell cycle",0.018,0.1,1,122,17,"E2F3, SFN, HDAC2, SMAD4, PCNA, PLK1, RAD21, BUB1B, TGFB2, YWHAG, YWHAH, CCND2, CCND3, CCNE1, CCNB2, CDC25B, CDC25C"
"Ether lipid metabolism",0.02,0.109,1,43,8,"CEPT1, ENPP6, LPCAT4, PLA2G4D, PAFAH1B3, PAFAH2, PLA2G4A, JMJD7-PLA2G4B"
"B cell receptor signaling pathway",0.023,0.123,1,70,11,"IKBKB, JUN, KRAS, NFKBIB, NFKBIE, PPP3R2, PTPN6, RELA, SYK, CARD11, PIK3R3"
"Mismatch repair",0.023,0.123,1,21,5,"POLD3, LIG1, MSH2, PCNA, POLD4"
"Protein digestion and absorption",0.025,0.13,1,89,13,"SLC7A9, SLC16A10, COL1A2, COL4A2, COL4A3, COL6A1, COL10A1, COL17A1, ATP1B4, ATP1A3, ATP1B2, ATP1B3, SLC3A2"
"IL-17 signaling pathway",0.027,0.139,1,90,13,"CSF2, TAB2, TAB3, IKBKB, IL1B, CXCL8, IL17A, JUN, MAPK13, RELA, S100A8, SRSF1, MAP3K7"
"Dopaminergic synapse",0.031,0.155,1,130,17,"CREB3, CREB1, ATF6B, DRD2, GNAI3, GNAO1, GNG3, GNG10, GSK3A, ITPR3, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, CACNA1C, CREB3L1"
"Serotonergic synapse",0.032,0.155,1,111,15,"ALOX5, ALOX15, GNAI3, GNAO1, GNG3, GNG10, PLA2G4D, HTR1A, ITPR3, KRAS, PLA2G4A, PLCB4, BRAF, CACNA1C, JMJD7-PLA2G4B"
"Endocrine and other factor-regulated calcium reabsorption",0.032,0.155,1,47,8,"CLTA, CLTC, DNM1, ATP1B4, ATP1A3, ATP1B2, ATP1B3, PLCB4"
"Thyroid hormone synthesis",0.034,0.158,1,74,11,"CREB3, CREB1, ATF6B, ATP1B4, HSPA5, ITPR3, ATP1A3, ATP1B2, ATP1B3, PLCB4, CREB3L1"
"Valine, leucine and isoleucine degradation",0.036,0.167,1,48,8,"DLD, ABAT, ALDH2, ALDH3A2, HADHA, HMGCS2, ACADSB, IVD"
"Phospholipase D signaling pathway",0.04,0.181,1,144,18,"DNM1, EGFR, PTK2B, MRAS, PIP5K1C, SHC2, PLA2G4D, CXCL8, KRAS, PDGFRA, PDGFRB, PLA2G4A, PLCB4, AVPR1A, SYK, PIK3R3, JMJD7-PLA2G4B, GAB2"
"Ribosome",0.042,0.188,1,125,16,"RPL26L1, RPL3, RPL3L, RPL4, RPL19, RPL23A, RPL24, RPL27, RPL31, RPL32, RPL36AL, RPL37, RPLP2, RPS2, RPS8, RPS27A"
"cAMP signaling pathway",0.044,0.194,1,197,23,"CREB3, CFTR, CHRM2, CREB1, ADRB2, DRD2, ATP1B4, GNAI3, GRIN2D, HTR1A, HCAR2, JUN, ATP1A3, ATP1B2, ATP1B3, NPY, PLCE1, RAP1A, RELA, BRAF, CACNA1C, PIK3R3, CREB3L1"
"Leukocyte transendothelial migration",0.047,0.203,1,107,14,"CTNND1, PTK2B, GNAI3, ICAM1, ITGAM, ITGB1, ARHGAP5, MAPK13, PXN, RAP1A, VCL, CXCR4, PIK3R3, CDC42"
"Sphingolipid signaling pathway",0.051,0.215,1,118,15,"CTSD, GNAI3, KRAS, PDPK1, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, RELA, SMPD2, TNFRSF1A, PIK3R3, S1PR2, GAB2"
"Prolactin signaling pathway",0.052,0.218,1,70,10,"SHC2, KRAS, MAPK13, PRL, RELA, STAT1, PIK3R3, TNFRSF11A, SOCS2, CCND2"
"Platelet activation",0.061,0.248,1,121,15,"COL1A2, FGA, GNAI3, GP1BA, PLA2G4D, ITGB1, ITGB3, ITPR3, PLA2G4A, PLCB4, MAPK13, RAP1A, SYK, PIK3R3, JMJD7-PLA2G4B"
"Aldosterone synthesis and secretion",0.063,0.248,1,82,11,"CREB3, CREB1, ATF6B, GNA11, NR4A1, ITPR3, LDLR, PLCB4, PRKD1, CACNA1C, CREB3L1"
"Mitophagy - animal",0.064,0.248,1,63,9,"CSNK2A2, PGAM5, MRAS, JUN, KRAS, RELA, BCL2L1, SP1, UBB"
"Cytosolic DNA-sensing pathway",0.064,0.248,1,63,9,"IFNA13, IFNA14, IFNA16, IKBKB, IL1B, NFKBIB, POLR2F, RELA, RIPK1"
"Cholinergic synapse",0.065,0.249,1,112,14,"CREB3, CHRM2, CREB1, GNA11, GNAI3, GNAO1, GNG3, GNG10, ITPR3, KRAS, PLCB4, CACNA1C, PIK3R3, CREB3L1"
"Other types of O-glycan biosynthesis",0.072,0.271,1,20,4,"POFUT1, MFNG, OGT, PLOD3"
"mRNA surveillance pathway",0.083,0.309,1,86,11,"SRRM1, NXF1, PAPOLA, ACIN1, NXT1, PCF11, PPP2CB, PPP2R5A, PPP2R5E, PABPC4, RBM8A"
"Gap junction",0.089,0.325,1,87,11,"DRD2, EGFR, GNA11, GNAI3, ITPR3, KRAS, PDGFRA, PDGFRB, PLCB4, TUBA4A, TUBA1A"
"Calcium signaling pathway",0.091,0.327,1,181,20,"CHRM2, ADRB2, EGFR, PTK2B, GNA11, GNA15, GRIN2D, ITPR3, ATP2A1, PLCE1, PDGFRA, PDGFRB, PHKB, PLCB4, AVPR1A, PPP3R2, BDKRB1, TACR1, TACR3, CACNA1C"
"Adherens junction",0.101,0.358,1,69,9,"CSNK2A2, CTNND1, EGFR, SMAD4, PARD3, PTPN6, MAP3K7, VCL, CDC42"
"Proximal tubule bicarbonate reclamation",0.109,0.381,1,23,4,"ATP1B4, ATP1A3, ATP1B2, ATP1B3"
"Carbohydrate digestion and absorption",0.118,0.408,1,42,6,"ATP1B4, G6PC, ATP1A3, ATP1B2, ATP1B3, PIK3R3"
"Glutamatergic synapse",0.121,0.41,1,113,13,"GRK2, GNAI3, GNAO1, GNG3, GNG10, PLA2G4D, GRIN2D, ITPR3, PLA2G4A, PLCB4, PPP3R2, CACNA1C, JMJD7-PLA2G4B"
"Cardiac muscle contraction",0.123,0.41,1,72,9,"ATP1B4, MYH6, ATP1A3, ATP1B2, ATP1B3, CACNA1C, CACNA2D1, CACNB4, CACNA2D2"
"Natural killer cell mediated cytotoxicity",0.123,0.41,1,124,14,"CSF2, PTK2B, SHC2, LAT, ICAM1, IFNA13, IFNA14, IFNA16, KRAS, PPP3R2, PTPN6, BRAF, SYK, PIK3R3"
"Cellular senescence",0.134,0.434,1,158,17,"E2F3, MRAS, IL1A, CXCL8, ITPR3, KRAS, PPP3R2, MAPK13, MAP2K6, RELA, TGFB2, CAPN2, PIK3R3, CCND2, CCND3, CCNE1, CCNB2"
"DNA replication",0.134,0.434,1,34,5,"POLD3, LIG1, PCNA, POLE, POLD4"
"Nucleotide excision repair",0.139,0.443,1,44,6,"POLD3, LIG1, PCNA, POLE, POLD4, XPA"
"Endocrine resistance",0.141,0.443,1,95,11,"JAG1, E2F3, EGFR, SHC2, JUN, KRAS, NOTCH4, MAPK13, SP1, BRAF, PIK3R3"
"Insulin resistance",0.144,0.448,1,106,12,"CREB3, CREB1, G6PC, IKBKB, PDPK1, RELA, SLC2A1, TNFRSF1A, OGT, PIK3R3, CREB3L1, TBC1D4"
"Renin secretion",0.15,0.46,1,65,8,"CREB1, ADRB2, AGT, GNAI3, ITPR3, PLCB4, PPP3R2, CACNA1C"
"Oxytocin signaling pathway",0.156,0.474,1,151,16,"EGFR, GNAI3, GNAO1, PLA2G4D, EEF2K, ITPR3, JUN, KRAS, PLA2G4A, PLCB4, PPP3R2, CACNA1C, CACNA2D1, CACNB4, JMJD7-PLA2G4B, CACNA2D2"
"HIF-1 signaling pathway",0.164,0.483,1,98,11,"EDN1, EGFR, EPO, ALDOA, GAPDH, ARNT, RELA, SLC2A1, TF, TLR4, PIK3R3"
"AMPK signaling pathway",0.167,0.483,1,120,13,"CREB3, CFTR, CREB1, G6PC, EEF2K, RAB14, PDPK1, PPP2CB, PPP2R5A, PPP2R5E, MAP3K7, PIK3R3, CREB3L1"
"Linoleic acid metabolism",0.168,0.483,1,27,4,"ALOX15, PLA2G4D, PLA2G4A, JMJD7-PLA2G4B"
"Longevity regulating pathway",0.169,0.483,1,88,10,"CREB3, EHMT2, CREB1, ATF6B, KRAS, RELA, EHMT1, PIK3R3, CREB3L1, ATG13"
"Long-term potentiation",0.169,0.483,1,67,8,"GRIN2D, ITPR3, KRAS, PLCB4, PPP3R2, RAP1A, BRAF, CACNA1C"
"EGFR tyrosine kinase inhibitor resistance",0.174,0.492,1,78,9,"EGFR, FGFR3, SHC2, KRAS, PDGFRA, PDGFRB, BCL2L1, BRAF, PIK3R3"
"Progesterone-mediated oocyte maturation",0.177,0.496,1,89,10,"GNAI3, KRAS, MOS, PLK1, MAPK13, BRAF, PIK3R3, CCNB2, CDC25B, CDC25C"
"Adipocytokine signaling pathway",0.189,0.523,1,69,8,"G6PC, IKBKB, NFKBIB, NFKBIE, NPY, RELA, SLC2A1, TNFRSF1A"
"Oocyte meiosis",0.206,0.563,1,114,12,"ITPR3, MOS, PLK1, PPP2CB, PPP2R5A, PPP2R5E, PPP3R2, YWHAG, YWHAH, CCNE1, CCNB2, CDC25C"
"Bile secretion",0.21,0.569,1,71,8,"CFTR, ATP1B4, LDLR, ATP1A3, ATP1B2, ATP1B3, ABCG5, SLC2A1"
"Endocytosis",0.218,0.58,1,240,23,"ARPC1B, CLTA, CLTC, WIPF2, GRK2, DNM1, EGFR, FGFR3, PIP5K1C, GIT1, EPN1, LDLR, SH3GLB1, PDGFRA, PARD3, SH3GLB2, RAB5A, TSG101, UBB, CXCR4, PARD6G, CAV3, CDC42"
"beta-Alanine metabolism",0.219,0.58,1,30,4,"ABAT, ALDH2, ALDH3A2, HADHA"
"Platinum drug resistance",0.221,0.58,1,72,8,"BIRC5, MSH2, PDPK1, PMAIP1, BCL2L1, TOP2A, XPA, PIK3R3"
"Mineral absorption",0.225,0.58,1,51,6,"ATP1B4, MT2A, ATP1A3, ATP1B2, ATP1B3, TF"
"Hippo signaling pathway",0.226,0.58,1,150,15,"YAP1, AFP, BIRC5, SMAD1, SMAD4, PPP2CB, PARD3, BMPR1B, TGFB2, WNT5A, YWHAG, YWHAH, PARD6G, CCND2, CCND3"
"cGMP-PKG signaling pathway",0.231,0.587,1,162,16,"CREB3, CREB1, ATF6B, ADRB2, ATP1B4, GNA11, GNAI3, ITPR3, ATP1A3, ATP1B2, ATP1B3, ATP2A1, PLCB4, PPP3R2, CACNA1C, CREB3L1"
"FoxO signaling pathway",0.238,0.599,1,129,13,"EGFR, G6PC, IKBKB, KRAS, SMAD4, PDPK1, PLK1, MAPK13, BRAF, TGFB2, PIK3R3, CCND2, CCNB2"
"Circadian entrainment",0.243,0.6,1,96,10,"CREB1, GNAI3, GNAO1, GNG3, GNG10, GRIN2D, ITPR3, MTNR1B, PLCB4, CACNA1C"
"Inflammatory mediator regulation of TRP channels",0.243,0.6,1,96,10,"PLA2G4D, IL1B, ITPR3, PLA2G4A, PLCB4, MAPK13, MAP2K6, BDKRB1, PIK3R3, JMJD7-PLA2G4B"
"Gastric acid secretion",0.255,0.617,1,75,8,"CFTR, ATP1B4, GNAI3, ITPR3, ATP1A3, ATP1B2, ATP1B3, PLCB4"
"Propanoate metabolism",0.255,0.617,1,32,4,"DLD, ABAT, HADHA, LDHB"
"Type I diabetes mellitus",0.263,0.63,1,43,5,"HLA-DQA2, IL1A, IL1B, IL12A, CD28"
"Fc gamma R-mediated phagocytosis",0.276,0.656,1,88,9,"ARPC1B, PIP5K1C, LAT, PLA2G4D, PLA2G4A, SYK, PIK3R3, GAB2, CDC42"
"alpha-Linolenic acid metabolism",0.282,0.662,1,23,3,"PLA2G4D, PLA2G4A, JMJD7-PLA2G4B"
"Glycolysis / Gluconeogenesis",0.293,0.682,1,67,7,"DLD, ALDH2, ALDH3A2, ALDOA, G6PC, GAPDH, LDHB"
"Autophagy - animal",0.305,0.694,1,125,12,"CTSD, EIF2S1, MRAS, KRAS, SH3GLB1, PDPK1, PPP2CB, BCL2L1, MAP3K7, PIK3R3, CFLAR, ATG13"
"Glucagon signaling pathway",0.305,0.694,1,102,10,"CREB3, CREB1, G6PC, ITPR3, LDHB, PHKB, PLCB4, PPP3R2, SLC2A1, CREB3L1"
"p53 signaling pathway",0.306,0.694,1,68,7,"SFN, GTSE1, PMAIP1, CCND2, CCND3, CCNE1, CCNB2"
"Antigen processing and presentation",0.346,0.772,1,71,7,"CREB1, PDIA3, HLA-DQA2, HSPA5, NFYB, NFYC, TAP1"
"Non-alcoholic fatty liver disease (NAFLD)",0.347,0.772,1,141,13,"EIF2S1, GSK3A, IKBKB, IL1A, IL1B, CXCL8, JUN, NDUFA2, NDUFS4, RELA, TNFRSF1A, PIK3R3, CDC42"
"Pancreatic secretion",0.357,0.786,1,95,9,"CFTR, ATP1B4, ITPR3, ATP1A3, ATP1B2, ATP1B3, ATP2A1, PLCB4, RAP1A"
"Ovarian steroidogenesis",0.36,0.787,1,49,5,"ALOX5, PLA2G4D, LDLR, PLA2G4A, JMJD7-PLA2G4B"
"Pyruvate metabolism",0.386,0.835,1,39,4,"DLD, ALDH2, ALDH3A2, LDHB"
"Butanoate metabolism",0.395,0.839,1,28,3,"ABAT, HADHA, HMGCS2"
"Phosphonate and phosphinate metabolism",0.396,0.839,1,6,1,"CEPT1"
"Synaptic vesicle cycle",0.398,0.839,1,63,6,"CLTA, CLTC, DNM1, ATP6V1B2, STX1A, SYT1"
"2-Oxocarboxylic acid metabolism",0.403,0.843,1,17,2,"IDH3A, ACO2"
