"","name","imports","weights","datasource","Confidence"
"79","Novel.DDX39A","RNA transport.THOC7",900,"database","High"
"80","Novel.DDX39A","RNA transport.RAE1",900,"database","High"
"81","Novel.DDX39A","RNA transport.NUP43",900,"database","High"
"82","Novel.DDX39A","RNA transport.EIF4B",417,"experimental","High"
"83","Novel.DDX39A","RNA transport.NXF1",900,"database","High"
"84","Novel.DDX39A","RNA transport.SRRM1",900,"database","High"
"85","Novel.DDX39A","RNA transport.PABPC4",417,"experimental","High"
"86","Novel.DDX39A","RNA transport.THOC2",900,"database","High"
"87","Novel.DDX39A","RNA transport.NUP155",900,"database","High"
"88","Novel.DDX39A","RNA transport.NUP188",900,"database","High"
"89","Novel.DDX39A","RNA transport.NXT1",900,"database","High"
"90","Novel.DDX39A","RNA transport.RANBP2",900,"database","High"
"91","Novel.DDX39A","RNA transport.THOC1",900,"database","High"
"92","Novel.DIEXF","RNA transport.RPP25",900,"database","High"
"93","Novel.DIEXF","RNA transport.RPP40",900,"database","High"
"94","Novel.EFTUD2","RNA transport.SRRM1",900,"database","Medium"
"95","Novel.EFTUD2","RNA transport.RANBP2",417,"experimental","Medium"
"96","Novel.EFTUD2","RNA transport.RANGAP1",503,"experimental","Medium"
"97","Novel.EIF2AK2","RNA transport.EIF2S3",900,"database","Medium"
"98","Novel.EIF2AK2","RNA transport.EIF2S1",900,"database","Medium"
"99","Novel.EIF2AK2","RNA transport.EIF2S2",900,"database","Medium"
"100","Novel.EIF4H","RNA transport.EIF4G2",595,"experimental","Medium"
"101","Novel.EIF4H","RNA transport.EIF4A1",900,"database","Medium"
"102","Novel.EIF4H","RNA transport.EIF3I",900,"database","Medium"
"103","Novel.EIF4H","RNA transport.EIF2S3",900,"database","Medium"
"104","Novel.EIF4H","RNA transport.EIF4G1",900,"database","Medium"
"105","Novel.EIF4H","RNA transport.EIF4B",900,"database","Medium"
"106","Novel.EIF4H","RNA transport.EIF3A",900,"database","Medium"
"107","Novel.EIF4H","RNA transport.EIF3J",900,"database","Medium"
"108","Novel.EIF4H","RNA transport.EIF3B",900,"database","Medium"
"109","Novel.EIF4H","RNA transport.EIF2S1",900,"database","Medium"
"110","Novel.EIF4H","RNA transport.EIF2S2",900,"database","Medium"
"111","Novel.EXOSC4","Proteasome.PSMA1",417,"experimental","Medium"
"112","Novel.EXOSC4","Proteasome.PSMA4",417,"experimental","Medium"
"113","Novel.EXOSC4","Proteasome.PSMA3",417,"experimental","Medium"
"114","Novel.EXOSC4","Proteasome.PSMA6",417,"experimental","Medium"
"115","Novel.EXOSC4","Proteasome.PSMA5",417,"experimental","Medium"
"116","Novel.EXOSC5","Proteasome.PSMA2",417,"experimental","Medium"
"117","Novel.EXOSC5","Proteasome.PSMA6",600,"experimental","Medium"
"118","Novel.EXOSC5","Proteasome.PSMA5",417,"experimental","Medium"
"119","Novel.EXOSC5","Proteasome.PSMA1",417,"experimental","Medium"
"120","Novel.EXOSC5","Proteasome.PSMA4",417,"experimental","Medium"
"121","Novel.EXOSC5","Proteasome.PSMA3",476,"experimental","Medium"
"122","Novel.FYTTD1","RNA transport.NXT1",900,"database","Medium"
"123","Novel.FYTTD1","RNA transport.RANBP2",900,"database","Medium"
"124","Novel.FYTTD1","RNA transport.THOC1",900,"database","Medium"
"125","Novel.FYTTD1","RNA transport.THOC7",900,"database","Medium"
"126","Novel.FYTTD1","RNA transport.RAE1",900,"database","Medium"
"127","Novel.FYTTD1","RNA transport.NUP43",900,"database","Medium"
"128","Novel.FYTTD1","RNA transport.NXF1",900,"database","Medium"
"129","Novel.FYTTD1","RNA transport.SRRM1",900,"database","Medium"
"130","Novel.FYTTD1","RNA transport.THOC2",900,"database","Medium"
"131","Novel.FYTTD1","RNA transport.NUP155",900,"database","Medium"
"132","Novel.FYTTD1","RNA transport.NUP188",900,"database","Medium"
"133","Novel.G3BP2","RNA transport.PABPC4",417,"experimental","Medium"
"134","Novel.GMNN","Proteasome.PSMF1",900,"database","Medium"
"135","Novel.GMNN","Proteasome.PSMC4",900,"database","Medium"
"136","Novel.GMNN","Proteasome.PSMA3",900,"database","Medium"
"137","Novel.GMNN","Proteasome.PSMD7",900,"database","Medium"
"138","Novel.GMNN","Proteasome.PSMC1",900,"database","Medium"
"139","Novel.GMNN","Proteasome.PSMA6",900,"database","Medium"
"140","Novel.GMNN","Proteasome.PSMD11",900,"database","Medium"
"141","Novel.GMNN","Proteasome.PSMB1",900,"database","Medium"
"142","Novel.GMNN","Proteasome.PSMD3",900,"database","Medium"
"143","Novel.GMNN","Proteasome.PSMA5",900,"database","Medium"
"144","Novel.GMNN","Proteasome.PSMB4",900,"database","Medium"
"145","Novel.GMNN","Proteasome.PSMC2",900,"database","Medium"
"146","Novel.GMNN","Proteasome.PSMD6",900,"database","Medium"
"147","Novel.GMNN","Proteasome.PSMD1",900,"database","Medium"
"148","Novel.GMNN","Proteasome.PSMD2",900,"database","Medium"
"149","Novel.GMNN","Proteasome.PSMC5",900,"database","Medium"
"150","Novel.GMNN","Proteasome.PSMD12",900,"database","Medium"
"151","Novel.GMNN","Proteasome.PSMB5",900,"database","Medium"
"152","Novel.GMNN","Proteasome.PSMA7",900,"database","Medium"
"153","Novel.GMNN","Proteasome.PSMB2",900,"database","Medium"
"154","Novel.GMNN","Proteasome.PSMB9",900,"database","Medium"
"155","Novel.GMNN","Proteasome.PSMA1",900,"database","Medium"
"156","Novel.GMNN","Proteasome.PSMA4",900,"database","Medium"
"157","Novel.GTSE1","Proteasome.PSMF1",900,"database","Medium"
"158","Novel.GTSE1","Proteasome.PSMC4",900,"database","Medium"
"159","Novel.GTSE1","Proteasome.PSMA3",900,"database","Medium"
"160","Novel.GTSE1","Proteasome.PSMD7",900,"database","Medium"
"161","Novel.GTSE1","Proteasome.PSMC1",900,"database","Medium"
"162","Novel.GTSE1","Proteasome.PSMA6",900,"database","Medium"
"163","Novel.GTSE1","Proteasome.PSMD11",900,"database","Medium"
"164","Novel.GTSE1","Proteasome.PSMB1",900,"database","Medium"
"165","Novel.GTSE1","Proteasome.PSMD3",900,"database","Medium"
"166","Novel.GTSE1","Proteasome.PSMA5",900,"database","Medium"
"167","Novel.GTSE1","Proteasome.PSMB4",900,"database","Medium"
"168","Novel.GTSE1","Proteasome.PSMC2",900,"database","Medium"
"169","Novel.GTSE1","Proteasome.PSMD6",900,"database","Medium"
"170","Novel.GTSE1","Proteasome.PSMD1",900,"database","Medium"
"171","Novel.GTSE1","Proteasome.PSMD2",900,"database","Medium"
"172","Novel.GTSE1","Proteasome.PSMC5",900,"database","Medium"
"173","Novel.GTSE1","Proteasome.PSMD12",900,"database","Medium"
"174","Novel.GTSE1","Proteasome.PSMB5",900,"database","Medium"
"175","Novel.GTSE1","Proteasome.PSMA7",900,"database","Medium"
"176","Novel.GTSE1","Proteasome.PSMB2",900,"database","Medium"
"177","Novel.GTSE1","Proteasome.PSMB9",900,"database","Medium"
"178","Novel.GTSE1","Proteasome.PSMA1",900,"database","Medium"
"179","Novel.GTSE1","Proteasome.PSMA4",900,"database","Medium"
"180","Novel.HNRNPA2B1","RNA transport.SRRM1",900,"database","High"
"181","Novel.HNRNPH1","RNA transport.SRRM1",900,"database","Medium"
"182","Novel.HNRNPH1","RNA transport.RANBP2",503,"experimental","Medium"
"183","Novel.HNRNPM","RNA transport.SRRM1",900,"database","Medium"
"184","Novel.HNRNPM","RNA transport.RANBP2",456,"experimental","Medium"
"185","Novel.HSPA5","RNA transport.NUP43",900,"database","High"
"186","Novel.HSPA5","RNA transport.NUP155",900,"database","High"
"187","Novel.HSPA5","RNA transport.NUP188",900,"database","High"
"188","Novel.HSPA5","RNA transport.RANBP2",900,"database","High"
"189","Novel.HSPA5","RNA transport.EIF4A1",434,"experimental","High"
"190","Novel.HSPA5","Proteasome.PSMD1",461,"experimental","High"
"191","Novel.HSPA5","RNA transport.RAE1",900,"database","High"
"192","Novel.KIAA0020","RNA transport.EIF4G1",417,"experimental","Medium"
"193","Novel.LDHB","Proteasome.PSMC2",417,"experimental","Medium"
"194","Novel.LSM6","RNA transport.SRRM1",900,"database","High"
"195","Novel.MSH2","RNA transport.EIF3B",417,"experimental","Medium"
"196","Novel.NDUFS4","RNA transport.NUP188",503,"experimental","High"
"197","Novel.NFKBIB","Proteasome.PSMF1",900,"database","Medium"
"198","Novel.NFKBIB","Proteasome.PSMC4",900,"database","Medium"
"199","Novel.NFKBIB","Proteasome.PSMA3",900,"database","Medium"
"200","Novel.NFKBIB","Proteasome.PSMD7",900,"database","Medium"
"201","Novel.NFKBIB","Proteasome.PSMC1",900,"database","Medium"
"202","Novel.NFKBIB","Proteasome.PSMA6",900,"database","Medium"
"203","Novel.NFKBIB","Proteasome.PSMD11",900,"database","Medium"
"204","Novel.NFKBIB","Proteasome.PSMB1",900,"database","Medium"
"205","Novel.NFKBIB","Proteasome.PSMD3",900,"database","Medium"
"206","Novel.NFKBIB","Proteasome.PSMA5",900,"database","Medium"
"207","Novel.NFKBIB","Proteasome.PSMB4",900,"database","Medium"
"208","Novel.NFKBIB","Proteasome.PSMC2",900,"database","Medium"
"209","Novel.NFKBIB","Proteasome.PSMD6",900,"database","Medium"
"210","Novel.NFKBIB","Proteasome.PSMD1",900,"database","Medium"
"211","Novel.NFKBIB","Proteasome.PSMD2",900,"database","Medium"
"212","Novel.NFKBIB","Proteasome.PSMC5",900,"database","Medium"
"213","Novel.NFKBIB","Proteasome.PSMD12",900,"database","Medium"
"214","Novel.NFKBIB","Proteasome.PSMB5",900,"database","Medium"
"215","Novel.NFKBIB","Proteasome.PSMA7",900,"database","Medium"
"216","Novel.NFKBIB","Proteasome.PSMB2",900,"database","Medium"
"217","Novel.NFKBIB","Proteasome.PSMB9",900,"database","Medium"
"218","Novel.NFKBIB","Proteasome.PSMA1",900,"database","Medium"
"219","Novel.NFKBIB","Proteasome.PSMA4",900,"database","Medium"
"220","Novel.NOC4L","RNA transport.RPP25",900,"database","Medium"
"221","Novel.NOC4L","RNA transport.RPP40",900,"database","Medium"
"222","Novel.PAPOLA","RNA transport.SRRM1",900,"database","Medium"
"223","Novel.PAPOLA","RNA transport.THOC2",900,"database","Medium"
"224","Novel.PAPOLA","RNA transport.THOC1",900,"database","Medium"
"225","Novel.PAPOLA","RNA transport.THOC7",900,"database","Medium"
"226","Novel.PCNA","RNA transport.UBE2I",900,"database","Medium"
"227","Novel.PLK1","Proteasome.PSMF1",900,"database","Medium"
"228","Novel.PLK1","RNA transport.RANBP2",900,"database","Medium"
"229","Novel.PLK1","Proteasome.PSMC4",900,"database","Medium"
"230","Novel.PLK1","Proteasome.PSMA3",900,"database","Medium"
"231","Novel.PLK1","Proteasome.PSMD7",900,"database","Medium"
"232","Novel.PLK1","Proteasome.PSMC1",900,"database","Medium"
"233","Novel.PLK1","Proteasome.PSMA6",900,"database","Medium"
"234","Novel.PLK1","Proteasome.PSMD11",900,"database","Medium"
"235","Novel.PLK1","Proteasome.PSMB1",900,"database","Medium"
"236","Novel.PLK1","Proteasome.PSMD3",900,"database","Medium"
"237","Novel.PLK1","Proteasome.PSMA5",900,"database","Medium"
"238","Novel.PLK1","Proteasome.PSMB4",900,"database","Medium"
"239","Novel.PLK1","Proteasome.PSMC2",900,"database","Medium"
"240","Novel.PLK1","Proteasome.PSMD6",900,"database","Medium"
"241","Novel.PLK1","Proteasome.PSMD1",900,"database","Medium"
"242","Novel.PLK1","Proteasome.PSMD2",900,"database","Medium"
"243","Novel.PLK1","Proteasome.PSMC5",900,"database","Medium"
"244","Novel.PLK1","Proteasome.PSMD12",900,"database","Medium"
"245","Novel.PLK1","Proteasome.PSMB5",900,"database","Medium"
"246","Novel.PLK1","Proteasome.PSMA7",900,"database","Medium"
"247","Novel.PLK1","Proteasome.PSMB2",900,"database","Medium"
"248","Novel.PLK1","Proteasome.PSMB9",900,"database","Medium"
"249","Novel.PLK1","Proteasome.PSMA1",900,"database","Medium"
"250","Novel.PLK1","RNA transport.RANGAP1",900,"database","Medium"
"251","Novel.PLK1","Proteasome.PSMA4",900,"database","Medium"
"252","Novel.PLK1","RNA transport.NUP43",900,"database","Medium"
"253","Novel.PLRG1","RNA transport.SRRM1",900,"database","Medium"
"254","Novel.PLRG1","RNA transport.PABPC4",417,"experimental","Medium"
"255","Novel.POLE","RNA transport.PABPC4",417,"experimental","Medium"
"256","Novel.POLE","Proteasome.PSMD11",417,"experimental","Medium"
"257","Novel.POLE","RNA transport.EIF4G1",417,"experimental","Medium"
"258","Novel.PPP2CB","RNA transport.NUP43",900,"database","High"
"259","Novel.PPP2CB","Proteasome.PSMF1",900,"database","High"
"260","Novel.PPP2CB","RNA transport.RANBP2",900,"database","High"
"261","Novel.PPP2CB","Proteasome.PSMC4",900,"database","High"
"262","Novel.PPP2CB","Proteasome.PSMA3",900,"database","High"
"263","Novel.PPP2CB","Proteasome.PSMD7",900,"database","High"
"264","Novel.PPP2CB","Proteasome.PSMC1",900,"database","High"
"265","Novel.PPP2CB","Proteasome.PSMA6",900,"database","High"
"266","Novel.PPP2CB","Proteasome.PSMD11",900,"database","High"
"267","Novel.PPP2CB","Proteasome.PSMB1",900,"database","High"
"268","Novel.PPP2CB","Proteasome.PSMD3",900,"database","High"
"269","Novel.PPP2CB","Proteasome.PSMA5",900,"database","High"
"270","Novel.PPP2CB","Proteasome.PSMB4",900,"database","High"
"271","Novel.PPP2CB","Proteasome.PSMC2",900,"database","High"
"272","Novel.PPP2CB","Proteasome.PSMD6",900,"database","High"
"273","Novel.PPP2CB","Proteasome.PSMD1",900,"database","High"
"274","Novel.PPP2CB","Proteasome.PSMD2",900,"database","High"
"275","Novel.PPP2CB","Proteasome.PSMC5",900,"database","High"
"276","Novel.PPP2CB","Proteasome.PSMD12",900,"database","High"
"277","Novel.PPP2CB","Proteasome.PSMB5",900,"database","High"
"278","Novel.PPP2CB","Proteasome.PSMA7",900,"database","High"
"279","Novel.PPP2CB","Proteasome.PSMB2",900,"database","High"
"280","Novel.PPP2CB","Proteasome.PSMB9",900,"database","High"
"281","Novel.PPP2CB","Proteasome.PSMA1",900,"database","High"
"282","Novel.PPP2CB","RNA transport.RANGAP1",900,"database","High"
"283","Novel.PPP2CB","Proteasome.PSMA4",900,"database","High"
"284","Novel.PPP2R5E","Proteasome.PSMC4",900,"database","High"
"285","Novel.PPP2R5E","Proteasome.PSMA3",900,"database","High"
"286","Novel.PPP2R5E","Proteasome.PSMD7",900,"database","High"
"287","Novel.PPP2R5E","Proteasome.PSMC1",900,"database","High"
"288","Novel.PPP2R5E","Proteasome.PSMA6",900,"database","High"
"289","Novel.PPP2R5E","Proteasome.PSMD11",900,"database","High"
"290","Novel.PPP2R5E","Proteasome.PSMB1",900,"database","High"
"291","Novel.PPP2R5E","Proteasome.PSMD3",900,"database","High"
"292","Novel.PPP2R5E","Proteasome.PSMA5",900,"database","High"
"293","Novel.PPP2R5E","Proteasome.PSMB4",900,"database","High"
"294","Novel.PPP2R5E","Proteasome.PSMC2",900,"database","High"
"295","Novel.PPP2R5E","Proteasome.PSMD6",900,"database","High"
"296","Novel.PPP2R5E","Proteasome.PSMD1",900,"database","High"
"297","Novel.PPP2R5E","Proteasome.PSMD2",900,"database","High"
"298","Novel.PPP2R5E","Proteasome.PSMC5",900,"database","High"
"299","Novel.PPP2R5E","Proteasome.PSMD12",900,"database","High"
"300","Novel.PPP2R5E","Proteasome.PSMB5",900,"database","High"
"301","Novel.PPP2R5E","Proteasome.PSMA7",900,"database","High"
"302","Novel.PPP2R5E","Proteasome.PSMB2",900,"database","High"
"303","Novel.PPP2R5E","Proteasome.PSMB9",900,"database","High"
"304","Novel.PPP2R5E","Proteasome.PSMA1",900,"database","High"
"305","Novel.PPP2R5E","RNA transport.RANGAP1",900,"database","High"
"306","Novel.PPP2R5E","Proteasome.PSMA4",900,"database","High"
"307","Novel.PPP2R5E","RNA transport.NUP43",900,"database","High"
"308","Novel.PPP2R5E","Proteasome.PSMF1",900,"database","High"
"309","Novel.PPP2R5E","RNA transport.RANBP2",900,"database","High"
"310","Novel.PRPF31","RNA transport.SRRM1",900,"database","Medium"
"311","Novel.PRPF8","RNA transport.RANGAP1",503,"experimental","Medium"
"312","Novel.PRPF8","RNA transport.SRRM1",900,"database","Medium"
"313","Novel.PRPF8","RNA transport.RANBP2",417,"experimental","Medium"
"314","Novel.PTBP1","RNA transport.EIF4G1",900,"database","Medium"
"315","Novel.PTBP1","RNA transport.EIF3A",900,"database","Medium"
"316","Novel.PTBP1","RNA transport.SRRM1",900,"database","Medium"
"317","Novel.PTBP1","RNA transport.EIF4G2",900,"database","Medium"
"318","Novel.PTBP1","RNA transport.EIF4A1",900,"database","Medium"
"319","Novel.PTBP1","RNA transport.RANGAP1",417,"experimental","Medium"
"320","Novel.PUS7","RNA transport.EIF4G1",417,"experimental","High"
"321","Novel.RELA","Proteasome.PSMF1",900,"database","Medium"
"322","Novel.RELA","Proteasome.PSMC4",900,"database","Medium"
"323","Novel.RELA","Proteasome.PSMA3",900,"database","Medium"
"324","Novel.RELA","Proteasome.PSMD7",900,"database","Medium"
"325","Novel.RELA","Proteasome.PSMC1",900,"database","Medium"
"326","Novel.RELA","Proteasome.PSMA6",900,"database","Medium"
"327","Novel.RELA","Proteasome.PSMD11",900,"database","Medium"
"328","Novel.RELA","Proteasome.PSMB1",900,"database","Medium"
"329","Novel.RELA","Proteasome.PSMD3",900,"database","Medium"
"330","Novel.RELA","Proteasome.PSMA5",900,"database","Medium"
"331","Novel.RELA","Proteasome.PSMB4",900,"database","Medium"
"332","Novel.RELA","Proteasome.PSMC2",900,"database","Medium"
"333","Novel.RELA","Proteasome.PSMD6",900,"database","Medium"
"334","Novel.RELA","Proteasome.PSMD1",900,"database","Medium"
"335","Novel.RELA","Proteasome.PSMD2",900,"database","Medium"
"336","Novel.RELA","Proteasome.PSMC5",900,"database","Medium"
"337","Novel.RELA","Proteasome.PSMD12",900,"database","Medium"
"338","Novel.RELA","Proteasome.PSMB5",900,"database","Medium"
"339","Novel.RELA","Proteasome.PSMA7",900,"database","Medium"
"340","Novel.RELA","Proteasome.PSMB2",900,"database","Medium"
"341","Novel.RELA","Proteasome.PSMB9",900,"database","Medium"
"342","Novel.RELA","Proteasome.PSMA1",900,"database","Medium"
"343","Novel.RELA","Proteasome.PSMA4",900,"database","Medium"
"344","Novel.RPL19","RNA transport.EIF2S3",900,"database","Medium"
"345","Novel.RPL19","RNA transport.EIF4G1",900,"database","Medium"
"346","Novel.RPL19","RNA transport.EIF4B",900,"database","Medium"
"347","Novel.RPL19","RNA transport.EIF3A",900,"database","Medium"
"348","Novel.RPL19","RNA transport.EIF3J",900,"database","Medium"
"349","Novel.RPL19","RNA transport.EIF3B",900,"database","Medium"
"350","Novel.RPL19","RNA transport.EIF2S1",900,"database","Medium"
"351","Novel.RPL19","RNA transport.EIF2S2",900,"database","Medium"
"352","Novel.RPL19","RNA transport.EIF4A1",900,"database","Medium"
"353","Novel.RPL19","RNA transport.EIF3I",900,"database","Medium"
"354","Novel.RPL23A","RNA transport.EIF3I",900,"database","Medium"
"355","Novel.RPL23A","RNA transport.EIF2S3",900,"database","Medium"
"356","Novel.RPL23A","RNA transport.EIF4G1",900,"database","Medium"
"357","Novel.RPL23A","RNA transport.EIF4B",900,"database","Medium"
"358","Novel.RPL23A","RNA transport.EIF3A",900,"database","Medium"
"359","Novel.RPL23A","RNA transport.EIF3J",900,"database","Medium"
"360","Novel.RPL23A","RNA transport.EIF3B",900,"database","Medium"
"361","Novel.RPL23A","RNA transport.EIF2S1",900,"database","Medium"
"362","Novel.RPL23A","RNA transport.EIF2S2",900,"database","Medium"
"363","Novel.RPL23A","RNA transport.EIF4A1",900,"database","Medium"
"364","Novel.RPL24","RNA transport.EIF4G1",900,"database","High"
"365","Novel.RPL24","RNA transport.EIF4B",900,"database","High"
"366","Novel.RPL24","RNA transport.EIF3A",900,"database","High"
"367","Novel.RPL24","RNA transport.EIF3J",900,"database","High"
"368","Novel.RPL24","RNA transport.EIF3B",900,"database","High"
"369","Novel.RPL24","RNA transport.EIF2S1",900,"database","High"
"370","Novel.RPL24","RNA transport.EIF2S2",900,"database","High"
"371","Novel.RPL24","RNA transport.EIF4A1",900,"database","High"
"372","Novel.RPL24","Proteasome.PSMB1",464,"experimental","High"
"373","Novel.RPL24","RNA transport.EIF3I",900,"database","High"
"374","Novel.RPL24","RNA transport.EIF2S3",900,"database","High"
"375","Novel.RPL26L1","RNA transport.NUP43",774,"experimental","Medium"
"376","Novel.RPL26L1","RNA transport.EIF4G1",900,"database","Medium"
"377","Novel.RPL26L1","RNA transport.EIF4B",900,"database","Medium"
"378","Novel.RPL26L1","RNA transport.EIF3A",900,"database","Medium"
"379","Novel.RPL26L1","RNA transport.EIF3J",900,"database","Medium"
"380","Novel.RPL26L1","RNA transport.EIF3B",900,"database","Medium"
"381","Novel.RPL26L1","RNA transport.EIF2S1",900,"database","Medium"
"382","Novel.RPL26L1","RNA transport.EIF2S2",900,"database","Medium"
"383","Novel.RPL26L1","RNA transport.EIF4A1",900,"database","Medium"
"384","Novel.RPL26L1","RNA transport.EIF3I",900,"database","Medium"
"385","Novel.RPL26L1","RNA transport.EIF2S3",900,"database","Medium"
"386","Novel.RPL27","RNA transport.EIF4G1",900,"database","Medium"
"387","Novel.RPL27","RNA transport.EIF4B",900,"database","Medium"
"388","Novel.RPL27","RNA transport.EIF3A",900,"database","Medium"
"389","Novel.RPL27","RNA transport.EIF3J",900,"database","Medium"
"390","Novel.RPL27","RNA transport.EIF3B",900,"database","Medium"
"391","Novel.RPL27","RNA transport.EIF2S1",900,"database","Medium"
"392","Novel.RPL27","RNA transport.EIF2S2",900,"database","Medium"
"393","Novel.RPL27","RNA transport.PABPC4",417,"experimental","Medium"
"394","Novel.RPL27","RNA transport.EIF4A1",900,"database","Medium"
"395","Novel.RPL27","RNA transport.EIF3I",900,"database","Medium"
"396","Novel.RPL27","RNA transport.EIF2S3",900,"database","Medium"
"397","Novel.RPL3","RNA transport.EIF4G1",900,"database","Medium"
"398","Novel.RPL3","RNA transport.EIF4B",900,"database","Medium"
"399","Novel.RPL3","RNA transport.EIF3A",900,"database","Medium"
"400","Novel.RPL3","RNA transport.EIF3J",900,"database","Medium"
"401","Novel.RPL3","RNA transport.EIF3B",900,"database","Medium"
