name,imports,weights,datasource,Confidence,order,Color
Spliceosome.EFTUD2,Novel.PAPOLA,900,database,Medium,4,red
Spliceosome.EFTUD2,Novel.RANGAP1,503,experimental,Medium,4,red
Spliceosome.EFTUD2,Novel.PTBP1,900,database,Medium,4,red
Spliceosome.EFTUD2,Novel.SFPQ,434,experimental,Medium,4,red
Spliceosome.HNRNPM,Novel.RTN4,439,experimental,Medium,5,red
Spliceosome.HNRNPM,Novel.PTBP1,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.RPL31,503,experimental,Medium,5,red
Spliceosome.HNRNPM,Novel.SFPQ,483,experimental,Medium,5,red
Spliceosome.HNRNPM,Novel.HNRNPH1,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.SRRM1,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.SYNCRIP,488,experimental,Medium,5,red
Spliceosome.HNRNPM,Novel.POLR2J,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.POLR2F,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.CD2BP2,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.RAP1A,427,experimental,Medium,5,red
Spliceosome.HNRNPM,Novel.MBD3,449,experimental,Medium,5,red
Spliceosome.HNRNPM,Novel.CMTM1,774,experimental,Medium,5,red
Spliceosome.HNRNPM,Novel.SON,481,experimental,Medium,5,red
Spliceosome.HNRNPM,Novel.STOM,437,experimental,Medium,5,red
Spliceosome.HNRNPM,Novel.GPKOW,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.PCF11,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.ESRP1,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.RANBP2,456,experimental,Medium,5,red
Spliceosome.HNRNPM,Novel.YBX1,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.CCAR1,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.HNRNPA2B1,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.PAPOLA,900,database,Medium,5,red
Spliceosome.HNRNPM,Novel.RPL23A,501,experimental,Medium,5,red
Spliceosome.HNRNPM,Novel.MTA2,429,experimental,Medium,5,red
Spliceosome.LSM4,Novel.PKN2,774,experimental,Medium,6,red
Spliceosome.LSM4,Novel.GPKOW,900,database,Medium,6,red
Spliceosome.LSM4,Novel.SGTA,503,experimental,Medium,6,red
Spliceosome.LSM4,Novel.PCF11,900,database,Medium,6,red
Spliceosome.LSM4,Novel.MTR,503,experimental,Medium,6,red
Spliceosome.LSM4,Novel.YBX1,900,database,Medium,6,red
Spliceosome.LSM4,Novel.CCAR1,900,database,Medium,6,red
Spliceosome.LSM4,Novel.HNRNPA2B1,900,database,Medium,6,red
Spliceosome.LSM4,Novel.PAPOLA,900,database,Medium,6,red
Spliceosome.LSM4,Novel.PTBP1,900,database,Medium,6,red
Spliceosome.LSM4,Novel.HNRNPH1,900,database,Medium,6,red
Spliceosome.LSM4,Novel.SRRM1,900,database,Medium,6,red
Spliceosome.LSM4,Novel.SYNCRIP,417,experimental,Medium,6,red
Spliceosome.LSM4,Novel.POLR2J,900,database,Medium,6,red
Spliceosome.LSM4,Novel.POLR2F,900,database,Medium,6,red
Spliceosome.LSM4,Novel.CD2BP2,900,database,Medium,6,red
Spliceosome.LSM6,Novel.HNRNPH1,900,database,High,7,red
Spliceosome.LSM6,Novel.SRRM1,900,database,High,7,red
Spliceosome.LSM6,Novel.POLR2J,900,database,High,7,red
Spliceosome.LSM6,Novel.POLR2F,900,database,High,7,red
Spliceosome.LSM6,Novel.CD2BP2,900,database,High,7,red
Spliceosome.LSM6,Novel.PKN2,774,experimental,High,7,red
Spliceosome.LSM6,Novel.GPKOW,900,database,High,7,red
Spliceosome.LSM6,Novel.PCF11,900,database,High,7,red
Spliceosome.LSM6,Novel.HERC4,417,experimental,High,7,red
Spliceosome.LSM6,Novel.YBX1,900,database,High,7,red
Spliceosome.LSM6,Novel.CCAR1,900,database,High,7,red
Spliceosome.LSM6,Novel.HNRNPA2B1,900,database,High,7,red
Spliceosome.LSM6,Novel.PAPOLA,900,database,High,7,red
Spliceosome.LSM6,Novel.PTBP1,900,database,High,7,red
Spliceosome.PHF5A,Novel.GPKOW,900,database,High,8,red
Spliceosome.PHF5A,Novel.PCF11,900,database,High,8,red
Spliceosome.PHF5A,Novel.YBX1,900,database,High,8,red
Spliceosome.PHF5A,Novel.CCAR1,900,database,High,8,red
Spliceosome.PHF5A,Novel.HNRNPA2B1,900,database,High,8,red
Spliceosome.PHF5A,Novel.PAPOLA,900,database,High,8,red
Spliceosome.PHF5A,Novel.PTBP1,900,database,High,8,red
Spliceosome.PHF5A,Novel.SFPQ,503,experimental,High,8,red
Spliceosome.PHF5A,Novel.HNRNPH1,900,database,High,8,red
Spliceosome.PHF5A,Novel.SRRM1,900,database,High,8,red
Spliceosome.PHF5A,Novel.POLR2J,900,database,High,8,red
Spliceosome.PHF5A,Novel.POLR2F,900,database,High,8,red
Spliceosome.PHF5A,Novel.CD2BP2,900,database,High,8,red
Spliceosome.PLRG1,Novel.HNRNPH1,900,database,Medium,9,red
Spliceosome.PLRG1,Novel.SRRM1,900,database,Medium,9,red
Spliceosome.PLRG1,Novel.POLR2J,900,database,Medium,9,red
Spliceosome.PLRG1,Novel.POLR2F,900,database,Medium,9,red
Spliceosome.PLRG1,Novel.CD2BP2,900,database,Medium,9,red
Spliceosome.PLRG1,Novel.PABPC4,417,experimental,Medium,9,red
Spliceosome.PLRG1,Novel.GPKOW,900,database,Medium,9,red
Spliceosome.PLRG1,Novel.PCF11,900,database,Medium,9,red
Spliceosome.PLRG1,Novel.RNF7,540,database,Medium,9,red
Spliceosome.PLRG1,Novel.DCAF17,540,database,Medium,9,red
Spliceosome.PLRG1,Novel.DCAF16,540,database,Medium,9,red
Spliceosome.PLRG1,Novel.YBX1,900,database,Medium,9,red
Spliceosome.PLRG1,Novel.CCAR1,900,database,Medium,9,red
Spliceosome.PLRG1,Novel.HNRNPA2B1,900,database,Medium,9,red
Spliceosome.PLRG1,Novel.PAPOLA,900,database,Medium,9,red
Spliceosome.PLRG1,Novel.PTBP1,900,database,Medium,9,red
Spliceosome.PLRG1,Novel.RBM39,591,experimental,Medium,9,red
Spliceosome.PLRG1,Novel.CCDC94,774,experimental,Medium,9,red
Spliceosome.PPIH,Novel.ITPA,774,experimental,Medium,10,red
Spliceosome.PPIH,Novel.GPKOW,900,database,Medium,10,red
Spliceosome.PPIH,Novel.PCF11,900,database,Medium,10,red
Spliceosome.PPIH,Novel.YBX1,900,database,Medium,10,red
Spliceosome.PPIH,Novel.CCAR1,900,database,Medium,10,red
Spliceosome.PPIH,Novel.HNRNPA2B1,900,database,Medium,10,red
Spliceosome.PPIH,Novel.PAPOLA,900,database,Medium,10,red
Spliceosome.PPIH,Novel.PTBP1,900,database,Medium,10,red
Spliceosome.PPIH,Novel.HNRNPH1,900,database,Medium,10,red
Spliceosome.PPIH,Novel.SRRM1,900,database,Medium,10,red
Spliceosome.PPIH,Novel.POLR2J,900,database,Medium,10,red
Spliceosome.PPIH,Novel.POLR2F,900,database,Medium,10,red
Spliceosome.PPIH,Novel.CD2BP2,900,database,Medium,10,red
Spliceosome.PRPF31,Novel.YBX1,900,database,Medium,11,red
Spliceosome.PRPF31,Novel.CCAR1,900,database,Medium,11,red
Spliceosome.PRPF31,Novel.HNRNPA2B1,900,database,Medium,11,red
Spliceosome.PRPF31,Novel.PAPOLA,900,database,Medium,11,red
Spliceosome.PRPF31,Novel.PTBP1,900,database,Medium,11,red
Spliceosome.PRPF31,Novel.HNRNPH1,900,database,Medium,11,red
Spliceosome.PRPF31,Novel.SRRM1,900,database,Medium,11,red
Spliceosome.PRPF31,Novel.POLR2J,900,database,Medium,11,red
Spliceosome.PRPF31,Novel.POLR2F,900,database,Medium,11,red
Spliceosome.PRPF31,Novel.CD2BP2,900,database,Medium,11,red
Spliceosome.PRPF31,Novel.GNB2L1,608,experimental,Medium,11,red
Spliceosome.PRPF31,Novel.GPKOW,900,database,Medium,11,red
Spliceosome.PRPF31,Novel.PCF11,900,database,Medium,11,red
Spliceosome.PRPF38A,Novel.POLR2J,900,database,High,12,red
Spliceosome.PRPF38A,Novel.POLR2F,900,database,High,12,red
Spliceosome.PRPF38A,Novel.CD2BP2,900,database,High,12,red
Spliceosome.PRPF38A,Novel.GPKOW,900,database,High,12,red
Spliceosome.PRPF38A,Novel.SRPK2,623,experimental,High,12,red
Spliceosome.PRPF38A,Novel.PCF11,900,database,High,12,red
Spliceosome.PRPF38A,Novel.MFAP1,882,experimental,High,12,red
Spliceosome.PRPF38A,Novel.SRPK1,608,experimental,High,12,red
Spliceosome.PRPF38A,Novel.YBX1,900,database,High,12,red
Spliceosome.PRPF38A,Novel.CCAR1,900,database,High,12,red
Spliceosome.PRPF38A,Novel.HNRNPA2B1,900,database,High,12,red
Spliceosome.PRPF38A,Novel.PAPOLA,900,database,High,12,red
Spliceosome.PRPF38A,Novel.PTBP1,900,database,High,12,red
Spliceosome.PRPF38A,Novel.RBM39,597,experimental,High,12,red
Spliceosome.PRPF38A,Novel.HNRNPH1,900,database,High,12,red
Spliceosome.PRPF38A,Novel.SRRM1,900,database,High,12,red
Spliceosome.PRPF8,Novel.YBX1,900,database,Medium,13,red
Spliceosome.PRPF8,Novel.CCAR1,900,database,Medium,13,red
Spliceosome.PRPF8,Novel.HNRNPA2B1,900,database,Medium,13,red
Spliceosome.PRPF8,Novel.PAPOLA,900,database,Medium,13,red
Spliceosome.PRPF8,Novel.RANGAP1,503,experimental,Medium,13,red
Spliceosome.PRPF8,Novel.TUBA4A,417,experimental,Medium,13,red
Spliceosome.PRPF8,Novel.DDX3X,503,experimental,Medium,13,red
Spliceosome.PRPF8,Novel.PTBP1,900,database,Medium,13,red
Spliceosome.PRPF8,Novel.NOP2,417,experimental,Medium,13,red
Spliceosome.PRPF8,Novel.HNRNPH1,900,database,Medium,13,red
Spliceosome.PRPF8,Novel.ABAT,417,experimental,Medium,13,red
Spliceosome.PRPF8,Novel.SRRM1,900,database,Medium,13,red
Spliceosome.PRPF8,Novel.G3BP2,417,experimental,Medium,13,red
Spliceosome.PRPF8,Novel.POLR2J,900,database,Medium,13,red
Spliceosome.PRPF8,Novel.POLR2F,900,database,Medium,13,red
Spliceosome.PRPF8,Novel.CD2BP2,900,database,Medium,13,red
Spliceosome.PRPF8,Novel.GPKOW,900,database,Medium,13,red
Spliceosome.PRPF8,Novel.SRPK2,417,experimental,Medium,13,red
Spliceosome.PRPF8,Novel.PCF11,900,database,Medium,13,red
Spliceosome.PRPF8,Novel.RANBP2,417,experimental,Medium,13,red
Spliceosome.SF3B1,Novel.SFPQ,454,experimental,High,14,red
Spliceosome.SF3B1,Novel.HNRNPH1,900,database,High,14,red
Spliceosome.SF3B1,Novel.SRRM1,900,database,High,14,red
Spliceosome.SF3B1,Novel.KAT2B,900,database,High,14,red
Spliceosome.SF3B1,Novel.POLR2J,900,database,High,14,red
Spliceosome.SF3B1,Novel.POLR2F,900,database,High,14,red
Spliceosome.SF3B1,Novel.CD2BP2,900,database,High,14,red
Spliceosome.SF3B1,Novel.COPB1,417,experimental,High,14,red
Spliceosome.SF3B1,Novel.ARCN1,774,experimental,High,14,red
Spliceosome.SF3B1,Novel.TIMM13,503,experimental,High,14,red
Spliceosome.SF3B1,Novel.NIFK,774,experimental,High,14,red
Spliceosome.SF3B1,Novel.SON,454,experimental,High,14,red
Spliceosome.SF3B1,Novel.CCDC97,774,experimental,High,14,red
Spliceosome.SF3B1,Novel.GPKOW,900,database,High,14,red
Spliceosome.SF3B1,Novel.PCF11,900,database,High,14,red
Spliceosome.SF3B1,Novel.HIST1H2BJ,900,database,High,14,red
Spliceosome.SF3B1,Novel.HIST1H2BK,900,database,High,14,red
Spliceosome.SF3B1,Novel.YBX1,900,database,High,14,red
Spliceosome.SF3B1,Novel.CCAR1,900,database,High,14,red
Spliceosome.SF3B1,Novel.HNRNPA2B1,900,database,High,14,red
Spliceosome.SF3B1,Novel.PAPOLA,900,database,High,14,red
Spliceosome.SF3B1,Novel.PTBP1,900,database,High,14,red
Spliceosome.SF3B1,Novel.BAZ1B,900,database,High,14,red
Spliceosome.SF3B1,Novel.TWISTNB,900,database,High,14,red
Spliceosome.SF3B2,Novel.HNRNPH1,900,database,Medium,15,red
Spliceosome.SF3B2,Novel.SRRM1,900,database,Medium,15,red
Spliceosome.SF3B2,Novel.POLR2J,900,database,Medium,15,red
Spliceosome.SF3B2,Novel.POLR2F,900,database,Medium,15,red
Spliceosome.SF3B2,Novel.CD2BP2,900,database,Medium,15,red
Spliceosome.SF3B2,Novel.COPB1,774,experimental,Medium,15,red
Spliceosome.SF3B2,Novel.TIMM13,608,experimental,Medium,15,red
Spliceosome.SF3B2,Novel.RBM42,503,experimental,Medium,15,red
Spliceosome.SF3B2,Novel.GPKOW,900,database,Medium,15,red
Spliceosome.SF3B2,Novel.C2,597,experimental,Medium,15,red
Spliceosome.SF3B2,Novel.PCF11,900,database,Medium,15,red
Spliceosome.SF3B2,Novel.YBX1,900,database,Medium,15,red
Spliceosome.SF3B2,Novel.CCAR1,900,database,Medium,15,red
Spliceosome.SF3B2,Novel.HNRNPA2B1,900,database,Medium,15,red
Spliceosome.SF3B2,Novel.PAPOLA,900,database,Medium,15,red
Spliceosome.SF3B2,Novel.PTBP1,900,database,Medium,15,red
Spliceosome.SF3B6,Novel.SRRM1,900,database,High,16,red
Spliceosome.SF3B6,Novel.POLR2J,900,database,High,16,red
Spliceosome.SF3B6,Novel.POLR2F,900,database,High,16,red
Spliceosome.SF3B6,Novel.CD2BP2,900,database,High,16,red
Spliceosome.SF3B6,Novel.SON,449,experimental,High,16,red
Spliceosome.SF3B6,Novel.SAFB,417,experimental,High,16,red
Spliceosome.SF3B6,Novel.CCDC97,774,experimental,High,16,red
Spliceosome.SF3B6,Novel.GPKOW,900,database,High,16,red
Spliceosome.SF3B6,Novel.PCF11,900,database,High,16,red
Spliceosome.SF3B6,Novel.YBX1,900,database,High,16,red
Spliceosome.SF3B6,Novel.CCAR1,900,database,High,16,red
Spliceosome.SF3B6,Novel.HNRNPA2B1,900,database,High,16,red
Spliceosome.SF3B6,Novel.PAPOLA,900,database,High,16,red
Spliceosome.SF3B6,Novel.PTBP1,900,database,High,16,red
Spliceosome.SF3B6,Novel.HNRNPH1,900,database,High,16,red
Spliceosome.SF3B6,Novel.SRP54,503,experimental,High,16,red
Spliceosome.SNRPC,Novel.STOM,503,experimental,High,17,red
Spliceosome.SNRPC,Novel.GPKOW,900,database,High,17,red
Spliceosome.SNRPC,Novel.PCF11,900,database,High,17,red
Spliceosome.SNRPC,Novel.YBX1,900,database,High,17,red
Spliceosome.SNRPC,Novel.CCAR1,900,database,High,17,red
Spliceosome.SNRPC,Novel.HNRNPA2B1,900,database,High,17,red
Spliceosome.SNRPC,Novel.PAPOLA,900,database,High,17,red
Spliceosome.SNRPC,Novel.PTBP1,900,database,High,17,red
Spliceosome.SNRPC,Novel.HNRNPH1,900,database,High,17,red
Spliceosome.SNRPC,Novel.SRRM1,900,database,High,17,red
Spliceosome.SNRPC,Novel.POLR2J,900,database,High,17,red
Spliceosome.SNRPC,Novel.POLR2F,900,database,High,17,red
Spliceosome.SNRPC,Novel.CD2BP2,900,database,High,17,red
Spliceosome.SNRPC,Novel.RBM10,597,experimental,High,17,red
Spliceosome.SNRPC,Novel.NDUFA2,503,experimental,High,17,red
Spliceosome.SNRPC,Novel.WRAP53,503,experimental,High,17,red
Spliceosome.SNRPD3,Novel.NUP155,900,database,High,18,red
Spliceosome.SNRPD3,Novel.NUP188,900,database,High,18,red
Spliceosome.SNRPD3,Novel.GPKOW,900,database,High,18,red
Spliceosome.SNRPD3,Novel.PCF11,900,database,High,18,red
Spliceosome.SNRPD3,Novel.ZNF473,900,database,High,18,red
Spliceosome.SNRPD3,Novel.RANBP2,900,database,High,18,red
Spliceosome.SNRPD3,Novel.YBX1,900,database,High,18,red
Spliceosome.SNRPD3,Novel.CCAR1,900,database,High,18,red
Spliceosome.SNRPD3,Novel.HNRNPA2B1,900,database,High,18,red
Spliceosome.SNRPD3,Novel.PAPOLA,900,database,High,18,red
Spliceosome.SNRPD3,Novel.PTBP1,900,database,High,18,red
Spliceosome.SNRPD3,Novel.RAE1,900,database,High,18,red
Spliceosome.SNRPD3,Novel.NUP43,900,database,High,18,red
Spliceosome.SNRPD3,Novel.HNRNPH1,900,database,High,18,red
Spliceosome.SNRPD3,Novel.SRRM1,900,database,High,18,red
Spliceosome.SNRPD3,Novel.LUC7L,774,experimental,High,18,red
Spliceosome.SNRPD3,Novel.POLR2J,900,database,High,18,red
Spliceosome.SNRPD3,Novel.POLR2F,900,database,High,18,red
Spliceosome.SNRPD3,Novel.CD2BP2,900,database,High,18,red
Spliceosome.SNW1,Novel.HNRNPH1,900,database,High,19,red
Spliceosome.SNW1,Novel.SRRM1,900,database,High,19,red
Spliceosome.SNW1,Novel.KAT2B,900,database,High,19,red
Spliceosome.SNW1,Novel.POLR2J,900,database,High,19,red
Spliceosome.SNW1,Novel.POLR2F,900,database,High,19,red
Spliceosome.SNW1,Novel.CD2BP2,900,database,High,19,red
Spliceosome.SNW1,Novel.SMAD4,900,database,High,19,red
Spliceosome.SNW1,Novel.RAD21,503,experimental,High,19,red
Spliceosome.SNW1,Novel.RBPJ,900,database,High,19,red
Spliceosome.SNW1,Novel.NOTCH4,900,database,High,19,red
Spliceosome.SNW1,Novel.GPKOW,900,database,High,19,red
Spliceosome.SNW1,Novel.PCF11,900,database,High,19,red
Spliceosome.SNW1,Novel.MFAP1,597,experimental,High,19,red
Spliceosome.SNW1,Novel.ATP1B4,900,database,High,19,red
Spliceosome.SNW1,Novel.HDAC4,900,database,High,19,red
Spliceosome.SNW1,Novel.TLE2,900,database,High,19,red
Spliceosome.SNW1,Novel.YBX1,900,database,High,19,red
Spliceosome.SNW1,Novel.CCAR1,900,database,High,19,red
Spliceosome.SNW1,Novel.HNRNPA2B1,900,database,High,19,red
Spliceosome.SNW1,Novel.PAPOLA,900,database,High,19,red
Spliceosome.SNW1,Novel.HDAC2,900,database,High,19,red
Spliceosome.SNW1,Novel.PTBP1,900,database,High,19,red
Spliceosome.SRSF1,Novel.HNRNPH1,900,database,High,20,red
Spliceosome.SRSF1,Novel.NXF1,900,database,High,20,red
Spliceosome.SRSF1,Novel.NCSTN,464,experimental,High,20,red
Spliceosome.SRSF1,Novel.SRRM1,900,database,High,20,red
Spliceosome.SRSF1,Novel.IK,442,experimental,High,20,red
Spliceosome.SRSF1,Novel.SYNCRIP,456,experimental,High,20,red
Spliceosome.SRSF1,Novel.POLR2J,900,database,High,20,red
Spliceosome.SRSF1,Novel.POLR2F,900,database,High,20,red
Spliceosome.SRSF1,Novel.CD2BP2,900,database,High,20,red
Spliceosome.SRSF1,Novel.NUP155,900,database,High,20,red
Spliceosome.SRSF1,Novel.NUP188,900,database,High,20,red
Spliceosome.SRSF1,Novel.FYTTD1,900,database,High,20,red
Spliceosome.SRSF1,Novel.CHTOP,900,database,High,20,red
Spliceosome.SRSF1,Novel.NXT1,900,database,High,20,red
Spliceosome.SRSF1,Novel.GPKOW,900,database,High,20,red
Spliceosome.SRSF1,Novel.PCF11,900,database,High,20,red
Spliceosome.SRSF1,Novel.SRPK1,800,database,High,20,red
Spliceosome.SRSF1,Novel.POLDIP3,900,database,High,20,red
Spliceosome.SRSF1,Novel.LUZP4,900,database,High,20,red
Spliceosome.SRSF1,Novel.RANBP2,900,database,High,20,red
Spliceosome.SRSF1,Novel.DDX39A,900,database,High,20,red
Spliceosome.SRSF1,Novel.PSMD7,774,experimental,High,20,red
Spliceosome.SRSF1,Novel.PSMC1,562,experimental,High,20,red
Spliceosome.SRSF1,Novel.YBX1,900,database,High,20,red
Spliceosome.SRSF1,Novel.CCAR1,900,database,High,20,red
Spliceosome.SRSF1,Novel.THOC7,900,database,High,20,red
Spliceosome.SRSF1,Novel.HNRNPA2B1,900,database,High,20,red
Spliceosome.SRSF1,Novel.PAPOLA,900,database,High,20,red
Spliceosome.SRSF1,Novel.PTBP1,900,database,High,20,red
Spliceosome.SRSF1,Novel.RAE1,900,database,High,20,red
Spliceosome.SRSF1,Novel.NUP43,900,database,High,20,red
Spliceosome.SRSF2,Novel.POLR2J,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.POLR2F,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.CD2BP2,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.NUP155,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.PTMA,774,experimental,Medium,21,red
Spliceosome.SRSF2,Novel.YAP1,503,experimental,Medium,21,red
Spliceosome.SRSF2,Novel.NUP188,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.FYTTD1,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.CHTOP,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.NXT1,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.GPKOW,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.PCF11,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.SRPK1,800,database,Medium,21,red
Spliceosome.SRSF2,Novel.SBNO1,774,experimental,Medium,21,red
Spliceosome.SRSF2,Novel.POLDIP3,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.LUZP4,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.RANBP2,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.DDX39A,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.PSMB1,429,experimental,Medium,21,red
Spliceosome.SRSF2,Novel.PSMA5,417,experimental,Medium,21,red
Spliceosome.SRSF2,Novel.YBX1,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.PSMA1,424,experimental,Medium,21,red
Spliceosome.SRSF2,Novel.CCAR1,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.THOC7,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.HNRNPA2B1,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.PAPOLA,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.PTBP1,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.RAE1,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.NUP43,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.HNRNPH1,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.NXF1,900,database,Medium,21,red
Spliceosome.SRSF2,Novel.SRRM1,900,database,Medium,21,red
Spliceosome.SRSF3,Novel.POLR2J,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.POLR2F,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.CD2BP2,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.EIF4H,503,experimental,Medium,22,red
Spliceosome.SRSF3,Novel.NUP155,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.NUP188,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.FYTTD1,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.CHTOP,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.NXT1,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.GPKOW,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.PCF11,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.SRPK1,800,database,Medium,22,red
Spliceosome.SRSF3,Novel.TAP1,503,experimental,Medium,22,red
Spliceosome.SRSF3,Novel.TMEM14B,503,experimental,Medium,22,red
Spliceosome.SRSF3,Novel.POLDIP3,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.LUZP4,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.RANBP2,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.DDX39A,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.YBX1,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.CCAR1,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.THOC7,900,database,Medium,22,red
Spliceosome.SRSF3,Novel.HNRNPA2B1,900,database,Medium,22,red
