"","name","imports","weights","datasource","Confidence","Color"
"18","Alanine, aspartate and glutamate metabolism.CAD","Novel.XPO1",503,"experimental","Medium","#46008B"
"19","Alanine, aspartate and glutamate metabolism.CAD","Novel.SMARCC2",503,"experimental","Medium","#46008B"
"20","Alanine, aspartate and glutamate metabolism.CAD","Novel.EPRS",417,"experimental","Medium","#46008B"
"21","Alanine, aspartate and glutamate metabolism.CAD","Novel.RUVBL2",900,"database","Medium","#46008B"
"22","Alanine, aspartate and glutamate metabolism.CAD","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.CPS1",900,"database","Medium","#46008B"
"23","Alanine, aspartate and glutamate metabolism.CAD","Novel.KAT5",900,"database","Medium","#46008B"
"24","Alanine, aspartate and glutamate metabolism.CAD","Novel.DARS",417,"experimental","Medium","#46008B"
"25","Alanine, aspartate and glutamate metabolism.CAD","Novel.TAF10",900,"database","Medium","#46008B"
"26","Alanine, aspartate and glutamate metabolism.CAD","Novel.IARS",417,"experimental","Medium","#46008B"
"27","Alanine, aspartate and glutamate metabolism.CAD","Novel.SUPT3H",900,"database","Medium","#46008B"
"28","Alanine, aspartate and glutamate metabolism.CAD","Novel.DHODH",900,"database","Medium","#46008B"
"29","Alanine, aspartate and glutamate metabolism.CAD","Novel.TUBB4B",774,"experimental","Medium","#46008B"
"30","Alanine, aspartate and glutamate metabolism.CAD","Novel.TUBB2A",774,"experimental","Medium","#46008B"
"31","Alanine, aspartate and glutamate metabolism.CAD","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL",900,"database","Medium","#46008B"
"32","Alanine, aspartate and glutamate metabolism.CAD","Novel.RUVBL1",900,"database","Medium","#46008B"
"33","Alanine, aspartate and glutamate metabolism.CAD","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS",900,"database","Medium","#46008B"
"34","Alanine, aspartate and glutamate metabolism.CAD","Novel.PSMD4",417,"experimental","Medium","#46008B"
"35","Alanine, aspartate and glutamate metabolism.CAD","Novel.VARS",503,"experimental","Medium","#46008B"
"36","Alanine, aspartate and glutamate metabolism.GAD1","Novel.ALDH3B2",900,"database","Medium","#46008B"
"37","Alanine, aspartate and glutamate metabolism.GAD1","Novel.ALDH3A1",900,"database","Medium","#46008B"
"38","Alanine, aspartate and glutamate metabolism.GAD1","Novel.RAB3A",900,"database","Medium","#46008B"
"39","Alanine, aspartate and glutamate metabolism.GAD1","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL",900,"database","Medium","#46008B"
"40","Alanine, aspartate and glutamate metabolism.GAD1","Novel.CDO1",900,"database","Medium","#46008B"
"41","Alanine, aspartate and glutamate metabolism.GAD1","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS",900,"database","Medium","#46008B"
"42","Alanine, aspartate and glutamate metabolism.GAD1","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1",800,"database","Medium","#46008B"
"43","Alanine, aspartate and glutamate metabolism.GAD1","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",800,"database","Medium","#46008B"
"44","Alanine, aspartate and glutamate metabolism.GAD1","Novel.EPRS",800,"database","Medium","#46008B"
"45","Alanine, aspartate and glutamate metabolism.GAD1","Novel.SNAP25",900,"database","Medium","#46008B"
"46","Alanine, aspartate and glutamate metabolism.GAD1","Novel.RIMS1",900,"database","Medium","#46008B"
"47","Alanine, aspartate and glutamate metabolism.GAD1","Novel.CNDP2",900,"database","Medium","#46008B"
"48","Alanine, aspartate and glutamate metabolism.GAD1","Novel.GCLC",800,"database","Medium","#46008B"
"49","Alanine, aspartate and glutamate metabolism.GFPT2","Novel.HKDC1",900,"database","Medium","#46008B"
"50","Alanine, aspartate and glutamate metabolism.GFPT2","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL",900,"database","Medium","#46008B"
"51","Alanine, aspartate and glutamate metabolism.GFPT2","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS",900,"database","Medium","#46008B"
"52","Alanine, aspartate and glutamate metabolism.GFPT2","Novel.PPP2R1A",417,"experimental","Medium","#46008B"
"53","Alanine, aspartate and glutamate metabolism.GFPT2","Novel.XPO1",417,"experimental","Medium","#46008B"
"54","Alanine, aspartate and glutamate metabolism.NIT2","Novel.PCK1",800,"database","Medium","#46008B"
"55","Alanine, aspartate and glutamate metabolism.NIT2","Novel.OGDHL",800,"database","Medium","#46008B"
"56","Alanine, aspartate and glutamate metabolism.NIT2","Novel.PPT1",503,"experimental","Medium","#46008B"
"57","Alanine, aspartate and glutamate metabolism.NIT2","Novel.LDHA",606,"experimental","Medium","#46008B"
"58","Alanine, aspartate and glutamate metabolism.NIT2","Novel.PRDX6",774,"experimental","Medium","#46008B"
"59","Alanine, aspartate and glutamate metabolism.NIT2","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",900,"database","Medium","#46008B"
"60","Alanine, aspartate and glutamate metabolism.NIT2","Novel.IDH1",800,"database","Medium","#46008B"
"61","Alanine, aspartate and glutamate metabolism.NIT2","Novel.MDH2",800,"database","Medium","#46008B"
"62","Alanine, aspartate and glutamate metabolism.NIT2","Novel.MRPL12",503,"experimental","Medium","#46008B"
"63","Alanine, aspartate and glutamate metabolism.PPAT","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL",900,"database","Medium","#46008B"
"64","Alanine, aspartate and glutamate metabolism.PPAT","Novel.PRPS1L1",900,"database","Medium","#46008B"
"65","Alanine, aspartate and glutamate metabolism.PPAT","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS",900,"database","Medium","#46008B"
"66","Alanine, aspartate and glutamate metabolism.PPAT","Novel.PPP2CA",417,"experimental","Medium","#46008B"
"67","Alanine, aspartate and glutamate metabolism.PPAT","Novel.G6PD",595,"experimental","Medium","#46008B"
"68","Alanine, aspartate and glutamate metabolism.PPAT","Novel.PRPS2",900,"database","Medium","#46008B"
"69","Alanine, aspartate and glutamate metabolism.PPAT","Novel.PAK1",417,"experimental","Medium","#46008B"
"70","Alanine, aspartate and glutamate metabolism.PPAT","Novel.SNX2",417,"experimental","Medium","#46008B"
"71","Alanine, aspartate and glutamate metabolism.PPAT","Novel.GPAM",410,"experimental","Medium","#46008B"
"72","Alanine, aspartate and glutamate metabolism.PPAT","Novel.ARHGAP1",417,"experimental","Medium","#46008B"
"73","Alanine, aspartate and glutamate metabolism.DDO","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",900,"database","High","#46008B"
"74","Alanine, aspartate and glutamate metabolism.DDO","Novel.IDH1",800,"database","High","#46008B"
"75","Alanine, aspartate and glutamate metabolism.DDO","Novel.MDH2",800,"database","High","#46008B"
"76","Alanine, aspartate and glutamate metabolism.DDO","Novel.PCK1",800,"database","High","#46008B"
"77","Alanine, aspartate and glutamate metabolism.DDO","Novel.OGDHL",800,"database","High","#46008B"
"78","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Novel.PRDX6",417,"experimental","Medium","#8B0068"
"79","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Novel.PFKL",417,"experimental","Medium","#8B0068"
"80","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Novel.PHGDH",417,"experimental","Medium","#8B0068"
"81","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Novel.PKM",417,"experimental","Medium","#8B0068"
"82","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Novel.PRDX1",610,"experimental","Medium","#8B0068"
"83","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Novel.PDCD6IP",417,"experimental","Medium","#8B0068"
"84","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Novel.RUVBL2",417,"experimental","Medium","#8B0068"
"85","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Novel.HTRA2",417,"experimental","Medium","#8B0068"
"86","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Novel.FSCN1",417,"experimental","Medium","#8B0068"
"87","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Novel.ADK",417,"experimental","Medium","#8B0068"
"88","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Alanine, aspartate and glutamate metabolism.GAD1",800,"database","Medium","#8B0068"
"89","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Alanine, aspartate and glutamate metabolism.ADSSL1",900,"database","Medium","#8B0068"
"90","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Arginine biosynthesis.NOS1",900,"database","Medium","#8B0068"
"91","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Novel.KPNA2",417,"experimental","Medium","#8B0068"
"92","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Novel.MTAP",417,"experimental","Medium","#8B0068"
"93","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Alanine, aspartate and glutamate metabolism.CAD",900,"database","Medium","#8B0068"
"94","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1","Alanine, aspartate and glutamate metabolism.ASPA",900,"database","Medium","#8B0068"
"95","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.CPS1","Novel.CPT1A",774,"experimental","Medium","#8B0068"
"96","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.CPS1","Alanine, aspartate and glutamate metabolism.CAD",900,"database","Medium","#8B0068"
"97","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.CPS1","Novel.HSPA4",774,"experimental","Medium","#8B0068"
"98","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.CPS1","Novel.HSPA1A",503,"experimental","Medium","#8B0068"
"99","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS","Alanine, aspartate and glutamate metabolism.CAD",900,"database","Medium","#8B0068"
"100","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS","Alanine, aspartate and glutamate metabolism.ASPA",800,"database","Medium","#8B0068"
"101","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS","Novel.EPRS",800,"database","Medium","#8B0068"
"102","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS","Alanine, aspartate and glutamate metabolism.GFPT2",900,"database","Medium","#8B0068"
"103","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS","Novel.CNDP2",800,"database","Medium","#8B0068"
"104","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS","Novel.GCLC",800,"database","Medium","#8B0068"
"105","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS","Alanine, aspartate and glutamate metabolism.GAD1",900,"database","Medium","#8B0068"
"106","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS","Alanine, aspartate and glutamate metabolism.PPAT",900,"database","Medium","#8B0068"
"107","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.PDCD6IP",417,"experimental","Medium","#8B0068"
"108","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.IDH1",800,"database","Medium","#8B0068"
"109","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.MDH2",900,"database","Medium","#8B0068"
"110","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Alanine, aspartate and glutamate metabolism.NIT2",900,"database","Medium","#8B0068"
"111","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.YKT6",417,"experimental","Medium","#8B0068"
"112","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.PITPNB",417,"experimental","Medium","#8B0068"
"113","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.HTRA2",417,"experimental","Medium","#8B0068"
"114","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.GCLC",800,"database","Medium","#8B0068"
"115","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Alanine, aspartate and glutamate metabolism.GAD1",800,"database","Medium","#8B0068"
"116","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.PCK1",800,"database","Medium","#8B0068"
"117","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Alanine, aspartate and glutamate metabolism.ADSSL1",900,"database","Medium","#8B0068"
"118","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.OGDHL",800,"database","Medium","#8B0068"
"119","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.TST",900,"database","Medium","#8B0068"
"120","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.HOGA1",900,"database","Medium","#8B0068"
"121","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.PEPD",417,"experimental","Medium","#8B0068"
"122","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.GGCT",800,"database","Medium","#8B0068"
"123","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.DCXR",417,"experimental","Medium","#8B0068"
"124","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Alanine, aspartate and glutamate metabolism.DDO",900,"database","Medium","#8B0068"
"125","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.CDO1",900,"database","Medium","#8B0068"
"126","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.TH",900,"database","Medium","#8B0068"
"127","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Arginine biosynthesis.NAGS",900,"database","Medium","#8B0068"
"128","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Alanine, aspartate and glutamate metabolism.CAD",900,"database","Medium","#8B0068"
"129","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Alanine, aspartate and glutamate metabolism.ASPA",900,"database","Medium","#8B0068"
"130","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.UFM1",417,"experimental","Medium","#8B0068"
"131","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.TALDO1",417,"experimental","Medium","#8B0068"
"132","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1","Novel.PHGDH",417,"experimental","Medium","#8B0068"
"133","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL","Alanine, aspartate and glutamate metabolism.CAD",900,"database","Medium","#8B0068"
"134","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL","Alanine, aspartate and glutamate metabolism.ASPA",800,"database","Medium","#8B0068"
"135","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL","Novel.EPRS",800,"database","Medium","#8B0068"
"136","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL","Alanine, aspartate and glutamate metabolism.GFPT2",900,"database","Medium","#8B0068"
"137","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL","Novel.CNDP2",800,"database","Medium","#8B0068"
"138","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL","Novel.GCLC",800,"database","Medium","#8B0068"
"139","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL","Alanine, aspartate and glutamate metabolism.GAD1",900,"database","Medium","#8B0068"
"140","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL","Alanine, aspartate and glutamate metabolism.PPAT",900,"database","Medium","#8B0068"
"141","Arginine biosynthesis.ARG1","Novel.ATG101",444,"experimental","Medium","#8B0000"
"142","Arginine biosynthesis.ARG1","Novel.ODC1",900,"database","Medium","#8B0000"
"143","Arginine biosynthesis.ARG1","Novel.STAT6",900,"database","Medium","#8B0000"
"144","Arginine biosynthesis.ARG2","Novel.ODC1",900,"database","Medium","#8B0000"
"145","Arginine biosynthesis.NOS1","Novel.GUCY1A2",800,"database","Medium","#8B0000"
"146","Arginine biosynthesis.NOS1","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1",900,"database","Medium","#8B0000"
"147","Arginine biosynthesis.NOS1","Novel.CALML3",800,"database","Medium","#8B0000"
"148","Arginine biosynthesis.NOS1","Novel.PPP3CB",900,"database","Medium","#8B0000"
"149","Arginine biosynthesis.NOS1","Novel.CAMK2G",800,"database","Medium","#8B0000"
"150","Arginine biosynthesis.NOS1","Novel.HRAS",800,"database","Medium","#8B0000"
"151","Arginine biosynthesis.NOS1","Novel.PRKCA",900,"database","Medium","#8B0000"
"152","Arginine biosynthesis.NOS1","Novel.CAMK2D",800,"database","Medium","#8B0000"
"153","Arginine biosynthesis.NOS1","Novel.NRAS",800,"database","Medium","#8B0000"
"154","Arginine biosynthesis.NOS1","Novel.PRKCB",900,"database","Medium","#8B0000"
"155","Arginine biosynthesis.NOS1","Novel.PRKAR1B",900,"database","Medium","#8B0000"
"156","Arginine biosynthesis.NOS1","Novel.CACNA1H",800,"database","Medium","#8B0000"
"157","Arginine biosynthesis.NOS1","Novel.CACNA1G",800,"database","Medium","#8B0000"
"158","Arginine biosynthesis.NOS1","Novel.GRIN1",800,"database","Medium","#8B0000"
"159","Arginine biosynthesis.NAGS","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",900,"database","High","#8B0000"
"160","Novel.AMPD3","Alanine, aspartate and glutamate metabolism.ADSSL1",900,"database","Medium","#00238B"
"161","Novel.ARHGAP1","Alanine, aspartate and glutamate metabolism.PPAT",417,"experimental","Medium","#00238B"
"162","Novel.ATIC","Alanine, aspartate and glutamate metabolism.ADSSL1",900,"database","High","#00238B"
"163","Novel.CACNA1G","Arginine biosynthesis.NOS1",800,"database","Medium","#00238B"
"164","Novel.CACNA1H","Arginine biosynthesis.NOS1",800,"database","Medium","#00238B"
"165","Novel.CALML3","Arginine biosynthesis.NOS1",800,"database","Medium","#00238B"
"166","Novel.CAMK2D","Arginine biosynthesis.NOS1",800,"database","High","#00238B"
"167","Novel.CAMK2G","Arginine biosynthesis.NOS1",800,"database","High","#00238B"
"168","Novel.CNDP2","Alanine, aspartate and glutamate metabolism.GAD1",900,"database","Medium","#00238B"
"169","Novel.CNDP2","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL",800,"database","Medium","#00238B"
"170","Novel.CNDP2","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS",800,"database","Medium","#00238B"
"171","Novel.EPRS","Alanine, aspartate and glutamate metabolism.GAD1",800,"database","Medium","#00238B"
"172","Novel.EPRS","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL",800,"database","Medium","#00238B"
"173","Novel.EPRS","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS",800,"database","Medium","#00238B"
"174","Novel.EPRS","Alanine, aspartate and glutamate metabolism.CAD",417,"experimental","Medium","#00238B"
"175","Novel.G6PD","Alanine, aspartate and glutamate metabolism.PPAT",595,"experimental","Medium","#00238B"
"176","Novel.GCLC","Alanine, aspartate and glutamate metabolism.GAD1",800,"database","Medium","#00238B"
"177","Novel.GCLC","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLUL",800,"database","Medium","#00238B"
"178","Novel.GCLC","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GLS",800,"database","Medium","#00238B"
"179","Novel.GCLC","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",800,"database","Medium","#00238B"
"180","Novel.GPAM","Alanine, aspartate and glutamate metabolism.PPAT",410,"experimental","Medium","#00238B"
"181","Novel.GRIN1","Arginine biosynthesis.NOS1",800,"database","Medium","#00238B"
"182","Novel.HRAS","Arginine biosynthesis.NOS1",800,"database","Medium","#00238B"
"183","Novel.HSPA1A","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.CPS1",503,"experimental","Medium","#00238B"
"184","Novel.HSPA4","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.CPS1",774,"experimental","Medium","#00238B"
"185","Novel.IDH1","Alanine, aspartate and glutamate metabolism.NIT2",800,"database","High","#00238B"
"186","Novel.IDH1","Alanine, aspartate and glutamate metabolism.DDO",800,"database","High","#00238B"
"187","Novel.IDH1","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",800,"database","High","#00238B"
"188","Novel.LDHA","Alanine, aspartate and glutamate metabolism.NIT2",606,"experimental","Medium","#00238B"
"189","Novel.MDH2","Alanine, aspartate and glutamate metabolism.NIT2",800,"database","High","#00238B"
"190","Novel.MDH2","Alanine, aspartate and glutamate metabolism.DDO",800,"database","High","#00238B"
"191","Novel.MDH2","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",900,"database","High","#00238B"
"192","Novel.MRPL12","Alanine, aspartate and glutamate metabolism.NIT2",503,"experimental","High","#00238B"
"193","Novel.NRAS","Arginine biosynthesis.NOS1",800,"database","High","#00238B"
"194","Novel.NT5C3B","Alanine, aspartate and glutamate metabolism.ADSSL1",900,"database","High","#00238B"
"195","Novel.OGDHL","Alanine, aspartate and glutamate metabolism.DDO",800,"database","Medium","#00238B"
"196","Novel.OGDHL","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",800,"database","Medium","#00238B"
"197","Novel.OGDHL","Alanine, aspartate and glutamate metabolism.NIT2",800,"database","Medium","#00238B"
"198","Novel.PAK1","Alanine, aspartate and glutamate metabolism.PPAT",417,"experimental","Medium","#00238B"
"199","Novel.PCK1","Alanine, aspartate and glutamate metabolism.DDO",800,"database","High","#00238B"
"200","Novel.PCK1","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",800,"database","High","#00238B"
"201","Novel.PCK1","Alanine, aspartate and glutamate metabolism.NIT2",800,"database","High","#00238B"
"202","Novel.PHGDH","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",417,"experimental","Medium","#00238B"
"203","Novel.PHGDH","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1",417,"experimental","Medium","#00238B"
"204","Novel.PPP2CA","Alanine, aspartate and glutamate metabolism.PPAT",417,"experimental","High","#00238B"
"205","Novel.PPP2R1A","Alanine, aspartate and glutamate metabolism.GFPT2",417,"experimental","High","#00238B"
"206","Novel.PPP3CB","Arginine biosynthesis.NOS1",900,"database","Medium","#00238B"
"207","Novel.PRDX6","Alanine, aspartate and glutamate metabolism.NIT2",774,"experimental","Medium","#00238B"
"208","Novel.PRDX6","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1",417,"experimental","Medium","#00238B"
"209","Novel.PRKAR1B","Arginine biosynthesis.NOS1",900,"database","Medium","#00238B"
"210","Novel.PRKCA","Arginine biosynthesis.NOS1",900,"database","High","#00238B"
"211","Novel.PRKCB","Arginine biosynthesis.NOS1",900,"database","High","#00238B"
"212","Novel.PRPS2","Alanine, aspartate and glutamate metabolism.PPAT",900,"database","High","#00238B"
"213","Novel.PSMD4","Alanine, aspartate and glutamate metabolism.CAD",417,"experimental","Medium","#00238B"
"214","Novel.RIMS1","Alanine, aspartate and glutamate metabolism.GAD1",900,"database","High","#00238B"
"215","Novel.RUVBL1","Alanine, aspartate and glutamate metabolism.CAD",900,"database","High","#00238B"
"216","Novel.SNAP25","Alanine, aspartate and glutamate metabolism.GAD1",900,"database","Medium","#00238B"
"217","Novel.SNX2","Alanine, aspartate and glutamate metabolism.PPAT",417,"experimental","Medium","#00238B"
"218","Novel.STAT6","Arginine biosynthesis.ARG1",900,"database","High","#00238B"
"219","Novel.TALDO1","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",417,"experimental","Medium","#00238B"
"220","Novel.UFM1","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",417,"experimental","Medium","#00238B"
"221","Novel.VARS","Alanine, aspartate and glutamate metabolism.CAD",503,"experimental","Medium","#00238B"
"222","Novel.XPO1","Alanine, aspartate and glutamate metabolism.GFPT2",417,"experimental","High","#00238B"
"223","Novel.XPO1","Alanine, aspartate and glutamate metabolism.CAD",503,"experimental","High","#00238B"
"224","Novel.ACTR1A","Alanine, aspartate and glutamate metabolism.CAD",417,"experimental","High","#00238B"
"225","Novel.ADK","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.ASS1",417,"experimental","High","#00238B"
"226","Novel.ALDH3A1","Alanine, aspartate and glutamate metabolism.GAD1",900,"database","High","#00238B"
"227","Novel.ALDH3B2","Alanine, aspartate and glutamate metabolism.GAD1",900,"database","Medium","#00238B"
"228","Novel.ATG101","Arginine biosynthesis.ARG1",444,"experimental","Medium","#00238B"
"229","Novel.CCT6A","Alanine, aspartate and glutamate metabolism.CAD",417,"experimental","Medium","#00238B"
"230","Novel.CDO1","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",900,"database","High","#00238B"
"231","Novel.CDO1","Alanine, aspartate and glutamate metabolism.GAD1",900,"database","High","#00238B"
"232","Novel.CPT1A","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.CPS1",774,"experimental","High","#00238B"
"233","Novel.DARS","Alanine, aspartate and glutamate metabolism.CAD",417,"experimental","Medium","#00238B"
"234","Novel.DCXR","Alanine, aspartate and glutamate metabolism & Arginine biosynthesis.GOT1",417,"experimental","High","#00238B"
"235","Novel.DHODH","Alanine, aspartate and glutamate metabolism.CAD",900,"database","High","#00238B"
"236","Novel.ENTPD1","Alanine, aspartate and glutamate metabolism.ADSSL1",900,"database","High","#00238B"
