"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"648",246,"ALOX15","MedConf","Yes","Serotonergic synapse, Necroptosis, Linoleic acid metabolism","GPX3, PLA2G4A, JMJD7-PLA2G4B, PLA2G4D","Vascular smooth muscle contraction (3), Linoleic acid metabolism (3), Fc epsilon RI signaling pathway (3), Necroptosis (3), Oxytocin signaling pathway (3), VEGF signaling pathway (3), Phospholipase D signaling pathway (3), Platelet activation (3), Ether lipid metabolism (3), Glutamatergic synapse (3), Long-term depression (3), GnRH signaling pathway (3), Serotonergic synapse (3), Ras signaling pathway (3), MAPK signaling pathway (3), Thyroid hormone synthesis (1)"
"878",51107,"APH1A","HighConf","Yes","Notch signaling pathway",NA,NA
"975",55843,"ARHGAP15","HighConf","Yes",NA,"ARHGEF6, RHOF, CDC42","Regulation of actin cytoskeleton (2), Neurotrophin signaling pathway (1), T cell receptor signaling pathway (1), VEGF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), GnRH signaling pathway (1), Focal adhesion (1), Ras signaling pathway (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"996",394,"ARHGAP5","MedConf","Yes","Leukocyte transendothelial migration, Focal adhesion","RHOF, CDC42, CLTA, ARHGEF6","Regulation of actin cytoskeleton (2), Endocrine and other factor-regulated calcium reabsorption (1), Neurotrophin signaling pathway (1), T cell receptor signaling pathway (1), VEGF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), GnRH signaling pathway (1), Focal adhesion (1), Ras signaling pathway (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), MAPK signaling pathway (1)"
"1023",9459,"ARHGEF6","HighConf","Yes","Regulation of actin cytoskeleton","ARHGAP5, RHOF, AGRN, ARHGAP15, ITGB1, PXN, CDC42, MRAS, GIT1","Regulation of actin cytoskeleton (5), Focal adhesion (4), Leukocyte transendothelial migration (4), Rap1 signaling pathway (3), Ras signaling pathway (2), MAPK signaling pathway (2), VEGF signaling pathway (2), Chemokine signaling pathway (2), Apelin signaling pathway (1), Autophagy - animal (1), Phospholipase D signaling pathway (1), Mitophagy - animal (1), Neurotrophin signaling pathway (1), T cell receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), GnRH signaling pathway (1), Platelet activation (1), PI3K-Akt signaling pathway (1)"
"1079",405,"ARNT","HighConf","Yes",NA,"CXCR4, EDN1, SLC2A1, ALDOA, SMAD4, EPO, SP1, CREB1, COPS5, JUN","Estrogen signaling pathway (3), Relaxin signaling pathway (3), TNF signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Insulin resistance (2), Insulin secretion (2), Glucagon signaling pathway (2), Osteoclast differentiation (2), cAMP signaling pathway (2), PI3K-Akt signaling pathway (2), Cytokine-cytokine receptor interaction (2), Th17 cell differentiation (2), Mitophagy - animal (2), Longevity regulating pathway (1), Cholinergic synapse (1), Circadian entrainment (1), Adrenergic signaling in cardiomyocytes (1), cGMP-PKG signaling pathway (1), Renin secretion (1), Dopaminergic synapse (1), Thyroid hormone synthesis (1), Pentose phosphate pathway (1), Carbon metabolism (1), Biosynthesis of amino acids (1), Hematopoietic cell lineage (1), Jak-STAT signaling pathway (1), Apelin signaling pathway (1), Neurotrophin signaling pathway (1), IL-17 signaling pathway (1), Th1 and Th2 cell differentiation (1), T cell receptor signaling pathway (1), Oxytocin signaling pathway (1), Apoptosis (1), GnRH signaling pathway (1), Focal adhesion (1), NOD-like receptor signaling pathway (1), Toll-like receptor signaling pathway (1), MAPK signaling pathway (1), Thyroid hormone signaling pathway (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1)"
"1084",10095,"ARPC1B","MedConf","Yes","Regulation of actin cytoskeleton","ACTR2, PSMA7, PDGFRB","Calcium signaling pathway (1), Phospholipase D signaling pathway (1), Focal adhesion (1), Cytokine-cytokine receptor interaction (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), PI3K-Akt signaling pathway (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Proteasome (1)"
"1121",427,"ASAH1","HighConf","Yes","Sphingolipid signaling pathway","SGPP2, PPAP2A, SMPD2","Sphingolipid signaling pathway (2)"
"1155",432,"ASGR1","HighConf","Yes","Thyroid hormone synthesis",NA,NA
"1206",1388,"ATF6B","MedConf","Yes","PI3K-Akt signaling pathway, Thyroid hormone synthesis, TNF signaling pathway, Dopaminergic synapse, Relaxin signaling pathway, cGMP-PKG signaling pathway, Insulin secretion, Adrenergic signaling in cardiomyocytes, Estrogen signaling pathway, Longevity regulating pathway",NA,NA
"1213",9776,"ATG13","MedConf","Yes","Autophagy - animal, Autophagy - other, Longevity regulating pathway",NA,NA
"1226",285973,"ATG9B","MedConf","Yes","Mitophagy - animal, Autophagy - animal, Autophagy - other",NA,NA
"1254",478,"ATP1A3","MedConf","Yes","Thyroid hormone synthesis, cAMP signaling pathway, Aldosterone-regulated sodium reabsorption, Thyroid hormone signaling pathway, Proximal tubule bicarbonate reclamation, cGMP-PKG signaling pathway, Insulin secretion, Adrenergic signaling in cardiomyocytes, Endocrine and other factor-regulated calcium reabsorption, Protein digestion and absorption, Carbohydrate digestion and absorption, Cardiac muscle contraction","ATP1B2, FXYD7, PRKX, ATP1B3","Cardiac muscle contraction (2), Carbohydrate digestion and absorption (2), Protein digestion and absorption (2), Endocrine and other factor-regulated calcium reabsorption (2), Adrenergic signaling in cardiomyocytes (2), Insulin secretion (2), cGMP-PKG signaling pathway (2), Proximal tubule bicarbonate reclamation (2), Thyroid hormone signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), cAMP signaling pathway (2), Thyroid hormone synthesis (2)"
"1257",482,"ATP1B2","MedConf","Yes","Thyroid hormone synthesis, cAMP signaling pathway, Aldosterone-regulated sodium reabsorption, Thyroid hormone signaling pathway, Proximal tubule bicarbonate reclamation, cGMP-PKG signaling pathway, Insulin secretion, Adrenergic signaling in cardiomyocytes, Endocrine and other factor-regulated calcium reabsorption, Protein digestion and absorption, Carbohydrate digestion and absorption, Cardiac muscle contraction","FXYD7, PRKX, ATP1A3, ATP1B3","Cardiac muscle contraction (2), Carbohydrate digestion and absorption (2), Protein digestion and absorption (2), Endocrine and other factor-regulated calcium reabsorption (2), Adrenergic signaling in cardiomyocytes (2), Insulin secretion (2), cGMP-PKG signaling pathway (2), Proximal tubule bicarbonate reclamation (2), Thyroid hormone signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), cAMP signaling pathway (2), Thyroid hormone synthesis (2)"
"1258",483,"ATP1B3","HighConf","Yes","Thyroid hormone synthesis, cAMP signaling pathway, Aldosterone-regulated sodium reabsorption, Thyroid hormone signaling pathway, Proximal tubule bicarbonate reclamation, cGMP-PKG signaling pathway, Insulin secretion, Adrenergic signaling in cardiomyocytes, Endocrine and other factor-regulated calcium reabsorption, Protein digestion and absorption, Carbohydrate digestion and absorption, Cardiac muscle contraction","ATP1A3, ATP1B2, FXYD7, PRKX","Cardiac muscle contraction (2), Carbohydrate digestion and absorption (2), Protein digestion and absorption (2), Endocrine and other factor-regulated calcium reabsorption (2), Adrenergic signaling in cardiomyocytes (2), Insulin secretion (2), cGMP-PKG signaling pathway (2), Proximal tubule bicarbonate reclamation (2), Thyroid hormone signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), cAMP signaling pathway (2), Thyroid hormone synthesis (2)"
"1259",23439,"ATP1B4","MedConf","Yes","Thyroid hormone synthesis, cAMP signaling pathway, Aldosterone-regulated sodium reabsorption, Thyroid hormone signaling pathway, Proximal tubule bicarbonate reclamation, cGMP-PKG signaling pathway, Insulin secretion, Adrenergic signaling in cardiomyocytes, Endocrine and other factor-regulated calcium reabsorption, Protein digestion and absorption, Carbohydrate digestion and absorption, Cardiac muscle contraction","PRKX",NA
"1260",487,"ATP2A1","MedConf","Yes","cGMP-PKG signaling pathway, Calcium signaling pathway",NA,NA
"1265",492,"ATP2B3","MedConf","Yes","cAMP signaling pathway, cGMP-PKG signaling pathway, Adrenergic signaling in cardiomyocytes, Calcium signaling pathway",NA,NA
"1352",552,"AVPR1A","MedConf","Yes","Neuroactive ligand-receptor interaction, Phospholipase D signaling pathway, Calcium signaling pathway, Vascular smooth muscle contraction","BDKRB1, KISS1, PROK1, TRH, LTB4R, XCL2, GNRH2, EDN1, TACR1, GNA15, NMUR2","Neuroactive ligand-receptor interaction (4), Calcium signaling pathway (3), Relaxin signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), GnRH signaling pathway (1), Cytokine-cytokine receptor interaction (1), Chemokine signaling pathway (1), Regulation of actin cytoskeleton (1)"
"1374",145173,"B3GALTL","HighConf","Yes",NA,NA,NA
"1377",26229,"B3GAT3","MedConf","Yes","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",NA,NA
"NA",NA,NA,NA,NA,NA,NA,NA
"1485",598,"BCL2L1","HighConf","Yes","PI3K-Akt signaling pathway, NF-kappa B signaling pathway, NOD-like receptor signaling pathway, Ras signaling pathway, Mitophagy - animal, Apoptosis, Autophagy - animal, Apoptosis - multiple species, Jak-STAT signaling pathway","STAT1, DNM1L, PMAIP1, PGAM5","Necroptosis (3), TNF signaling pathway (2), Apoptosis (2), NOD-like receptor signaling pathway (2), Mitophagy - animal (1), Apoptosis - multiple species (1), Jak-STAT signaling pathway (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Thyroid hormone signaling pathway (1), Osteoclast differentiation (1), Chemokine signaling pathway (1), Toll-like receptor signaling pathway (1)"
"1493",602,"BCL3","MedConf","Yes","TNF signaling pathway","RELA, IKBKB","Neurotrophin signaling pathway (2), IL-17 signaling pathway (2), Insulin resistance (2), Th1 and Th2 cell differentiation (2), T cell receptor signaling pathway (2), RIG-I-like receptor signaling pathway (2), Th17 cell differentiation (2), Apoptosis (2), Osteoclast differentiation (2), TNF signaling pathway (2), Ras signaling pathway (2), NOD-like receptor signaling pathway (2), Chemokine signaling pathway (2), NF-kappa B signaling pathway (2), Toll-like receptor signaling pathway (2), PI3K-Akt signaling pathway (2), MAPK signaling pathway (2), Longevity regulating pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Sphingolipid signaling pathway (1), Mitophagy - animal (1), Relaxin signaling pathway (1), cAMP signaling pathway (1)"
"1510",623,"BDKRB1","MedConf","Yes","Regulation of actin cytoskeleton, Neuroactive ligand-receptor interaction, Calcium signaling pathway","KISS1, PROK1, TRH, LTB4R, XCL2, GNRH2, CCR8, EDN1, AVPR1A, NMUR2, FPR3, CXCL11, HTR1A, SSTR4, GNA15, CXCR3, CXCL13, DRD3, MTNR1B, DRD2, RGS20, HCAR2, TACR1, GNAI3, OPRM1, CXCR4","Neuroactive ligand-receptor interaction (11), Chemokine signaling pathway (7), Cytokine-cytokine receptor interaction (6), cAMP signaling pathway (4), Calcium signaling pathway (3), Dopaminergic synapse (3), Relaxin signaling pathway (3), Serotonergic synapse (2), Rap1 signaling pathway (2), Circadian entrainment (2), Leukocyte transendothelial migration (2), Estrogen signaling pathway (2), Vascular smooth muscle contraction (1), Phospholipase D signaling pathway (1), Toll-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), Cholinergic synapse (1), Oxytocin signaling pathway (1), Apelin signaling pathway (1), Platelet activation (1), Sphingolipid signaling pathway (1), GABAergic synapse (1), Adrenergic signaling in cardiomyocytes (1), cGMP-PKG signaling pathway (1), Glutamatergic synapse (1), Long-term depression (1), Renin secretion (1), GnRH signaling pathway (1)"
"NA.1",NA,NA,NA,NA,NA,NA,NA
"1555",332,"BIRC5","MedConf","Yes","Apoptosis, Apoptosis - multiple species","NUP43, CENPO, CDCA8, PSMA3, MAX, MIS12, ITGB1","MAPK signaling pathway (1), Proteasome (1), Platelet activation (1), Focal adhesion (1), Regulation of actin cytoskeleton (1), Leukocyte transendothelial migration (1), PI3K-Akt signaling pathway (1), Rap1 signaling pathway (1)"
"1558",112401,"BIRC8","HighConf","Yes","Apoptosis - multiple species",NA,NA
"1586",655,"BMP7","MedConf","Yes","Cytokine-cytokine receptor interaction","BMPR1B, SMAD1","Cytokine-cytokine receptor interaction (1)"
"1591",658,"BMPR1B","MedConf","Yes","Cytokine-cytokine receptor interaction","BMP7, MAP3K7, SMAD4, SMAD1","Cytokine-cytokine receptor interaction (1), Th17 cell differentiation (1), Apelin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), IL-17 signaling pathway (1), T cell receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), Autophagy - animal (1), Osteoclast differentiation (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Toll-like receptor signaling pathway (1), MAPK signaling pathway (1)"
"NA.2",NA,NA,NA,NA,NA,NA,NA
"1631",673,"BRAF","MedConf","Yes","MAPK signaling pathway, Rap1 signaling pathway, Chemokine signaling pathway, Regulation of actin cytoskeleton, cAMP signaling pathway, Serotonergic synapse, Focal adhesion, Long-term depression, Neurotrophin signaling pathway, Vascular smooth muscle contraction","RAP1A, MRAS, SFN, YWHAG","Ras signaling pathway (2), Rap1 signaling pathway (2), MAPK signaling pathway (2), Aldosterone-regulated sodium reabsorption (1), PI3K-Akt signaling pathway (1), Apelin signaling pathway (1), Autophagy - animal (1), Phospholipase D signaling pathway (1), Mitophagy - animal (1), Regulation of actin cytoskeleton (1), Neurotrophin signaling pathway (1), Platelet activation (1), Focal adhesion (1), cAMP signaling pathway (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1)"
"2177",762,"CA4","MedConf","Yes","Proximal tubule bicarbonate reclamation",NA,NA
"2201",775,"CACNA1C","MedConf","Yes","MAPK signaling pathway, cAMP signaling pathway, Serotonergic synapse, Dopaminergic synapse, Renin secretion, GnRH signaling pathway, Glutamatergic synapse, cGMP-PKG signaling pathway, Insulin secretion, Adrenergic signaling in cardiomyocytes, GABAergic synapse, Circadian entrainment, Calcium signaling pathway, Oxytocin signaling pathway, Cholinergic synapse, Cardiac muscle contraction, Vascular smooth muscle contraction","GNG10, CACNB4, CACNA2D1, GNAO1, GNAI3, PRKX, GNG3, PPP2R5E, PPP2CB, PPP2R5A","Dopaminergic synapse (7), Adrenergic signaling in cardiomyocytes (6), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (4), Cholinergic synapse (4), Oxytocin signaling pathway (4), Circadian entrainment (4), GABAergic synapse (4), Glutamatergic synapse (4), Relaxin signaling pathway (4), Serotonergic synapse (4), mRNA surveillance pathway (3), Long-term depression (3), Apelin signaling pathway (3), Chemokine signaling pathway (3), Estrogen signaling pathway (2), Rap1 signaling pathway (2), Ras signaling pathway (2), Cardiac muscle contraction (2), MAPK signaling pathway (2), Platelet activation (1), cGMP-PKG signaling pathway (1), Renin secretion (1), cAMP signaling pathway (1), Leukocyte transendothelial migration (1), Autophagy - other (1), Autophagy - animal (1)"
"2209",781,"CACNA2D1","HighConf","Yes","MAPK signaling pathway, Adrenergic signaling in cardiomyocytes, Oxytocin signaling pathway, Cardiac muscle contraction","CACNA1C, PRKX, PPP2R5A, PPP2R5E, CACNB4, PPP2CB","Adrenergic signaling in cardiomyocytes (5), Dopaminergic synapse (4), Sphingolipid signaling pathway (3), mRNA surveillance pathway (3), PI3K-Akt signaling pathway (3), Cardiac muscle contraction (2), Oxytocin signaling pathway (2), MAPK signaling pathway (2), Vascular smooth muscle contraction (1), Cholinergic synapse (1), Calcium signaling pathway (1), Circadian entrainment (1), GABAergic synapse (1), Insulin secretion (1), cGMP-PKG signaling pathway (1), Glutamatergic synapse (1), GnRH signaling pathway (1), Renin secretion (1), Serotonergic synapse (1), cAMP signaling pathway (1), Autophagy - other (1), Autophagy - animal (1), Long-term depression (1)"
"2216",785,"CACNB4","MedConf","Yes","MAPK signaling pathway, Adrenergic signaling in cardiomyocytes, Oxytocin signaling pathway, Cardiac muscle contraction","CACNA2D1, PRKX, PPP2CB, PPP2R5A, CACNA1C, PPP2R5E","Adrenergic signaling in cardiomyocytes (5), Dopaminergic synapse (4), Sphingolipid signaling pathway (3), mRNA surveillance pathway (3), PI3K-Akt signaling pathway (3), Cardiac muscle contraction (2), Oxytocin signaling pathway (2), MAPK signaling pathway (2), Vascular smooth muscle contraction (1), Cholinergic synapse (1), Calcium signaling pathway (1), Circadian entrainment (1), GABAergic synapse (1), Insulin secretion (1), cGMP-PKG signaling pathway (1), Glutamatergic synapse (1), GnRH signaling pathway (1), Renin secretion (1), Serotonergic synapse (1), cAMP signaling pathway (1), Autophagy - other (1), Autophagy - animal (1), Long-term depression (1)"
"2259",57118,"CAMK1D","MedConf","Yes","Oxytocin signaling pathway",NA,NA
"2292",824,"CAPN2","MedConf","Yes","Focal adhesion, Apoptosis, Necroptosis","ITGB1, PXN","Focal adhesion (2), Regulation of actin cytoskeleton (2), Leukocyte transendothelial migration (2), VEGF signaling pathway (1), Chemokine signaling pathway (1), Platelet activation (1), PI3K-Akt signaling pathway (1), Rap1 signaling pathway (1)"
"2310",84433,"CARD11","MedConf","Yes","NF-kappa B signaling pathway, T cell receptor signaling pathway","IKBKB, RELA, PDPK1, MAP3K7","T cell receptor signaling pathway (4), Neurotrophin signaling pathway (3), Insulin resistance (3), Apoptosis (3), PI3K-Akt signaling pathway (3), IL-17 signaling pathway (3), RIG-I-like receptor signaling pathway (3), Osteoclast differentiation (3), TNF signaling pathway (3), NOD-like receptor signaling pathway (3), NF-kappa B signaling pathway (3), Toll-like receptor signaling pathway (3), MAPK signaling pathway (3), Autophagy - animal (2), Sphingolipid signaling pathway (2), Th1 and Th2 cell differentiation (2), Th17 cell differentiation (2), Ras signaling pathway (2), Chemokine signaling pathway (2), Fc epsilon RI signaling pathway (1), Thyroid hormone signaling pathway (1), Focal adhesion (1), Aldosterone-regulated sodium reabsorption (1), Longevity regulating pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Mitophagy - animal (1), Relaxin signaling pathway (1), cAMP signaling pathway (1)"
"2363",859,"CAV3","HighConf","Yes","Focal adhesion","EGFR, ITGB1","Focal adhesion (2), Regulation of actin cytoskeleton (2), PI3K-Akt signaling pathway (2), Rap1 signaling pathway (2), Oxytocin signaling pathway (1), Calcium signaling pathway (1), Estrogen signaling pathway (1), Phospholipase D signaling pathway (1), GnRH signaling pathway (1), Relaxin signaling pathway (1), Cytokine-cytokine receptor interaction (1), Ras signaling pathway (1), MAPK signaling pathway (1), Platelet activation (1), Leukocyte transendothelial migration (1)"
"2395",55749,"CCAR1","HighConf","Yes",NA,"HNRNPM, PAPOLA, PCF11, POLR2J, SRSF1, POLR2F, EFTUD2, SF3B2, HNRNPA2B1, PHF5A, SNRPD3, SF3B1, SRSF2, SF3B6, SRRM1, SRSF3","Spliceosome (10), mRNA surveillance pathway (3), IL-17 signaling pathway (1)"
"2416",151903,"CCDC12","HighConf","Yes","Spliceosome","CDC5L","Spliceosome (1)"
"2537",6357,"CCL13","MedConf","Yes","NF-kappa B signaling pathway, Chemokine signaling pathway, Cytokine-cytokine receptor interaction","CXCR3, CXCR4, CCR8, CX3CR1","Cytokine-cytokine receptor interaction (4), Chemokine signaling pathway (4), Leukocyte transendothelial migration (1)"
"2542",6362,"CCL18","MedConf","Yes","Chemokine signaling pathway, Cytokine-cytokine receptor interaction",NA,NA
"2554",6348,"CCL3","HighConf","Yes","Toll-like receptor signaling pathway, Chemokine signaling pathway, Cytokine-cytokine receptor interaction",NA,NA
"2561",6354,"CCL7","HighConf","Yes","Chemokine signaling pathway, Cytokine-cytokine receptor interaction, IL-17 signaling pathway","CCR8, CXCR4, CXCR3, CX3CR1","Cytokine-cytokine receptor interaction (4), Chemokine signaling pathway (4), Leukocyte transendothelial migration (1)"
"2573",894,"CCND2","MedConf","Yes","PI3K-Akt signaling pathway, Focal adhesion, Jak-STAT signaling pathway","MAX, SP1, CCNE1, E2F3, CCND3","PI3K-Akt signaling pathway (2), Jak-STAT signaling pathway (1), Focal adhesion (1), Estrogen signaling pathway (1), Mitophagy - animal (1), MAPK signaling pathway (1)"
"2574",896,"CCND3","HighConf","Yes","PI3K-Akt signaling pathway, Focal adhesion, Jak-STAT signaling pathway","CCND2, NCOA3, GAB2, CCNE1, E2F3, MED10, MED21, PPARGC1A","PI3K-Akt signaling pathway (2), Longevity regulating pathway (1), Insulin resistance (1), Apelin signaling pathway (1), Glucagon signaling pathway (1), Fc epsilon RI signaling pathway (1), Phospholipase D signaling pathway (1), Sphingolipid signaling pathway (1), Osteoclast differentiation (1), Ras signaling pathway (1), Thyroid hormone signaling pathway (1), Jak-STAT signaling pathway (1), Focal adhesion (1)"
"2576",898,"CCNE1","MedConf","Yes","PI3K-Akt signaling pathway","E2F3, CCND2, FBXW7, CCND3, MAX","Jak-STAT signaling pathway (2), Focal adhesion (2), PI3K-Akt signaling pathway (2), MAPK signaling pathway (1)"
"2602",1237,"CCR8","HighConf","Yes","Chemokine signaling pathway, Cytokine-cytokine receptor interaction","GNAI3, CXCR4, NMUR2, CXCL13, CCL13, MTNR1B, CXCR3, DRD2, DRD3, CXCL11, HTR1A, SSTR4, HCAR2, RGS20, FPR3, BDKRB1, XCL2, PF4, GRK4, OPRM1, CCL7","Chemokine signaling pathway (10), Neuroactive ligand-receptor interaction (9), Cytokine-cytokine receptor interaction (8), cAMP signaling pathway (4), Dopaminergic synapse (3), Estrogen signaling pathway (2), Serotonergic synapse (2), Rap1 signaling pathway (2), Circadian entrainment (2), Leukocyte transendothelial migration (2), IL-17 signaling pathway (1), Calcium signaling pathway (1), Regulation of actin cytoskeleton (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Cholinergic synapse (1), Oxytocin signaling pathway (1), Apelin signaling pathway (1), Platelet activation (1), Sphingolipid signaling pathway (1), GABAergic synapse (1), Adrenergic signaling in cardiomyocytes (1), cGMP-PKG signaling pathway (1), Glutamatergic synapse (1), Long-term depression (1), Renin secretion (1), Relaxin signaling pathway (1)"
"2610",10576,"CCT2","HighConf","Yes",NA,"PPP2CB, TUBA1A, PPP4C","Glucagon signaling pathway (1), Apoptosis (1), Autophagy - other (1), Autophagy - animal (1), Sphingolipid signaling pathway (1), mRNA surveillance pathway (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1), Dopaminergic synapse (1), PI3K-Akt signaling pathway (1)"
"2624",929,"CD14","HighConf","Yes","MAPK signaling pathway, Toll-like receptor signaling pathway, NF-kappa B signaling pathway, Regulation of actin cytoskeleton, Hematopoietic cell lineage","TLR4, MYD88, ITGAM, TICAM1, TIRAP, TLR2, TOLLIP, LY96, ITGB1","Toll-like receptor signaling pathway (7), NF-kappa B signaling pathway (5), PI3K-Akt signaling pathway (3), NOD-like receptor signaling pathway (3), Regulation of actin cytoskeleton (2), Leukocyte transendothelial migration (2), Rap1 signaling pathway (2), Necroptosis (2), Platelet activation (1), Focal adhesion (1), Hematopoietic cell lineage (1)"
