"","EntrezID","GeneSymbol","PathwayID","PathwayName"
"67","10007","GNPDA1",520,"Amino sugar and nucleotide sugar metabolism"
"68","10007","GNPDA1",1100,"Metabolic pathways"
"69","10008","KCNE3",4974,"Protein digestion and absorption"
"70","1001","CDH3",4514,"Cell adhesion molecules"
"71","10010","TANK",4140,"Autophagy - animal"
"72","10010","TANK",4621,"NOD-like receptor signaling pathway"
"73","10010","TANK",4622,"RIG-I-like receptor signaling pathway"
"74","100101267","POM121C",3013,"RNA transport"
"75","100132074","FOXO6",4068,"FoxO signaling pathway"
"76","100132285","KIR2DS2",4612,"Antigen processing and presentation"
"77","100132285","KIR2DS2",4650,"Natural killer cell mediated cytotoxicity"
"78","100132463","CLDN24",4514,"Cell adhesion molecules"
"79","100132463","CLDN24",4530,"Tight junction"
"80","100132463","CLDN24",4670,"Leukocyte transendothelial migration"
"81","100133941","CD24",4640,"Hematopoietic cell lineage"
"82","100134444","KCNJ18",4725,"Cholinergic synapse"
"83","100134444","KCNJ18",4921,"Oxytocin signaling pathway"
"84","100137049","PLA2G4B",564,"Glycerophospholipid metabolism"
"85","100137049","PLA2G4B",565,"Ether lipid metabolism"
"86","100137049","PLA2G4B",590,"Arachidonic acid metabolism"
"87","100137049","PLA2G4B",591,"Linoleic acid metabolism"
"88","100137049","PLA2G4B",592,"alpha-Linolenic acid metabolism"
"89","100137049","PLA2G4B",1100,"Metabolic pathways"
"90","100137049","PLA2G4B",4010,"MAPK signaling pathway"
"91","100137049","PLA2G4B",4014,"Ras signaling pathway"
"92","100137049","PLA2G4B",4072,"Phospholipase D signaling pathway"
"93","100137049","PLA2G4B",4217,"Necroptosis"
"94","100137049","PLA2G4B",4270,"Vascular smooth muscle contraction"
"95","100137049","PLA2G4B",4370,"VEGF signaling pathway"
"96","100137049","PLA2G4B",4611,"Platelet activation"
"97","100137049","PLA2G4B",4664,"Fc epsilon RI signaling pathway"
"98","100137049","PLA2G4B",4666,"Fc gamma R-mediated phagocytosis"
"99","100137049","PLA2G4B",4724,"Glutamatergic synapse"
"100","100137049","PLA2G4B",4726,"Serotonergic synapse"
"101","100137049","PLA2G4B",4730,"Long-term depression"
"102","100137049","PLA2G4B",4750,"Inflammatory mediator regulation of TRP channels"
"103","100137049","PLA2G4B",4912,"GnRH signaling pathway"
"104","100137049","PLA2G4B",4913,"Ovarian steroidogenesis"
"105","100137049","PLA2G4B",4921,"Oxytocin signaling pathway"
"106","10014","HDAC5",4371,"Apelin signaling pathway"
"107","10015","PDCD6IP",4144,"Endocytosis"
"108","100169751","RNA5S1",3008,"Ribosome biogenesis in eukaryotes"
"109","100169751","RNA5S1",3010,"Ribosome"
"110","100169753","RNA5S2",3008,"Ribosome biogenesis in eukaryotes"
"111","100169753","RNA5S2",3010,"Ribosome"
"112","100169754","RNA5S3",3008,"Ribosome biogenesis in eukaryotes"
"113","100169754","RNA5S3",3010,"Ribosome"
"114","100169755","RNA5S4",3008,"Ribosome biogenesis in eukaryotes"
"115","100169755","RNA5S4",3010,"Ribosome"
"116","100169756","RNA5S5",3008,"Ribosome biogenesis in eukaryotes"
"117","100169756","RNA5S5",3010,"Ribosome"
"118","100169757","RNA5S6",3008,"Ribosome biogenesis in eukaryotes"
"119","100169757","RNA5S6",3010,"Ribosome"
"120","100169758","RNA5S7",3008,"Ribosome biogenesis in eukaryotes"
"121","100169758","RNA5S7",3010,"Ribosome"
"122","100169759","RNA5S8",3008,"Ribosome biogenesis in eukaryotes"
"123","100169759","RNA5S8",3010,"Ribosome"
"124","100169760","RNA5S9",3008,"Ribosome biogenesis in eukaryotes"
"125","100169760","RNA5S9",3010,"Ribosome"
"126","100169761","RNA5S10",3008,"Ribosome biogenesis in eukaryotes"
"127","100169761","RNA5S10",3010,"Ribosome"
"128","100169762","RNA5S11",3008,"Ribosome biogenesis in eukaryotes"
"129","100169762","RNA5S11",3010,"Ribosome"
"130","100169763","RNA5S12",3008,"Ribosome biogenesis in eukaryotes"
"131","100169763","RNA5S12",3010,"Ribosome"
"132","100169764","RNA5S13",3008,"Ribosome biogenesis in eukaryotes"
"133","100169764","RNA5S13",3010,"Ribosome"
"134","100169765","RNA5S14",3008,"Ribosome biogenesis in eukaryotes"
"135","100169765","RNA5S14",3010,"Ribosome"
"136","100169766","RNA5S15",3008,"Ribosome biogenesis in eukaryotes"
"137","100169766","RNA5S15",3010,"Ribosome"
"138","100169767","RNA5S16",3008,"Ribosome biogenesis in eukaryotes"
"139","100169767","RNA5S16",3010,"Ribosome"
"140","100169768","RNA5S17",3008,"Ribosome biogenesis in eukaryotes"
"141","100169768","RNA5S17",3010,"Ribosome"
"142","10018","BCL2L11",1521,"EGFR tyrosine kinase inhibitor resistance"
"143","10018","BCL2L11",4068,"FoxO signaling pathway"
"144","10018","BCL2L11",4151,"PI3K-Akt signaling pathway"
"145","10018","BCL2L11",4210,"Apoptosis"
"146","10018","BCL2L11",4215,"Apoptosis - multiple species"
"147","10018","BCL2L11",4932,"Non-alcoholic fatty liver disease"
"148","10019","SH2B3",4722,"Neurotrophin signaling pathway"
"149","1002","CDH4",4514,"Cell adhesion molecules"
"150","10020","GNE",520,"Amino sugar and nucleotide sugar metabolism"
"151","10020","GNE",1100,"Metabolic pathways"
"152","10021","HCN4",4024,"cAMP signaling pathway"
"153","10021","HCN4",4742,"Taste transduction"
"154","10022","INSL5",4080,"Neuroactive ligand-receptor interaction"
"155","10022","INSL5",4926,"Relaxin signaling pathway"
"156","10023","FRAT1",4310,"Wnt signaling pathway"
"157","10025","MED16",4919,"Thyroid hormone signaling pathway"
"158","10026","PIGK",563,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"159","10026","PIGK",1100,"Metabolic pathways"
"160","100271849","MEF2B",4022,"cGMP-PKG signaling pathway"
"161","100271849","MEF2B",4371,"Apelin signaling pathway"
"162","100271927","RASA4B",4014,"Ras signaling pathway"
"163","100287171","WASHC1",4144,"Endocytosis"
"164","100288814","CLDN34",4514,"Cell adhesion molecules"
"165","100288814","CLDN34",4530,"Tight junction"
"166","100288814","CLDN34",4670,"Leukocyte transendothelial migration"
"167","100289462","DEFB4B",4621,"NOD-like receptor signaling pathway"
"168","100289462","DEFB4B",4657,"IL-17 signaling pathway"
"169","1003","CDH5",4514,"Cell adhesion molecules"
"170","1003","CDH5",4670,"Leukocyte transendothelial migration"
"171","100310812","SPDYE2B",4114,"Oocyte meiosis"
"172","100310812","SPDYE2B",4914,"Progesterone-mediated oocyte maturation"
"173","10038","PARP2",3410,"Base excision repair"
"174","10038","PARP2",4210,"Apoptosis"
"175","10039","PARP3",3410,"Base excision repair"
"176","10039","PARP3",4210,"Apoptosis"
"177","100505767","SPDYE18",4114,"Oocyte meiosis"
"178","100505767","SPDYE18",4914,"Progesterone-mediated oocyte maturation"
"179","100506658","OCLN",4514,"Cell adhesion molecules"
"180","100506658","OCLN",4530,"Tight junction"
"181","100506658","OCLN",4670,"Leukocyte transendothelial migration"
"182","100506742","CASP12",4141,"Protein processing in endoplasmic reticulum"
"183","100506742","CASP12",4210,"Apoptosis"
"184","100506742","CASP12",4621,"NOD-like receptor signaling pathway"
"185","100507436","MICA",4650,"Natural killer cell mediated cytotoxicity"
"186","100509620","LOC100509620",3320,"PPAR signaling pathway"
"187","100509620","LOC100509620",4923,"Regulation of lipolysis in adipocytes"
"188","100526739","CENPS-CORT",3460,"Fanconi anemia pathway"
"189","100526760","ABHD14A-ACY1",220,"Arginine biosynthesis"
"190","100526760","ABHD14A-ACY1",1100,"Metabolic pathways"
"191","100526760","ABHD14A-ACY1",1210,"2-Oxocarboxylic acid metabolism"
"192","100526760","ABHD14A-ACY1",1230,"Biosynthesis of amino acids"
"193","100526767","RNF103-CHMP3",4144,"Endocytosis"
"194","100526767","RNF103-CHMP3",4217,"Necroptosis"
"195","100526794","NT5C1B-RDH14",230,"Purine metabolism"
"196","100526794","NT5C1B-RDH14",240,"Pyrimidine metabolism"
"197","100526794","NT5C1B-RDH14",760,"Nicotinate and nicotinamide metabolism"
"198","100526794","NT5C1B-RDH14",1100,"Metabolic pathways"
"199","100526842","RPL17-C18orf32",3010,"Ribosome"
"200","100528021","ST20-MTHFS",670,"One carbon pool by folate"
"201","100528021","ST20-MTHFS",1100,"Metabolic pathways"
"202","100528030","POC1B-GALNT4",512,"Mucin type O-glycan biosynthesis"
"203","100528030","POC1B-GALNT4",514,"Other types of O-glycan biosynthesis"
"204","100528030","POC1B-GALNT4",1100,"Metabolic pathways"
"205","100528032","KLRC4-KLRK1",4650,"Natural killer cell mediated cytotoxicity"
"206","100529063","BCL2L2-PABPN1",3015,"mRNA surveillance pathway"
"207","100529097","RPL36A-HNRNPH2",3010,"Ribosome"
"208","100529239","RPS10-NUDT3",3010,"Ribosome"
"209","10053","AP1M2",4142,"Lysosome"
"210","100532726","NDUFC2-KCTD14",190,"Oxidative phosphorylation"
"211","100532726","NDUFC2-KCTD14",1100,"Metabolic pathways"
"212","100532726","NDUFC2-KCTD14",4714,"Thermogenesis"
"213","100532726","NDUFC2-KCTD14",4723,"Retrograde endocannabinoid signaling"
"214","100532726","NDUFC2-KCTD14",4932,"Non-alcoholic fatty liver disease"
"215","100532731","COMMD3-BMI1",4550,"Signaling pathways regulating pluripotency of stem cells"
"216","100532736","MICOS10-NBL1",4350,"TGF-beta signaling pathway"
"217","100533105","C8orf44-SGK3",4068,"FoxO signaling pathway"
"218","100533105","C8orf44-SGK3",4151,"PI3K-Akt signaling pathway"
"219","100533467","BIVM-ERCC5",3420,"Nucleotide excision repair"
"220","100534599","ISY1-RAB43",3040,"Spliceosome"
"221","10054","UBA2",4120,"Ubiquitin mediated proteolysis"
"222","10055","SAE1",4120,"Ubiquitin mediated proteolysis"
"223","10056","FARSB",970,"Aminoacyl-tRNA biosynthesis"
"224","10057","ABCC5",1523,"Antifolate resistance"
"225","10057","ABCC5",2010,"ABC transporters"
"226","10058","ABCB6",2010,"ABC transporters"
"227","10059","DNM1L",4217,"Necroptosis"
"228","10059","DNM1L",4621,"NOD-like receptor signaling pathway"
"229","10059","DNM1L",4668,"TNF signaling pathway"
"230","10060","ABCC9",2010,"ABC transporters"
"231","10062","NR1H3",3320,"PPAR signaling pathway"
"232","10062","NR1H3",4931,"Insulin resistance"
"233","10062","NR1H3",4932,"Non-alcoholic fatty liver disease"
"234","10063","COX17",190,"Oxidative phosphorylation"
"235","10063","COX17",1100,"Metabolic pathways"
"236","10063","COX17",4714,"Thermogenesis"
"237","100653049","LOC100653049",4915,"Estrogen signaling pathway"
"238","10073","SNUPN",3013,"RNA transport"
"239","10075","HUWE1",4120,"Ubiquitin mediated proteolysis"
"240","10084","PQBP1",3040,"Spliceosome"
"241","100861540","CYP3A7-CYP3A51P",140,"Steroid hormone biosynthesis"
"242","100861540","CYP3A7-CYP3A51P",830,"Retinol metabolism"
"243","100861540","CYP3A7-CYP3A51P",1100,"Metabolic pathways"
"244","10090","UST",532,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"
"245","10092","ARPC5",4144,"Endocytosis"
"246","10092","ARPC5",4530,"Tight junction"
"247","10092","ARPC5",4666,"Fc gamma R-mediated phagocytosis"
"248","10092","ARPC5",4810,"Regulation of actin cytoskeleton"
"249","10093","ARPC4",4144,"Endocytosis"
"250","10093","ARPC4",4530,"Tight junction"
"251","10093","ARPC4",4666,"Fc gamma R-mediated phagocytosis"
"252","10093","ARPC4",4810,"Regulation of actin cytoskeleton"
"253","10094","ARPC3",4144,"Endocytosis"
"254","10094","ARPC3",4530,"Tight junction"
"255","10094","ARPC3",4666,"Fc gamma R-mediated phagocytosis"
"256","10094","ARPC3",4810,"Regulation of actin cytoskeleton"
"257","10095","ARPC1B",4144,"Endocytosis"
"258","10095","ARPC1B",4530,"Tight junction"
"259","10095","ARPC1B",4666,"Fc gamma R-mediated phagocytosis"
"260","10095","ARPC1B",4810,"Regulation of actin cytoskeleton"
"261","10096","ACTR3",4144,"Endocytosis"
"262","10096","ACTR3",4530,"Tight junction"
"263","10096","ACTR3",4666,"Fc gamma R-mediated phagocytosis"
"264","10096","ACTR3",4810,"Regulation of actin cytoskeleton"
"265","10097","ACTR2",4144,"Endocytosis"
"266","10097","ACTR2",4530,"Tight junction"
"267","10097","ACTR2",4666,"Fc gamma R-mediated phagocytosis"
"268","10097","ACTR2",4810,"Regulation of actin cytoskeleton"
"269","100996746","SPDYE11",4114,"Oocyte meiosis"
"270","100996746","SPDYE11",4914,"Progesterone-mediated oocyte maturation"
"271","100996758","NPY4R2",4080,"Neuroactive ligand-receptor interaction"
"272","10105","PPIF",4020,"Calcium signaling pathway"
"273","10105","PPIF",4022,"cGMP-PKG signaling pathway"
"274","10109","ARPC2",4144,"Endocytosis"
"275","10109","ARPC2",4530,"Tight junction"
"276","10109","ARPC2",4666,"Fc gamma R-mediated phagocytosis"
"277","10109","ARPC2",4810,"Regulation of actin cytoskeleton"
"278","10110","SGK2",4068,"FoxO signaling pathway"
"279","10110","SGK2",4151,"PI3K-Akt signaling pathway"
"280","10111","RAD50",3440,"Homologous recombination"
"281","10111","RAD50",3450,"Non-homologous end-joining"
"282","10111","RAD50",4218,"Cellular senescence"
"283","10113","PREB",4141,"Protein processing in endoplasmic reticulum"
"284","10114","HIPK3",4218,"Cellular senescence"
"285","10125","RASGRP1",4010,"MAPK signaling pathway"
"286","10125","RASGRP1",4014,"Ras signaling pathway"
"287","10125","RASGRP1",4611,"Platelet activation"
"288","10125","RASGRP1",4660,"T cell receptor signaling pathway"
"289","1013","CDH15",4514,"Cell adhesion molecules"
"290","10130","PDIA6",4141,"Protein processing in endoplasmic reticulum"
"291","10133","OPTN",4137,"Mitophagy - animal"
"292","10134","BCAP31",4141,"Protein processing in endoplasmic reticulum"
"293","10135","NAMPT",760,"Nicotinate and nicotinamide metabolism"
"294","10135","NAMPT",1100,"Metabolic pathways"
"295","10135","NAMPT",4621,"NOD-like receptor signaling pathway"
"296","10136","CELA3A",4972,"Pancreatic secretion"
"297","10136","CELA3A",4974,"Protein digestion and absorption"
"298","10140","TOB1",3018,"RNA degradation"
"299","10148","EBI3",4060,"Cytokine-cytokine receptor interaction"
"300","10152","ABI2",4810,"Regulation of actin cytoskeleton"
"301","10154","PLXNC1",4360,"Axon guidance"
"302","10156","RASA4",4014,"Ras signaling pathway"
"303","10157","AASS",310,"Lysine degradation"
"304","10157","AASS",1100,"Metabolic pathways"
"305","10159","ATP6AP2",4614,"Renin-angiotensin system"
"306","10161","LPAR6",4072,"Phospholipase D signaling pathway"
"307","10161","LPAR6",4080,"Neuroactive ligand-receptor interaction"
"308","10161","LPAR6",4151,"PI3K-Akt signaling pathway"
"309","10162","LPCAT3",564,"Glycerophospholipid metabolism"
"310","10162","LPCAT3",4216,"Ferroptosis"
"311","10163","WASF2",4520,"Adherens junction"
"312","10163","WASF2",4666,"Fc gamma R-mediated phagocytosis"
"313","10163","WASF2",4810,"Regulation of actin cytoskeleton"
"314","10164","CHST4",533,"Glycosaminoglycan biosynthesis - keratan sulfate"
"315","1017","CDK2",4068,"FoxO signaling pathway"
"316","1017","CDK2",4110,"Cell cycle"
"317","1017","CDK2",4114,"Oocyte meiosis"
"318","1017","CDK2",4115,"p53 signaling pathway"
"319","1017","CDK2",4151,"PI3K-Akt signaling pathway"
"320","1017","CDK2",4218,"Cellular senescence"
"321","1017","CDK2",4914,"Progesterone-mediated oocyte maturation"
"322","1017","CDK2",4934,"Cushing syndrome"
"323","10170","DHRS9",830,"Retinol metabolism"
"324","10170","DHRS9",1100,"Metabolic pathways"
"325","10171","RCL1",3008,"Ribosome biogenesis in eukaryotes"
"326","10189","ALYREF",3013,"RNA transport"
"327","10189","ALYREF",3015,"mRNA surveillance pathway"
"328","10189","ALYREF",3040,"Spliceosome"
"329","1019","CDK4",1522,"Endocrine resistance"
"330","1019","CDK4",4110,"Cell cycle"
"331","1019","CDK4",4115,"p53 signaling pathway"
"332","1019","CDK4",4151,"PI3K-Akt signaling pathway"
"333","1019","CDK4",4218,"Cellular senescence"
"334","1019","CDK4",4530,"Tight junction"
"335","1019","CDK4",4660,"T cell receptor signaling pathway"
"336","1019","CDK4",4933,"AGE-RAGE signaling pathway in diabetic complications"
"337","1019","CDK4",4934,"Cushing syndrome"
"338","101929601","LOC101929601",3008,"Ribosome biogenesis in eukaryotes"
"339","101929627","LOC101929627",3008,"Ribosome biogenesis in eukaryotes"
"340","10193","RNF41",4144,"Endocytosis"
"341","10195","ALG3",510,"N-Glycan biosynthesis"
"342","10195","ALG3",513,"Various types of N-glycan biosynthesis"
"343","10195","ALG3",1100,"Metabolic pathways"
"344","101954264","RNVU1-4",3013,"RNA transport"
"345","101954264","RNVU1-4",3040,"Spliceosome"
"346","101954268","RNVU1-20",3013,"RNA transport"
"347","101954268","RNVU1-20",3040,"Spliceosome"
"348","101954271","RNU6-9",3013,"RNA transport"
"349","101954271","RNU6-9",3040,"Spliceosome"
"350","101954273","RNVU1-1",3013,"RNA transport"
"351","101954273","RNVU1-1",3040,"Spliceosome"
"352","10197","PSME3",3050,"Proteasome"
"353","10197","PSME3",4612,"Antigen processing and presentation"
"354","10199","MPHOSPH10",3008,"Ribosome biogenesis in eukaryotes"
"355","1020","CDK5",4360,"Axon guidance"
"356","10200","MPHOSPH6",3018,"RNA degradation"
"357","10201","NME6",230,"Purine metabolism"
"358","10201","NME6",240,"Pyrimidine metabolism"
"359","10201","NME6",983,"Drug metabolism - other enzymes"
"360","10201","NME6",1100,"Metabolic pathways"
"361","10201","NME6",1240,"Biosynthesis of cofactors"
"362","10203","CALCRL",4080,"Neuroactive ligand-receptor interaction"
"363","10203","CALCRL",4270,"Vascular smooth muscle contraction"
"364","10207","PATJ",4390,"Hippo signaling pathway"
"365","10207","PATJ",4530,"Tight junction"
"366","10209","EIF1",3013,"RNA transport"
"367","1021","CDK6",4110,"Cell cycle"
"368","1021","CDK6",4115,"p53 signaling pathway"
"369","1021","CDK6",4151,"PI3K-Akt signaling pathway"
"370","1021","CDK6",4218,"Cellular senescence"
"371","1021","CDK6",4934,"Cushing syndrome"
"372","10211","FLOT1",4910,"Insulin signaling pathway"
"373","10213","PSMD14",3050,"Proteasome"
"374","102157402","AK6",230,"Purine metabolism"
"375","102157402","AK6",1100,"Metabolic pathways"
"376","102157402","AK6",1240,"Biosynthesis of cofactors"
"377","102157402","AK6",3008,"Ribosome biogenesis in eukaryotes"
"378","1022","CDK7",3022,"Basal transcription factors"
"379","1022","CDK7",3420,"Nucleotide excision repair"
"380","1022","CDK7",4110,"Cell cycle"
"381","10220","GDF11",4060,"Cytokine-cytokine receptor interaction"
"382","10228","STX6",4130,"SNARE interactions in vesicular transport"
"383","10229","COQ7",130,"Ubiquinone and other terpenoid-quinone biosynthesis"
"384","10229","COQ7",1100,"Metabolic pathways"
"385","10229","COQ7",1240,"Biosynthesis of cofactors"
"386","10231","RCAN2",4919,"Thyroid hormone signaling pathway"
"387","10235","RASGRP2",4010,"MAPK signaling pathway"
"388","10235","RASGRP2",4014,"Ras signaling pathway"
"389","10235","RASGRP2",4015,"Rap1 signaling pathway"
"390","10235","RASGRP2",4062,"Chemokine signaling pathway"
"391","10235","RASGRP2",4611,"Platelet activation"
"392","10239","AP3S2",4142,"Lysosome"
"393","10241","CALCOCO2",4137,"Mitophagy - animal"
"394","10242","KCNMB2",4022,"cGMP-PKG signaling pathway"
"395","10242","KCNMB2",4270,"Vascular smooth muscle contraction"
"396","10242","KCNMB2",4911,"Insulin secretion"
"397","10243","GPHN",790,"Folate biosynthesis"
"398","10243","GPHN",1100,"Metabolic pathways"
"399","10243","GPHN",1240,"Biosynthesis of cofactors"
"400","10243","GPHN",4727,"GABAergic synapse"
"401","10248","POP7",3008,"Ribosome biogenesis in eukaryotes"
"402","10248","POP7",3013,"RNA transport"
"403","10249","GLYAT",360,"Phenylalanine metabolism"
"404","10249","GLYAT",1100,"Metabolic pathways"
"405","10250","SRRM1",3013,"RNA transport"
"406","10250","SRRM1",3015,"mRNA surveillance pathway"
"407","10254","STAM2",4144,"Endocytosis"
"408","10254","STAM2",4630,"JAK-STAT signaling pathway"
"409","10257","ABCC4",1523,"Antifolate resistance"
"410","10257","ABCC4",2010,"ABC transporters"
"411","10257","ABCC4",4024,"cAMP signaling pathway"
"412","10257","ABCC4",4976,"Bile secretion"
"413","1026","CDKN1A",1522,"Endocrine resistance"
"414","1026","CDKN1A",1524,"Platinum drug resistance"
"415","1026","CDKN1A",4012,"ErbB signaling pathway"
"416","1026","CDKN1A",4066,"HIF-1 signaling pathway"
"417","1026","CDKN1A",4068,"FoxO signaling pathway"
"418","1026","CDKN1A",4110,"Cell cycle"
"419","1026","CDKN1A",4115,"p53 signaling pathway"
"420","1026","CDKN1A",4151,"PI3K-Akt signaling pathway"
"421","1026","CDKN1A",4218,"Cellular senescence"
"422","1026","CDKN1A",4630,"JAK-STAT signaling pathway"
"423","1026","CDKN1A",4921,"Oxytocin signaling pathway"
"424","1026","CDKN1A",4928,"Parathyroid hormone synthesis, secretion and action"
"425","1026","CDKN1A",4934,"Cushing syndrome"
"426","10262","SF3B4",3040,"Spliceosome"
"427","10266","RAMP2",4270,"Vascular smooth muscle contraction"
"428","10267","RAMP1",4270,"Vascular smooth muscle contraction"
"429","10268","RAMP3",4270,"Vascular smooth muscle contraction"
"430","10269","ZMPSTE24",900,"Terpenoid backbone biosynthesis"
"431","1027","CDKN1B",1522,"Endocrine resistance"
"432","1027","CDKN1B",4012,"ErbB signaling pathway"
"433","1027","CDKN1B",4066,"HIF-1 signaling pathway"
"434","1027","CDKN1B",4068,"FoxO signaling pathway"
"435","1027","CDKN1B",4110,"Cell cycle"
"436","1027","CDKN1B",4151,"PI3K-Akt signaling pathway"
"437","1027","CDKN1B",4933,"AGE-RAGE signaling pathway in diabetic complications"
"438","1027","CDKN1B",4934,"Cushing syndrome"
"439","102723407","LOC102723407",4020,"Calcium signaling pathway"
"440","102723407","LOC102723407",4064,"NF-kappa B signaling pathway"
"441","102723407","LOC102723407",4072,"Phospholipase D signaling pathway"
"442","102723407","LOC102723407",4145,"Phagosome"
"443","102723407","LOC102723407",4151,"PI3K-Akt signaling pathway"
"444","102723407","LOC102723407",4640,"Hematopoietic cell lineage"
"445","102723407","LOC102723407",4650,"Natural killer cell mediated cytotoxicity"
"446","102723407","LOC102723407",4662,"B cell receptor signaling pathway"
"447","102723407","LOC102723407",4664,"Fc epsilon RI signaling pathway"
"448","102723407","LOC102723407",4666,"Fc gamma R-mediated phagocytosis"
"449","102723407","LOC102723407",4672,"Intestinal immune network for IgA production"
"450","102723475","KCNE1B",4261,"Adrenergic signaling in cardiomyocytes"
"451","102723532","LOC102723532",4740,"Olfactory transduction"
"452","102723555","SPDYE16",4114,"Oocyte meiosis"
"453","102723555","SPDYE16",4914,"Progesterone-mediated oocyte maturation"
"454","102723849","SPDYE17",4114,"Oocyte meiosis"
"455","102723849","SPDYE17",4914,"Progesterone-mediated oocyte maturation"
"456","102723996","LOC102723996",4514,"Cell adhesion molecules"
"457","102723996","LOC102723996",4672,"Intestinal immune network for IgA production"
"458","102724428","SIK1B",4922,"Glucagon signaling pathway"
"459","102724560","CBSL",260,"Glycine, serine and threonine metabolism"
"460","102724560","CBSL",270,"Cysteine and methionine metabolism"
"461","102724560","CBSL",1100,"Metabolic pathways"
"462","102724560","CBSL",1230,"Biosynthesis of amino acids"
"463","102724594","U2AF1L5",3040,"Spliceosome"
"464","102724652","CRYAA2",4141,"Protein processing in endoplasmic reticulum"
"465","102724788","LOC102724788",330,"Arginine and proline metabolism"
"466","102724788","LOC102724788",1100,"Metabolic pathways"
"467","102725035","LOC102725035",4380,"Osteoclast differentiation"
"468","102725035","LOC102725035",4662,"B cell receptor signaling pathway"
"469","10273","STUB1",4120,"Ubiquitin mediated proteolysis"
"470","10273","STUB1",4141,"Protein processing in endoplasmic reticulum"
"471","10274","STAG1",4110,"Cell cycle"
