EntrezID,GeneSymbol,PathwayID,PathwayName
10000,AKT3,4926,Relaxin signaling pathway
10000,AKT3,4931,Insulin resistance
10000,AKT3,4932,Non-alcoholic fatty liver disease (NAFLD)
10000,AKT3,4933,AGE-RAGE signaling pathway in diabetic complications
10000,AKT3,4973,Carbohydrate digestion and absorption
10005,ACOT8,120,Primary bile acid biosynthesis
10005,ACOT8,1100,Metabolic pathways
10005,ACOT8,4146,Peroxisome
10007,GNPDA1,520,Amino sugar and nucleotide sugar metabolism
10007,GNPDA1,1100,Metabolic pathways
10008,KCNE3,4974,Protein digestion and absorption
1001,CDH3,4514,Cell adhesion molecules (CAMs)
10010,TANK,4621,NOD-like receptor signaling pathway
10010,TANK,4622,RIG-I-like receptor signaling pathway
100101267,POM121C,3013,RNA transport
100132074,FOXO6,4068,FoxO signaling pathway
100132285,KIR2DS2,4612,Antigen processing and presentation
100132285,KIR2DS2,4650,Natural killer cell mediated cytotoxicity
100132463,CLDN24,4514,Cell adhesion molecules (CAMs)
100132463,CLDN24,4530,Tight junction
100132463,CLDN24,4670,Leukocyte transendothelial migration
100133941,CD24,4640,Hematopoietic cell lineage
100137049,PLA2G4B,564,Glycerophospholipid metabolism
100137049,PLA2G4B,565,Ether lipid metabolism
100137049,PLA2G4B,590,Arachidonic acid metabolism
100137049,PLA2G4B,591,Linoleic acid metabolism
100137049,PLA2G4B,592,alpha-Linolenic acid metabolism
100137049,PLA2G4B,1100,Metabolic pathways
100137049,PLA2G4B,4010,MAPK signaling pathway
100137049,PLA2G4B,4014,Ras signaling pathway
100137049,PLA2G4B,4072,Phospholipase D signaling pathway
100137049,PLA2G4B,4217,Necroptosis
100137049,PLA2G4B,4270,Vascular smooth muscle contraction
100137049,PLA2G4B,4370,VEGF signaling pathway
100137049,PLA2G4B,4611,Platelet activation
100137049,PLA2G4B,4664,Fc epsilon RI signaling pathway
100137049,PLA2G4B,4666,Fc gamma R-mediated phagocytosis
100137049,PLA2G4B,4724,Glutamatergic synapse
100137049,PLA2G4B,4726,Serotonergic synapse
100137049,PLA2G4B,4730,Long-term depression
100137049,PLA2G4B,4750,Inflammatory mediator regulation of TRP channels
100137049,PLA2G4B,4912,GnRH signaling pathway
100137049,PLA2G4B,4913,Ovarian steroidogenesis
100137049,PLA2G4B,4921,Oxytocin signaling pathway
10014,HDAC5,4371,Apelin signaling pathway
10015,PDCD6IP,4144,Endocytosis
100169751,RNA5S1,3008,Ribosome biogenesis in eukaryotes
100169751,RNA5S1,3010,Ribosome
100169753,RNA5S2,3008,Ribosome biogenesis in eukaryotes
100169753,RNA5S2,3010,Ribosome
100169754,RNA5S3,3008,Ribosome biogenesis in eukaryotes
100169754,RNA5S3,3010,Ribosome
100169755,RNA5S4,3008,Ribosome biogenesis in eukaryotes
100169755,RNA5S4,3010,Ribosome
100169756,RNA5S5,3008,Ribosome biogenesis in eukaryotes
100169756,RNA5S5,3010,Ribosome
100169757,RNA5S6,3008,Ribosome biogenesis in eukaryotes
100169757,RNA5S6,3010,Ribosome
100169758,RNA5S7,3008,Ribosome biogenesis in eukaryotes
100169758,RNA5S7,3010,Ribosome
100169759,RNA5S8,3008,Ribosome biogenesis in eukaryotes
100169759,RNA5S8,3010,Ribosome
100169760,RNA5S9,3008,Ribosome biogenesis in eukaryotes
100169760,RNA5S9,3010,Ribosome
100169761,RNA5S10,3008,Ribosome biogenesis in eukaryotes
100169761,RNA5S10,3010,Ribosome
100169762,RNA5S11,3008,Ribosome biogenesis in eukaryotes
100169762,RNA5S11,3010,Ribosome
100169763,RNA5S12,3008,Ribosome biogenesis in eukaryotes
100169763,RNA5S12,3010,Ribosome
100169764,RNA5S13,3008,Ribosome biogenesis in eukaryotes
100169764,RNA5S13,3010,Ribosome
100169765,RNA5S14,3008,Ribosome biogenesis in eukaryotes
100169765,RNA5S14,3010,Ribosome
100169766,RNA5S15,3008,Ribosome biogenesis in eukaryotes
100169766,RNA5S15,3010,Ribosome
100169767,RNA5S16,3008,Ribosome biogenesis in eukaryotes
100169767,RNA5S16,3010,Ribosome
100169768,RNA5S17,3008,Ribosome biogenesis in eukaryotes
100169768,RNA5S17,3010,Ribosome
10018,BCL2L11,1521,EGFR tyrosine kinase inhibitor resistance
10018,BCL2L11,4068,FoxO signaling pathway
10018,BCL2L11,4151,PI3K-Akt signaling pathway
10018,BCL2L11,4210,Apoptosis
10018,BCL2L11,4215,Apoptosis - multiple species
10018,BCL2L11,4932,Non-alcoholic fatty liver disease (NAFLD)
10019,SH2B3,4722,Neurotrophin signaling pathway
1002,CDH4,4514,Cell adhesion molecules (CAMs)
10020,GNE,520,Amino sugar and nucleotide sugar metabolism
10020,GNE,1100,Metabolic pathways
10021,HCN4,4024,cAMP signaling pathway
10021,HCN4,4742,Taste transduction
10022,INSL5,4926,Relaxin signaling pathway
10023,FRAT1,4310,Wnt signaling pathway
10025,MED16,4919,Thyroid hormone signaling pathway
10026,PIGK,563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis
10026,PIGK,1100,Metabolic pathways
100271849,MEF2B,4022,cGMP-PKG signaling pathway
100271849,MEF2B,4371,Apelin signaling pathway
100271927,RASA4B,4014,Ras signaling pathway
100287171,WASH1,4144,Endocytosis
100288562,LOC100288562,3008,Ribosome biogenesis in eukaryotes
100289462,DEFB4B,4657,IL-17 signaling pathway
1003,CDH5,4514,Cell adhesion molecules (CAMs)
1003,CDH5,4670,Leukocyte transendothelial migration
100310812,SPDYE2B,4114,Oocyte meiosis
100310812,SPDYE2B,4914,Progesterone-mediated oocyte maturation
10038,PARP2,3410,Base excision repair
10038,PARP2,4210,Apoptosis
10038,PARP2,4217,Necroptosis
10039,PARP3,3410,Base excision repair
10039,PARP3,4210,Apoptosis
10039,PARP3,4217,Necroptosis
100505767,SPDYE18,4114,Oocyte meiosis
100505767,SPDYE18,4914,Progesterone-mediated oocyte maturation
100506012,PPP5D1,4010,MAPK signaling pathway
100506658,OCLN,4514,Cell adhesion molecules (CAMs)
100506658,OCLN,4530,Tight junction
100506658,OCLN,4670,Leukocyte transendothelial migration
100506742,CASP12,4141,Protein processing in endoplasmic reticulum
100506742,CASP12,4210,Apoptosis
100506742,CASP12,4621,NOD-like receptor signaling pathway
100507436,MICA,4650,Natural killer cell mediated cytotoxicity
100526739,APITD1-CORT,3460,Fanconi anemia pathway
100526760,ABHD14A-ACY1,220,Arginine biosynthesis
100526760,ABHD14A-ACY1,1100,Metabolic pathways
100526760,ABHD14A-ACY1,1210,2-Oxocarboxylic acid metabolism
100526760,ABHD14A-ACY1,1230,Biosynthesis of amino acids
100526767,RNF103-CHMP3,4144,Endocytosis
100526767,RNF103-CHMP3,4217,Necroptosis
100526794,NT5C1B-RDH14,230,Purine metabolism
100526794,NT5C1B-RDH14,240,Pyrimidine metabolism
100526794,NT5C1B-RDH14,760,Nicotinate and nicotinamide metabolism
100526794,NT5C1B-RDH14,1100,Metabolic pathways
100526842,RPL17-C18orf32,3010,Ribosome
100528021,ST20-MTHFS,670,One carbon pool by folate
100528021,ST20-MTHFS,1100,Metabolic pathways
100528030,POC1B-GALNT4,512,Mucin type O-glycan biosynthesis
100528030,POC1B-GALNT4,1100,Metabolic pathways
100528032,KLRC4-KLRK1,4650,Natural killer cell mediated cytotoxicity
100529063,BCL2L2-PABPN1,3015,mRNA surveillance pathway
100529097,RPL36A-HNRNPH2,3010,Ribosome
100529239,RPS10-NUDT3,3010,Ribosome
10053,AP1M2,4142,Lysosome
100532726,NDUFC2-KCTD14,190,Oxidative phosphorylation
100532726,NDUFC2-KCTD14,1100,Metabolic pathways
100532726,NDUFC2-KCTD14,4723,Retrograde endocannabinoid signaling
100532726,NDUFC2-KCTD14,4932,Non-alcoholic fatty liver disease (NAFLD)
100532731,COMMD3-BMI1,4550,Signaling pathways regulating pluripotency of stem cells
100532736,MINOS1-NBL1,4350,TGF-beta signaling pathway
100533105,C8orf44-SGK3,4068,FoxO signaling pathway
100533105,C8orf44-SGK3,4151,PI3K-Akt signaling pathway
100533467,BIVM-ERCC5,3420,Nucleotide excision repair
100534599,ISY1-RAB43,3040,Spliceosome
10054,UBA2,4120,Ubiquitin mediated proteolysis
10055,SAE1,4120,Ubiquitin mediated proteolysis
10056,FARSB,970,Aminoacyl-tRNA biosynthesis
10057,ABCC5,1523,Antifolate resistance
10057,ABCC5,2010,ABC transporters
10058,ABCB6,2010,ABC transporters
10059,DNM1L,4217,Necroptosis
10059,DNM1L,4621,NOD-like receptor signaling pathway
10059,DNM1L,4668,TNF signaling pathway
10060,ABCC9,2010,ABC transporters
10062,NR1H3,3320,PPAR signaling pathway
10062,NR1H3,4931,Insulin resistance
10062,NR1H3,4932,Non-alcoholic fatty liver disease (NAFLD)
10063,COX17,190,Oxidative phosphorylation
10063,COX17,1100,Metabolic pathways
10073,SNUPN,3013,RNA transport
10075,HUWE1,4120,Ubiquitin mediated proteolysis
10084,PQBP1,3040,Spliceosome
100861540,CYP3A7-CYP3A51P,140,Steroid hormone biosynthesis
100861540,CYP3A7-CYP3A51P,830,Retinol metabolism
100861540,CYP3A7-CYP3A51P,1100,Metabolic pathways
10090,UST,532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate
10092,ARPC5,4144,Endocytosis
10092,ARPC5,4666,Fc gamma R-mediated phagocytosis
10092,ARPC5,4810,Regulation of actin cytoskeleton
10093,ARPC4,4144,Endocytosis
10093,ARPC4,4666,Fc gamma R-mediated phagocytosis
10093,ARPC4,4810,Regulation of actin cytoskeleton
10094,ARPC3,4144,Endocytosis
10094,ARPC3,4666,Fc gamma R-mediated phagocytosis
10094,ARPC3,4810,Regulation of actin cytoskeleton
10095,ARPC1B,4144,Endocytosis
10095,ARPC1B,4666,Fc gamma R-mediated phagocytosis
10095,ARPC1B,4810,Regulation of actin cytoskeleton
10096,ACTR3,4530,Tight junction
10097,ACTR2,4530,Tight junction
100996746,SPDYE11,4114,Oocyte meiosis
100996746,SPDYE11,4914,Progesterone-mediated oocyte maturation
100996758,CH17-360D5.1,4080,Neuroactive ligand-receptor interaction
10105,PPIF,4020,Calcium signaling pathway
10105,PPIF,4022,cGMP-PKG signaling pathway
101060521,LOC101060521,230,Purine metabolism
101060521,LOC101060521,240,Pyrimidine metabolism
101060521,LOC101060521,3020,RNA polymerase
101060521,LOC101060521,4623,Cytosolic DNA-sensing pathway
10109,ARPC2,4144,Endocytosis
10109,ARPC2,4666,Fc gamma R-mediated phagocytosis
10109,ARPC2,4810,Regulation of actin cytoskeleton
10110,SGK2,4068,FoxO signaling pathway
10110,SGK2,4151,PI3K-Akt signaling pathway
10111,RAD50,3440,Homologous recombination
10111,RAD50,3450,Non-homologous end-joining
10111,RAD50,4218,Cellular senescence
10113,PREB,4141,Protein processing in endoplasmic reticulum
10114,HIPK3,4218,Cellular senescence
10125,RASGRP1,4010,MAPK signaling pathway
10125,RASGRP1,4014,Ras signaling pathway
10125,RASGRP1,4611,Platelet activation
10125,RASGRP1,4660,T cell receptor signaling pathway
1013,CDH15,4514,Cell adhesion molecules (CAMs)
10130,PDIA6,4141,Protein processing in endoplasmic reticulum
10133,OPTN,4137,Mitophagy - animal
10134,BCAP31,4141,Protein processing in endoplasmic reticulum
10135,NAMPT,760,Nicotinate and nicotinamide metabolism
10135,NAMPT,1100,Metabolic pathways
10135,NAMPT,4621,NOD-like receptor signaling pathway
10136,CELA3A,4972,Pancreatic secretion
10136,CELA3A,4974,Protein digestion and absorption
10140,TOB1,3018,RNA degradation
10152,ABI2,4810,Regulation of actin cytoskeleton
10154,PLXNC1,4360,Axon guidance
10156,RASA4,4014,Ras signaling pathway
10157,AASS,310,Lysine degradation
10157,AASS,1100,Metabolic pathways
10159,ATP6AP2,4614,Renin-angiotensin system
10161,LPAR6,4072,Phospholipase D signaling pathway
10161,LPAR6,4080,Neuroactive ligand-receptor interaction
10161,LPAR6,4151,PI3K-Akt signaling pathway
10162,LPCAT3,564,Glycerophospholipid metabolism
10162,LPCAT3,4216,Ferroptosis
10163,WASF2,4520,Adherens junction
10163,WASF2,4666,Fc gamma R-mediated phagocytosis
10163,WASF2,4810,Regulation of actin cytoskeleton
10164,CHST4,533,Glycosaminoglycan biosynthesis - keratan sulfate
1017,CDK2,4068,FoxO signaling pathway
1017,CDK2,4110,Cell cycle
1017,CDK2,4114,Oocyte meiosis
1017,CDK2,4115,p53 signaling pathway
1017,CDK2,4151,PI3K-Akt signaling pathway
1017,CDK2,4218,Cellular senescence
1017,CDK2,4914,Progesterone-mediated oocyte maturation
10170,DHRS9,830,Retinol metabolism
10170,DHRS9,1100,Metabolic pathways
10171,RCL1,3008,Ribosome biogenesis in eukaryotes
10189,ALYREF,3013,RNA transport
10189,ALYREF,3015,mRNA surveillance pathway
10189,ALYREF,3040,Spliceosome
1019,CDK4,1522,Endocrine resistance
1019,CDK4,4110,Cell cycle
1019,CDK4,4115,p53 signaling pathway
1019,CDK4,4151,PI3K-Akt signaling pathway
1019,CDK4,4218,Cellular senescence
1019,CDK4,4530,Tight junction
1019,CDK4,4660,T cell receptor signaling pathway
1019,CDK4,4933,AGE-RAGE signaling pathway in diabetic complications
101929601,LOC101929601,3008,Ribosome biogenesis in eukaryotes
101929627,LOC101929627,3008,Ribosome biogenesis in eukaryotes
101929876,LOC101929876,3010,Ribosome
10193,RNF41,4144,Endocytosis
101930111,LOC101930111,3008,Ribosome biogenesis in eukaryotes
101930123,LOC101930123,4152,AMPK signaling pathway
101930123,LOC101930123,4921,Oxytocin signaling pathway
10195,ALG3,510,N-Glycan biosynthesis
10195,ALG3,1100,Metabolic pathways
10197,PSME3,3050,Proteasome
10197,PSME3,4612,Antigen processing and presentation
10199,MPHOSPH10,3008,Ribosome biogenesis in eukaryotes
1020,CDK5,4360,Axon guidance
10200,MPHOSPH6,3018,RNA degradation
10201,NME6,230,Purine metabolism
10201,NME6,240,Pyrimidine metabolism
10201,NME6,1100,Metabolic pathways
10203,CALCRL,4080,Neuroactive ligand-receptor interaction
10203,CALCRL,4270,Vascular smooth muscle contraction
10207,PATJ,4390,Hippo signaling pathway
10207,PATJ,4530,Tight junction
10209,EIF1,3013,RNA transport
1021,CDK6,4110,Cell cycle
1021,CDK6,4115,p53 signaling pathway
1021,CDK6,4151,PI3K-Akt signaling pathway
1021,CDK6,4218,Cellular senescence
10211,FLOT1,4910,Insulin signaling pathway
10213,PSMD14,3050,Proteasome
102157402,AK6,230,Purine metabolism
102157402,AK6,1100,Metabolic pathways
102157402,AK6,3008,Ribosome biogenesis in eukaryotes
1022,CDK7,3022,Basal transcription factors
1022,CDK7,3420,Nucleotide excision repair
1022,CDK7,4110,Cell cycle
10228,STX6,4130,SNARE interactions in vesicular transport
10229,COQ7,130,Ubiquinone and other terpenoid-quinone biosynthesis
10229,COQ7,1100,Metabolic pathways
10231,RCAN2,4919,Thyroid hormone signaling pathway
10235,RASGRP2,4010,MAPK signaling pathway
10235,RASGRP2,4014,Ras signaling pathway
10235,RASGRP2,4015,Rap1 signaling pathway
10235,RASGRP2,4062,Chemokine signaling pathway
10235,RASGRP2,4611,Platelet activation
10239,AP3S2,4142,Lysosome
10241,CALCOCO2,4137,Mitophagy - animal
10242,KCNMB2,4022,cGMP-PKG signaling pathway
10242,KCNMB2,4270,Vascular smooth muscle contraction
10242,KCNMB2,4911,Insulin secretion
10243,GPHN,790,Folate biosynthesis
10243,GPHN,1100,Metabolic pathways
10243,GPHN,4727,GABAergic synapse
10248,POP7,3008,Ribosome biogenesis in eukaryotes
10248,POP7,3013,RNA transport
10249,GLYAT,360,Phenylalanine metabolism
10250,SRRM1,3013,RNA transport
10250,SRRM1,3015,mRNA surveillance pathway
10254,STAM2,4144,Endocytosis
10254,STAM2,4630,Jak-STAT signaling pathway
10257,ABCC4,1523,Antifolate resistance
10257,ABCC4,2010,ABC transporters
10257,ABCC4,4024,cAMP signaling pathway
10257,ABCC4,4976,Bile secretion
1026,CDKN1A,1522,Endocrine resistance
1026,CDKN1A,1524,Platinum drug resistance
1026,CDKN1A,4012,ErbB signaling pathway
1026,CDKN1A,4066,HIF-1 signaling pathway
1026,CDKN1A,4068,FoxO signaling pathway
1026,CDKN1A,4110,Cell cycle
1026,CDKN1A,4115,p53 signaling pathway
1026,CDKN1A,4151,PI3K-Akt signaling pathway
1026,CDKN1A,4218,Cellular senescence
1026,CDKN1A,4630,Jak-STAT signaling pathway
1026,CDKN1A,4921,Oxytocin signaling pathway
10262,SF3B4,3040,Spliceosome
10266,RAMP2,4270,Vascular smooth muscle contraction
10267,RAMP1,4270,Vascular smooth muscle contraction
10268,RAMP3,4270,Vascular smooth muscle contraction
10269,ZMPSTE24,900,Terpenoid backbone biosynthesis
1027,CDKN1B,1522,Endocrine resistance
1027,CDKN1B,4012,ErbB signaling pathway
1027,CDKN1B,4066,HIF-1 signaling pathway
1027,CDKN1B,4068,FoxO signaling pathway
1027,CDKN1B,4110,Cell cycle
1027,CDKN1B,4151,PI3K-Akt signaling pathway
1027,CDKN1B,4933,AGE-RAGE signaling pathway in diabetic complications
102723407,LOC102723407,4020,Calcium signaling pathway
102723407,LOC102723407,4064,NF-kappa B signaling pathway
102723407,LOC102723407,4072,Phospholipase D signaling pathway
102723407,LOC102723407,4145,Phagosome
102723407,LOC102723407,4151,PI3K-Akt signaling pathway
102723407,LOC102723407,4640,Hematopoietic cell lineage
102723407,LOC102723407,4650,Natural killer cell mediated cytotoxicity
102723407,LOC102723407,4662,B cell receptor signaling pathway
102723407,LOC102723407,4664,Fc epsilon RI signaling pathway
102723407,LOC102723407,4666,Fc gamma R-mediated phagocytosis
102723407,LOC102723407,4672,Intestinal immune network for IgA production
102723532,LOC102723532,4740,Olfactory transduction
102723555,SPDYE16,4114,Oocyte meiosis
102723555,SPDYE16,4914,Progesterone-mediated oocyte maturation
102723849,SPDYE17,4114,Oocyte meiosis
102723849,SPDYE17,4914,Progesterone-mediated oocyte maturation
102723996,LOC102723996,4514,Cell adhesion molecules (CAMs)
102723996,LOC102723996,4672,Intestinal immune network for IgA production
102724428,LOC102724428,4922,Glucagon signaling pathway
102724560,CBSL,260,"Glycine, serine and threonine metabolism"
102724560,CBSL,270,Cysteine and methionine metabolism
102724560,CBSL,1100,Metabolic pathways
102724560,CBSL,1230,Biosynthesis of amino acids
102724594,U2AF1L5,3040,Spliceosome
102724652,LOC102724652,4141,Protein processing in endoplasmic reticulum
102724788,LOC102724788,330,Arginine and proline metabolism
102724788,LOC102724788,1100,Metabolic pathways
102725035,LOC102725035,4380,Osteoclast differentiation
10273,STUB1,4120,Ubiquitin mediated proteolysis
10273,STUB1,4141,Protein processing in endoplasmic reticulum
10274,STAG1,4110,Cell cycle
10277,UBE4B,4120,Ubiquitin mediated proteolysis
10277,UBE4B,4141,Protein processing in endoplasmic reticulum
1028,CDKN1C,4110,Cell cycle
102800317,LOC400927-CSNK1E,4068,FoxO signaling pathway
102800317,LOC400927-CSNK1E,4310,Wnt signaling pathway
102800317,LOC400927-CSNK1E,4340,Hedgehog signaling pathway
102800317,LOC400927-CSNK1E,4390,Hippo signaling pathway
102800317,LOC400927-CSNK1E,4392,Hippo signaling pathway - multiple species
102800317,LOC400927-CSNK1E,4710,Circadian rhythm
10282,BET1,4130,SNARE interactions in vesicular transport
10284,SAP18,3013,RNA transport
10284,SAP18,3015,mRNA surveillance pathway
10285,SMNDC1,3040,Spliceosome
10286,BCAS2,3040,Spliceosome
10288,LILRB2,4380,Osteoclast differentiation
10289,EIF1B,3013,RNA transport
1029,CDKN2A,1522,Endocrine resistance
1029,CDKN2A,1524,Platinum drug resistance
1029,CDKN2A,4110,Cell cycle
1029,CDKN2A,4115,p53 signaling pathway
1029,CDKN2A,4218,Cellular senescence
10291,SF3A1,3040,Spliceosome
10294,DNAJA2,4141,Protein processing in endoplasmic reticulum
10297,APC2,4310,Wnt signaling pathway
10297,APC2,4390,Hippo signaling pathway
10297,APC2,4550,Signaling pathways regulating pluripotency of stem cells
10297,APC2,4810,Regulation of actin cytoskeleton
10298,PAK4,4012,ErbB signaling pathway
10298,PAK4,4014,Ras signaling pathway
10298,PAK4,4360,Axon guidance
10298,PAK4,4510,Focal adhesion
10298,PAK4,4660,T cell receptor signaling pathway
10298,PAK4,4810,Regulation of actin cytoskeleton
10299,6-Mar,4141,Protein processing in endoplasmic reticulum
103,ADAR,4623,Cytosolic DNA-sensing pathway
1030,CDKN2B,4068,FoxO signaling pathway
1030,CDKN2B,4110,Cell cycle
1030,CDKN2B,4218,Cellular senescence
1030,CDKN2B,4350,TGF-beta signaling pathway
1031,CDKN2C,1522,Endocrine resistance
1031,CDKN2C,4110,Cell cycle
10312,TCIRG1,190,Oxidative phosphorylation
10312,TCIRG1,1100,Metabolic pathways
10312,TCIRG1,4142,Lysosome
10312,TCIRG1,4145,Phagosome
10312,TCIRG1,4721,Synaptic vesicle cycle
10312,TCIRG1,4966,Collecting duct acid secretion
10316,NMUR1,4080,Neuroactive ligand-receptor interaction
10317,B3GALT5,601,Glycosphingolipid biosynthesis - lacto and neolacto series
10317,B3GALT5,603,Glycosphingolipid biosynthesis - globo and isoglobo series
10317,B3GALT5,1100,Metabolic pathways
10319,LAMC3,4151,PI3K-Akt signaling pathway
10319,LAMC3,4510,Focal adhesion
10319,LAMC3,4512,ECM-receptor interaction
1032,CDKN2D,4068,FoxO signaling pathway
1032,CDKN2D,4110,Cell cycle
10325,RRAGB,4140,Autophagy - animal
10325,RRAGB,4150,mTOR signaling pathway
10326,SIRPB1,4380,Osteoclast differentiation
10327,AKR1A1,10,Glycolysis / Gluconeogenesis
10327,AKR1A1,40,Pentose and glucuronate interconversions
10327,AKR1A1,561,Glycerolipid metabolism
10327,AKR1A1,1100,Metabolic pathways
10329,TMEM5,515,Mannose type O-glycan biosynthesis
10329,TMEM5,1100,Metabolic pathways
10331,B3GNT3,601,Glycosphingolipid biosynthesis - lacto and neolacto series
10331,B3GNT3,1100,Metabolic pathways
10332,CLEC4M,4145,Phagosome
10333,TLR6,4145,Phagosome
10333,TLR6,4620,Toll-like receptor signaling pathway
10335,MRVI1,4022,cGMP-PKG signaling pathway
10335,MRVI1,4270,Vascular smooth muscle contraction
10336,PCGF3,4550,Signaling pathways regulating pluripotency of stem cells
10344,CCL26,4060,Cytokine-cytokine receptor interaction
10344,CCL26,4062,Chemokine signaling pathway
10347,ABCA7,2010,ABC transporters
10349,ABCA10,2010,ABC transporters
10350,ABCA9,2010,ABC transporters
10351,ABCA8,2010,ABC transporters
10352,WARS2,970,Aminoacyl-tRNA biosynthesis
1036,CDO1,270,Cysteine and methionine metabolism
1036,CDO1,430,Taurine and hypotaurine metabolism
1036,CDO1,1100,Metabolic pathways
10365,KLF2,4068,FoxO signaling pathway
10365,KLF2,4371,Apelin signaling pathway
10368,CACNG3,4010,MAPK signaling pathway
10368,CACNG3,4260,Cardiac muscle contraction
10368,CACNG3,4261,Adrenergic signaling in cardiomyocytes
10368,CACNG3,4921,Oxytocin signaling pathway
10369,CACNG2,4010,MAPK signaling pathway
10369,CACNG2,4260,Cardiac muscle contraction
10369,CACNG2,4261,Adrenergic signaling in cardiomyocytes
10369,CACNG2,4921,Oxytocin signaling pathway
10370,CITED2,4137,Mitophagy - animal
10371,SEMA3A,4360,Axon guidance
10376,TUBA1B,4145,Phagosome
10376,TUBA1B,4210,Apoptosis
10376,TUBA1B,4530,Tight junction
10376,TUBA1B,4540,Gap junction
10379,IRF9,4217,Necroptosis
10379,IRF9,4380,Osteoclast differentiation
10379,IRF9,4621,NOD-like receptor signaling pathway
10379,IRF9,4630,Jak-STAT signaling pathway
10380,BPNT1,920,Sulfur metabolism
10380,BPNT1,1100,Metabolic pathways
10381,TUBB3,4145,Phagosome
10381,TUBB3,4540,Gap junction
10382,TUBB4A,4145,Phagosome
10382,TUBB4A,4540,Gap junction
10383,TUBB4B,4145,Phagosome
10383,TUBB4B,4540,Gap junction
10390,CEPT1,440,Phosphonate and phosphinate metabolism
10390,CEPT1,564,Glycerophospholipid metabolism
10390,CEPT1,565,Ether lipid metabolism
10390,CEPT1,1100,Metabolic pathways
103910,MYL12B,4510,Focal adhesion
103910,MYL12B,4530,Tight junction
103910,MYL12B,4611,Platelet activation
103910,MYL12B,4670,Leukocyte transendothelial migration
103910,MYL12B,4810,Regulation of actin cytoskeleton
10392,NOD1,4621,NOD-like receptor signaling pathway
10393,ANAPC10,4110,Cell cycle
10393,ANAPC10,4114,Oocyte meiosis
10393,ANAPC10,4120,Ubiquitin mediated proteolysis
10393,ANAPC10,4914,Progesterone-mediated oocyte maturation
10398,MYL9,4022,cGMP-PKG signaling pathway
10398,MYL9,4024,cAMP signaling pathway
10398,MYL9,4270,Vascular smooth muscle contraction
10398,MYL9,4510,Focal adhesion
10398,MYL9,4530,Tight junction
10398,MYL9,4670,Leukocyte transendothelial migration
10398,MYL9,4810,Regulation of actin cytoskeleton
10398,MYL9,4921,Oxytocin signaling pathway
1040,CDS1,564,Glycerophospholipid metabolism
1040,CDS1,1100,Metabolic pathways
1040,CDS1,4070,Phosphatidylinositol signaling system
10400,PEMT,564,Glycerophospholipid metabolism
10400,PEMT,1100,Metabolic pathways
10401,PIAS3,4120,Ubiquitin mediated proteolysis
10401,PIAS3,4630,Jak-STAT signaling pathway
