"","EntrezID","GeneSymbol","PathwayID","PathwayName"
"122","100042927","H2al1b","05034","Alcoholism"
"123","100042927","H2al1b","05322","Systemic lupus erythematosus"
"124","100042929","H2al1c","04217","Necroptosis"
"125","100042929","H2al1c","05034","Alcoholism"
"126","100042929","H2al1c","05322","Systemic lupus erythematosus"
"127","100042931","H2al1d","04217","Necroptosis"
"128","100042931","H2al1d","05034","Alcoholism"
"129","100042931","H2al1d","05322","Systemic lupus erythematosus"
"130","100042939","H2al1f","04217","Necroptosis"
"131","100042939","H2al1f","05034","Alcoholism"
"132","100042939","H2al1f","05322","Systemic lupus erythematosus"
"133","100042943","H2al1g","04217","Necroptosis"
"134","100042943","H2al1g","05034","Alcoholism"
"135","100042943","H2al1g","05322","Systemic lupus erythematosus"
"136","100042944","H2al1h","04217","Necroptosis"
"137","100042944","H2al1h","05034","Alcoholism"
"138","100042944","H2al1h","05322","Systemic lupus erythematosus"
"139","100042946","H2al1i","04217","Necroptosis"
"140","100042946","H2al1i","05034","Alcoholism"
"141","100042946","H2al1i","05322","Systemic lupus erythematosus"
"142","100043039","Gm4184","03060","Protein export"
"143","100043039","Gm4184","04141","Protein processing in endoplasmic reticulum"
"144","100043039","Gm4184","04145","Phagosome"
"145","100043200","Olfr819","04740","Olfactory transduction"
"146","100043292","Gm4340","03013","RNA transport"
"147","100043292","Gm4340","03015","mRNA surveillance pathway"
"148","100043292","Gm4340","03040","Spliceosome"
"149","100043292","Gm4340","05168","Herpes simplex infection"
"150","100043314","Tigit","04514","Cell adhesion molecules (CAMs)"
"151","100043456","Gm10681","00140","Steroid hormone biosynthesis"
"152","100043456","Gm10681","01100","Metabolic pathways"
"153","100043456","Gm10681","04913","Ovarian steroidogenesis"
"154","100043456","Gm10681","04925","Aldosterone synthesis and secretion"
"155","100043474","Gm4461","04740","Olfactory transduction"
"156","100043497","Nat8f7","00480","Glutathione metabolism"
"157","100043507","Gm15776","04014","Ras signaling pathway"
"158","100043507","Gm15776","04062","Chemokine signaling pathway"
"159","100043507","Gm15776","04151","PI3K-Akt signaling pathway"
"160","100043507","Gm15776","04371","Apelin signaling pathway"
"161","100043507","Gm15776","04713","Circadian entrainment"
"162","100043507","Gm15776","04723","Retrograde endocannabinoid signaling"
"163","100043507","Gm15776","04724","Glutamatergic synapse"
"164","100043507","Gm15776","04725","Cholinergic synapse"
"165","100043507","Gm15776","04726","Serotonergic synapse"
"166","100043507","Gm15776","04727","GABAergic synapse"
"167","100043507","Gm15776","04728","Dopaminergic synapse"
"168","100043507","Gm15776","05032","Morphine addiction"
"169","100043507","Gm15776","05034","Alcoholism"
"170","100043507","Gm15776","05167","Kaposi's sarcoma-associated herpesvirus infection"
"171","100043507","Gm15776","05200","Pathways in cancer"
"172","100043674","Gm9840","03420","Nucleotide excision repair"
"173","100043674","Gm9840","04066","HIF-1 signaling pathway"
"174","100043674","Gm9840","04110","Cell cycle"
"175","100043674","Gm9840","04114","Oocyte meiosis"
"176","100043674","Gm9840","04120","Ubiquitin mediated proteolysis"
"177","100043674","Gm9840","04141","Protein processing in endoplasmic reticulum"
"178","100043674","Gm9840","04310","Wnt signaling pathway"
"179","100043674","Gm9840","04350","TGF-beta signaling pathway"
"180","100043674","Gm9840","04710","Circadian rhythm"
"181","100043674","Gm9840","05200","Pathways in cancer"
"182","100043674","Gm9840","05211","Renal cell carcinoma"
"183","100043684","Amy2a4","00500","Starch and sucrose metabolism"
"184","100043684","Amy2a4","01100","Metabolic pathways"
"185","100043684","Amy2a4","04972","Pancreatic secretion"
"186","100043684","Amy2a4","04973","Carbohydrate digestion and absorption"
"187","100043686","Amy2a3","00500","Starch and sucrose metabolism"
"188","100043686","Amy2a3","01100","Metabolic pathways"
"189","100043686","Amy2a3","04973","Carbohydrate digestion and absorption"
"190","100043688","Amy2a2","00500","Starch and sucrose metabolism"
"191","100043688","Amy2a2","01100","Metabolic pathways"
"192","100043688","Amy2a2","04973","Carbohydrate digestion and absorption"
"193","100043813","Rps27rt","03010","Ribosome"
"194","100043876","Gm4705","03010","Ribosome"
"195","100044068","LOC100044068","04623","Cytosolic DNA-sensing pathway"
"196","100044627","LOC100044627","03010","Ribosome"
"197","100046078","Gm15266","03060","Protein export"
"198","100046078","Gm15266","04141","Protein processing in endoplasmic reticulum"
"199","100046078","Gm15266","04145","Phagosome"
"200","100049549","Mir181d","05206","MicroRNAs in cancer"
"201","100066","Cyp2j11","00590","Arachidonic acid metabolism"
"202","100066","Cyp2j11","00591","Linoleic acid metabolism"
"203","100066","Cyp2j11","01100","Metabolic pathways"
"204","100066","Cyp2j11","04726","Serotonergic synapse"
"205","100066","Cyp2j11","04750","Inflammatory mediator regulation of TRP channels"
"206","100066","Cyp2j11","04913","Ovarian steroidogenesis"
"207","100101806","Srp54c","03060","Protein export"
"208","100101919","Dnah7c","05016","Huntington's disease"
"209","100124432","Mir193b","05206","MicroRNAs in cancer"
"210","100126824","Sco2","05230","Central carbon metabolism in cancer"
"211","100163","Pafah2","00565","Ether lipid metabolism"
"212","100163","Pafah2","01100","Metabolic pathways"
"213","100198","H6pd","00030","Pentose phosphate pathway"
"214","100198","H6pd","01100","Metabolic pathways"
"215","100198","H6pd","01200","Carbon metabolism"
"216","100226","Stx12","04145","Phagosome"
"217","100316783","Mir1b","05206","MicroRNAs in cancer"
"218","100328588","Gm21948","00250","Alanine, aspartate and glutamate metabolism"
"219","100328588","Gm21948","00270","Cysteine and methionine metabolism"
"220","100328588","Gm21948","00280","Valine, leucine and isoleucine degradation"
"221","100328588","Gm21948","00350","Tyrosine metabolism"
"222","100328588","Gm21948","00360","Phenylalanine metabolism"
"223","100328588","Gm21948","00380","Tryptophan metabolism"
"224","100328588","Gm21948","00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"225","100328588","Gm21948","01100","Metabolic pathways"
"226","100434","Slc44a1","05231","Choline metabolism in cancer"
"227","100470","Lao1","00250","Alanine, aspartate and glutamate metabolism"
"228","100470","Lao1","00270","Cysteine and methionine metabolism"
"229","100470","Lao1","00280","Valine, leucine and isoleucine degradation"
"230","100470","Lao1","00350","Tyrosine metabolism"
"231","100470","Lao1","00360","Phenylalanine metabolism"
"232","100470","Lao1","00380","Tryptophan metabolism"
"233","100470","Lao1","00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"234","100470","Lao1","01100","Metabolic pathways"
"235","100502698","Rubcn","04140","Autophagy - animal"
"236","100502825","Rpl37rt","03010","Ribosome"
"237","100502876","Kcnmb3","04022","cGMP-PKG signaling pathway"
"238","100502876","Kcnmb3","04270","Vascular smooth muscle contraction"
"239","100502876","Kcnmb3","04911","Insulin secretion"
"240","100503605","Hbb-bs","05143","African trypanosomiasis"
"241","100503605","Hbb-bs","05144","Malaria"
"242","100503670","Rpl5","03010","Ribosome"
"243","100503710","Gm5741","04010","MAPK signaling pathway"
"244","100503710","Gm5741","04014","Ras signaling pathway"
"245","100503710","Gm5741","04062","Chemokine signaling pathway"
"246","100503710","Gm5741","04151","PI3K-Akt signaling pathway"
"247","100503710","Gm5741","04371","Apelin signaling pathway"
"248","100503710","Gm5741","04713","Circadian entrainment"
"249","100503710","Gm5741","04723","Retrograde endocannabinoid signaling"
"250","100503710","Gm5741","04724","Glutamatergic synapse"
"251","100503710","Gm5741","04725","Cholinergic synapse"
"252","100503710","Gm5741","04726","Serotonergic synapse"
"253","100503710","Gm5741","04727","GABAergic synapse"
"254","100503710","Gm5741","04728","Dopaminergic synapse"
"255","100503710","Gm5741","04810","Regulation of actin cytoskeleton"
"256","100503710","Gm5741","05032","Morphine addiction"
"257","100503710","Gm5741","05034","Alcoholism"
"258","100503710","Gm5741","05167","Kaposi's sarcoma-associated herpesvirus infection"
"259","100503710","Gm5741","05200","Pathways in cancer"
"260","100504239","Gm10591","04060","Cytokine-cytokine receptor interaction"
"261","100504239","Gm10591","04062","Chemokine signaling pathway"
"262","100504239","Gm10591","04064","NF-kappa B signaling pathway"
"263","100504346","Gm13304","04060","Cytokine-cytokine receptor interaction"
"264","100504346","Gm13304","04062","Chemokine signaling pathway"
"265","100504346","Gm13304","04064","NF-kappa B signaling pathway"
"266","100504362","Gm1987","04060","Cytokine-cytokine receptor interaction"
"267","100504362","Gm1987","04062","Chemokine signaling pathway"
"268","100504362","Gm1987","04064","NF-kappa B signaling pathway"
"269","100504404","H2-Ea-ps","04145","Phagosome"
"270","100504404","H2-Ea-ps","04514","Cell adhesion molecules (CAMs)"
"271","100504404","H2-Ea-ps","04612","Antigen processing and presentation"
"272","100504404","H2-Ea-ps","04640","Hematopoietic cell lineage"
"273","100504404","H2-Ea-ps","04658","Th1 and Th2 cell differentiation"
"274","100504404","H2-Ea-ps","04659","Th17 cell differentiation"
"275","100504404","H2-Ea-ps","04672","Intestinal immune network for IgA production"
"276","100504404","H2-Ea-ps","04940","Type I diabetes mellitus"
"277","100504404","H2-Ea-ps","05140","Leishmaniasis"
"278","100504404","H2-Ea-ps","05145","Toxoplasmosis"
"279","100504404","H2-Ea-ps","05150","Staphylococcus aureus infection"
"280","100504404","H2-Ea-ps","05152","Tuberculosis"
"281","100504404","H2-Ea-ps","05164","Influenza A"
"282","100504404","H2-Ea-ps","05166","HTLV-I infection"
"283","100504404","H2-Ea-ps","05168","Herpes simplex infection"
"284","100504404","H2-Ea-ps","05310","Asthma"
"285","100504404","H2-Ea-ps","05320","Autoimmune thyroid disease"
"286","100504404","H2-Ea-ps","05321","Inflammatory bowel disease (IBD)"
"287","100504404","H2-Ea-ps","05322","Systemic lupus erythematosus"
"288","100504404","H2-Ea-ps","05323","Rheumatoid arthritis"
"289","100504404","H2-Ea-ps","05330","Allograft rejection"
"290","100504404","H2-Ea-ps","05332","Graft-versus-host disease"
"291","100504404","H2-Ea-ps","05416","Viral myocarditis"
"292","100504663","Atg14","04140","Autophagy - animal"
"293","100504663","Atg14","05167","Kaposi's sarcoma-associated herpesvirus infection"
"294","100504710","Nat8f6","00480","Glutathione metabolism"
"295","100529082","Gm11127","04144","Endocytosis"
"296","100529082","Gm11127","04145","Phagosome"
"297","100529082","Gm11127","04218","Cellular senescence"
"298","100529082","Gm11127","04514","Cell adhesion molecules (CAMs)"
"299","100529082","Gm11127","04612","Antigen processing and presentation"
"300","100529082","Gm11127","04940","Type I diabetes mellitus"
"301","100529082","Gm11127","05165","Human papillomavirus infection"
"302","100529082","Gm11127","05166","HTLV-I infection"
"303","100529082","Gm11127","05167","Kaposi's sarcoma-associated herpesvirus infection"
"304","100529082","Gm11127","05168","Herpes simplex infection"
"305","100529082","Gm11127","05169","Epstein-Barr virus infection"
"306","100529082","Gm11127","05203","Viral carcinogenesis"
"307","100529082","Gm11127","05320","Autoimmune thyroid disease"
"308","100529082","Gm11127","05330","Allograft rejection"
"309","100529082","Gm11127","05332","Graft-versus-host disease"
"310","100529082","Gm11127","05416","Viral myocarditis"
"311","100559","Ugt2b38","00040","Pentose and glucuronate interconversions"
"312","100559","Ugt2b38","00053","Ascorbate and aldarate metabolism"
"313","100559","Ugt2b38","00140","Steroid hormone biosynthesis"
"314","100559","Ugt2b38","00830","Retinol metabolism"
"315","100559","Ugt2b38","00860","Porphyrin and chlorophyll metabolism"
"316","100559","Ugt2b38","00980","Metabolism of xenobiotics by cytochrome P450"
"317","100559","Ugt2b38","00982","Drug metabolism - cytochrome P450"
"318","100559","Ugt2b38","00983","Drug metabolism - other enzymes"
"319","100559","Ugt2b38","01100","Metabolic pathways"
"320","100559","Ugt2b38","05204","Chemical carcinogenesis"
"321","100628567","Mir28c","05206","MicroRNAs in cancer"
"322","100628572","Mir101c","05206","MicroRNAs in cancer"
"323","100678","Psph","00260","Glycine, serine and threonine metabolism"
"324","100678","Psph","01100","Metabolic pathways"
"325","100678","Psph","01200","Carbon metabolism"
"326","100678","Psph","01230","Biosynthesis of amino acids"
"327","100683","Trrap","05166","HTLV-I infection"
"328","100705","Acacb","00061","Fatty acid biosynthesis"
"329","100705","Acacb","00620","Pyruvate metabolism"
"330","100705","Acacb","00640","Propanoate metabolism"
"331","100705","Acacb","01100","Metabolic pathways"
"332","100705","Acacb","04152","AMPK signaling pathway"
"333","100705","Acacb","04910","Insulin signaling pathway"
"334","100705","Acacb","04920","Adipocytokine signaling pathway"
"335","100705","Acacb","04922","Glucagon signaling pathway"
"336","100705","Acacb","04931","Insulin resistance"
"337","100727","Ugt2b34","00040","Pentose and glucuronate interconversions"
"338","100727","Ugt2b34","00053","Ascorbate and aldarate metabolism"
"339","100727","Ugt2b34","00140","Steroid hormone biosynthesis"
"340","100727","Ugt2b34","00830","Retinol metabolism"
"341","100727","Ugt2b34","00860","Porphyrin and chlorophyll metabolism"
"342","100727","Ugt2b34","00980","Metabolism of xenobiotics by cytochrome P450"
"343","100727","Ugt2b34","00982","Drug metabolism - cytochrome P450"
"344","100727","Ugt2b34","00983","Drug metabolism - other enzymes"
"345","100727","Ugt2b34","01100","Metabolic pathways"
"346","100727","Ugt2b34","05204","Chemical carcinogenesis"
"347","100756","Usp30","04137","Mitophagy - animal"
"348","100763","Ube3c","04120","Ubiquitin mediated proteolysis"
"349","100861471","n-R5s100","03008","Ribosome biogenesis in eukaryotes"
"350","100861471","n-R5s100","03010","Ribosome"
"351","100861472","n-R5s103","03008","Ribosome biogenesis in eukaryotes"
"352","100861472","n-R5s103","03010","Ribosome"
"353","100861473","n-R5s104","03008","Ribosome biogenesis in eukaryotes"
"354","100861473","n-R5s104","03010","Ribosome"
"355","100861474","n-R5s105","03008","Ribosome biogenesis in eukaryotes"
"356","100861474","n-R5s105","03010","Ribosome"
"357","100861475","n-R5s108","03008","Ribosome biogenesis in eukaryotes"
"358","100861475","n-R5s108","03010","Ribosome"
"359","100861477","n-R5s110","03008","Ribosome biogenesis in eukaryotes"
"360","100861477","n-R5s110","03010","Ribosome"
"361","100861478","n-R5s111","03008","Ribosome biogenesis in eukaryotes"
"362","100861478","n-R5s111","03010","Ribosome"
"363","100861479","n-R5s113","03008","Ribosome biogenesis in eukaryotes"
"364","100861479","n-R5s113","03010","Ribosome"
"365","100861480","Gm25018","03008","Ribosome biogenesis in eukaryotes"
"366","100861480","Gm25018","03010","Ribosome"
"367","100861481","n-R5s117","03008","Ribosome biogenesis in eukaryotes"
"368","100861481","n-R5s117","03010","Ribosome"
"369","100861482","n-R5s121","03008","Ribosome biogenesis in eukaryotes"
"370","100861482","n-R5s121","03010","Ribosome"
"371","100861483","n-R5s122","03008","Ribosome biogenesis in eukaryotes"
"372","100861483","n-R5s122","03010","Ribosome"
"373","100861484","n-R5s123","03008","Ribosome biogenesis in eukaryotes"
"374","100861484","n-R5s123","03010","Ribosome"
"375","100861486","n-R5s124","03008","Ribosome biogenesis in eukaryotes"
"376","100861486","n-R5s124","03010","Ribosome"
"377","100861487","n-R5s128","03008","Ribosome biogenesis in eukaryotes"
"378","100861487","n-R5s128","03010","Ribosome"
"379","100861488","Gm26391","03008","Ribosome biogenesis in eukaryotes"
"380","100861488","Gm26391","03010","Ribosome"
"381","100861489","n-R5s133","03008","Ribosome biogenesis in eukaryotes"
"382","100861489","n-R5s133","03010","Ribosome"
"383","100861490","n-R5s134","03008","Ribosome biogenesis in eukaryotes"
"384","100861490","n-R5s134","03010","Ribosome"
"385","100861491","n-R5s136","03008","Ribosome biogenesis in eukaryotes"
"386","100861491","n-R5s136","03010","Ribosome"
"387","100861492","n-R5s138","03008","Ribosome biogenesis in eukaryotes"
"388","100861492","n-R5s138","03010","Ribosome"
"389","100861493","n-R5s139","03008","Ribosome biogenesis in eukaryotes"
"390","100861493","n-R5s139","03010","Ribosome"
"391","100861494","Gm22109","03008","Ribosome biogenesis in eukaryotes"
"392","100861494","Gm22109","03010","Ribosome"
"393","100861495","n-R5s141","03008","Ribosome biogenesis in eukaryotes"
"394","100861495","n-R5s141","03010","Ribosome"
"395","100861496","n-R5s142","03008","Ribosome biogenesis in eukaryotes"
"396","100861496","n-R5s142","03010","Ribosome"
"397","100861497","n-R5s143","03008","Ribosome biogenesis in eukaryotes"
"398","100861497","n-R5s143","03010","Ribosome"
"399","100861498","n-R5s144","03008","Ribosome biogenesis in eukaryotes"
"400","100861498","n-R5s144","03010","Ribosome"
"401","100861499","Gm25212","03008","Ribosome biogenesis in eukaryotes"
"402","100861499","Gm25212","03010","Ribosome"
"403","100861500","n-R5s146","03008","Ribosome biogenesis in eukaryotes"
"404","100861500","n-R5s146","03010","Ribosome"
"405","100861501","Gm22291","03008","Ribosome biogenesis in eukaryotes"
"406","100861501","Gm22291","03010","Ribosome"
"407","100861502","Gm23284","03008","Ribosome biogenesis in eukaryotes"
"408","100861502","Gm23284","03010","Ribosome"
"409","100861503","n-R5s149","03008","Ribosome biogenesis in eukaryotes"
"410","100861503","n-R5s149","03010","Ribosome"
"411","100861969","LOC100861969","04060","Cytokine-cytokine receptor interaction"
"412","100861969","LOC100861969","04630","Jak-STAT signaling pathway"
"413","100861969","LOC100861969","04640","Hematopoietic cell lineage"
"414","100861978","LOC100861978","04060","Cytokine-cytokine receptor interaction"
"415","100861978","LOC100861978","04062","Chemokine signaling pathway"
"416","100862177","Gm21541","04060","Cytokine-cytokine receptor interaction"
"417","100862177","Gm21541","04062","Chemokine signaling pathway"
"418","100862177","Gm21541","04064","NF-kappa B signaling pathway"
"419","100862247","Gm21586","04060","Cytokine-cytokine receptor interaction"
"420","100862247","Gm21586","04062","Chemokine signaling pathway"
"421","100862258","Gm21596","03410","Base excision repair"
"422","100862258","Gm21596","04140","Autophagy - animal"
"423","100862258","Gm21596","04217","Necroptosis"
"424","100862375","Gm21685","00230","Purine metabolism"
"425","100862375","Gm21685","00240","Pyrimidine metabolism"
"426","100862375","Gm21685","04142","Lysosome"
"427","100862433","LOC100862433","03010","Ribosome"
"428","100862446","LOC100862446","04216","Ferroptosis"
"429","100862446","LOC100862446","04217","Necroptosis"
"430","100862446","LOC100862446","04978","Mineral absorption"
"431","100862455","LOC100862455","03010","Ribosome"
"432","100862456","LOC100862456","00230","Purine metabolism"
"433","100862456","LOC100862456","00240","Pyrimidine metabolism"
"434","100862456","LOC100862456","01100","Metabolic pathways"
"435","100862456","LOC100862456","03020","RNA polymerase"
"436","100862456","LOC100862456","04623","Cytosolic DNA-sensing pathway"
"437","100862456","LOC100862456","05016","Huntington's disease"
"438","100862456","LOC100862456","05169","Epstein-Barr virus infection"
"439","100862468","LOC100862468","03008","Ribosome biogenesis in eukaryotes"
"440","100862468","LOC100862468","03040","Spliceosome"
"441","100910","Chpf2","00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"
"442","100910","Chpf2","01100","Metabolic pathways"
"443","101206","Tada3","05165","Human papillomavirus infection"
"444","101214","Tra2a","03040","Spliceosome"
"445","101314","Brk1","04810","Regulation of actin cytoskeleton"
"446","101351","Eogt","00514","Other types of O-glycan biosynthesis"
"447","101488143","Hbb-bt","05143","African trypanosomiasis"
"448","101488143","Hbb-bt","05144","Malaria"
"449","101490","Inpp5f","00562","Inositol phosphate metabolism"
"450","101490","Inpp5f","04070","Phosphatidylinositol signaling system"
"451","101502","Hsd3b7","00120","Primary bile acid biosynthesis"
"452","101502","Hsd3b7","01100","Metabolic pathways"
"453","101540","Prkd2","04015","Rap1 signaling pathway"
"454","101540","Prkd2","04925","Aldosterone synthesis and secretion"
"455","101543","Wtip","04390","Hippo signaling pathway"
"456","101543","Wtip","04392","Hippo signaling pathway - multiple species"
"457","101592","Efl1","03008","Ribosome biogenesis in eukaryotes"
"458","101613","Nlrp6","04621","NOD-like receptor signaling pathway"
"459","101831","Faap24","03460","Fanconi anemia pathway"
"460","101943","Sf3b3","03040","Spliceosome"
"461","102022","Ces2a","00983","Drug metabolism - other enzymes"
"462","102093","Phkb","04020","Calcium signaling pathway"
"463","102093","Phkb","04910","Insulin signaling pathway"
"464","102093","Phkb","04922","Glucagon signaling pathway"
"465","102098","Arhgef18","04530","Tight junction"
"466","102162","Taf5l","03022","Basal transcription factors"
"467","102162","Taf5l","05168","Herpes simplex infection"
"468","102216272","Ak6","00230","Purine metabolism"
"469","102216272","Ak6","01100","Metabolic pathways"
"470","102216272","Ak6","03008","Ribosome biogenesis in eukaryotes"
"471","102247","Gpat4","00561","Glycerolipid metabolism"
"472","102247","Gpat4","00564","Glycerophospholipid metabolism"
"473","102247","Gpat4","01100","Metabolic pathways"
"474","102436","Lars2","00970","Aminoacyl-tRNA biosynthesis"
"475","102448","Xylb","00040","Pentose and glucuronate interconversions"
"476","102448","Xylb","01100","Metabolic pathways"
