"","EntrezID","GeneSymbol","PathwayID","PathwayName"
"185","100328588","Il4i1b",400,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"186","100328588","Il4i1b",1100,"Metabolic pathways"
"187","100470","Lao1",250,"Alanine, aspartate and glutamate metabolism"
"188","100470","Lao1",270,"Cysteine and methionine metabolism"
"189","100470","Lao1",280,"Valine, leucine and isoleucine degradation"
"190","100470","Lao1",350,"Tyrosine metabolism"
"191","100470","Lao1",360,"Phenylalanine metabolism"
"192","100470","Lao1",380,"Tryptophan metabolism"
"193","100470","Lao1",400,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"194","100470","Lao1",1100,"Metabolic pathways"
"195","100502698","Rubcn",4140,"Autophagy - animal"
"196","100502825","Rpl37rt",3010,"Ribosome"
"197","100502876","Kcnmb3",4022,"cGMP-PKG signaling pathway"
"198","100502876","Kcnmb3",4270,"Vascular smooth muscle contraction"
"199","100502876","Kcnmb3",4911,"Insulin secretion"
"200","100502887","Olfr331",4740,"Olfactory transduction"
"201","100503486","Olfr936",4740,"Olfactory transduction"
"202","100503670","Rpl5",3010,"Ribosome"
"203","100503710","Gm5741",4010,"MAPK signaling pathway"
"204","100503710","Gm5741",4014,"Ras signaling pathway"
"205","100503710","Gm5741",4062,"Chemokine signaling pathway"
"206","100503710","Gm5741",4151,"PI3K-Akt signaling pathway"
"207","100503710","Gm5741",4371,"Apelin signaling pathway"
"208","100503710","Gm5741",4713,"Circadian entrainment"
"209","100503710","Gm5741",4723,"Retrograde endocannabinoid signaling"
"210","100503710","Gm5741",4724,"Glutamatergic synapse"
"211","100503710","Gm5741",4725,"Cholinergic synapse"
"212","100503710","Gm5741",4726,"Serotonergic synapse"
"213","100503710","Gm5741",4727,"GABAergic synapse"
"214","100503710","Gm5741",4728,"Dopaminergic synapse"
"215","100503710","Gm5741",4810,"Regulation of actin cytoskeleton"
"216","100503710","Gm5741",4926,"Relaxin signaling pathway"
"217","100503970","AY761185",4621,"NOD-like receptor signaling pathway"
"218","100504239","Gm10591",4060,"Cytokine-cytokine receptor interaction"
"219","100504239","Gm10591",4061,"Viral protein interaction with cytokine and cytokine receptor"
"220","100504239","Gm10591",4062,"Chemokine signaling pathway"
"221","100504239","Gm10591",4064,"NF-kappa B signaling pathway"
"222","100504346","Gm13304",4060,"Cytokine-cytokine receptor interaction"
"223","100504346","Gm13304",4061,"Viral protein interaction with cytokine and cytokine receptor"
"224","100504346","Gm13304",4062,"Chemokine signaling pathway"
"225","100504346","Gm13304",4064,"NF-kappa B signaling pathway"
"226","100504404","H2-Ea-ps",4145,"Phagosome"
"227","100504404","H2-Ea-ps",4514,"Cell adhesion molecules"
"228","100504404","H2-Ea-ps",4612,"Antigen processing and presentation"
"229","100504404","H2-Ea-ps",4640,"Hematopoietic cell lineage"
"230","100504404","H2-Ea-ps",4658,"Th1 and Th2 cell differentiation"
"231","100504404","H2-Ea-ps",4659,"Th17 cell differentiation"
"232","100504404","H2-Ea-ps",4672,"Intestinal immune network for IgA production"
"233","100504404","H2-Ea-ps",4940,"Type I diabetes mellitus"
"234","100504663","Atg14",4140,"Autophagy - animal"
"235","100504710","Nat8f6",480,"Glutathione metabolism"
"236","100504710","Nat8f6",1100,"Metabolic pathways"
"237","100505096","Defa33",4621,"NOD-like receptor signaling pathway"
"238","100529082","Gm11127",4144,"Endocytosis"
"239","100529082","Gm11127",4145,"Phagosome"
"240","100529082","Gm11127",4218,"Cellular senescence"
"241","100529082","Gm11127",4514,"Cell adhesion molecules"
"242","100529082","Gm11127",4612,"Antigen processing and presentation"
"243","100529082","Gm11127",4940,"Type I diabetes mellitus"
"244","100534287","Dchs2",4392,"Hippo signaling pathway - multiple species"
"245","100559","Ugt2b38",40,"Pentose and glucuronate interconversions"
"246","100559","Ugt2b38",53,"Ascorbate and aldarate metabolism"
"247","100559","Ugt2b38",140,"Steroid hormone biosynthesis"
"248","100559","Ugt2b38",830,"Retinol metabolism"
"249","100559","Ugt2b38",860,"Porphyrin and chlorophyll metabolism"
"250","100559","Ugt2b38",980,"Metabolism of xenobiotics by cytochrome P450"
"251","100559","Ugt2b38",982,"Drug metabolism - cytochrome P450"
"252","100559","Ugt2b38",983,"Drug metabolism - other enzymes"
"253","100559","Ugt2b38",1100,"Metabolic pathways"
"254","100559","Ugt2b38",1240,"Biosynthesis of cofactors"
"255","100559","Ugt2b38",4976,"Bile secretion"
"256","100678","Psph",260,"Glycine, serine and threonine metabolism"
"257","100678","Psph",1100,"Metabolic pathways"
"258","100678","Psph",1200,"Carbon metabolism"
"259","100678","Psph",1230,"Biosynthesis of amino acids"
"260","100705","Acacb",61,"Fatty acid biosynthesis"
"261","100705","Acacb",620,"Pyruvate metabolism"
"262","100705","Acacb",640,"Propanoate metabolism"
"263","100705","Acacb",1100,"Metabolic pathways"
"264","100705","Acacb",4152,"AMPK signaling pathway"
"265","100705","Acacb",4910,"Insulin signaling pathway"
"266","100705","Acacb",4920,"Adipocytokine signaling pathway"
"267","100705","Acacb",4922,"Glucagon signaling pathway"
"268","100705","Acacb",4931,"Insulin resistance"
"269","100727","Ugt2b34",40,"Pentose and glucuronate interconversions"
"270","100727","Ugt2b34",53,"Ascorbate and aldarate metabolism"
"271","100727","Ugt2b34",140,"Steroid hormone biosynthesis"
"272","100727","Ugt2b34",830,"Retinol metabolism"
"273","100727","Ugt2b34",860,"Porphyrin and chlorophyll metabolism"
"274","100727","Ugt2b34",980,"Metabolism of xenobiotics by cytochrome P450"
"275","100727","Ugt2b34",982,"Drug metabolism - cytochrome P450"
"276","100727","Ugt2b34",983,"Drug metabolism - other enzymes"
"277","100727","Ugt2b34",1100,"Metabolic pathways"
"278","100727","Ugt2b34",1240,"Biosynthesis of cofactors"
"279","100727","Ugt2b34",4976,"Bile secretion"
"280","100756","Usp30",4137,"Mitophagy - animal"
"281","100763","Ube3c",4120,"Ubiquitin mediated proteolysis"
"282","100861471","n-R5s100",3008,"Ribosome biogenesis in eukaryotes"
"283","100861471","n-R5s100",3010,"Ribosome"
"284","100861472","n-R5s103",3008,"Ribosome biogenesis in eukaryotes"
"285","100861472","n-R5s103",3010,"Ribosome"
"286","100861473","n-R5s104",3008,"Ribosome biogenesis in eukaryotes"
"287","100861473","n-R5s104",3010,"Ribosome"
"288","100861474","n-R5s105",3008,"Ribosome biogenesis in eukaryotes"
"289","100861474","n-R5s105",3010,"Ribosome"
"290","100861475","n-R5s108",3008,"Ribosome biogenesis in eukaryotes"
"291","100861475","n-R5s108",3010,"Ribosome"
"292","100861477","n-R5s110",3008,"Ribosome biogenesis in eukaryotes"
"293","100861477","n-R5s110",3010,"Ribosome"
"294","100861478","n-R5s111",3008,"Ribosome biogenesis in eukaryotes"
"295","100861478","n-R5s111",3010,"Ribosome"
"296","100861479","n-R5s113",3008,"Ribosome biogenesis in eukaryotes"
"297","100861479","n-R5s113",3010,"Ribosome"
"298","100861480","Gm25018",3008,"Ribosome biogenesis in eukaryotes"
"299","100861480","Gm25018",3010,"Ribosome"
"300","100861481","n-R5s117",3008,"Ribosome biogenesis in eukaryotes"
"301","100861481","n-R5s117",3010,"Ribosome"
"302","100861482","n-R5s121",3008,"Ribosome biogenesis in eukaryotes"
"303","100861482","n-R5s121",3010,"Ribosome"
"304","100861483","n-R5s122",3008,"Ribosome biogenesis in eukaryotes"
"305","100861483","n-R5s122",3010,"Ribosome"
"306","100861484","n-R5s123",3008,"Ribosome biogenesis in eukaryotes"
"307","100861484","n-R5s123",3010,"Ribosome"
"308","100861486","n-R5s124",3008,"Ribosome biogenesis in eukaryotes"
"309","100861486","n-R5s124",3010,"Ribosome"
"310","100861487","n-R5s128",3008,"Ribosome biogenesis in eukaryotes"
"311","100861487","n-R5s128",3010,"Ribosome"
"312","100861488","Gm26391",3008,"Ribosome biogenesis in eukaryotes"
"313","100861488","Gm26391",3010,"Ribosome"
"314","100861489","n-R5s133",3008,"Ribosome biogenesis in eukaryotes"
"315","100861489","n-R5s133",3010,"Ribosome"
"316","100861490","n-R5s134",3008,"Ribosome biogenesis in eukaryotes"
"317","100861490","n-R5s134",3010,"Ribosome"
"318","100861491","n-R5s136",3008,"Ribosome biogenesis in eukaryotes"
"319","100861491","n-R5s136",3010,"Ribosome"
"320","100861492","n-R5s138",3008,"Ribosome biogenesis in eukaryotes"
"321","100861492","n-R5s138",3010,"Ribosome"
"322","100861493","n-R5s139",3008,"Ribosome biogenesis in eukaryotes"
"323","100861493","n-R5s139",3010,"Ribosome"
"324","100861494","Gm22109",3008,"Ribosome biogenesis in eukaryotes"
"325","100861494","Gm22109",3010,"Ribosome"
"326","100861495","n-R5s141",3008,"Ribosome biogenesis in eukaryotes"
"327","100861495","n-R5s141",3010,"Ribosome"
"328","100861496","n-R5s142",3008,"Ribosome biogenesis in eukaryotes"
"329","100861496","n-R5s142",3010,"Ribosome"
"330","100861497","n-R5s143",3008,"Ribosome biogenesis in eukaryotes"
"331","100861497","n-R5s143",3010,"Ribosome"
"332","100861498","n-R5s144",3008,"Ribosome biogenesis in eukaryotes"
"333","100861498","n-R5s144",3010,"Ribosome"
"334","100861499","Gm25212",3008,"Ribosome biogenesis in eukaryotes"
"335","100861499","Gm25212",3010,"Ribosome"
"336","100861500","n-R5s146",3008,"Ribosome biogenesis in eukaryotes"
"337","100861500","n-R5s146",3010,"Ribosome"
"338","100861501","Gm22291",3008,"Ribosome biogenesis in eukaryotes"
"339","100861501","Gm22291",3010,"Ribosome"
"340","100861502","Gm23284",3008,"Ribosome biogenesis in eukaryotes"
"341","100861502","Gm23284",3010,"Ribosome"
"342","100861503","n-R5s149",3008,"Ribosome biogenesis in eukaryotes"
"343","100861503","n-R5s149",3010,"Ribosome"
"344","100861531","Rn45s",3008,"Ribosome biogenesis in eukaryotes"
"345","100861531","Rn45s",3010,"Ribosome"
"346","100861969","LOC100861969",4060,"Cytokine-cytokine receptor interaction"
"347","100861969","LOC100861969",4630,"JAK-STAT signaling pathway"
"348","100861969","LOC100861969",4640,"Hematopoietic cell lineage"
"349","100862126","Defa36",4621,"NOD-like receptor signaling pathway"
"350","100862177","Gm21541",4060,"Cytokine-cytokine receptor interaction"
"351","100862177","Gm21541",4061,"Viral protein interaction with cytokine and cytokine receptor"
"352","100862177","Gm21541",4062,"Chemokine signaling pathway"
"353","100862177","Gm21541",4064,"NF-kappa B signaling pathway"
"354","100862247","Gm21586",4060,"Cytokine-cytokine receptor interaction"
"355","100862247","Gm21586",4061,"Viral protein interaction with cytokine and cytokine receptor"
"356","100862247","Gm21586",4062,"Chemokine signaling pathway"
"357","100862375","Entpd4b",230,"Purine metabolism"
"358","100862375","Entpd4b",240,"Pyrimidine metabolism"
"359","100862375","Entpd4b",1100,"Metabolic pathways"
"360","100862375","Entpd4b",4142,"Lysosome"
"361","100910","Chpf2",532,"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"
"362","100910","Chpf2",1100,"Metabolic pathways"
"363","101055854","Gm29733",4714,"Thermogenesis"
"364","101214","Tra2a",3040,"Spliceosome"
"365","101314","Brk1",4810,"Regulation of actin cytoskeleton"
"366","101351","Eogt",514,"Other types of O-glycan biosynthesis"
"367","101490","Inpp5f",562,"Inositol phosphate metabolism"
"368","101490","Inpp5f",1100,"Metabolic pathways"
"369","101490","Inpp5f",4070,"Phosphatidylinositol signaling system"
"370","101502","Hsd3b7",120,"Primary bile acid biosynthesis"
"371","101502","Hsd3b7",1100,"Metabolic pathways"
"372","101540","Prkd2",4015,"Rap1 signaling pathway"
"373","101540","Prkd2",4925,"Aldosterone synthesis and secretion"
"374","101543","Wtip",4390,"Hippo signaling pathway"
"375","101543","Wtip",4392,"Hippo signaling pathway - multiple species"
"376","101592","Efl1",3008,"Ribosome biogenesis in eukaryotes"
"377","101613","Nlrp6",4621,"NOD-like receptor signaling pathway"
"378","101831","Faap24",3460,"Fanconi anemia pathway"
"379","101943","Sf3b3",3040,"Spliceosome"
"380","102022","Ces2a",983,"Drug metabolism - other enzymes"
"381","102093","Phkb",4020,"Calcium signaling pathway"
"382","102093","Phkb",4910,"Insulin signaling pathway"
"383","102093","Phkb",4922,"Glucagon signaling pathway"
"384","102098","Arhgef18",4530,"Tight junction"
"385","102162","Taf5l",3022,"Basal transcription factors"
"386","102216272","Ak6",230,"Purine metabolism"
"387","102216272","Ak6",1100,"Metabolic pathways"
"388","102216272","Ak6",1240,"Biosynthesis of cofactors"
"389","102216272","Ak6",3008,"Ribosome biogenesis in eukaryotes"
"390","102247","Gpat4",561,"Glycerolipid metabolism"
"391","102247","Gpat4",564,"Glycerophospholipid metabolism"
"392","102247","Gpat4",1100,"Metabolic pathways"
"393","102436","Lars2",970,"Aminoacyl-tRNA biosynthesis"
"394","102448","Xylb",40,"Pentose and glucuronate interconversions"
"395","102448","Xylb",1100,"Metabolic pathways"
"396","102462","Imp3",3008,"Ribosome biogenesis in eukaryotes"
"397","102580","Alg9",510,"N-Glycan biosynthesis"
"398","102580","Alg9",513,"Various types of N-glycan biosynthesis"
"399","102580","Alg9",1100,"Metabolic pathways"
"400","102614","Rpp25",3008,"Ribosome biogenesis in eukaryotes"
"401","102614","Rpp25",3013,"RNA transport"
"402","102626","Mapkapk3",4010,"MAPK signaling pathway"
"403","102626","Mapkapk3",4370,"VEGF signaling pathway"
"404","102632470","Gm30534",3060,"Protein export"
"405","102632470","Gm30534",4141,"Protein processing in endoplasmic reticulum"
"406","102632470","Gm30534",4145,"Phagosome"
"407","102637973","Gm34653",601,"Glycosphingolipid biosynthesis - lacto and neolacto series"
"408","102637973","Gm34653",1100,"Metabolic pathways"
"409","102639543","Ifi206",4621,"NOD-like receptor signaling pathway"
"410","102657","Cd276",4514,"Cell adhesion molecules"
"411","103135","Pan2",3018,"RNA degradation"
"412","103140","Gstt3",480,"Glutathione metabolism"
"413","103140","Gstt3",980,"Metabolism of xenobiotics by cytochrome P450"
"414","103140","Gstt3",982,"Drug metabolism - cytochrome P450"
"415","103140","Gstt3",983,"Drug metabolism - other enzymes"
"416","103140","Gstt3",1100,"Metabolic pathways"
"417","103140","Gstt3",1524,"Platinum drug resistance"
"418","103142","Rdh9",830,"Retinol metabolism"
"419","103142","Rdh9",1100,"Metabolic pathways"
"420","103149","Upb1",240,"Pyrimidine metabolism"
"421","103149","Upb1",410,"beta-Alanine metabolism"
"422","103149","Upb1",770,"Pantothenate and CoA biosynthesis"
"423","103149","Upb1",983,"Drug metabolism - other enzymes"
"424","103149","Upb1",1100,"Metabolic pathways"
"425","103199","Fig4",562,"Inositol phosphate metabolism"
"426","103199","Fig4",1100,"Metabolic pathways"
"427","103213","Traf3ip2",4218,"Cellular senescence"
"428","103213","Traf3ip2",4657,"IL-17 signaling pathway"
"429","103236","Csnk1g2",4340,"Hedgehog signaling pathway"
"430","103468","Nup107",3013,"RNA transport"
"431","103534","Mgat4b",510,"N-Glycan biosynthesis"
"432","103534","Mgat4b",513,"Various types of N-glycan biosynthesis"
"433","103534","Mgat4b",1100,"Metabolic pathways"
"434","103554","Psme4",3050,"Proteasome"
"435","103573","Xpo1",3008,"Ribosome biogenesis in eukaryotes"
"436","103573","Xpo1",3013,"RNA transport"
"437","103583","Fbxw11",4114,"Oocyte meiosis"
"438","103583","Fbxw11",4120,"Ubiquitin mediated proteolysis"
"439","103583","Fbxw11",4218,"Cellular senescence"
"440","103583","Fbxw11",4310,"Wnt signaling pathway"
"441","103583","Fbxw11",4340,"Hedgehog signaling pathway"
"442","103583","Fbxw11",4390,"Hippo signaling pathway"
"443","103583","Fbxw11",4710,"Circadian rhythm"
"444","103677","Smg6",3015,"mRNA surveillance pathway"
"445","103711","Pnpo",750,"Vitamin B6 metabolism"
"446","103711","Pnpo",1100,"Metabolic pathways"
"447","103711","Pnpo",1240,"Biosynthesis of cofactors"
"448","103737","Pex12",4146,"Peroxisome"
"449","103806","Maml1",4330,"Notch signaling pathway"
"450","103806","Maml1",4658,"Th1 and Th2 cell differentiation"
"451","103850","Nt5m",230,"Purine metabolism"
"452","103850","Nt5m",240,"Pyrimidine metabolism"
"453","103850","Nt5m",760,"Nicotinate and nicotinamide metabolism"
"454","103850","Nt5m",1100,"Metabolic pathways"
"455","103963","Rpn1",510,"N-Glycan biosynthesis"
"456","103963","Rpn1",513,"Various types of N-glycan biosynthesis"
"457","103963","Rpn1",1100,"Metabolic pathways"
"458","103963","Rpn1",4141,"Protein processing in endoplasmic reticulum"
"459","103964","Try5",4080,"Neuroactive ligand-receptor interaction"
"460","103964","Try5",4972,"Pancreatic secretion"
"461","103964","Try5",4974,"Protein digestion and absorption"
"462","103967","Dnm3",4072,"Phospholipase D signaling pathway"
"463","103967","Dnm3",4144,"Endocytosis"
