"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Fc epsilon RI signaling pathway",0.076,0.412,1,67,3,"FCER1G, LCP2, PLA2G4A"
"Cytokine-cytokine receptor interaction",0.104,0.55,1,270,7,"IL1A, IL1B, CCL4L1, CCL3, CCL5, CCL20, CD40"
"Platelet activation",0.108,0.562,1,123,4,"FCER1G, LCP2, PLA2G4A, SRC"
"Riboflavin metabolism",0.112,0.571,1,8,1,"ACP5"
"ECM-receptor interaction",0.121,0.601,1,82,3,"VTN, CD36, CD44"
"Fatty acid degradation",0.137,0.671,1,44,2,"ACSL1, ACSL4"
"GABAergic synapse",0.141,0.674,1,88,3,"GABARAP, GLS, SRC"
"Insulin signaling pathway",0.147,0.69,1,138,4,"HK2, PTPN1, CBL, FBP2"
"GnRH signaling pathway",0.155,0.7,1,92,3,"PLA2G4A, SRC, CAMK2D"
"Th1 and Th2 cell differentiation",0.155,0.7,1,92,3,"NFKB1, STAT1, STAT5A"
"Amino sugar and nucleotide sugar metabolism",0.158,0.702,1,48,2,"GFPT1, HK2"
"Ovarian steroidogenesis",0.168,0.736,1,50,2,"PLA2G4A, PTGS2"
"Oxytocin signaling pathway",0.187,0.793,1,152,4,"PLA2G4A, PTGS2, SRC, CAMK2D"
"Regulation of lipolysis in adipocytes",0.19,0.793,1,54,2,"FABP4, PTGS2"
"T cell receptor signaling pathway",0.191,0.793,1,102,3,"LCP2, NFKB1, CBL"
"Phenylalanine metabolism",0.224,0.914,1,17,1,"IL4I1"
"Arachidonic acid metabolism",0.233,0.936,1,62,2,"PLA2G4A, PTGS2"
"Steroid biosynthesis",0.258,0.986,1,20,1,"LIPA"
"Arginine biosynthesis",0.258,0.986,1,20,1,"GLS"
"AMPK signaling pathway",0.261,0.986,1,120,3,"PFKFB3, FBP2, CD36"
"Glycolysis / Gluconeogenesis",0.261,0.986,1,67,2,"HK2, FBP2"
"Adherens junction",0.288,1,1,72,2,"PTPN1, SRC"
"Proximal tubule bicarbonate reclamation",0.29,1,1,23,1,"GLS"
"Oxidative phosphorylation",0.31,1,1,132,3,"NDUFA4, NDUFA10, ATP6AP1"
"alpha-Linolenic acid metabolism",0.311,1,1,25,1,"PLA2G4A"
"Fatty acid elongation",0.311,1,1,25,1,"PPT1"
"Folate biosynthesis",0.321,1,1,26,1,"GGH"
"MAPK signaling pathway",0.325,1,1,255,5,"IL1A, IL1B, NFKB1, NFKB2, PLA2G4A"
"Nicotinate and nicotinamide metabolism",0.341,1,1,28,1,"NAMPT"
"Peroxisome",0.348,1,1,83,2,"ACSL1, ACSL4"
"Linoleic acid metabolism",0.351,1,1,29,1,"PLA2G4A"
"Pentose phosphate pathway",0.361,1,1,30,1,"FBP2"
"Galactose metabolism",0.37,1,1,31,1,"HK2"
"Retrograde endocannabinoid signaling",0.371,1,1,147,3,"NDUFA4, NDUFA10, PTGS2"
"Rap1 signaling pathway",0.376,1,1,210,4,"ITGAM, ITGB2, LCP2, SRC"
"Regulation of actin cytoskeleton",0.38,1,1,211,4,"ITGAM, ITGAX, ITGB2, SRC"
"Autophagy - other",0.38,1,1,32,1,"GABARAP"
"Fc gamma R-mediated phagocytosis",0.385,1,1,90,2,"HCK, PLA2G4A"
"Tyrosine metabolism",0.407,1,1,35,1,"IL4I1"
"Starch and sucrose metabolism",0.416,1,1,36,1,"HK2"
"Fat digestion and absorption",0.458,1,1,41,1,"CD36"
"Porphyrin and chlorophyll metabolism",0.458,1,1,41,1,"HMOX1"
"Tight junction",0.462,1,1,170,3,"SRC, CD1A, CD1C"
"Carbohydrate digestion and absorption",0.482,1,1,44,1,"HK2"
"Ether lipid metabolism",0.489,1,1,45,1,"PLA2G4A"
"Cysteine and methionine metabolism",0.489,1,1,45,1,"IL4I1"
"Serotonergic synapse",0.496,1,1,112,2,"PLA2G4A, PTGS2"
"Type II diabetes mellitus",0.497,1,1,46,1,"HK2"
"Metabolic pathways",0.505,1,1,1262,19,"NAMPT, ACSL1, ACSL4, IL4I1, GFPT1, GLS, HK2, HMOX1, IDO1, NDUFA4, NDUFA10, PLA2G4A, ATP6AP1, ACP5, PPT1, PTGS2, KMO, FBP2, KYNU"
"Glutamatergic synapse",0.505,1,1,114,2,"GLS, PLA2G4A"
"Intestinal immune network for IgA production",0.505,1,1,47,1,"CD40"
"Endocrine and other factor-regulated calcium reabsorption",0.505,1,1,47,1,"CLTA"
"Carbon metabolism",0.51,1,1,115,2,"HK2, FBP2"
"Valine, leucine and isoleucine degradation",0.512,1,1,48,1,"IL4I1"
"Notch signaling pathway",0.512,1,1,48,1,"NCSTN"
"Thyroid hormone signaling pathway",0.515,1,1,116,2,"SRC, STAT1"
"Sphingolipid signaling pathway",0.524,1,1,118,2,"FCER1G, NFKB1"
"Neurotrophin signaling pathway",0.529,1,1,119,2,"NFKB1, CAMK2D"
"Autophagy - animal",0.568,1,1,128,2,"GABARAP, CTSB"
"Relaxin signaling pathway",0.577,1,1,130,2,"NFKB1, SRC"
"Long-term depression",0.592,1,1,60,1,"PLA2G4A"
"Ubiquitin mediated proteolysis",0.606,1,1,137,2,"PML, CBL"
"Synaptic vesicle cycle",0.61,1,1,63,1,"CLTA"
"Renin secretion",0.622,1,1,65,1,"CTSB"
"Long-term potentiation",0.633,1,1,67,1,"CAMK2D"
"Phospholipase D signaling pathway",0.637,1,1,145,2,"FCER1G, PLA2G4A"
"B cell receptor signaling pathway",0.649,1,1,70,1,"NFKB1"
"Ras signaling pathway",0.655,1,1,226,3,"NFKB1, PLA2G4A, REL"
"Gastric acid secretion",0.675,1,1,75,1,"CAMK2D"
"Jak-STAT signaling pathway",0.676,1,1,156,2,"STAT1, STAT5A"
"EGFR tyrosine kinase inhibitor resistance",0.694,1,1,79,1,"SRC"
"Aldosterone synthesis and secretion",0.707,1,1,82,1,"CAMK2D"
"Insulin secretion",0.72,1,1,85,1,"CAMK2D"
"Axon guidance",0.733,1,1,174,2,"SRC, CAMK2D"
"Gap junction",0.733,1,1,88,1,"SRC"
"Longevity regulating pathway",0.737,1,1,89,1,"NFKB1"
"Endocrine resistance",0.759,1,1,95,1,"SRC"
"Circadian entrainment",0.763,1,1,96,1,"CAMK2D"
"Glycerophospholipid metabolism",0.767,1,1,97,1,"PLA2G4A"
"Estrogen signaling pathway",0.77,1,1,98,1,"SRC"
"Melanogenesis",0.78,1,1,101,1,"CAMK2D"
"Glucagon signaling pathway",0.787,1,1,103,1,"CAMK2D"
"cAMP signaling pathway",0.796,1,1,198,2,"NFKB1, CAMK2D"
"Focal adhesion",0.796,1,1,198,2,"SRC, VTN"
"Cholinergic synapse",0.814,1,1,112,1,"CAMK2D"
"Vascular smooth muscle contraction",0.838,1,1,121,1,"PLA2G4A"
"Oocyte meiosis",0.838,1,1,121,1,"CAMK2D"
"FoxO signaling pathway",0.858,1,1,130,1,"GABARAP"
"Dopaminergic synapse",0.858,1,1,130,1,"CAMK2D"
"Apelin signaling pathway",0.873,1,1,137,1,"GABARAP"
"Wnt signaling pathway",0.882,1,1,142,1,"CAMK2D"
"Adrenergic signaling in cardiomyocytes",0.886,1,1,144,1,"CAMK2D"
"Hippo signaling pathway",0.9,1,1,153,1,"ITGB2"
"Protein processing in endoplasmic reticulum",0.918,1,1,166,1,"EIF2AK2"
"Calcium signaling pathway",0.935,1,1,181,1,"CAMK2D"
"PI3K-Akt signaling pathway",0.965,1,1,340,2,"NFKB1, VTN"
"Olfactory transduction",0.998,1,1,417,1,"CAMK2D"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,45,0,""
"Purine metabolism",1,1,1,172,0,""
"Platinum drug resistance",1,1,1,73,0,""
"cGMP-PKG signaling pathway",1,1,1,163,0,""
"mTOR signaling pathway",1,1,1,150,0,""
"Longevity regulating pathway - multiple species",1,1,1,62,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,139,0,""
"Progesterone-mediated oocyte maturation",1,1,1,96,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Protein digestion and absorption",1,1,1,90,0,""
"RNA transport",1,1,1,166,0,""
"Apoptosis - multiple species",1,1,1,33,0,""
"Taste transduction",1,1,1,83,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,33,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"ABC transporters",1,1,1,44,0,""
"Spliceosome",1,1,1,132,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Neuroactive ligand-receptor interaction",1,1,1,277,0,""
"Homologous recombination",1,1,1,41,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Pancreatic secretion",1,1,1,96,0,""
"RNA degradation",1,1,1,78,0,""
"Lysine degradation",1,1,1,59,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Cell cycle",1,1,1,124,0,""
"p53 signaling pathway",1,1,1,68,0,""
"Retinol metabolism",1,1,1,63,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,77,0,""
"mRNA surveillance pathway",1,1,1,90,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"Proteasome",1,1,1,45,0,""
"Pyrimidine metabolism",1,1,1,100,0,""
"Basal transcription factors",1,1,1,45,0,""
"Nucleotide excision repair",1,1,1,46,0,""
"SNARE interactions in vesicular transport",1,1,1,34,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Glycine, serine and threonine metabolism",1,1,1,40,0,""
"Biosynthesis of amino acids",1,1,1,72,0,""
"TGF-beta signaling pathway",1,1,1,83,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,33,0,""
"Glycerolipid metabolism",1,1,1,61,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Cardiac muscle contraction",1,1,1,78,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Phosphatidylinositol signaling system",1,1,1,99,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"DNA replication",1,1,1,36,0,""
"Sphingolipid metabolism",1,1,1,47,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Ribosome",1,1,1,131,0,""
"Other types of O-glycan biosynthesis",1,1,1,22,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"One carbon pool by folate",1,1,1,19,0,""
"RNA polymerase",1,1,1,31,0,""
"Salivary secretion",1,1,1,90,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,26,0,""
"Steroid hormone biosynthesis",1,1,1,56,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,72,0,""
"Drug metabolism - cytochrome P450",1,1,1,68,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,24,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,23,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,23,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Hedgehog signaling pathway",1,1,1,46,0,""
"Fanconi anemia pathway",1,1,1,53,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,49,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,28,0,""
"Glutathione metabolism",1,1,1,54,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Phototransduction",1,1,1,28,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"beta-Alanine metabolism",1,1,1,31,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
