"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"RIG-I-like receptor signaling pathway",0.007,0.07,1,70,4,"DDX58, NFKB1, IFIH1, ISG15"
"Fatty acid biosynthesis",0.008,0.085,1,13,2,"ACSL1, ACSL4"
"Chemokine signaling pathway",0.014,0.138,1,185,6,"CCL4L1, NFKB1, CCL3, CCL5, CCL20, STAT1"
"IL-17 signaling pathway",0.017,0.165,1,93,4,"IL1B, NFKB1, PTGS2, CCL20"
"Non-alcoholic fatty liver disease (NAFLD)",0.021,0.191,1,148,5,"IL1A, IL1B, NDUFA4, NDUFA10, NFKB1"
"Cytokine-cytokine receptor interaction",0.025,0.219,1,270,7,"IL1A, IL1B, CCL4L1, CCL3, CCL5, CCL20, CD40"
"Cellular senescence",0.027,0.219,1,159,5,"HLA-A, HLA-B, IL1A, NFKB1, SQSTM1"
"Insulin resistance",0.027,0.219,1,107,4,"GFPT1, NFKB1, PTPN1, CD36"
"Th17 cell differentiation",0.027,0.219,1,107,4,"IL1B, NFKB1, STAT1, STAT5A"
"Leukocyte transendothelial migration",0.032,0.246,1,112,4,"ICAM1, ITGAM, ITGB2, NCF2"
"Fc epsilon RI signaling pathway",0.035,0.261,1,67,3,"FCER1G, LCP2, PLA2G4A"
"Prolactin signaling pathway",0.039,0.283,1,70,3,"NFKB1, STAT1, STAT5A"
"D-Glutamine and D-glutamate metabolism",0.042,0.297,1,4,1,"GLS"
"Antigen processing and presentation",0.043,0.297,1,73,3,"CTSB, HLA-A, HLA-B"
"Complement and coagulation cascades",0.052,0.335,1,79,3,"ITGAM, ITGAX, ITGB2"
"Phenylalanine, tyrosine and tryptophan biosynthesis",0.052,0.335,1,5,1,"IL4I1"
"Neomycin, kanamycin and gentamicin biosynthesis",0.052,0.335,1,5,1,"HK2"
"Peroxisome",0.059,0.364,1,83,3,"ACSL1, ACSL4, SOD2"
"Insulin signaling pathway",0.06,0.364,1,138,4,"HK2, PTPN1, CBL, FBP2"
"ErbB signaling pathway",0.062,0.37,1,85,3,"STAT5A, CAMK2D, CBL"
"Th1 and Th2 cell differentiation",0.075,0.436,1,92,3,"NFKB1, STAT1, STAT5A"
"Fatty acid degradation",0.08,0.454,1,44,2,"ACSL1, ACSL4"
"Riboflavin metabolism",0.083,0.457,1,8,1,"ACP5"
"Inflammatory mediator regulation of TRP channels",0.085,0.461,1,97,3,"IL1B, PLA2G4A, CAMK2D"
"Amino sugar and nucleotide sugar metabolism",0.093,0.483,1,48,2,"GFPT1, HK2"
"Fatty acid metabolism",0.093,0.483,1,48,2,"ACSL1, ACSL4"
"T cell receptor signaling pathway",0.096,0.486,1,102,3,"LCP2, NFKB1, CBL"
"Ovarian steroidogenesis",0.1,0.497,1,50,2,"PLA2G4A, PTGS2"
"Regulation of lipolysis in adipocytes",0.113,0.554,1,54,2,"FABP4, PTGS2"
"Endocytosis",0.118,0.565,1,243,5,"HLA-A, HLA-B, PML, TFRC, CBL"
"VEGF signaling pathway",0.131,0.616,1,59,2,"PLA2G4A, PTGS2"
"MAPK signaling pathway",0.137,0.62,1,255,5,"IL1A, IL1B, NFKB1, NFKB2, PLA2G4A"
"AMPK signaling pathway",0.137,0.62,1,120,3,"PFKFB3, FBP2, CD36"
"Arachidonic acid metabolism",0.142,0.631,1,62,2,"PLA2G4A, PTGS2"
"Platelet activation",0.144,0.631,1,123,3,"FCER1G, LCP2, PLA2G4A"
"Mitophagy - animal",0.153,0.658,1,65,2,"GABARAP, SQSTM1"
"Glycolysis / Gluconeogenesis",0.161,0.679,1,67,2,"HK2, FBP2"
"Phenylalanine metabolism",0.167,0.695,1,17,1,"IL4I1"
"Metabolic pathways",0.18,0.736,1,1262,17,"NAMPT, ACSL1, ACSL4, IL4I1, GFPT1, GLS, HK2, HMOX1, IDO1, NDUFA4, NDUFA10, PLA2G4A, ACP5, PTGS2, KMO, FBP2, KYNU"
"Apoptosis",0.183,0.737,1,138,3,"CTSB, NFKB1, TRAF1"
"Arginine biosynthesis",0.194,0.767,1,20,1,"GLS"
"Retrograde endocannabinoid signaling",0.208,0.809,1,147,3,"NDUFA4, NDUFA10, PTGS2"
"ECM-receptor interaction",0.219,0.825,1,82,2,"CD36, CD44"
"Proximal tubule bicarbonate reclamation",0.22,0.825,1,23,1,"GLS"
"Oxytocin signaling pathway",0.222,0.825,1,152,3,"PLA2G4A, PTGS2, CAMK2D"
"alpha-Linolenic acid metabolism",0.236,0.865,1,25,1,"PLA2G4A"
"GABAergic synapse",0.243,0.865,1,88,2,"GABARAP, GLS"
"Folate biosynthesis",0.245,0.865,1,26,1,"GGH"
"Longevity regulating pathway",0.247,0.865,1,89,2,"NFKB1, SOD2"
"GnRH signaling pathway",0.259,0.889,1,92,2,"PLA2G4A, CAMK2D"
"Nicotinate and nicotinamide metabolism",0.261,0.889,1,28,1,"NAMPT"
"Linoleic acid metabolism",0.269,0.904,1,29,1,"PLA2G4A"
"Pentose phosphate pathway",0.277,0.918,1,30,1,"FBP2"
"Galactose metabolism",0.284,0.931,1,31,1,"HK2"
"Autophagy - other",0.292,0.944,1,32,1,"GABARAP"
"Tyrosine metabolism",0.315,1,1,35,1,"IL4I1"
"Starch and sucrose metabolism",0.322,1,1,36,1,"HK2"
"Serotonergic synapse",0.338,1,1,112,2,"PLA2G4A, PTGS2"
"Glutamatergic synapse",0.346,1,1,114,2,"GLS, PLA2G4A"
"Carbon metabolism",0.35,1,1,115,2,"HK2, FBP2"
"Fat digestion and absorption",0.358,1,1,41,1,"CD36"
"Porphyrin and chlorophyll metabolism",0.358,1,1,41,1,"HMOX1"
"Sphingolipid signaling pathway",0.361,1,1,118,2,"FCER1G, NFKB1"
"Neurotrophin signaling pathway",0.365,1,1,119,2,"NFKB1, CAMK2D"
"Carbohydrate digestion and absorption",0.378,1,1,44,1,"HK2"
"Lysosome",0.381,1,1,123,2,"CTSB, ACP5"
"Ether lipid metabolism",0.385,1,1,45,1,"PLA2G4A"
"Cysteine and methionine metabolism",0.385,1,1,45,1,"IL4I1"
"Rap1 signaling pathway",0.392,1,1,210,3,"ITGAM, ITGB2, LCP2"
"Type II diabetes mellitus",0.392,1,1,46,1,"HK2"
"Regulation of actin cytoskeleton",0.395,1,1,211,3,"ITGAM, ITGAX, ITGB2"
"Intestinal immune network for IgA production",0.398,1,1,47,1,"CD40"
"Autophagy - animal",0.4,1,1,128,2,"GABARAP, CTSB"
"Valine, leucine and isoleucine degradation",0.405,1,1,48,1,"IL4I1"
"Notch signaling pathway",0.405,1,1,48,1,"NCSTN"
"FoxO signaling pathway",0.407,1,1,130,2,"GABARAP, SOD2"
"Oxidative phosphorylation",0.415,1,1,132,2,"NDUFA4, NDUFA10"
"Ubiquitin mediated proteolysis",0.434,1,1,137,2,"PML, CBL"
"Ras signaling pathway",0.438,1,1,226,3,"NFKB1, PLA2G4A, REL"
"Phospholipase D signaling pathway",0.463,1,1,145,2,"FCER1G, PLA2G4A"
"Long-term depression",0.477,1,1,60,1,"PLA2G4A"
"Longevity regulating pathway - multiple species",0.489,1,1,62,1,"SOD2"
"Jak-STAT signaling pathway",0.501,1,1,156,2,"STAT1, STAT5A"
"Renin secretion",0.505,1,1,65,1,"CTSB"
"Long-term potentiation",0.516,1,1,67,1,"CAMK2D"
"B cell receptor signaling pathway",0.531,1,1,70,1,"NFKB1"
"Adherens junction",0.541,1,1,72,1,"PTPN1"
"Tight junction",0.548,1,1,170,2,"CD1A, CD1C"
"Gastric acid secretion",0.556,1,1,75,1,"CAMK2D"
"Aldosterone synthesis and secretion",0.589,1,1,82,1,"CAMK2D"
"Insulin secretion",0.602,1,1,85,1,"CAMK2D"
"Fc gamma R-mediated phagocytosis",0.623,1,1,90,1,"PLA2G4A"
"cAMP signaling pathway",0.631,1,1,198,2,"NFKB1, CAMK2D"
"Circadian entrainment",0.647,1,1,96,1,"CAMK2D"
"Glycerophospholipid metabolism",0.651,1,1,97,1,"PLA2G4A"
"Melanogenesis",0.666,1,1,101,1,"CAMK2D"
"Glucagon signaling pathway",0.673,1,1,103,1,"CAMK2D"
"Cholinergic synapse",0.704,1,1,112,1,"CAMK2D"
"Thyroid hormone signaling pathway",0.716,1,1,116,1,"STAT1"
"Vascular smooth muscle contraction",0.731,1,1,121,1,"PLA2G4A"
"Oocyte meiosis",0.731,1,1,121,1,"CAMK2D"
"Dopaminergic synapse",0.757,1,1,130,1,"CAMK2D"
"Relaxin signaling pathway",0.757,1,1,130,1,"NFKB1"
"Apelin signaling pathway",0.775,1,1,137,1,"GABARAP"
"Wnt signaling pathway",0.787,1,1,142,1,"CAMK2D"
"Adrenergic signaling in cardiomyocytes",0.791,1,1,144,1,"CAMK2D"
"Hippo signaling pathway",0.811,1,1,153,1,"ITGB2"
"Protein processing in endoplasmic reticulum",0.836,1,1,166,1,"EIF2AK2"
"Axon guidance",0.85,1,1,174,1,"CAMK2D"
"Calcium signaling pathway",0.861,1,1,181,1,"CAMK2D"
"PI3K-Akt signaling pathway",0.977,1,1,340,1,"NFKB1"
"Olfactory transduction",0.99,1,1,417,1,"CAMK2D"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,45,0,""
"Purine metabolism",1,1,1,172,0,""
"EGFR tyrosine kinase inhibitor resistance",1,1,1,79,0,""
"Endocrine resistance",1,1,1,95,0,""
"Platinum drug resistance",1,1,1,73,0,""
"cGMP-PKG signaling pathway",1,1,1,163,0,""
"mTOR signaling pathway",1,1,1,150,0,""
"Focal adhesion",1,1,1,198,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,139,0,""
"Progesterone-mediated oocyte maturation",1,1,1,96,0,""
"Estrogen signaling pathway",1,1,1,98,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Protein digestion and absorption",1,1,1,90,0,""
"RNA transport",1,1,1,166,0,""
"Apoptosis - multiple species",1,1,1,33,0,""
"Taste transduction",1,1,1,83,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,33,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"ABC transporters",1,1,1,44,0,""
"Spliceosome",1,1,1,132,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Neuroactive ligand-receptor interaction",1,1,1,277,0,""
"Homologous recombination",1,1,1,41,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Pancreatic secretion",1,1,1,96,0,""
"RNA degradation",1,1,1,78,0,""
"Lysine degradation",1,1,1,59,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Cell cycle",1,1,1,124,0,""
"p53 signaling pathway",1,1,1,68,0,""
"Retinol metabolism",1,1,1,63,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,77,0,""
"mRNA surveillance pathway",1,1,1,90,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"Proteasome",1,1,1,45,0,""
"Pyrimidine metabolism",1,1,1,100,0,""
"Basal transcription factors",1,1,1,45,0,""
"Nucleotide excision repair",1,1,1,46,0,""
"SNARE interactions in vesicular transport",1,1,1,34,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Glycine, serine and threonine metabolism",1,1,1,40,0,""
"Biosynthesis of amino acids",1,1,1,72,0,""
"TGF-beta signaling pathway",1,1,1,83,0,""
"Synaptic vesicle cycle",1,1,1,63,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,33,0,""
"Glycerolipid metabolism",1,1,1,61,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Cardiac muscle contraction",1,1,1,78,0,""
"Gap junction",1,1,1,88,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Phosphatidylinositol signaling system",1,1,1,99,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,25,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"DNA replication",1,1,1,36,0,""
"Sphingolipid metabolism",1,1,1,47,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Ribosome",1,1,1,131,0,""
"Other types of O-glycan biosynthesis",1,1,1,22,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"One carbon pool by folate",1,1,1,19,0,""
"RNA polymerase",1,1,1,31,0,""
"Salivary secretion",1,1,1,90,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,26,0,""
"Steroid hormone biosynthesis",1,1,1,56,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,72,0,""
"Drug metabolism - cytochrome P450",1,1,1,68,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,24,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,23,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,23,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Hedgehog signaling pathway",1,1,1,46,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Fanconi anemia pathway",1,1,1,53,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,49,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,28,0,""
"Glutathione metabolism",1,1,1,54,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Phototransduction",1,1,1,28,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"beta-Alanine metabolism",1,1,1,31,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
