"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Salivary secretion",0.176,0.94,1,90,2,"CST3, LYZ"
"Protein export",0.177,0.94,1,23,1,"SRP14"
"Proximal tubule bicarbonate reclamation",0.177,0.94,1,23,1,"GLS"
"Th1 and Th2 cell differentiation",0.182,0.944,1,92,2,"NFKB1, STAT5A"
"Nicotinate and nicotinamide metabolism",0.212,1,1,28,1,"NAMPT"
"Pentose phosphate pathway",0.225,1,1,30,1,"FBP2"
"SNARE interactions in vesicular transport",0.251,1,1,34,1,"STX11"
"Tyrosine metabolism",0.257,1,1,35,1,"IL4I1"
"Lysosome",0.279,1,1,123,2,"LIPA, ACP5"
"Fat digestion and absorption",0.294,1,1,41,1,"CD36"
"Porphyrin and chlorophyll metabolism",0.294,1,1,41,1,"HMOX1"
"Oxidative phosphorylation",0.307,1,1,132,2,"NDUFA4, PPA1"
"Aminoacyl-tRNA biosynthesis",0.312,1,1,44,1,"WARS"
"Ether lipid metabolism",0.318,1,1,45,1,"PLD3"
"Cysteine and methionine metabolism",0.318,1,1,45,1,"IL4I1"
"Apoptosis",0.326,1,1,138,2,"NFKB1, TRAF1"
"Intestinal immune network for IgA production",0.33,1,1,47,1,"CD40"
"Amino sugar and nucleotide sugar metabolism",0.335,1,1,48,1,"GFPT1"
"Valine, leucine and isoleucine degradation",0.335,1,1,48,1,"IL4I1"
"Ovarian steroidogenesis",0.347,1,1,50,1,"PTGS2"
"Retrograde endocannabinoid signaling",0.354,1,1,147,2,"NDUFA4, PTGS2"
"Regulation of lipolysis in adipocytes",0.369,1,1,54,1,"PTGS2"
"Jak-STAT signaling pathway",0.381,1,1,156,2,"PTPN2, STAT5A"
"Cellular senescence",0.39,1,1,159,2,"IL1A, NFKB1"
"VEGF signaling pathway",0.395,1,1,59,1,"PTGS2"
"Longevity regulating pathway - multiple species",0.41,1,1,62,1,"SOD2"
"Arachidonic acid metabolism",0.41,1,1,62,1,"PTGS2"
"Glycolysis / Gluconeogenesis",0.435,1,1,67,1,"FBP2"
"B cell receptor signaling pathway",0.449,1,1,70,1,"NFKB1"
"Antigen processing and presentation",0.463,1,1,73,1,"CD74"
"Ribosome biogenesis in eukaryotes",0.482,1,1,77,1,"UTP18"
"Cardiac muscle contraction",0.486,1,1,78,1,"ATP2A2"
"cAMP signaling pathway",0.502,1,1,198,2,"NFKB1, ATP2A2"
"ECM-receptor interaction",0.503,1,1,82,1,"CD36"
"ErbB signaling pathway",0.516,1,1,85,1,"STAT5A"
"GABAergic synapse",0.528,1,1,88,1,"GLS"
"Fc gamma R-mediated phagocytosis",0.536,1,1,90,1,"MARCKS"
"Pancreatic secretion",0.56,1,1,96,1,"ATP2A2"
"Glycerophospholipid metabolism",0.563,1,1,97,1,"PLD3"
"Inflammatory mediator regulation of TRP channels",0.563,1,1,97,1,"IL1B"
"Ras signaling pathway",0.574,1,1,226,2,"NFKB1, REL"
"T cell receptor signaling pathway",0.582,1,1,102,1,"NFKB1"
"Endocytosis",0.614,1,1,243,2,"EHD1, TFRC"
"Leukocyte transendothelial migration",0.616,1,1,112,1,"ICAM1"
"Serotonergic synapse",0.616,1,1,112,1,"PTGS2"
"Glutamatergic synapse",0.623,1,1,114,1,"GLS"
"Carbon metabolism",0.626,1,1,115,1,"FBP2"
"Thyroid hormone signaling pathway",0.629,1,1,116,1,"ATP2A2"
"Sphingolipid signaling pathway",0.636,1,1,118,1,"NFKB1"
"Neurotrophin signaling pathway",0.639,1,1,119,1,"NFKB1"
"Natural killer cell mediated cytotoxicity",0.663,1,1,127,1,"ICAM1"
"FoxO signaling pathway",0.672,1,1,130,1,"SOD2"
"Relaxin signaling pathway",0.672,1,1,130,1,"NFKB1"
"Insulin signaling pathway",0.694,1,1,138,1,"FBP2"
"Adrenergic signaling in cardiomyocytes",0.709,1,1,144,1,"ATP2A2"
"Oxytocin signaling pathway",0.729,1,1,152,1,"PTGS2"
"cGMP-PKG signaling pathway",0.753,1,1,163,1,"ATP2A2"
"Protein processing in endoplasmic reticulum",0.76,1,1,166,1,"DNAJA1"
"Purine metabolism",0.772,1,1,172,1,"ADA"
"Calcium signaling pathway",0.789,1,1,181,1,"ATP2A2"
"PI3K-Akt signaling pathway",0.948,1,1,340,1,"NFKB1"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,45,0,""
"EGFR tyrosine kinase inhibitor resistance",1,1,1,79,0,""
"Endocrine resistance",1,1,1,95,0,""
"Platinum drug resistance",1,1,1,73,0,""
"Rap1 signaling pathway",1,1,1,210,0,""
"Phospholipase D signaling pathway",1,1,1,145,0,""
"Autophagy - animal",1,1,1,128,0,""
"mTOR signaling pathway",1,1,1,150,0,""
"Apelin signaling pathway",1,1,1,137,0,""
"Focal adhesion",1,1,1,198,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,139,0,""
"Platelet activation",1,1,1,123,0,""
"Fc epsilon RI signaling pathway",1,1,1,67,0,""
"Cholinergic synapse",1,1,1,112,0,""
"Dopaminergic synapse",1,1,1,130,0,""
"Progesterone-mediated oocyte maturation",1,1,1,96,0,""
"Estrogen signaling pathway",1,1,1,98,0,""
"Glucagon signaling pathway",1,1,1,103,0,""
"Carbohydrate digestion and absorption",1,1,1,44,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Protein digestion and absorption",1,1,1,90,0,""
"RNA transport",1,1,1,166,0,""
"Tight junction",1,1,1,170,0,""
"Linoleic acid metabolism",1,1,1,29,0,""
"alpha-Linolenic acid metabolism",1,1,1,25,0,""
"Vascular smooth muscle contraction",1,1,1,121,0,""
"Long-term depression",1,1,1,60,0,""
"GnRH signaling pathway",1,1,1,92,0,""
"Apoptosis - multiple species",1,1,1,33,0,""
"Taste transduction",1,1,1,83,0,""
"Wnt signaling pathway",1,1,1,142,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Oocyte meiosis",1,1,1,121,0,""
"Base excision repair",1,1,1,33,0,""
"Ubiquitin mediated proteolysis",1,1,1,137,0,""
"ABC transporters",1,1,1,44,0,""
"Spliceosome",1,1,1,132,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Regulation of actin cytoskeleton",1,1,1,211,0,""
"Neuroactive ligand-receptor interaction",1,1,1,277,0,""
"Homologous recombination",1,1,1,41,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Mitophagy - animal",1,1,1,65,0,""
"RNA degradation",1,1,1,78,0,""
"Axon guidance",1,1,1,174,0,""
"Lysine degradation",1,1,1,59,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Adherens junction",1,1,1,72,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Cell cycle",1,1,1,124,0,""
"p53 signaling pathway",1,1,1,68,0,""
"Retinol metabolism",1,1,1,63,0,""
"mRNA surveillance pathway",1,1,1,90,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"Proteasome",1,1,1,45,0,""
"Pyrimidine metabolism",1,1,1,100,0,""
"Hippo signaling pathway",1,1,1,153,0,""
"Basal transcription factors",1,1,1,45,0,""
"Nucleotide excision repair",1,1,1,46,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Insulin secretion",1,1,1,85,0,""
"Folate biosynthesis",1,1,1,26,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Glycine, serine and threonine metabolism",1,1,1,40,0,""
"Biosynthesis of amino acids",1,1,1,72,0,""
"TGF-beta signaling pathway",1,1,1,83,0,""
"Synaptic vesicle cycle",1,1,1,63,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,33,0,""
"Glycerolipid metabolism",1,1,1,61,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Gap junction",1,1,1,88,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Phosphatidylinositol signaling system",1,1,1,99,0,""
"Long-term potentiation",1,1,1,67,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,25,0,""
"Melanogenesis",1,1,1,101,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Aldosterone synthesis and secretion",1,1,1,82,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"Autophagy - other",1,1,1,32,0,""
"DNA replication",1,1,1,36,0,""
"Sphingolipid metabolism",1,1,1,47,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Ribosome",1,1,1,131,0,""
"Other types of O-glycan biosynthesis",1,1,1,22,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"One carbon pool by folate",1,1,1,19,0,""
"RNA polymerase",1,1,1,31,0,""
"Circadian entrainment",1,1,1,96,0,""
"Notch signaling pathway",1,1,1,48,0,""
"Gastric acid secretion",1,1,1,75,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,26,0,""
"Steroid hormone biosynthesis",1,1,1,56,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,72,0,""
"Drug metabolism - cytochrome P450",1,1,1,68,0,""
"Olfactory transduction",1,1,1,417,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,24,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,23,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Renin secretion",1,1,1,65,0,""
"Hedgehog signaling pathway",1,1,1,46,0,""
"Starch and sucrose metabolism",1,1,1,36,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Fanconi anemia pathway",1,1,1,53,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,49,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,28,0,""
"Glutathione metabolism",1,1,1,54,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Type II diabetes mellitus",1,1,1,46,0,""
"Phototransduction",1,1,1,28,0,""
"Galactose metabolism",1,1,1,31,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"beta-Alanine metabolism",1,1,1,31,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
