"","name","imports","weights","datasource","Confidence"
"51","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.IL1A","Novel.MYD88",900,"database","Medium"
"52","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.IL1A","Novel.IRAK1",900,"database","Medium"
"53","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.IL1A","Novel.MAPKAPK3",900,"database","Medium"
"54","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.IL1A","TNF signaling pathway.MAP3K7",900,"database","Medium"
"55","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.IL1A","TNF signaling pathway & AGE-RAGE signaling pathway in diabetic complications.RELA",900,"database","Medium"
"56","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.IL1A","TNF signaling pathway & AGE-RAGE signaling pathway in diabetic complications.JUN",900,"database","Medium"
"57","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.IL1A","Novel.TOLLIP",900,"database","Medium"
"58","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.IL1A","Novel.IL1RN",900,"database","Medium"
"59","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.IL1A","TNF signaling pathway & AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.IL1B",900,"database","Medium"
"60","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.ECM1",900,"database","Medium"
"61","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Cytokine-cytokine receptor interaction.PF4",900,"database","Medium"
"62","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.BGN",900,"database","Medium"
"63","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.ITIH4",900,"database","Medium"
"64","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.SERPING1",900,"database","Medium"
"65","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.CLEC3B",900,"database","Medium"
"66","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.SERPINA4",900,"database","Medium"
"67","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.TOR4A",900,"database","Medium"
"68","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.SERPINA3",900,"database","Medium"
"69","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.IGF2",900,"database","Medium"
"70","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.SMAD6",900,"database","Medium"
"71","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.ASPN",900,"database","Medium"
"72","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","TNF signaling pathway.MAP3K7",900,"database","Medium"
"73","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","TNF signaling pathway & AGE-RAGE signaling pathway in diabetic complications.RELA",900,"database","Medium"
"74","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.A2M",900,"database","Medium"
"75","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.ALDOA",900,"database","Medium"
"76","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","AGE-RAGE signaling pathway in diabetic complications.SMAD4",900,"database","Medium"
"77","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","TNF signaling pathway & AGE-RAGE signaling pathway in diabetic complications.JUN",900,"database","Medium"
"78","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.FGA",900,"database","Medium"
"79","AGE-RAGE signaling pathway in diabetic complications & Cytokine-cytokine receptor interaction.TGFB2","Novel.LGALS3BP",900,"database","Medium"
"80","AGE-RAGE signaling pathway in diabetic complications.CDC42","Cytokine-cytokine receptor interaction.NGFR",800,"database","Medium"
"81","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.WIPF2",900,"database","Medium"
"82","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ABI1",900,"database","Medium"
"83","AGE-RAGE signaling pathway in diabetic complications.CDC42","Cytokine-cytokine receptor interaction.EGFR",900,"database","Medium"
"84","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ARPC1B",900,"database","Medium"
"85","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.STMN1",634,"experimental","Medium"
"86","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.BUB1B",900,"database","Medium"
"87","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ARHGDIB",900,"database","Medium"
"88","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.RAP1A",900,"database","Medium"
"89","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.UBC",900,"database","Medium"
"90","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.RHOB",900,"database","Medium"
"91","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.LAMA5",900,"database","Medium"
"92","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.MIS12",900,"database","Medium"
"93","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ITGB3BP",900,"database","Medium"
"94","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.CENPH",900,"database","Medium"
"95","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.CENPP",900,"database","Medium"
"96","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ITSN2",900,"database","Medium"
"97","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.PPP2R5A",900,"database","Medium"
"98","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.GNAI3",900,"database","Medium"
"99","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.SYK",900,"database","Medium"
"100","AGE-RAGE signaling pathway in diabetic complications.CDC42","TNF signaling pathway.MAP2K6",900,"database","Medium"
"101","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.CTNND1",900,"database","Medium"
"102","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ARHGEF6",900,"database","Medium"
"103","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.KIF18A",900,"database","Medium"
"104","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.RAB14",417,"experimental","Medium"
"105","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.GNAO1",900,"database","Medium"
"106","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.KALRN",900,"database","Medium"
"107","AGE-RAGE signaling pathway in diabetic complications.CDC42","Cytokine-cytokine receptor interaction.CXCR4",900,"database","Medium"
"108","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.AGRN",900,"database","Medium"
"109","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.RHOV",900,"database","Medium"
"110","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.RHOF",900,"database","Medium"
"111","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.BIRC5",900,"database","Medium"
"112","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ITGA1",900,"database","Medium"
"113","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.PFN1",900,"database","Medium"
"114","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.EXOC7",900,"database","Medium"
"115","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.DOCK5",900,"database","Medium"
"116","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.EPS8",900,"database","Medium"
"117","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.CDCA8",900,"database","Medium"
"118","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.PLXNB1",900,"database","Medium"
"119","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.PARD6G",800,"database","Medium"
"120","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.GIT1",900,"database","Medium"
"121","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ARHGAP5",900,"database","Medium"
"122","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ARHGAP20",900,"database","Medium"
"123","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ARHGEF19",900,"database","Medium"
"124","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ARHGAP15",900,"database","Medium"
"125","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ARHGAP32",900,"database","Medium"
"126","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ARHGEF3",900,"database","Medium"
"127","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ARHGAP9",900,"database","Medium"
"128","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.FMNL2",900,"database","Medium"
"129","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.CD28",900,"database","Medium"
"130","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.SPATA13",900,"database","Medium"
"131","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.MUSK",900,"database","Medium"
"132","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.MAP3K9",900,"database","Medium"
"133","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.DOCK10",900,"database","Medium"
"134","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.RANBP2",900,"database","Medium"
"135","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.PPP2R5E",900,"database","Medium"
"136","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ACTR2",900,"database","Medium"
"137","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.RANGAP1",900,"database","Medium"
"138","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.PPP2CB",900,"database","Medium"
"139","AGE-RAGE signaling pathway in diabetic complications.CDC42","TNF signaling pathway & AGE-RAGE signaling pathway in diabetic complications.PIK3R3",900,"database","Medium"
"140","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.RPS27A",900,"database","Medium"
"141","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.NUP43",900,"database","Medium"
"142","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.PXN",900,"database","Medium"
"143","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.UBB",900,"database","Medium"
"144","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.MAPKAPK3",900,"database","Medium"
"145","AGE-RAGE signaling pathway in diabetic complications.CDC42","TNF signaling pathway & AGE-RAGE signaling pathway in diabetic complications.MAPK13",900,"database","Medium"
"146","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.ITGB1",900,"database","Medium"
"147","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.CENPO",900,"database","Medium"
"148","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.PLK1",900,"database","Medium"
"149","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.A2M",900,"database","Medium"
"150","AGE-RAGE signaling pathway in diabetic complications.CDC42","Novel.PARD3",800,"database","Medium"
"151","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.COL10A1",900,"database","High"
"152","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.COL17A1",900,"database","High"
"153","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.COL20A1",900,"database","High"
"154","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.COL6A1",900,"database","High"
"155","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Cytokine-cytokine receptor interaction.FLT4",900,"database","High"
"156","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.ITGA1",900,"database","High"
"157","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.TLL1",900,"database","High"
"158","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.MSR1",900,"database","High"
"159","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.P4HB",900,"database","High"
"160","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.ITGB1",900,"database","High"
"161","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.MAX",900,"database","High"
"162","AGE-RAGE signaling pathway in diabetic complications.COL1A2","TNF signaling pathway & AGE-RAGE signaling pathway in diabetic complications.JUN",900,"database","High"
"163","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.PLOD3",900,"database","High"
"164","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.ITGA5",800,"database","High"
"165","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.ITGAV",900,"database","High"
"166","AGE-RAGE signaling pathway in diabetic complications.COL1A2","TNF signaling pathway & AGE-RAGE signaling pathway in diabetic complications.EDN1",900,"database","High"
"167","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.CRTAP",900,"database","High"
"168","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.LEPRE1",900,"database","High"
"169","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.SP1",900,"database","High"
"170","AGE-RAGE signaling pathway in diabetic complications.COL1A2","Novel.COL23A1",900,"database","High"
"171","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.ITGA5",800,"database","Medium"
"172","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.ITGAV",900,"database","Medium"
"173","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.NCAM1",900,"database","Medium"
"174","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.CRTAP",900,"database","Medium"
"175","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.LEPRE1",900,"database","Medium"
"176","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.COL23A1",900,"database","Medium"
"177","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.COL10A1",900,"database","Medium"
"178","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.COL17A1",900,"database","Medium"
"179","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.COL20A1",900,"database","Medium"
"180","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.COL6A1",900,"database","Medium"
"181","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.ITGA1",800,"database","Medium"
"182","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.MSR1",900,"database","Medium"
"183","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.P4HB",900,"database","Medium"
"184","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.ITGB1",800,"database","Medium"
"185","AGE-RAGE signaling pathway in diabetic complications.COL4A2","Novel.PLOD3",900,"database","Medium"
"186","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.ITGA1",900,"database","Medium"
"187","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.P4HB",900,"database","Medium"
"188","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.ITGB1",900,"database","Medium"
"189","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.PLOD3",900,"database","Medium"
"190","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.ITGA5",800,"database","Medium"
"191","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.ITGAV",900,"database","Medium"
"192","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.NCAM1",900,"database","Medium"
"193","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.CRTAP",900,"database","Medium"
"194","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.LEPRE1",900,"database","Medium"
"195","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.COL23A1",900,"database","Medium"
"196","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.COL10A1",900,"database","Medium"
"197","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.COL17A1",900,"database","Medium"
"198","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.COL20A1",900,"database","Medium"
"199","AGE-RAGE signaling pathway in diabetic complications.COL4A3","Novel.COL6A1",900,"database","Medium"
"200","AGE-RAGE signaling pathway in diabetic complications.EGR1","Novel.IRF6",900,"database","High"
"201","AGE-RAGE signaling pathway in diabetic complications.EGR1","Novel.GBP2",900,"database","High"
"202","AGE-RAGE signaling pathway in diabetic complications.EGR1","Novel.IRF9",900,"database","High"
"203","AGE-RAGE signaling pathway in diabetic complications.EGR1","Novel.OASL",900,"database","High"
"204","AGE-RAGE signaling pathway in diabetic complications.EGR1","Novel.ISG15",900,"database","High"
"205","AGE-RAGE signaling pathway in diabetic complications.EGR1","TNF signaling pathway & AGE-RAGE signaling pathway in diabetic complications.JUN",900,"database","High"
"206","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.GRIN2D",900,"database","High"
"207","AGE-RAGE signaling pathway in diabetic complications.KRAS","Cytokine-cytokine receptor interaction.IL3",900,"database","High"
"208","AGE-RAGE signaling pathway in diabetic complications.KRAS","Cytokine-cytokine receptor interaction.IL3RA",900,"database","High"
"209","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.SPRED2",900,"database","High"
"210","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.KLB",900,"database","High"
"211","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.SHC2",900,"database","High"
"212","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.NRG4",900,"database","High"
"213","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.RASA4",900,"database","High"
"214","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.BRAP",900,"database","High"
"215","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.PPP2R5E",900,"database","High"
"216","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.PPP2CB",900,"database","High"
"217","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.RPS27A",900,"database","High"
"218","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.UBB",900,"database","High"
"219","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.PEBP1",900,"database","High"
"220","AGE-RAGE signaling pathway in diabetic complications.KRAS","TNF signaling pathway & AGE-RAGE signaling pathway in diabetic complications.RELA",900,"database","High"
"221","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.VCL",900,"database","High"
"222","AGE-RAGE signaling pathway in diabetic complications.KRAS","Cytokine-cytokine receptor interaction.EGFR",900,"database","High"
"223","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.FGA",900,"database","High"
"224","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.FGFR3",900,"database","High"
"225","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.RAP1A",900,"database","High"
"226","AGE-RAGE signaling pathway in diabetic complications.KRAS","Cytokine-cytokine receptor interaction.PDGFRB",900,"database","High"
"227","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.UBC",900,"database","High"
"228","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.PPP2R5A",900,"database","High"
"229","AGE-RAGE signaling pathway in diabetic complications.KRAS","Cytokine-cytokine receptor interaction.PDGFRA",900,"database","High"
"230","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.RET",900,"database","High"
"231","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.RASAL2",900,"database","High"
"232","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.FGF9",900,"database","High"
"233","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.NCAM1",900,"database","High"
"234","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.BRAF",900,"database","High"
"235","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.RASA3",900,"database","High"
"236","AGE-RAGE signaling pathway in diabetic complications.KRAS","TNF signaling pathway & Cytokine-cytokine receptor interaction.CSF2",900,"database","High"
"237","AGE-RAGE signaling pathway in diabetic complications.KRAS","Novel.FGF10",900,"database","High"
"238","AGE-RAGE signaling pathway in diabetic complications.SMAD4","Novel.YAP1",800,"database","High"
"239","AGE-RAGE signaling pathway in diabetic complications.SMAD4","Novel.MAX",900,"database","High"
