"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"NOD-like receptor signaling pathway",0.036,0.317,1,164,5,"NLRP7, BIRC2, IFNA16, BCL2, TRIP6"
"Long-term potentiation",0.038,0.329,1,67,3,"EP300, GRIN1, CALML4"
"Antigen processing and presentation",0.04,0.331,1,68,3,"HSPA4, CIITA, CD4"
"Prolactin signaling pathway",0.043,0.344,1,70,3,"FOS, GCK, SHC4"
"RNA polymerase",0.046,0.361,1,31,2,"TWISTNB, POLR3K"
"Neomycin, kanamycin and gentamicin biosynthesis",0.055,0.412,1,5,1,"GCK"
"ECM-receptor interaction",0.063,0.462,1,82,3,"COL6A2, ITGB1, AGRN"
"Focal adhesion",0.067,0.476,1,196,5,"COL6A2, BIRC2, ITGB1, SHC4, BCL2"
"Type I diabetes mellitus",0.076,0.527,1,41,2,"HSPD1, CD86"
"IL-17 signaling pathway",0.081,0.543,1,91,3,"FOS, IL5, IL17RC"
"Intestinal immune network for IgA production",0.089,0.586,1,45,2,"IL5, CD86"
"Estrogen signaling pathway",0.096,0.612,1,98,3,"FOS, SHC4, CALML4"
"Glucagon signaling pathway",0.1,0.624,1,100,3,"EP300, GCK, CALML4"
"Cholinergic synapse",0.129,0.783,1,112,3,"FOS, GNB3, BCL2"
"Thyroid hormone signaling pathway",0.139,0.825,1,116,3,"EP300, MDM2, MED14"
"Chemokine signaling pathway",0.143,0.827,1,181,4,"PTK2B, GNB3, XCR1, SHC4"
"MAPK signaling pathway",0.151,0.84,1,253,5,"MAP3K8, FOS, IL1R1, BDNF, FGF23"
"Cytosolic DNA-sensing pathway",0.152,0.84,1,62,2,"IFNA16, POLR3K"
"p53 signaling pathway",0.167,0.902,1,66,2,"MDM2, BAX"
"Dopaminergic synapse",0.171,0.902,1,128,3,"FOS, GNB3, CALML4"
"Relaxin signaling pathway",0.174,0.902,1,129,3,"FOS, GNB3, SHC4"
"B cell receptor signaling pathway",0.183,0.92,1,70,2,"FOS, BLNK"
"Ubiquitin mediated proteolysis",0.188,0.92,1,134,3,"NEDD4L, BIRC2, MDM2"
"Apelin signaling pathway",0.191,0.92,1,135,3,"GNB3, MEF2D, CALML4"
"Biosynthesis of unsaturated fatty acids",0.192,0.92,1,19,1,"ACOX1"
"Insulin signaling pathway",0.199,0.936,1,138,3,"GCK, SHC4, CALML4"
"Adrenergic signaling in cardiomyocytes",0.211,0.972,1,142,3,"BCL2, TNNI3, CALML4"
"Phagosome",0.222,1,1,146,3,"ITGB1, TUBA4A, TUBA1A"
"alpha-Linolenic acid metabolism",0.228,1,1,23,1,"ACOX1"
"Taste transduction",0.233,1,1,82,2,"GNB3, HTR1E"
"TGF-beta signaling pathway",0.237,1,1,83,2,"EP300, AMHR2"
"ErbB signaling pathway",0.241,1,1,84,2,"NRG1, SHC4"
"Maturity onset diabetes of the young",0.253,1,1,26,1,"GCK"
"Protein digestion and absorption",0.257,1,1,88,2,"COL5A1, COL6A2"
"Gap junction",0.257,1,1,88,2,"TUBA4A, TUBA1A"
"GnRH signaling pathway",0.27,1,1,91,2,"PTK2B, CALML4"
"Hippo signaling pathway - multiple species",0.27,1,1,28,1,"NF2"
"Phototransduction",0.27,1,1,28,1,"CALML4"
"Galactose metabolism",0.286,1,1,30,1,"GCK"
"Circadian rhythm",0.286,1,1,30,1,"PER1"
"Inflammatory mediator regulation of TRP channels",0.291,1,1,96,2,"IL1R1, CALML4"
"HIF-1 signaling pathway",0.295,1,1,97,2,"EP300, BCL2"
"Pyrimidine metabolism",0.311,1,1,101,2,"TWISTNB, POLR3K"
"Melanogenesis",0.311,1,1,101,2,"EP300, CALML4"
"Starch and sucrose metabolism",0.318,1,1,34,1,"GCK"
"Calcium signaling pathway",0.325,1,1,180,3,"PTK2B, GRIN1, CALML4"
"Aldosterone-regulated sodium reabsorption",0.34,1,1,37,1,"NEDD4L"
"Glutamatergic synapse",0.344,1,1,109,2,"GNB3, GRIN1"
"Serotonergic synapse",0.352,1,1,111,2,"GNB3, HTR1E"
"Sphingolipid signaling pathway",0.373,1,1,116,2,"BAX, BCL2"
"Fatty acid degradation",0.384,1,1,43,1,"ACOX1"
"Basal transcription factors",0.391,1,1,44,1,"GTF2E1"
"Fatty acid metabolism",0.391,1,1,44,1,"ACOX1"
"Hedgehog signaling pathway",0.391,1,1,44,1,"BCL2"
"Nucleotide excision repair",0.404,1,1,46,1,"ERCC1"
"Cell cycle",0.404,1,1,124,2,"EP300, MDM2"
"Type II diabetes mellitus",0.404,1,1,46,1,"GCK"
"Amino sugar and nucleotide sugar metabolism",0.411,1,1,47,1,"GCK"
"Regulation of actin cytoskeleton",0.417,1,1,210,3,"PFN3, ITGB1, FGF23"
"Notch signaling pathway",0.418,1,1,48,1,"EP300"
"Fanconi anemia pathway",0.418,1,1,48,1,"ERCC1"
"FoxO signaling pathway",0.428,1,1,130,2,"EP300, MDM2"
"Glutathione metabolism",0.456,1,1,54,1,"GSTA5"
"Phospholipase D signaling pathway",0.466,1,1,140,2,"PTK2B, SHC4"
"Wnt signaling pathway",0.473,1,1,142,2,"EP300, GPC4"
"Drug metabolism - cytochrome P450",0.497,1,1,61,1,"GSTA5"
"Oxytocin signaling pathway",0.506,1,1,151,2,"FOS, CALML4"
"Hippo signaling pathway",0.506,1,1,151,2,"BIRC2, NF2"
"Metabolism of xenobiotics by cytochrome P450",0.519,1,1,65,1,"GSTA5"
"Renin secretion",0.519,1,1,65,1,"CALML4"
"Cellular senescence",0.52,1,1,155,2,"MDM2, CALML4"
"Fc epsilon RI signaling pathway",0.525,1,1,66,1,"IL5"
"Glycolysis / Gluconeogenesis",0.525,1,1,66,1,"GCK"
"Adherens junction",0.53,1,1,67,1,"EP300"
"Protein processing in endoplasmic reticulum",0.534,1,1,159,2,"BAX, BCL2"
"RIG-I-like receptor signaling pathway",0.536,1,1,68,1,"IFNA16"
"cGMP-PKG signaling pathway",0.54,1,1,161,2,"MEF2D, CALML4"
"PPAR signaling pathway",0.556,1,1,72,1,"ACOX1"
"RNA degradation",0.561,1,1,73,1,"HSPD1"
"Cardiac muscle contraction",0.566,1,1,74,1,"TNNI3"
"Purine metabolism",0.57,1,1,170,2,"TWISTNB, POLR3K"
"Gastric acid secretion",0.571,1,1,75,1,"CALML4"
"Axon guidance",0.576,1,1,172,2,"EFNA5, ITGB1"
"Aldosterone synthesis and secretion",0.604,1,1,82,1,"CALML4"
"Peroxisome",0.608,1,1,83,1,"ACOX1"
"Insulin secretion",0.617,1,1,85,1,"GCK"
"GABAergic synapse",0.626,1,1,87,1,"GNB3"
"Longevity regulating pathway",0.63,1,1,88,1,"BAX"
"Salivary secretion",0.638,1,1,90,1,"CALML4"
"Phosphatidylinositol signaling system",0.666,1,1,97,1,"CALML4"
"Carbon metabolism",0.722,1,1,113,1,"GCK"
"Oocyte meiosis",0.737,1,1,118,1,"CALML4"
"Vascular smooth muscle contraction",0.74,1,1,119,1,"CALML4"
"Endocytosis",0.74,1,1,233,2,"NEDD4L, MDM2"
"Platelet activation",0.749,1,1,122,1,"ITGB1"
"Autophagy - animal",0.752,1,1,123,1,"BCL2"
"Retrograde endocannabinoid signaling",0.796,1,1,140,1,"GNB3"
"Non-alcoholic fatty liver disease (NAFLD)",0.805,1,1,144,1,"BAX"
"Neuroactive ligand-receptor interaction",0.817,1,1,274,2,"GRIN1, HTR1E"
"RNA transport",0.839,1,1,161,1,"AAAS"
"Olfactory transduction",0.991,1,1,407,1,"CALML4"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,39,0,""
"Metabolic pathways",1,1,1,1212,4,"TWISTNB, GCK, ACOX1, POLR3K"
"mTOR signaling pathway",1,1,1,150,0,""
"AMPK signaling pathway",1,1,1,118,0,""
"Longevity regulating pathway - multiple species",1,1,1,62,0,""
"VEGF signaling pathway",1,1,1,58,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,139,0,""
"Fc gamma R-mediated phagocytosis",1,1,1,87,0,""
"Progesterone-mediated oocyte maturation",1,1,1,94,0,""
"Adipocytokine signaling pathway",1,1,1,69,0,""
"Regulation of lipolysis in adipocytes",1,1,1,54,0,""
"Insulin resistance",1,1,1,106,0,""
"Carbohydrate digestion and absorption",1,1,1,43,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Glycerophospholipid metabolism",1,1,1,87,0,""
"Ether lipid metabolism",1,1,1,39,0,""
"Arachidonic acid metabolism",1,1,1,60,0,""
"Linoleic acid metabolism",1,1,1,27,0,""
"Long-term depression",1,1,1,59,0,""
"Ovarian steroidogenesis",1,1,1,49,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,33,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,28,0,""
"Ribosome",1,1,1,133,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"mRNA surveillance pathway",1,1,1,85,0,""
"Lysosome",1,1,1,123,0,""
"Oxidative phosphorylation",1,1,1,120,0,""
"Spliceosome",1,1,1,129,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,43,0,""
"Antifolate resistance",1,1,1,29,0,""
"ABC transporters",1,1,1,44,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,37,0,""
"Non-homologous end-joining",1,1,1,12,0,""
"Mitophagy - animal",1,1,1,61,0,""
"Pancreatic secretion",1,1,1,95,0,""
"Lysine degradation",1,1,1,54,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Ferroptosis",1,1,1,40,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Retinol metabolism",1,1,1,55,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,73,0,""
"N-Glycan biosynthesis",1,1,1,48,0,""
"Proteasome",1,1,1,44,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Folate biosynthesis",1,1,1,25,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Synaptic vesicle cycle",1,1,1,63,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,25,0,""
"Glycerolipid metabolism",1,1,1,53,0,""
"Mannose type O-glycan biosynthesis",1,1,1,19,0,""
"Cysteine and methionine metabolism",1,1,1,44,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Sulfur metabolism",1,1,1,9,0,""
"Phosphonate and phosphinate metabolism",1,1,1,5,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,21,0,""
"Valine, leucine and isoleucine degradation",1,1,1,48,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"Autophagy - other",1,1,1,29,0,""
"DNA replication",1,1,1,35,0,""
"Complement and coagulation cascades",1,1,1,79,0,""
"Fat digestion and absorption",1,1,1,37,0,""
"Sphingolipid metabolism",1,1,1,44,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Mineral absorption",1,1,1,50,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,15,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,20,0,""
"Steroid hormone biosynthesis",1,1,1,50,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,35,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,22,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,23,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Biosynthesis of amino acids",1,1,1,69,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Tryptophan metabolism",1,1,1,35,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,46,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,35,0,""
"Tyrosine metabolism",1,1,1,34,0,""
"Pentose phosphate pathway",1,1,1,29,0,""
"Arginine biosynthesis",1,1,1,20,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"beta-Alanine metabolism",1,1,1,31,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Fructose and mannose metabolism",1,1,1,30,0,""
"Fatty acid biosynthesis",1,1,1,13,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Riboflavin metabolism",1,1,1,8,0,""
