"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Amino sugar and nucleotide sugar metabolism",1,1,1,47,0,""
"Protein digestion and absorption",1,1,1,88,0,""
"Tight junction",1,1,1,167,0,""
"Leukocyte transendothelial migration",1,1,1,110,0,""
"Hematopoietic cell lineage",1,1,1,91,0,""
"Glycerophospholipid metabolism",1,1,1,87,0,""
"Ether lipid metabolism",1,1,1,39,0,""
"Linoleic acid metabolism",1,1,1,27,0,""
"alpha-Linolenic acid metabolism",1,1,1,23,0,""
"Vascular smooth muscle contraction",1,1,1,119,0,""
"Serotonergic synapse",1,1,1,111,0,""
"Long-term depression",1,1,1,59,0,""
"GnRH signaling pathway",1,1,1,91,0,""
"Oxytocin signaling pathway",1,1,1,151,0,""
"Taste transduction",1,1,1,82,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,33,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,28,0,""
"Ribosome",1,1,1,133,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"mRNA surveillance pathway",1,1,1,85,0,""
"Lysosome",1,1,1,123,0,""
"Retrograde endocannabinoid signaling",1,1,1,140,0,""
"Nucleotide excision repair",1,1,1,46,0,""
"Spliceosome",1,1,1,129,0,""
"Ubiquitin mediated proteolysis",1,1,1,134,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,43,0,""
"Antifolate resistance",1,1,1,29,0,""
"ABC transporters",1,1,1,44,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Regulation of actin cytoskeleton",1,1,1,210,0,""
"Calcium signaling pathway",1,1,1,180,0,""
"Homologous recombination",1,1,1,37,0,""
"Non-homologous end-joining",1,1,1,12,0,""
"Mitophagy - animal",1,1,1,61,0,""
"Pancreatic secretion",1,1,1,95,0,""
"RNA degradation",1,1,1,73,0,""
"Axon guidance",1,1,1,172,0,""
"Lysine degradation",1,1,1,54,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Neuroactive ligand-receptor interaction",1,1,1,274,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Oocyte meiosis",1,1,1,118,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,73,0,""
"N-Glycan biosynthesis",1,1,1,48,0,""
"Proteasome",1,1,1,44,0,""
"Antigen processing and presentation",1,1,1,68,0,""
"Basal transcription factors",1,1,1,44,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Insulin secretion",1,1,1,85,0,""
"Folate biosynthesis",1,1,1,25,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Hippo signaling pathway",1,1,1,151,0,""
"Phagosome",1,1,1,146,0,""
"Synaptic vesicle cycle",1,1,1,63,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"ECM-receptor interaction",1,1,1,82,0,""
"Glycolysis / Gluconeogenesis",1,1,1,66,0,""
"Pentose and glucuronate interconversions",1,1,1,25,0,""
"Mannose type O-glycan biosynthesis",1,1,1,19,0,""
"Cysteine and methionine metabolism",1,1,1,44,0,""
"Gap junction",1,1,1,88,0,""
"Sulfur metabolism",1,1,1,9,0,""
"Phosphonate and phosphinate metabolism",1,1,1,5,0,""
"Phosphatidylinositol signaling system",1,1,1,97,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,21,0,""
"Valine, leucine and isoleucine degradation",1,1,1,48,0,""
"NF-kappa B signaling pathway",1,1,1,92,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"Autophagy - other",1,1,1,29,0,""
"DNA replication",1,1,1,35,0,""
"Complement and coagulation cascades",1,1,1,79,0,""
"Fat digestion and absorption",1,1,1,37,0,""
"Sphingolipid metabolism",1,1,1,44,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Mineral absorption",1,1,1,50,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,15,0,""
"RNA polymerase",1,1,1,31,0,""
"Intestinal immune network for IgA production",1,1,1,45,0,""
"Circadian entrainment",1,1,1,96,0,""
"Salivary secretion",1,1,1,90,0,""
"Gastric acid secretion",1,1,1,75,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,20,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,35,0,""
"Drug metabolism - cytochrome P450",1,1,1,61,0,""
"Olfactory transduction",1,1,1,407,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Carbon metabolism",1,1,1,113,0,""
"Protein export",1,1,1,22,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Biosynthesis of amino acids",1,1,1,69,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Renin secretion",1,1,1,65,0,""
"Hedgehog signaling pathway",1,1,1,44,0,""
"Starch and sucrose metabolism",1,1,1,34,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Fanconi anemia pathway",1,1,1,48,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,46,0,""
"Th17 cell differentiation",1,1,1,105,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Type II diabetes mellitus",1,1,1,46,0,""
"Tyrosine metabolism",1,1,1,34,0,""
"Phototransduction",1,1,1,28,0,""
"Galactose metabolism",1,1,1,30,0,""
"Pentose phosphate pathway",1,1,1,29,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"beta-Alanine metabolism",1,1,1,31,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Fructose and mannose metabolism",1,1,1,30,0,""
"Fatty acid biosynthesis",1,1,1,13,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Riboflavin metabolism",1,1,1,8,0,""
