"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"446",154,"ADRB2","MedConf","Yes","cAMP signaling pathway, Renin secretion, cGMP-PKG signaling pathway, Adrenergic signaling in cardiomyocytes","VIPR1, PRKAR2B, EDN1, GHRH, GPBAR1, HTR6, PTGER2, GRK4, DRD5, HRH2, CXCR4, GNAI3, SCT, PTGIR","cAMP signaling pathway (4), Chemokine signaling pathway (3), Platelet activation (2), Leukocyte transendothelial migration (2), Renin secretion (2), Relaxin signaling pathway (2), Dopaminergic synapse (2), Serotonergic synapse (2), Cytokine-cytokine receptor interaction (1), Estrogen signaling pathway (1), Apelin signaling pathway (1), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), cGMP-PKG signaling pathway (1), Long-term depression (1), Rap1 signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1)"
"469",174,"AFP","MedConf","Yes",NA,"JUN","Estrogen signaling pathway (1), Th17 cell differentiation (1), Apoptosis (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), GnRH signaling pathway (1), Osteoclast differentiation (1), Mitophagy - animal (1), Relaxin signaling pathway (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"505",375790,"AGRN","HighConf","Yes",NA,"NCAM1, PTK2B, ITGB1, PXN, ARHGEF6, LRP1, APOB, CDC42","Regulation of actin cytoskeleton (4), Leukocyte transendothelial migration (4), Chemokine signaling pathway (3), Focal adhesion (3), GnRH signaling pathway (2), VEGF signaling pathway (2), Rap1 signaling pathway (2), Phospholipase D signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Ras signaling pathway (1), MAPK signaling pathway (1), Platelet activation (1), Phagosome (1), PI3K-Akt signaling pathway (1)"
"542",326,"AIRE","MedConf","Yes",NA,"HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"548",205,"AK4","HighConf","Yes",NA,"DCK, NT5M, AMPD1, PDE1B","Renin secretion (1)"
"550",122481,"AK7","HighConf","Yes",NA,"PDE1B, NT5M, AMPD1, DCK","Renin secretion (1)"
"595",211,"ALAS1","MedConf","Yes",NA,"NCOA6, PPARGC1A, ESRRA","Apelin signaling pathway (1), Glucagon signaling pathway (1)"
"618",226,"ALDOA","HighConf","Yes",NA,"ARNT, LDHB, DERA, TKTL2, PF4, LDHAL6B, G6PC, A2M, PDHA1","Glucagon signaling pathway (4), PI3K-Akt signaling pathway (1), Cytokine-cytokine receptor interaction (1), Chemokine signaling pathway (1), Citrate cycle (TCA cycle) (1)"
"648",246,"ALOX15","MedConf","Yes","Serotonergic synapse","GPX3, PLA2G4D, PLA2G4A, JMJD7-PLA2G4B","Phospholipase D signaling pathway (3), Platelet activation (3), VEGF signaling pathway (3), Ether lipid metabolism (3), GnRH signaling pathway (3), Long-term depression (3), Serotonergic synapse (3), Ras signaling pathway (3), MAPK signaling pathway (3), Thyroid hormone synthesis (1)"
"693",270,"AMPD1","MedConf","Yes",NA,"ENTPD4, AK4, DCK, PDE1B, HPRT1, ITPA, NT5M, AK7","Renin secretion (1)"
"878",51107,"APH1A","HighConf","Yes","Notch signaling pathway",NA,NA
"894",338,"APOB","MedConf","Yes",NA,"ITGAM, AGRN, MSR1, LRP1, CALR, SP1, HSPA5, HSP90B1, VCP, P4HB","Protein processing in endoplasmic reticulum (5), Phagosome (3), Estrogen signaling pathway (2), Thyroid hormone synthesis (2), PI3K-Akt signaling pathway (1), Mitophagy - animal (1), Regulation of actin cytoskeleton (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1)"
"975",55843,"ARHGAP15","HighConf","Yes",NA,"ARHGEF3, ARHGEF6, RHOB, CDC42, RHOF","Regulation of actin cytoskeleton (2), VEGF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), GnRH signaling pathway (1), Ras signaling pathway (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1)"
"979",57569,"ARHGAP20","MedConf","Yes",NA,"RHOF, ARHGEF3, ARHGEF6, CDC42, RHOB","Regulation of actin cytoskeleton (2), VEGF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), GnRH signaling pathway (1), Ras signaling pathway (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1)"
"990",9743,"ARHGAP32","MedConf","Yes",NA,"RHOF, RHOB, CDC42, ARHGEF3, ARHGEF6","Regulation of actin cytoskeleton (2), VEGF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), GnRH signaling pathway (1), Ras signaling pathway (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1)"
"996",394,"ARHGAP5","MedConf","Yes","Leukocyte transendothelial migration, Focal adhesion","RHOF, ARHGEF6, CLTA, ARHGEF3, CDC42, RHOB","Regulation of actin cytoskeleton (2), Endocrine and other factor-regulated calcium reabsorption (1), VEGF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), GnRH signaling pathway (1), Ras signaling pathway (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1)"
"1017",50650,"ARHGEF3","MedConf","Yes",NA,"ARHGAP32, ARHGAP5, ARHGAP20, RHOF, ARHGAP15, RHOB, A2M, CDC42","Focal adhesion (2), Leukocyte transendothelial migration (2), VEGF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), GnRH signaling pathway (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Rap1 signaling pathway (1)"
"1023",9459,"ARHGEF6","HighConf","Yes","Regulation of actin cytoskeleton","ARHGAP32, AGRN, ARHGAP5, ARHGAP20, RHOF, ARHGAP15, GIT1, CDC42, ITGB1, PXN, MRAS, A2M, RHOB","Regulation of actin cytoskeleton (5), Focal adhesion (4), Leukocyte transendothelial migration (4), Rap1 signaling pathway (3), Ras signaling pathway (2), MAPK signaling pathway (2), VEGF signaling pathway (2), Chemokine signaling pathway (2), Apelin signaling pathway (1), Phospholipase D signaling pathway (1), Mitophagy - animal (1), AGE-RAGE signaling pathway in diabetic complications (1), GnRH signaling pathway (1), Platelet activation (1), Phagosome (1), PI3K-Akt signaling pathway (1)"
"1079",405,"ARNT","HighConf","Yes",NA,"CXCR4, EDN1, TF, TFF3, SLC2A1, CREB1, SMAD4, EPO, JUN, PTGES3, COPS5, EPAS1, SP1, ALDOA","Estrogen signaling pathway (3), Relaxin signaling pathway (3), TNF signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Glucagon signaling pathway (2), Insulin secretion (2), Osteoclast differentiation (2), cAMP signaling pathway (2), PI3K-Akt signaling pathway (2), Cytokine-cytokine receptor interaction (2), Th17 cell differentiation (2), Mitophagy - animal (2), Adrenergic signaling in cardiomyocytes (1), cGMP-PKG signaling pathway (1), Renin secretion (1), Dopaminergic synapse (1), Thyroid hormone synthesis (1), Apelin signaling pathway (1), Apoptosis (1), Focal adhesion (1), GnRH signaling pathway (1), NOD-like receptor signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Thyroid hormone signaling pathway (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1)"
"1084",10095,"ARPC1B","MedConf","Yes","Regulation of actin cytoskeleton","ACTR2, ABI1, PSMA7, PDGFRB","Phospholipase D signaling pathway (1), Focal adhesion (1), Cytokine-cytokine receptor interaction (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), MAPK signaling pathway (1), Rap1 signaling pathway (1), PI3K-Akt signaling pathway (1), Proteasome (1)"
"1121",427,"ASAH1","HighConf","Yes","Sphingolipid signaling pathway","SGPP2, PPAP2A, SMPD2","Sphingolipid signaling pathway (2)"
"1124",50807,"ASAP1","MedConf","Yes",NA,"CLTA","Endocrine and other factor-regulated calcium reabsorption (1)"
"1155",432,"ASGR1","HighConf","Yes","Thyroid hormone synthesis",NA,NA
"1157",55870,"ASH1L","HighConf","Yes",NA,"PLOD3","Other types of O-glycan biosynthesis (1)"
"1206",1388,"ATF6B","MedConf","Yes","PI3K-Akt signaling pathway, Thyroid hormone synthesis, TNF signaling pathway, Protein processing in endoplasmic reticulum, Dopaminergic synapse, Relaxin signaling pathway, cGMP-PKG signaling pathway, Insulin secretion, Adrenergic signaling in cardiomyocytes, Estrogen signaling pathway",NA,NA
"1226",285973,"ATG9B","MedConf","Yes","Mitophagy - animal",NA,NA
"1246",479,"ATP12A","MedConf","Yes",NA,"ATP1A3, PPA1, ATP1B3","Adrenergic signaling in cardiomyocytes (2), Endocrine and other factor-regulated calcium reabsorption (2), Insulin secretion (2), cGMP-PKG signaling pathway (2), Thyroid hormone signaling pathway (2), Proximal tubule bicarbonate reclamation (2), cAMP signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone synthesis (2)"
"1254",478,"ATP1A3","MedConf","Yes","Thyroid hormone synthesis, Aldosterone-regulated sodium reabsorption, cAMP signaling pathway, Proximal tubule bicarbonate reclamation, Thyroid hormone signaling pathway, cGMP-PKG signaling pathway, Insulin secretion, Endocrine and other factor-regulated calcium reabsorption, Adrenergic signaling in cardiomyocytes","ATP1B2, FXYD7, ATP1B3, ATP12A, PRKX","Adrenergic signaling in cardiomyocytes (2), Endocrine and other factor-regulated calcium reabsorption (2), Insulin secretion (2), cGMP-PKG signaling pathway (2), Thyroid hormone signaling pathway (2), Proximal tubule bicarbonate reclamation (2), cAMP signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone synthesis (2)"
"1257",482,"ATP1B2","MedConf","Yes","Thyroid hormone synthesis, Aldosterone-regulated sodium reabsorption, cAMP signaling pathway, Proximal tubule bicarbonate reclamation, Thyroid hormone signaling pathway, cGMP-PKG signaling pathway, Insulin secretion, Endocrine and other factor-regulated calcium reabsorption, Adrenergic signaling in cardiomyocytes","FXYD7, ATP1A3, PRKX, ATP1B3","Adrenergic signaling in cardiomyocytes (2), Endocrine and other factor-regulated calcium reabsorption (2), Insulin secretion (2), cGMP-PKG signaling pathway (2), Thyroid hormone signaling pathway (2), Proximal tubule bicarbonate reclamation (2), cAMP signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone synthesis (2)"
"1258",483,"ATP1B3","HighConf","Yes","Thyroid hormone synthesis, Aldosterone-regulated sodium reabsorption, cAMP signaling pathway, Proximal tubule bicarbonate reclamation, Thyroid hormone signaling pathway, cGMP-PKG signaling pathway, Insulin secretion, Endocrine and other factor-regulated calcium reabsorption, Adrenergic signaling in cardiomyocytes","ATP12A, ATP1A3, ATP1B2, FXYD7, PRKX","Adrenergic signaling in cardiomyocytes (2), Endocrine and other factor-regulated calcium reabsorption (2), Insulin secretion (2), cGMP-PKG signaling pathway (2), Thyroid hormone signaling pathway (2), Proximal tubule bicarbonate reclamation (2), cAMP signaling pathway (2), Aldosterone-regulated sodium reabsorption (2), Thyroid hormone synthesis (2)"
"1259",23439,"ATP1B4","MedConf","Yes","Thyroid hormone synthesis, Aldosterone-regulated sodium reabsorption, cAMP signaling pathway, Proximal tubule bicarbonate reclamation, Thyroid hormone signaling pathway, cGMP-PKG signaling pathway, Insulin secretion, Endocrine and other factor-regulated calcium reabsorption, Adrenergic signaling in cardiomyocytes","PRKX",NA
"1260",487,"ATP2A1","MedConf","Yes","cGMP-PKG signaling pathway",NA,NA
"1265",492,"ATP2B3","MedConf","Yes","cAMP signaling pathway, cGMP-PKG signaling pathway, Adrenergic signaling in cardiomyocytes",NA,NA
"1288",537,"ATP6AP1","HighConf","Yes","Phagosome",NA,NA
"1293",50617,"ATP6V0A4","HighConf","Yes","Phagosome","TCIRG1, PPA1, ATP6V1B2, TF","Phagosome (2)"
"1298",8992,"ATP6V0E1","HighConf","Yes","Phagosome",NA,NA
"1302",526,"ATP6V1B2","HighConf","Yes","Phagosome","TCIRG1, PPA1, TF, ATP6V0A4","Phagosome (2)"
"1352",552,"AVPR1A","MedConf","Yes","Phospholipase D signaling pathway","NMS, BDKRB1, KISS1, PROK1, TRH, LTB4R, UTS2B, XCL2, GNRH2, TACR1, GNA15, NMUR2, EDN1","Relaxin signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), GnRH signaling pathway (1), Cytokine-cytokine receptor interaction (1), Chemokine signaling pathway (1), Regulation of actin cytoskeleton (1)"
"1374",145173,"B3GALTL","HighConf","Yes",NA,NA,NA
"NA",NA,NA,NA,NA,NA,NA,NA
"1410",573,"BAG1","MedConf","Yes","Protein processing in endoplasmic reticulum","JUN, STUB1","Protein processing in endoplasmic reticulum (1), Estrogen signaling pathway (1), Th17 cell differentiation (1), Apoptosis (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), GnRH signaling pathway (1), Osteoclast differentiation (1), Mitophagy - animal (1), Relaxin signaling pathway (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1)"
"1465",10134,"BCAP31","MedConf","Yes","Protein processing in endoplasmic reticulum",NA,NA
"1482",64919,"BCL11B","MedConf","Yes",NA,"HDAC2","Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
"1485",598,"BCL2L1","HighConf","Yes","PI3K-Akt signaling pathway, NF-kappa B signaling pathway, NOD-like receptor signaling pathway, Ras signaling pathway, Mitophagy - animal, Apoptosis","STAT1, PRKAR2B, NMI, DNM1L, PMAIP1, PGAM5","TNF signaling pathway (2), NOD-like receptor signaling pathway (2), Mitophagy - animal (1), Apoptosis (1), Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Thyroid hormone signaling pathway (1), Osteoclast differentiation (1), Chemokine signaling pathway (1), Toll-like receptor signaling pathway (1)"
"1493",602,"BCL3","MedConf","Yes","TNF signaling pathway","IKBKB, RELA","Th17 cell differentiation (2), RIG-I-like receptor signaling pathway (2), Apoptosis (2), Osteoclast differentiation (2), Ras signaling pathway (2), NOD-like receptor signaling pathway (2), Chemokine signaling pathway (2), TNF signaling pathway (2), MAPK signaling pathway (2), Toll-like receptor signaling pathway (2), NF-kappa B signaling pathway (2), PI3K-Akt signaling pathway (2), Sphingolipid signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Mitophagy - animal (1), Relaxin signaling pathway (1), cAMP signaling pathway (1)"
"1510",623,"BDKRB1","MedConf","Yes","Regulation of actin cytoskeleton","KISS1, PROK1, TRH, LTB4R, UTS2B, XCL2, GNRH2, CCR8, C5, PTGDR2, TACR1, DRD2, SSTR4, CXCL13, GNAI3, DRD3, NMS, OPRM1, RGS20, MTNR1B, AVPR1A, EDN1, HCAR2, FPR3, CXCR4, CXCL11, GNA15, HTR1A, NMUR2, CXCR3","Chemokine signaling pathway (7), Cytokine-cytokine receptor interaction (6), cAMP signaling pathway (4), Dopaminergic synapse (3), Relaxin signaling pathway (3), Serotonergic synapse (2), Rap1 signaling pathway (2), Leukocyte transendothelial migration (2), Estrogen signaling pathway (2), Phospholipase D signaling pathway (1), Toll-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), Apelin signaling pathway (1), Platelet activation (1), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), cGMP-PKG signaling pathway (1), Long-term depression (1), Renin secretion (1), GnRH signaling pathway (1)"
"1554",332,"BIRC5","MedConf","Yes","Apoptosis","NUP43, BUB1B, CENPH, POLB, CENPO, RANBP2, KIF18A, CYP2A6, GRAMD3, CDCA8, REEP2, KIF4A, PLK1, GTSE1, MAX, RAD21, PSMA3, ITGB1, MIS12","RNA transport (2), MAPK signaling pathway (1), Proteasome (1), Platelet activation (1), Focal adhesion (1), Phagosome (1), Regulation of actin cytoskeleton (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), PI3K-Akt signaling pathway (1)"
"1585",655,"BMP7","MedConf","Yes","Cytokine-cytokine receptor interaction","BMPR1B, SMAD6, SMAD1","Cytokine-cytokine receptor interaction (1)"
"1590",658,"BMPR1B","MedConf","Yes","Cytokine-cytokine receptor interaction","SMAD6, SMAD4, MAP3K7, BMP7, SMAD1","Cytokine-cytokine receptor interaction (1), Apelin signaling pathway (1), Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), RIG-I-like receptor signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"NA.1",NA,NA,NA,NA,NA,NA,NA
"1630",673,"BRAF","MedConf","Yes","Rap1 signaling pathway, MAPK signaling pathway, Chemokine signaling pathway, Regulation of actin cytoskeleton, Serotonergic synapse, cAMP signaling pathway, Long-term depression, Focal adhesion","RAP1A, MRAS, CAPN3, SFN, YWHAG","Ras signaling pathway (2), MAPK signaling pathway (2), Rap1 signaling pathway (2), Aldosterone-regulated sodium reabsorption (1), PI3K-Akt signaling pathway (1), Apelin signaling pathway (1), Phospholipase D signaling pathway (1), Mitophagy - animal (1), Regulation of actin cytoskeleton (1), Platelet activation (1), Focal adhesion (1), cAMP signaling pathway (1), Chemokine signaling pathway (1), Leukocyte transendothelial migration (1)"
"1709",701,"BUB1B","MedConf","Yes",NA,"CENPH, PSMF1, CENPO, RANBP2, KIF18A, CDCA8, PHC2, PSMA6, PSMD6, PSMB1, PSMB4, PSMD11, PSMA1, NUP43, PSMD1, PSMB2, PSMD2, PSMA7, PSMA4, PSMA5, CDC42, PSMD3, UBB, BIRC5, PSMD7, PSMD12, PSMC2, RAD21, PLK1, PSMC5, PSMA3, PSMC4, MIS12, PSMC1","Proteasome (21), RNA transport (2), Apoptosis (1), VEGF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Focal adhesion (1), GnRH signaling pathway (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Leukocyte transendothelial migration (1), Rap1 signaling pathway (1), Mitophagy - animal (1)"
"2063",727,"C5","MedConf","Yes",NA,"NMUR2, CXCL13, MTNR1B, CXCR3, DRD2, DRD3, CXCL11, HTR1A, SSTR4, PTGDR2, HCAR2, RGS20, FPR3, NMS, BDKRB1, OPRM1, CCR8, GNAI3, CXCR4","Chemokine signaling pathway (6), Cytokine-cytokine receptor interaction (5), cAMP signaling pathway (4), Dopaminergic synapse (3), Leukocyte transendothelial migration (2), Estrogen signaling pathway (2), Serotonergic synapse (2), Rap1 signaling pathway (2), Apelin signaling pathway (1), Platelet activation (1), Sphingolipid signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), cGMP-PKG signaling pathway (1), Long-term depression (1), Renin secretion (1), Relaxin signaling pathway (1), Regulation of actin cytoskeleton (1), Toll-like receptor signaling pathway (1)"
"2176",762,"CA4","MedConf","Yes","Proximal tubule bicarbonate reclamation",NA,NA
"2187",91768,"CABLES1","HighConf","Yes",NA,"CTNND1","Leukocyte transendothelial migration (1), Rap1 signaling pathway (1)"
"2200",775,"CACNA1C","MedConf","Yes","MAPK signaling pathway, Serotonergic synapse, cAMP signaling pathway, Dopaminergic synapse, Renin secretion, GnRH signaling pathway, cGMP-PKG signaling pathway, Insulin secretion, Adrenergic signaling in cardiomyocytes","GNG10, CACNB4, CATSPERG, CACNA2D1, NCAM1, CATSPERB, GNG3, GNAO1, GNAI3, PRKX, PPP2R5A, PPP2R5E, PPP2CB","Dopaminergic synapse (7), Adrenergic signaling in cardiomyocytes (6), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (4), Relaxin signaling pathway (4), Serotonergic synapse (4), mRNA surveillance pathway (3), Long-term depression (3), Apelin signaling pathway (3), Chemokine signaling pathway (3), Estrogen signaling pathway (2), Rap1 signaling pathway (2), Ras signaling pathway (2), MAPK signaling pathway (2), Platelet activation (1), cGMP-PKG signaling pathway (1), Renin secretion (1), cAMP signaling pathway (1), Leukocyte transendothelial migration (1)"
"2208",781,"CACNA2D1","HighConf","Yes","MAPK signaling pathway, Adrenergic signaling in cardiomyocytes","CATSPERB, CACNB4, PPP2CB, CACNA1C, PPP2R5A, PPP2R5E, PRKX, CATSPERG","Adrenergic signaling in cardiomyocytes (5), Dopaminergic synapse (4), Sphingolipid signaling pathway (3), mRNA surveillance pathway (3), PI3K-Akt signaling pathway (3), MAPK signaling pathway (2), Insulin secretion (1), cGMP-PKG signaling pathway (1), GnRH signaling pathway (1), Renin secretion (1), cAMP signaling pathway (1), Serotonergic synapse (1), Long-term depression (1)"
"2215",785,"CACNB4","MedConf","Yes","MAPK signaling pathway, Adrenergic signaling in cardiomyocytes","CATSPERG, CACNA2D1, NCAM1, CATSPERB, CACNA1C, PPP2R5E, PPP2CB, PRKX, PPP2R5A","Adrenergic signaling in cardiomyocytes (5), Dopaminergic synapse (4), Sphingolipid signaling pathway (3), mRNA surveillance pathway (3), PI3K-Akt signaling pathway (3), MAPK signaling pathway (2), Insulin secretion (1), cGMP-PKG signaling pathway (1), GnRH signaling pathway (1), Renin secretion (1), cAMP signaling pathway (1), Serotonergic synapse (1), Long-term depression (1)"
"2253",811,"CALR","MedConf","Yes","Protein processing in endoplasmic reticulum, Phagosome","LRP1, HSP90B1, APOB, HSPH1, MSR1, P4HB","Protein processing in endoplasmic reticulum (3), Phagosome (1), Estrogen signaling pathway (1), Thyroid hormone synthesis (1), PI3K-Akt signaling pathway (1)"
"2271",819,"CAMLG","HighConf","Yes",NA,"EGFR","Estrogen signaling pathway (1), Phospholipase D signaling pathway (1), Focal adhesion (1), GnRH signaling pathway (1), Cytokine-cytokine receptor interaction (1), Relaxin signaling pathway (1), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), MAPK signaling pathway (1), Rap1 signaling pathway (1), PI3K-Akt signaling pathway (1)"
"2291",824,"CAPN2","MedConf","Yes","Protein processing in endoplasmic reticulum, Focal adhesion, Apoptosis","CAST, ITGB1, PXN","Focal adhesion (2), Regulation of actin cytoskeleton (2), Leukocyte transendothelial migration (2), VEGF signaling pathway (1), Chemokine signaling pathway (1), Platelet activation (1), Phagosome (1), Rap1 signaling pathway (1), PI3K-Akt signaling pathway (1)"
"2292",825,"CAPN3","HighConf","Yes",NA,"BRAF","Focal adhesion (1), Long-term depression (1), cAMP signaling pathway (1), Serotonergic synapse (1), Regulation of actin cytoskeleton (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Rap1 signaling pathway (1)"
"2309",84433,"CARD11","MedConf","Yes","NF-kappa B signaling pathway","MAP3K7, PDPK1, IKBKB, RELA","Apoptosis (3), PI3K-Akt signaling pathway (3), RIG-I-like receptor signaling pathway (3), Osteoclast differentiation (3), NOD-like receptor signaling pathway (3), TNF signaling pathway (3), MAPK signaling pathway (3), Toll-like receptor signaling pathway (3), NF-kappa B signaling pathway (3), Sphingolipid signaling pathway (2), Th17 cell differentiation (2), Ras signaling pathway (2), Chemokine signaling pathway (2), Focal adhesion (1), Thyroid hormone signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), AGE-RAGE signaling pathway in diabetic complications (1), Mitophagy - animal (1), Relaxin signaling pathway (1), cAMP signaling pathway (1)"
"2349",831,"CAST","MedConf","Yes",NA,"CAPN2, PXN, ITGB1","Focal adhesion (3), Regulation of actin cytoskeleton (2), Leukocyte transendothelial migration (2), Apoptosis (1), Protein processing in endoplasmic reticulum (1), VEGF signaling pathway (1), Chemokine signaling pathway (1), Platelet activation (1), Phagosome (1), Rap1 signaling pathway (1), PI3K-Akt signaling pathway (1)"
"2357",79820,"CATSPERB","MedConf","Yes",NA,"CACNA2D1, CACNA1C, CACNB4, CATSPERG","Adrenergic signaling in cardiomyocytes (3), MAPK signaling pathway (3), Insulin secretion (1), cGMP-PKG signaling pathway (1), GnRH signaling pathway (1), Renin secretion (1), Dopaminergic synapse (1), cAMP signaling pathway (1), Serotonergic synapse (1)"
"2359",57828,"CATSPERG","MedConf","Yes",NA,"CACNA2D1, CATSPERB, CACNB4, CACNA1C","Adrenergic signaling in cardiomyocytes (3), MAPK signaling pathway (3), Insulin secretion (1), cGMP-PKG signaling pathway (1), GnRH signaling pathway (1), Renin secretion (1), Dopaminergic synapse (1), cAMP signaling pathway (1), Serotonergic synapse (1)"
