name,imports,weights,datasource,Confidence,Color
Novel.CCNE1,Proteasome.PSMA6,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD11,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMB1,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD3,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMA5,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMB4,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMC2,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD6,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD1,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD2,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMC5,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMD12,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMB5,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMA7,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMB2,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMB9,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMA1,900,database,Medium,green
Novel.CCNE1,Proteasome.PSMA4,900,database,Medium,green
Novel.CDC5L,RNA transport.SRRM1,900,database,Medium,green
Novel.CDC5L,RNA transport.EIF2S2,417,experimental,Medium,green
Novel.CHTOP,RNA transport.NXT1,900,database,High,green
Novel.CHTOP,RNA transport.RANBP2,900,database,High,green
Novel.CHTOP,RNA transport.THOC1,900,database,High,green
Novel.CHTOP,RNA transport.THOC7,900,database,High,green
Novel.CHTOP,RNA transport.RAE1,900,database,High,green
Novel.CHTOP,RNA transport.NUP43,900,database,High,green
Novel.CHTOP,RNA transport.NXF1,900,database,High,green
Novel.CHTOP,RNA transport.SRRM1,900,database,High,green
Novel.CHTOP,RNA transport.THOC2,900,database,High,green
Novel.CHTOP,RNA transport.NUP155,900,database,High,green
Novel.CHTOP,RNA transport.NUP188,900,database,High,green
Novel.COPS5,RNA transport.EIF3A,720,database,Medium,green
Novel.COPS5,RNA transport.EIF3J,720,database,Medium,green
Novel.COPS5,RNA transport.EIF3B,720,database,Medium,green
Novel.COPS5,RNA transport.EIF3I,720,database,Medium,green
Novel.DDX39A,RNA transport.THOC7,900,database,High,green
Novel.DDX39A,RNA transport.RAE1,900,database,High,green
Novel.DDX39A,RNA transport.NUP43,900,database,High,green
Novel.DDX39A,RNA transport.EIF4B,417,experimental,High,green
Novel.DDX39A,RNA transport.NXF1,900,database,High,green
Novel.DDX39A,RNA transport.SRRM1,900,database,High,green
Novel.DDX39A,RNA transport.PABPC4,417,experimental,High,green
Novel.DDX39A,RNA transport.THOC2,900,database,High,green
Novel.DDX39A,RNA transport.NUP155,900,database,High,green
Novel.DDX39A,RNA transport.NUP188,900,database,High,green
Novel.DDX39A,RNA transport.NXT1,900,database,High,green
Novel.DDX39A,RNA transport.RANBP2,900,database,High,green
Novel.DDX39A,RNA transport.THOC1,900,database,High,green
Novel.DIEXF,RNA transport.RPP25,900,database,High,green
Novel.DIEXF,RNA transport.RPP40,900,database,High,green
Novel.EFTUD2,RNA transport.SRRM1,900,database,Medium,green
Novel.EFTUD2,RNA transport.RANBP2,417,experimental,Medium,green
Novel.EFTUD2,RNA transport.RANGAP1,503,experimental,Medium,green
Novel.EIF2AK2,RNA transport.EIF2S3,900,database,Medium,green
Novel.EIF2AK2,RNA transport.EIF2S1,900,database,Medium,green
Novel.EIF2AK2,RNA transport.EIF2S2,900,database,Medium,green
Novel.EIF4H,RNA transport.EIF4G2,595,experimental,Medium,green
Novel.EIF4H,RNA transport.EIF4A1,900,database,Medium,green
Novel.EIF4H,RNA transport.EIF3I,900,database,Medium,green
Novel.EIF4H,RNA transport.EIF2S3,900,database,Medium,green
Novel.EIF4H,RNA transport.EIF4G1,900,database,Medium,green
Novel.EIF4H,RNA transport.EIF4B,900,database,Medium,green
Novel.EIF4H,RNA transport.EIF3A,900,database,Medium,green
Novel.EIF4H,RNA transport.EIF3J,900,database,Medium,green
Novel.EIF4H,RNA transport.EIF3B,900,database,Medium,green
Novel.EIF4H,RNA transport.EIF2S1,900,database,Medium,green
Novel.EIF4H,RNA transport.EIF2S2,900,database,Medium,green
Novel.EXOSC4,Proteasome.PSMA1,417,experimental,Medium,green
Novel.EXOSC4,Proteasome.PSMA4,417,experimental,Medium,green
Novel.EXOSC4,Proteasome.PSMA3,417,experimental,Medium,green
Novel.EXOSC4,Proteasome.PSMA6,417,experimental,Medium,green
Novel.EXOSC4,Proteasome.PSMA5,417,experimental,Medium,green
Novel.EXOSC5,Proteasome.PSMA2,417,experimental,Medium,green
Novel.EXOSC5,Proteasome.PSMA6,600,experimental,Medium,green
Novel.EXOSC5,Proteasome.PSMA5,417,experimental,Medium,green
Novel.EXOSC5,Proteasome.PSMA1,417,experimental,Medium,green
Novel.EXOSC5,Proteasome.PSMA4,417,experimental,Medium,green
Novel.EXOSC5,Proteasome.PSMA3,476,experimental,Medium,green
Novel.FYTTD1,RNA transport.NXT1,900,database,Medium,green
Novel.FYTTD1,RNA transport.RANBP2,900,database,Medium,green
Novel.FYTTD1,RNA transport.THOC1,900,database,Medium,green
Novel.FYTTD1,RNA transport.THOC7,900,database,Medium,green
Novel.FYTTD1,RNA transport.RAE1,900,database,Medium,green
Novel.FYTTD1,RNA transport.NUP43,900,database,Medium,green
Novel.FYTTD1,RNA transport.NXF1,900,database,Medium,green
Novel.FYTTD1,RNA transport.SRRM1,900,database,Medium,green
Novel.FYTTD1,RNA transport.THOC2,900,database,Medium,green
Novel.FYTTD1,RNA transport.NUP155,900,database,Medium,green
Novel.FYTTD1,RNA transport.NUP188,900,database,Medium,green
Novel.G3BP2,RNA transport.PABPC4,417,experimental,Medium,green
Novel.GMNN,Proteasome.PSMF1,900,database,Medium,green
Novel.GMNN,Proteasome.PSMC4,900,database,Medium,green
Novel.GMNN,Proteasome.PSMA3,900,database,Medium,green
Novel.GMNN,Proteasome.PSMD7,900,database,Medium,green
Novel.GMNN,Proteasome.PSMC1,900,database,Medium,green
Novel.GMNN,Proteasome.PSMA6,900,database,Medium,green
Novel.GMNN,Proteasome.PSMD11,900,database,Medium,green
Novel.GMNN,Proteasome.PSMB1,900,database,Medium,green
Novel.GMNN,Proteasome.PSMD3,900,database,Medium,green
Novel.GMNN,Proteasome.PSMA5,900,database,Medium,green
Novel.GMNN,Proteasome.PSMB4,900,database,Medium,green
Novel.GMNN,Proteasome.PSMC2,900,database,Medium,green
Novel.GMNN,Proteasome.PSMD6,900,database,Medium,green
Novel.GMNN,Proteasome.PSMD1,900,database,Medium,green
Novel.GMNN,Proteasome.PSMD2,900,database,Medium,green
Novel.GMNN,Proteasome.PSMC5,900,database,Medium,green
Novel.GMNN,Proteasome.PSMD12,900,database,Medium,green
Novel.GMNN,Proteasome.PSMB5,900,database,Medium,green
Novel.GMNN,Proteasome.PSMA7,900,database,Medium,green
Novel.GMNN,Proteasome.PSMB2,900,database,Medium,green
Novel.GMNN,Proteasome.PSMB9,900,database,Medium,green
Novel.GMNN,Proteasome.PSMA1,900,database,Medium,green
Novel.GMNN,Proteasome.PSMA4,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMF1,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMC4,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMA3,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMD7,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMC1,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMA6,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMD11,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMB1,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMD3,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMA5,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMB4,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMC2,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMD6,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMD1,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMD2,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMC5,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMD12,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMB5,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMA7,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMB2,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMB9,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMA1,900,database,Medium,green
Novel.GTSE1,Proteasome.PSMA4,900,database,Medium,green
Novel.HNRNPA2B1,RNA transport.SRRM1,900,database,High,green
Novel.HNRNPH1,RNA transport.SRRM1,900,database,Medium,green
Novel.HNRNPH1,RNA transport.RANBP2,503,experimental,Medium,green
Novel.HNRNPM,RNA transport.SRRM1,900,database,Medium,green
Novel.HNRNPM,RNA transport.RANBP2,456,experimental,Medium,green
Novel.HSPA5,RNA transport.NUP43,900,database,High,green
Novel.HSPA5,RNA transport.NUP155,900,database,High,green
Novel.HSPA5,RNA transport.NUP188,900,database,High,green
Novel.HSPA5,RNA transport.RANBP2,900,database,High,green
Novel.HSPA5,RNA transport.EIF4A1,434,experimental,High,green
Novel.HSPA5,Proteasome.PSMD1,461,experimental,High,green
Novel.HSPA5,RNA transport.RAE1,900,database,High,green
Novel.KIAA0020,RNA transport.EIF4G1,417,experimental,Medium,green
Novel.LDHB,Proteasome.PSMC2,417,experimental,Medium,green
Novel.LSM6,RNA transport.SRRM1,900,database,High,green
Novel.MSH2,RNA transport.EIF3B,417,experimental,Medium,green
Novel.NDUFS4,RNA transport.NUP188,503,experimental,High,green
Novel.NFKBIB,Proteasome.PSMF1,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMC4,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMA3,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMD7,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMC1,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMA6,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMD11,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMB1,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMD3,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMA5,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMB4,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMC2,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMD6,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMD1,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMD2,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMC5,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMD12,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMB5,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMA7,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMB2,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMB9,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMA1,900,database,Medium,green
Novel.NFKBIB,Proteasome.PSMA4,900,database,Medium,green
Novel.NOC4L,RNA transport.RPP25,900,database,Medium,green
Novel.NOC4L,RNA transport.RPP40,900,database,Medium,green
Novel.PAPOLA,RNA transport.SRRM1,900,database,Medium,green
Novel.PAPOLA,RNA transport.THOC2,900,database,Medium,green
Novel.PAPOLA,RNA transport.THOC1,900,database,Medium,green
Novel.PAPOLA,RNA transport.THOC7,900,database,Medium,green
Novel.PCNA,RNA transport.UBE2I,900,database,Medium,green
Novel.PLK1,Proteasome.PSMF1,900,database,Medium,green
Novel.PLK1,RNA transport.RANBP2,900,database,Medium,green
Novel.PLK1,Proteasome.PSMC4,900,database,Medium,green
Novel.PLK1,Proteasome.PSMA3,900,database,Medium,green
Novel.PLK1,Proteasome.PSMD7,900,database,Medium,green
Novel.PLK1,Proteasome.PSMC1,900,database,Medium,green
Novel.PLK1,Proteasome.PSMA6,900,database,Medium,green
Novel.PLK1,Proteasome.PSMD11,900,database,Medium,green
Novel.PLK1,Proteasome.PSMB1,900,database,Medium,green
Novel.PLK1,Proteasome.PSMD3,900,database,Medium,green
Novel.PLK1,Proteasome.PSMA5,900,database,Medium,green
Novel.PLK1,Proteasome.PSMB4,900,database,Medium,green
Novel.PLK1,Proteasome.PSMC2,900,database,Medium,green
Novel.PLK1,Proteasome.PSMD6,900,database,Medium,green
Novel.PLK1,Proteasome.PSMD1,900,database,Medium,green
Novel.PLK1,Proteasome.PSMD2,900,database,Medium,green
Novel.PLK1,Proteasome.PSMC5,900,database,Medium,green
Novel.PLK1,Proteasome.PSMD12,900,database,Medium,green
Novel.PLK1,Proteasome.PSMB5,900,database,Medium,green
Novel.PLK1,Proteasome.PSMA7,900,database,Medium,green
Novel.PLK1,Proteasome.PSMB2,900,database,Medium,green
Novel.PLK1,Proteasome.PSMB9,900,database,Medium,green
Novel.PLK1,Proteasome.PSMA1,900,database,Medium,green
Novel.PLK1,RNA transport.RANGAP1,900,database,Medium,green
Novel.PLK1,Proteasome.PSMA4,900,database,Medium,green
Novel.PLK1,RNA transport.NUP43,900,database,Medium,green
Novel.PLRG1,RNA transport.SRRM1,900,database,Medium,green
Novel.PLRG1,RNA transport.PABPC4,417,experimental,Medium,green
Novel.POLE,RNA transport.PABPC4,417,experimental,Medium,green
Novel.POLE,Proteasome.PSMD11,417,experimental,Medium,green
Novel.POLE,RNA transport.EIF4G1,417,experimental,Medium,green
Novel.PPP2CB,RNA transport.NUP43,900,database,High,green
Novel.PPP2CB,Proteasome.PSMF1,900,database,High,green
Novel.PPP2CB,RNA transport.RANBP2,900,database,High,green
Novel.PPP2CB,Proteasome.PSMC4,900,database,High,green
Novel.PPP2CB,Proteasome.PSMA3,900,database,High,green
Novel.PPP2CB,Proteasome.PSMD7,900,database,High,green
Novel.PPP2CB,Proteasome.PSMC1,900,database,High,green
Novel.PPP2CB,Proteasome.PSMA6,900,database,High,green
Novel.PPP2CB,Proteasome.PSMD11,900,database,High,green
Novel.PPP2CB,Proteasome.PSMB1,900,database,High,green
Novel.PPP2CB,Proteasome.PSMD3,900,database,High,green
Novel.PPP2CB,Proteasome.PSMA5,900,database,High,green
Novel.PPP2CB,Proteasome.PSMB4,900,database,High,green
Novel.PPP2CB,Proteasome.PSMC2,900,database,High,green
Novel.PPP2CB,Proteasome.PSMD6,900,database,High,green
Novel.PPP2CB,Proteasome.PSMD1,900,database,High,green
Novel.PPP2CB,Proteasome.PSMD2,900,database,High,green
Novel.PPP2CB,Proteasome.PSMC5,900,database,High,green
Novel.PPP2CB,Proteasome.PSMD12,900,database,High,green
Novel.PPP2CB,Proteasome.PSMB5,900,database,High,green
Novel.PPP2CB,Proteasome.PSMA7,900,database,High,green
Novel.PPP2CB,Proteasome.PSMB2,900,database,High,green
Novel.PPP2CB,Proteasome.PSMB9,900,database,High,green
Novel.PPP2CB,Proteasome.PSMA1,900,database,High,green
Novel.PPP2CB,RNA transport.RANGAP1,900,database,High,green
Novel.PPP2CB,Proteasome.PSMA4,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMC4,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMA3,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMD7,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMC1,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMA6,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMD11,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMB1,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMD3,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMA5,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMB4,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMC2,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMD6,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMD1,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMD2,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMC5,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMD12,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMB5,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMA7,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMB2,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMB9,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMA1,900,database,High,green
Novel.PPP2R5E,RNA transport.RANGAP1,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMA4,900,database,High,green
Novel.PPP2R5E,RNA transport.NUP43,900,database,High,green
Novel.PPP2R5E,Proteasome.PSMF1,900,database,High,green
Novel.PPP2R5E,RNA transport.RANBP2,900,database,High,green
Novel.PRPF31,RNA transport.SRRM1,900,database,Medium,green
Novel.PRPF8,RNA transport.RANGAP1,503,experimental,Medium,green
Novel.PRPF8,RNA transport.SRRM1,900,database,Medium,green
Novel.PRPF8,RNA transport.RANBP2,417,experimental,Medium,green
Novel.PTBP1,RNA transport.EIF4G1,900,database,Medium,green
Novel.PTBP1,RNA transport.EIF3A,900,database,Medium,green
Novel.PTBP1,RNA transport.SRRM1,900,database,Medium,green
Novel.PTBP1,RNA transport.EIF4G2,900,database,Medium,green
Novel.PTBP1,RNA transport.EIF4A1,900,database,Medium,green
Novel.PTBP1,RNA transport.RANGAP1,417,experimental,Medium,green
Novel.PUS7,RNA transport.EIF4G1,417,experimental,High,green
Novel.RELA,Proteasome.PSMF1,900,database,Medium,green
Novel.RELA,Proteasome.PSMC4,900,database,Medium,green
Novel.RELA,Proteasome.PSMA3,900,database,Medium,green
Novel.RELA,Proteasome.PSMD7,900,database,Medium,green
Novel.RELA,Proteasome.PSMC1,900,database,Medium,green
Novel.RELA,Proteasome.PSMA6,900,database,Medium,green
Novel.RELA,Proteasome.PSMD11,900,database,Medium,green
Novel.RELA,Proteasome.PSMB1,900,database,Medium,green
Novel.RELA,Proteasome.PSMD3,900,database,Medium,green
Novel.RELA,Proteasome.PSMA5,900,database,Medium,green
Novel.RELA,Proteasome.PSMB4,900,database,Medium,green
Novel.RELA,Proteasome.PSMC2,900,database,Medium,green
Novel.RELA,Proteasome.PSMD6,900,database,Medium,green
Novel.RELA,Proteasome.PSMD1,900,database,Medium,green
Novel.RELA,Proteasome.PSMD2,900,database,Medium,green
Novel.RELA,Proteasome.PSMC5,900,database,Medium,green
Novel.RELA,Proteasome.PSMD12,900,database,Medium,green
Novel.RELA,Proteasome.PSMB5,900,database,Medium,green
Novel.RELA,Proteasome.PSMA7,900,database,Medium,green
Novel.RELA,Proteasome.PSMB2,900,database,Medium,green
Novel.RELA,Proteasome.PSMB9,900,database,Medium,green
Novel.RELA,Proteasome.PSMA1,900,database,Medium,green
Novel.RELA,Proteasome.PSMA4,900,database,Medium,green
Novel.RPL19,RNA transport.EIF2S3,900,database,Medium,green
Novel.RPL19,RNA transport.EIF4G1,900,database,Medium,green
Novel.RPL19,RNA transport.EIF4B,900,database,Medium,green
Novel.RPL19,RNA transport.EIF3A,900,database,Medium,green
Novel.RPL19,RNA transport.EIF3J,900,database,Medium,green
Novel.RPL19,RNA transport.EIF3B,900,database,Medium,green
Novel.RPL19,RNA transport.EIF2S1,900,database,Medium,green
Novel.RPL19,RNA transport.EIF2S2,900,database,Medium,green
Novel.RPL19,RNA transport.EIF4A1,900,database,Medium,green
Novel.RPL19,RNA transport.EIF3I,900,database,Medium,green
Novel.RPL23A,RNA transport.EIF3I,900,database,Medium,green
Novel.RPL23A,RNA transport.EIF2S3,900,database,Medium,green
Novel.RPL23A,RNA transport.EIF4G1,900,database,Medium,green
Novel.RPL23A,RNA transport.EIF4B,900,database,Medium,green
Novel.RPL23A,RNA transport.EIF3A,900,database,Medium,green
Novel.RPL23A,RNA transport.EIF3J,900,database,Medium,green
Novel.RPL23A,RNA transport.EIF3B,900,database,Medium,green
Novel.RPL23A,RNA transport.EIF2S1,900,database,Medium,green
Novel.RPL23A,RNA transport.EIF2S2,900,database,Medium,green
Novel.RPL23A,RNA transport.EIF4A1,900,database,Medium,green
Novel.RPL24,RNA transport.EIF4G1,900,database,High,green
Novel.RPL24,RNA transport.EIF4B,900,database,High,green
Novel.RPL24,RNA transport.EIF3A,900,database,High,green
Novel.RPL24,RNA transport.EIF3J,900,database,High,green
Novel.RPL24,RNA transport.EIF3B,900,database,High,green
Novel.RPL24,RNA transport.EIF2S1,900,database,High,green
Novel.RPL24,RNA transport.EIF2S2,900,database,High,green
Novel.RPL24,RNA transport.EIF4A1,900,database,High,green
Novel.RPL24,Proteasome.PSMB1,464,experimental,High,green
Novel.RPL24,RNA transport.EIF3I,900,database,High,green
Novel.RPL24,RNA transport.EIF2S3,900,database,High,green
Novel.RPL26L1,RNA transport.NUP43,774,experimental,Medium,green
Novel.RPL26L1,RNA transport.EIF4G1,900,database,Medium,green
Novel.RPL26L1,RNA transport.EIF4B,900,database,Medium,green
Novel.RPL26L1,RNA transport.EIF3A,900,database,Medium,green
Novel.RPL26L1,RNA transport.EIF3J,900,database,Medium,green
Novel.RPL26L1,RNA transport.EIF3B,900,database,Medium,green
Novel.RPL26L1,RNA transport.EIF2S1,900,database,Medium,green
Novel.RPL26L1,RNA transport.EIF2S2,900,database,Medium,green
Novel.RPL26L1,RNA transport.EIF4A1,900,database,Medium,green
Novel.RPL26L1,RNA transport.EIF3I,900,database,Medium,green
Novel.RPL26L1,RNA transport.EIF2S3,900,database,Medium,green
Novel.RPL27,RNA transport.EIF4G1,900,database,Medium,green
Novel.RPL27,RNA transport.EIF4B,900,database,Medium,green
Novel.RPL27,RNA transport.EIF3A,900,database,Medium,green
Novel.RPL27,RNA transport.EIF3J,900,database,Medium,green
Novel.RPL27,RNA transport.EIF3B,900,database,Medium,green
Novel.RPL27,RNA transport.EIF2S1,900,database,Medium,green
Novel.RPL27,RNA transport.EIF2S2,900,database,Medium,green
Novel.RPL27,RNA transport.PABPC4,417,experimental,Medium,green
Novel.RPL27,RNA transport.EIF4A1,900,database,Medium,green
Novel.RPL27,RNA transport.EIF3I,900,database,Medium,green
Novel.RPL27,RNA transport.EIF2S3,900,database,Medium,green
Novel.RPL3,RNA transport.EIF4G1,900,database,Medium,green
Novel.RPL3,RNA transport.EIF4B,900,database,Medium,green
Novel.RPL3,RNA transport.EIF3A,900,database,Medium,green
Novel.RPL3,RNA transport.EIF3J,900,database,Medium,green
Novel.RPL3,RNA transport.EIF3B,900,database,Medium,green
Novel.RPL3,RNA transport.EIF2S1,900,database,Medium,green
Novel.RPL3,RNA transport.EIF2S2,900,database,Medium,green
Novel.RPL3,RNA transport.EIF4A1,900,database,Medium,green
Novel.RPL3,RNA transport.EIF3I,900,database,Medium,green
Novel.RPL3,RNA transport.EIF2S3,900,database,Medium,green
Novel.RPL31,RNA transport.EIF4G1,900,database,High,green
Novel.RPL31,RNA transport.EIF4B,900,database,High,green
Novel.RPL31,RNA transport.EIF3A,900,database,High,green
Novel.RPL31,RNA transport.EIF3J,900,database,High,green
Novel.RPL31,RNA transport.EIF3B,900,database,High,green
Novel.RPL31,RNA transport.EIF2S1,900,database,High,green
Novel.RPL31,RNA transport.EIF2S2,900,database,High,green
Novel.RPL31,RNA transport.EIF4A1,900,database,High,green
Novel.RPL31,RNA transport.EIF3I,900,database,High,green
Novel.RPL31,RNA transport.EIF2S3,900,database,High,green
Novel.RPL32,RNA transport.EIF4G1,900,database,High,green
Novel.RPL32,RNA transport.EIF4B,900,database,High,green
Novel.RPL32,RNA transport.EIF3A,900,database,High,green
Novel.RPL32,RNA transport.EIF3J,900,database,High,green
Novel.RPL32,RNA transport.EIF3B,900,database,High,green
Novel.RPL32,RNA transport.EIF2S1,900,database,High,green
Novel.RPL32,RNA transport.EIF2S2,900,database,High,green
Novel.RPL32,RNA transport.EIF4A1,900,database,High,green
Novel.RPL32,RNA transport.EIF3I,900,database,High,green
Novel.RPL32,RNA transport.EIF2S3,900,database,High,green
Novel.RPL3L,RNA transport.EIF4G1,900,database,Medium,green
Novel.RPL3L,RNA transport.EIF4B,900,database,Medium,green
Novel.RPL3L,RNA transport.EIF3A,900,database,Medium,green
Novel.RPL3L,RNA transport.EIF3J,900,database,Medium,green
Novel.RPL3L,RNA transport.EIF3B,900,database,Medium,green
Novel.RPL3L,RNA transport.EIF2S1,900,database,Medium,green
Novel.RPL3L,RNA transport.EIF2S2,900,database,Medium,green
Novel.RPL3L,RNA transport.PABPC4,417,experimental,Medium,green
Novel.RPL3L,RNA transport.EIF4A1,900,database,Medium,green
Novel.RPL3L,RNA transport.EIF3I,900,database,Medium,green
Novel.RPL3L,RNA transport.EIF2S3,900,database,Medium,green
Novel.RPL4,RNA transport.EIF4G1,900,database,Medium,green
Novel.RPL4,RNA transport.EIF4B,900,database,Medium,green
Novel.RPL4,RNA transport.EIF3A,900,database,Medium,green
