"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Cytokine-cytokine receptor interaction",0.002,0.022,0.459,266,84,"CCL27, IL24, IL17F, IL22RA2, CCR1, CCR7, IL17RE, CSF3R, IFNLR1, EPOR, VEGFD, CLCF1, GHR, TNFRSF21, CCR10, IFNL2, CXCL1, HGF, IFNE, IFNA1, IFNA4, IFNA5, IFNA6, IFNA10, IFNAR1, IFNAR2, IFNG, IFNGR2, IL2RA, IL2RG, IL4R, IL5, IL5RA, IL6ST, CXCR1, IL9R, IL13RA1, KDR, CCL4L1, LTBR, MPL, TNFRSF11B, OSM, IL23A, PF4V1, IL17D, PPBP, PRLR, IFNK, IL22RA1, EDA2R, CCL1, CCL8, CCL14, CCL16, CCL19, CCL20, CCL25, CXCL6, CXCL5, CXCL12, CRLF2, BMP2, BMPR1A, TGFB1, TGFB3, TGFBR2, TNFSF4, VEGFA, IL1R2, GDF5, RELT, TNFSF11, TNFRSF25, TNFSF14, TNFSF13, TNFSF10, TNFSF9, TNFRSF6B, TNFRSF10B, IL18RAP, OSMR, CD40, CD70"
"Oocyte meiosis",0.002,0.023,0.527,114,41,"CDK2, ADCY2, ADCY3, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, CPEB3, CDC26, FBXO5, SPDYE1, ANAPC2, ITPR2, MAD2L1, PGR, PPP1CA, PPP1CB, PPP2CA, PPP2R1A, PPP2R1B, PPP2R5C, PPP2R5D, PPP3CB, PPP3R1, RPS6KA2, RPS6KA3, CPEB1, BUB1, YWHAE, CPEB4, CALML3, CAMK2D, CAMK2G, SMC1A, CDC23, BTRC, SMC3, ESPL1, CDC20, RBX1"
"VEGF signaling pathway",0.002,0.023,0.535,58,24,"MAPK14, AKT1, HRAS, HSPB1, KDR, NFATC2, NRAS, PIK3CB, PIK3CD, PLCG2, PPP3CB, PPP3R1, PRKCA, PRKCB, MAPK11, MAP2K2, PTK2, RAC1, RAC3, SRC, VEGFA, CASP9, PLA2G4C, SH2D2A"
"Apelin signaling pathway",0.002,0.023,0.562,135,47,"GNB5, ADCY2, ADCY3, ADCY5, ADCY6, ADCY7, GABARAP, ADCY8, ADCY9, APLNR, AKT1, RRAS2, PLCB1, GABARAPL1, MTOR, GNB1, GNGT1, HRAS, ITPR2, LIPE, SMAD2, MEF2A, NOS1, NRAS, NRF1, SERPINE1, PIK3C3, GNG2, PRKAA1, PRKAA2, PRKCE, ADCY10, GNG12, MAP2K2, CCND1, RPS6, RPS6KB1, RPS6KB2, RYR3, SLC8A1, SLC8A3, TFAM, CALML3, BECN1, APLN, MYLK3, CDH1"
"Signaling pathways regulating pluripotency of stem cells",0.003,0.027,0.665,136,47,"APC2, PCGF3, FZD10, MAPK14, DVL2, DVL3, AKT1, ESRRB, FGF2, FGFR2, ONECUT1, HRAS, ID1, ID3, IL6ST, JAK2, JAK3, SMAD2, MYC, NODAL, NRAS, PIK3CB, PIK3CD, WNT4, MAPK11, MAP2K2, SMARCAD1, REST, BMPR1A, SOX2, STAT3, WNT1, WNT3, WNT6, WNT7A, WNT8A, WNT2B, ZIC3, FZD3, KAT6A, WNT5B, AXIN2, FZD1, FZD6, FZD9, PCGF1, HESX1"
"Relaxin signaling pathway",0.003,0.029,0.782,130,45,"GNB5, ADCY2, ADCY3, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, COL4A1, COL4A4, MAPK14, CREB3L4, AKT1, VEGFD, PLCB1, FOS, GNB1, GNGT1, HRAS, RXFP4, ARRB1, SMAD2, MMP2, MMP13, ATF4, NFKBIA, NOS1, NRAS, PIK3CB, PIK3CD, GNG2, PRKCA, GNG12, MAPK11, MAPK9, MAPK10, MAP2K2, MAP2K7, RLN1, MAP2K4, CREB3L2, SRC, TGFB1, TGFBR2, VEGFA"
"Progesterone-mediated oocyte maturation",0.003,0.029,0.792,89,33,"CDK2, ADCY2, ADCY3, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, MAPK14, AKT1, CPEB3, CDC26, SPDYE1, ANAPC2, HSP90AA1, ARAF, MAD2L1, FZR1, PGR, PIK3CB, PIK3CD, MAPK11, MAPK9, MAPK10, RPS6KA2, RPS6KA3, CPEB1, STK10, BUB1, CPEB4, MAD1L1, CDC23, CDC25A"
"Jak-STAT signaling pathway",0.003,0.029,0.835,155,52,"IL24, CISH, IL22RA2, CSF3R, CSH2, IFNLR1, EPOR, AKT1, MTOR, GHR, IFNL2, HRAS, IFNE, IFNA1, IFNA4, IFNA5, IFNA6, IFNA10, IFNAR1, IFNAR2, IFNG, IFNGR2, IL2RA, IL2RG, IL4R, IL5, IL5RA, IL6ST, IL9R, IL13RA1, JAK2, JAK3, MPL, MYC, OSM, IL23A, PIK3CB, PIM1, PIK3CD, IL17D, PRLR, IFNK, IL22RA1, CCND1, BCL2, CRLF2, STAT3, STAT5A, STAT6, STAM, OSMR, SOCS6"
"Inflammatory mediator regulation of TRP channels",0.003,0.029,0.835,96,35,"ADCY2, ADCY3, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, MAPK14, TRPV3, F2RL1, PLCB1, HRH1, HTR2B, ITPR2, PIK3CB, PIK3CD, PLCG2, PPP1CA, PPP1CB, PRKCA, PRKCB, PRKCD, PRKCE, PRKCH, MAPK11, MAPK9, MAPK10, PTGER4, TRPV4, SRC, TRPV1, CALML3, CAMK2D, CAMK2G, PLA2G4C"
"Rap1 signaling pathway",0.003,0.029,0.855,209,67,"RASGRP2, RGS14, ADCY2, ADCY3, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, CNR1, ADORA2B, CRK, MAPK14, EFNA1, EFNA3, EFNA5, AKT1, F2R, FGF2, FGF5, FGFR2, VEGFD, PLCB1, FPR1, PRKD3, RASGRP3, PRKD2, MAGI3, FGF22, ANGPT1, RAPGEF1, GRIN1, GRIN2B, HGF, HRAS, ID1, ITGB2, PFN4, KDR, NRAS, P2RY1, ANGPT4, RAPGEF6, PIK3CB, PIK3CD, APBB1IP, PRKCA, PRKCB, MAPK11, MAP2K2, RAC1, RAC3, RAP1GAP, SRC, THBS1, TIAM1, VASP, VEGFA, CALML3, RASSF5, FGF18, FGF16, KRIT1, LPAR2, BCAR1, FARP2, CDH1"
"GnRH signaling pathway",0.005,0.038,1,91,33,"ADCY2, ADCY3, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, MAPK14, ELK1, PLCB1, GNRH1, GNRHR, HRAS, ITPR2, MAP3K4, MMP2, ATF4, NRAS, PLD2, PRKCA, PRKCB, PRKCD, MAPK11, MAPK9, MAPK10, MAP2K2, MAP2K7, MAP2K4, SRC, CALML3, CAMK2D, CAMK2G, PLA2G4C"
"Purine metabolism",0.005,0.039,1,169,55,"POLR3F, POLR3C, ADCY2, ADCY3, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, NT5C3B, ADSSL1, NUDT16, ADK, AK8, AK1, AK9, PRPS1L1, POLR1A, AK5, AMPD3, GUCY1A2, GUCY2C, GUCY2F, GUK1, ENTPD8, ATIC, PNP, NPR2, RRM2B, PDE11A, PDE1C, PDE2A, PDE3A, PDE4B, PDE6G, PDE8A, PKM, NUDT9, POLD2, POLE2, POLR2E, PPAT, PRIM1, POLR3B, POLR3E, ADCY10, ALLC, PRPS2, POLE4, POLR3D, PAPSS2, NT5C1B, ENTPD1, POLR1C, ENTPD6"
"Fc gamma R-mediated phagocytosis",0.005,0.039,1,88,32,"ARPC5, ARPC4, WASF2, WASF3, CRK, DNM2, AKT1, FCGR1A, FCGR2A, FCGR3A, GSN, HCK, INPPL1, LIMK1, MARCKS, PAK1, PIK3CB, PIK3CD, PLCG2, PLD2, PRKCA, PRKCB, PRKCD, PRKCE, RAC1, RPS6KB1, RPS6KB2, VASP, VAV1, PIP5K1A, PLPP2, WASF1"
"Cholinergic synapse",0.005,0.039,1,112,39,"GNB5, ADCY2, ADCY3, CHAT, ADCY5, ADCY6, ADCY7, CHRM4, CHRM5, ADCY8, CHRNB2, ADCY9, CREB3L4, AKT1, PLCB1, FOS, GNB1, GNGT1, HRAS, ITPR2, JAK2, KCNJ14, KCNQ3, ACHE, ATF4, NRAS, PIK3CB, PIK3CD, GNG2, PRKCA, PRKCB, GNG12, BCL2, CREB3L2, CACNA1A, CAMK2D, CAMK2G, CHRNA6, KCNQ4"
"cGMP-PKG signaling pathway",0.006,0.039,1,162,53,"PPIF, MRVI1, ADCY2, ADCY3, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ADORA1, ADRA1D, ADRA1B, CREB3L4, ADRA2A, ADRA2C, ADRB1, AKT1, PLCB1, KCNMB3, KCNMB4, SLC25A5, SLC25A6, GUCY1A2, ITPR2, KCNJ8, MEF2A, MYH7, PPP1R12A, ATF4, ATP1A2, NFATC1, NFATC2, NFATC3, ATP1A4, NPPB, NPR2, ATP2B1, PDE2A, PDE3A, PPP1CA, PPP1CB, PPP3CB, PPP3R1, PRKCE, MAP2K2, CREB3L2, SLC8A1, SLC8A3, VASP, VDAC1, CALML3, IRS2, MYLK3"
"Th1 and Th2 cell differentiation",0.006,0.04,1,92,33,"DLL3, RBPJL, MAPK14, FOS, TBX21, HLA-DMB, HLA-DPA1, HLA-DQA1, IFNG, IFNGR2, IL2RA, IL2RG, IL4R, IL5, JAK2, JAK3, MAF, NFATC1, NFATC2, NFATC3, NFKBIA, PPP3CB, PPP3R1, MAML3, MAPK11, MAPK9, MAPK10, STAT5A, STAT6, ZAP70, RUNX3, CD3E, CD247"
"Circadian entrainment",0.006,0.043,1,96,34,"GNB5, ADCY2, ADCY3, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, PLCB1, FOS, GNB1, GNGT1, GRIA1, GRIA2, GRIA4, GRIN1, GRIN2B, GUCY1A2, KCNJ5, NOS1, PER1, GNG2, PRKCA, PRKCB, ADCY10, GNG12, RYR3, CALML3, CAMK2D, CAMK2G, PER3, CACNA1H, CACNA1G, RPS6KA5"
"Chemokine signaling pathway",0.007,0.047,1,182,58,"RASGRP2, GNB5, ADCY2, CCL27, ADCY3, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, CCR1, CCR7, CRK, AKT1, FGR, FOXO3, PLCB1, GNB1, GNGT1, CCR10, GRK5, CXCL1, HCK, HRAS, CXCR1, JAK2, JAK3, CCL4L1, ARRB1, NFKBIA, NRAS, PAK1, PF4V1, PIK3CB, PIK3CD, GNG2, PPBP, PRKCB, PRKCD, GNG12, PTK2, PREX1, RAC1, CCL1, CCL8, CCL14, CCL16, CCL19, CCL20, CCL25, CXCL6, CXCL5, CXCL12, SRC, STAT3, TIAM1, VAV1, BCAR1"
"B cell receptor signaling pathway",0.008,0.05,1,70,26,"PIK3AP1, CR2, AKT1, FOS, RASGRP3, HRAS, INPPL1, NFATC1, NFATC2, NFATC3, NFKBIA, NRAS, PIK3CB, PIK3CD, PLCG2, PPP3CB, PPP3R1, PRKCB, MAP2K2, RAC1, RAC3, VAV1, CD22, CD79A, CD79B, CD81"
"Prolactin signaling pathway",0.008,0.05,1,70,26,"CISH, MAPK14, AKT1, ESR1, ESR2, FOXO3, FOS, GCK, HRAS, JAK2, LHCGR, NRAS, PIK3CB, PIK3CD, MAPK11, MAPK9, MAPK10, MAP2K2, PRLR, CCND1, SRC, STAT3, STAT5A, TH, TNFSF11, SOCS6"
"HIF-1 signaling pathway",0.009,0.052,1,98,34,"EGLN3, ERBB2, AKT1, MTOR, ANGPT1, HIF1A, IFNG, IFNGR2, LDHA, LTBR, SERPINE1, ANGPT4, PDHB, PFKL, PIK3CB, PIK3CD, PLCG2, EGLN1, PRKCA, PRKCB, MAP2K2, BCL2, RPS6, RPS6KB1, RPS6KB2, STAT3, TCEB2, TIMP1, VEGFA, HKDC1, CAMK2D, CAMK2G, MKNK1, RBX1"
"NOD-like receptor signaling pathway",0.009,0.052,1,166,53,"TANK, NOD1, RBCK1, RIPK3, GABARAP, CARD16, GBP5, MAPK14, PYDC2, CYBA, NLRP6, GPRC6A, PLCB1, GABARAPL1, PYCARD, CXCL1, BIRC2, BIRC3, HSP90AA1, IFI16, IFNA1, IFNA4, IFNA5, IFNA6, IFNA10, IFNAR1, IFNAR2, IRF3, IRF7, ITPR2, GBP7, NFKBIA, OAS1, OAS2, TRPM7, PRKCD, MAPK11, MAPK9, MAPK10, MAVS, CARD18, BCL2, RNASEL, NOD2, TRPM2, VDAC1, CASP4, CASR, RIPK2, PSTPIP1, ATG12, AIM2, IKBKE"
