"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Hematopoietic cell lineage",0.013,0.076,1,86,8,"CD14, CSF1R, IL1A, IL1B, IL3, IL3RA, ITGAM, ITGB3"
"Melanoma",0.015,0.083,1,71,7,"BRAF, E2F3, EGFR, KRAS, PDGFRA, PDGFRB, PIK3R3"
"Linoleic acid metabolism",0.018,0.097,1,28,4,"PLA2G4A, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Bladder cancer",0.018,0.097,1,42,5,"BRAF, E2F3, EGFR, IL8, KRAS"
"Fc gamma R-mediated phagocytosis",0.02,0.101,1,92,8,"CDC42, PLA2G4A, SYK, PLA2G6, PIK3R3, GAB2, LAT, MARCKSL1"
"Jak-STAT signaling pathway",0.026,0.129,1,154,11,"BCL2L1, IFNA13, IFNA14, IFNA16, IL3, IL3RA, IL12A, PTPN6, STAT1, PIK3R3, IRF9"
"Colorectal cancer",0.026,0.129,1,62,6,"BRAF, JUN, KRAS, SMAD4, TGFB2, PIK3R3"
"African trypanosomiasis",0.029,0.138,1,32,4,"IL1B, IL12A, LAMA4, MYD88"
"Focal adhesion",0.03,0.143,1,198,13,"BRAF, CAPN2, CDC42, EGFR, ITGB1, ITGB3, JUN, LAMA4, LAMA5, PDGFRA, PDGFRB, RAP1A, PIK3R3"
"Cell cycle",0.035,0.16,1,122,9,"ATR, E2F3, SFN, HDAC2, SMAD4, RAD21, TGFB2, YWHAG, YWHAH"
"Ether lipid metabolism",0.035,0.16,1,34,4,"PLA2G4A, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Adipocytokine signaling pathway",0.038,0.167,1,68,6,"IKBKB, NFKBIB, NFKBIE, RELA, SLC2A1, TNFRSF1A"
"Prion diseases",0.038,0.167,1,35,4,"HSPA5, IL1A, IL1B, PRKX"
"beta-Alanine metabolism",0.045,0.185,1,22,3,"ALDH2, ALDH3A2, HADHA"
"Gap junction",0.045,0.185,1,89,7,"EGFR, GNAI3, KRAS, PDGFRA, PDGFRB, PRKX, TUBA1A"
"Amyotrophic lateral sclerosis (ALS)",0.045,0.185,1,53,5,"BCL2L1, PPP3R2, MAPK13, MAP2K6, TNFRSF1A"
"Adherens junction",0.046,0.185,1,71,6,"CDC42, CTNND1, EGFR, SMAD4, PTPN6, MAP3K7"
"Non-small cell lung cancer",0.048,0.189,1,54,5,"BRAF, E2F3, EGFR, KRAS, PIK3R3"
"Regulation of actin cytoskeleton",0.049,0.189,1,212,13,"BRAF, CD14, CDC42, EGFR, ITGAM, ITGB1, ITGB3, KRAS, PDGFRA, PDGFRB, PIK3R3, ARHGEF6, GIT1"
"Phagosome",0.05,0.19,1,150,10,"CD14, DYNC1H1, HLA-DQA2, ITGAM, ITGB1, ITGB3, LAMP1, TLR2, TLR4, TUBA1A"
"Arachidonic acid metabolism",0.051,0.192,1,55,5,"ALOX5, PLA2G4A, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Endocytosis",0.065,0.24,1,200,12,"CDC42, CLTC, CSF1R, EGFR, LDLR, SMAD6, PDGFRA, TGFB2, CXCR4, GIT1, EPN1, PARD6G"
"Type I diabetes mellitus",0.072,0.264,1,43,4,"HLA-DQA2, IL1A, IL1B, IL12A"
"Fat digestion and absorption",0.078,0.274,1,44,4,"PLA2G4A, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Vasopressin-regulated water reabsorption",0.078,0.274,1,44,4,"ARHGDIB, CREB1, DYNC1H1, PRKX"
"Notch signaling pathway",0.088,0.306,1,46,4,"HDAC2, RBPJ, KAT2B, SNW1"
"Progesterone-mediated oocyte maturation",0.093,0.317,1,85,6,"BRAF, GNAI3, KRAS, MAPK13, PRKX, PIK3R3"
"Bacterial invasion of epithelial cells",0.11,0.37,1,69,5,"CDC42, CLTC, HCLS1, ITGB1, PIK3R3"
"Propanoate metabolism",0.112,0.373,1,32,3,"ALDH2, ALDH3A2, HADHA"
"Long-term potentiation",0.115,0.376,1,70,5,"BRAF, KRAS, PPP3R2, PRKX, RAP1A"
"Regulation of autophagy",0.12,0.389,1,33,3,"IFNA13, IFNA14, IFNA16"
"Endometrial cancer",0.124,0.389,1,52,4,"BRAF, EGFR, KRAS, PIK3R3"
"Autoimmune thyroid disease",0.124,0.389,1,52,4,"HLA-DQA2, IFNA13, IFNA14, IFNA16"
"RNA transport",0.166,0.513,1,145,8,"UBE2I, RBM8A, THOC1, SRRM1, NXF1, ACIN1, THOC2, THOC7"
"Graft-versus-host disease",0.173,0.527,1,39,3,"HLA-DQA2, IL1A, IL1B"
"Tryptophan metabolism",0.191,0.569,1,41,3,"ALDH2, ALDH3A2, HADHA"
"TGF-beta signaling pathway",0.191,0.569,1,83,5,"SMAD1, SMAD4, SMAD6, SP1, TGFB2"
"Aldosterone-regulated sodium reabsorption",0.201,0.589,1,42,3,"SFN, KRAS, PIK3R3"
"Fatty acid metabolism",0.21,0.609,1,43,3,"ALDH2, ALDH3A2, HADHA"
"ErbB signaling pathway",0.217,0.609,1,87,5,"BRAF, EGFR, JUN, KRAS, PIK3R3"
"Valine, leucine and isoleucine degradation",0.22,0.609,1,44,3,"ALDH2, ALDH3A2, HADHA"
"Ascorbate and aldarate metabolism",0.221,0.609,1,24,2,"ALDH2, ALDH3A2"
"Dorso-ventral axis formation",0.221,0.609,1,24,2,"EGFR, KRAS"
"Vascular smooth muscle contraction",0.244,0.661,1,114,6,"BRAF, PLA2G4A, PRKX, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Protein processing in endoplasmic reticulum",0.248,0.661,1,162,8,"CAPN2, HSPA5, PARK2, EIF2AK2, VCP, STUB1, NSFL1C, UBQLN4"
"Homologous recombination",0.249,0.661,1,26,2,"BRCA2, RAD51"
"Fatty acid elongation in mitochondria",0.26,0.683,1,8,1,"HADHA"
"Histidine metabolism",0.29,0.737,1,29,2,"ALDH2, ALDH3A2"
"Pentose and glucuronate interconversions",0.29,0.737,1,29,2,"ALDH2, ALDH3A2"
"Thyroid cancer",0.29,0.737,1,29,2,"BRAF, KRAS"
"Pancreatic secretion",0.301,0.755,1,99,5,"PLA2G4A, RAP1A, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Asthma",0.304,0.755,1,30,2,"HLA-DQA2, IL3"
"Melanogenesis",0.309,0.758,1,100,5,"CREB1, GNAI3, GNAO1, KRAS, PRKX"
"Glycerophospholipid metabolism",0.324,0.785,1,78,4,"PLA2G4A, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Axon guidance",0.327,0.785,1,127,6,"CDC42, GNAI3, ITGB1, KRAS, PPP3R2, CXCR4"
"Tight junction",0.333,0.785,1,128,6,"CDC42, GNAI3, HCLS1, KRAS, ASH1L, PARD6G"
"mRNA surveillance pathway",0.333,0.785,1,79,4,"RBM8A, SRRM1, NXF1, ACIN1"
"ECM-receptor interaction",0.358,0.834,1,82,4,"ITGB1, ITGB3, LAMA4, LAMA5"
"Basal transcription factors",0.372,0.858,1,35,2,"TAF1, TAF12"
"Insulin signaling pathway",0.393,0.898,1,137,6,"BRAF, IKBKB, KRAS, PRKAR2B, PRKX, PIK3R3"
"Allograft rejection",0.399,0.901,1,37,2,"HLA-DQA2, IL12A"
"Dilated cardiomyopathy",0.426,0.952,1,90,4,"ITGB1, ITGB3, PRKX, TGFB2"
"Glycolysis / Gluconeogenesis",0.432,0.957,1,65,3,"ALDH2, ALDH3A2, GAPDH"
"Pyruvate metabolism",0.437,0.96,1,40,2,"ALDH2, ALDH3A2"
"Bile secretion",0.49,1,1,71,3,"LDLR, PRKX, SLC2A1"
"Antigen processing and presentation",0.49,1,1,71,3,"CREB1, HLA-DQA2, HSPA5"
"Type II diabetes mellitus",0.522,1,1,47,2,"IKBKB, PIK3R3"
"Alzheimer's disease",0.53,1,1,158,6,"CAPN2, GAPDH, IL1B, NDUFA1, PPP3R2, TNFRSF1A"
"Intestinal immune network for IgA production",0.533,1,1,48,2,"HLA-DQA2, CXCR4"
"Biosynthesis of unsaturated fatty acids",0.546,1,1,21,1,"HADHA"
"Glycerolipid metabolism",0.556,1,1,50,2,"ALDH2, ALDH3A2"
"Protein export",0.563,1,1,22,1,"HSPA5"
"mTOR signaling pathway",0.567,1,1,51,2,"BRAF, PIK3R3"
"Staphylococcus aureus infection",0.588,1,1,53,2,"HLA-DQA2, ITGAM"
"Ribosome",0.588,1,1,82,3,"RPL19, RPS2, RPS27A"
"Oocyte meiosis",0.59,1,1,111,4,"PPP3R2, PRKX, YWHAG, YWHAH"
"Hypertrophic cardiomyopathy (HCM)",0.596,1,1,83,3,"ITGB1, ITGB3, TGFB2"
"Arginine and proline metabolism",0.598,1,1,54,2,"ALDH2, ALDH3A2"
"Huntington's disease",0.62,1,1,173,6,"CLTC, CREB1, HDAC2, NDUFA1, SP1, SIN3A"
"Calcium signaling pathway",0.642,1,1,177,6,"EGFR, PTK2B, PDGFRA, PDGFRB, PPP3R2, PRKX"
"Wnt signaling pathway",0.649,1,1,149,5,"JUN, SMAD4, PPP3R2, PRKX, MAP3K7"
"Butanoate metabolism",0.677,1,1,30,1,"HADHA"
"Base excision repair",0.7,1,1,32,1,"PARP1"
"Cell adhesion molecules (CAMs)",0.707,1,1,129,4,"HLA-DQA2, ITGAM, ITGB1, CNTN2"
"p53 signaling pathway",0.722,1,1,68,2,"ATR, SFN"
"Ubiquitin mediated proteolysis",0.724,1,1,132,4,"PARK2, UBE2I, STUB1, FBXW7"
"RNA degradation",0.729,1,1,69,2,"LSM6, LSM4"
"Ribosome biogenesis in eukaryotes",0.737,1,1,70,2,"NHP2L1, NXF1"
"Gastric acid secretion",0.764,1,1,74,2,"GNAI3, PRKX"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)",0.764,1,1,74,2,"ITGB1, ITGB3"
"Other types of O-glycan biosynthesis",0.795,1,1,42,1,"PLOD3"
"Parkinson's disease",0.799,1,1,114,3,"NDUFA1, PARK2, UBB"
"Carbohydrate digestion and absorption",0.802,1,1,43,1,"PIK3R3"
"Taste transduction",0.854,1,1,51,1,"PRKX"
"Vibrio cholerae infection",0.87,1,1,54,1,"PRKX"
"Hedgehog signaling pathway",0.875,1,1,55,1,"PRKX"
"Viral myocarditis",0.926,1,1,69,1,"HLA-DQA2"
"PPAR signaling pathway",0.926,1,1,69,1,"UBC"
"Lysosome",0.94,1,1,120,2,"CLTC, LAMP1"
"Phosphatidylinositol signaling system",0.948,1,1,78,1,"PIK3R3"
"Systemic lupus erythematosus",0.959,1,1,132,2,"HLA-DQA2, SNRPD3"
"Salivary secretion",0.964,1,1,88,1,"PRKX"
"Oxidative phosphorylation",0.988,1,1,116,1,"NDUFA1"
"Complement and coagulation cascades",1,1,1,68,0,""
"Caffeine metabolism",1,1,1,7,0,""
"Drug metabolism - other enzymes",1,1,1,50,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,41,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,32,0,""
"ABC transporters",1,1,1,44,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,26,0,""
"Peroxisome",1,1,1,77,0,""
"Fatty acid biosynthesis",1,1,1,6,0,""
"Synthesis and degradation of ketone bodies",1,1,1,9,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,18,0,""
"Terpenoid backbone biosynthesis",1,1,1,15,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"Riboflavin metabolism",1,1,1,11,0,""
"Cardiac muscle contraction",1,1,1,71,0,""
"Primary immunodeficiency",1,1,1,35,0,""
"Olfactory transduction",1,1,1,375,1,"PRKX"
"Neuroactive ligand-receptor interaction",1,1,1,269,1,"CALCR"
"Tyrosine metabolism",1,1,1,40,0,""
"Retinol metabolism",1,1,1,62,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,68,0,""
"Drug metabolism - cytochrome P450",1,1,1,70,0,""
"Other glycan degradation",1,1,1,17,0,""
"Starch and sucrose metabolism",1,1,1,52,0,""
"Renin-angiotensin system",1,1,1,17,0,""
"Glycine, serine and threonine metabolism",1,1,1,32,0,""
"Cysteine and methionine metabolism",1,1,1,35,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,41,0,""
"Phenylalanine metabolism",1,1,1,16,0,""
"Pentose phosphate pathway",1,1,1,26,0,""
"Fructose and mannose metabolism",1,1,1,36,0,""
"Galactose metabolism",1,1,1,27,0,""
"Folate biosynthesis",1,1,1,11,0,""
"One carbon pool by folate",1,1,1,18,0,""
"Nitrogen metabolism",1,1,1,23,0,""
"Glutathione metabolism",1,1,1,48,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,24,0,""
"Pyrimidine metabolism",1,1,1,98,0,""
"Basal cell carcinoma",1,1,1,54,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,23,0,""
"Circadian rhythm - mammal",1,1,1,22,0,""
"Phototransduction",1,1,1,28,0,""
"Sphingolipid metabolism",1,1,1,40,0,""
"Glycosaminoglycan degradation",1,1,1,18,0,""
"Steroid hormone biosynthesis",1,1,1,54,0,""
"Protein digestion and absorption",1,1,1,80,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Lysine biosynthesis",1,1,1,3,0,""
"Primary bile acid biosynthesis",1,1,1,15,0,""
"Taurine and hypotaurine metabolism",1,1,1,9,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,11,0,""
"Pantothenate and CoA biosynthesis",1,1,1,16,0,""
"RNA polymerase",1,1,1,28,0,""
"SNARE interactions in vesicular transport",1,1,1,35,0,""
"Biotin metabolism",1,1,1,2,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"Nucleotide excision repair",1,1,1,43,0,""
"Steroid biosynthesis",1,1,1,19,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,48,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"DNA replication",1,1,1,34,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate",1,1,1,26,0,""
"Maturity onset diabetes of the young",1,1,1,24,0,""
"Glycosphingolipid biosynthesis - globo series",1,1,1,14,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,15,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Mucin type O-Glycan biosynthesis",1,1,1,30,0,""
"Butirosin and neomycin biosynthesis",1,1,1,5,0,""
"Cyanoamino acid metabolism",1,1,1,6,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Glycosylphosphatidylinositol(GPI)-anchor biosynthesis",1,1,1,25,0,""
"Mismatch repair",1,1,1,21,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,7,0,""
"Inositol phosphate metabolism",1,1,1,57,0,""
"Sulfur relay system",1,1,1,10,0,""
"Sulfur metabolism",1,1,1,11,0,""
"Thiamine metabolism",1,1,1,4,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate",1,1,1,22,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
