"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Cell cycle",0,0.008,0.123,124,21,"STAG1, ANAPC2, MAD2L1, MYC, PCNA, ANAPC5, PLK1, YWHAE, YWHAG, YWHAZ, CDC45, CDC23, CDC16, CCNA2, CCND3, PKMYT1, SMC3, BUB3, PTTG1, ESPL1, CDC20"
"Oocyte meiosis",0.001,0.01,0.164,118,20,"ANAPC2, MAD2L1, SPDYE2, SPDYE5, ANAPC5, PLK1, PPP1CA, PPP1CB, PPP2CA, YWHAE, YWHAG, YWHAZ, CAMK2B, CDC23, CDC16, PKMYT1, SMC3, PTTG1, ESPL1, CDC20"
"Terpenoid backbone biosynthesis",0.001,0.014,0.246,22,7,"PMVK, NUS1, FDPS, PDSS1, MVD, PDSS2, DHDDS"
"Base excision repair",0.003,0.042,0.754,33,8,"POLD3, APEX2, HMGB1, PCNA, POLE3, POLD2, POLE2, POLE4"
"Purine metabolism",0.005,0.066,1,168,23,"AK6, PAICS, POLD3, POLR3A, POLR3H, GUK1, ZNRD1, POLR3K, POLE3, POLA1, POLD2, POLE2, POLR2D, POLR2E, POLR2F, POLR2I, POLR2L, PRIM1, ALLC, POLE4, RRM2, POLR1E, POLR1B"
"Biosynthesis of amino acids",0.006,0.077,1,69,12,"ENO1, ENO3, ALDOA, GAPDH, MAT1A, MAT2A, ACO1, ACO2, PFKP, PGAM1, SHMT2, TPI1"
"Ubiquitin mediated proteolysis",0.007,0.078,1,133,19,"UBA2, STUB1, BIRC8, DDB1, CBLC, PRPF19, ANAPC2, ANAPC5, UBE2A, UBE2I, UBE2N, CUL3, CDC23, CDC16, UBA3, UBE2M, UBE3C, KEAP1, CDC20"
"One carbon pool by folate",0.013,0.145,1,19,5,"MTHFD2, MTFMT, DHFR, MTHFD1, SHMT2"
"Sulfur relay system",0.019,0.209,1,8,3,"MOCS3, CTU2, NFS1"
"Selenocompound metabolism",0.025,0.254,1,15,4,"PSTK, SEPHS2, SEPSECS, MARS2"
"Carbon metabolism",0.027,0.273,1,113,15,"DLD, ENO1, ENO3, ALDOA, GAPDH, GPI, PGP, ACO1, ACO2, PFKP, PGAM1, SDHC, SDHD, SHMT2, TPI1"
"Porphyrin and chlorophyll metabolism",0.05,0.478,1,35,6,"EARS2, COX10, COX15, HMBS, UGT2A2, UROD"
"Glyoxylate and dicarboxylate metabolism",0.061,0.564,1,28,5,"DLD, PGP, ACO1, ACO2, SHMT2"
"Glycolysis / Gluconeogenesis",0.067,0.596,1,66,9,"DLD, ENO1, ENO3, ALDOA, GAPDH, GPI, PFKP, PGAM1, TPI1"
"Fanconi anemia pathway",0.075,0.629,1,48,7,"FANCE, FANCG, UBE2T, REV3L, RPA1, RPA3, SLX4"
"Citrate cycle (TCA cycle)",0.078,0.629,1,30,5,"DLD, ACO1, ACO2, SDHC, SDHD"
"Fructose and mannose metabolism",0.078,0.629,1,30,5,"ALDOA, AKR1B1, GMPPB, PFKP, TPI1"
"Protein export",0.086,0.667,1,22,4,"SEC61A1, HSPA5, SRP9, SRP19"
"Progesterone-mediated oocyte maturation",0.11,0.821,1,94,11,"GNAI2, ANAPC2, MAD2L1, SPDYE2, SPDYE5, ANAPC5, PLK1, CDC23, CDC16, CCNA2, PKMYT1"
"Synaptic vesicle cycle",0.112,0.821,1,63,8,"AP2S1, DNM2, ATP6V0A2, ATP6V1H, ATP6V0C, ATP6V0B, NAPA, ATP6V0D1"
"Metabolic pathways",0.122,0.846,1,1196,103,"NAMPT, AK6, PAICS, PMVK, POLD3, MTHFD2, POLR3A, POLG2, EARS2, COX7B, COX10, COX15, POLR3H, DHFR, DHODH, DLD, DPAGT1, DTYMK, DUT, STT3B, ENO1, ENO3, FDPS, ALDOA, SEPHS2, AKR1B1, ATP6V0A2, FUT5, KDSR, B4GALNT1, GAPDH, GATM, GFPT1, GGT5, UQCRQ, COQ2, GPI, PGP, UQCR10, GUK1, GMPPB, HSD17B10, ZNRD1, HMBS, ACADVL, STT3A, NDUFS7, MAT1A, MAT2A, ALG11, MTHFD1, MVD, NDUFA3, NDUFB8, NDUFB9, NDUFS3, NDUFS5, ACO1, ACO2, COQ6, LIPT1, ATP6V1H, POLR3K, PFKP, PGAM1, ATP6V0C, ATP6V0B, ATP6AP1, POLE3, POLA1, POLD2, POLE2, POLG, POLR2D, POLR2E, POLR2F, POLR2I, POLR2L, PRIM1, ALLC, POLE4, UGT2A2, QARS, REV3L, RRM2, SDHC, SDHD, MTMR14, POLR1E, SHMT2, NMNAT1, UAP1, SRM, TPI1, UROD, CAD, PPCS, POLR1B, ALG2, PDXK, CDS2, NFS1, ATP6V0D1"
"Basal transcription factors",0.122,0.846,1,44,6,"ERCC2, GTF2A1, GTF2H2, TAF5, TBP, TAF3"
"Ubiquinone and other terpenoid-quinone biosynthesis",0.208,1,1,11,2,"COQ2, COQ6"
"Lipoic acid metabolism",0.215,1,1,3,1,"LIPT1"
"Non-alcoholic fatty liver disease (NAFLD)",0.225,1,1,144,14,"COX7B, UQCRQ, UQCR10, NDUFS7, NDUFA3, NDUFB8, NDUFB9, NDUFS3, NDUFS5, MLXIPL, RAC1, SDHC, SDHD, MLX"
"Non-homologous end-joining",0.237,1,1,12,2,"XRCC6, XRCC5"
"Hippo signaling pathway",0.281,1,1,151,14,"BIRC5, MYC, PPP1CA, PPP1CB, PPP2CA, ACTB, WNT7A, YWHAE, YWHAG, YWHAZ, GDF5, PARD6G, AJUBA, CCND3"
"Peroxisome",0.314,1,1,83,8,"PMVK, PAOX, DECR2, PRDX1, SOD2, FAR1, MPV17L2, PEX11B"
"N-Glycan biosynthesis",0.315,1,1,48,5,"DPAGT1, STT3B, STT3A, ALG11, ALG2"
"Homologous recombination",0.322,1,1,37,4,"POLD3, POLD2, RPA1, RPA3"
"Phagosome",0.343,1,1,146,13,"TUBA1B, CYBA, TUBB, ATP6V0A2, SEC61A1, ATP6V1H, ATP6V0C, ATP6V0B, ATP6AP1, RAC1, ACTB, ATP6V0D1, HGS"
"Cytosolic DNA-sensing pathway",0.349,1,1,62,6,"POLR3A, POLR3H, POLR3K, POLR2E, POLR2F, POLR2L"
"Collecting duct acid secretion",0.35,1,1,27,3,"ATP6V0A2, ATP6V0C, ATP6V0D1"
"Cardiac muscle contraction",0.35,1,1,74,7,"COX7B, UQCRQ, UQCR10, ATP1A1, ATP1B3, RYR2, CACNG1"
"Glycine, serine and threonine metabolism",0.358,1,1,39,4,"DLD, GATM, PGAM1, SHMT2"
"mTOR signaling pathway",0.38,1,1,150,13,"EIF4E, FLCN, ATP6V1H, CAB39, MIOS, RPS6KB1, MLST8, DEPTOR, SLC3A2, WNT7A, WDR59, SEH1L, WDR24"
"2-Oxocarboxylic acid metabolism",0.384,1,1,17,2,"ACO1, ACO2"
"Vitamin B6 metabolism",0.384,1,1,6,1,"PDXK"
"Autophagy - other",0.393,1,1,29,3,"PPP2CA, MLST8, ATG9A"
"Pentose phosphate pathway",0.393,1,1,29,3,"ALDOA, GPI, PFKP"
"Amino sugar and nucleotide sugar metabolism",0.5,1,1,47,4,"GFPT1, GPI, GMPPB, UAP1"
"Endocrine and other factor-regulated calcium reabsorption",0.5,1,1,47,4,"AP2S1, DNM2, ATP1A1, ATP1B3"
"Longevity regulating pathway - multiple species",0.532,1,1,62,5,"SIRT1, HSPA8, RPS6KB1, SOD2, CLPB"
"Proximal tubule bicarbonate reclamation",0.542,1,1,23,2,"ATP1A1, ATP1B3"
"Thyroid hormone signaling pathway",0.55,1,1,116,9,"MYC, ATP1A1, ATP1B3, PFKP, MED1, ACTB, MED30, MED14, MED17"
"Protein processing in endoplasmic reticulum",0.584,1,1,159,12,"STUB1, HYOU1, OS9, STT3B, DNAJC5G, SEC61A1, DNAJA1, HSPA5, HSPA8, STT3A, NPLOC4, VCP"
"Folate biosynthesis",0.588,1,1,25,2,"DHFR, AKR1B1"
"Pentose and glucuronate interconversions",0.588,1,1,25,2,"AKR1B1, UGT2A2"
"Taurine and hypotaurine metabolism",0.589,1,1,11,1,"GGT5"
"Glutathione metabolism",0.612,1,1,54,4,"GGT5, GPX4, RRM2, SRM"
"HIF-1 signaling pathway",0.635,1,1,97,7,"EIF4E, ENO1, ENO3, ALDOA, GAPDH, RPS6KB1, CAMK2B"
"Nicotinate and nicotinamide metabolism",0.651,1,1,28,2,"NAMPT, NMNAT1"
"Antifolate resistance",0.67,1,1,29,2,"DHFR, SHMT2"
"Cysteine and methionine metabolism",0.675,1,1,44,3,"MAT1A, MAT2A, SRM"
"Fc gamma R-mediated phagocytosis",0.677,1,1,87,6,"ARPC1B, VAV3, CFL1, DNM2, RAC1, RPS6KB1"
"Galactose metabolism",0.688,1,1,30,2,"AKR1B1, PFKP"
"Gastric acid secretion",0.702,1,1,75,5,"GNAI2, ATP1A1, ATP1B3, ACTB, CAMK2B"
"Thiamine metabolism",0.702,1,1,15,1,"NFS1"
"Glycosphingolipid biosynthesis - ganglio series",0.702,1,1,15,1,"B4GALNT1"
"Apoptosis - multiple species",0.705,1,1,31,2,"BIRC8, BIRC5"
"Autophagy - animal",0.748,1,1,123,8,"HMGB1, PPP2CA, RPS6KB1, MLST8, MTMR14, DEPTOR, UVRAG, ATG9A"
"Lysosome",0.748,1,1,123,8,"CTSO, ATP6V0A2, ATP6V1H, ATP6V0C, ATP6V0B, ATP6AP1, SORT1, ATP6V0D1"
"Mineral absorption",0.756,1,1,50,3,"MT1G, ATP1A1, ATP1B3"
"Leukocyte transendothelial migration",0.76,1,1,110,7,"VAV3, CYBA, GNAI2, RHOH, RAC1, ACTB, ACTN4"
"Alanine, aspartate and glutamate metabolism",0.767,1,1,35,2,"GFPT1, CAD"
"Pantothenate and CoA biosynthesis",0.767,1,1,18,1,"PPCS"
"Cellular senescence",0.773,1,1,155,10,"TRAF3IP2, SIRT1, MYBL2, MYC, PPP1CA, PPP1CB, MAP2K3, RAD9A, CCNA2, CCND3"
"TGF-beta signaling pathway",0.782,1,1,83,5,"MYC, PPP2CA, RPS6KB1, GDF5, INHBE"
"Adrenergic signaling in cardiomyocytes",0.783,1,1,142,9,"GNAI2, ATP1A1, ATP1B3, PPP1CA, PPP1CB, PPP2CA, RYR2, CACNG1, CAMK2B"
"Antigen processing and presentation",0.784,1,1,68,4,"HSPA5, HSPA8, KLRD1, NFYC"
"Aldosterone-regulated sodium reabsorption",0.794,1,1,37,2,"ATP1A1, ATP1B3"
"Steroid biosynthesis",0.802,1,1,20,1,"SOAT2"
"Ascorbate and aldarate metabolism",0.802,1,1,20,1,"UGT2A2"
"Ferroptosis",0.828,1,1,40,2,"GPX4, SLC3A2"
"Thyroid hormone synthesis",0.837,1,1,74,4,"HSPA5, ATP1A1, ATP1B3, TTF1"
"Insulin resistance",0.841,1,1,106,6,"GFPT1, MLXIPL, PPP1CA, PPP1CB, RPS6KB1, MLX"
"Carbohydrate digestion and absorption",0.857,1,1,43,2,"ATP1A1, ATP1B3"
"Retrograde endocannabinoid signaling",0.861,1,1,140,8,"GNAI2, GNG5, NDUFS7, NDUFA3, NDUFB8, NDUFB9, NDUFS3, NDUFS5"
"Arginine and proline metabolism",0.882,1,1,46,2,"GATM, SRM"
"Glycosphingolipid biosynthesis - lacto and neolacto series",0.887,1,1,27,1,"FUT5"
"Fc epsilon RI signaling pathway",0.896,1,1,66,3,"VAV3, MAP2K3, RAC1"
"Hippo signaling pathway - multiple species",0.896,1,1,28,1,"AJUBA"
"Valine, leucine and isoleucine degradation",0.896,1,1,48,2,"DLD, HSD17B10"
"ErbB signaling pathway",0.9,1,1,84,4,"CBLC, MYC, RPS6KB1, CAMK2B"
"Adherens junction",0.902,1,1,67,3,"RAC1, ACTB, ACTN4"
"Long-term potentiation",0.902,1,1,67,3,"PPP1CA, PPP1CB, CAMK2B"
"AMPK signaling pathway",0.905,1,1,118,6,"SIRT1, CAB39, PFKP, PPP2CA, RPS6KB1, CCNA2"
"Insulin secretion",0.905,1,1,85,4,"ATP1A1, ATP1B3, RYR2, CAMK2B"
"Longevity regulating pathway",0.919,1,1,88,4,"EIF4E, SIRT1, RPS6KB1, SOD2"
"beta-Alanine metabolism",0.919,1,1,31,1,"SRM"
"Propanoate metabolism",0.925,1,1,32,1,"DLD"
"Platinum drug resistance",0.93,1,1,73,3,"BIRC5, REV3L, XPA"
"Wnt signaling pathway",0.932,1,1,142,7,"MYC, CHD8, RAC1, WNT7A, CAMK2B, RUVBL1, CCND3"
"Starch and sucrose metabolism",0.936,1,1,34,1,"GPI"
"Dopaminergic synapse",0.939,1,1,128,6,"GNAI2, GNG5, PPP1CA, PPP1CB, PPP2CA, CAMK2B"
"Circadian entrainment",0.941,1,1,94,4,"GNAI2, GNG5, RYR2, CAMK2B"
"Long-term depression",0.943,1,1,57,2,"GNAI2, PPP2CA"
"Pancreatic secretion",0.944,1,1,95,4,"ATP1A1, ATP1B3, RAC1, RYR2"
"Inflammatory mediator regulation of TRP channels",0.947,1,1,96,4,"PPP1CA, PPP1CB, MAP2K3, CAMK2B"
"Oxytocin signaling pathway",0.95,1,1,149,7,"GNAI2, PPP1CA, PPP1CB, ACTB, RYR2, CACNG1, CAMK2B"
"Tight junction",0.953,1,1,167,8,"TUBA1B, PCNA, PPP2CA, RAC1, ACTB, ACTN4, PARD6G, RUNX1"
"Drug metabolism - other enzymes",0.957,1,1,39,1,"UGT2A2"
"Glucagon signaling pathway",0.957,1,1,100,4,"SIRT1, PGAM1, PPP4C, CAMK2B"
"Pyruvate metabolism",0.957,1,1,39,1,"DLD"
"Signaling pathways regulating pluripotency of stem cells",0.964,1,1,139,6,"MYC, RIF1, WNT7A, KAT6A, INHBE, PCGF1"
"Type I diabetes mellitus",0.964,1,1,41,1,"CD80"
"p53 signaling pathway",0.967,1,1,65,2,"RRM2, CCND3"
"Gap junction",0.968,1,1,86,3,"TUBA1B, TUBB, GNAI2"
"Fatty acid degradation",0.969,1,1,43,1,"ACADVL"
"Regulation of actin cytoskeleton",0.97,1,1,210,10,"ARPC1B, VAV3, CFL1, FGF8, PFN1, PPP1CA, PPP1CB, RAC1, ACTB, ACTN4"
"Protein digestion and absorption",0.972,1,1,88,3,"ATP1A1, ATP1B3, SLC3A2"
"ABC transporters",0.972,1,1,44,1,"ABCB7"
"Fatty acid metabolism",0.972,1,1,44,1,"ACADVL"
"Sphingolipid metabolism",0.972,1,1,44,1,"KDSR"
"Hedgehog signaling pathway",0.972,1,1,44,1,"CUL3"
"cAMP signaling pathway",0.974,1,1,197,9,"VAV3, GNAI2, ATP1A1, ATP1B3, PPP1CA, PPP1CB, RAC1, RYR2, CAMK2B"
"Intestinal immune network for IgA production",0.974,1,1,45,1,"CD80"
"B cell receptor signaling pathway",0.976,1,1,70,2,"VAV3, RAC1"
"IL-17 signaling pathway",0.976,1,1,91,3,"TRAF3IP2, ANAPC5, SRSF1"
"Bile secretion",0.978,1,1,71,2,"ATP1A1, ATP1B3"
"Notch signaling pathway",0.98,1,1,48,1,"SNW1"
"Inositol phosphate metabolism",0.981,1,1,73,2,"MTMR14, TPI1"
"Apoptosis",0.983,1,1,135,5,"TUBA1B, CTSO, BIRC5, ACTB, AIFM1"
"Apelin signaling pathway",0.983,1,1,135,5,"GNAI2, GNG5, NRF1, RPS6KB1, RYR2"
"Axon guidance",0.983,1,1,172,7,"CFL1, EPHA2, GNAI2, ABLIM1, RAC1, CAMK2B, PARD6G"
"Steroid hormone biosynthesis",0.983,1,1,50,1,"UGT2A2"
"Rap1 signaling pathway",0.984,1,1,207,9,"EPHA2, FGF8, GNAI2, PFN1, MAP2K3, RAC1, ACTB, PARD6G, MAGI2"
"Neurotrophin signaling pathway",0.985,1,1,118,4,"RAC1, SORT1, YWHAE, CAMK2B"
"Insulin signaling pathway",0.985,1,1,138,5,"EIF4E, CBLC, PPP1CA, PPP1CB, RPS6KB1"
"Platelet activation",0.986,1,1,120,4,"GNAI2, PPP1CA, PPP1CB, ACTB"
"Glycerolipid metabolism",0.986,1,1,53,1,"AKR1B1"
"EGFR tyrosine kinase inhibitor resistance",0.987,1,1,79,2,"EIF4E, RPS6KB1"
"Regulation of lipolysis in adipocytes",0.987,1,1,54,1,"GNAI2"
"Melanogenesis",0.987,1,1,101,3,"GNAI2, WNT7A, CAMK2B"
"Complement and coagulation cascades",0.987,1,1,79,2,"SERPIND1, MASP1"
"Focal adhesion",0.988,1,1,196,8,"VAV3, LAMC2, PPP1CA, PPP1CB, RAC1, ACTB, ACTN4, CCND3"
"Toll-like receptor signaling pathway",0.988,1,1,102,3,"MAP2K3, RAC1, CD80"
"Retinol metabolism",0.988,1,1,55,1,"UGT2A2"
"Necroptosis",0.989,1,1,162,6,"HMGB1, CHMP3, HIST2H2AA4, CAMK2B, HIST1H2AI, AIFM1"
"Endocytosis",0.989,1,1,233,10,"ARPC1B, AP2S1, DNM2, CBLC, HSPA8, CHMP3, CAPZB, PARD6G, HGS, RAB11FIP3"
"VEGF signaling pathway",0.991,1,1,58,1,"RAC1"
"Arachidonic acid metabolism",0.992,1,1,60,1,"GGT5"
"Glycerophospholipid metabolism",0.993,1,1,87,2,"TAZ, CDS2"
"Serotonergic synapse",0.993,1,1,111,3,"GNAI2, GNG5, SLC6A4"
"Mitophagy - animal",0.993,1,1,61,1,"ATG9A"
"GABAergic synapse",0.993,1,1,87,2,"GNAI2, GNG5"
"Salivary secretion",0.993,1,1,88,2,"ATP1A1, ATP1B3"
"Drug metabolism - cytochrome P450",0.993,1,1,61,1,"UGT2A2"
"Cholinergic synapse",0.994,1,1,112,3,"GNAI2, GNG5, CAMK2B"
"Renin secretion",0.994,1,1,63,1,"GNAI2"
"Sphingolipid signaling pathway",0.995,1,1,116,3,"GNAI2, PPP2CA, RAC1"
"GnRH signaling pathway",0.995,1,1,91,2,"MAP2K3, CAMK2B"
"Metabolism of xenobiotics by cytochrome P450",0.995,1,1,65,1,"UGT2A2"
"Endocrine resistance",0.996,1,1,95,2,"MED1, RPS6KB1"
"cGMP-PKG signaling pathway",0.996,1,1,159,5,"GNAI2, ATP1A1, ATP1B3, PPP1CA, PPP1CB"
"T cell receptor signaling pathway",0.997,1,1,100,2,"VAV3, CBLC"
"Estrogen signaling pathway",0.997,1,1,98,2,"GNAI2, HSPA8"
"Natural killer cell mediated cytotoxicity",0.997,1,1,125,3,"VAV3, KLRD1, RAC1"
"PPAR signaling pathway",0.997,1,1,72,1,"FABP5"
"Phosphatidylinositol signaling system",0.997,1,1,97,2,"MTMR14, CDS2"
"FoxO signaling pathway",0.998,1,1,130,3,"SIRT1, PLK1, SOD2"
"PI3K-Akt signaling pathway",0.998,1,1,337,14,"EPHA2, EIF4E, FGF8, GNG5, LAMC2, MYC, PPP2CA, RAC1, RPS6KB1, MLST8, YWHAE, YWHAG, YWHAZ, CCND3"
"Th17 cell differentiation",0.998,1,1,105,2,"GATA3, RUNX1"
"Cell adhesion molecules (CAMs)",0.999,1,1,137,3,"SPN, NRXN2, CD80"
"MAPK signaling pathway",0.999,1,1,253,8,"FGF8, MAPK8IP3, HSPA8, MAX, MYC, MAP2K3, RAC1, CACNG1"
"Ras signaling pathway",0.999,1,1,221,7,"RASA4, EPHA2, FGF8, RGL1, GNG5, RGL2, RAC1"
"Vascular smooth muscle contraction",0.999,1,1,117,2,"PPP1CA, PPP1CB"
"Glutamatergic synapse",0.999,1,1,109,2,"GNAI2, GNG5"
"ECM-receptor interaction",0.999,1,1,82,1,"LAMC2"
"NF-kappa B signaling pathway",0.999,1,1,92,1,"UBE2I"
"Aldosterone synthesis and secretion",0.999,1,1,82,1,"CAMK2B"
"Th1 and Th2 cell differentiation",0.999,1,1,90,1,"GATA3"
"Caffeine metabolism",1,1,1,5,0,""
"Chemokine signaling pathway",1,1,1,181,4,"VAV3, GNAI2, GNG5, RAC1"
"Phospholipase D signaling pathway",1,1,1,140,1,"DNM2"
"Osteoclast differentiation",1,1,1,125,2,"CYBA, RAC1"
"Jak-STAT signaling pathway",1,1,1,152,2,"MYC, CCND3"
"TNF signaling pathway",1,1,1,108,1,"MAP2K3"
"Prolactin signaling pathway",1,1,1,70,0,""
"Adipocytokine signaling pathway",1,1,1,69,0,""
"Relaxin signaling pathway",1,1,1,129,2,"GNAI2, GNG5"
"AGE-RAGE signaling pathway in diabetic complications",1,1,1,97,1,"RAC1"
"Primary bile acid biosynthesis",1,1,1,17,0,""
"NOD-like receptor signaling pathway",1,1,1,164,3,"NAMPT, CYBA, DHX33"
"RIG-I-like receptor signaling pathway",1,1,1,68,0,""
"Hematopoietic cell lineage",1,1,1,91,0,""
"Ether lipid metabolism",1,1,1,39,0,""
"Linoleic acid metabolism",1,1,1,27,0,""
"alpha-Linolenic acid metabolism",1,1,1,23,0,""
"Ovarian steroidogenesis",1,1,1,49,0,""
"Taste transduction",1,1,1,82,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Calcium signaling pathway",1,1,1,180,2,"RYR2, CAMK2B"
"Lysine degradation",1,1,1,54,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Neuroactive ligand-receptor interaction",1,1,1,274,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Cytokine-cytokine receptor interaction",1,1,1,263,2,"GDF5, INHBE"
"Sulfur metabolism",1,1,1,9,0,""
"Phosphonate and phosphinate metabolism",1,1,1,5,0,""
"Fatty acid elongation",1,1,1,21,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"Fat digestion and absorption",1,1,1,37,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Mannose type O-glycan biosynthesis",1,1,1,18,0,""
"Olfactory transduction",1,1,1,407,9,"OR2T11, OR10H5, OR2V2, OR10R2, OR4M2, OR1K1, OR4F17, OR4F16, CAMK2B"
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,19,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Tryptophan metabolism",1,1,1,35,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Type II diabetes mellitus",1,1,1,46,0,""
"Tyrosine metabolism",1,1,1,34,0,""
"Phototransduction",1,1,1,28,0,""
"Arginine biosynthesis",1,1,1,20,0,""
"Circadian rhythm",1,1,1,30,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"Fatty acid biosynthesis",1,1,1,13,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
