"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Relaxin signaling pathway",0.171,1,1,130,4,"Prkaca, Creb3l3, Vegfa, Creb3l4"
"Aldosterone synthesis and secretion",0.172,1,1,86,3,"Prkaca, Creb3l3, Creb3l4"
"FoxO signaling pathway",0.178,1,1,132,4,"Plk1, Prkag1, Ep300, Foxo3"
"Progesterone-mediated oocyte maturation",0.189,1,1,90,3,"Mad1l1, Prkaca, Plk1"
"Non-homologous end-joining",0.196,1,1,13,1,"Mre11a"
"Drug metabolism - other enzymes",0.208,1,1,51,2,"Tk1, Uck2"
"Thiamine metabolism",0.223,1,1,15,1,"Ak8"
"Regulation of lipolysis in adipocytes",0.233,1,1,55,2,"Fabp4, Prkaca"
"HIF-1 signaling pathway",0.241,1,1,102,3,"Arnt, Vegfa, Ep300"
"Cytosolic DNA-sensing pathway",0.27,1,1,61,2,"Ikbkg, Polr2f"
"Cholinergic synapse",0.286,1,1,112,3,"Prkaca, Creb3l3, Creb3l4"
"Long-term potentiation",0.301,1,1,66,2,"Prkaca, Ep300"
"Ribosome",0.369,1,1,130,3,"Rpl26, Rps3a1, Rplp1"
"Dopaminergic synapse",0.378,1,1,132,3,"Prkaca, Creb3l3, Creb3l4"
"EGFR tyrosine kinase inhibitor resistance",0.38,1,1,79,2,"Vegfa, Foxo3"
"RNA degradation",0.38,1,1,79,2,"Patl1, Lsm5"
"Circadian rhythm",0.396,1,1,30,1,"Prkag1"
"Antifolate resistance",0.396,1,1,30,1,"Ikbkg"
"cAMP signaling pathway",0.413,1,1,196,4,"Prkaca, Creb3l3, Ep300, Creb3l4"
"Wnt signaling pathway",0.436,1,1,145,3,"Dvl2, Prkaca, Ep300"
"Adrenergic signaling in cardiomyocytes",0.441,1,1,146,3,"Prkaca, Creb3l3, Creb3l4"
"IL-17 signaling pathway",0.45,1,1,91,2,"Cebpb, Ikbkg"
"Alanine, aspartate and glutamate metabolism",0.464,1,1,37,1,"Ppat"
"Ferroptosis",0.49,1,1,40,1,"Ftl1"
"Homologous recombination",0.499,1,1,41,1,"Mre11a"
"Th17 cell differentiation",0.505,1,1,101,2,"Ikbkg, Rxrg"
"Hedgehog signaling pathway",0.523,1,1,44,1,"Prkaca"
"Mineral absorption",0.523,1,1,44,1,"Ftl1"
"Fatty acid degradation",0.562,1,1,49,1,"Cpt1a"
"N-Glycan biosynthesis",0.562,1,1,49,1,"Rpn2"
"Fatty acid metabolism",0.584,1,1,52,1,"Cpt1a"
"Cellular senescence",0.585,1,1,181,3,"Foxm1, Mre11a, Foxo3"
"Endocrine and other factor-regulated calcium reabsorption",0.598,1,1,54,1,"Prkaca"
"Chemokine signaling pathway",0.618,1,1,190,3,"Ikbkg, Prkaca, Foxo3"
"Ovarian steroidogenesis",0.624,1,1,58,1,"Prkaca"
"VEGF signaling pathway",0.624,1,1,58,1,"Vegfa"
"Osteoclast differentiation",0.633,1,1,128,2,"Ikbkg, Spi1"
"Mitophagy - animal",0.654,1,1,63,1,"Foxo3"
"Apelin signaling pathway",0.67,1,1,137,2,"Prkaca, Prkag1"
"Insulin signaling pathway",0.678,1,1,139,2,"Prkaca, Prkag1"
"RIG-I-like receptor signaling pathway",0.683,1,1,68,1,"Ikbkg"
"PI3K-Akt signaling pathway",0.683,1,1,343,5,"Ikbkg, Creb3l3, Vegfa, Foxo3, Creb3l4"
"B cell receptor signaling pathway",0.693,1,1,70,1,"Ikbkg"
"Bile secretion",0.698,1,1,71,1,"Prkaca"
"Prolactin signaling pathway",0.703,1,1,72,1,"Foxo3"
"Adherens junction",0.703,1,1,72,1,"Ep300"
"Renin secretion",0.703,1,1,72,1,"Prkaca"
"Gastric acid secretion",0.713,1,1,74,1,"Prkaca"
"Oxytocin signaling pathway",0.725,1,1,152,2,"Prkaca, Prkag1"
"mTOR signaling pathway",0.725,1,1,152,2,"Dvl2, Seh1l"
"Salivary secretion",0.732,1,1,78,1,"Prkaca"
"Ras signaling pathway",0.735,1,1,227,3,"Ikbkg, Prkaca, Vegfa"
"TGF-beta signaling pathway",0.758,1,1,84,1,"Ep300"
"Antigen processing and presentation",0.766,1,1,86,1,"Hspa8"
"Th1 and Th2 cell differentiation",0.766,1,1,86,1,"Ikbkg"
"Gap junction",0.766,1,1,86,1,"Prkaca"
"GABAergic synapse",0.77,1,1,87,1,"Prkaca"
"Tight junction",0.772,1,1,167,2,"Prkaca, Prkag1"
"cGMP-PKG signaling pathway",0.772,1,1,167,2,"Creb3l3, Creb3l4"
"Taste transduction",0.774,1,1,88,1,"Prkaca"
"GnRH signaling pathway",0.778,1,1,89,1,"Prkaca"
"Phagosome",0.791,1,1,174,2,"Sec61a1, Sec61a2"
"Endocrine resistance",0.792,1,1,93,1,"Prkaca"
"MAPK signaling pathway",0.797,1,1,252,3,"Hspa8, Ikbkg, Prkaca"
"Circadian entrainment",0.806,1,1,97,1,"Prkaca"
"Toll-like receptor signaling pathway",0.813,1,1,99,1,"Ikbkg"
"NF-kappa B signaling pathway",0.816,1,1,100,1,"Ikbkg"
"AGE-RAGE signaling pathway in diabetic complications",0.816,1,1,100,1,"Vegfa"
"T cell receptor signaling pathway",0.825,1,1,103,1,"Ikbkg"
"Glutamatergic synapse",0.852,1,1,113,1,"Prkaca"
"Neurotrophin signaling pathway",0.871,1,1,121,1,"Foxo3"
"Platelet activation",0.873,1,1,122,1,"Prkaca"
"Inflammatory mediator regulation of TRP channels",0.878,1,1,124,1,"Prkaca"
"Vascular smooth muscle contraction",0.886,1,1,128,1,"Prkaca"
"Autophagy - animal",0.888,1,1,129,1,"Prkaca"
"Serotonergic synapse",0.891,1,1,131,1,"Prkaca"
"Apoptosis",0.9,1,1,136,1,"Ikbkg"
"Ubiquitin mediated proteolysis",0.902,1,1,137,1,"Ube2c"
"Signaling pathways regulating pluripotency of stem cells",0.902,1,1,137,1,"Dvl2"
"Retrograde endocannabinoid signaling",0.916,1,1,146,1,"Prkaca"
"Non-alcoholic fatty liver disease (NAFLD)",0.919,1,1,148,1,"Prkag1"
"Hippo signaling pathway",0.925,1,1,153,1,"Dvl2"
"Jak-STAT signaling pathway",0.932,1,1,158,1,"Ep300"
"NOD-like receptor signaling pathway",0.942,1,1,168,1,"Ikbkg"
"Necroptosis",0.947,1,1,173,1,"Ftl1"
"Calcium signaling pathway",0.955,1,1,182,1,"Prkaca"
"Focal adhesion",0.966,1,1,198,1,"Vegfa"
"Rap1 signaling pathway",0.973,1,1,213,1,"Vegfa"
"Metabolic pathways",0.98,1,1,1308,14,"Rpn2, Polr2a, Tk1, Ppat, Polr2b, Nme6, Nme4, Polr2g, Ak8, Polr2d, Polr2f, Nme3, Uck2, Allc"
"Endocytosis",0.989,1,1,266,1,"Hspa8"
"Cytokine-cytokine receptor interaction",0.99,1,1,267,1,"Vegfa"
"Olfactory transduction",1,1,1,1120,1,"Prkaca"
"Hematopoietic cell lineage",1,1,1,92,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Cell adhesion molecules (CAMs)",1,1,1,164,0,""
"Leukocyte transendothelial migration",1,1,1,115,0,""
"Sphingolipid signaling pathway",1,1,1,122,0,""
"Neuroactive ligand-receptor interaction",1,1,1,285,0,""
"Pancreatic secretion",1,1,1,102,0,""
"Protein digestion and absorption",1,1,1,90,0,""
"Fanconi anemia pathway",1,1,1,51,0,""
"Arachidonic acid metabolism",1,1,1,89,0,""
"Retinol metabolism",1,1,1,89,0,""
"Steroid hormone biosynthesis",1,1,1,87,0,""
"Linoleic acid metabolism",1,1,1,50,0,""
"ErbB signaling pathway",1,1,1,85,0,""
"Glutathione metabolism",1,1,1,60,0,""
"Starch and sucrose metabolism",1,1,1,33,0,""
"Carbohydrate digestion and absorption",1,1,1,43,0,""
"Ether lipid metabolism",1,1,1,45,0,""
"Pentose phosphate pathway",1,1,1,32,0,""
"Carbon metabolism",1,1,1,118,0,""
"Cysteine and methionine metabolism",1,1,1,47,0,""
"Valine, leucine and isoleucine degradation",1,1,1,56,0,""
"Tyrosine metabolism",1,1,1,39,0,""
"Phenylalanine metabolism",1,1,1,23,0,""
"Tryptophan metabolism",1,1,1,46,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,8,0,""
"Regulation of actin cytoskeleton",1,1,1,213,0,""
"Type I diabetes mellitus",1,1,1,65,0,""
"Pentose and glucuronate interconversions",1,1,1,34,0,""
"Ascorbate and aldarate metabolism",1,1,1,27,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,41,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,65,0,""
"Drug metabolism - cytochrome P450",1,1,1,67,0,""
"Glycine, serine and threonine metabolism",1,1,1,40,0,""
"Biosynthesis of amino acids",1,1,1,75,0,""
"Fatty acid biosynthesis",1,1,1,14,0,""
"Pyruvate metabolism",1,1,1,38,0,""
"Propanoate metabolism",1,1,1,31,0,""
"Lysosome",1,1,1,124,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Other types of O-glycan biosynthesis",1,1,1,22,0,""
"Inositol phosphate metabolism",1,1,1,72,0,""
"Phosphatidylinositol signaling system",1,1,1,98,0,""
"Primary bile acid biosynthesis",1,1,1,16,0,""
"Hippo signaling pathway - multiple species",1,1,1,26,0,""
"Basal transcription factors",1,1,1,43,0,""
"Glycerolipid metabolism",1,1,1,61,0,""
"Glycerophospholipid metabolism",1,1,1,97,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"Terpenoid backbone biosynthesis",1,1,1,23,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Platinum drug resistance",1,1,1,76,0,""
"beta-Alanine metabolism",1,1,1,32,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Vitamin B6 metabolism",1,1,1,9,0,""
"Peroxisome",1,1,1,83,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,35,0,""
"Phospholipase D signaling pathway",1,1,1,146,0,""
"Synaptic vesicle cycle",1,1,1,62,0,""
"Glycolysis / Gluconeogenesis",1,1,1,65,0,""
"Galactose metabolism",1,1,1,32,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,49,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"Type II diabetes mellitus",1,1,1,48,0,""
"Maturity onset diabetes of the young",1,1,1,27,0,""
"ECM-receptor interaction",1,1,1,83,0,""
"Citrate cycle (TCA cycle)",1,1,1,32,0,""
"Oxidative phosphorylation",1,1,1,131,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,29,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,22,0,""
"DNA replication",1,1,1,35,0,""
"Nucleotide excision repair",1,1,1,43,0,""
"Mismatch repair",1,1,1,22,0,""
"Fatty acid elongation",1,1,1,27,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,28,0,""
"Arginine and proline metabolism",1,1,1,49,0,""
"Histidine metabolism",1,1,1,25,0,""
"Lysine degradation",1,1,1,59,0,""
"Axon guidance",1,1,1,175,0,""
"Phototransduction",1,1,1,27,0,""
"p53 signaling pathway",1,1,1,67,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,38,0,""
"Mucin type O-glycan biosynthesis",1,1,1,28,0,""
"Arginine biosynthesis",1,1,1,19,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,19,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Glycosaminoglycan degradation",1,1,1,21,0,""
"Fat digestion and absorption",1,1,1,40,0,""
"Complement and coagulation cascades",1,1,1,87,0,""
"Natural killer cell mediated cytotoxicity",1,1,1,117,0,""
"Long-term depression",1,1,1,60,0,""
"Fructose and mannose metabolism",1,1,1,35,0,""
"Fc epsilon RI signaling pathway",1,1,1,66,0,""
"Fc gamma R-mediated phagocytosis",1,1,1,85,0,""
"Other glycan degradation",1,1,1,18,0,""
"Cardiac muscle contraction",1,1,1,78,0,""
"Folate biosynthesis",1,1,1,26,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Synthesis and degradation of ketone bodies",1,1,1,11,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Biotin metabolism",1,1,1,3,0,""
"ABC transporters",1,1,1,47,0,""
"alpha-Linolenic acid metabolism",1,1,1,25,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Renin-angiotensin system",1,1,1,35,0,""
"Riboflavin metabolism",1,1,1,8,0,""
"Base excision repair",1,1,1,33,0,""
"Sphingolipid metabolism",1,1,1,48,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,16,0,""
"Intestinal immune network for IgA production",1,1,1,41,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Apoptosis - multiple species",1,1,1,32,0,""
"Autophagy - other",1,1,1,32,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"SNARE interactions in vesicular transport",1,1,1,33,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Steroid biosynthesis",1,1,1,19,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Sulfur metabolism",1,1,1,11,0,""
"Caffeine metabolism",1,1,1,6,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,3,0,""
"Sulfur relay system",1,1,1,8,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
