"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Osteoclast differentiation",0.431,1,1,128,2,"Ikbkg, Spi1"
"Vascular smooth muscle contraction",0.431,1,1,128,2,"Adra1b, Pla2g4f"
"Linoleic acid metabolism",0.438,1,1,50,1,"Pla2g4f"
"Oxidative phosphorylation",0.443,1,1,131,2,"Atp5d, Ndufa7"
"Fatty acid metabolism",0.451,1,1,52,1,"Mcat"
"Ras signaling pathway",0.483,1,1,227,3,"Ikbkg, Pla2g4f, Foxo4"
"Ovarian steroidogenesis",0.488,1,1,58,1,"Pla2g4f"
"VEGF signaling pathway",0.488,1,1,58,1,"Pla2g4f"
"Lysine degradation",0.494,1,1,59,1,"Ezh2"
"Glutathione metabolism",0.499,1,1,60,1,"Txndc12"
"Long-term depression",0.499,1,1,60,1,"Pla2g4f"
"Longevity regulating pathway - multiple species",0.511,1,1,62,1,"Hspa8"
"Glycolysis / Gluconeogenesis",0.528,1,1,65,1,"Aldoa"
"Fc epsilon RI signaling pathway",0.533,1,1,66,1,"Pla2g4f"
"RIG-I-like receptor signaling pathway",0.544,1,1,68,1,"Ikbkg"
"MAPK signaling pathway",0.553,1,1,252,3,"Hspa8, Ikbkg, Pla2g4f"
"B cell receptor signaling pathway",0.554,1,1,70,1,"Ikbkg"
"Biosynthesis of amino acids",0.579,1,1,75,1,"Aldoa"
"Necroptosis",0.592,1,1,173,2,"Ftl1, Pla2g4f"
"Salivary secretion",0.594,1,1,78,1,"Adra1b"
"Calcium signaling pathway",0.62,1,1,182,2,"Adra1b, Tbxa2r"
"Antigen processing and presentation",0.63,1,1,86,1,"Hspa8"
"Th1 and Th2 cell differentiation",0.63,1,1,86,1,"Ikbkg"
"Arachidonic acid metabolism",0.642,1,1,89,1,"Pla2g4f"
"GnRH signaling pathway",0.642,1,1,89,1,"Pla2g4f"
"Hematopoietic cell lineage",0.655,1,1,92,1,"Cd37"
"Estrogen signaling pathway",0.67,1,1,96,1,"Hspa8"
"Glycerophospholipid metabolism",0.674,1,1,97,1,"Pla2g4f"
"Th17 cell differentiation",0.689,1,1,101,1,"Ikbkg"
"HIF-1 signaling pathway",0.693,1,1,102,1,"Aldoa"
"T cell receptor signaling pathway",0.696,1,1,103,1,"Ikbkg"
"Glutamatergic synapse",0.73,1,1,113,1,"Pla2g4f"
"Oocyte meiosis",0.733,1,1,114,1,"Smc3"
"Cell cycle",0.759,1,1,123,1,"Smc3"
"Inflammatory mediator regulation of TRP channels",0.762,1,1,124,1,"Pla2g4f"
"Lysosome",0.762,1,1,124,1,"Hgsnat"
"Serotonergic synapse",0.781,1,1,131,1,"Pla2g4f"
"FoxO signaling pathway",0.783,1,1,132,1,"Foxo4"
"Apoptosis",0.793,1,1,136,1,"Ikbkg"
"Adrenergic signaling in cardiomyocytes",0.816,1,1,146,1,"Adra1b"
"Retrograde endocannabinoid signaling",0.816,1,1,146,1,"Ndufa7"
"Phospholipase D signaling pathway",0.816,1,1,146,1,"Pla2g4f"
"Non-alcoholic fatty liver disease (NAFLD)",0.82,1,1,148,1,"Ndufa7"
"Oxytocin signaling pathway",0.829,1,1,152,1,"Pla2g4f"
"mTOR signaling pathway",0.829,1,1,152,1,"Seh1l"
"Metabolic pathways",0.838,1,1,1308,12,"Aldoa, Dnmt3a, Polr2a, Mcat, Polr2b, Pla2g4f, Hgsnat, Atp5d, Ndufa7, Gcsh, Polr2d, Polr2f"
"Neuroactive ligand-receptor interaction",0.843,1,1,285,2,"Adra1b, Tbxa2r"
"Tight junction",0.856,1,1,167,1,"Actr3"
"cGMP-PKG signaling pathway",0.856,1,1,167,1,"Adra1b"
"Phagosome",0.868,1,1,174,1,"Sec61a1"
"Chemokine signaling pathway",0.89,1,1,190,1,"Ikbkg"
"Regulation of actin cytoskeleton",0.916,1,1,213,1,"Git1"
"Olfactory transduction",0.954,1,1,1120,8,"Olfr1089, Olfr1028, Olfr624, Olfr518, Olfr736, Olfr665, Olfr1213, Olfr1507"
"Cytokine-cytokine receptor interaction",0.956,1,1,267,1,"Tnfrsf1b"
"PI3K-Akt signaling pathway",0.982,1,1,343,1,"Ikbkg"
"Jak-STAT signaling pathway",1,1,1,158,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Cell adhesion molecules (CAMs)",1,1,1,164,0,""
"Leukocyte transendothelial migration",1,1,1,115,0,""
"Sphingolipid signaling pathway",1,1,1,122,0,""
"AMPK signaling pathway",1,1,1,126,0,""
"Dopaminergic synapse",1,1,1,132,0,""
"Pancreatic secretion",1,1,1,102,0,""
"Protein digestion and absorption",1,1,1,90,0,""
"Fanconi anemia pathway",1,1,1,51,0,""
"Fatty acid degradation",1,1,1,49,0,""
"Retinol metabolism",1,1,1,89,0,""
"PPAR signaling pathway",1,1,1,85,0,""
"Steroid hormone biosynthesis",1,1,1,87,0,""
"EGFR tyrosine kinase inhibitor resistance",1,1,1,79,0,""
"ErbB signaling pathway",1,1,1,85,0,""
"Aldosterone synthesis and secretion",1,1,1,86,0,""
"Starch and sucrose metabolism",1,1,1,33,0,""
"Carbohydrate digestion and absorption",1,1,1,43,0,""
"Ribosome",1,1,1,130,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,37,0,""
"Valine, leucine and isoleucine degradation",1,1,1,56,0,""
"Tyrosine metabolism",1,1,1,39,0,""
"Phenylalanine metabolism",1,1,1,23,0,""
"Tryptophan metabolism",1,1,1,46,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,8,0,""
"Autophagy - animal",1,1,1,129,0,""
"Insulin secretion",1,1,1,85,0,""
"Apelin signaling pathway",1,1,1,137,0,""
"Circadian entrainment",1,1,1,97,0,""
"Cholinergic synapse",1,1,1,112,0,""
"GABAergic synapse",1,1,1,87,0,""
"Relaxin signaling pathway",1,1,1,130,0,""
"Cellular senescence",1,1,1,181,0,""
"Type I diabetes mellitus",1,1,1,65,0,""
"Pentose and glucuronate interconversions",1,1,1,34,0,""
"Ascorbate and aldarate metabolism",1,1,1,27,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,41,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,65,0,""
"Drug metabolism - cytochrome P450",1,1,1,67,0,""
"Drug metabolism - other enzymes",1,1,1,51,0,""
"Pyruvate metabolism",1,1,1,38,0,""
"Propanoate metabolism",1,1,1,31,0,""
"Insulin signaling pathway",1,1,1,139,0,""
"Glucagon signaling pathway",1,1,1,101,0,""
"Insulin resistance",1,1,1,108,0,""
"Mitophagy - animal",1,1,1,63,0,""
"Ubiquitin mediated proteolysis",1,1,1,137,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Inositol phosphate metabolism",1,1,1,72,0,""
"Phosphatidylinositol signaling system",1,1,1,98,0,""
"Primary bile acid biosynthesis",1,1,1,16,0,""
"Rap1 signaling pathway",1,1,1,213,0,""
"Hippo signaling pathway",1,1,1,153,0,""
"Hippo signaling pathway - multiple species",1,1,1,26,0,""
"Basal transcription factors",1,1,1,43,0,""
"Glycerolipid metabolism",1,1,1,61,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"Terpenoid backbone biosynthesis",1,1,1,23,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"RNA degradation",1,1,1,79,0,""
"Platinum drug resistance",1,1,1,76,0,""
"beta-Alanine metabolism",1,1,1,32,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Hedgehog signaling pathway",1,1,1,44,0,""
"Wnt signaling pathway",1,1,1,145,0,""
"Circadian rhythm",1,1,1,30,0,""
"Vitamin B6 metabolism",1,1,1,9,0,""
"Peroxisome",1,1,1,83,0,""
"Notch signaling pathway",1,1,1,49,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,35,0,""
"Synaptic vesicle cycle",1,1,1,62,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,54,0,""
"Regulation of lipolysis in adipocytes",1,1,1,55,0,""
"Galactose metabolism",1,1,1,32,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,49,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"Prolactin signaling pathway",1,1,1,72,0,""
"Type II diabetes mellitus",1,1,1,48,0,""
"Maturity onset diabetes of the young",1,1,1,27,0,""
"Focal adhesion",1,1,1,198,0,""
"ECM-receptor interaction",1,1,1,83,0,""
"Endocrine resistance",1,1,1,93,0,""
"cAMP signaling pathway",1,1,1,196,0,""
"Longevity regulating pathway",1,1,1,90,0,""
"Gap junction",1,1,1,86,0,""
"Taste transduction",1,1,1,88,0,""
"Progesterone-mediated oocyte maturation",1,1,1,90,0,""
"Melanogenesis",1,1,1,100,0,""
"Thyroid hormone synthesis",1,1,1,73,0,""
"Gastric acid secretion",1,1,1,74,0,""
"Bile secretion",1,1,1,71,0,""
"Vasopressin-regulated water reabsorption",1,1,1,43,0,""
"Citrate cycle (TCA cycle)",1,1,1,32,0,""
"TGF-beta signaling pathway",1,1,1,84,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,22,0,""
"Thiamine metabolism",1,1,1,15,0,""
"DNA replication",1,1,1,35,0,""
"Nucleotide excision repair",1,1,1,43,0,""
"Mismatch repair",1,1,1,22,0,""
"Fatty acid elongation",1,1,1,27,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,28,0,""
"Arginine and proline metabolism",1,1,1,49,0,""
"Histidine metabolism",1,1,1,25,0,""
"Axon guidance",1,1,1,175,0,""
"Thyroid hormone signaling pathway",1,1,1,115,0,""
"p53 signaling pathway",1,1,1,67,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,38,0,""
"Long-term potentiation",1,1,1,66,0,""
"Adherens junction",1,1,1,72,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Mucin type O-glycan biosynthesis",1,1,1,28,0,""
"Arginine biosynthesis",1,1,1,19,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,19,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Renin secretion",1,1,1,72,0,""
"Fat digestion and absorption",1,1,1,40,0,""
"Complement and coagulation cascades",1,1,1,87,0,""
"Natural killer cell mediated cytotoxicity",1,1,1,117,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,137,0,""
"Fc gamma R-mediated phagocytosis",1,1,1,85,0,""
"Other glycan degradation",1,1,1,18,0,""
"Cardiac muscle contraction",1,1,1,78,0,""
"Folate biosynthesis",1,1,1,26,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Synthesis and degradation of ketone bodies",1,1,1,11,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Biotin metabolism",1,1,1,3,0,""
"ABC transporters",1,1,1,47,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Renin-angiotensin system",1,1,1,35,0,""
"Riboflavin metabolism",1,1,1,8,0,""
"Base excision repair",1,1,1,33,0,""
"AGE-RAGE signaling pathway in diabetic complications",1,1,1,100,0,""
"Sphingolipid metabolism",1,1,1,48,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,16,0,""
"Intestinal immune network for IgA production",1,1,1,41,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Apoptosis - multiple species",1,1,1,32,0,""
"Autophagy - other",1,1,1,32,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"SNARE interactions in vesicular transport",1,1,1,33,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Steroid biosynthesis",1,1,1,19,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Sulfur metabolism",1,1,1,11,0,""
"Caffeine metabolism",1,1,1,6,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,3,0,""
"Sulfur relay system",1,1,1,8,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
