"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Longevity regulating pathway",0,0.009,0.096,90,10,"Ins1, Pik3ca, Prkaca, Prkag1, Creb3l3, Sesn2, Foxo3, Adipor1, Pik3cb, Creb3l4"
"Insulin resistance",0,0.009,0.106,108,11,"Cpt1a, Ins1, Nos3, Pdpk1, Pik3ca, Prkce, Prkag1, Creb3l3, Slc27a2, Pik3cb, Creb3l4"
"mRNA surveillance pathway",0.001,0.01,0.136,94,10,"Nxf7, Magoh, Casc3, Rnps1, Cpsf7, Cpsf6, Nxf1, Ddx39b, Pabpn1, Rbm8a"
"Relaxin signaling pathway",0.001,0.01,0.145,130,12,"Gnao1, Nos1, Nos3, Pik3ca, Prkaca, Creb3l3, Vegfa, Vegfb, Insl5, Mapk13, Pik3cb, Creb3l4"
"Estrogen signaling pathway",0.001,0.011,0.161,96,10,"Gnao1, Hspa8, Kcnj5, Nos3, Pik3ca, Prkaca, Creb3l3, Hsp90b1, Pik3cb, Creb3l4"
"mTOR signaling pathway",0.001,0.011,0.179,152,13,"Prr5, Dvl2, Ins1, Pdpk1, Pik3ca, Slc7a5, Wnt9b, Sesn2, Atp6v1g3, Telo2, Seh1l, Strada, Pik3cb"
"RNA polymerase",0.001,0.02,0.348,28,5,"Polr2a, Polr2b, Polr2g, Polr2d, Polr2f"
"VEGF signaling pathway",0.002,0.025,0.445,58,7,"Nos3, Pik3ca, Ppp3r1, Vegfa, Mapk13, Pla2g4f, Pik3cb"
"FoxO signaling pathway",0.002,0.029,0.56,132,11,"Plk3, Ins1, Pdpk1, Pik3ca, Plk1, Prkag1, Mapk13, Ep300, Foxo4, Foxo3, Pik3cb"
"Longevity regulating pathway - multiple species",0.003,0.033,0.657,62,7,"Hspa8, Ins1, Pik3ca, Prkaca, Prkag1, Foxo3, Pik3cb"
"Cytokine-cytokine receptor interaction",0.003,0.038,0.792,267,17,"Cxcr4, Ifna5, Ifna6, Ifnab, Il10ra, Il13, Il1a, Xcl1, Ngfr, Tnfrsf1b, Cd27, Tnfsf12, Cd70, Vegfa, Vegfb, Tnfrsf12a, Ppbp"
"AGE-RAGE signaling pathway in diabetic complications",0.003,0.038,0.828,100,9,"Il1a, Nos3, Pik3ca, Prkce, Vegfa, Vegfb, Mapk13, Nox4, Pik3cb"
"Fc epsilon RI signaling pathway",0.004,0.041,0.939,66,7,"Fyn, Il13, Pdpk1, Pik3ca, Mapk13, Pla2g4f, Pik3cb"
"cGMP-PKG signaling pathway",0.005,0.051,1,167,12,"Adra1b, Adra2b, Myh7, Ins1, Kcnma1, Mef2b, Mef2c, Nos3, Prkce, Ppp3r1, Creb3l3, Creb3l4"
"Adipocytokine signaling pathway",0.006,0.054,1,71,7,"Cpt1a, Ikbkg, Prkag1, Rxrg, Acsl6, Tnfrsf1b, Adipor1"
"TNF signaling pathway",0.006,0.054,1,108,9,"Cebpb, Ikbkg, Pik3ca, Creb3l3, Tnfrsf1b, Mapk13, Tab1, Pik3cb, Creb3l4"
"Progesterone-mediated oocyte maturation",0.006,0.055,1,90,8,"Ins1, Mad1l1, Pik3ca, Prkaca, Plk1, Cpeb2, Mapk13, Pik3cb"
"Regulation of lipolysis in adipocytes",0.006,0.056,1,55,6,"Fabp4, Ins1, Pik3ca, Prkaca, Pnpla2, Pik3cb"
"Purine metabolism",0.007,0.064,1,176,12,"Polr2a, Ppat, Polr2b, Nme6, Nme4, Polr2g, Ak8, Polr2d, Polr2f, Cant1, Nme3, Allc"
"Ras signaling pathway",0.009,0.075,1,227,14,"Fgf12, Ikbkg, Ins1, Ngfr, Pik3ca, Prkaca, Pla2g1b, Vegfa, Vegfb, Rasgrp4, Pla2g4f, Foxo4, Pla2g12b, Pik3cb"
"Vasopressin-regulated water reabsorption",0.009,0.075,1,43,5,"Arhgdig, Prkaca, Creb3l3, Dync1li1, Creb3l4"
"Protein export",0.01,0.075,1,28,4,"Srp68, Sec61a1, Sec11a, Sec61a2"
"MAPK signaling pathway",0.01,0.075,1,252,15,"Fgf12, Hspa8, Ikbkg, Il1a, Jund, Mef2c, Prkaca, Ppp3r1, Ppp5c, Ptprr, Rasgrp4, Mapk13, Pla2g4f, Tab1, Cacng8"
"Neurotrophin signaling pathway",0.011,0.083,1,121,9,"Irak2, Arhgdig, Ngfr, Pdpk1, Pik3ca, Mapk13, Irak4, Foxo3, Pik3cb"
"Glucagon signaling pathway",0.012,0.083,1,101,8,"Cpt1a, Pfkfb1, Prkaca, Ppp3r1, Prkag1, Creb3l3, Ep300, Creb3l4"
"HIF-1 signaling pathway",0.012,0.086,1,102,8,"Aldoa, Arnt, Ins1, Nos3, Pik3ca, Vegfa, Ep300, Pik3cb"
"Vascular smooth muscle contraction",0.016,0.108,1,128,9,"Adra1b, Kcnma1, Prkaca, Prkce, Pla2g1b, Avpr1b, Pla2g4f, Cyp4a12a, Pla2g12b"
"Focal adhesion",0.018,0.113,1,198,12,"Cav3, Col2a1, Fyn, Itga5, Itga7, Itgav, Pdpk1, Pik3ca, Vegfa, Vegfb, Pik3cb, Tnxb"
"Oxytocin signaling pathway",0.018,0.113,1,152,10,"Gnao1, Kcnj5, Mef2c, Nos3, Prkaca, Ppp3r1, Prkag1, Camk1g, Pla2g4f, Cacng8"
"Cholinergic synapse",0.021,0.129,1,112,8,"Chrm4, Fyn, Gnao1, Pik3ca, Prkaca, Creb3l3, Pik3cb, Creb3l4"
"Thyroid hormone signaling pathway",0.024,0.145,1,115,8,"Kat2a, Itgav, Pdpk1, Pik3ca, Prkaca, Rxrg, Ep300, Pik3cb"
"Natural killer cell mediated cytotoxicity",0.026,0.155,1,117,8,"Fyn, Ifna5, Ifna6, Ifnab, Itgb2l, Pik3ca, Ppp3r1, Pik3cb"
"Aldosterone-regulated sodium reabsorption",0.028,0.16,1,38,4,"Ins1, Pdpk1, Pik3ca, Pik3cb"
"Rap1 signaling pathway",0.029,0.167,1,213,12,"Arap3, Fgf12, Gnao1, Ins1, Itgb2l, Ngfr, Pik3ca, Vegfa, Vegfb, Mapk13, Lpar3, Pik3cb"
"Platelet activation",0.033,0.177,1,122,8,"Fyn, Nos3, Pik3ca, Prkaca, Tbxa2r, Mapk13, Pla2g4f, Pik3cb"
"Melanogenesis",0.033,0.177,1,100,7,"Dvl2, Gnao1, Prkaca, Creb3l3, Wnt9b, Ep300, Creb3l4"
"T cell receptor signaling pathway",0.037,0.196,1,103,7,"Fyn, Ikbkg, Pdpk1, Pik3ca, Ppp3r1, Mapk13, Pik3cb"
"Cytosolic DNA-sensing pathway",0.038,0.196,1,61,5,"Ifna5, Ifna6, Ifnab, Ikbkg, Polr2f"
"alpha-Linolenic acid metabolism",0.039,0.2,1,25,3,"Pla2g1b, Pla2g4f, Pla2g12b"
"ECM-receptor interaction",0.041,0.202,1,83,6,"Col2a1, Itga5, Itga7, Itgav, Sdc4, Tnxb"
"Calcium signaling pathway",0.051,0.251,1,182,10,"Adra1b, Cckbr, Gnal, Nos1, Nos3, Prkaca, Ppp3r1, Tbxa2r, Avpr1b, Cysltr1"
"RIG-I-like receptor signaling pathway",0.056,0.267,1,68,5,"Ifna5, Ifna6, Ifnab, Ikbkg, Mapk13"
"Type II diabetes mellitus",0.058,0.267,1,48,4,"Ins1, Pik3ca, Prkce, Pik3cb"
"IL-17 signaling pathway",0.059,0.267,1,91,6,"Cebpb, Ikbkg, Il13, Jund, Hsp90b1, Mapk13"
"Oocyte meiosis",0.059,0.267,1,114,7,"Smc3, Ins1, Prkaca, Plk1, Ppp3r1, Cpeb2, Smc1a"
"Linoleic acid metabolism",0.065,0.29,1,50,4,"Cyp3a13, Pla2g1b, Pla2g4f, Pla2g12b"
"Prolactin signaling pathway",0.068,0.297,1,72,5,"Ins1, Pik3ca, Mapk13, Foxo3, Pik3cb"
"Wnt signaling pathway",0.075,0.323,1,145,8,"Dvl2, Prkaca, Ppard, Ppp3r1, Wnt9b, Ep300, Bambi, Nkd2"
"Sphingolipid signaling pathway",0.079,0.332,1,122,7,"Fyn, Nos3, Pdpk1, Pik3ca, Prkce, Mapk13, Pik3cb"
"Cell cycle",0.081,0.338,1,123,7,"Smc3, Mad1l1, Plk1, Rad21, Wee1, Smc1a, Ep300"
"Inflammatory mediator regulation of TRP channels",0.084,0.338,1,124,7,"Pik3ca, Prkaca, Prkce, Mapk13, Pla2g4f, Cyp4a12a, Pik3cb"
"Phagosome",0.084,0.338,1,174,9,"C3, Itga5, Itgav, Itgb2l, Nos1, Dync1li1, Atp6v1g3, Sec61a1, Sec61a2"
"Dopaminergic synapse",0.108,0.426,1,132,7,"Gnal, Gnao1, Kcnj5, Prkaca, Creb3l3, Mapk13, Creb3l4"
"Jak-STAT signaling pathway",0.11,0.426,1,158,8,"Ifna5, Ifna6, Ifnab, Il10ra, Il13, Pik3ca, Ep300, Pik3cb"
"Arginine biosynthesis",0.113,0.432,1,19,2,"Nos1, Nos3"
"Insulin secretion",0.117,0.442,1,85,5,"Ins1, Kcnma1, Prkaca, Creb3l3, Creb3l4"
"Aldosterone synthesis and secretion",0.122,0.452,1,86,5,"Prkaca, Prkce, Creb3l3, Camk1g, Creb3l4"
"Apelin signaling pathway",0.125,0.455,1,137,7,"Mef2b, Mef2c, Nos1, Nos3, Prkaca, Prkce, Prkag1"
"Chemokine signaling pathway",0.126,0.455,1,190,9,"Cxcr4, Ikbkg, Xcl1, Pik3ca, Prkaca, Prex1, Foxo3, Ppbp, Pik3cb"
"Ether lipid metabolism",0.157,0.546,1,45,3,"Pla2g1b, Pla2g4f, Pla2g12b"
"Adrenergic signaling in cardiomyocytes",0.158,0.546,1,146,7,"Adra1b, Myh7, Prkaca, Creb3l3, Mapk13, Creb3l4, Cacng8"
"Phospholipase D signaling pathway",0.158,0.546,1,146,7,"Fyn, Ins1, Pik3ca, Avpr1b, Pla2g4f, Lpar3, Pik3cb"
"B cell receptor signaling pathway",0.165,0.561,1,70,4,"Ikbkg, Pik3ca, Ppp3r1, Pik3cb"
"Glycerophospholipid metabolism",0.174,0.585,1,97,5,"Pla2g1b, Ptdss1, Pla2g4f, Pla2g12b, Mboat7"
"Thyroid hormone synthesis",0.183,0.606,1,73,4,"Prkaca, Creb3l3, Hsp90b1, Creb3l4"
"Fatty acid degradation",0.187,0.606,1,49,3,"Cpt1a, Acsl6, Cyp4a12a"
"Notch signaling pathway",0.187,0.606,1,49,3,"Dvl2, Kat2a, Ep300"
"Regulation of actin cytoskeleton",0.202,0.64,1,213,9,"Chrm4, Fgf12, Ins1, Itga5, Itga7, Itgav, Itgb2l, Pik3ca, Pik3cb"
"Drug metabolism - other enzymes",0.203,0.64,1,51,3,"Tk1, Ugt1a9, Uck2"
"Fatty acid metabolism",0.211,0.656,1,52,3,"Cpt1a, Scd1, Acsl6"
"Salivary secretion",0.214,0.658,1,78,4,"Adra1b, Kcnma1, Nos1, Prkaca"
"Riboflavin metabolism",0.22,0.662,1,8,1,"Acp5"
"EGFR tyrosine kinase inhibitor resistance",0.221,0.662,1,79,4,"Pik3ca, Vegfa, Foxo3, Pik3cb"
"Insulin signaling pathway",0.25,0.739,1,139,6,"Ins1, Pdpk1, Pik3ca, Prkaca, Prkag1, Pik3cb"
"NOD-like receptor signaling pathway",0.252,0.739,1,168,7,"Ifna5, Ifna6, Ifnab, Ikbkg, Mapk13, Irak4, Tab1"
"Pentose phosphate pathway",0.255,0.739,1,32,2,"Aldoa, G6pdx"
"Ovarian steroidogenesis",0.26,0.743,1,58,3,"Ins1, Prkaca, Pla2g4f"
"Th1 and Th2 cell differentiation",0.267,0.756,1,86,4,"Ikbkg, Il13, Ppp3r1, Mapk13"
"Leukocyte transendothelial migration",0.274,0.765,1,115,5,"Cxcr4, Itgb2l, Pik3ca, Mapk13, Pik3cb"
"Long-term depression",0.276,0.765,1,60,3,"Gnao1, Nos1, Pla2g4f"
"Arachidonic acid metabolism",0.288,0.783,1,89,4,"Pla2g1b, Pla2g4f, Cyp4a12a, Pla2g12b"
"Fructose and mannose metabolism",0.289,0.783,1,35,2,"Aldoa, Pfkfb1"
"Non-alcoholic fatty liver disease (NAFLD)",0.297,0.795,1,148,6,"Il1a, Ins1, Pik3ca, Prkag1, Adipor1, Pik3cb"
"Cellular senescence",0.315,0.826,1,181,7,"Foxm1, Il1a, Pik3ca, Ppp3r1, Mapk13, Foxo3, Pik3cb"
"Endocrine resistance",0.315,0.826,1,93,4,"Pik3ca, Prkaca, Mapk13, Pik3cb"
"Long-term potentiation",0.327,0.848,1,66,3,"Prkaca, Ppp3r1, Ep300"
"Circadian entrainment",0.343,0.87,1,97,4,"Gnao1, Kcnj5, Nos1, Prkaca"
"Fat digestion and absorption",0.346,0.87,1,40,2,"Pla2g1b, Pla2g12b"
"Ferroptosis",0.346,0.87,1,40,2,"Ftl1, Acsl6"
"Fatty acid biosynthesis",0.352,0.877,1,14,1,"Acsl6"
"Autophagy - animal",0.358,0.882,1,129,5,"Ins1, Pdpk1, Pik3ca, Prkaca, Pik3cb"
"NF-kappa B signaling pathway",0.364,0.889,1,100,4,"Tirap, Ikbkg, Irak4, Tab1"
"Th17 cell differentiation",0.371,0.89,1,101,4,"Ikbkg, Ppp3r1, Rxrg, Mapk13"
"Thiamine metabolism",0.372,0.89,1,15,1,"Ak8"
"Renin secretion",0.377,0.891,1,72,3,"Kcnma1, Prkaca, Ppp3r1"
"Carbohydrate digestion and absorption",0.379,0.891,1,43,2,"Pik3ca, Pik3cb"
"Protein processing in endoplasmic reticulum",0.384,0.894,1,164,6,"Hspa8, Rpn2, Hsp90b1, Sec61a1, Sec61a2, Dnajb1"
"cAMP signaling pathway",0.39,0.899,1,196,7,"Arap3, Pik3ca, Prkaca, Creb3l3, Ep300, Pik3cb, Creb3l4"
"Apoptosis",0.401,0.915,1,136,5,"Ctsk, Ikbkg, Pdpk1, Pik3ca, Pik3cb"
"Signaling pathways regulating pluripotency of stem cells",0.407,0.92,1,137,5,"Dvl2, Pik3ca, Wnt9b, Mapk13, Pik3cb"
"Platinum drug resistance",0.41,0.92,1,76,3,"Pdpk1, Pik3ca, Pik3cb"
"Necroptosis",0.434,0.964,1,173,6,"Ftl1, Ifna5, Ifna6, Ifnab, Il1a, Pla2g4f"
"Arginine and proline metabolism",0.443,0.977,1,49,2,"Nos1, Nos3"
"Glutamatergic synapse",0.454,0.991,1,113,4,"Gnao1, Prkaca, Ppp3r1, Pla2g4f"
"Fc gamma R-mediated phagocytosis",0.483,1,1,85,3,"Pik3ca, Prkce, Pik3cb"
"Complement and coagulation cascades",0.498,1,1,87,3,"C3, Itgb2l, Serpina1d"
"Retinol metabolism",0.514,1,1,89,3,"Cyp3a13, Cyp4a12a, Ugt1a9"
"GnRH signaling pathway",0.514,1,1,89,3,"Prkaca, Mapk13, Pla2g4f"
"Glycerolipid metabolism",0.56,1,1,61,2,"Gk, Pnpla2"
"Ascorbate and aldarate metabolism",0.567,1,1,27,1,"Ugt1a9"
"Maturity onset diabetes of the young",0.567,1,1,27,1,"Ins1"
"Collecting duct acid secretion",0.567,1,1,27,1,"Atp6v1g3"
"Serotonergic synapse",0.57,1,1,131,4,"Gnao1, Kcnj5, Prkaca, Pla2g4f"
"Biosynthesis of unsaturated fatty acids",0.581,1,1,28,1,"Scd1"
"Type I diabetes mellitus",0.594,1,1,65,2,"Il1a, Ins1"
"Pancreatic secretion",0.606,1,1,102,3,"Kcnma1, Pla2g1b, Pla2g12b"
"Circadian rhythm",0.606,1,1,30,1,"Prkag1"
"Antifolate resistance",0.606,1,1,30,1,"Ikbkg"
"Axon guidance",0.622,1,1,175,5,"Cxcr4, Fyn, Pik3ca, Ppp3r1, Pik3cb"
"Apoptosis - multiple species",0.63,1,1,32,1,"Ngfr"
"Neuroactive ligand-receptor interaction",0.646,1,1,285,8,"Adra1b, Adra2b, Cckbr, Chrm4, Tbxa2r, Avpr1b, Cysltr1, Lpar3"
"Inositol phosphate metabolism",0.65,1,1,72,2,"Pik3ca, Pik3cb"
"Adherens junction",0.65,1,1,72,2,"Fyn, Ep300"
"Pentose and glucuronate interconversions",0.652,1,1,34,1,"Ugt1a9"
"Retrograde endocannabinoid signaling",0.656,1,1,146,4,"Gnao1, Kcnj5, Prkaca, Mapk13"
"Gastric acid secretion",0.665,1,1,74,2,"Cckbr, Prkaca"
"Alanine, aspartate and glutamate metabolism",0.683,1,1,37,1,"Ppat"
"Cardiac muscle contraction",0.693,1,1,78,2,"Myh7, Cacng8"
"RNA degradation",0.7,1,1,79,2,"Patl1, Lsm5"
"Porphyrin and chlorophyll metabolism",0.72,1,1,41,1,"Ugt1a9"
"Intestinal immune network for IgA production",0.72,1,1,41,1,"Cxcr4"
"Peroxisome",0.725,1,1,83,2,"Acsl6, Slc27a2"
"TGF-beta signaling pathway",0.732,1,1,84,2,"Ep300, Bambi"
"ErbB signaling pathway",0.738,1,1,85,2,"Pik3ca, Pik3cb"
"Antigen processing and presentation",0.743,1,1,86,2,"Ciita, Hspa8"
"Hedgehog signaling pathway",0.745,1,1,44,1,"Prkaca"
"Mineral absorption",0.745,1,1,44,1,"Ftl1"
"Steroid hormone biosynthesis",0.749,1,1,87,2,"Cyp3a13, Ugt1a9"
"GABAergic synapse",0.749,1,1,87,2,"Gnao1, Prkaca"
"Taste transduction",0.755,1,1,88,2,"Prkaca, Tas2r113"
"Ribosome",0.764,1,1,130,3,"Rpl26, Rps3a1, Rplp1"
"Hematopoietic cell lineage",0.776,1,1,92,2,"Il1a, Itga5"
"N-Glycan biosynthesis",0.782,1,1,49,1,"Rpn2"
"Fanconi anemia pathway",0.795,1,1,51,1,"Telo2"
"Phosphatidylinositol signaling system",0.806,1,1,98,2,"Pik3ca, Pik3cb"
"Endocrine and other factor-regulated calcium reabsorption",0.813,1,1,54,1,"Prkaca"
"Glutathione metabolism",0.845,1,1,60,1,"G6pdx"
"Hippo signaling pathway",0.851,1,1,153,3,"Dvl2, Itgb2l, Wnt9b"
"Synaptic vesicle cycle",0.855,1,1,62,1,"Atp6v1g3"
"Mitophagy - animal",0.859,1,1,63,1,"Foxo3"
"Metabolism of xenobiotics by cytochrome P450",0.868,1,1,65,1,"Ugt1a9"
"Glycolysis / Gluconeogenesis",0.868,1,1,65,1,"Aldoa"
"Drug metabolism - cytochrome P450",0.876,1,1,67,1,"Ugt1a9"
"p53 signaling pathway",0.876,1,1,67,1,"Sesn2"
"Carbon metabolism",0.88,1,1,118,2,"Aldoa, G6pdx"
"Cell adhesion molecules (CAMs)",0.882,1,1,164,3,"Itgav, Itgb2l, Sdc4"
"Tight junction",0.889,1,1,167,3,"Prkaca, Prkce, Prkag1"
"Bile secretion",0.89,1,1,71,1,"Prkaca"
"Lysosome",0.897,1,1,124,2,"Acp5, Ctsk"
"Biosynthesis of amino acids",0.903,1,1,75,1,"Aldoa"
"Gap junction",0.931,1,1,86,1,"Prkaca"
"Protein digestion and absorption",0.939,1,1,90,1,"Col2a1"
"Endocytosis",0.965,1,1,266,4,"Arap3, Cav3, Cxcr4, Hspa8"
"Metabolic pathways",0.971,1,1,1308,30,"Acp5, Aldoa, Cyp3a13, G6pdx, Gk, Nos1, Nos3, Pla2g1b, Ptdss1, Rpn2, Polr2a, Acsl6, Tk1, Ppat, Polr2b, Pla2g4f, Cyp4a12a, Atp6v1g3, Ugt1a9, Nme6, Nme4, Pnpla2, Polr2g, Ak8, Polr2d, Polr2f, Pla2g12b, Nme3, Uck2, Allc"
"Oxidative phosphorylation",0.983,1,1,131,1,"Atp6v1g3"
"Ubiquitin mediated proteolysis",0.986,1,1,137,1,"Ube2c"
"Olfactory transduction",1,1,1,1120,2,"Gnal, Prkaca"
"One carbon pool by folate",1,1,1,19,0,""
"Starch and sucrose metabolism",1,1,1,33,0,""
"Cysteine and methionine metabolism",1,1,1,47,0,""
"Valine, leucine and isoleucine degradation",1,1,1,56,0,""
"Tyrosine metabolism",1,1,1,39,0,""
"Phenylalanine metabolism",1,1,1,23,0,""
"Tryptophan metabolism",1,1,1,46,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,8,0,""
"Glycine, serine and threonine metabolism",1,1,1,40,0,""
"Pyruvate metabolism",1,1,1,38,0,""
"Propanoate metabolism",1,1,1,31,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Other types of O-glycan biosynthesis",1,1,1,22,0,""
"Primary bile acid biosynthesis",1,1,1,16,0,""
"Hippo signaling pathway - multiple species",1,1,1,26,0,""
"Basal transcription factors",1,1,1,43,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"Terpenoid backbone biosynthesis",1,1,1,23,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"beta-Alanine metabolism",1,1,1,32,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Vitamin B6 metabolism",1,1,1,9,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,35,0,""
"Galactose metabolism",1,1,1,32,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,49,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"Citrate cycle (TCA cycle)",1,1,1,32,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,29,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,22,0,""
"DNA replication",1,1,1,35,0,""
"Nucleotide excision repair",1,1,1,43,0,""
"Mismatch repair",1,1,1,22,0,""
"Fatty acid elongation",1,1,1,27,0,""
"Histidine metabolism",1,1,1,25,0,""
"Lysine degradation",1,1,1,59,0,""
"Phototransduction",1,1,1,27,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"Homologous recombination",1,1,1,41,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Mucin type O-glycan biosynthesis",1,1,1,28,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,19,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Glycosaminoglycan degradation",1,1,1,21,0,""
"Other glycan degradation",1,1,1,18,0,""
"Folate biosynthesis",1,1,1,26,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Synthesis and degradation of ketone bodies",1,1,1,11,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Biotin metabolism",1,1,1,3,0,""
"ABC transporters",1,1,1,47,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Renin-angiotensin system",1,1,1,35,0,""
"Base excision repair",1,1,1,33,0,""
"Sphingolipid metabolism",1,1,1,48,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,16,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Autophagy - other",1,1,1,32,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"SNARE interactions in vesicular transport",1,1,1,33,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Steroid biosynthesis",1,1,1,19,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Sulfur metabolism",1,1,1,11,0,""
"Caffeine metabolism",1,1,1,6,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,3,0,""
"Sulfur relay system",1,1,1,8,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
