"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"AMPK signaling pathway",0.017,0.115,1,118,4,"EEF2K, IRS1, PIK3CA, CREB3L3"
"Adipocytokine signaling pathway",0.02,0.132,1,69,3,"IKBKB, IRS1, ACSBG2"
"Natural killer cell mediated cytotoxicity",0.02,0.132,1,125,4,"IFNA13, NFATC2, PIK3CA, VAV2"
"Thyroid hormone synthesis",0.024,0.151,1,74,3,"ADCY9, PRKACA, CREB3L3"
"Gastric acid secretion",0.024,0.152,1,75,3,"ADCY9, KCNJ2, PRKACA"
"Apelin signaling pathway",0.026,0.153,1,135,4,"MEF2B, ADCY9, GNB2, PRKACA"
"Circadian rhythm",0.026,0.153,1,30,2,"PER3, BTRC"
"Signaling pathways regulating pluripotency of stem cells",0.028,0.164,1,139,4,"PIK3CA, REST, WNT3, ACVR1"
"Aldosterone synthesis and secretion",0.031,0.174,1,82,3,"ADCY9, PRKACA, CREB3L3"
"Non-alcoholic fatty liver disease (NAFLD)",0.032,0.176,1,144,4,"IKBKB, IRS1, PIK3CA, EIF2AK3"
"Protein digestion and absorption",0.037,0.2,1,88,3,"COL6A3, CTRB1, CELA2A"
"Aldosterone-regulated sodium reabsorption",0.038,0.201,1,37,2,"IRS1, PIK3CA"
"NF-kappa B signaling pathway",0.041,0.214,1,92,3,"IKBKB, CCL4L1, BCL10"
"Progesterone-mediated oocyte maturation",0.044,0.221,1,94,3,"ADCY9, PIK3CA, PRKACA"
"Endocrine resistance",0.045,0.223,1,95,3,"ADCY9, PIK3CA, PRKACA"
"Inflammatory mediator regulation of TRP channels",0.046,0.224,1,96,3,"ADCY9, PIK3CA, PRKACA"
"Hedgehog signaling pathway",0.052,0.249,1,44,2,"PRKACA, BTRC"
"Axon guidance",0.055,0.258,1,172,4,"EFNA5, EPHB1, NFATC2, PIK3CA"
"Th17 cell differentiation",0.057,0.263,1,105,3,"IKBKB, NFATC2, IL23A"
"TNF signaling pathway",0.061,0.275,1,108,3,"IKBKB, PIK3CA, CREB3L3"
"Glutamatergic synapse",0.063,0.275,1,109,3,"ADCY9, GNB2, PRKACA"
"Ovarian steroidogenesis",0.063,0.275,1,49,2,"ADCY9, PRKACA"
"Neurotrophin signaling pathway",0.075,0.317,1,118,3,"IKBKB, IRS1, PIK3CA"
"Oocyte meiosis",0.075,0.317,1,118,3,"ADCY9, PRKACA, BTRC"
"Vascular smooth muscle contraction",0.077,0.317,1,119,3,"ADCY9, KCNU1, PRKACA"
"Neuroactive ligand-receptor interaction",0.078,0.317,1,274,5,"NTSR2, GABRD, GABRE, AVPR2, HRH4"
"Focal adhesion",0.081,0.323,1,196,4,"COL6A3, PIK3CA, THBS4, VAV2"
"Platelet activation",0.082,0.323,1,122,3,"ADCY9, PIK3CA, PRKACA"
"VEGF signaling pathway",0.084,0.328,1,58,2,"NFATC2, PIK3CA"
"Osteoclast differentiation",0.086,0.331,1,125,3,"IKBKB, NFATC2, PIK3CA"
"Dopaminergic synapse",0.091,0.344,1,128,3,"GNB2, PRKACA, CREB3L3"
"Rap1 signaling pathway",0.094,0.346,1,207,4,"ADCY9, EFNA5, PIK3CA, VAV2"
"FoxO signaling pathway",0.094,0.346,1,130,3,"IKBKB, IRS1, PIK3CA"
"Renin secretion",0.102,0.363,1,65,2,"KCNJ2, PRKACA"
"Apoptosis",0.103,0.363,1,135,3,"IKBKB, PIK3CA, EIF2AK3"
"Fatty acid biosynthesis",0.104,0.363,1,13,1,"ACSBG2"
"Fc epsilon RI signaling pathway",0.105,0.363,1,66,2,"PIK3CA, VAV2"
"RIG-I-like receptor signaling pathway",0.11,0.376,1,68,2,"IFNA13, IKBKB"
"Phospholipase D signaling pathway",0.112,0.376,1,140,3,"ADCY9, PIK3CA, AVPR2"
"Bile secretion",0.119,0.394,1,71,2,"ADCY9, PRKACA"
"Phagosome",0.122,0.401,1,146,3,"RAB5A, THBS4, TLR2"
"Taste transduction",0.15,0.478,1,82,2,"TAS2R42, PRKACA"
"ECM-receptor interaction",0.15,0.478,1,82,2,"COL6A3, THBS4"
"Fc gamma R-mediated phagocytosis",0.164,0.518,1,87,2,"PIK3CA, VAV2"
"Gap junction",0.167,0.521,1,88,2,"ADCY9, PRKACA"
"Th1 and Th2 cell differentiation",0.173,0.533,1,90,2,"IKBKB, NFATC2"
"GnRH signaling pathway",0.176,0.536,1,91,2,"ADCY9, PRKACA"
"Calcium signaling pathway",0.19,0.571,1,180,3,"ADCY9, ATP2B1, PRKACA"
"Glucagon signaling pathway",0.204,0.604,1,100,2,"PRKACA, CREB3L3"
"Antifolate resistance",0.217,0.635,1,29,1,"IKBKB"
"RNA polymerase",0.23,0.665,1,31,1,"POLR2J3"
"Leukocyte transendothelial migration",0.235,0.671,1,110,2,"PIK3CA, VAV2"
"Serotonergic synapse",0.238,0.672,1,111,2,"GNB2, PRKACA"
"Thyroid hormone signaling pathway",0.253,0.708,1,116,2,"PIK3CA, PRKACA"
"Carbohydrate digestion and absorption",0.304,0.832,1,43,1,"PIK3CA"
"Fatty acid degradation",0.304,0.832,1,43,1,"ACSBG2"
"Fatty acid metabolism",0.31,0.839,1,44,1,"ACSBG2"
"Intestinal immune network for IgA production",0.316,0.845,1,45,1,"IL15RA"
"Mineral absorption",0.344,0.911,1,50,1,"ATP2B1"
"MAPK signaling pathway",0.356,0.932,1,253,3,"IKBKB, PRKACA, CACNB2"
"Hippo signaling pathway",0.362,0.938,1,151,2,"WNT3, BTRC"
"NOD-like receptor signaling pathway",0.401,1,1,164,2,"IFNA13, IKBKB"
"Mitophagy - animal",0.402,1,1,61,1,"EIF2AK3"
"Purine metabolism",0.418,1,1,170,2,"ADCY9, POLR2J3"
"Long-term potentiation",0.432,1,1,67,1,"PRKACA"
"Prolactin signaling pathway",0.446,1,1,70,1,"PIK3CA"
"PPAR signaling pathway",0.456,1,1,72,1,"ACSBG2"
"Platinum drug resistance",0.46,1,1,73,1,"PIK3CA"
"Inositol phosphate metabolism",0.46,1,1,73,1,"PIK3CA"
"Cardiac muscle contraction",0.465,1,1,74,1,"CACNB2"
"EGFR tyrosine kinase inhibitor resistance",0.487,1,1,79,1,"PIK3CA"
"TGF-beta signaling pathway",0.504,1,1,83,1,"ACVR1"
"ErbB signaling pathway",0.509,1,1,84,1,"PIK3CA"
"Regulation of actin cytoskeleton",0.529,1,1,210,2,"PIK3CA, VAV2"
"IL-17 signaling pathway",0.537,1,1,91,1,"IKBKB"
"HIF-1 signaling pathway",0.56,1,1,97,1,"PIK3CA"
"AGE-RAGE signaling pathway in diabetic complications",0.56,1,1,97,1,"PIK3CA"
"Phosphatidylinositol signaling system",0.56,1,1,97,1,"PIK3CA"
"Pyrimidine metabolism",0.575,1,1,101,1,"POLR2J3"
"Sphingolipid signaling pathway",0.626,1,1,116,1,"PIK3CA"
"Ubiquitin mediated proteolysis",0.679,1,1,134,1,"BTRC"
"Protein processing in endoplasmic reticulum",0.741,1,1,159,1,"EIF2AK3"
"Necroptosis",0.748,1,1,162,1,"IFNA13"
"Tight junction",0.759,1,1,167,1,"PRKACA"
"Endocytosis",0.864,1,1,233,1,"RAB5A"
"Olfactory transduction",0.971,1,1,407,1,"PRKACA"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,39,0,""
"Metabolic pathways",1,1,1,1212,2,"POLR2J3, ACSBG2"
"Cell adhesion molecules (CAMs)",1,1,1,137,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Peroxisome",1,1,1,83,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,47,0,""
"RNA transport",1,1,1,161,0,""
"Hematopoietic cell lineage",1,1,1,91,0,""
"Glycerophospholipid metabolism",1,1,1,87,0,""
"Ether lipid metabolism",1,1,1,39,0,""
"Arachidonic acid metabolism",1,1,1,60,0,""
"Linoleic acid metabolism",1,1,1,27,0,""
"alpha-Linolenic acid metabolism",1,1,1,23,0,""
"Long-term depression",1,1,1,59,0,""
"Apoptosis - multiple species",1,1,1,31,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,33,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,28,0,""
"Ribosome",1,1,1,133,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"mRNA surveillance pathway",1,1,1,85,0,""
"Lysosome",1,1,1,123,0,""
"Oxidative phosphorylation",1,1,1,120,0,""
"Nucleotide excision repair",1,1,1,46,0,""
"Spliceosome",1,1,1,129,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,43,0,""
"ABC transporters",1,1,1,44,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,37,0,""
"Non-homologous end-joining",1,1,1,12,0,""
"RNA degradation",1,1,1,73,0,""
"Lysine degradation",1,1,1,54,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Ferroptosis",1,1,1,40,0,""
"Adherens junction",1,1,1,67,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Cell cycle",1,1,1,124,0,""
"p53 signaling pathway",1,1,1,66,0,""
"Retinol metabolism",1,1,1,55,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,73,0,""
"N-Glycan biosynthesis",1,1,1,48,0,""
"Proteasome",1,1,1,44,0,""
"Antigen processing and presentation",1,1,1,68,0,""
"Basal transcription factors",1,1,1,44,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Folate biosynthesis",1,1,1,25,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Synaptic vesicle cycle",1,1,1,63,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Glycolysis / Gluconeogenesis",1,1,1,66,0,""
"Pentose and glucuronate interconversions",1,1,1,25,0,""
"Glycerolipid metabolism",1,1,1,53,0,""
"Mannose type O-glycan biosynthesis",1,1,1,19,0,""
"Cysteine and methionine metabolism",1,1,1,44,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Sulfur metabolism",1,1,1,9,0,""
"Phosphonate and phosphinate metabolism",1,1,1,5,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Fatty acid elongation",1,1,1,21,0,""
"Valine, leucine and isoleucine degradation",1,1,1,48,0,""
"Autophagy - other",1,1,1,29,0,""
"DNA replication",1,1,1,35,0,""
"Complement and coagulation cascades",1,1,1,79,0,""
"Fat digestion and absorption",1,1,1,37,0,""
"Sphingolipid metabolism",1,1,1,44,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,15,0,""
"Notch signaling pathway",1,1,1,48,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,20,0,""
"Steroid hormone biosynthesis",1,1,1,50,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,35,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,65,0,""
"Drug metabolism - cytochrome P450",1,1,1,61,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Carbon metabolism",1,1,1,113,0,""
"Protein export",1,1,1,22,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,19,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,23,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Biosynthesis of amino acids",1,1,1,69,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Starch and sucrose metabolism",1,1,1,34,0,""
"Tryptophan metabolism",1,1,1,35,0,""
"Fanconi anemia pathway",1,1,1,48,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,46,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Glutathione metabolism",1,1,1,54,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,35,0,""
"Tyrosine metabolism",1,1,1,34,0,""
"Phototransduction",1,1,1,28,0,""
"Galactose metabolism",1,1,1,30,0,""
"Pentose phosphate pathway",1,1,1,29,0,""
"Type I diabetes mellitus",1,1,1,41,0,""
"Arginine biosynthesis",1,1,1,20,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"beta-Alanine metabolism",1,1,1,31,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Fructose and mannose metabolism",1,1,1,30,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Riboflavin metabolism",1,1,1,8,0,""
