"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Metabolic pathways",0.523,1,1,1212,10,"AK6, GAPDH, ATP5I, ATP6V0C, POLE3, POLR2E, POLR2I, RRM2, SDHD, TPI1"
"Progesterone-mediated oocyte maturation",0.535,1,1,94,1,"SPDYE5"
"HIF-1 signaling pathway",0.546,1,1,97,1,"GAPDH"
"Glucagon signaling pathway",0.557,1,1,100,1,"PPP4C"
"Th17 cell differentiation",0.575,1,1,105,1,"RUNX1"
"Sphingolipid signaling pathway",0.612,1,1,116,1,"S1PR5"
"Thyroid hormone signaling pathway",0.612,1,1,116,1,"MYC"
"Oocyte meiosis",0.618,1,1,118,1,"SPDYE5"
"Lysosome",0.634,1,1,123,1,"ATP6V0C"
"Ubiquitin mediated proteolysis",0.666,1,1,134,1,"PRPF19"
"Apoptosis",0.668,1,1,135,1,"TUBA1B"
"Signaling pathways regulating pluripotency of stem cells",0.679,1,1,139,1,"MYC"
"Non-alcoholic fatty liver disease (NAFLD)",0.692,1,1,144,1,"SDHD"
"NOD-like receptor signaling pathway",0.739,1,1,164,1,"DHX33"
"PI3K-Akt signaling pathway",0.764,1,1,337,2,"MYC, CCND3"
"Focal adhesion",0.8,1,1,196,1,"CCND3"
"MAPK signaling pathway",0.876,1,1,253,1,"MYC"
"Neuroactive ligand-receptor interaction",0.896,1,1,274,1,"S1PR5"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,39,0,""
"Cell adhesion molecules (CAMs)",1,1,1,137,0,""
"EGFR tyrosine kinase inhibitor resistance",1,1,1,79,0,""
"Endocrine resistance",1,1,1,95,0,""
"Platinum drug resistance",1,1,1,73,0,""
"Ras signaling pathway",1,1,1,221,0,""
"Rap1 signaling pathway",1,1,1,207,0,""
"cGMP-PKG signaling pathway",1,1,1,161,0,""
"cAMP signaling pathway",1,1,1,197,0,""
"Chemokine signaling pathway",1,1,1,181,0,""
"FoxO signaling pathway",1,1,1,130,0,""
"Phospholipase D signaling pathway",1,1,1,140,0,""
"Autophagy - animal",1,1,1,123,0,""
"mTOR signaling pathway",1,1,1,150,0,""
"AMPK signaling pathway",1,1,1,118,0,""
"Longevity regulating pathway",1,1,1,88,0,""
"Longevity regulating pathway - multiple species",1,1,1,62,0,""
"Adrenergic signaling in cardiomyocytes",1,1,1,142,0,""
"VEGF signaling pathway",1,1,1,58,0,""
"Apelin signaling pathway",1,1,1,135,0,""
"Osteoclast differentiation",1,1,1,125,0,""
"Platelet activation",1,1,1,122,0,""
"Toll-like receptor signaling pathway",1,1,1,102,0,""
"T cell receptor signaling pathway",1,1,1,100,0,""
"B cell receptor signaling pathway",1,1,1,70,0,""
"Fc epsilon RI signaling pathway",1,1,1,66,0,""
"Fc gamma R-mediated phagocytosis",1,1,1,87,0,""
"TNF signaling pathway",1,1,1,108,0,""
"Neurotrophin signaling pathway",1,1,1,118,0,""
"Cholinergic synapse",1,1,1,112,0,""
"Dopaminergic synapse",1,1,1,128,0,""
"Insulin signaling pathway",1,1,1,138,0,""
"Estrogen signaling pathway",1,1,1,98,0,""
"Prolactin signaling pathway",1,1,1,70,0,""
"Adipocytokine signaling pathway",1,1,1,69,0,""
"Regulation of lipolysis in adipocytes",1,1,1,54,0,""
"Relaxin signaling pathway",1,1,1,129,0,""
"Insulin resistance",1,1,1,106,0,""
"AGE-RAGE signaling pathway in diabetic complications",1,1,1,97,0,""
"Carbohydrate digestion and absorption",1,1,1,43,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Peroxisome",1,1,1,83,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,47,0,""
"Protein digestion and absorption",1,1,1,88,0,""
"RIG-I-like receptor signaling pathway",1,1,1,68,0,""
"Leukocyte transendothelial migration",1,1,1,110,0,""
"Hematopoietic cell lineage",1,1,1,91,0,""
"Glycerophospholipid metabolism",1,1,1,87,0,""
"Ether lipid metabolism",1,1,1,39,0,""
"Arachidonic acid metabolism",1,1,1,60,0,""
"Linoleic acid metabolism",1,1,1,27,0,""
"alpha-Linolenic acid metabolism",1,1,1,23,0,""
"Necroptosis",1,1,1,162,0,""
"Vascular smooth muscle contraction",1,1,1,119,0,""
"Glutamatergic synapse",1,1,1,109,0,""
"Serotonergic synapse",1,1,1,111,0,""
"Long-term depression",1,1,1,59,0,""
"Inflammatory mediator regulation of TRP channels",1,1,1,96,0,""
"GnRH signaling pathway",1,1,1,91,0,""
"Ovarian steroidogenesis",1,1,1,49,0,""
"Oxytocin signaling pathway",1,1,1,151,0,""
"Endocytosis",1,1,1,233,0,""
"Apoptosis - multiple species",1,1,1,31,0,""
"Taste transduction",1,1,1,82,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"IL-17 signaling pathway",1,1,1,91,0,""
"Protein processing in endoplasmic reticulum",1,1,1,159,0,""
"Natural killer cell mediated cytotoxicity",1,1,1,125,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,28,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"mRNA surveillance pathway",1,1,1,85,0,""
"Retrograde endocannabinoid signaling",1,1,1,140,0,""
"Antifolate resistance",1,1,1,29,0,""
"ABC transporters",1,1,1,44,0,""
"PPAR signaling pathway",1,1,1,72,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Regulation of actin cytoskeleton",1,1,1,210,0,""
"Calcium signaling pathway",1,1,1,180,0,""
"Homologous recombination",1,1,1,37,0,""
"Non-homologous end-joining",1,1,1,12,0,""
"Mitophagy - animal",1,1,1,61,0,""
"Pancreatic secretion",1,1,1,95,0,""
"RNA degradation",1,1,1,73,0,""
"Axon guidance",1,1,1,172,0,""
"Lysine degradation",1,1,1,54,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Ferroptosis",1,1,1,40,0,""
"Adherens junction",1,1,1,67,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Retinol metabolism",1,1,1,55,0,""
"N-Glycan biosynthesis",1,1,1,48,0,""
"Antigen processing and presentation",1,1,1,68,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Insulin secretion",1,1,1,85,0,""
"Folate biosynthesis",1,1,1,25,0,""
"GABAergic synapse",1,1,1,87,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"ECM-receptor interaction",1,1,1,82,0,""
"Pentose and glucuronate interconversions",1,1,1,25,0,""
"Glycerolipid metabolism",1,1,1,53,0,""
"Mannose type O-glycan biosynthesis",1,1,1,19,0,""
"Cytokine-cytokine receptor interaction",1,1,1,263,0,""
"Cysteine and methionine metabolism",1,1,1,44,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Cardiac muscle contraction",1,1,1,74,0,""
"Sulfur metabolism",1,1,1,9,0,""
"Phosphonate and phosphinate metabolism",1,1,1,5,0,""
"Phosphatidylinositol signaling system",1,1,1,97,0,""
"Long-term potentiation",1,1,1,67,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Fatty acid elongation",1,1,1,21,0,""
"Fatty acid degradation",1,1,1,43,0,""
"Valine, leucine and isoleucine degradation",1,1,1,48,0,""
"Fatty acid metabolism",1,1,1,44,0,""
"NF-kappa B signaling pathway",1,1,1,92,0,""
"Melanogenesis",1,1,1,101,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Aldosterone synthesis and secretion",1,1,1,82,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"Autophagy - other",1,1,1,29,0,""
"Complement and coagulation cascades",1,1,1,79,0,""
"Fat digestion and absorption",1,1,1,37,0,""
"Sphingolipid metabolism",1,1,1,44,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Mineral absorption",1,1,1,50,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,15,0,""
"Intestinal immune network for IgA production",1,1,1,45,0,""
"Circadian entrainment",1,1,1,96,0,""
"Notch signaling pathway",1,1,1,48,0,""
"Th1 and Th2 cell differentiation",1,1,1,90,0,""
"Salivary secretion",1,1,1,90,0,""
"Gastric acid secretion",1,1,1,75,0,""
"Ascorbate and aldarate metabolism",1,1,1,20,0,""
"Steroid hormone biosynthesis",1,1,1,50,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,35,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,65,0,""
"Drug metabolism - cytochrome P450",1,1,1,61,0,""
"Olfactory transduction",1,1,1,407,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,22,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,19,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,23,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Renin secretion",1,1,1,65,0,""
"Hedgehog signaling pathway",1,1,1,44,0,""
"Starch and sucrose metabolism",1,1,1,34,0,""
"Tryptophan metabolism",1,1,1,35,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Fanconi anemia pathway",1,1,1,48,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,46,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,35,0,""
"Type II diabetes mellitus",1,1,1,46,0,""
"Tyrosine metabolism",1,1,1,34,0,""
"Phototransduction",1,1,1,28,0,""
"Galactose metabolism",1,1,1,30,0,""
"Pentose phosphate pathway",1,1,1,29,0,""
"Type I diabetes mellitus",1,1,1,41,0,""
"Arginine biosynthesis",1,1,1,20,0,""
"Circadian rhythm",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"beta-Alanine metabolism",1,1,1,31,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Fatty acid biosynthesis",1,1,1,13,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Riboflavin metabolism",1,1,1,8,0,""
