"","name","imports","weights","datasource","Confidence","Color"
"44","Hematopoietic cell lineage & PI3K-Akt signaling pathway.IL3RA","Hematopoietic cell lineage.CSF2",900,"database","High","#cc0099"
"45","Hematopoietic cell lineage & PI3K-Akt signaling pathway.IL3RA","PI3K-Akt signaling pathway.KRAS",900,"database","High","#cc0099"
"46","Hematopoietic cell lineage & PI3K-Akt signaling pathway.IL3RA","PI3K-Akt signaling pathway.PRL",800,"database","High","#cc0099"
"47","Hematopoietic cell lineage & PI3K-Akt signaling pathway.IL3RA","Novel.IL22",800,"database","High","#cc0099"
"48","Hematopoietic cell lineage & PI3K-Akt signaling pathway.IL3RA","PI3K-Akt signaling pathway.IFNA13",800,"database","High","#cc0099"
"49","Hematopoietic cell lineage & PI3K-Akt signaling pathway.IL3RA","Hematopoietic cell lineage.THPO",800,"database","High","#cc0099"
"50","Hematopoietic cell lineage & PI3K-Akt signaling pathway.IL3RA","Novel.IL12A",800,"database","High","#cc0099"
"51","Hematopoietic cell lineage & PI3K-Akt signaling pathway.IL3RA","Novel.IL19",800,"database","High","#cc0099"
"52","Hematopoietic cell lineage & PI3K-Akt signaling pathway.IL3RA","PI3K-Akt signaling pathway.IFNA16",800,"database","High","#cc0099"
"53","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.MYL7",900,"database","Medium","#cc0099"
"54","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.CAPN2",900,"database","Medium","#cc0099"
"55","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","PI3K-Akt signaling pathway.TNC",800,"database","Medium","#cc0099"
"56","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.MYLPF",900,"database","Medium","#cc0099"
"57","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.PXN",900,"database","Medium","#cc0099"
"58","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","PI3K-Akt signaling pathway.ITGB1",900,"database","Medium","#cc0099"
"59","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.ACTA2",900,"database","Medium","#cc0099"
"60","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.CDC42",900,"database","Medium","#cc0099"
"61","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.PRKAR2B",900,"database","Medium","#cc0099"
"62","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.VCL",900,"database","Medium","#cc0099"
"63","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","PI3K-Akt signaling pathway.EGFR",900,"database","Medium","#cc0099"
"64","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Hematopoietic cell lineage.ITGAM",720,"database","Medium","#cc0099"
"65","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","PI3K-Akt signaling pathway.LAMA5",900,"database","Medium","#cc0099"
"66","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","PI3K-Akt signaling pathway.TNN",800,"database","Medium","#cc0099"
"67","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","PI3K-Akt signaling pathway.LAMA4",800,"database","Medium","#cc0099"
"68","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","PI3K-Akt signaling pathway.COL4A2",800,"database","Medium","#cc0099"
"69","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","PI3K-Akt signaling pathway.ITGAV",900,"database","Medium","#cc0099"
"70","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.ARHGEF6",900,"database","Medium","#cc0099"
"71","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.AGRN",900,"database","Medium","#cc0099"
"72","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","PI3K-Akt signaling pathway.COL1A2",900,"database","Medium","#cc0099"
"73","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","PI3K-Akt signaling pathway.COL6A1",900,"database","Medium","#cc0099"
"74","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.SORBS3",900,"database","Medium","#cc0099"
"75","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.CAST",900,"database","Medium","#cc0099"
"76","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","Novel.BIRC5",900,"database","Medium","#cc0099"
"77","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","PI3K-Akt signaling pathway.COL4A3",900,"database","Medium","#cc0099"
"78","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1","PI3K-Akt signaling pathway.FLT4",900,"database","Medium","#cc0099"
"79","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","PI3K-Akt signaling pathway.ITGAV",720,"database","Medium","#cc0099"
"80","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","Novel.AGRN",900,"database","Medium","#cc0099"
"81","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","PI3K-Akt signaling pathway.COL1A2",800,"database","Medium","#cc0099"
"82","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","PI3K-Akt signaling pathway.COL6A1",800,"database","Medium","#cc0099"
"83","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","PI3K-Akt signaling pathway.COL4A3",800,"database","Medium","#cc0099"
"84","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","PI3K-Akt signaling pathway.FLT4",900,"database","Medium","#cc0099"
"85","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","PI3K-Akt signaling pathway.TNC",800,"database","Medium","#cc0099"
"86","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","Novel.ATP1B3",417,"experimental","Medium","#cc0099"
"87","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","Novel.PXN",800,"database","Medium","#cc0099"
"88","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","PI3K-Akt signaling pathway.ITGB1",900,"database","Medium","#cc0099"
"89","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","Novel.FGA",900,"database","Medium","#cc0099"
"90","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","Hematopoietic cell lineage.ITGAM",720,"database","Medium","#cc0099"
"91","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","PI3K-Akt signaling pathway.LAMA5",800,"database","Medium","#cc0099"
"92","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","PI3K-Akt signaling pathway.TNN",800,"database","Medium","#cc0099"
"93","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","Novel.CEACAM6",900,"database","Medium","#cc0099"
"94","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","PI3K-Akt signaling pathway.LAMA4",800,"database","Medium","#cc0099"
"95","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5","PI3K-Akt signaling pathway.COL4A2",800,"database","Medium","#cc0099"
"96","Hematopoietic cell lineage.CD14","Novel.DNM1",900,"database","High","#009933"
"97","Hematopoietic cell lineage.CD14","PI3K-Akt signaling pathway.TLR2",900,"database","High","#009933"
"98","Hematopoietic cell lineage.CD14","PI3K-Akt signaling pathway.TLR4",900,"database","High","#009933"
"99","Hematopoietic cell lineage.CD14","Novel.MYD88",900,"database","High","#009933"
"100","Hematopoietic cell lineage.CD14","Novel.LY96",900,"database","High","#009933"
"101","Hematopoietic cell lineage.CD14","Novel.RIPK1",900,"database","High","#009933"
"102","Hematopoietic cell lineage.CD14","PI3K-Akt signaling pathway.IKBKB",900,"database","High","#009933"
"103","Hematopoietic cell lineage.CD14","Novel.EIF2AK2",900,"database","High","#009933"
"104","Hematopoietic cell lineage.CD14","Novel.RPS27A",900,"database","High","#009933"
"105","Hematopoietic cell lineage.CD14","Novel.UBB",900,"database","High","#009933"
"106","Hematopoietic cell lineage.CD14","Novel.MAP3K7",900,"database","High","#009933"
"107","Hematopoietic cell lineage.CD14","PI3K-Akt signaling pathway.ITGB1",900,"database","High","#009933"
"108","Hematopoietic cell lineage.CD14","Novel.NDUFS4",774,"experimental","High","#009933"
"109","Hematopoietic cell lineage.CD14","Novel.TICAM1",900,"database","High","#009933"
"110","Hematopoietic cell lineage.CD14","Novel.TOLLIP",900,"database","High","#009933"
"111","Hematopoietic cell lineage.CD14","Novel.UBC",900,"database","High","#009933"
"112","Hematopoietic cell lineage.CD14","Novel.TIRAP",900,"database","High","#009933"
"113","Hematopoietic cell lineage.CSF2","PI3K-Akt signaling pathway.KRAS",900,"database","Medium","#009933"
"114","Hematopoietic cell lineage.CSF2","Hematopoietic cell lineage & PI3K-Akt signaling pathway.IL3",900,"database","Medium","#009933"
"115","Hematopoietic cell lineage.CSF2","Hematopoietic cell lineage & PI3K-Akt signaling pathway.IL3RA",900,"database","Medium","#009933"
"116","Hematopoietic cell lineage.CSF2","Novel.IL12RB2",800,"database","Medium","#009933"
"117","Hematopoietic cell lineage.CSF2","Novel.IL27RA",800,"database","Medium","#009933"
"118","Hematopoietic cell lineage.CSF2","Novel.GAB2",900,"database","Medium","#009933"
"119","Hematopoietic cell lineage.CSF2","Novel.CNTFR",800,"database","Medium","#009933"
"120","Hematopoietic cell lineage.CSF2","PI3K-Akt signaling pathway.PIK3R3",900,"database","Medium","#009933"
"121","Hematopoietic cell lineage.CSF2","PI3K-Akt signaling pathway.IKBKB",900,"database","Medium","#009933"
"122","Hematopoietic cell lineage.CSF2","Novel.HDAC2",900,"database","Medium","#009933"
"123","Hematopoietic cell lineage.CSF2","Novel.PTPN6",900,"database","Medium","#009933"
"124","Hematopoietic cell lineage.CSF2","PI3K-Akt signaling pathway.ITGB1",900,"database","Medium","#009933"
"125","Hematopoietic cell lineage.CSF2","PI3K-Akt signaling pathway.RELA",900,"database","Medium","#009933"
"126","Hematopoietic cell lineage.CSF2","Novel.STAT1",900,"database","Medium","#009933"
"127","Hematopoietic cell lineage.CSF2","Novel.JUN",900,"database","Medium","#009933"
"128","Hematopoietic cell lineage.CSF2","Novel.IL21R",800,"database","Medium","#009933"
"129","Hematopoietic cell lineage.CSF2","PI3K-Akt signaling pathway.SYK",900,"database","Medium","#009933"
"130","Hematopoietic cell lineage.CSF2","PI3K-Akt signaling pathway.PDPK1",900,"database","Medium","#009933"
"131","Hematopoietic cell lineage.GP1BA","Novel.SERPIND1",900,"database","Medium","#009933"
"132","Hematopoietic cell lineage.GP1BA","PI3K-Akt signaling pathway.PIK3R3",800,"database","Medium","#009933"
"133","Hematopoietic cell lineage.HLA-DQA2","Novel.MT2A",900,"database","High","#009933"
"134","Hematopoietic cell lineage.HLA-DQA2","Novel.TRIM45",900,"database","High","#009933"
"135","Hematopoietic cell lineage.HLA-DQA2","Novel.TRIM35",900,"database","High","#009933"
"136","Hematopoietic cell lineage.HLA-DQA2","Novel.IRF6",900,"database","High","#009933"
"137","Hematopoietic cell lineage.HLA-DQA2","Novel.GBP2",900,"database","High","#009933"
"138","Hematopoietic cell lineage.HLA-DQA2","Novel.IRF9",900,"database","High","#009933"
"139","Hematopoietic cell lineage.HLA-DQA2","Novel.PTPN22",900,"database","High","#009933"
"140","Hematopoietic cell lineage.HLA-DQA2","Novel.TRIM10",900,"database","High","#009933"
"141","Hematopoietic cell lineage.HLA-DQA2","Novel.TRIM48",900,"database","High","#009933"
"142","Hematopoietic cell lineage.HLA-DQA2","Novel.OASL",900,"database","High","#009933"
"143","Hematopoietic cell lineage.HLA-DQA2","Novel.DYNC1H1",900,"database","High","#009933"
"144","Hematopoietic cell lineage.HLA-DQA2","Novel.KIF4A",900,"database","High","#009933"
"145","Hematopoietic cell lineage.HLA-DQA2","Novel.PTPN6",900,"database","High","#009933"
"146","Hematopoietic cell lineage.HLA-DQA2","Novel.LAT",900,"database","High","#009933"
"147","Hematopoietic cell lineage.HLA-DQA2","Novel.CLTC",900,"database","High","#009933"
"148","Hematopoietic cell lineage.HLA-DQA2","Novel.DCTN4",900,"database","High","#009933"
"149","Hematopoietic cell lineage.HLA-DQA2","Novel.DYNC1I2",900,"database","High","#009933"
"150","Hematopoietic cell lineage.HLA-DQA2","Novel.CTSD",900,"database","High","#009933"
"151","Hematopoietic cell lineage.HLA-DQA2","Novel.DYNLL1",900,"database","High","#009933"
"152","Hematopoietic cell lineage.HLA-DQA2","Novel.CLTA",900,"database","High","#009933"
"153","Hematopoietic cell lineage.HLA-DQA2","Novel.RILP",900,"database","High","#009933"
"154","Hematopoietic cell lineage.HLA-DQA2","Novel.KIF18A",900,"database","High","#009933"
"155","Hematopoietic cell lineage.HLA-DQA2","Novel.DNM1",900,"database","High","#009933"
"156","Hematopoietic cell lineage.HLA-DQA2","Novel.DYNC1I1",900,"database","High","#009933"
"157","Hematopoietic cell lineage.HLA-DQA2","Novel.DYNC2LI1",900,"database","High","#009933"
"158","Hematopoietic cell lineage.HLA-DQA2","Novel.NCAM1",900,"database","High","#009933"
"159","Hematopoietic cell lineage.HLA-DQA2","Novel.ICAM1",900,"database","High","#009933"
"160","Hematopoietic cell lineage.IL1A","Novel.MYD88",900,"database","Medium","#009933"
"161","Hematopoietic cell lineage.IL1A","Novel.IRAK1",900,"database","Medium","#009933"
"162","Hematopoietic cell lineage.IL1A","Novel.MAPKAPK3",900,"database","Medium","#009933"
"163","Hematopoietic cell lineage.IL1A","Novel.MAP3K7",900,"database","Medium","#009933"
"164","Hematopoietic cell lineage.IL1A","PI3K-Akt signaling pathway.RELA",900,"database","Medium","#009933"
"165","Hematopoietic cell lineage.IL1A","Novel.JUN",900,"database","Medium","#009933"
"166","Hematopoietic cell lineage.IL1A","Novel.TOLLIP",900,"database","Medium","#009933"
"167","Hematopoietic cell lineage.IL1A","Novel.IL1RN",900,"database","Medium","#009933"
"168","Hematopoietic cell lineage.IL1B","Novel.IL12A",900,"database","Medium","#009933"
"169","Hematopoietic cell lineage.IL1B","Novel.MYD88",900,"database","Medium","#009933"
"170","Hematopoietic cell lineage.IL1B","Novel.IL12RB2",900,"database","Medium","#009933"
"171","Hematopoietic cell lineage.IL1B","Novel.NLRC4",800,"database","Medium","#009933"
"172","Hematopoietic cell lineage.IL1B","Novel.IRAK1",900,"database","Medium","#009933"
"173","Hematopoietic cell lineage.IL1B","Novel.MAP3K3",900,"database","Medium","#009933"
"174","Hematopoietic cell lineage.IL1B","PI3K-Akt signaling pathway.RELA",900,"database","Medium","#009933"
"175","Hematopoietic cell lineage.IL1B","Novel.A2M",488,"experimental","Medium","#009933"
"176","Hematopoietic cell lineage.IL1B","Novel.JUN",800,"database","Medium","#009933"
"177","Hematopoietic cell lineage.IL1B","Novel.TOLLIP",900,"database","Medium","#009933"
"178","Hematopoietic cell lineage.IL1B","Novel.IL1RN",900,"database","Medium","#009933"
"179","Hematopoietic cell lineage.ITGAM","Novel.RAP1A",900,"database","Medium","#009933"
"180","Hematopoietic cell lineage.ITGAM","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5",720,"database","Medium","#009933"
"181","Hematopoietic cell lineage.ITGAM","PI3K-Akt signaling pathway.ITGAV",720,"database","Medium","#009933"
"182","Hematopoietic cell lineage.ITGAM","Novel.APOB",900,"database","Medium","#009933"
"183","Hematopoietic cell lineage.ITGAM","Novel.ICAM1",900,"database","Medium","#009933"
"184","Hematopoietic cell lineage.ITGAM","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1",720,"database","Medium","#009933"
"185","Hematopoietic cell lineage.ITGAM","Novel.AGER",900,"database","Medium","#009933"
"186","Hematopoietic cell lineage.ITGAM","Novel.JAM3",900,"database","Medium","#009933"
"187","Hematopoietic cell lineage.ITGAM","Novel.PRKD1",800,"database","Medium","#009933"
"188","Hematopoietic cell lineage.ITGAM","Novel.CTGF",900,"database","Medium","#009933"
"189","Hematopoietic cell lineage.ITGAM","Novel.SPON2",900,"database","Medium","#009933"
"190","Hematopoietic cell lineage.ITGAM","PI3K-Akt signaling pathway.PIK3R3",800,"database","Medium","#009933"
"191","Hematopoietic cell lineage.ITGAM","PI3K-Akt signaling pathway.ITGB1",800,"database","Medium","#009933"
"192","Hematopoietic cell lineage.ITGAM","Novel.LRP1",900,"database","Medium","#009933"
"193","Hematopoietic cell lineage.ITGAM","Novel.FGA",900,"database","Medium","#009933"
"194","Hematopoietic cell lineage.MME","Novel.MEP1A",800,"database","Medium","#009933"
"195","Hematopoietic cell lineage.MME","Novel.AGT",900,"database","Medium","#009933"
"196","Hematopoietic cell lineage.THPO","Hematopoietic cell lineage & PI3K-Akt signaling pathway.IL3RA",800,"database","High","#009933"
"197","Hematopoietic cell lineage.THPO","Novel.IL12RB2",800,"database","High","#009933"
"198","Hematopoietic cell lineage.THPO","Novel.IL27RA",800,"database","High","#009933"
"199","Hematopoietic cell lineage.THPO","Novel.CNTFR",800,"database","High","#009933"
"200","Hematopoietic cell lineage.THPO","Novel.STAT1",900,"database","High","#009933"
"201","Hematopoietic cell lineage.THPO","Hematopoietic cell lineage & PI3K-Akt signaling pathway.EPO",800,"database","High","#009933"
"202","Hematopoietic cell lineage.THPO","Novel.IL21R",800,"database","High","#009933"
"203","Hematopoietic cell lineage.THPO","PI3K-Akt signaling pathway.GH2",800,"database","High","#009933"
"204","Hematopoietic cell lineage.THPO","PI3K-Akt signaling pathway.PRL",800,"database","High","#009933"
"205","Novel.A2M","Hematopoietic cell lineage.IL1B",488,"experimental","High","#0080ff"
"206","Novel.AAK1","PI3K-Akt signaling pathway.CHRM2",900,"database","Medium","#0080ff"
"207","Novel.AAK1","PI3K-Akt signaling pathway.EGFR",900,"database","Medium","#0080ff"
"208","Novel.ABI1","PI3K-Akt signaling pathway.EGFR",900,"database","High","#0080ff"
"209","Novel.ABI1","PI3K-Akt signaling pathway.SYK",900,"database","High","#0080ff"
"210","Novel.ABI1","PI3K-Akt signaling pathway.ITGB1",900,"database","High","#0080ff"
"211","Novel.ACTA2","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1",900,"database","Medium","#0080ff"
"212","Novel.ACTR2","PI3K-Akt signaling pathway.EGFR",900,"database","High","#0080ff"
"213","Novel.ACTR2","PI3K-Akt signaling pathway.PDGFRB",900,"database","High","#0080ff"
"214","Novel.ACTR2","PI3K-Akt signaling pathway.CHRM2",900,"database","High","#0080ff"
"215","Novel.ADPRHL1","RNA transport & PI3K-Akt signaling pathway.EIF4B",614,"experimental","High","#0080ff"
"216","Novel.ADPRHL1","RNA transport.RAE1",614,"experimental","High","#0080ff"
"217","Novel.ADRB2","PI3K-Akt signaling pathway.CHRM2",900,"database","High","#0080ff"
"218","Novel.ADRB2","PI3K-Akt signaling pathway.GNG3",900,"database","High","#0080ff"
"219","Novel.ADRB2","PI3K-Akt signaling pathway.EGFR",900,"database","High","#0080ff"
"220","Novel.ADRB2","PI3K-Akt signaling pathway.GNG10",900,"database","High","#0080ff"
"221","Novel.ADRBK1","PI3K-Akt signaling pathway.GNG3",900,"database","Medium","#0080ff"
"222","Novel.ADRBK1","PI3K-Akt signaling pathway.GNG10",900,"database","Medium","#0080ff"
"223","Novel.AGFG1","PI3K-Akt signaling pathway.CHRM2",900,"database","Medium","#0080ff"
"224","Novel.AGFG1","PI3K-Akt signaling pathway.EGFR",900,"database","Medium","#0080ff"
"225","Novel.AGRN","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1",900,"database","High","#0080ff"
"226","Novel.AGRN","PI3K-Akt signaling pathway.ITGB1",900,"database","High","#0080ff"
"227","Novel.AGRN","PI3K-Akt signaling pathway.LAMA5",900,"database","High","#0080ff"
"228","Novel.AGRN","PI3K-Akt signaling pathway.LAMA4",900,"database","High","#0080ff"
"229","Novel.AGRN","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5",900,"database","High","#0080ff"
"230","Novel.AGRN","PI3K-Akt signaling pathway.ITGAV",900,"database","High","#0080ff"
"231","Novel.AGT","PI3K-Akt signaling pathway.CHRM2",900,"database","Medium","#0080ff"
"232","Novel.AGT","Hematopoietic cell lineage.MME",900,"database","Medium","#0080ff"
"233","Novel.AGT","PI3K-Akt signaling pathway.PIK3R3",900,"database","Medium","#0080ff"
"234","Novel.AGT","PI3K-Akt signaling pathway.GNG3",900,"database","Medium","#0080ff"
"235","Novel.AGT","PI3K-Akt signaling pathway.GNG10",900,"database","Medium","#0080ff"
"236","Novel.ALDOA","PI3K-Akt signaling pathway.G6PC",800,"database","High","#0080ff"
"237","Novel.APOB","PI3K-Akt signaling pathway.CHRM2",900,"database","Medium","#0080ff"
"238","Novel.APOB","PI3K-Akt signaling pathway.TLR4",900,"database","Medium","#0080ff"
"239","Novel.APOB","PI3K-Akt signaling pathway.PPP2R5E",900,"database","Medium","#0080ff"
"240","Novel.APOB","PI3K-Akt signaling pathway.HSP90B1",900,"database","Medium","#0080ff"
"241","Novel.APOB","PI3K-Akt signaling pathway.PPP2CB",900,"database","Medium","#0080ff"
"242","Novel.APOB","PI3K-Akt signaling pathway.EGFR",900,"database","Medium","#0080ff"
"243","Novel.APOB","Hematopoietic cell lineage.ITGAM",900,"database","Medium","#0080ff"
"244","Novel.APOB","PI3K-Akt signaling pathway.PPP2R5A",900,"database","Medium","#0080ff"
"245","Novel.ARHGEF6","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA1",900,"database","High","#0080ff"
"246","Novel.ARHGEF6","PI3K-Akt signaling pathway.ITGB1",900,"database","High","#0080ff"
"247","Novel.ARHGEF6","PI3K-Akt signaling pathway.LAMA5",900,"database","High","#0080ff"
"248","Novel.ARPC1B","PI3K-Akt signaling pathway.PDGFRB",900,"database","Medium","#0080ff"
"249","Novel.ATP1B3","Hematopoietic cell lineage & PI3K-Akt signaling pathway.ITGA5",417,"experimental","High","#0080ff"
"250","Novel.BAG1","RNA transport.NXF1",417,"experimental","Medium","#0080ff"
"251","Novel.BCAS2","RNA transport.SRRM1",900,"database","Medium","#0080ff"
"252","Novel.BCAS2","RNA transport.ACIN1",503,"experimental","Medium","#0080ff"
