"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"797",11430,"Acox1","HighConf","Yes","cAMP signaling pathway","Tbl1xr1, Ncoa1, Tgs1, Ncoa2, Med1, Rxra, Acaa1a, Helz2, Acaa2","Thyroid hormone signaling pathway (4), PI3K-Akt signaling pathway (1), Th17 cell differentiation (1), Adipocytokine signaling pathway (1), Wnt signaling pathway (1), Endocrine resistance (1)"
"798",80911,"Acox3","HighConf","Yes","cAMP signaling pathway","Acaa2, Acaa1a",NA
"809",14081,"Acsl1","HighConf","Yes","Adipocytokine signaling pathway","Tbl1xr1, Ncoa1, Cpt1a, Lipg, Med1, Ncoa2, Tgs1, Helz2, Rxra","Thyroid hormone signaling pathway (4), Adipocytokine signaling pathway (2), Glucagon signaling pathway (1), Insulin resistance (1), AMPK signaling pathway (1), PI3K-Akt signaling pathway (1), Th17 cell differentiation (1), Wnt signaling pathway (1), Endocrine resistance (1)"
"810",74205,"Acsl3","HighConf","Yes","Adipocytokine signaling pathway","Cpt1a, Lipg","Glucagon signaling pathway (1), Insulin resistance (1), Adipocytokine signaling pathway (1), AMPK signaling pathway (1)"
"817",11461,"Actb","HighConf","Yes","Apoptosis, Thyroid hormone signaling pathway, Platelet activation, Oxytocin signaling pathway, Regulation of actin cytoskeleton, Tight junction, Rap1 signaling pathway, Focal adhesion","Thra, Trrap, Msn, Actg1, Ezr, Iqgap1, Itgb3, Abi1, Ep400, Rhoa, Itga6, Wasl, Meaf6, Actr3, Epc1, Itgb8, Pip5k1c, Tubb2a, Ing3, Morf4l2, Cfl2, Nckipsd, Prkch, Arhgap10, Brd8, Tubb6, Tjp2, Tjp3, Morf4l1, Smarca4, Rdx, Cct3, Abl1, Zyx, Itga4, Ptk2, Myh9, Actr2, Vbp1, Arpc2, Cdc42, Arpc5","Regulation of actin cytoskeleton (18), Tight junction (12), Focal adhesion (10), Fc gamma R-mediated phagocytosis (6), Endocytosis (6), Axon guidance (5), PI3K-Akt signaling pathway (5), Chemokine signaling pathway (4), Rap1 signaling pathway (4), Ras signaling pathway (3), Neurotrophin signaling pathway (3), Platelet activation (3), Thyroid hormone signaling pathway (3), VEGF signaling pathway (2), ErbB signaling pathway (2), T cell receptor signaling pathway (2), Phospholipase D signaling pathway (2), Oxytocin signaling pathway (2), Endocrine resistance (1), Cell cycle (1), AGE-RAGE signaling pathway in diabetic complications (1), GnRH signaling pathway (1), MAPK signaling pathway (1), Inositol phosphate metabolism (1), Phosphatidylinositol signaling system (1), Wnt signaling pathway (1), cAMP signaling pathway (1), mTOR signaling pathway (1), Sphingolipid signaling pathway (1), NOD-like receptor signaling pathway (1), Osteoclast differentiation (1), Apoptosis (1)"
"819",11465,"Actg1","HighConf","Yes","Apoptosis, Thyroid hormone signaling pathway, Platelet activation, Oxytocin signaling pathway, Regulation of actin cytoskeleton, Tight junction, Rap1 signaling pathway, Focal adhesion","Ezr, Iqgap1, Itgb3, Abi1, Amot, Rhoa, Itga6, Wasl, Actr3, Itgb8, Rac3, Pip5k1c, Lcp1, Cfl2, Nckipsd, Prkch, Arhgap10, Dmtn, Tjp2, Tjp3, Cdc42, Rdx, Actb, Msn, Abl1, Actr2, Myh9, Vps18, Arpc5, Zyx, Itga4, Arpc2, Thra, Ptk2","Regulation of actin cytoskeleton (19), Tight junction (13), Focal adhesion (11), Axon guidance (6), Fc gamma R-mediated phagocytosis (6), Endocytosis (6), Rap1 signaling pathway (5), PI3K-Akt signaling pathway (5), Chemokine signaling pathway (4), Ras signaling pathway (4), Thyroid hormone signaling pathway (3), Platelet activation (3), VEGF signaling pathway (3), Neurotrophin signaling pathway (3), Oxytocin signaling pathway (2), ErbB signaling pathway (2), T cell receptor signaling pathway (2), MAPK signaling pathway (2), Phospholipase D signaling pathway (2), Wnt signaling pathway (2), cAMP signaling pathway (2), Sphingolipid signaling pathway (2), Apoptosis (1), Endocrine resistance (1), Cell cycle (1), AGE-RAGE signaling pathway in diabetic complications (1), GnRH signaling pathway (1), Inositol phosphate metabolism (1), Phosphatidylinositol signaling system (1), Natural killer cell mediated cytotoxicity (1), Fc epsilon RI signaling pathway (1), B cell receptor signaling pathway (1), mTOR signaling pathway (1), NOD-like receptor signaling pathway (1), Osteoclast differentiation (1)"
"829",66713,"Actr2","HighConf","Yes","Tight junction","Ptk2, Actb, Actg1, Abi1, Wasl, Actr3, Nckipsd, Arpc5, Arpc2, Abl1, Cdc42","Regulation of actin cytoskeleton (7), Tight junction (5), Focal adhesion (4), Fc gamma R-mediated phagocytosis (4), Endocytosis (4), Axon guidance (3), Rap1 signaling pathway (3), Chemokine signaling pathway (3), ErbB signaling pathway (2), Ras signaling pathway (2), Neurotrophin signaling pathway (2), VEGF signaling pathway (2), Oxytocin signaling pathway (2), Platelet activation (2), Thyroid hormone signaling pathway (2), Apoptosis (2), Cell cycle (1), AGE-RAGE signaling pathway in diabetic complications (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), MAPK signaling pathway (1), PI3K-Akt signaling pathway (1), Endocrine resistance (1)"
"830",74117,"Actr3","HighConf","Yes","Tight junction","Nckipsd, Actr2, Cdc42, Abl1, Actg1, Actb, Wasl, Ptk2, Abi1, Arpc2, Arpc5","Regulation of actin cytoskeleton (7), Tight junction (5), Fc gamma R-mediated phagocytosis (4), Endocytosis (4), Focal adhesion (4), Chemokine signaling pathway (3), Rap1 signaling pathway (3), Axon guidance (3), Oxytocin signaling pathway (2), Platelet activation (2), Thyroid hormone signaling pathway (2), Apoptosis (2), VEGF signaling pathway (2), ErbB signaling pathway (2), Ras signaling pathway (2), Neurotrophin signaling pathway (2), PI3K-Akt signaling pathway (1), Endocrine resistance (1), Cell cycle (1), AGE-RAGE signaling pathway in diabetic complications (1), GnRH signaling pathway (1), T cell receptor signaling pathway (1), MAPK signaling pathway (1)"
"833",67019,"Actr6","MedConf","Yes",NA,"Arpc2","Regulation of actin cytoskeleton (1), Fc gamma R-mediated phagocytosis (1), Endocytosis (1)"
"835",11477,"Acvr1","HighConf","Yes","Signaling pathways regulating pluripotency of stem cells, Cytokine-cytokine receptor interaction","Smad5, Acvr2b, Smad3","Signaling pathways regulating pluripotency of stem cells (3), Cytokine-cytokine receptor interaction (1), Apelin signaling pathway (1), Wnt signaling pathway (1), Relaxin signaling pathway (1), Th17 cell differentiation (1), AGE-RAGE signaling pathway in diabetic complications (1), Cell cycle (1), FoxO signaling pathway (1), Cellular senescence (1), Endocytosis (1)"
"839",11481,"Acvr2b","HighConf","Yes","Signaling pathways regulating pluripotency of stem cells, Cytokine-cytokine receptor interaction","Smurf2, Smad5, Acvr1, Smad4, Smad3","Signaling pathways regulating pluripotency of stem cells (4), Apelin signaling pathway (2), Wnt signaling pathway (2), Th17 cell differentiation (2), AGE-RAGE signaling pathway in diabetic complications (2), Cell cycle (2), FoxO signaling pathway (2), Endocytosis (2), Relaxin signaling pathway (1), Cellular senescence (1), Cytokine-cytokine receptor interaction (1), Hedgehog signaling pathway (1), Ubiquitin mediated proteolysis (1)"
"882",56417,"Adar","HighConf","Yes","Cytosolic DNA-sensing pathway",NA,NA
"894",11513,"Adcy7","HighConf","Yes","Chemokine signaling pathway, Longevity regulating pathway, Platelet activation, GnRH signaling pathway, Endocrine resistance, Oxytocin signaling pathway, Longevity regulating pathway - multiple species, Phospholipase D signaling pathway, Rap1 signaling pathway, Relaxin signaling pathway, Progesterone-mediated oocyte maturation, Purine metabolism, cAMP signaling pathway, Oocyte meiosis, Apelin signaling pathway, Cholinergic synapse, Regulation of lipolysis in adipocytes","Lpar5, Gpr18, Cxcr3, Pde1b, Pde3b, Cxcl9, Ccr1l1, C3ar1, Gng12, P2ry13, Lpar1, Gnaz, P2ry12, Pde4b, Rapgef3, Cxcl10, Ccr7, S1pr1, Cnr2, Fpr2, S1pr2, P2ry14, Prkx, Pde7b, Hcar2, Cxcr6, Pde7a, Ccl9, Pde6b, Pde1c, Ptger4, Htr7, Adora2b, Ptger2, Ntpcr, Hrh2, Polr2h, Znrd1, Polr1b, Polr1a, Gnb5, Cxcr4, Polr2c, Prkaca, Polr1e, Ccr5, Polr3c, Polr3e, Gch1, Polr3h, Polr3g, App, Prkar2a, Adrb2, C5ar1, Gnb1, C3, Twistnb, Npy, Polr3k, Polr2e, Polr3d, Anxa1, Ccl5, Ccr1, Polr2d","Purine metabolism (23), Chemokine signaling pathway (15), RNA polymerase (15), Pyrimidine metabolism (15), Cytokine-cytokine receptor interaction (11), Cytosolic DNA-sensing pathway (10), cAMP signaling pathway (8), Apelin signaling pathway (5), PI3K-Akt signaling pathway (5), Ras signaling pathway (5), Regulation of lipolysis in adipocytes (4), Cholinergic synapse (4), Relaxin signaling pathway (4), Rap1 signaling pathway (4), Toll-like receptor signaling pathway (3), Insulin signaling pathway (3), Phospholipase D signaling pathway (3), Endocytosis (2), TNF signaling pathway (2), Glucagon signaling pathway (2), Progesterone-mediated oocyte maturation (2), Platelet activation (2), Longevity regulating pathway (2), MAPK signaling pathway (2), Sphingolipid signaling pathway (2), Adipocytokine signaling pathway (1), NOD-like receptor signaling pathway (1), Axon guidance (1), Hedgehog signaling pathway (1), Vasopressin-regulated water reabsorption (1), Oocyte meiosis (1), Wnt signaling pathway (1), Tight junction (1), Longevity regulating pathway - multiple species (1), Oxytocin signaling pathway (1), Endocrine resistance (1), GnRH signaling pathway (1), Thyroid hormone signaling pathway (1), Autophagy - animal (1), FoxO signaling pathway (1), IL-17 signaling pathway (1), RIG-I-like receptor signaling pathway (1), Regulation of actin cytoskeleton (1)"
"895",11515,"Adcy9","HighConf","Yes","Chemokine signaling pathway, Longevity regulating pathway, Platelet activation, GnRH signaling pathway, Endocrine resistance, Oxytocin signaling pathway, Longevity regulating pathway - multiple species, Phospholipase D signaling pathway, Rap1 signaling pathway, Relaxin signaling pathway, Progesterone-mediated oocyte maturation, Purine metabolism, cAMP signaling pathway, Oocyte meiosis, Apelin signaling pathway, Cholinergic synapse, Vasopressin-regulated water reabsorption, Regulation of lipolysis in adipocytes",NA,NA
"925",72674,"Adipor1","HighConf","Yes","AMPK signaling pathway, Longevity regulating pathway, Adipocytokine signaling pathway",NA,NA
"926",68465,"Adipor2","HighConf","Yes","AMPK signaling pathway, Longevity regulating pathway, Adipocytokine signaling pathway",NA,NA
"933",11541,"Adora2b","HighConf","Yes","Rap1 signaling pathway","Ptger2, Hrh2, Gnb1, Adcy7, Htr7, Ptger4, Adrb2","cAMP signaling pathway (3), Ras signaling pathway (2), Regulation of lipolysis in adipocytes (2), Cholinergic synapse (2), Apelin signaling pathway (2), Relaxin signaling pathway (2), Longevity regulating pathway (2), Chemokine signaling pathway (2), Oocyte meiosis (1), Purine metabolism (1), Progesterone-mediated oocyte maturation (1), Rap1 signaling pathway (1), Phospholipase D signaling pathway (1), Longevity regulating pathway - multiple species (1), Oxytocin signaling pathway (1), Endocrine resistance (1), GnRH signaling pathway (1), Platelet activation (1), PI3K-Akt signaling pathway (1)"
"935",72141,"Adpgk","MedConf","Yes",NA,"Pgm1","Purine metabolism (1)"
"938",66358,"Adprm","MedConf","Yes","Purine metabolism","Nudt9, Gpd1l, Gpam, Pgm1, Gpd2","Purine metabolism (2)"
"943",11555,"Adrb2","HighConf","Yes","cAMP signaling pathway, Regulation of lipolysis in adipocytes","Adcy7, Grk5, Ptger4, Htr7, Adora2b, Ptger2, Grk6, Hrh2, Arrdc3, Gnb1, Arrb1, Arrb2","Chemokine signaling pathway (6), Relaxin signaling pathway (4), Endocytosis (4), Cholinergic synapse (2), Apelin signaling pathway (2), Ras signaling pathway (2), Hedgehog signaling pathway (2), MAPK signaling pathway (2), cAMP signaling pathway (2), Rap1 signaling pathway (2), Longevity regulating pathway (2), PI3K-Akt signaling pathway (1), Regulation of lipolysis in adipocytes (1), Oocyte meiosis (1), Purine metabolism (1), Progesterone-mediated oocyte maturation (1), Phospholipase D signaling pathway (1), Longevity regulating pathway - multiple species (1), Oxytocin signaling pathway (1), Endocrine resistance (1), GnRH signaling pathway (1), Platelet activation (1)"
"950",11569,"Aebp2","HighConf","Yes",NA,"Pcgf5, Yy1, Cbx8, Cbx2, Pcgf2, Asxl1, Cbx4, Eed, Cbx6, Pcgf6, Rnf2, Suz12, Phc2","Signaling pathways regulating pluripotency of stem cells (3)"
"967",347722,"Agap1","HighConf","Yes","Endocytosis",NA,NA
"969",213990,"Agap3","HighConf","Yes","Endocytosis",NA,NA
"978",77559,"Agl","HighConf","Yes",NA,"Gys1, Pygl","Glucagon signaling pathway (2), Insulin signaling pathway (2), Insulin resistance (2), Necroptosis (1), PI3K-Akt signaling pathway (1), AMPK signaling pathway (1)"
"1036",383619,"Aim2","HighConf","Yes","NOD-like receptor signaling pathway, Cytosolic DNA-sensing pathway","Casp1, Pycard","Cytosolic DNA-sensing pathway (2), Necroptosis (2), NOD-like receptor signaling pathway (2)"
"1043",16475,"Ajuba","HighConf","Yes",NA,"Cep250, Cep131, Tubb5, Ninl, Cep76, Tubg1, Ssna1, Cenpj, Pcnt, Nek2, Fgfr1op, Sav1, Cep164, Alms1, Csnk1d, Dync1h1, Cep72, Prkaca, Pafah1b1, Ywhag, Plk1, Ppp2r1a, Odf2, Dync1i2, Cep192, Haus2, Cntrl, Dynll1, Cep57, Ywhae, Lats2","Oocyte meiosis (5), Vasopressin-regulated water reabsorption (4), Cell cycle (3), PI3K-Akt signaling pathway (3), Hedgehog signaling pathway (2), Progesterone-mediated oocyte maturation (2), Tight junction (2), Longevity regulating pathway (2), Circadian rhythm (1), FoxO signaling pathway (1), Sphingolipid signaling pathway (1), AMPK signaling pathway (1), Glucagon signaling pathway (1), Regulation of lipolysis in adipocytes (1), Cholinergic synapse (1), Apelin signaling pathway (1), Wnt signaling pathway (1), cAMP signaling pathway (1), Relaxin signaling pathway (1), Insulin signaling pathway (1), Longevity regulating pathway - multiple species (1), Oxytocin signaling pathway (1), Endocrine resistance (1), GnRH signaling pathway (1), Platelet activation (1), Ras signaling pathway (1), Thyroid hormone signaling pathway (1), Autophagy - animal (1), Chemokine signaling pathway (1), MAPK signaling pathway (1), Neurotrophin signaling pathway (1)"
"1054",56697,"Akap10","HighConf","Yes",NA,"Prkaca, Prkar2a","Insulin signaling pathway (2), Longevity regulating pathway (2), Glucagon signaling pathway (1), Hedgehog signaling pathway (1), Regulation of lipolysis in adipocytes (1), Vasopressin-regulated water reabsorption (1), Cholinergic synapse (1), Apelin signaling pathway (1), Oocyte meiosis (1), Wnt signaling pathway (1), cAMP signaling pathway (1), Progesterone-mediated oocyte maturation (1), Relaxin signaling pathway (1), Tight junction (1), Longevity regulating pathway - multiple species (1), Oxytocin signaling pathway (1), Endocrine resistance (1), GnRH signaling pathway (1), Platelet activation (1), Ras signaling pathway (1), Thyroid hormone signaling pathway (1), Autophagy - animal (1), Chemokine signaling pathway (1), MAPK signaling pathway (1)"
"1055",219181,"Akap11","HighConf","Yes",NA,"Prkar2a","Insulin signaling pathway (1)"
"1060",238276,"Akap5","MedConf","Yes",NA,"Prkar2a","Insulin signaling pathway (1)"
"1079",11651,"Akt1","MedConf","Yes","Osteoclast differentiation, MAPK signaling pathway, Chemokine signaling pathway, Autophagy - animal, Cellular senescence, AMPK signaling pathway, Prolactin signaling pathway, FoxO signaling pathway, Toll-like receptor signaling pathway, Neurotrophin signaling pathway, T cell receptor signaling pathway, Apoptosis, TNF signaling pathway, Longevity regulating pathway, Thyroid hormone signaling pathway, Sphingolipid signaling pathway, B cell receptor signaling pathway, Adipocytokine signaling pathway, Ras signaling pathway, Platinum drug resistance, Jak-STAT signaling pathway, ErbB signaling pathway, Fc epsilon RI signaling pathway, Platelet activation, AGE-RAGE signaling pathway in diabetic complications, Fc gamma R-mediated phagocytosis, Endocrine resistance, Insulin resistance, mTOR signaling pathway, VEGF signaling pathway, Longevity regulating pathway - multiple species, Insulin signaling pathway, Phospholipase D signaling pathway, Rap1 signaling pathway, HIF-1 signaling pathway, PI3K-Akt signaling pathway, Relaxin signaling pathway, Progesterone-mediated oocyte maturation, cAMP signaling pathway, Signaling pathways regulating pluripotency of stem cells, Apelin signaling pathway, Cholinergic synapse, Focal adhesion, Regulation of lipolysis in adipocytes, EGFR tyrosine kinase inhibitor resistance, Glucagon signaling pathway","Pik3r1, Fyn, Ppp2ca, Pdpk1, Raf1, Rictor, Pten, Ilk, Foxo3, Mdm2, Arrb1, Foxo1, Arrb2, Phlpp1, Phlpp2, Ppp2r1a, Shc1, Ppp2r5a, Ppp2r5d, Gnb1, Casp9, Map2k4, Lyn, Itgb3, Foxo4, Lck, Lnpep, Pik3cd, Pik3ca, Mlst8, Akt1s1, Map3k8, Tsc1, Pik3r2, Pik3r6, Pik3r5, Rap1b, Pde3b, Tbc1d4, Khsrp, Cd86, Apbb1ip, Rnf41, Creb5, Creb3l2, Zfp36l1, Creb3, Mtcp1, Src, Cdkn1b, Bcl2, Ywhaz, Cdkn1a","PI3K-Akt signaling pathway (30), Longevity regulating pathway (18), AMPK signaling pathway (16), Focal adhesion (14), Relaxin signaling pathway (14), Sphingolipid signaling pathway (13), Chemokine signaling pathway (13), FoxO signaling pathway (13), Cholinergic synapse (12), Autophagy - animal (12), Platelet activation (12), Thyroid hormone signaling pathway (12), Cellular senescence (12), Endocrine resistance (11), Insulin resistance (11), mTOR signaling pathway (11), EGFR tyrosine kinase inhibitor resistance (10), Apoptosis (10), Neurotrophin signaling pathway (10), ErbB signaling pathway (10), cAMP signaling pathway (10), Insulin signaling pathway (10), Phospholipase D signaling pathway (10), Platinum drug resistance (9), Rap1 signaling pathway (9), TNF signaling pathway (9), Ras signaling pathway (9), Fc epsilon RI signaling pathway (9), T cell receptor signaling pathway (9), Axon guidance (8), Prolactin signaling pathway (8), Natural killer cell mediated cytotoxicity (8), HIF-1 signaling pathway (7), AGE-RAGE signaling pathway in diabetic complications (7), Jak-STAT signaling pathway (7), VEGF signaling pathway (7), Regulation of actin cytoskeleton (7), Toll-like receptor signaling pathway (7), Longevity regulating pathway - multiple species (7), Osteoclast differentiation (7), Progesterone-mediated oocyte maturation (6), MAPK signaling pathway (6), Fc gamma R-mediated phagocytosis (6), B cell receptor signaling pathway (6), Oxytocin signaling pathway (5), Endocytosis (5), Oocyte meiosis (5), Glucagon signaling pathway (5), Regulation of lipolysis in adipocytes (5), Apelin signaling pathway (5), Signaling pathways regulating pluripotency of stem cells (5), Phosphatidylinositol signaling system (5), Cell cycle (4), p53 signaling pathway (4), Hedgehog signaling pathway (3), NF-kappa B signaling pathway (3), Tight junction (3), GnRH signaling pathway (3), Vasopressin-regulated water reabsorption (3), Inositol phosphate metabolism (3), Apoptosis - multiple species (2), Mitophagy - animal (2), Autophagy - other (2), Necroptosis (1), NOD-like receptor signaling pathway (1), Purine metabolism (1), Th1 and Th2 cell differentiation (1), Th17 cell differentiation (1), Ubiquitin mediated proteolysis (1)"
"1080",67605,"Akt1s1","HighConf","Yes","Autophagy - animal, AMPK signaling pathway, Longevity regulating pathway, mTOR signaling pathway, Longevity regulating pathway - multiple species","Prkab1, Prkag1, Prkag2, Ulk1, Akt2, Prkab2, Pdpk1, Rictor, Akt1, Mlst8, Akt3","Longevity regulating pathway (15), AMPK signaling pathway (9), Insulin signaling pathway (8), Insulin resistance (8), FoxO signaling pathway (8), mTOR signaling pathway (7), Glucagon signaling pathway (7), Apelin signaling pathway (7), Longevity regulating pathway - multiple species (7), Adipocytokine signaling pathway (7), Autophagy - animal (6), PI3K-Akt signaling pathway (5), Focal adhesion (4), Fc epsilon RI signaling pathway (4), Platinum drug resistance (4), Sphingolipid signaling pathway (4), Thyroid hormone signaling pathway (4), Apoptosis (4), T cell receptor signaling pathway (4), Neurotrophin signaling pathway (4), Circadian rhythm (4), Tight junction (4), Oxytocin signaling pathway (4), EGFR tyrosine kinase inhibitor resistance (3), Regulation of lipolysis in adipocytes (3), Cholinergic synapse (3), Signaling pathways regulating pluripotency of stem cells (3), cAMP signaling pathway (3), Progesterone-mediated oocyte maturation (3), Relaxin signaling pathway (3), HIF-1 signaling pathway (3), Rap1 signaling pathway (3), Phospholipase D signaling pathway (3), VEGF signaling pathway (3), Endocrine resistance (3), Fc gamma R-mediated phagocytosis (3), AGE-RAGE signaling pathway in diabetic complications (3), Platelet activation (3), ErbB signaling pathway (3), Jak-STAT signaling pathway (3), Ras signaling pathway (3), B cell receptor signaling pathway (3), TNF signaling pathway (3), Toll-like receptor signaling pathway (3), Prolactin signaling pathway (3), Cellular senescence (3), Chemokine signaling pathway (3), MAPK signaling pathway (3), Osteoclast differentiation (3), Autophagy - other (1), Mitophagy - animal (1)"
