"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Ether lipid metabolism",0.126,0.999,1,45,4,"CEPT1, LPCAT4, PLPP1, JMJD7-PLA2G4B"
"Jak-STAT signaling pathway",0.134,0.999,1,156,10,"IRF9, IL3, IL3RA, IL12A, BCL2L1, STAT1, THPO, PIK3R3, CCND2, CCND3"
"Thiamine metabolism",0.134,0.999,1,15,2,"AK7, AK4"
"Citrate cycle (TCA cycle)",0.136,0.999,1,30,3,"ACO2, SDHC, SDHD"
"Sphingolipid metabolism",0.142,1,1,47,4,"SGPP2, ASAH1, PLPP1, SGPL1"
"Valine, leucine and isoleucine degradation",0.15,1,1,48,4,"ABAT, ALDH3A2, HMGCL, IVD"
"Cell cycle",0.164,1,1,124,8,"MAD2L2, HDAC2, SMAD4, ATR, YWHAG, CCND2, CCND3, CDC25C"
"2-Oxocarboxylic acid metabolism",0.164,1,1,17,2,"GOT2, ACO2"
"Ras signaling pathway",0.174,1,1,226,13,"RASA4, CSF1R, FGF7, FGFR3, GNG4, KRAS, PLCE1, PDGFRB, RAP1A, BCL2L1, PIK3R3, JMJD7-PLA2G4B, RASAL2"
"Protein processing in endoplasmic reticulum",0.177,1,1,166,10,"STUB1, HSPH1, SEC63, UBE2J2, DAD1, EIF2S1, HSPA5, P4HB, HSP90B1, VCP"
"Longevity regulating pathway",0.183,1,1,89,6,"EHMT2, CREB1, SESN3, KRAS, EHMT1, PIK3R3"
"Non-alcoholic fatty liver disease (NAFLD)",0.186,1,1,148,9,"COX6B2, EIF2S1, JUN, NDUFB3, NDUFS4, SDHC, SDHD, TNFRSF1A, PIK3R3"
"mRNA surveillance pathway",0.19,1,1,90,6,"NXF1, ACIN1, PCF11, PPP2CB, PPP2R5E, RBM8A"
"Fanconi anemia pathway",0.192,1,1,53,4,"FANCG, ATR, RAD51, SLX4"
"Regulation of actin cytoskeleton",0.196,1,1,211,12,"CFL1, FGF7, FGFR3, ITGB3, KRAS, MOS, PDGFRB, PXN, PIK3R3, MYLK2, CD14, ARHGEF6"
"Phenylalanine, tyrosine and tryptophan biosynthesis",0.197,1,1,5,1,"GOT2"
"Phagosome",0.201,1,1,151,9,"HLA-DQA2, ITGB3, ATP6V0A4, ATP6V1B2, ATP6AP1, TLR4, TUBA1A, ATP6V0E1, CD14"
"Ribosome",0.201,1,1,131,8,"RPS4Y2, RPL24, RPL31, RPL32, RPL36AL, RPLP2, RPS2, RPL23"
"Th1 and Th2 cell differentiation",0.203,1,1,92,6,"JAG1, HLA-DQA2, IL12A, JUN, NFKBIE, STAT1"
"Aldosterone-regulated sodium reabsorption",0.211,1,1,37,3,"KRAS, ATP1B3, PIK3R3"
"cAMP signaling pathway",0.232,1,1,198,11,"CREB1, ADRB2, GRIA3, HTR1A, HTR6, JUN, ATP1B3, PLCE1, GHRL, RAP1A, PIK3R3"
"Focal adhesion",0.232,1,1,198,11,"COL1A2, ITGB3, JUN, ARHGAP5, PDGFRB, PXN, RAP1A, PIK3R3, MYLK2, CCND2, CCND3"
"Phosphonate and phosphinate metabolism",0.232,1,1,6,1,"CEPT1"
"Ribosome biogenesis in eukaryotes",0.236,1,1,77,5,"NXF1, CSNK2A2, RPP25, TCOF1, BMS1"
"Glycerophospholipid metabolism",0.238,1,1,97,6,"CEPT1, LPCAT4, PNPLA7, ETNK2, PLPP1, JMJD7-PLA2G4B"
"Estrogen signaling pathway",0.245,1,1,98,6,"CREB1, JUN, KRAS, SP1, HSP90B1, PIK3R3"
"VEGF signaling pathway",0.247,1,1,59,4,"KRAS, PXN, PIK3R3, JMJD7-PLA2G4B"
"EGFR tyrosine kinase inhibitor resistance",0.252,1,1,79,5,"FGFR3, KRAS, PDGFRB, BCL2L1, PIK3R3"
"Long-term depression",0.257,1,1,60,4,"GRIA3, KRAS, PPP2CB, JMJD7-PLA2G4B"
"Pyrimidine metabolism",0.26,1,1,100,6,"UPRT, NT5C3A, POLR2F, POLR2J, POLD4, ENTPD4"
"Mannose type O-glycan biosynthesis",0.26,1,1,23,2,"B3GALNT2, POMGNT2"
"Peroxisome",0.285,1,1,83,5,"HMGCL, ACSL5, PEX10, PEX26, PXMP2"
"Synaptic vesicle cycle",0.286,1,1,63,4,"STX1B, ATP6V0A4, ATP6V1B2, ATP6V0E1"
"Carbohydrate digestion and absorption",0.293,1,1,44,3,"ATP1B3, TAS1R2, PIK3R3"
"Riboflavin metabolism",0.297,1,1,8,1,"RFK"
"Hedgehog signaling pathway",0.317,1,1,46,3,"SUFU, SPOP, CCND2"
"Fc epsilon RI signaling pathway",0.325,1,1,67,4,"IL3, KRAS, PIK3R3, JMJD7-PLA2G4B"
"Butanoate metabolism",0.34,1,1,28,2,"ABAT, HMGCL"
"Adipocytokine signaling pathway",0.345,1,1,69,4,"NFKBIE, ACSL5, SLC2A1, TNFRSF1A"
"Protein digestion and absorption",0.345,1,1,90,5,"SLC16A10, COL1A2, COL17A1, ATP1B3, SLC7A7"
"Serotonergic synapse",0.35,1,1,112,6,"GABRB2, GNG4, HTR1A, HTR6, KRAS, JMJD7-PLA2G4B"
"N-Glycan biosynthesis",0.353,1,1,49,3,"DAD1, MGAT2, ALG9"
"Arginine and proline metabolism",0.353,1,1,49,3,"ALDH3A2, GOT2, PYCRL"
"B cell receptor signaling pathway",0.355,1,1,70,4,"JUN, KRAS, NFKBIE, PIK3R3"
"Prolactin signaling pathway",0.355,1,1,70,4,"KRAS, STAT1, PIK3R3, CCND2"
"Synthesis and degradation of ketone bodies",0.356,1,1,10,1,"HMGCL"
"Apelin signaling pathway",0.375,1,1,137,7,"JAG1, EGR1, GNG4, KRAS, SMAD4, BORCS8-MEF2B, MYLK2"
"Adherens junction",0.375,1,1,72,4,"CSNK2A2, CTNND1, SMAD4, MAP3K7"
"Biosynthesis of amino acids",0.375,1,1,72,4,"ALDOA, GOT2, ACO2, PYCRL"
"Cellular senescence",0.376,1,1,159,8,"LIN9, KRAS, MYBL2, ATR, KIR2DL5A, PIK3R3, CCND2, CCND3"
"Mineral absorption",0.376,1,1,51,3,"SLC26A9, ATP1B3, CYBRD1"
"Antigen processing and presentation",0.384,1,1,73,4,"CREB1, HLA-DQA2, HSPA5, KIR2DL5A"
"RNA polymerase",0.387,1,1,31,2,"POLR2F, POLR2J"
"beta-Alanine metabolism",0.387,1,1,31,2,"ABAT, ALDH3A2"
"Endocrine resistance",0.388,1,1,95,5,"JAG1, JUN, KRAS, SP1, PIK3R3"
"Thyroid hormone synthesis",0.394,1,1,74,4,"CREB1, HSPA5, ATP1B3, HSP90B1"
"Progesterone-mediated oocyte maturation",0.397,1,1,96,5,"MAD2L2, KRAS, MOS, PIK3R3, CDC25C"
"Chemokine signaling pathway",0.4,1,1,185,9,"CCR8, GNG4, KRAS, PXN, RAP1A, CCL7, STAT1, CXCR4, PIK3R3"
"Necroptosis",0.402,1,1,163,8,"DNM1L, IRF9, CYLD, STAT1, TLR4, TNFRSF1A, JMJD7-PLA2G4B, CFLAR"
"Autophagy - other",0.403,1,1,32,2,"WIPI2, PPP2CB"
"Neurotrophin signaling pathway",0.405,1,1,119,6,"BEX3, JUN, KRAS, NFKBIE, RAP1A, PIK3R3"
"Wnt signaling pathway",0.411,1,1,142,7,"CSNK2A2, JUN, SMAD4, CTNNBIP1, MAP3K7, CCND2, CCND3"
"AMPK signaling pathway",0.413,1,1,120,6,"CREB1, GYS2, PPP2CB, PPP2R5E, MAP3K7, PIK3R3"
"Rap1 signaling pathway",0.416,1,1,210,10,"CSF1R, CTNND1, FGF7, FGFR3, ITGB3, KRAS, PLCE1, PDGFRB, RAP1A, PIK3R3"
"Oocyte meiosis",0.42,1,1,121,6,"MAD2L2, MOS, PPP2CB, PPP2R5E, YWHAG, CDC25C"
"HIF-1 signaling pathway",0.422,1,1,99,5,"ALDOA, ARNT, SLC2A1, TLR4, PIK3R3"
"Adrenergic signaling in cardiomyocytes",0.425,1,1,144,7,"CREB1, ADRB2, ATP1B3, PPP2CB, PPP2R5E, CACNA2D1, CACNB4"
"SNARE interactions in vesicular transport",0.433,1,1,34,2,"STX1B, STX17"
"Cardiac muscle contraction",0.433,1,1,78,4,"COX6B2, ATP1B3, CACNA2D1, CACNB4"
"Fatty acid biosynthesis",0.435,1,1,13,1,"ACSL5"
"Platelet activation",0.436,1,1,123,6,"COL1A2, ITGB3, RAP1A, PIK3R3, MYLK2, JMJD7-PLA2G4B"
"Lysosome",0.436,1,1,123,6,"GM2A, ASAH1, ATP6V0A4, ATP6AP1, LITAF, ENTPD4"
"T cell receptor signaling pathway",0.448,1,1,102,5,"JUN, KRAS, NFKBIE, MAP3K7, PIK3R3"
"Alanine, aspartate and glutamate metabolism",0.448,1,1,35,2,"ABAT, GOT2"
"Tyrosine metabolism",0.448,1,1,35,2,"GOT2, TYR"
"Purine metabolism",0.462,1,1,172,8,"AK7, AK4, AMPD1, NT5C3A, POLR2F, POLR2J, POLD4, ENTPD4"
"TGF-beta signaling pathway",0.481,1,1,83,4,"SMAD1, SMAD4, PPP2CB, SP1"
"Oxytocin signaling pathway",0.482,1,1,152,7,"MYL6B, JUN, KRAS, CACNA2D1, CACNB4, MYLK2, JMJD7-PLA2G4B"
"Relaxin signaling pathway",0.489,1,1,130,6,"COL1A2, CREB1, GNG4, JUN, KRAS, PIK3R3"
"Insulin resistance",0.49,1,1,107,5,"CREB1, GYS2, SLC2A1, TNFRSF1A, PIK3R3"
"Th17 cell differentiation",0.49,1,1,107,5,"HLA-DQA2, JUN, SMAD4, NFKBIE, STAT1"
"Longevity regulating pathway - multiple species",0.502,1,1,62,3,"HDAC2, KRAS, PIK3R3"
"Ferroptosis",0.518,1,1,40,2,"GPX4, ACSL5"
"Primary bile acid biosynthesis",0.527,1,1,17,1,"CYP27A1"
"Phenylalanine metabolism",0.527,1,1,17,1,"GOT2"
"Nitrogen metabolism",0.527,1,1,17,1,"CA4"
"GABAergic synapse",0.528,1,1,88,4,"SLC38A3, ABAT, GABRB2, GNG4"
"Cholinergic synapse",0.531,1,1,112,5,"CHRNA4, CREB1, GNG4, KRAS, PIK3R3"
"Homologous recombination",0.532,1,1,41,2,"POLD4, RAD51"
"Fat digestion and absorption",0.532,1,1,41,2,"GOT2, PLPP1"
"Ubiquitin mediated proteolysis",0.541,1,1,137,6,"STUB1, BIRC8, UBE2J2, AIRE, FBXW7, RNF7"
"Pantothenate and CoA biosynthesis",0.547,1,1,18,1,"PANK4"
"Carbon metabolism",0.555,1,1,115,5,"ALDOA, GOT2, ACO2, SDHC, SDHD"
"Type I diabetes mellitus",0.558,1,1,43,2,"HLA-DQA2, IL12A"
"Aminoacyl-tRNA biosynthesis",0.57,1,1,44,2,"HARS2, YARS"
"Fatty acid degradation",0.57,1,1,44,2,"ALDH3A2, ACSL5"
"Vasopressin-regulated water reabsorption",0.57,1,1,44,2,"CREB1, AQP4"
"RIG-I-like receptor signaling pathway",0.585,1,1,70,3,"CYLD, IL12A, MAP3K7"
"Arginine biosynthesis",0.585,1,1,20,1,"GOT2"
"Bile secretion",0.595,1,1,71,3,"AQP4, ATP1B3, SLC2A1"
"Metabolic pathways",0.601,1,1,1262,53,"NAMPT, CEPT1, AK7, COX6B2, UPRT, B3GALNT2, CYP27A1, DAD1, ABAT, AK4, EXT2, FECH, ALDH3A2, ALDOA, FPGS, LPCAT4, AMPD1, GOT2, DSE, DMGDH, GYS2, HMGCL, IVD, MGAT2, ASAH1, NDUFB3, NDUFS4, ACO2, ATP6V0A4, PLCE1, NT5C3A, ACSL5, ATP6V1B2, ATP6AP1, POLR2F, POLR2J, ETNK2, PANK4, RFK, PIGV, CSGALNACT1, POLD4, SDHC, SDHD, PYCRL, BST1, TYR, ALG9, POMGNT2, PLPP1, JMJD7-PLA2G4B, SGPL1, ATP6V0E1"
"Tight junction",0.602,1,1,170,7,"ACTR2, MYL6B, CLDN14, JUN, PPP2CB, RAP1A, TUBA1A"
"Intestinal immune network for IgA production",0.606,1,1,47,2,"HLA-DQA2, CXCR4"
"Platinum drug resistance",0.614,1,1,73,3,"PMAIP1, BCL2L1, PIK3R3"
"Cytokine-cytokine receptor interaction",0.618,1,1,270,11,"CCR8, CSF1R, IL3, IL3RA, IL12A, PDGFRB, CCL7, THPO, TNFRSF1A, CXCR4, PLEKHO2"
"Axon guidance",0.626,1,1,174,7,"CFL1, KRAS, PLXNA1, CXCR4, PIK3R3, UNC5C, UNC5A"
"Renin-angiotensin system",0.637,1,1,23,1,"THOP1"
"Mismatch repair",0.637,1,1,23,1,"POLD4"
"Ovarian steroidogenesis",0.64,1,1,50,2,"GDF9, JMJD7-PLA2G4B"
"Natural killer cell mediated cytotoxicity",0.643,1,1,127,5,"ICAM1, KRAS, KIR2DL5A, ULBP1, PIK3R3"
"Hippo signaling pathway",0.65,1,1,153,6,"SMAD1, SMAD4, PPP2CB, YWHAG, CCND2, CCND3"
"Histidine metabolism",0.652,1,1,24,1,"ALDH3A2"
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",0.652,1,1,24,1,"EXT2"
"Glucagon signaling pathway",0.653,1,1,103,4,"CREB1, GYS2, PPP4C, SLC2A1"
"RNA degradation",0.658,1,1,78,3,"LSM6, BTG4, WDR61"
"FoxO signaling pathway",0.664,1,1,130,5,"KRAS, SMAD4, BCL6, PIK3R3, CCND2"
"Dopaminergic synapse",0.664,1,1,130,5,"CREB1, GNG4, GRIA3, PPP2CB, PPP2R5E"
"alpha-Linolenic acid metabolism",0.667,1,1,25,1,"JMJD7-PLA2G4B"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",0.667,1,1,25,1,"PIGV"
"Calcium signaling pathway",0.667,1,1,181,7,"ADRB2, HTR6, PLCE1, PDGFRB, TACR1, MYLK2, ORAI3"
"Regulation of lipolysis in adipocytes",0.682,1,1,54,2,"ADRB2, PIK3R3"
"Folate biosynthesis",0.682,1,1,26,1,"FPGS"
"Ascorbate and aldarate metabolism",0.682,1,1,26,1,"ALDH3A2"
"ECM-receptor interaction",0.692,1,1,82,3,"COL1A2, ITGB3, AGRN"
"cGMP-PKG signaling pathway",0.709,1,1,163,6,"CREB1, ADORA3, ADRB2, BORCS8-MEF2B, ATP1B3, MYLK2"
"Glyoxylate and dicarboxylate metabolism",0.709,1,1,28,1,"ACO2"
"Phototransduction",0.709,1,1,28,1,"GNAT2"
"Signaling pathways regulating pluripotency of stem cells",0.714,1,1,138,5,"FGFR3, KRAS, SMAD1, SMAD4, PIK3R3"
"ErbB signaling pathway",0.715,1,1,85,3,"JUN, KRAS, PIK3R3"
"Insulin secretion",0.715,1,1,85,3,"CREB1, ATP1B3, SLC2A1"
"Linoleic acid metabolism",0.721,1,1,29,1,"JMJD7-PLA2G4B"
"Glutamatergic synapse",0.729,1,1,114,4,"SLC38A3, GNG4, GRIA3, JMJD7-PLA2G4B"
"Pentose phosphate pathway",0.733,1,1,30,1,"ALDOA"
"Circadian rhythm",0.733,1,1,30,1,"CREB1"
"Gap junction",0.737,1,1,88,3,"KRAS, PDGFRB, TUBA1A"
"Antifolate resistance",0.745,1,1,31,1,"FPGS"
"Glycerolipid metabolism",0.745,1,1,61,2,"ALDH3A2, PLPP1"
"Fc gamma R-mediated phagocytosis",0.75,1,1,90,3,"CFL1, PIK3R3, PLPP1"
"Salivary secretion",0.75,1,1,90,3,"ADRB2, ATP1B3, BST1"
"Phospholipase D signaling pathway",0.754,1,1,145,5,"KRAS, PDGFRB, PIK3R3, PLPP1, JMJD7-PLA2G4B"
"Propanoate metabolism",0.756,1,1,32,1,"ABAT"
"GnRH signaling pathway",0.764,1,1,92,3,"JUN, KRAS, JMJD7-PLA2G4B"
"Retrograde endocannabinoid signaling",0.765,1,1,147,5,"GABRB2, GNG4, GRIA3, NDUFB3, NDUFS4"
"Base excision repair",0.766,1,1,33,1,"POLD4"
"Fructose and mannose metabolism",0.766,1,1,33,1,"ALDOA"
"Renin secretion",0.776,1,1,65,2,"CREB1, ADRB2"
"mTOR signaling pathway",0.78,1,1,150,5,"RNF152, KRAS, ATP6V1B2, TNFRSF1A, PIK3R3"
"Pancreatic secretion",0.788,1,1,96,3,"ATP1B3, RAP1A, BST1"
"Circadian entrainment",0.788,1,1,96,3,"CREB1, GNG4, GRIA3"
"Glycolysis / Gluconeogenesis",0.79,1,1,67,2,"ALDH3A2, ALDOA"
"Long-term potentiation",0.79,1,1,67,2,"KRAS, RAP1A"
"DNA replication",0.795,1,1,36,1,"POLD4"
"Starch and sucrose metabolism",0.795,1,1,36,1,"GYS2"
"Melanogenesis",0.816,1,1,101,3,"CREB1, KRAS, TYR"
"Pyruvate metabolism",0.821,1,1,39,1,"ALDH3A2"
"PPAR signaling pathway",0.823,1,1,72,2,"CYP27A1, ACSL5"
"Glycine, serine and threonine metabolism",0.828,1,1,40,1,"DMGDH"
"Tryptophan metabolism",0.828,1,1,40,1,"ALDH3A2"
"Porphyrin and chlorophyll metabolism",0.836,1,1,41,1,"FECH"
"Gastric acid secretion",0.84,1,1,75,2,"ATP1B3, MYLK2"
"ABC transporters",0.856,1,1,44,1,"ABCA12"
"Complement and coagulation cascades",0.86,1,1,79,2,"A2M, C2"
"Cysteine and methionine metabolism",0.862,1,1,45,1,"GOT2"
"Nucleotide excision repair",0.868,1,1,46,1,"POLD4"
"Type II diabetes mellitus",0.868,1,1,46,1,"PIK3R3"
"Cell adhesion molecules (CAMs)",0.87,1,1,143,4,"CLDN14, HLA-DQA2, ICAM1, CNTN2"
"Endocrine and other factor-regulated calcium reabsorption",0.874,1,1,47,1,"ATP1B3"
"Taste transduction",0.878,1,1,83,2,"HTR1A, TAS1R2"
"Fatty acid metabolism",0.88,1,1,48,1,"ACSL5"
"Vascular smooth muscle contraction",0.899,1,1,121,3,"MYL6B, MYLK2, JMJD7-PLA2G4B"
"Glutathione metabolism",0.908,1,1,54,1,"GPX4"
"Neuroactive ligand-receptor interaction",0.916,1,1,277,8,"CHRNA4, ADORA3, ADRB2, GABRB2, GRIA3, HTR1A, HTR6, TACR1"
"Steroid hormone biosynthesis",0.916,1,1,56,1,"SRD5A2"
"Inflammatory mediator regulation of TRP channels",0.926,1,1,97,2,"PIK3R3, JMJD7-PLA2G4B"
"Phosphatidylinositol signaling system",0.931,1,1,99,2,"PLCE1, PIK3R3"
"Arachidonic acid metabolism",0.935,1,1,62,1,"JMJD7-PLA2G4B"
"Retinol metabolism",0.938,1,1,63,1,"RETSAT"
"Cytosolic DNA-sensing pathway",0.938,1,1,63,1,"POLR2F"
"Insulin signaling pathway",0.941,1,1,138,3,"GYS2, KRAS, PIK3R3"
"Drug metabolism - cytochrome P450",0.95,1,1,68,1,"FMO5"
"Inositol phosphate metabolism",0.96,1,1,73,1,"PLCE1"
"Aldosterone synthesis and secretion",0.973,1,1,82,1,"CREB1"
"Endocytosis",0.982,1,1,243,5,"FGFR3, VPS36, UBB, CXCR4, MVB12B"
"Olfactory transduction",0.999,1,1,417,7,"OR13C8, OR10A5, OR10Q1, OR52A5, OR5M9, OR4N5, OR8J3"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,45,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,48,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Basal transcription factors",1,1,1,45,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,33,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Fatty acid elongation",1,1,1,25,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,72,0,""
"Other glycan degradation",1,1,1,18,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,23,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Galactose metabolism",1,1,1,31,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
