"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Phagosome",0,0.001,0.016,150,29,"ATP6V1B2, ATP6AP1, CALR, CD14, DYNC1H1, DYNC1I1, DYNC1I2, HLA-DQA2, ITGA5, ITGAM, ITGAV, ITGB1, ITGB3, LAMP1, MSR1, RAB5A, TAP1, TLR2, TLR4, TUBA4A, TUBA1A, ATP6V0E1, TCIRG1, SEC61A1, ATP6V0A4, STX18, TUBB7P, CLEC7A, RILP"
"Tight junction",0,0.001,0.016,128,26,"ACTN3, CDC42, CSNK2A2, GNAI3, HCLS1, KRAS, MYH6, CLDN11, PPP2CB, YBX3, MPDZ, CLDN6, CLDN2, MRAS, CLDN14, CLDN15, MYLPF, ASH1L, PARD3, MYH7B, MYL7, MYH14, JAM3, PARD6G, CRB3, CLDN19"
"Vasopressin-regulated water reabsorption",0,0.001,0.022,44,13,"AQP4, ARHGDIB, CREB1, DYNC1H1, DYNC1I1, DYNC1I2, PRKX, RAB5A, DYNLL1, CREB3, DCTN4, DYNC2LI1, CREB3L1"
"Hepatitis C",0,0.001,0.024,131,26,"BRAF, EGFR, EIF2S1, IFNA13, IFNA14, IFNA16, IKBKB, IL8, KRAS, LDLR, CLDN11, PPP2CB, MAPK13, EIF2AK2, RELA, STAT1, TNFRSF1A, PIK3R3, RIPK1, CLDN6, CLDN2, IRF9, CLDN14, CLDN15, TICAM1, CLDN19"
"RIG-I-like receptor signaling pathway",0,0.002,0.036,71,17,"CYLD, DDX3X, IFNA13, IFNA14, IFNA16, IKBKB, IL8, IL12A, NFKBIB, MAPK13, RELA, MAP3K7, RIPK1, ISG15, OTUD5, IFIH1, NLRX1"
"Fc gamma R-mediated phagocytosis",0,0.002,0.041,92,20,"CDC42, CFL1, CFL2, DNM1, PLA2G4A, PTPRC, SYK, PLA2G6, PIK3R3, PPAP2A, ASAP2, GAB2, DNM1L, ARPC1B, PIP5K1C, LAT, ASAP1, ASAP3, MARCKSL1, PLA2G4D"
"Osteoclast differentiation",0,0.002,0.042,128,25,"CALCR, CREB1, CSF1R, CYLD, FHL2, IKBKB, IL1A, IL1B, ITGB3, JUN, MAPK13, MAP2K6, RELA, SPI1, STAT1, SYK, MAP3K7, TGFB2, TNFRSF1A, PIK3R3, TNFRSF11A, GAB2, SIRPB1, IRF9, TAB2"
"Pathways in cancer",0,0.002,0.047,323,49,"BIRC5, ARNT, BCL2L1, BRAF, BRCA2, RUNX1, CCNE1, CDC42, COL4A2, CSF1R, E2F3, EGFR, EPAS1, FGF7, FGF8, FGF9, FGF10, FGF12, FGFR3, GSTP1, HDAC2, IKBKB, IL8, ITGAV, ITGB1, JUN, JUP, KRAS, LAMA4, LAMA5, SMAD4, MAX, MSH2, PDGFRA, PDGFRB, RAD51, RELA, RET, SLC2A1, SPI1, STAT1, TGFB2, HSP90B1, WNT5A, ZBTB16, PIK3R3, SUFU, WNT10A, WNT3A"
"Shigellosis",0,0.002,0.053,60,15,"CDC42, DIAPH1, HCLS1, IKBKB, IL8, ITGA5, ITGB1, NFKBIB, PFN1, MAPK13, RELA, VCL, ARPC1B, MAD2L2, PFN3"
"Rheumatoid arthritis",0,0.004,0.102,91,19,"ATP6V1B2, ATP6AP1, CD28, CSF2, HLA-DQA2, ICAM1, IL1A, IL1B, IL8, IL17A, JUN, CCL3, TGFB2, TLR2, TLR4, TNFRSF11A, ATP6V0E1, TCIRG1, ATP6V0A4"
"Apoptosis",0.001,0.005,0.139,86,18,"BCL2L1, CAPN2, ENDOG, IKBKB, IL1A, IL1B, IL3, IL3RA, IRAK1, MYD88, PPP3R2, PRKAR2B, PRKX, RELA, TNFRSF1A, PIK3R3, RIPK1, CFLAR"
"Hematopoietic cell lineage",0.001,0.005,0.139,86,18,"CD14, CD33, CD37, CSF1R, CSF2, DNTT, EPO, GP1BA, IL1A, IL1B, IL3, IL3RA, ITGA1, ITGA5, ITGAM, ITGB3, MME, THPO"
"Ether lipid metabolism",0.001,0.005,0.147,34,10,"PAFAH1B3, PAFAH2, PLA2G4A, PLA2G6, PPAP2A, JMJD7-PLA2G4B, CEPT1, PLA2G2D, ENPP6, LPCAT4"
"Amyotrophic lateral sclerosis (ALS)",0.001,0.006,0.166,53,13,"BCL2L1, GPX1, GRIN2D, NEFL, PPP3R2, MAPK13, MAP2K6, RAB5A, PRPH2, TNFRSF1A, CCS, ALS2, TOMM40L"
"Bacterial invasion of epithelial cells",0.001,0.009,0.259,69,15,"CAV3, CDC42, CLTA, CLTC, DNM1, HCLS1, ITGA5, ITGB1, PXN, VCL, PIK3R3, DNM1L, ARPC1B, MAD2L2, SHC2"
"Cell adhesion molecules (CAMs)",0.001,0.009,0.284,129,23,"ALCAM, CD28, CDH5, HLA-DQA2, ICAM1, ITGAM, ITGAV, ITGB1, NCAM1, CLDN11, PTPRC, CNTN2, CLDN6, CLDN2, NLGN1, CLDN14, CADM1, CLDN15, CNTNAP2, CADM3, CD276, JAM3, CLDN19"
"Lysine degradation",0.001,0.009,0.29,43,11,"ALDH2, ALDH3A2, HADHA, SETMAR, SUV39H1, PLOD3, EHMT2, SUV420H1, ASH1L, SUV39H2, EHMT1"
"GnRH signaling pathway",0.001,0.009,0.302,99,19,"CACNA1C, CDC42, CGA, EGFR, PTK2B, GNA11, GNRH2, ITPR3, JUN, KRAS, MAP3K3, PLA2G4A, PLCB4, MAPK13, MAP2K6, PRKX, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Pancreatic cancer",0.001,0.009,0.303,70,15,"BCL2L1, BRAF, BRCA2, CDC42, E2F3, EGFR, IKBKB, KRAS, SMAD4, RAD51, RELA, STAT1, TGFB2, PIK3R3, ARHGEF6"
"African trypanosomiasis",0.002,0.011,0.389,32,9,"HBB, HPR, ICAM1, IL1B, IL12A, LAMA4, MYD88, PLCB4, THOP1"
"NOD-like receptor signaling pathway",0.002,0.011,0.407,58,13,"IKBKB, IL1B, IL8, MEFV, NFKBIB, MAPK13, RELA, MAP3K7, HSP90B1, TAB2, NLRC4, TAB3, PYDC1"
"Prostate cancer",0.002,0.013,0.496,88,17,"BRAF, CCNE1, CREB1, E2F3, EGFR, GSTP1, IKBKB, KRAS, PDGFRA, PDGFRB, PDPK1, RELA, SRD5A2, HSP90B1, PIK3R3, CREB3, CREB3L1"
"Epithelial cell signaling in Helicobacter pylori infection",0.003,0.017,0.646,68,14,"ATP6V1B2, ATP6AP1, CDC42, EGFR, IKBKB, IL8, JUN, MAPK13, RELA, ATP6V0E1, TCIRG1, GIT1, ATP6V0A4, JAM3"
"Long-term depression",0.003,0.017,0.646,68,14,"BRAF, GNA11, GNAI3, GNAO1, GRIA3, GUCY1B3, ITPR3, KRAS, PLA2G4A, PLCB4, PPP2CB, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Cell cycle",0.003,0.018,0.711,122,21,"ATR, BUB1B, CCND2, CCND3, CCNE1, CDC25B, CDC25C, E2F3, SFN, HDAC2, SMAD4, MCM3, PCNA, PLK1, RAD21, TGFB2, YWHAG, YWHAH, CCNB2, MAD2L2, PTTG2"
"Jak-STAT signaling pathway",0.006,0.034,1,154,24,"BCL2L1, CCND2, CCND3, CNTFR, CSF2, EPO, GH2, IFNA13, IFNA14, IFNA16, IL3, IL3RA, IL12A, IL12RB2, PRL, PTPN6, STAT1, PIK3R3, SOCS2, IRF9, IL19, IL21R, IL22, SPRED2"
"Propanoate metabolism",0.007,0.036,1,32,8,"ABAT, ACACB, ALDH2, ALDH3A2, HADHA, LDHB, MLYCD, LDHAL6B"
"Base excision repair",0.007,0.036,1,32,8,"PARP1, LIG1, MUTYH, PCNA, POLB, POLE, POLD3, POLD4"
"T cell receptor signaling pathway",0.008,0.044,1,108,18,"CD28, CDC42, MAP3K8, CSF2, IKBKB, JUN, KRAS, NFKBIB, NFKBIE, PPP3R2, MAPK13, PTPN6, PTPRC, RELA, MAP3K7, PIK3R3, LAT, CARD11"
"DNA replication",0.01,0.05,1,34,8,"DNA2, LIG1, MCM3, PCNA, POLE, POLD3, POLD4, RNASEH1"
"beta-Alanine metabolism",0.012,0.056,1,22,6,"ABAT, ALDH2, ALDH3A2, DPYS, HADHA, MLYCD"
"Prion diseases",0.012,0.056,1,35,8,"C5, EGR1, HSPA5, IL1A, IL1B, NCAM1, PRKX, PRNP"
"Malaria",0.012,0.056,1,49,10,"HBB, ICAM1, IL1B, IL8, IL12A, LRP1, MYD88, TGFB2, TLR2, TLR4"
"Chronic myeloid leukemia",0.014,0.064,1,73,13,"BCL2L1, BRAF, RUNX1, E2F3, HDAC2, IKBKB, KRAS, SMAD4, RELA, TGFB2, PIK3R3, GAB2, SHC2"
"Gap junction",0.014,0.064,1,89,15,"DRD2, EGFR, GNA11, GNAI3, GUCY1B3, ITPR3, KRAS, PDGFRA, PDGFRB, PLCB4, PRKX, TUBA4A, TUBA1A, TUBB7P, GJD2"
"ECM-receptor interaction",0.015,0.069,1,82,14,"COL1A2, COL4A2, COL6A1, GP1BA, TNC, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, LAMA4, LAMA5, TNN, AGRN"
"Pathogenic Escherichia coli infection",0.02,0.087,1,53,10,"CD14, CDC42, HCLS1, ITGB1, TLR4, TUBA4A, TUBA1A, ARPC1B, LY96, TUBB7P"
"Neurotrophin signaling pathway",0.021,0.089,1,127,19,"ARHGDIB, BRAF, CDC42, IKBKB, IRAK1, JUN, KRAS, MAP3K3, NFKBIB, NFKBIE, NGFR, MAPK13, RAP1A, RELA, YWHAG, YWHAH, PIK3R3, SHC2, NGFRAP1"
"Fc epsilon RI signaling pathway",0.021,0.089,1,77,13,"CSF2, IL3, KRAS, PLA2G4A, MAPK13, MAP2K6, SYK, PLA2G6, PIK3R3, JMJD7-PLA2G4B, GAB2, PLA2G2D, LAT"
"Arachidonic acid metabolism",0.025,0.105,1,55,10,"ALOX5, ALOX15, CBR1, GPX1, GPX3, PLA2G4A, PLA2G6, JMJD7-PLA2G4B, PLA2G2D, CYP4F11"
"Melanoma",0.026,0.105,1,71,12,"BRAF, E2F3, EGFR, FGF7, FGF8, FGF9, FGF10, FGF12, KRAS, PDGFRA, PDGFRB, PIK3R3"
"Natural killer cell mediated cytotoxicity",0.028,0.112,1,131,19,"BRAF, CSF2, PTK2B, ICAM1, IFNA13, IFNA14, IFNA16, KIR2DS3, KRAS, PPP3R2, PTPN6, SYK, PIK3R3, SHC2, LAT, KIR2DL5A, ULBP1, NCR3, RAET1G"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)",0.034,0.134,1,74,12,"ACTN3, CACNA1C, CACNA2D1, CACNB4, DSG2, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, JUP, CACNA2D2"
"VEGF signaling pathway",0.034,0.134,1,74,12,"CDC42, KRAS, PLA2G4A, PPP3R2, MAPK13, PXN, MAPKAPK3, PLA2G6, PIK3R3, JMJD7-PLA2G4B, SHC2, PLA2G2D"
"Linoleic acid metabolism",0.037,0.14,1,28,6,"ALOX15, CYP3A5, PLA2G4A, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"Mismatch repair",0.037,0.14,1,21,5,"LIG1, MSH2, PCNA, POLD3, POLD4"
"Progesterone-mediated oocyte maturation",0.043,0.16,1,85,13,"BRAF, CDC25B, CDC25C, GNAI3, KRAS, MOS, PDE3B, PLK1, MAPK13, PRKX, PIK3R3, CCNB2, MAD2L2"
"Renal cell carcinoma",0.051,0.185,1,70,11,"ARNT, BRAF, CDC42, EPAS1, JUN, KRAS, RAP1A, SLC2A1, TGFB2, PIK3R3, FLCN"
"Adherens junction",0.055,0.199,1,71,11,"ACTN3, CDC42, CSNK2A2, CTNND1, EGFR, SMAD4, PTPN6, MAP3K7, VCL, PARD3, PVRL4"
"Acute myeloid leukemia",0.071,0.251,1,57,9,"BRAF, RUNX1, IKBKB, JUP, KRAS, RELA, SPI1, ZBTB16, PIK3R3"
"Hypertrophic cardiomyopathy (HCM)",0.072,0.251,1,83,12,"CACNA1C, CACNA2D1, CACNB4, ACE, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, MYH6, TGFB2, CACNA2D2"
"alpha-Linolenic acid metabolism",0.075,0.257,1,18,4,"PLA2G4A, PLA2G6, JMJD7-PLA2G4B, PLA2G2D"
"B cell receptor signaling pathway",0.077,0.258,1,75,11,"IKBKB, JUN, KRAS, NFKBIB, NFKBIE, PPP3R2, PTPN6, RELA, SYK, PIK3R3, CARD11"
"Small cell lung cancer",0.078,0.259,1,84,12,"BCL2L1, CCNE1, COL4A2, E2F3, IKBKB, ITGAV, ITGB1, LAMA4, LAMA5, MAX, RELA, PIK3R3"
"Bladder cancer",0.083,0.273,1,42,7,"BRAF, E2F3, TYMP, EGFR, FGFR3, IL8, KRAS"
"Adipocytokine signaling pathway",0.088,0.282,1,68,10,"ACACB, G6PC, IKBKB, NFKBIB, NFKBIE, NPY, RELA, SLC2A1, TNFRSF1A, ACSL5"
"Long-term potentiation",0.102,0.324,1,70,10,"BRAF, CACNA1C, GRIN2D, ITPR3, KRAS, PLCB4, PPP3R2, PRKX, RAP1A, RAPGEF3"
"Dilated cardiomyopathy",0.116,0.364,1,90,12,"CACNA1C, CACNA2D1, CACNB4, ITGA1, ITGA5, ITGAV, ITGB1, ITGB3, MYH6, PRKX, TGFB2, CACNA2D2"
"Cytosolic DNA-sensing pathway",0.134,0.415,1,56,8,"IFNA13, IFNA14, IFNA16, IKBKB, IL1B, NFKBIB, RELA, RIPK1"
"mRNA surveillance pathway",0.181,0.552,1,79,10,"PPP2CB, PABPC4, RBM8A, SRRM1, SAP18, NXF1, ACIN1, NXT1, PABPC5, PABPC1L2A"
"Nucleotide excision repair",0.194,0.586,1,43,6,"LIG1, PCNA, POLE, XPA, POLD3, POLD4"
"Renin-angiotensin system",0.198,0.59,1,17,3,"ACE, MME, THOP1"
"Colorectal cancer",0.201,0.591,1,62,8,"BIRC5, BRAF, JUN, KRAS, SMAD4, MSH2, TGFB2, PIK3R3"
"Fat digestion and absorption",0.209,0.595,1,44,6,"APOB, PLA2G4A, PLA2G6, PPAP2A, JMJD7-PLA2G4B, PLA2G2D"
"Homologous recombination",0.209,0.595,1,26,4,"BRCA2, RAD51, POLD3, POLD4"
"Oocyte meiosis",0.21,0.595,1,111,13,"CCNE1, CDC25C, ITPR3, MOS, PLK1, PPP2CB, PPP3R2, PRKX, YWHAG, YWHAH, CCNB2, MAD2L2, PTTG2"
"Vibrio cholerae infection",0.219,0.612,1,54,7,"ATP6V1B2, ATP6AP1, PRKX, ATP6V0E1, TCIRG1, SEC61A1, ATP6V0A4"
"Collecting duct acid secretion",0.229,0.631,1,27,4,"ATP6V1B2, ATP6V0E1, TCIRG1, ATP6V0A4"
"Vascular smooth muscle contraction",0.239,0.643,1,114,13,"ACTA2, BRAF, CACNA1C, GNA11, GUCY1B3, ITPR3, PLA2G4A, PLCB4, PRKX, PLA2G6, JMJD7-PLA2G4B, PLA2G2D, MYLK2"
"Glioma",0.239,0.643,1,65,8,"BRAF, E2F3, EGFR, KRAS, PDGFRA, PDGFRB, PIK3R3, SHC2"
"p53 signaling pathway",0.279,0.741,1,68,8,"ATR, CCND2, CCND3, CCNE1, SFN, MDM4, PMAIP1, CCNB2"
"Graft-versus-host disease",0.281,0.741,1,39,5,"CD28, HLA-DQA2, IL1A, IL1B, KIR2DL5A"
"Viral myocarditis",0.292,0.761,1,69,8,"CD28, EIF4G1, EIF4G2, HLA-DQA2, ICAM1, MYH6, MYH7B, MYH14"
"Pyruvate metabolism",0.3,0.771,1,40,5,"ACACB, ALDH2, ALDH3A2, LDHB, LDHAL6B"
"Melanogenesis",0.303,0.771,1,100,11,"CREB1, GNAI3, GNAO1, KRAS, PLCB4, PRKX, WNT5A, CREB3, WNT10A, WNT3A, CREB3L1"
"Antigen processing and presentation",0.32,0.806,1,71,8,"CALR, CREB1, PDIA3, HLA-DQA2, HSPA5, KIR2DS3, TAP1, KIR2DL5A"
"Autoimmune thyroid disease",0.337,0.839,1,52,6,"CD28, CGA, HLA-DQA2, IFNA13, IFNA14, IFNA16"
"Type I diabetes mellitus",0.356,0.876,1,43,5,"CD28, HLA-DQA2, IL1A, IL1B, IL12A"
"Non-small cell lung cancer",0.371,0.903,1,54,6,"BRAF, E2F3, EGFR, KRAS, PDPK1, PIK3R3"
"Glycolysis / Gluconeogenesis",0.382,0.922,1,65,7,"ALDH2, ALDH3A2, G6PC, GAPDH, LDHB, PGAM2, LDHAL6B"
"Hedgehog signaling pathway",0.388,0.925,1,55,6,"BMP7, PRKX, WNT5A, SUFU, WNT10A, WNT3A"
"Fatty acid biosynthesis",0.437,1,1,6,1,"ACACB"
"Calcium signaling pathway",0.451,1,1,177,17,"ADRB2, BDKRB1, BDKRB2, CACNA1C, CHRM2, EGFR, PTK2B, GNA11, GNA15, GRIN2D, ITPR3, PDGFRA, PDGFRB, PLCB4, PPP3R2, PRKX, MYLK2"
"Ribosome biogenesis in eukaryotes",0.459,1,1,70,7,"CSNK2A2, NHP2L1, NXF1, RPP40, NXT1, RPP25, RPP25L"
"TGF-beta signaling pathway",0.491,1,1,83,8,"BMP7, BMPR1B, SMAD1, SMAD4, SMAD6, PPP2CB, SP1, TGFB2"
"Thyroid cancer",0.501,1,1,29,3,"BRAF, KRAS, RET"
"Protein processing in endoplasmic reticulum",0.518,1,1,162,15,"CALR, CAPN2, DAD1, EIF2S1, PDIA3, HSPA5, P4HB, PARK2, EIF2AK2, HSP90B1, VCP, STUB1, SEC61A1, NSFL1C, UBQLN4"
"Endometrial cancer",0.521,1,1,52,5,"BRAF, EGFR, KRAS, PDPK1, PIK3R3"
"Fatty acid elongation in mitochondria",0.535,1,1,8,1,"HADHA"
"Aldosterone-regulated sodium reabsorption",0.542,1,1,42,4,"SFN, KRAS, PDPK1, PIK3R3"
"Fatty acid metabolism",0.561,1,1,43,4,"ALDH2, ALDH3A2, HADHA, ACSL5"
"Glycerophospholipid metabolism",0.577,1,1,78,7,"PLA2G4A, PLA2G6, PPAP2A, JMJD7-PLA2G4B, CEPT1, PLA2G2D, LPCAT4"
"Valine, leucine and isoleucine degradation",0.58,1,1,44,4,"ABAT, ALDH2, ALDH3A2, HADHA"
"Regulation of autophagy",0.591,1,1,33,3,"IFNA13, IFNA14, IFNA16"
"Insulin signaling pathway",0.605,1,1,137,12,"ACACB, BRAF, G6PC, IKBKB, KRAS, PDE3B, PDPK1, PRKAR2B, PRKX, PIK3R3, SOCS2, SHC2"
"Protein export",0.61,1,1,22,2,"HSPA5, SEC61A1"
"Wnt signaling pathway",0.612,1,1,149,13,"CCND2, CCND3, CSNK2A2, JUN, SMAD4, PLCB4, PPP2CB, PPP3R2, PRKX, MAP3K7, WNT5A, WNT10A, WNT3A"
"RNA degradation",0.612,1,1,69,6,"EXOSC10, PABPC4, LSM6, LSM4, PABPC5, PABPC1L2A"
"Notch signaling pathway",0.616,1,1,46,4,"HDAC2, RBPJ, KAT2B, SNW1"
"Primary immunodeficiency",0.632,1,1,35,3,"AIRE, PTPRC, TAP1"
"Basal transcription factors",0.632,1,1,35,3,"TAF1, TAF12, TBPL2"
"Type II diabetes mellitus",0.633,1,1,47,4,"CACNA1C, IKBKB, PIK3R3, SOCS2"
"Intestinal immune network for IgA production",0.65,1,1,48,4,"TNFRSF17, CD28, HLA-DQA2, CXCR4"
"Ascorbate and aldarate metabolism",0.658,1,1,24,2,"ALDH2, ALDH3A2"
"Dorso-ventral axis formation",0.658,1,1,24,2,"EGFR, KRAS"
"Allograft rejection",0.67,1,1,37,3,"CD28, HLA-DQA2, IL12A"
"mTOR signaling pathway",0.697,1,1,51,4,"BRAF, EIF4B, PDPK1, PIK3R3"
"Non-homologous end-joining",0.712,1,1,13,1,"DNTT"
"Staphylococcus aureus infection",0.726,1,1,53,4,"C5, HLA-DQA2, ICAM1, ITGAM"
"Tryptophan metabolism",0.737,1,1,41,3,"ALDH2, ALDH3A2, HADHA"
"Basal cell carcinoma",0.74,1,1,54,4,"WNT5A, SUFU, WNT10A, WNT3A"
"Histidine metabolism",0.757,1,1,29,2,"ALDH2, ALDH3A2"
"Pentose and glucuronate interconversions",0.757,1,1,29,2,"ALDH2, ALDH3A2"
"Butanoate metabolism",0.774,1,1,30,2,"ABAT, HADHA"
"Asthma",0.774,1,1,30,2,"HLA-DQA2, IL3"
"Pantothenate and CoA biosynthesis",0.784,1,1,16,1,"DPYS"
"Cardiac muscle contraction",0.789,1,1,71,5,"CACNA1C, CACNA2D1, CACNB4, MYH6, CACNA2D2"
"Alzheimer's disease",0.79,1,1,158,12,"CACNA1C, CAPN2, GAPDH, GRIN2D, IL1B, ITPR3, LRP1, MME, NDUFA1, PLCB4, PPP3R2, TNFRSF1A"
"Huntington's disease",0.809,1,1,173,13,"CLTA, CLTC, CREB1, GPX1, HDAC2, NDUFA1, PLCB4, SP1, CREB3, SIN3A, DCTN4, CREB3L1, TBPL2"
