"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Aminoacyl-tRNA biosynthesis",0.335,1,1,41,1,"WARS"
"Tyrosine metabolism",0.335,1,1,41,1,"IL4I1"
"Carbohydrate digestion and absorption",0.348,1,1,43,1,"HK2"
"Regulation of actin cytoskeleton",0.351,1,1,213,3,"ITGAM, ITGAX, ITGB2"
"Valine, leucine and isoleucine degradation",0.354,1,1,44,1,"IL4I1"
"Fat digestion and absorption",0.354,1,1,44,1,"CD36"
"Type II diabetes mellitus",0.373,1,1,47,1,"HK2"
"Intestinal immune network for IgA production",0.38,1,1,48,1,"CD40"
"Insulin signaling pathway",0.393,1,1,137,2,"HK2, FBP2"
"Starch and sucrose metabolism",0.404,1,1,52,1,"HK2"
"Arginine and proline metabolism",0.416,1,1,54,1,"GLS"
"Vibrio cholerae infection",0.416,1,1,54,1,"ATP6AP1"
"Arachidonic acid metabolism",0.421,1,1,55,1,"PTGS2"
"Acute myeloid leukemia",0.433,1,1,57,1,"NFKB1"
"Chronic myeloid leukemia",0.517,1,1,73,1,"NFKB1"
"VEGF signaling pathway",0.522,1,1,74,1,"PTGS2"
"Fc epsilon RI signaling pathway",0.536,1,1,77,1,"LCP2"
"Prostate cancer",0.584,1,1,88,1,"NFKB1"
"Oxidative phosphorylation",0.687,1,1,116,1,"ATP6AP1"
"Neurotrophin signaling pathway",0.72,1,1,127,1,"NFKB1"
"Systemic lupus erythematosus",0.733,1,1,132,1,"CD40"
"Jak-STAT signaling pathway",0.787,1,1,154,1,"STAT1"
"Alzheimer's disease",0.795,1,1,158,1,"IL1B"
"Huntington's disease",0.824,1,1,173,1,"SOD2"
"Complement and coagulation cascades",1,1,1,68,0,""
"Caffeine metabolism",1,1,1,7,0,""
"Drug metabolism - other enzymes",1,1,1,50,0,""
"beta-Alanine metabolism",1,1,1,22,0,""
"Propanoate metabolism",1,1,1,32,0,""
"Butanoate metabolism",1,1,1,30,0,""
"ABC transporters",1,1,1,44,0,""
"ErbB signaling pathway",1,1,1,87,0,""
"Cell cycle",1,1,1,122,0,""
"Axon guidance",1,1,1,127,0,""
"Pathogenic Escherichia coli infection",1,1,1,54,0,""
"Histidine metabolism",1,1,1,29,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,26,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,21,0,""
"Fatty acid biosynthesis",1,1,1,6,0,""
"Pyruvate metabolism",1,1,1,40,0,""
"Synthesis and degradation of ketone bodies",1,1,1,9,0,""
"Lysine degradation",1,1,1,43,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,18,0,""
"Terpenoid backbone biosynthesis",1,1,1,15,0,""
"Taste transduction",1,1,1,51,0,""
"Glycerophospholipid metabolism",1,1,1,78,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"alpha-Linolenic acid metabolism",1,1,1,18,0,""
"Adherens junction",1,1,1,72,0,""
"Vascular smooth muscle contraction",1,1,1,114,0,""
"Focal adhesion",1,1,1,198,0,""
"Tight junction",1,1,1,128,0,""
"Gastric acid secretion",1,1,1,74,0,""
"Bacterial invasion of epithelial cells",1,1,1,70,0,""
"Hypertrophic cardiomyopathy (HCM)",1,1,1,83,0,""
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)",1,1,1,74,0,""
"Dilated cardiomyopathy",1,1,1,90,0,""
"Cardiac muscle contraction",1,1,1,71,0,""
"TGF-beta signaling pathway",1,1,1,83,0,""
"Calcium signaling pathway",1,1,1,177,0,""
"Oocyte meiosis",1,1,1,111,0,""
"Gap junction",1,1,1,89,0,""
"Long-term potentiation",1,1,1,70,0,""
"GnRH signaling pathway",1,1,1,99,0,""
"Progesterone-mediated oocyte maturation",1,1,1,85,0,""
"Melanogenesis",1,1,1,100,0,""
"Salivary secretion",1,1,1,88,0,""
"Pancreatic secretion",1,1,1,99,0,""
"Bile secretion",1,1,1,71,0,""
"Olfactory transduction",1,1,1,375,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"Neuroactive ligand-receptor interaction",1,1,1,269,0,""
"Retinol metabolism",1,1,1,62,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,68,0,""
"Drug metabolism - cytochrome P450",1,1,1,70,0,""
"Base excision repair",1,1,1,32,0,""
"Other glycan degradation",1,1,1,17,0,""
"Notch signaling pathway",1,1,1,46,0,""
"Renin-angiotensin system",1,1,1,17,0,""
"Glycine, serine and threonine metabolism",1,1,1,32,0,""
"mTOR signaling pathway",1,1,1,51,0,""
"Fc gamma R-mediated phagocytosis",1,1,1,93,0,""
"Colorectal cancer",1,1,1,62,0,""
"Renal cell carcinoma",1,1,1,70,0,""
"Endometrial cancer",1,1,1,52,0,""
"Glioma",1,1,1,65,0,""
"Melanoma",1,1,1,71,0,""
"Non-small cell lung cancer",1,1,1,54,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,41,0,""
"Pentose and glucuronate interconversions",1,1,1,29,0,""
"Ascorbate and aldarate metabolism",1,1,1,24,0,""
"Glycerolipid metabolism",1,1,1,50,0,""
"Linoleic acid metabolism",1,1,1,28,0,""
"Folate biosynthesis",1,1,1,11,0,""
"Protein processing in endoplasmic reticulum",1,1,1,162,0,""
"One carbon pool by folate",1,1,1,18,0,""
"Glutathione metabolism",1,1,1,48,0,""
"Parkinson's disease",1,1,1,114,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,24,0,""
"p53 signaling pathway",1,1,1,68,0,""
"Amyotrophic lateral sclerosis (ALS)",1,1,1,53,0,""
"Pyrimidine metabolism",1,1,1,98,0,""
"Wnt signaling pathway",1,1,1,149,0,""
"Basal cell carcinoma",1,1,1,54,0,""
"Ubiquitin mediated proteolysis",1,1,1,132,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Long-term depression",1,1,1,68,0,""
"Bladder cancer",1,1,1,42,0,""
"Circadian rhythm - mammal",1,1,1,22,0,""
"Phototransduction",1,1,1,28,0,""
"Sphingolipid metabolism",1,1,1,40,0,""
"Glycosaminoglycan degradation",1,1,1,18,0,""
"Steroid hormone biosynthesis",1,1,1,54,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,42,0,""
"Protein digestion and absorption",1,1,1,80,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Lysine biosynthesis",1,1,1,3,0,""
"Primary bile acid biosynthesis",1,1,1,16,0,""
"Taurine and hypotaurine metabolism",1,1,1,9,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,11,0,""
"Pantothenate and CoA biosynthesis",1,1,1,16,0,""
"Thyroid cancer",1,1,1,29,0,""
"Homologous recombination",1,1,1,28,0,""
"Hedgehog signaling pathway",1,1,1,55,0,""
"RNA polymerase",1,1,1,28,0,""
"SNARE interactions in vesicular transport",1,1,1,36,0,""
"Biotin metabolism",1,1,1,2,0,""
"RNA degradation",1,1,1,69,0,""
"Phosphatidylinositol signaling system",1,1,1,78,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"Nucleotide excision repair",1,1,1,44,0,""
"Spliceosome",1,1,1,126,0,""
"Steroid biosynthesis",1,1,1,19,0,""
"RNA transport",1,1,1,145,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,70,0,""
"mRNA surveillance pathway",1,1,1,79,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"DNA replication",1,1,1,36,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Fatty acid elongation in mitochondria",1,1,1,8,0,""
"Dorso-ventral axis formation",1,1,1,24,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate",1,1,1,26,0,""
"Ribosome",1,1,1,86,0,""
"Maturity onset diabetes of the young",1,1,1,24,0,""
"Glycosphingolipid biosynthesis - globo series",1,1,1,14,0,""
"Other types of O-glycan biosynthesis",1,1,1,43,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,15,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Mucin type O-Glycan biosynthesis",1,1,1,30,0,""
"Cyanoamino acid metabolism",1,1,1,6,0,""
"Glycosylphosphatidylinositol(GPI)-anchor biosynthesis",1,1,1,25,0,""
"Mismatch repair",1,1,1,23,0,""
"Basal transcription factors",1,1,1,35,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,7,0,""
"Protein export",1,1,1,23,0,""
"Regulation of autophagy",1,1,1,34,0,""
"Proteasome",1,1,1,43,0,""
"Inositol phosphate metabolism",1,1,1,57,0,""
"Sulfur relay system",1,1,1,10,0,""
"Ether lipid metabolism",1,1,1,34,0,""
"Sulfur metabolism",1,1,1,12,0,""
"Thiamine metabolism",1,1,1,4,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate",1,1,1,22,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
