"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"NF-kappa B signaling pathway",0.005,0.053,1,93,14,"TAB1, TNFSF13B, TIRAP, LAT, IKBKB, LCK, LTBR, PLAU, RELA, CXCL12, TNFAIP3, CARD11, TNFSF11, BCL10"
"ErbB signaling pathway",0.005,0.059,1,85,13,"NRG4, ERBB2, ERBB3, EREG, HRAS, PAK3, PIK3CA, PIK3R2, MAP2K2, TGFA, CAMK2A, NCK2, CBLB"
"Ras signaling pathway",0.007,0.071,1,225,26,"EFNA1, ETS1, FGF9, RGL1, PLA2G4F, RASGRP3, PLA2G2D, LAT, GNB3, ANGPT1, GRIN2B, HRAS, IKBKB, RHOA, PAK3, PIK3CA, PIK3R2, PRKACB, MAP2K2, RAC1, RAP1A, GNB4, RELA, RRAS, GNG8, RIN1"
"B cell receptor signaling pathway",0.008,0.083,1,70,11,"RASGRP3, HRAS, IKBKB, PIK3CA, PIK3R2, MAP2K2, RAC1, RELA, CARD11, BCL10, CD22"
"Rap1 signaling pathway",0.01,0.1,1,210,24,"EFNA1, FGF9, RASGRP3, LAT, ANGPT1, GRIN2B, HRAS, ITGA2B, ITGAL, RHOA, PARD6A, RAPGEF6, PFN2, PIK3CA, PIK3R2, MAP2K2, RAC1, RAP1A, RRAS, MAPK12, ARAP3, ACTG1, VASP, TLN2"
"PI3K-Akt signaling pathway",0.012,0.103,1,340,35,"YWHAQ, COL4A2, EFNA1, CRTC2, FGF9, G6PC, GH2, GHR, GNB3, ANGPT1, HRAS, IFNA4, IFNA7, IFNA16, IFNB1, IKBKB, IL2, IL6R, IL7R, ITGA2B, ITGB5, OSM, PIK3CA, PIK3R2, PPP2R1A, PKN2, MAP2K2, PRL, RAC1, GNB4, RELA, TNXB, OSMR, GNG8, CREB5"
"TGF-beta signaling pathway",0.012,0.103,1,83,12,"EP300, AMHR2, RHOA, NODAL, PITX2, PPP2R1A, SMURF1, SMURF2, SP1, TGFB3, LEFTY2, ACVR1B"
"Fc epsilon RI signaling pathway",0.015,0.128,1,66,10,"FCER1G, ALOX5AP, PLA2G4F, LAT, HRAS, PIK3CA, PIK3R2, MAP2K2, RAC1, MAPK12"
"Focal adhesion",0.019,0.156,1,198,22,"COL4A2, DIAPH1, DOCK1, ERBB2, PARVB, HRAS, ITGA2B, ITGB5, RHOA, PAK3, PIK3CA, PIK3R2, PPP1R12C, RAC1, RAP1A, ACTG1, TNXB, VASP, ZYX, TLN2, CAV2, ACTN1"
"Phospholipase D signaling pathway",0.021,0.156,1,144,17,"AGPAT1, GNA13, DNM2, FCER1G, PLA2G4F, GNA12, GRM4, GRM6, HRAS, RHOA, PIK3CA, PIK3R2, MAP2K2, RRAS, PIP5K1B, DGKZ, DGKD"
"Platelet activation",0.021,0.156,1,122,15,"GNA13, FCER1G, ARHGEF12, PLA2G4F, ITGA2B, RHOA, PIK3CA, PIK3R2, PRKACB, PTGIR, RAP1A, MAPK12, ACTG1, VASP, TLN2"
"mRNA surveillance pathway",0.021,0.156,1,90,12,"RNPS1, CSTF2, ETF1, ACIN1, SSU72, NCBP1, PPP2R1A, UPF3B, PABPN1, EIF4A3, SMG7, RBM8A"
"Prolactin signaling pathway",0.022,0.156,1,70,10,"CISH, CSN2, HRAS, PIK3CA, PIK3R2, MAP2K2, PRL, RELA, MAPK12, TNFSF11"
"RIG-I-like receptor signaling pathway",0.022,0.156,1,70,10,"DDX3X, IFNA4, IFNA7, IFNA16, IFNB1, IFNW1, IKBKB, RELA, MAPK12, NLRX1"
"Toll-like receptor signaling pathway",0.024,0.164,1,102,13,"TAB1, TIRAP, IFNA4, IFNA7, IFNA16, IFNB1, IKBKB, PIK3CA, PIK3R2, MAP2K2, RAC1, RELA, MAPK12"
"Apoptosis",0.029,0.197,1,138,16,"TUBA1B, HTRA2, HRAS, FAS, IKBKB, LMNB1, PIK3CA, PIK3R2, CYCS, MAP2K2, PTPN13, RELA, ACTG1, TUBA4A, TUBAL3, TNFRSF10A"
"Sphingolipid signaling pathway",0.034,0.218,1,118,14,"GNA13, ACER1, FCER1G, GNA12, HRAS, RHOA, PIK3CA, PIK3R2, PPP2R1A, MAP2K2, ASAH2, RAC1, RELA, MAPK12"
"Intestinal immune network for IgA production",0.034,0.218,1,45,7,"TNFSF13B, TNFRSF13B, CCR10, IL2, LTBR, CXCL12, CXCR4"
"TNF signaling pathway",0.036,0.223,1,108,13,"TAB1, JAG1, FAS, IKBKB, MMP3, MMP9, PIK3CA, PIK3R2, RELA, MAPK12, TNFAIP3, RPS6KA4, CREB5"
"AMPK signaling pathway",0.038,0.225,1,120,14,"EEF2, CRTC2, FBP1, G6PC, ACACB, LEPR, ADIPOR1, CAB39, PFKFB2, PIK3CA, PIK3R2, PPP2R1A, CCNA1, CREB5"
"Vascular smooth muscle contraction",0.038,0.225,1,120,14,"CALCRL, RAMP1, GNA13, ARHGEF12, PLA2G4F, PLA2G2D, GNA12, RHOA, PPP1R12C, PRKACB, PRKCD, PRKCH, MAP2K2, PTGIR"
"RNA transport",0.039,0.226,1,166,18,"RNPS1, NUP35, ACIN1, CYFIP1, NUP62, CYFIP2, KPNB1, NCBP1, NUP98, POP5, NUP107, THOC2, RANBP2, UPF3B, NUP93, EIF4A3, RBM8A, NUP153"
"HIF-1 signaling pathway",0.041,0.231,1,99,12,"CYBB, EP300, ERBB2, ANGPT1, IL6R, LTBR, SERPINE1, PIK3CA, PIK3R2, MAP2K2, RELA, CAMK2A"
