"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"RIG-I-like receptor signaling pathway",0.016,0.136,1,70,4,"DDX58, NFKB1, IFIH1, ISG15"
"Leukocyte transendothelial migration",0.019,0.16,1,112,5,"ICAM1, ITGAM, ITGB2, NCF2, PECAM1"
"Cellular senescence",0.023,0.182,1,159,6,"HLA-A, HLA-B, IL1A, NFKB1, ZFP36L1, SQSTM1"
"ErbB signaling pathway",0.03,0.233,1,85,4,"SRC, STAT5A, CAMK2D, CBL"
"IL-17 signaling pathway",0.04,0.3,1,93,4,"IL1B, NFKB1, PTGS2, CCL20"
"Inflammatory mediator regulation of TRP channels",0.045,0.332,1,97,4,"IL1B, PLA2G4A, SRC, CAMK2D"
"VEGF signaling pathway",0.048,0.342,1,59,3,"PLA2G4A, PTGS2, SRC"
"Endocytosis",0.051,0.354,1,243,7,"CLTA, HLA-A, HLA-B, PML, SRC, TFRC, CBL"
"Non-alcoholic fatty liver disease (NAFLD)",0.054,0.356,1,148,5,"IL1A, IL1B, NDUFA4, NDUFA10, NFKB1"
"D-Glutamine and D-glutamate metabolism",0.054,0.356,1,4,1,"GLS"
"Insulin resistance",0.061,0.37,1,107,4,"GFPT1, NFKB1, PTPN1, CD36"
"Mitophagy - animal",0.061,0.37,1,65,3,"GABARAP, SRC, SQSTM1"
"Th17 cell differentiation",0.061,0.37,1,107,4,"IL1B, NFKB1, STAT1, STAT5A"
"Fc epsilon RI signaling pathway",0.066,0.382,1,67,3,"FCER1G, LCP2, PLA2G4A"
"Phenylalanine, tyrosine and tryptophan biosynthesis",0.067,0.382,1,5,1,"IL4I1"
"Neomycin, kanamycin and gentamicin biosynthesis",0.067,0.382,1,5,1,"HK2"
"Cytokine-cytokine receptor interaction",0.08,0.444,1,270,7,"IL1A, IL1B, CCL4L1, CCL3, CCL5, CCL20, CD40"
"Platelet activation",0.091,0.492,1,123,4,"FCER1G, LCP2, PLA2G4A, SRC"
"ECM-receptor interaction",0.105,0.549,1,82,3,"VTN, CD36, CD44"
"Riboflavin metabolism",0.106,0.549,1,8,1,"ACP5"
"GABAergic synapse",0.123,0.604,1,88,3,"GABARAP, GLS, SRC"
"Insulin signaling pathway",0.124,0.604,1,138,4,"HK2, PTPN1, CBL, FBP2"
"Fatty acid degradation",0.124,0.604,1,44,2,"ACSL1, ACSL4"
"Ether lipid metabolism",0.129,0.604,1,45,2,"PLD3, PLA2G4A"
"Cysteine and methionine metabolism",0.129,0.604,1,45,2,"IL4I1, SMS"
"GnRH signaling pathway",0.135,0.612,1,92,3,"PLA2G4A, SRC, CAMK2D"
"Th1 and Th2 cell differentiation",0.135,0.612,1,92,3,"NFKB1, STAT1, STAT5A"
"Amino sugar and nucleotide sugar metabolism",0.143,0.624,1,48,2,"GFPT1, HK2"
"Fatty acid metabolism",0.143,0.624,1,48,2,"ACSL1, ACSL4"
"Ovarian steroidogenesis",0.152,0.654,1,50,2,"PLA2G4A, PTGS2"
"Oxytocin signaling pathway",0.16,0.675,1,152,4,"PLA2G4A, PTGS2, SRC, CAMK2D"
"T cell receptor signaling pathway",0.168,0.697,1,102,3,"LCP2, NFKB1, CBL"
"Regulation of lipolysis in adipocytes",0.172,0.702,1,54,2,"FABP4, PTGS2"
"Arachidonic acid metabolism",0.212,0.839,1,62,2,"PLA2G4A, PTGS2"
"Phenylalanine metabolism",0.212,0.839,1,17,1,"IL4I1"
"AMPK signaling pathway",0.232,0.903,1,120,3,"PFKFB3, FBP2, CD36"
"Glycolysis / Gluconeogenesis",0.238,0.912,1,67,2,"HK2, FBP2"
"Arginine biosynthesis",0.244,0.921,1,20,1,"GLS"
"B cell receptor signaling pathway",0.253,0.942,1,70,2,"NFKB1, CD81"
"Adherens junction",0.264,0.966,1,72,2,"PTPN1, SRC"
"Proximal tubule bicarbonate reclamation",0.275,0.979,1,23,1,"GLS"
"Oxidative phosphorylation",0.277,0.979,1,132,3,"NDUFA4, NDUFA10, ATP6AP1"
"MAPK signaling pathway",0.279,0.979,1,255,5,"IL1A, IL1B, NFKB1, NFKB2, PLA2G4A"
"Metabolic pathways",0.291,1,1,1262,20,"NAMPT, ACSL1, ACSL4, PLD3, IL4I1, GFPT1, GLS, HK2, HMOX1, IDO1, NDUFA4, NDUFA10, PLA2G4A, ATP6AP1, ACP5, PTGS2, SMS, KMO, FBP2, KYNU"
"alpha-Linolenic acid metabolism",0.295,1,1,25,1,"PLA2G4A"
"Apoptosis",0.3,1,1,138,3,"CTSB, NFKB1, TRAF1"
"Folate biosynthesis",0.305,1,1,26,1,"GGH"
"Peroxisome",0.32,1,1,83,2,"ACSL1, ACSL4"
"Nicotinate and nicotinamide metabolism",0.324,1,1,28,1,"NAMPT"
"Rap1 signaling pathway",0.333,1,1,210,4,"ITGAM, ITGB2, LCP2, SRC"
"Linoleic acid metabolism",0.334,1,1,29,1,"PLA2G4A"
"Retrograde endocannabinoid signaling",0.334,1,1,147,3,"NDUFA4, NDUFA10, PTGS2"
"Regulation of actin cytoskeleton",0.336,1,1,211,4,"ITGAM, ITGAX, ITGB2, SRC"
"Pentose phosphate pathway",0.343,1,1,30,1,"FBP2"
"Galactose metabolism",0.352,1,1,31,1,"HK2"
"beta-Alanine metabolism",0.352,1,1,31,1,"SMS"
"Fc gamma R-mediated phagocytosis",0.356,1,1,90,2,"HCK, PLA2G4A"
"Autophagy - other",0.361,1,1,32,1,"GABARAP"
"Jak-STAT signaling pathway",0.369,1,1,156,3,"PTPN2, STAT1, STAT5A"
"Tyrosine metabolism",0.388,1,1,35,1,"IL4I1"
"Glycerophospholipid metabolism",0.391,1,1,97,2,"PLD3, PLA2G4A"
"Starch and sucrose metabolism",0.396,1,1,36,1,"HK2"
"Tight junction",0.421,1,1,170,3,"SRC, CD1A, CD1C"
"Fat digestion and absorption",0.437,1,1,41,1,"CD36"
"Porphyrin and chlorophyll metabolism",0.437,1,1,41,1,"HMOX1"
"Carbohydrate digestion and absorption",0.46,1,1,44,1,"HK2"
"Serotonergic synapse",0.463,1,1,112,2,"PLA2G4A, PTGS2"
"Glutamatergic synapse",0.472,1,1,114,2,"GLS, PLA2G4A"
"Type II diabetes mellitus",0.475,1,1,46,1,"HK2"
"Carbon metabolism",0.477,1,1,115,2,"HK2, FBP2"
"Thyroid hormone signaling pathway",0.481,1,1,116,2,"SRC, STAT1"
"Intestinal immune network for IgA production",0.483,1,1,47,1,"CD40"
"Endocrine and other factor-regulated calcium reabsorption",0.483,1,1,47,1,"CLTA"
"Sphingolipid signaling pathway",0.49,1,1,118,2,"FCER1G, NFKB1"
"Valine, leucine and isoleucine degradation",0.49,1,1,48,1,"IL4I1"
"Notch signaling pathway",0.49,1,1,48,1,"NCSTN"
"Neurotrophin signaling pathway",0.495,1,1,119,2,"NFKB1, CAMK2D"
"Arginine and proline metabolism",0.497,1,1,49,1,"SMS"
"Glutathione metabolism",0.531,1,1,54,1,"SMS"
"Autophagy - animal",0.534,1,1,128,2,"GABARAP, CTSB"
"Relaxin signaling pathway",0.542,1,1,130,2,"NFKB1, SRC"
"Long-term depression",0.569,1,1,60,1,"PLA2G4A"
"Ubiquitin mediated proteolysis",0.571,1,1,137,2,"PML, CBL"
"Synaptic vesicle cycle",0.587,1,1,63,1,"CLTA"
"Renin secretion",0.599,1,1,65,1,"CTSB"
"Phospholipase D signaling pathway",0.602,1,1,145,2,"FCER1G, PLA2G4A"
"Long-term potentiation",0.61,1,1,67,1,"CAMK2D"
"Ras signaling pathway",0.612,1,1,226,3,"NFKB1, PLA2G4A, REL"
"Gastric acid secretion",0.651,1,1,75,1,"CAMK2D"
"EGFR tyrosine kinase inhibitor resistance",0.671,1,1,79,1,"SRC"
"Aldosterone synthesis and secretion",0.684,1,1,82,1,"CAMK2D"
"Insulin secretion",0.697,1,1,85,1,"CAMK2D"
"Axon guidance",0.701,1,1,174,2,"SRC, CAMK2D"
"Gap junction",0.71,1,1,88,1,"SRC"
"Longevity regulating pathway",0.714,1,1,89,1,"NFKB1"
"Salivary secretion",0.718,1,1,90,1,"CST3"
"Endocrine resistance",0.737,1,1,95,1,"SRC"
"Circadian entrainment",0.741,1,1,96,1,"CAMK2D"
"Estrogen signaling pathway",0.748,1,1,98,1,"SRC"
"Melanogenesis",0.759,1,1,101,1,"CAMK2D"
"Glucagon signaling pathway",0.766,1,1,103,1,"CAMK2D"
"cAMP signaling pathway",0.767,1,1,198,2,"NFKB1, CAMK2D"
"Focal adhesion",0.767,1,1,198,2,"SRC, VTN"
"Cholinergic synapse",0.794,1,1,112,1,"CAMK2D"
"Vascular smooth muscle contraction",0.818,1,1,121,1,"PLA2G4A"
"Oocyte meiosis",0.818,1,1,121,1,"CAMK2D"
"FoxO signaling pathway",0.84,1,1,130,1,"GABARAP"
"Dopaminergic synapse",0.84,1,1,130,1,"CAMK2D"
"Apelin signaling pathway",0.855,1,1,137,1,"GABARAP"
"Wnt signaling pathway",0.865,1,1,142,1,"CAMK2D"
"Adrenergic signaling in cardiomyocytes",0.869,1,1,144,1,"CAMK2D"
"Hippo signaling pathway",0.885,1,1,153,1,"ITGB2"
"Protein processing in endoplasmic reticulum",0.905,1,1,166,1,"EIF2AK2"
"Calcium signaling pathway",0.923,1,1,181,1,"CAMK2D"
"PI3K-Akt signaling pathway",0.954,1,1,340,2,"NFKB1, VTN"
"Olfactory transduction",0.998,1,1,417,1,"CAMK2D"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,45,0,""
"Purine metabolism",1,1,1,172,0,""
"Platinum drug resistance",1,1,1,73,0,""
"cGMP-PKG signaling pathway",1,1,1,163,0,""
"mTOR signaling pathway",1,1,1,150,0,""
"Longevity regulating pathway - multiple species",1,1,1,62,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,139,0,""
"Progesterone-mediated oocyte maturation",1,1,1,96,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Protein digestion and absorption",1,1,1,90,0,""
"RNA transport",1,1,1,166,0,""
"Apoptosis - multiple species",1,1,1,33,0,""
"Taste transduction",1,1,1,83,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,33,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"ABC transporters",1,1,1,44,0,""
"Spliceosome",1,1,1,132,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Neuroactive ligand-receptor interaction",1,1,1,277,0,""
"Homologous recombination",1,1,1,41,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Pancreatic secretion",1,1,1,96,0,""
"RNA degradation",1,1,1,78,0,""
"Lysine degradation",1,1,1,59,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Cell cycle",1,1,1,124,0,""
"p53 signaling pathway",1,1,1,68,0,""
"Retinol metabolism",1,1,1,63,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,77,0,""
"mRNA surveillance pathway",1,1,1,90,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"Proteasome",1,1,1,45,0,""
"Pyrimidine metabolism",1,1,1,100,0,""
"Basal transcription factors",1,1,1,45,0,""
"Nucleotide excision repair",1,1,1,46,0,""
"SNARE interactions in vesicular transport",1,1,1,34,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Glycine, serine and threonine metabolism",1,1,1,40,0,""
"Biosynthesis of amino acids",1,1,1,72,0,""
"TGF-beta signaling pathway",1,1,1,83,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,33,0,""
"Glycerolipid metabolism",1,1,1,61,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Cardiac muscle contraction",1,1,1,78,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Phosphatidylinositol signaling system",1,1,1,99,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,25,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"DNA replication",1,1,1,36,0,""
"Sphingolipid metabolism",1,1,1,47,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Ribosome",1,1,1,131,0,""
"Other types of O-glycan biosynthesis",1,1,1,22,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"One carbon pool by folate",1,1,1,19,0,""
"RNA polymerase",1,1,1,31,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,26,0,""
"Steroid hormone biosynthesis",1,1,1,56,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,72,0,""
"Drug metabolism - cytochrome P450",1,1,1,68,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,24,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,23,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,23,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Hedgehog signaling pathway",1,1,1,46,0,""
"Fanconi anemia pathway",1,1,1,53,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,28,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Phototransduction",1,1,1,28,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
