"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Ras signaling pathway",0.025,0.181,1,221,11,"RASGRP2, FGF3, LAT, GNB2, PDGFA, PIK3R1, MAPK1, RAB5C, RAP1B, RASGRF2, FGF19"
"IL-17 signaling pathway",0.028,0.198,1,91,6,"IL17C, NFKBIA, MAPK1, CASP3, CASP8, FADD"
"Arginine and proline metabolism",0.029,0.198,1,46,4,"NOS1, ALDH7A1, LAP3, SRM"
"Circadian entrainment",0.035,0.233,1,96,6,"GNB2, GRIA1, NOS1, PRKG2, MAPK1, RYR1"
"HIF-1 signaling pathway",0.036,0.233,1,97,6,"CREBBP, EIF4E, ENO3, PFKL, PIK3R1, MAPK1"
"Autophagy - other",0.036,0.233,1,29,3,"WIPI2, PPP2CA, ATG4C"
"Rap1 signaling pathway",0.038,0.234,1,207,10,"RASGRP2, CNR1, F2R, FGF3, LAT, PDGFA, PIK3R1, MAPK1, RAP1B, FGF19"
"T cell receptor signaling pathway",0.041,0.251,1,100,6,"DLG1, LAT, NFKBIA, PIK3R1, PPP3R2, MAPK1"
"Necroptosis",0.054,0.318,1,162,8,"DNM1L, CHMP4B, FAS, BID, SLC25A31, CASP8, FADD, CHMP4C"
"Axon guidance",0.071,0.411,1,172,8,"RHOD, NFATC4, PIK3R1, SSH3, PPP3R2, MAPK1, TRPC6, CXCR4"
"Oxidative phosphorylation",0.084,0.441,1,120,6,"COX6B1, COX7B2, UQCRHL, NDUFV3, ATP6V0A4, ATP6V0D1"
"Type I diabetes mellitus",0.085,0.441,1,41,3,"HLA-A, HLA-C, FAS"
"Glycolysis / Gluconeogenesis",0.086,0.441,1,66,4,"ENO3, ALDH7A1, PFKL, PKM"
"Calcium signaling pathway",0.087,0.441,1,180,8,"CYSLTR1, F2R, GRM1, NOS1, OXTR, PPP3R2, RYR1, SLC25A31"
"Chemokine signaling pathway",0.089,0.441,1,181,8,"RASGRP2, GNB2, NFKBIA, PIK3R1, MAPK1, RAP1B, CCL4, CXCR4"
"Neuroactive ligand-receptor interaction",0.089,0.441,1,274,11,"CYSLTR1, CNR1, ADORA3, F2R, FSHB, GLP1R, GRIA1, GRM1, HTR1F, OXTR, THRB"
"Hippo signaling pathway",0.089,0.441,1,151,7,"CTGF, DLG1, DVL2, MYC, PPP2CA, WNT1, CCND3"
"Progesterone-mediated oocyte maturation",0.09,0.441,1,94,5,"ANAPC7, PIK3R1, MAPK1, CDK1, CDC25B"
"Antigen processing and presentation",0.094,0.444,1,68,4,"CTSL, HLA-A, HLA-C, KIR3DL1"
"Adipocytokine signaling pathway",0.098,0.444,1,69,4,"CPT1B, NFKBIA, ACSL5, PRKAG3"
"Proteasome",0.1,0.444,1,44,3,"PSME4, PSMB6, PSMC4"
"Fatty acid metabolism",0.1,0.444,1,44,3,"CPT1B, CPT2, ACSL5"
"Vasopressin-regulated water reabsorption",0.1,0.444,1,44,3,"DCTN1, DYNC1LI2, RAB5C"
"B cell receptor signaling pathway",0.102,0.444,1,70,4,"NFKBIA, PIK3R1, PPP3R2, MAPK1"
"Estrogen signaling pathway",0.103,0.444,1,98,5,"ATF2, GRM1, PIK3R1, MAPK1, SP1"
"Relaxin signaling pathway",0.11,0.453,1,129,6,"ATF2, GNB2, NFKBIA, NOS1, PIK3R1, MAPK1"
"PPAR signaling pathway",0.11,0.453,1,72,4,"CPT1B, CPT2, CYP7A1, ACSL5"
"Type II diabetes mellitus",0.111,0.453,1,46,3,"PIK3R1, PKM, MAPK1"
"Cardiac muscle contraction",0.118,0.475,1,74,4,"COX6B1, COX7B2, UQCRHL, MYL2"
"Insulin resistance",0.132,0.522,1,106,5,"CPT1B, NFKBIA, PIK3R1, PRKAG3, MLX"
"EGFR tyrosine kinase inhibitor resistance",0.141,0.54,1,79,4,"EIF4E, PDGFA, PIK3R1, MAPK1"
"Signaling pathways regulating pluripotency of stem cells",0.142,0.54,1,139,6,"DVL2, MYC, PIK3R1, MAPK1, WNT1, NANOG"
"Glutamatergic synapse",0.144,0.54,1,109,5,"GNB2, GRIA1, GRM1, PPP3R2, MAPK1"
"Retrograde endocannabinoid signaling",0.145,0.54,1,140,6,"CNR1, GNB2, GRIA1, GRM1, NDUFV3, MAPK1"
"Collecting duct acid secretion",0.149,0.547,1,27,2,"ATP6V0A4, ATP6V0D1"
"Sphingolipid signaling pathway",0.172,0.585,1,116,5,"ADORA3, PIK3R1, PPP2CA, MAPK1, BID"
"Thyroid hormone signaling pathway",0.172,0.585,1,116,5,"CREBBP, MYC, PIK3R1, MAPK1, THRB"
"Fc gamma R-mediated phagocytosis",0.18,0.585,1,87,4,"ARPC1B, LAT, PIK3R1, MAPK1"
"AMPK signaling pathway",0.181,0.585,1,118,5,"CPT1B, PFKL, PIK3R1, PRKAG3, PPP2CA"
"Neurotrophin signaling pathway",0.181,0.585,1,118,5,"MAP3K3, NFKBIA, PIK3R1, MAPK1, RAP1B"
"Oocyte meiosis",0.181,0.585,1,118,5,"ANAPC7, PPP2CA, PPP3R2, MAPK1, CDK1"
"mTOR signaling pathway",0.182,0.585,1,150,6,"RRAGA, DVL2, EIF4E, PIK3R1, MAPK1, WNT1"
"VEGF signaling pathway",0.182,0.585,1,58,3,"PIK3R1, PPP3R2, MAPK1"
"Longevity regulating pathway",0.185,0.585,1,88,4,"ATF2, EIF4E, PIK3R1, PRKAG3"
"Oxytocin signaling pathway",0.186,0.585,1,151,6,"NFATC4, OXTR, PRKAG3, PPP3R2, MAPK1, RYR1"
"beta-Alanine metabolism",0.186,0.585,1,31,2,"ALDH7A1, SRM"
"Th1 and Th2 cell differentiation",0.195,0.607,1,90,4,"LAT, NFKBIA, PPP3R2, MAPK1"
"Mitophagy - animal",0.202,0.62,1,61,3,"AMBRA1, MFN1, SP1"
"Cytosolic DNA-sensing pathway",0.208,0.633,1,62,3,"IL18, NFKBIA, CCL4"
"Osteoclast differentiation",0.212,0.635,1,125,5,"CYBA, NFKBIA, PIK3R1, PPP3R2, MAPK1"
"Tryptophan metabolism",0.223,0.661,1,35,2,"CYP1A1, ALDH7A1"
"AGE-RAGE signaling pathway in diabetic complications",0.233,0.681,1,97,4,"FN1, PIK3R1, MAPK1, CASP3"
"Fc epsilon RI signaling pathway",0.235,0.681,1,66,3,"LAT, PIK3R1, MAPK1"
"Aldosterone-regulated sodium reabsorption",0.242,0.692,1,37,2,"PIK3R1, MAPK1"
"RIG-I-like receptor signaling pathway",0.249,0.697,1,68,3,"NFKBIA, CASP8, FADD"
"Ribosome",0.249,0.697,1,133,5,"RPL3, RPL21, RPL30, RPS5, RPS16"
"Melanogenesis",0.255,0.7,1,101,4,"CREBBP, DVL2, MAPK1, WNT1"
"Biosynthesis of amino acids",0.256,0.7,1,69,3,"ENO3, PFKL, PKM"
"Pyruvate metabolism",0.261,0.706,1,39,2,"ALDH7A1, PKM"
"Th17 cell differentiation",0.277,0.738,1,105,4,"LAT, NFKBIA, PPP3R2, MAPK1"
"Phospholipase D signaling pathway",0.283,0.738,1,140,5,"F2R, GRM1, PDGFA, PIK3R1, MAPK1"
"RNA degradation",0.283,0.738,1,73,3,"ENO3, PFKL, PAN2"
"Fatty acid biosynthesis",0.285,0.738,1,13,1,"ACSL5"
"Serotonergic synapse",0.312,0.8,1,111,4,"GNB2, HTR1F, MAPK1, CASP3"
"Complement and coagulation cascades",0.325,0.823,1,79,3,"F2R, FGB, VWF"
"Nucleotide excision repair",0.327,0.823,1,46,2,"MNAT1, POLE4"
"Notch signaling pathway",0.346,0.861,1,48,2,"CREBBP, DVL2"
"Primary bile acid biosynthesis",0.355,0.863,1,17,1,"CYP7A1"
"Ovarian steroidogenesis",0.355,0.863,1,49,2,"CYP1A1, FSHB"
"ErbB signaling pathway",0.36,0.863,1,84,3,"MYC, PIK3R1, MAPK1"
"Steroid hormone biosynthesis",0.364,0.863,1,50,2,"CYP1A1, CYP7A1"
"mRNA surveillance pathway",0.367,0.863,1,85,3,"NXF1, PPP2CA, UPF3A"
"Insulin secretion",0.367,0.863,1,85,3,"ATF2, GPR119, GLP1R"
"Endocytosis",0.38,0.873,1,233,7,"ARPC1B, CHMP4B, HLA-A, HLA-C, RAB5C, CXCR4, CHMP4C"
"Lysosome",0.381,0.873,1,123,4,"CTSL, LAMP1, ATP6V0A4, ATP6V0D1"
"Regulation of lipolysis in adipocytes",0.401,0.873,1,54,2,"PIK3R1, PRKG2"
"Lysine degradation",0.401,0.873,1,54,2,"ALDH7A1, SETD7"
"Glutathione metabolism",0.401,0.873,1,54,2,"LAP3, SRM"
"Steroid biosynthesis",0.403,0.873,1,20,1,"FDFT1"
"Ascorbate and aldarate metabolism",0.403,0.873,1,20,1,"ALDH7A1"
"Arginine biosynthesis",0.403,0.873,1,20,1,"NOS1"
"GnRH signaling pathway",0.409,0.873,1,91,3,"FSHB, MAP3K3, MAPK1"
"Dopaminergic synapse",0.41,0.873,1,128,4,"ATF2, GNB2, GRIA1, PPP2CA"
"Retinol metabolism",0.41,0.873,1,55,2,"CYP1A1, CYP4A11"
"NF-kappa B signaling pathway",0.416,0.877,1,92,3,"LAT, NFKBIA, CCL4"
"Histidine metabolism",0.433,0.905,1,22,1,"ALDH7A1"
"Endocrine resistance",0.436,0.905,1,95,3,"PIK3R1, MAPK1, SP1"
"Insulin signaling pathway",0.467,0.96,1,138,4,"EIF4E, PIK3R1, PRKAG3, MAPK1"
"Longevity regulating pathway - multiple species",0.47,0.96,1,62,2,"PIK3R1, PRKAG3"
"Folate biosynthesis",0.475,0.961,1,25,1,"GCH1"
"Synaptic vesicle cycle",0.479,0.961,1,63,2,"ATP6V0A4, ATP6V0D1"
"Adrenergic signaling in cardiomyocytes",0.49,0.975,1,142,4,"ATF2, MYL2, PPP2CA, MAPK1"
"Renin secretion",0.495,0.979,1,65,2,"PPP3R2, PRKG2"
"Adherens junction",0.511,1,1,67,2,"CREBBP, MAPK1"
"Pentose phosphate pathway",0.527,1,1,29,1,"PFKL"
"Prolactin signaling pathway",0.535,1,1,70,2,"PIK3R1, MAPK1"
"Galactose metabolism",0.539,1,1,30,1,"PFKL"
"Circadian rhythm",0.539,1,1,30,1,"PRKAG3"
"Fructose and mannose metabolism",0.539,1,1,30,1,"PFKL"
"Jak-STAT signaling pathway",0.543,1,1,152,4,"CREBBP, MYC, PIK3R1, CCND3"
"Cholinergic synapse",0.546,1,1,112,3,"GNB2, PIK3R1, MAPK1"
"Carbon metabolism",0.552,1,1,113,3,"ENO3, PFKL, PKM"
"Ribosome biogenesis in eukaryotes",0.558,1,1,73,2,"NXF1, POP4"
"Base excision repair",0.573,1,1,33,1,"POLE4"
"DNA replication",0.595,1,1,35,1,"POLE4"
"Taste transduction",0.622,1,1,82,2,"GRM1, HTR1F"
"Purine metabolism",0.633,1,1,170,4,"NME6, GUK1, PKM, POLE4"
"Glycine, serine and threonine metabolism",0.635,1,1,39,1,"ALDH7A1"
"Ferroptosis",0.644,1,1,40,1,"ACSL5"
"Cytokine-cytokine receptor interaction",0.665,1,1,263,6,"IL17C, FAS, IL18, PDGFA, CCL4, CXCR4"
"Carbohydrate digestion and absorption",0.671,1,1,43,1,"PIK3R1"
"Salivary secretion",0.672,1,1,90,2,"NOS1, PRKG2"
"Hematopoietic cell lineage",0.678,1,1,91,2,"ITGA2, ITGA5"
"Basal transcription factors",0.679,1,1,44,1,"MNAT1"
"Cysteine and methionine metabolism",0.679,1,1,44,1,"SRM"
"Intestinal immune network for IgA production",0.687,1,1,45,1,"CXCR4"
"Inflammatory mediator regulation of TRP channels",0.706,1,1,96,2,"TRPV2, PIK3R1"
"Valine, leucine and isoleucine degradation",0.711,1,1,48,1,"ALDH7A1"
"Pyrimidine metabolism",0.732,1,1,101,2,"NME6, POLE4"
"Glycerolipid metabolism",0.746,1,1,53,1,"ALDH7A1"
"Arachidonic acid metabolism",0.788,1,1,60,1,"CYP4A11"
"Vascular smooth muscle contraction",0.811,1,1,119,2,"CYP4A11, MAPK1"
"Metabolism of xenobiotics by cytochrome P450",0.814,1,1,65,1,"CYP1A1"
"Bile secretion",0.841,1,1,71,1,"CYP7A1"
"Thyroid hormone synthesis",0.853,1,1,74,1,"ATF2"
"Gastric acid secretion",0.857,1,1,75,1,"EZR"
"Cell adhesion molecules (CAMs)",0.868,1,1,137,2,"HLA-A, HLA-C"
"Aldosterone synthesis and secretion",0.88,1,1,82,1,"ATF2"
"Peroxisome",0.884,1,1,83,1,"ACSL5"
"GABAergic synapse",0.895,1,1,87,1,"GNB2"
"Pancreatic secretion",0.915,1,1,95,1,"RAP1B"
"Phosphatidylinositol signaling system",0.919,1,1,97,1,"PIK3R1"
"Ubiquitin mediated proteolysis",0.969,1,1,134,1,"ANAPC7"
"Metabolic pathways",0.974,1,1,1212,22,"NME6, COX6B1, CYP1A1, CYP4A11, CYP7A1, COX7B2, ENO3, FDFT1, GCH1, GUK1, UQCRHL, NDUFV3, NOS1, ALDH7A1, ATP6V0A4, LAP3, ACSL5, PFKL, PKM, POLE4, SRM, ATP6V0D1"
"Protein processing in endoplasmic reticulum",0.984,1,1,159,1,"BAK1"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,39,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,47,0,""
"Protein digestion and absorption",1,1,1,88,0,""
"Glycerophospholipid metabolism",1,1,1,87,0,""
"Ether lipid metabolism",1,1,1,39,0,""
"Linoleic acid metabolism",1,1,1,27,0,""
"alpha-Linolenic acid metabolism",1,1,1,23,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,28,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Spliceosome",1,1,1,129,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,43,0,""
"Antifolate resistance",1,1,1,29,0,""
"ABC transporters",1,1,1,44,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,37,0,""
"Non-homologous end-joining",1,1,1,12,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"N-Glycan biosynthesis",1,1,1,48,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,25,0,""
"Mannose type O-glycan biosynthesis",1,1,1,19,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Sulfur metabolism",1,1,1,9,0,""
"Phosphonate and phosphinate metabolism",1,1,1,5,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,21,0,""
"Fat digestion and absorption",1,1,1,37,0,""
"Sphingolipid metabolism",1,1,1,44,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Mineral absorption",1,1,1,50,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,15,0,""
"RNA polymerase",1,1,1,31,0,""
"Mismatch repair",1,1,1,23,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,35,0,""
"Drug metabolism - cytochrome P450",1,1,1,61,0,""
"Olfactory transduction",1,1,1,407,1,"PRKG2"
"Other glycan degradation",1,1,1,18,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Protein export",1,1,1,22,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,19,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,23,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Hedgehog signaling pathway",1,1,1,44,0,""
"Starch and sucrose metabolism",1,1,1,34,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Fanconi anemia pathway",1,1,1,48,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,35,0,""
"Tyrosine metabolism",1,1,1,34,0,""
"Phototransduction",1,1,1,28,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Riboflavin metabolism",1,1,1,8,0,""
