"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"B cell receptor signaling pathway",0,0.002,0.028,70,13,"RASGRP3, INPPL1, NFATC1, NFKBIA, NRAS, PIK3CD, PPP3R1, PRKCB, MAP2K2, RAC1, RAC3, CD79A, CD79B"
"GnRH signaling pathway",0,0.002,0.04,92,15,"ADCY3, ADCY9, MAPK14, ELK1, GNRHR, ITPR2, ATF4, NRAS, PRKCA, PRKCB, MAPK11, MAPK9, MAP2K2, CAMK2D, CAMK2G"
"Cellular senescence",0,0.003,0.049,159,21,"CHEK1, MAPK14, GADD45A, FOXO3, SIRT1, ITPR2, GADD45B, NFATC1, NRAS, PIK3CD, PPP1CA, PPP3R1, MAPK11, MAP2K2, CCND1, TGFBR2, VDAC1, CAPN1, SQSTM1, BTRC, CDC25A"
"ErbB signaling pathway",0,0.003,0.059,85,14,"NRG3, ELK1, ABL1, NRG1, NCK1, NRAS, PIK3CD, PRKCA, PRKCB, MAPK9, MAP2K2, RPS6KB1, CAMK2D, CAMK2G"
"cGMP-PKG signaling pathway",0,0.004,0.07,163,21,"MRVI1, ADCY3, ADCY9, ADRA1D, ADRA1B, CREB3L4, ADRA2A, ADRB1, GUCY1A2, ITPR2, MEF2A, PPP1R12A, ATF4, NFATC1, NPR2, PDE2A, PDE3A, PPP1CA, PPP3R1, MAP2K2, VDAC1"
"HIF-1 signaling pathway",0,0.005,0.092,99,15,"IFNG, PDHB, PFKL, PIK3CD, EGLN1, PRKCA, PRKCB, MAP2K2, BCL2, RPS6, RPS6KB1, TCEB2, CAMK2D, CAMK2G, RBX1"
"Vascular smooth muscle contraction",0,0.005,0.095,121,17,"CALCRL, MRVI1, ADCY3, ADCY9, ADRA1D, ADRA1B, CYP4A11, ARHGEF12, GUCY1A2, ITPR2, PPP1R12A, NPR2, PPP1CA, PRKCA, PRKCB, MAP2K2, ARHGEF1"
"Long-term depression",0,0.005,0.106,60,11,"GRID2, GUCY1A2, ITPR2, NRAS, PPP2CA, PPP2R1A, PPP2R1B, PRKCA, PRKCB, MAP2K2, CACNA1A"
"Platelet activation",0,0.005,0.116,123,17,"RASGRP1, RASGRP2, ADCY3, ADCY9, MAPK14, ARHGEF12, GUCY1A2, ITPR2, PPP1R12A, P2RY1, PIK3CD, APBB1IP, PPP1CA, MAPK11, PTGS1, STIM1, ARHGEF1"
"Cholinergic synapse",0,0.005,0.117,112,16,"GNB5, ADCY3, ADCY9, CREB3L4, GNB1, GNGT1, ITPR2, ATF4, NRAS, PIK3CD, PRKCA, PRKCB, BCL2, CACNA1A, CAMK2D, CAMK2G"
"Serotonergic synapse",0,0.005,0.117,112,16,"GNB5, CYP2C9, ALOX15B, CYP4X1, GNB1, GNGT1, HTR1E, ITPR2, KCNJ5, KCNN2, MAOB, NRAS, PRKCA, PRKCB, PTGS1, CACNA1A"
"Olfactory transduction",0.001,0.005,0.126,417,40,"OR5I1, ADCY3, OR4D2, OR6K6, OR6B1, OR13C5, OR10S1, OR5A1, OR4D11, OR1C1, OR1A2, OR1J4, OR2K2, OR10J1, OR8B2, OR7E24, OR1L1, GNAL, GNB1, OR9G4, OR8S1, OR6S1, OR52K1, OR51D1, OR52E6, OR8H2, OR5B12, OR6M1, OR4K13, OR4F6, OR13C2, OR1L6, OR14I1, OR2T27, OR4M1, OR2B3, PDE2A, OR6N2, CAMK2D, CAMK2G"
"Necroptosis",0.001,0.007,0.184,163,20,"RIPK3, PARP4, PYCARD, H2AFZ, BIRC2, HSP90AA1, IFNG, PPIA, MAPK9, PYGB, PYGL, BCL2, VDAC1, ZBP1, CAMK2D, CAMK2G, CAPN1, HIST1H2AJ, TNFRSF10B, SQSTM1"
"Ras signaling pathway",0.001,0.007,0.202,226,25,"RASGRP1, RASGRP2, GNB5, PLA2G16, RASSF1, ELK1, FGFR2, RGL1, ABL1, RASGRP3, GNB1, GNGT1, GRIN2B, NRAS, PIK3CD, PRKCA, PRKCB, MAPK9, MAP2K2, RGL2, RAC1, RAC3, ZAP70, SHOC2, FGF18"
"Sphingolipid signaling pathway",0.001,0.007,0.209,118,16,"MAPK14, NRAS, PIK3CD, PPP2CA, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R5C, PRKCA, PRKCB, MAPK11, MAPK9, MAP2K2, RAC1, RAC3, BCL2"
"Th17 cell differentiation",0.001,0.007,0.213,107,15,"MAPK14, HLA-DPA1, HSP90AA1, IFNG, IL2RA, IL4R, NFATC1, NFKBIA, IL23A, PPP3R1, MAPK11, MAPK9, RORC, TGFBR2, ZAP70"
"Hippo signaling pathway",0.001,0.007,0.214,153,19,"RASSF1, BBC3, GLI2, BIRC2, ITGB2, PPP1CA, PPP2CA, PPP2R1A, PPP2R1B, PPP2R2A, CCND1, BMP2, SNAI2, TGFBR2, WNT3, YWHAE, FZD3, AXIN2, BTRC"
"Glycolysis / Gluconeogenesis",0.001,0.009,0.279,67,11,"ADH1A, ADH6, ADH7, ALDH3A1, ALDOB, PDHB, PFKL, PKM, BPGM, TPI1, ADPGK"
"Longevity regulating pathway",0.001,0.009,0.317,89,13,"ADCY3, ADCY9, CREB3L4, FOXO3, SIRT1, APPL1, ATF4, NRAS, PIK3CD, PPARG, PRKAA1, RPS6KB1, CAT"
"Drug metabolism - cytochrome P450",0.001,0.009,0.317,68,11,"ADH1A, ADH6, ADH7, CYP2C9, ALDH3A1, FMO1, FMO2, GSTK1, MAOB, UGT1A10, UGT2B17"
"PI3K-Akt signaling pathway",0.001,0.009,0.323,340,33,"GNB5, CDC37, CREB3L4, FGFR2, FOXO3, GNB1, GNGT1, HSP90AA1, IL2RA, IL4R, ITGA6, ITGB4, ATF4, NRAS, PIK3CD, PPP2CA, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R5C, PRKAA1, PRKCA, MAP2K2, RAC1, CCND1, BCL2, RPS6, RPS6KB1, BRCA1, YWHAE, CASP9, FGF18, LPAR2"
"Rap1 signaling pathway",0.001,0.01,0.37,210,23,"RASGRP2, ADCY3, ADCY9, CNR1, MAPK14, FGFR2, PRKD3, RASGRP3, GRIN2B, ITGB2, NRAS, P2RY1, PIK3CD, APBB1IP, PRKCA, PRKCB, MAPK11, MAP2K2, RAC1, RAC3, FGF18, LPAR2, BCAR1"
"Chemokine signaling pathway",0.002,0.01,0.376,185,21,"RASGRP2, GNB5, ADCY3, ADCY9, FOXO3, GNB1, GNGT1, CXCL1, CXCR1, NFKBIA, NRAS, PIK3CD, PRKCB, PREX1, RAC1, CCL19, CCL20, CCL25, CXCL6, CXCL12, BCAR1"
"T cell receptor signaling pathway",0.002,0.01,0.387,102,14,"RASGRP1, MAPK14, IFNG, IL5, NCK1, NFATC1, NFKBIA, NRAS, PIK3CD, PPP3R1, MAPK11, MAPK9, MAP2K2, ZAP70"
"Glucagon signaling pathway",0.002,0.011,0.426,103,14,"CREB3L4, SIRT1, ITPR2, ATF4, PDHB, PFKL, PHKA2, PKM, PPP3R1, PRKAA1, PYGB, PYGL, CAMK2D, CAMK2G"
"Aldosterone synthesis and secretion",0.002,0.012,0.474,82,12,"ADCY3, ADCY9, CREB3L4, PRKD3, ITPR2, ATF1, ATF4, PDE2A, PRKCA, PRKCB, CAMK2D, CAMK2G"
"Endocrine resistance",0.002,0.013,0.58,95,13,"CARM1, ADCY3, ADCY9, MAPK14, ESR1, NRAS, PIK3CD, MAPK11, MAPK9, MAP2K2, CCND1, BCL2, RPS6KB1"
"Wnt signaling pathway",0.002,0.013,0.589,142,17,"FRAT2, NFATC1, PPP3R1, PRKCA, PRKCB, MAPK9, PSEN1, RAC1, RAC3, CCND1, WNT3, FZD3, CAMK2D, CAMK2G, AXIN2, BTRC, RBX1"
"FoxO signaling pathway",0.002,0.013,0.591,130,16,"CDKN2D, AGAP2, MAPK14, GADD45A, FOXO3, SIRT1, GADD45B, NRAS, PIK3CD, PRKAA1, MAPK11, MAPK9, MAP2K2, CCND1, TGFBR2, CAT"
"Relaxin signaling pathway",0.002,0.013,0.591,130,16,"GNB5, ADCY3, ADCY9, MAPK14, CREB3L4, GNB1, GNGT1, ATF4, NFKBIA, NRAS, PIK3CD, PRKCA, MAPK11, MAPK9, MAP2K2, TGFBR2"
"AMPK signaling pathway",0.003,0.015,0.687,120,15,"CREB3L4, EEF2, FOXO3, SIRT1, PFKL, PIK3CD, PPARG, PPP2CA, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R5C, PRKAA1, CCND1, RPS6KB1"
"Inflammatory mediator regulation of TRP channels",0.003,0.015,0.699,97,13,"ADCY3, ADCY9, MAPK14, HRH1, ITPR2, PIK3CD, PPP1CA, PRKCA, PRKCB, MAPK11, MAPK9, CAMK2D, CAMK2G"
"AGE-RAGE signaling pathway in diabetic complications",0.003,0.018,0.839,99,13,"MAPK14, NFATC1, NRAS, PIK3CD, PLCD1, PRKCA, PRKCB, MAPK11, MAPK9, RAC1, CCND1, BCL2, TGFBR2"
"Gap junction",0.003,0.018,0.869,88,12,"TUBB4B, ADCY3, TUBA3D, ADCY9, ADRB1, GUCY1A2, ITPR2, NRAS, PRKCA, PRKCB, MAP2K2, MAP2K5"
"Cell cycle",0.004,0.019,0.945,124,15,"CDKN2D, CHEK1, GADD45A, ABL1, GADD45B, CCND1, TFDP2, YWHAE, SMC1A, MAD1L1, SMC3, BUB3, CDC20, CDC25A, RBX1"
"Fc epsilon RI signaling pathway",0.004,0.019,0.96,67,10,"MAPK14, IL5, NRAS, PIK3CD, PRKCA, MAPK11, MAPK9, MAP2K2, RAC1, RAC3"
"EGFR tyrosine kinase inhibitor resistance",0.004,0.021,1,79,11,"FGFR2, FOXO3, NRG1, NRAS, PIK3CD, PRKCA, PRKCB, MAP2K2, BCL2, RPS6, RPS6KB1"
"Glutamatergic synapse",0.004,0.021,1,114,14,"GNB5, ADCY3, ADCY9, GNB1, GNGT1, GRIN2B, GRM3, GRM7, ITPR2, PPP3R1, PRKCA, PRKCB, SLC17A7, CACNA1A"
"mRNA surveillance pathway",0.004,0.021,1,90,12,"SMG5, NCBP1, PPP1CA, PPP2CA, PPP2R1A, PPP2R1B, PPP2R2A, PPP2R5C, UPF3A, CPSF7, EIF4A3, SMG7"
"Osteoclast differentiation",0.005,0.022,1,127,15,"MAPK14, CYBA, IFNG, JUNB, NFATC1, NFKB2, NFKBIA, PIK3CD, PPARG, PPP3R1, MAPK11, MAPK9, RAC1, TGFBR2, SQSTM1"
"Th1 and Th2 cell differentiation",0.005,0.023,1,92,12,"MAPK14, HLA-DPA1, IFNG, IL2RA, IL4R, IL5, NFATC1, NFKBIA, PPP3R1, MAPK11, MAPK9, ZAP70"
"Prolactin signaling pathway",0.005,0.024,1,70,10,"MAPK14, ESR1, FOXO3, LHCGR, NRAS, PIK3CD, MAPK11, MAPK9, MAP2K2, CCND1"
"Calcium signaling pathway",0.006,0.026,1,181,19,"ADCY3, ADCY9, ADRA1D, ADRA1B, ADRB1, GNAL, HRH1, ITPR2, LHCGR, PHKA2, PLCD1, PPP3R1, PRKCA, PRKCB, STIM1, VDAC1, CACNA1A, CAMK2D, CAMK2G"
"Insulin resistance",0.007,0.028,1,107,13,"CREB3L4, NFKBIA, PIK3CD, PPP1CA, PTPA, PRKAA1, PRKCB, MAPK9, PYGB, PYGL, RPS6KA2, RPS6KB1, PPP1R3B"
"Longevity regulating pathway - multiple species",0.007,0.03,1,62,9,"ADCY3, ADCY9, FOXO3, SIRT1, NRAS, PIK3CD, PRKAA1, RPS6KB1, CAT"
"Regulation of actin cytoskeleton",0.007,0.03,1,211,21,"BAIAP2, F2, FGFR2, ARHGEF12, ITGA6, ITGB2, ITGB4, MYH10, PPP1R12A, NRAS, PIK3CD, PPP1CA, BRK1, MAP2K2, RAC1, RAC3, PIP4K2C, FGF18, WASF1, ARHGEF1, BCAR1"
"Circadian entrainment",0.007,0.03,1,96,12,"GNB5, ADCY3, ADCY9, GNB1, GNGT1, GRIN2B, GUCY1A2, KCNJ5, PRKCA, PRKCB, CAMK2D, CAMK2G"
"Retinol metabolism",0.008,0.032,1,63,9,"ADH1A, ADH6, ADH7, CYP1A1, CYP2C9, CYP4A11, CYP26A1, UGT1A10, UGT2B17"
"Estrogen signaling pathway",0.008,0.033,1,98,12,"ADCY3, ADCY9, CREB3L4, ESR1, HSP90AA1, ITPR2, KCNJ5, ATF4, NRAS, PIK3CD, MAP2K2, GABBR2"
"p53 signaling pathway",0.013,0.05,1,68,9,"CHEK1, GADD45A, BBC3, CD82, GADD45B, CYCS, CCND1, CASP9, TNFRSF10B"
"Phenylalanine metabolism",0.013,0.05,1,17,4,"ALDH3A1, AOC2, MAOB, AOC3"
"Hedgehog signaling pathway",0.013,0.05,1,46,7,"GLI1, GLI2, GLI3, CDON, CCND1, BCL2, BTRC"
"NF-kappa B signaling pathway",0.016,0.058,1,94,11,"BIRC2, GADD45B, NFKB2, NFKBIA, PRKCB, BCL2, CCL19, CXCL12, ZAP70, TNFSF14, CD40"
"TNF signaling pathway",0.017,0.063,1,108,12,"RIPK3, MAPK14, CREB3L4, CXCL1, BIRC2, JUNB, ATF4, NFKBIA, PIK3CD, MAPK11, MAPK9, CCL20"
"Taste transduction",0.017,0.063,1,83,10,"TAS2R20, HTR1E, P2RY1, TAS2R3, TAS2R16, TAS2R13, TAS2R14, TAS2R5, CACNA1A, GABBR2"
"Progesterone-mediated oocyte maturation",0.018,0.064,1,96,11,"ADCY3, ADCY9, MAPK14, HSP90AA1, PGR, PIK3CD, MAPK11, MAPK9, RPS6KA2, MAD1L1, CDC25A"
"Non-alcoholic fatty liver disease (NAFLD)",0.018,0.064,1,148,15,"DDIT3, ATF4, NDUFA9, NDUFB1, NDUFS2, NDUFS5, NDUFS8, PIK3CD, CYCS, PRKAA1, MAPK9, NDUFA4L2, RAC1, UQCRC1, COX5A"
"Metabolism of xenobiotics by cytochrome P450",0.019,0.064,1,72,9,"ADH1A, ADH6, ADH7, CYP1A1, CYP2C9, ALDH3A1, GSTK1, UGT1A10, UGT2B17"
"Platinum drug resistance",0.02,0.068,1,73,9,"ABCC2, BBC3, BIRC2, PIK3CD, CYCS, BAK1, BCL2, BRCA1, CASP9"
"Insulin secretion",0.02,0.068,1,85,10,"ADCY3, ADCY9, CREB3L4, KCNN2, ATF4, PRKCA, PRKCB, RAB3A, CAMK2D, CAMK2G"
"mTOR signaling pathway",0.021,0.068,1,150,15,"LPIN1, RICTOR, NRAS, PIK3CD, PRR5, PRKAA1, PRKCA, PRKCB, MAP2K2, RPS6, RPS6KA2, RPS6KB1, WNT3, MAPKAP1, FZD3"
"Apelin signaling pathway",0.021,0.069,1,137,14,"GNB5, ADCY3, ADCY9, GNB1, GNGT1, ITPR2, MEF2A, NRAS, PRKAA1, MAP2K2, CCND1, RPS6, RPS6KB1, BECN1"
"Insulin signaling pathway",0.022,0.072,1,138,14,"ELK1, INPPL1, NRAS, PHKA2, PIK3CD, PPP1CA, PRKAA1, MAPK9, MAP2K2, PYGB, PYGL, RPS6, RPS6KB1, PPP1R3B"
"Cytosolic DNA-sensing pathway",0.024,0.075,1,63,8,"POLR3F, POLR3C, RIPK3, PYCARD, NFKBIA, POLR3B, ZBP1, POLR1C"
"Circadian rhythm",0.024,0.076,1,30,5,"PRKAA1, RORC, BHLHE41, BTRC, RBX1"
"Natural killer cell mediated cytotoxicity",0.025,0.078,1,127,13,"IFNG, ITGB2, NFATC1, NRAS, PIK3CD, PPP3R1, PRKCA, PRKCB, MAP2K2, RAC1, RAC3, ZAP70, TNFRSF10B"
"Melanogenesis",0.025,0.078,1,101,11,"ADCY3, ADCY9, CREB3L4, NRAS, PRKCA, PRKCB, MAP2K2, WNT3, FZD3, CAMK2D, CAMK2G"
"Purine metabolism",0.031,0.095,1,172,16,"POLR3F, POLR3C, ADCY3, ADCY9, GUCY1A2, GUCY2F, ENTPD8, NPR2, PDE2A, PDE3A, PDE4B, PDE6G, PKM, POLR3B, ENTPD1, POLR1C"
"Ribosome",0.032,0.095,1,131,13,"RPL8, RPL9, RPL13, RPL26, RPL29, RPL34, RPL37A, RPS4X, RPS5, RPS6, RPS11, RPS12, RPS24"
"IL-17 signaling pathway",0.035,0.102,1,93,10,"MAPK14, CXCL1, HSP90AA1, IFNG, IL5, NFKBIA, MAPK11, MAPK9, CCL20, CXCL6"
"Vasopressin-regulated water reabsorption",0.035,0.102,1,44,6,"ADCY3, ADCY9, CREB3L4, AVP, AVPR2, STX4"
"Leukocyte transendothelial migration",0.049,0.141,1,112,11,"MAPK14, CYBA, ITGB2, PIK3CD, PRKCA, PRKCB, MAPK11, RAC1, CXCL12, TXK, BCAR1"
"Focal adhesion",0.052,0.149,1,198,17,"ELK1, FLNC, BIRC2, ILK, ITGA6, ITGB4, PPP1R12A, PIK3CD, PPP1CA, PRKCA, PRKCB, MAPK9, RAC1, RAC3, CCND1, BCL2, BCAR1"
"Arachidonic acid metabolism",0.057,0.16,1,62,7,"PLA2G16, CYP2C9, CYP4A11, ALOX15B, PTGIS, PTGS1, PTGES"
"GABAergic synapse",0.057,0.16,1,88,9,"GNB5, ADCY3, ADCY9, GNB1, GNGT1, PRKCA, PRKCB, CACNA1A, GABBR2"
"Axon guidance",0.063,0.175,1,174,15,"DCC, ARHGEF12, ABL1, ILK, NCK1, NRAS, PIK3CD, PPP3R1, PRKCA, RAC1, RAC3, CXCL12, FZD3, CAMK2D, CAMK2G"
"Salivary secretion",0.064,0.176,1,90,9,"ADCY3, ADCY9, ADRA1D, ADRA1B, ADRB1, GUCY1A2, ITPR2, PRKCA, PRKCB"
"Pyruvate metabolism",0.065,0.176,1,39,5,"GLO1, ACAT1, PDHB, PKM, GRHPR"
"Phototransduction",0.069,0.184,1,28,4,"GNB1, GNGT1, GUCY2F, PDE6G"
"Mitophagy - animal",0.07,0.186,1,65,7,"FOXO3, ATF4, NRAS, MAPK9, BECN1, SQSTM1, RHOT2"
"Glycine, serine and threonine metabolism",0.071,0.186,1,40,5,"AOC2, MAOB, BPGM, AOC3, GRHPR"
"Regulation of lipolysis in adipocytes",0.08,0.208,1,54,6,"ADCY3, PLA2G16, ADCY9, ADRB1, PIK3CD, PTGS1"
"TGF-beta signaling pathway",0.093,0.236,1,83,8,"IFNG, PPP2CA, PPP2R1A, PPP2R1B, RPS6KB1, BMP2, TGFBR2, RBX1"
"RNA polymerase",0.093,0.236,1,31,4,"POLR3F, POLR3C, POLR3B, POLR1C"
"Fatty acid degradation",0.098,0.247,1,44,5,"ADH1A, ADH6, ADH7, CYP4A11, ACAT1"
"Fructose and mannose metabolism",0.111,0.276,1,33,4,"ALDOB, GMDS, PFKL, TPI1"
"Phospholipase D signaling pathway",0.113,0.279,1,145,12,"ADCY3, ADCY9, GRM3, GRM7, CXCR1, NRAS, PIK3CD, AVP, AVPR2, PRKCA, MAP2K2, LPAR2"
"Thyroid hormone synthesis",0.12,0.291,1,74,7,"ADCY3, ADCY9, CREB3L4, ITPR2, ATF4, PRKCA, PRKCB"
"Oxidative phosphorylation",0.121,0.291,1,132,11,"COX11, COX15, NDUFA9, NDUFB1, NDUFS2, NDUFS5, NDUFS8, ATP5A1, NDUFA4L2, UQCRC1, COX5A"
"Intestinal immune network for IgA production",0.121,0.291,1,47,5,"HLA-DPA1, IL5, CCL25, CXCL12, CD40"
"Gastric acid secretion",0.126,0.299,1,75,7,"ADCY3, ADCY9, ITPR2, PRKCA, PRKCB, CAMK2D, CAMK2G"
"Synaptic vesicle cycle",0.14,0.33,1,63,6,"UNC13B, RIMS1, SLC17A7, RAB3A, STXBP1, CACNA1A"
"Ovarian steroidogenesis",0.147,0.342,1,50,5,"ADCY3, ADCY9, CYP1A1, FSHR, LHCGR"
"NOD-like receptor signaling pathway",0.148,0.342,1,168,13,"RIPK3, MAPK14, CYBA, PYCARD, CXCL1, BIRC2, HSP90AA1, ITPR2, NFKBIA, MAPK11, MAPK9, BCL2, VDAC1"
"Cytokine-cytokine receptor interaction",0.181,0.413,1,270,19,"CXCL1, IFNG, IL2RA, IL4R, IL5, IL5RA, CXCR1, IL23A, CCL19, CCL20, CCL25, CXCL6, CXCL12, BMP2, TGFBR2, TNFSF14, TNFRSF10B, IL18RAP, CD40"
"Tryptophan metabolism",0.184,0.418,1,40,4,"CYP1A1, ACAT1, MAOB, CAT"
"Porphyrin and chlorophyll metabolism",0.196,0.44,1,41,4,"COX15, UGT1A10, BLVRB, UGT2B17"
"Pyrimidine metabolism",0.198,0.44,1,100,8,"POLR3F, POLR3C, DHODH, DUT, ENTPD8, POLR3B, ENTPD1, POLR1C"
"Thyroid hormone signaling pathway",0.203,0.446,1,116,9,"ESR1, NRAS, PIK3CD, PLCD1, PRKCA, PRKCB, MAP2K2, CCND1, CASP9"
"Glyoxylate and dicarboxylate metabolism",0.206,0.449,1,28,3,"ACAT1, CAT, GRHPR"
"Adherens junction",0.216,0.467,1,72,6,"BAIAP2, RAC1, RAC3, SNAI2, TGFBR2, WASF1"
"Toll-like receptor signaling pathway",0.228,0.489,1,104,8,"MAPK14, NFKBIA, PIK3CD, MAPK11, MAPK9, MAP2K2, RAC1, CD40"
"Fc gamma R-mediated phagocytosis",0.24,0.511,1,90,7,"INPPL1, PIK3CD, PRKCA, PRKCB, RAC1, RPS6KB1, WASF1"
"beta-Alanine metabolism",0.251,0.529,1,31,3,"ALDH3A1, AOC2, AOC3"
"Type II diabetes mellitus",0.257,0.537,1,46,4,"PIK3CD, PKM, MAPK9, CACNA1A"
"Endocrine and other factor-regulated calcium reabsorption",0.269,0.559,1,47,4,"ADCY9, ESR1, PRKCA, PRKCB"
"Cardiac muscle contraction",0.272,0.56,1,78,6,"CACNG5, CACNG6, UQCRC1, CACNB2, CACNA2D4, COX5A"
"Complement and coagulation cascades",0.282,0.576,1,79,6,"F2, ITGB2, KNG1, C3, C4BPA, C8G"
"Autophagy - animal",0.291,0.588,1,128,9,"NRAS, PIK3CD, PPP2CA, PRKAA1, MAPK9, MAP2K2, BCL2, RPS6KB1, BECN1"
"Pancreatic secretion",0.293,0.588,1,96,7,"ADCY3, ADCY9, ITPR2, PRKCA, PRKCB, RAC1, SCTR"
"Renin secretion",0.3,0.598,1,65,5,"ADRB1, GUCY1A2, ITPR2, PDE3A, PPP3R1"
"Carbon metabolism",0.317,0.627,1,115,8,"ALDOB, ACAT1, PDHB, PFKL, PKM, TPI1, ADPGK, CAT"
"Phosphatidylinositol signaling system",0.32,0.627,1,99,7,"INPPL1, ITPR2, PIK3CD, PLCD1, PRKCA, PRKCB, PIP4K2C"
"Aldosterone-regulated sodium reabsorption",0.344,0.67,1,37,3,"PIK3CD, PRKCA, PRKCB"
"Tight junction",0.357,0.689,1,170,11,"TUBA3D, MYH1, MYH10, PPP2CA, PPP2R1A, PPP2R1B, PPP2R2A, PRKAA1, MAPK9, RAC1, CCND1"
"Bile secretion",0.368,0.698,1,71,5,"ADCY3, ADCY9, ABCC2, KCNN2, SCTR"
"Signaling pathways regulating pluripotency of stem cells",0.37,0.698,1,138,9,"MAPK14, FGFR2, NRAS, PIK3CD, MAPK11, MAP2K2, WNT3, FZD3, AXIN2"
"Riboflavin metabolism",0.37,0.698,1,8,1,"BLVRB"
"Steroid hormone biosynthesis",0.386,0.722,1,56,4,"COMT, CYP1A1, UGT1A10, UGT2B17"
