"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Tryptophan metabolism",0.002,0.03,0.415,39,4,"IL4I1, IDO1, KMO, KYNU"
"HIF-1 signaling pathway",0.002,0.03,0.452,98,6,"HK2, HMOX1, NFKB1, PFKFB3, TFRC, CAMK2D"
"AGE-RAGE signaling pathway in diabetic complications",0.002,0.03,0.476,99,6,"ICAM1, IL1A, IL1B, NFKB1, STAT1, STAT5A"
"Antigen processing and presentation",0.002,0.033,0.596,71,5,"CTSB, HLA-A, HLA-B, LGMN, CD74"
"Type I diabetes mellitus",0.002,0.033,0.598,43,4,"HLA-A, HLA-B, IL1A, IL1B"
"PPAR signaling pathway",0.003,0.033,0.634,72,5,"FABP4, FABP5, ACSL1, ACSL4, CD36"
"Chemokine signaling pathway",0.003,0.035,0.698,183,8,"HCK, CCL4L1, NFKB1, CCL3, CCL5, CCL20, SRC, STAT1"
"Mineral absorption",0.004,0.053,1,51,4,"FTH1, FTL, HMOX1, MT2A"
"Antifolate resistance",0.008,0.088,1,31,3,"IL1B, NFKB1, GGH"
"Fructose and mannose metabolism",0.009,0.1,1,33,3,"HK2, PFKFB3, FBP2"
"Alanine, aspartate and glutamate metabolism",0.011,0.113,1,35,3,"IL4I1, GFPT1, GLS"
"Fatty acid biosynthesis",0.012,0.117,1,13,2,"ACSL1, ACSL4"
"Adipocytokine signaling pathway",0.013,0.117,1,69,4,"ACSL1, ACSL4, NFKB1, CD36"
"Leukocyte transendothelial migration",0.013,0.117,1,107,5,"ICAM1, ITGAM, ITGB2, NCF2, PECAM1"
"Prolactin signaling pathway",0.014,0.117,1,70,4,"NFKB1, SRC, STAT1, STAT5A"
"RIG-I-like receptor signaling pathway",0.014,0.117,1,70,4,"DDX58, NFKB1, IFIH1, ISG15"
"Cellular senescence",0.018,0.15,1,158,6,"HLA-A, HLA-B, IL1A, NFKB1, ZFP36L1, SQSTM1"
"Lysosome",0.023,0.181,1,122,5,"CLTA, CTSB, ATP6AP1, ACP5, LGMN"
"ErbB signaling pathway",0.026,0.202,1,85,4,"SRC, STAT5A, CAMK2D, CBL"
"IL-17 signaling pathway",0.031,0.235,1,90,4,"IL1B, NFKB1, PTGS2, CCL20"
"Inflammatory mediator regulation of TRP channels",0.038,0.276,1,96,4,"IL1B, PLA2G4A, SRC, CAMK2D"
"Non-alcoholic fatty liver disease (NAFLD)",0.039,0.276,1,141,5,"IL1A, IL1B, NDUFA4, NDUFA10, NFKB1"
"Endocytosis",0.04,0.278,1,241,7,"CLTA, HLA-A, HLA-B, PML, SRC, TFRC, CBL"
"VEGF signaling pathway",0.041,0.278,1,58,3,"PLA2G4A, PTGS2, SRC"
"Mitophagy - animal",0.051,0.323,1,63,3,"GABARAP, SRC, SQSTM1"
"Insulin resistance",0.052,0.323,1,106,4,"GFPT1, NFKB1, PTPN1, CD36"
"D-Glutamine and D-glutamate metabolism",0.052,0.323,1,4,1,"GLS"
"Th17 cell differentiation",0.053,0.323,1,107,4,"IL1B, NFKB1, STAT1, STAT5A"
"Fc epsilon RI signaling pathway",0.057,0.337,1,66,3,"FCER1G, LCP2, PLA2G4A"
"Cytokine-cytokine receptor interaction",0.062,0.358,1,266,7,"IL1A, IL1B, CCL4L1, CCL3, CCL5, CCL20, CD40"
"Phenylalanine, tyrosine and tryptophan biosynthesis",0.065,0.358,1,5,1,"IL4I1"
"Neomycin, kanamycin and gentamicin biosynthesis",0.065,0.358,1,5,1,"HK2"
"Platelet activation",0.076,0.414,1,121,4,"FCER1G, LCP2, PLA2G4A, SRC"
"ECM-receptor interaction",0.087,0.461,1,79,3,"VTN, CD36, CD44"
"Riboflavin metabolism",0.101,0.526,1,8,1,"ACP5"
"Insulin signaling pathway",0.106,0.539,1,136,4,"HK2, PTPN1, CBL, FBP2"
"GABAergic synapse",0.111,0.553,1,88,3,"GABARAP, GLS, SRC"
"Fatty acid degradation",0.115,0.562,1,44,2,"ACSL1, ACSL4"
"GnRH signaling pathway",0.12,0.573,1,91,3,"PLA2G4A, SRC, CAMK2D"
"Th1 and Th2 cell differentiation",0.123,0.576,1,92,3,"NFKB1, STAT1, STAT5A"
"Amino sugar and nucleotide sugar metabolism",0.133,0.601,1,48,2,"GFPT1, HK2"
"Fatty acid metabolism",0.133,0.601,1,48,2,"ACSL1, ACSL4"
"Ovarian steroidogenesis",0.137,0.611,1,49,2,"PLA2G4A, PTGS2"
"Oxytocin signaling pathway",0.14,0.612,1,151,4,"PLA2G4A, PTGS2, SRC, CAMK2D"
"T cell receptor signaling pathway",0.153,0.657,1,102,3,"LCP2, NFKB1, CBL"
"Regulation of lipolysis in adipocytes",0.16,0.677,1,54,2,"FABP4, PTGS2"
"Arachidonic acid metabolism",0.179,0.744,1,58,2,"PLA2G4A, PTGS2"
"Oxidative phosphorylation",0.199,0.813,1,116,3,"NDUFA4, NDUFA10, ATP6AP1"
"Phenylalanine metabolism",0.203,0.817,1,17,1,"IL4I1"
"AMPK signaling pathway",0.213,0.841,1,120,3,"PFKFB3, FBP2, CD36"
"Glycolysis / Gluconeogenesis",0.223,0.867,1,67,2,"HK2, FBP2"
"Arginine biosynthesis",0.235,0.897,1,20,1,"GLS"
"Adherens junction",0.238,0.897,1,70,2,"PTPN1, SRC"
"MAPK signaling pathway",0.242,0.899,1,252,5,"IL1A, IL1B, NFKB1, NFKB2, PLA2G4A"
"Proximal tubule bicarbonate reclamation",0.265,0.956,1,23,1,"GLS"
"alpha-Linolenic acid metabolism",0.265,0.956,1,23,1,"PLA2G4A"
"Apoptosis",0.27,0.959,1,136,3,"CTSB, NFKB1, TRAF1"
"Retrograde endocannabinoid signaling",0.28,0.983,1,139,3,"NDUFA4, NDUFA10, PTGS2"
"Peroxisome",0.292,1,1,81,2,"ACSL1, ACSL4"
"Folate biosynthesis",0.294,1,1,26,1,"GGH"
"Rap1 signaling pathway",0.301,1,1,209,4,"ITGAM, ITGB2, LCP2, SRC"
"Linoleic acid metabolism",0.303,1,1,27,1,"PLA2G4A"
"Regulation of actin cytoskeleton",0.307,1,1,211,4,"ITGAM, ITGAX, ITGB2, SRC"
"Nicotinate and nicotinamide metabolism",0.313,1,1,28,1,"NAMPT"
"Pentose phosphate pathway",0.322,1,1,29,1,"FBP2"
"Fc gamma R-mediated phagocytosis",0.331,1,1,89,2,"HCK, PLA2G4A"
"Galactose metabolism",0.331,1,1,30,1,"HK2"
"Autophagy - other",0.34,1,1,31,1,"GABARAP"
"Metabolic pathways",0.361,1,1,1229,18,"NAMPT, ACSL1, ACSL4, IL4I1, GFPT1, GLS, HK2, HMOX1, IDO1, NDUFA4, NDUFA10, PLA2G4A, ATP6AP1, ACP5, PTGS2, KMO, FBP2, KYNU"
"Tight junction",0.361,1,1,161,3,"SRC, CD1A, CD1C"
"Starch and sucrose metabolism",0.374,1,1,35,1,"HK2"
"Tyrosine metabolism",0.374,1,1,35,1,"IL4I1"
"Fat digestion and absorption",0.415,1,1,40,1,"CD36"
"Porphyrin and chlorophyll metabolism",0.415,1,1,40,1,"HMOX1"
"Carbohydrate digestion and absorption",0.43,1,1,42,1,"HK2"
"Serotonergic synapse",0.435,1,1,111,2,"PLA2G4A, PTGS2"
"Cysteine and methionine metabolism",0.438,1,1,43,1,"IL4I1"
"Ether lipid metabolism",0.438,1,1,43,1,"PLA2G4A"
"Glutamatergic synapse",0.444,1,1,113,2,"GLS, PLA2G4A"
"Carbon metabolism",0.449,1,1,114,2,"HK2, FBP2"
"Type II diabetes mellitus",0.453,1,1,45,1,"HK2"
"Thyroid hormone signaling pathway",0.458,1,1,116,2,"SRC, STAT1"
"Sphingolipid signaling pathway",0.467,1,1,118,2,"FCER1G, NFKB1"
"Intestinal immune network for IgA production",0.467,1,1,47,1,"CD40"
"Notch signaling pathway",0.467,1,1,47,1,"NCSTN"
"Endocrine and other factor-regulated calcium reabsorption",0.467,1,1,47,1,"CLTA"
"Neurotrophin signaling pathway",0.471,1,1,119,2,"NFKB1, CAMK2D"
"Valine, leucine and isoleucine degradation",0.474,1,1,48,1,"IL4I1"
"Autophagy - animal",0.501,1,1,126,2,"GABARAP, CTSB"
"Relaxin signaling pathway",0.518,1,1,130,2,"NFKB1, SRC"
"Ubiquitin mediated proteolysis",0.534,1,1,134,2,"PML, CBL"
"Long-term depression",0.547,1,1,59,1,"PLA2G4A"
"Synaptic vesicle cycle",0.571,1,1,63,1,"CLTA"
"Ras signaling pathway",0.573,1,1,223,3,"NFKB1, PLA2G4A, REL"
"Phospholipase D signaling pathway",0.574,1,1,144,2,"FCER1G, PLA2G4A"
"Renin secretion",0.582,1,1,65,1,"CTSB"
"Long-term potentiation",0.593,1,1,67,1,"CAMK2D"
"B cell receptor signaling pathway",0.609,1,1,70,1,"NFKB1"
"Jak-STAT signaling pathway",0.614,1,1,155,2,"STAT1, STAT5A"
"Gastric acid secretion",0.635,1,1,75,1,"CAMK2D"
"EGFR tyrosine kinase inhibitor resistance",0.649,1,1,78,1,"SRC"
"Aldosterone synthesis and secretion",0.668,1,1,82,1,"CAMK2D"
"Axon guidance",0.671,1,1,172,2,"SRC, CAMK2D"
"Insulin secretion",0.677,1,1,84,1,"CAMK2D"
"Gap junction",0.69,1,1,87,1,"SRC"
"Longevity regulating pathway",0.694,1,1,88,1,"NFKB1"
"Endocrine resistance",0.721,1,1,95,1,"SRC"
"Glycerophospholipid metabolism",0.721,1,1,95,1,"PLA2G4A"
"Circadian entrainment",0.725,1,1,96,1,"CAMK2D"
"Estrogen signaling pathway",0.733,1,1,98,1,"SRC"
"Focal adhesion",0.739,1,1,196,2,"SRC, VTN"
"Melanogenesis",0.74,1,1,100,1,"CAMK2D"
"cAMP signaling pathway",0.742,1,1,197,2,"NFKB1, CAMK2D"
"Glucagon signaling pathway",0.747,1,1,102,1,"CAMK2D"
"Cholinergic synapse",0.779,1,1,112,1,"CAMK2D"
"Oocyte meiosis",0.785,1,1,114,1,"CAMK2D"
"Vascular smooth muscle contraction",0.799,1,1,119,1,"PLA2G4A"
"FoxO signaling pathway",0.824,1,1,129,1,"GABARAP"
"Dopaminergic synapse",0.827,1,1,130,1,"CAMK2D"
"Apelin signaling pathway",0.838,1,1,135,1,"GABARAP"
"Wnt signaling pathway",0.849,1,1,140,1,"CAMK2D"
"Adrenergic signaling in cardiomyocytes",0.855,1,1,143,1,"CAMK2D"
"Hippo signaling pathway",0.868,1,1,150,1,"ITGB2"
"Protein processing in endoplasmic reticulum",0.885,1,1,160,1,"EIF2AK2"
"Calcium signaling pathway",0.914,1,1,181,1,"CAMK2D"
"PI3K-Akt signaling pathway",0.942,1,1,336,2,"NFKB1, VTN"
"Olfactory transduction",0.996,1,1,399,1,"CAMK2D"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,44,0,""
"Purine metabolism",1,1,1,169,0,""
"Platinum drug resistance",1,1,1,72,0,""
"cGMP-PKG signaling pathway",1,1,1,162,0,""
"mTOR signaling pathway",1,1,1,147,0,""
"Longevity regulating pathway - multiple species",1,1,1,62,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,137,0,""
"Progesterone-mediated oocyte maturation",1,1,1,89,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Protein digestion and absorption",1,1,1,89,0,""
"Apoptosis - multiple species",1,1,1,32,0,""
"Taste transduction",1,1,1,81,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,32,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"ABC transporters",1,1,1,44,0,""
"RNA transport",1,1,1,157,0,""
"Spliceosome",1,1,1,129,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,41,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Pancreatic secretion",1,1,1,95,0,""
"RNA degradation",1,1,1,76,0,""
"Lysine degradation",1,1,1,58,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Neuroactive ligand-receptor interaction",1,1,1,273,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Cell cycle",1,1,1,122,0,""
"p53 signaling pathway",1,1,1,68,0,""
"Retinol metabolism",1,1,1,62,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,71,0,""
"mRNA surveillance pathway",1,1,1,86,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"Proteasome",1,1,1,44,0,""
"Pyrimidine metabolism",1,1,1,99,0,""
"Basal transcription factors",1,1,1,42,0,""
"Nucleotide excision repair",1,1,1,45,0,""
"SNARE interactions in vesicular transport",1,1,1,34,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"TGF-beta signaling pathway",1,1,1,82,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,30,0,""
"Glycerolipid metabolism",1,1,1,61,0,""
"Mannose type O-glycan biosynthesis",1,1,1,22,0,""
"Taurine and hypotaurine metabolism",1,1,1,10,0,""
"Cardiac muscle contraction",1,1,1,72,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Phosphatidylinositol signaling system",1,1,1,99,0,""
"Hippo signaling pathway - multiple species",1,1,1,26,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,25,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"DNA replication",1,1,1,36,0,""
"Sphingolipid metabolism",1,1,1,47,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Ribosome",1,1,1,129,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"One carbon pool by folate",1,1,1,19,0,""
"RNA polymerase",1,1,1,30,0,""
"Salivary secretion",1,1,1,89,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,25,0,""
"Steroid hormone biosynthesis",1,1,1,55,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,70,0,""
"Drug metabolism - cytochrome P450",1,1,1,66,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,23,0,""
"Glycosaminoglycan degradation",1,1,1,18,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,23,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,23,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Biosynthesis of amino acids",1,1,1,70,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
"Hedgehog signaling pathway",1,1,1,46,0,""
"Fanconi anemia pathway",1,1,1,52,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,48,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,28,0,""
"Glutathione metabolism",1,1,1,52,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Phototransduction",1,1,1,28,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,25,0,""
"beta-Alanine metabolism",1,1,1,30,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
