"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"ECM-receptor interaction",0.117,0.582,1,79,3,"VTN, CD36, CD44"
"Fatty acid degradation",0.142,0.696,1,44,2,"ACSL1, ACSL4"
"GABAergic synapse",0.148,0.704,1,88,3,"GABARAP, GLS, SRC"
"Insulin signaling pathway",0.15,0.704,1,136,4,"HK2, PTPN1, CBL, FBP2"
"GnRH signaling pathway",0.158,0.728,1,91,3,"PLA2G4A, SRC, CAMK2D"
"Th1 and Th2 cell differentiation",0.162,0.728,1,92,3,"NFKB1, STAT1, STAT5A"
"Amino sugar and nucleotide sugar metabolism",0.164,0.728,1,48,2,"GFPT1, HK2"
"Ovarian steroidogenesis",0.169,0.738,1,49,2,"PLA2G4A, PTGS2"
"Oxytocin signaling pathway",0.194,0.828,1,151,4,"PLA2G4A, PTGS2, SRC, CAMK2D"
"Regulation of lipolysis in adipocytes",0.196,0.828,1,54,2,"FABP4, PTGS2"
"T cell receptor signaling pathway",0.2,0.829,1,102,3,"LCP2, NFKB1, CBL"
"Arachidonic acid metabolism",0.218,0.892,1,58,2,"PLA2G4A, PTGS2"
"Phenylalanine metabolism",0.228,0.917,1,17,1,"IL4I1"
"Oxidative phosphorylation",0.256,1,1,116,3,"NDUFA4, NDUFA10, ATP6AP1"
"Steroid biosynthesis",0.263,1,1,20,1,"LIPA"
"Arginine biosynthesis",0.263,1,1,20,1,"GLS"
"Glycolysis / Gluconeogenesis",0.269,1,1,67,2,"HK2, FBP2"
"AMPK signaling pathway",0.272,1,1,120,3,"PFKFB3, FBP2, CD36"
"Adherens junction",0.286,1,1,70,2,"PTPN1, SRC"
"Proximal tubule bicarbonate reclamation",0.296,1,1,23,1,"GLS"
"alpha-Linolenic acid metabolism",0.296,1,1,23,1,"PLA2G4A"
"Fatty acid elongation",0.317,1,1,25,1,"PPT1"
"Folate biosynthesis",0.328,1,1,26,1,"GGH"
"MAPK signaling pathway",0.333,1,1,252,5,"IL1A, IL1B, NFKB1, NFKB2, PLA2G4A"
"Linoleic acid metabolism",0.338,1,1,27,1,"PLA2G4A"
"Peroxisome",0.347,1,1,81,2,"ACSL1, ACSL4"
"Nicotinate and nicotinamide metabolism",0.348,1,1,28,1,"NAMPT"
"Retrograde endocannabinoid signaling",0.351,1,1,139,3,"NDUFA4, NDUFA10, PTGS2"
"Pentose phosphate pathway",0.358,1,1,29,1,"FBP2"
"Galactose metabolism",0.367,1,1,30,1,"HK2"
"Autophagy - other",0.377,1,1,31,1,"GABARAP"
"Rap1 signaling pathway",0.389,1,1,209,4,"ITGAM, ITGB2, LCP2, SRC"
"Fc gamma R-mediated phagocytosis",0.391,1,1,89,2,"HCK, PLA2G4A"
"Regulation of actin cytoskeleton",0.396,1,1,211,4,"ITGAM, ITGAX, ITGB2, SRC"
"Starch and sucrose metabolism",0.414,1,1,35,1,"HK2"
"Tyrosine metabolism",0.414,1,1,35,1,"IL4I1"
"Tight junction",0.441,1,1,161,3,"SRC, CD1A, CD1C"
"Fat digestion and absorption",0.457,1,1,40,1,"CD36"
"Porphyrin and chlorophyll metabolism",0.457,1,1,40,1,"HMOX1"
"Carbohydrate digestion and absorption",0.474,1,1,42,1,"HK2"
"Cysteine and methionine metabolism",0.482,1,1,43,1,"IL4I1"
"Ether lipid metabolism",0.482,1,1,43,1,"PLA2G4A"
"Type II diabetes mellitus",0.497,1,1,45,1,"HK2"
"Metabolic pathways",0.498,1,1,1229,19,"NAMPT, ACSL1, ACSL4, IL4I1, GFPT1, GLS, HK2, HMOX1, IDO1, NDUFA4, NDUFA10, PLA2G4A, ATP6AP1, ACP5, PPT1, PTGS2, KMO, FBP2, KYNU"
"Serotonergic synapse",0.503,1,1,111,2,"PLA2G4A, PTGS2"
"Intestinal immune network for IgA production",0.513,1,1,47,1,"CD40"
"Glutamatergic synapse",0.513,1,1,113,2,"GLS, PLA2G4A"
"Notch signaling pathway",0.513,1,1,47,1,"NCSTN"
"Endocrine and other factor-regulated calcium reabsorption",0.513,1,1,47,1,"CLTA"
"Carbon metabolism",0.518,1,1,114,2,"HK2, FBP2"
"Valine, leucine and isoleucine degradation",0.52,1,1,48,1,"IL4I1"
"Thyroid hormone signaling pathway",0.527,1,1,116,2,"SRC, STAT1"
"Sphingolipid signaling pathway",0.536,1,1,118,2,"FCER1G, NFKB1"
"Neurotrophin signaling pathway",0.541,1,1,119,2,"NFKB1, CAMK2D"
"Autophagy - animal",0.572,1,1,126,2,"GABARAP, CTSB"
"Relaxin signaling pathway",0.589,1,1,130,2,"NFKB1, SRC"
"Long-term depression",0.595,1,1,59,1,"PLA2G4A"
"Ubiquitin mediated proteolysis",0.606,1,1,134,2,"PML, CBL"
"Synaptic vesicle cycle",0.619,1,1,63,1,"CLTA"
"Renin secretion",0.63,1,1,65,1,"CTSB"
"Long-term potentiation",0.641,1,1,67,1,"CAMK2D"
"Phospholipase D signaling pathway",0.645,1,1,144,2,"FCER1G, PLA2G4A"
"B cell receptor signaling pathway",0.658,1,1,70,1,"NFKB1"
"Ras signaling pathway",0.661,1,1,223,3,"NFKB1, PLA2G4A, REL"
"Gastric acid secretion",0.683,1,1,75,1,"CAMK2D"
"Jak-STAT signaling pathway",0.685,1,1,155,2,"STAT1, STAT5A"
"EGFR tyrosine kinase inhibitor resistance",0.697,1,1,78,1,"SRC"
"Aldosterone synthesis and secretion",0.715,1,1,82,1,"CAMK2D"
"Insulin secretion",0.724,1,1,84,1,"CAMK2D"
"Gap junction",0.737,1,1,87,1,"SRC"
"Axon guidance",0.739,1,1,172,2,"SRC, CAMK2D"
"Longevity regulating pathway",0.741,1,1,88,1,"NFKB1"
"Endocrine resistance",0.767,1,1,95,1,"SRC"
"Glycerophospholipid metabolism",0.767,1,1,95,1,"PLA2G4A"
"Circadian entrainment",0.771,1,1,96,1,"CAMK2D"
"Estrogen signaling pathway",0.778,1,1,98,1,"SRC"
"Melanogenesis",0.785,1,1,100,1,"CAMK2D"
"Glucagon signaling pathway",0.791,1,1,102,1,"CAMK2D"
"Focal adhesion",0.802,1,1,196,2,"SRC, VTN"
"cAMP signaling pathway",0.804,1,1,197,2,"NFKB1, CAMK2D"
"Cholinergic synapse",0.821,1,1,112,1,"CAMK2D"
"Oocyte meiosis",0.827,1,1,114,1,"CAMK2D"
"Vascular smooth muscle contraction",0.839,1,1,119,1,"PLA2G4A"
"FoxO signaling pathway",0.863,1,1,129,1,"GABARAP"
"Dopaminergic synapse",0.865,1,1,130,1,"CAMK2D"
"Apelin signaling pathway",0.875,1,1,135,1,"GABARAP"
"Wnt signaling pathway",0.884,1,1,140,1,"CAMK2D"
"Adrenergic signaling in cardiomyocytes",0.889,1,1,143,1,"CAMK2D"
"Hippo signaling pathway",0.901,1,1,150,1,"ITGB2"
"Protein processing in endoplasmic reticulum",0.915,1,1,160,1,"EIF2AK2"
"Calcium signaling pathway",0.939,1,1,181,1,"CAMK2D"
"PI3K-Akt signaling pathway",0.966,1,1,336,2,"NFKB1, VTN"
"Olfactory transduction",0.998,1,1,399,1,"CAMK2D"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,44,0,""
"Purine metabolism",1,1,1,169,0,""
"Platinum drug resistance",1,1,1,72,0,""
"cGMP-PKG signaling pathway",1,1,1,162,0,""
"mTOR signaling pathway",1,1,1,147,0,""
"Longevity regulating pathway - multiple species",1,1,1,62,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,137,0,""
"Progesterone-mediated oocyte maturation",1,1,1,89,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Protein digestion and absorption",1,1,1,89,0,""
"Apoptosis - multiple species",1,1,1,32,0,""
"Taste transduction",1,1,1,81,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,32,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"ABC transporters",1,1,1,44,0,""
"RNA transport",1,1,1,157,0,""
"Spliceosome",1,1,1,129,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,41,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Pancreatic secretion",1,1,1,95,0,""
"RNA degradation",1,1,1,76,0,""
"Lysine degradation",1,1,1,58,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Neuroactive ligand-receptor interaction",1,1,1,273,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Cell cycle",1,1,1,122,0,""
"p53 signaling pathway",1,1,1,68,0,""
"Retinol metabolism",1,1,1,62,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,71,0,""
"mRNA surveillance pathway",1,1,1,86,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"Proteasome",1,1,1,44,0,""
"Pyrimidine metabolism",1,1,1,99,0,""
"Basal transcription factors",1,1,1,42,0,""
"Nucleotide excision repair",1,1,1,45,0,""
"SNARE interactions in vesicular transport",1,1,1,34,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"TGF-beta signaling pathway",1,1,1,82,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,30,0,""
"Glycerolipid metabolism",1,1,1,61,0,""
"Mannose type O-glycan biosynthesis",1,1,1,22,0,""
"Taurine and hypotaurine metabolism",1,1,1,10,0,""
"Cardiac muscle contraction",1,1,1,72,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Phosphatidylinositol signaling system",1,1,1,99,0,""
"Hippo signaling pathway - multiple species",1,1,1,26,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"DNA replication",1,1,1,36,0,""
"Sphingolipid metabolism",1,1,1,47,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Ribosome",1,1,1,129,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"One carbon pool by folate",1,1,1,19,0,""
"RNA polymerase",1,1,1,30,0,""
"Salivary secretion",1,1,1,89,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,25,0,""
"Steroid hormone biosynthesis",1,1,1,55,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,70,0,""
"Drug metabolism - cytochrome P450",1,1,1,66,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,23,0,""
"Glycosaminoglycan degradation",1,1,1,18,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,23,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,23,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Biosynthesis of amino acids",1,1,1,70,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
"Hedgehog signaling pathway",1,1,1,46,0,""
"Fanconi anemia pathway",1,1,1,52,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,48,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,28,0,""
"Glutathione metabolism",1,1,1,52,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Phototransduction",1,1,1,28,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,25,0,""
"beta-Alanine metabolism",1,1,1,30,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
