"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Retinol metabolism",0.65,1,1,81,3,"Cyp3a13, Cyp4a12a, Ugt1a9"
"Maturity onset diabetes of the young",0.663,1,1,26,1,"Ins1"
"Glycerolipid metabolism",0.665,1,1,55,2,"Gk, Pnpla2"
"Complement and coagulation cascades",0.674,1,1,84,3,"C3, Itgb2l, Serpina1d"
"Fc gamma R-mediated phagocytosis",0.674,1,1,84,3,"Pik3ca, Prkce, Pik3cb"
"Ascorbate and aldarate metabolism",0.677,1,1,27,1,"Ugt1a9"
"Collecting duct acid secretion",0.677,1,1,27,1,"Atp6v1g3"
"Type I diabetes mellitus",0.684,1,1,57,2,"Il1a, Ins1"
"Biosynthesis of unsaturated fatty acids",0.69,1,1,28,1,"Scd1"
"GnRH signaling pathway",0.697,1,1,87,3,"Prkaca, Mapk13, Pla2g4f"
"Circadian rhythm",0.715,1,1,30,1,"Prkag1"
"Antifolate resistance",0.715,1,1,30,1,"Ikbkg"
"Apoptosis - multiple species",0.727,1,1,31,1,"Ngfr"
"Alanine, aspartate and glutamate metabolism",0.738,1,1,32,1,"Ppat"
"Pancreatic secretion",0.746,1,1,94,3,"Kcnma1, Pla2g1b, Pla2g12b"
"Serotonergic synapse",0.748,1,1,123,4,"Gnao1, Kcnj5, Prkaca, Pla2g4f"
"Pentose and glucuronate interconversions",0.749,1,1,33,1,"Ugt1a9"
"RNA degradation",0.759,1,1,66,2,"Patl1, Lsm5"
"Inositol phosphate metabolism",0.781,1,1,69,2,"Pik3ca, Pik3cb"
"Gastric acid secretion",0.787,1,1,70,2,"Cckbr, Prkaca"
"Adherens junction",0.787,1,1,70,2,"Fyn, Ep300"
"Retrograde endocannabinoid signaling",0.795,1,1,132,4,"Gnao1, Kcnj5, Prkaca, Mapk13"
"Mineral absorption",0.805,1,1,39,1,"Ftl1"
"Hedgehog signaling pathway",0.813,1,1,40,1,"Prkaca"
"Intestinal immune network for IgA production",0.813,1,1,40,1,"Cxcr4"
"Antigen processing and presentation",0.818,1,1,75,2,"Ciita, Hspa8"
"Porphyrin and chlorophyll metabolism",0.82,1,1,41,1,"Ugt1a9"
"Axon guidance",0.824,1,1,168,5,"Cxcr4, Fyn, Pik3ca, Ppp3r1, Pik3cb"
"ErbB signaling pathway",0.835,1,1,78,2,"Pik3ca, Pik3cb"
"Taste transduction",0.84,1,1,79,2,"Prkaca, Tas2r113"
"Steroid hormone biosynthesis",0.845,1,1,80,2,"Cyp3a13, Ugt1a9"
"Neuroactive ligand-receptor interaction",0.848,1,1,262,8,"Adra1b, Adra2b, Cckbr, Chrm4, Tbxa2r, Avpr1b, Cysltr1, Lpar3"
"Fanconi anemia pathway",0.854,1,1,46,1,"Telo2"
"Peroxisome",0.855,1,1,82,2,"Acsl6, Slc27a2"
"GABAergic synapse",0.855,1,1,82,2,"Gnao1, Prkaca"
"TGF-beta signaling pathway",0.855,1,1,82,2,"Ep300, Bambi"
"Tight junction",0.862,1,1,148,4,"Myl2, Prkaca, Prkce, Prkag1"
"N-Glycan biosynthesis",0.866,1,1,48,1,"Rpn2"
"Hematopoietic cell lineage",0.873,1,1,86,2,"Il1a, Itga5"
"Endocrine and other factor-regulated calcium reabsorption",0.882,1,1,51,1,"Prkaca"
"Glutathione metabolism",0.887,1,1,52,1,"G6pdx"
"Ribosome",0.895,1,1,126,3,"Rpl26, Rps3a1, Rplp1"
"Phosphatidylinositol signaling system",0.899,1,1,93,2,"Pik3ca, Pik3cb"
"Metabolism of xenobiotics by cytochrome P450",0.916,1,1,59,1,"Ugt1a9"
"Glycolysis / Gluconeogenesis",0.916,1,1,59,1,"Aldoa"
"Drug metabolism - cytochrome P450",0.919,1,1,60,1,"Ugt1a9"
"Synaptic vesicle cycle",0.923,1,1,61,1,"Atp6v1g3"
"Mitophagy - animal",0.923,1,1,61,1,"Foxo3"
"Bile secretion",0.935,1,1,65,1,"Prkaca"
"p53 signaling pathway",0.937,1,1,66,1,"Sesn2"
"Biosynthesis of amino acids",0.942,1,1,68,1,"Aldoa"
"Carbon metabolism",0.944,1,1,110,2,"Aldoa, G6pdx"
"Hippo signaling pathway",0.944,1,1,147,3,"Dvl2, Itgb2l, Wnt9b"
"Cell adhesion molecules (CAMs)",0.946,1,1,148,3,"Itgav, Itgb2l, Sdc4"
"Lysosome",0.963,1,1,122,2,"Acp5, Ctsk"
"Protein digestion and absorption",0.964,1,1,79,1,"Col2a1"
"Gap junction",0.965,1,1,80,1,"Prkaca"
"Endocytosis",0.991,1,1,244,4,"Arap3, Cav3, Cxcr4, Hspa8"
"Oxidative phosphorylation",0.991,1,1,113,1,"Atp6v1g3"
"Ubiquitin mediated proteolysis",0.995,1,1,127,1,"Ube2c"
"Metabolic pathways",0.999,1,1,1190,30,"Acp5, Aldoa, Cyp3a13, G6pdx, Gk, Nos1, Nos3, Pla2g1b, Ptdss1, Rpn2, Polr2a, Acsl6, Tk1, Ppat, Polr2b, Pla2g4f, Cyp4a12a, Atp6v1g3, Ugt1a9, Nme6, Nme4, Pnpla2, Polr2g, Ak8, Polr2d, Polr2f, Pla2g12b, Nme3, Uck2, Allc"
"Cysteine and methionine metabolism",1,1,1,43,0,""
"Valine, leucine and isoleucine degradation",1,1,1,54,0,""
"Tyrosine metabolism",1,1,1,36,0,""
"Phenylalanine metabolism",1,1,1,20,0,""
"Tryptophan metabolism",1,1,1,41,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,6,0,""
"Glycine, serine and threonine metabolism",1,1,1,40,0,""
"Pyruvate metabolism",1,1,1,38,0,""
"Propanoate metabolism",1,1,1,31,0,""
"Other types of O-glycan biosynthesis",1,1,1,20,0,""
"Primary bile acid biosynthesis",1,1,1,16,0,""
"Hippo signaling pathway - multiple species",1,1,1,24,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,42,0,""
"beta-Alanine metabolism",1,1,1,30,0,""
"Pantothenate and CoA biosynthesis",1,1,1,17,0,""
"Vitamin B6 metabolism",1,1,1,9,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,31,0,""
"Galactose metabolism",1,1,1,27,0,""
"Starch and sucrose metabolism",1,1,1,24,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,45,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,4,0,""
"Citrate cycle (TCA cycle)",1,1,1,31,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,29,0,""
"DNA replication",1,1,1,33,0,""
"Nucleotide excision repair",1,1,1,41,0,""
"Mismatch repair",1,1,1,20,0,""
"Fatty acid elongation",1,1,1,27,0,""
"Histidine metabolism",1,1,1,23,0,""
"Phototransduction",1,1,1,25,0,""
"One carbon pool by folate",1,1,1,16,0,""
"Selenocompound metabolism",1,1,1,16,0,""
"Homologous recombination",1,1,1,40,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,26,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Mucin type O-glycan biosynthesis",1,1,1,25,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,19,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Lysine degradation",1,1,1,46,0,""
"Other glycan degradation",1,1,1,18,0,""
"Terpenoid backbone biosynthesis",1,1,1,21,0,""
"Folate biosynthesis",1,1,1,24,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,24,0,""
"Synthesis and degradation of ketone bodies",1,1,1,11,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Biotin metabolism",1,1,1,3,0,""
"ABC transporters",1,1,1,44,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Renin-angiotensin system",1,1,1,33,0,""
"Base excision repair",1,1,1,32,0,""
"Sphingolipid metabolism",1,1,1,45,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,16,0,""
"Vitamin digestion and absorption",1,1,1,21,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,17,0,""
"Autophagy - other",1,1,1,31,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,19,0,""
"Taurine and hypotaurine metabolism",1,1,1,10,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Nitrogen metabolism",1,1,1,16,0,""
"Steroid biosynthesis",1,1,1,19,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Sulfur metabolism",1,1,1,11,0,""
"Caffeine metabolism",1,1,1,6,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,2,0,""
"Sulfur relay system",1,1,1,7,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
