"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Ras signaling pathway",0.514,1,1,217,3,"Ikbkg, Pla2g4f, Foxo4"
"Glycolysis / Gluconeogenesis",0.526,1,1,59,1,"Aldoa"
"Longevity regulating pathway - multiple species",0.532,1,1,60,1,"Hspa8"
"RIG-I-like receptor signaling pathway",0.549,1,1,63,1,"Ikbkg"
"Fc epsilon RI signaling pathway",0.56,1,1,65,1,"Pla2g4f"
"MAPK signaling pathway",0.571,1,1,236,3,"Hspa8, Ikbkg, Pla2g4f"
"Biosynthesis of amino acids",0.577,1,1,68,1,"Aldoa"
"B cell receptor signaling pathway",0.582,1,1,69,1,"Ikbkg"
"Salivary secretion",0.613,1,1,75,1,"Adra1b"
"Antigen processing and presentation",0.613,1,1,75,1,"Hspa8"
"Arachidonic acid metabolism",0.632,1,1,79,1,"Pla2g4f"
"Calcium signaling pathway",0.636,1,1,171,2,"Adra1b, Tbxa2r"
"Th1 and Th2 cell differentiation",0.659,1,1,85,1,"Ikbkg"
"Hematopoietic cell lineage",0.663,1,1,86,1,"Cd37"
"Glycerophospholipid metabolism",0.668,1,1,87,1,"Pla2g4f"
"GnRH signaling pathway",0.668,1,1,87,1,"Pla2g4f"
"Estrogen signaling pathway",0.684,1,1,91,1,"Hspa8"
"HIF-1 signaling pathway",0.708,1,1,97,1,"Aldoa"
"T cell receptor signaling pathway",0.715,1,1,99,1,"Ikbkg"
"Th17 cell differentiation",0.719,1,1,100,1,"Ikbkg"
"Glutamatergic synapse",0.733,1,1,104,1,"Pla2g4f"
"Oocyte meiosis",0.759,1,1,112,1,"Smc3"
"Inflammatory mediator regulation of TRP channels",0.768,1,1,115,1,"Pla2g4f"
"Cell cycle",0.785,1,1,121,1,"Smc3"
"Lysosome",0.788,1,1,122,1,"Hgsnat"
"Serotonergic synapse",0.79,1,1,123,1,"Pla2g4f"
"FoxO signaling pathway",0.803,1,1,128,1,"Foxo4"
"Apoptosis",0.806,1,1,129,1,"Ikbkg"
"Retrograde endocannabinoid signaling",0.813,1,1,132,1,"Ndufa7"
"Non-alcoholic fatty liver disease (NAFLD)",0.825,1,1,137,1,"Ndufa7"
"Phospholipase D signaling pathway",0.827,1,1,138,1,"Pla2g4f"
"Adrenergic signaling in cardiomyocytes",0.829,1,1,139,1,"Adra1b"
"Metabolic pathways",0.834,1,1,1190,12,"Aldoa, Dnmt3a, Polr2a, Mcat, Polr2b, Pla2g4f, Hgsnat, Atp5d, Ndufa7, Gcsh, Polr2d, Polr2f"
"Oxytocin signaling pathway",0.838,1,1,143,1,"Pla2g4f"
"mTOR signaling pathway",0.842,1,1,145,1,"Seh1l"
"Neuroactive ligand-receptor interaction",0.846,1,1,262,2,"Adra1b, Tbxa2r"
"Tight junction",0.848,1,1,148,1,"Actr3"
"cGMP-PKG signaling pathway",0.863,1,1,156,1,"Adra1b"
"Phagosome",0.87,1,1,160,1,"Sec61a1"
"Chemokine signaling pathway",0.887,1,1,171,1,"Ikbkg"
"Regulation of actin cytoskeleton",0.918,1,1,196,1,"Git1"
"Olfactory transduction",0.946,1,1,1000,8,"Olfr1089, Olfr1028, Olfr624, Olfr518, Olfr736, Olfr665, Olfr1213, Olfr1507"
"Cytokine-cytokine receptor interaction",0.956,1,1,243,1,"Tnfrsf1b"
"PI3K-Akt signaling pathway",0.984,1,1,322,1,"Ikbkg"
"Alanine, aspartate and glutamate metabolism",1,1,1,32,0,""
"Valine, leucine and isoleucine degradation",1,1,1,54,0,""
"Tyrosine metabolism",1,1,1,36,0,""
"Phenylalanine metabolism",1,1,1,20,0,""
"Tryptophan metabolism",1,1,1,41,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,6,0,""
"Pentose and glucuronate interconversions",1,1,1,33,0,""
"Ascorbate and aldarate metabolism",1,1,1,27,0,""
"Steroid hormone biosynthesis",1,1,1,80,0,""
"Retinol metabolism",1,1,1,81,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,41,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,59,0,""
"Drug metabolism - cytochrome P450",1,1,1,60,0,""
"Drug metabolism - other enzymes",1,1,1,49,0,""
"Pyruvate metabolism",1,1,1,38,0,""
"Propanoate metabolism",1,1,1,31,0,""
"AMPK signaling pathway",1,1,1,121,0,""
"Insulin signaling pathway",1,1,1,130,0,""
"Glucagon signaling pathway",1,1,1,98,0,""
"Insulin resistance",1,1,1,104,0,""
"Ubiquitin mediated proteolysis",1,1,1,127,0,""
"Inositol phosphate metabolism",1,1,1,69,0,""
"Phosphatidylinositol signaling system",1,1,1,93,0,""
"Primary bile acid biosynthesis",1,1,1,16,0,""
"Rap1 signaling pathway",1,1,1,203,0,""
"Aldosterone synthesis and secretion",1,1,1,82,0,""
"Hippo signaling pathway",1,1,1,147,0,""
"Hippo signaling pathway - multiple species",1,1,1,24,0,""
"Fanconi anemia pathway",1,1,1,46,0,""
"Basal transcription factors",1,1,1,38,0,""
"Glycerolipid metabolism",1,1,1,55,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,42,0,""
"N-Glycan biosynthesis",1,1,1,48,0,""
"Cell adhesion molecules (CAMs)",1,1,1,148,0,""
"RNA degradation",1,1,1,66,0,""
"Platinum drug resistance",1,1,1,73,0,""
"beta-Alanine metabolism",1,1,1,30,0,""
"Pantothenate and CoA biosynthesis",1,1,1,17,0,""
"Cellular senescence",1,1,1,168,0,""
"Hedgehog signaling pathway",1,1,1,40,0,""
"Wnt signaling pathway",1,1,1,139,0,""
"Circadian rhythm",1,1,1,30,0,""
"Vitamin B6 metabolism",1,1,1,9,0,""
"Peroxisome",1,1,1,82,0,""
"Notch signaling pathway",1,1,1,48,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,31,0,""
"Synaptic vesicle cycle",1,1,1,61,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,51,0,""
"PPAR signaling pathway",1,1,1,78,0,""
"Apelin signaling pathway",1,1,1,133,0,""
"Regulation of lipolysis in adipocytes",1,1,1,53,0,""
"Galactose metabolism",1,1,1,27,0,""
"Starch and sucrose metabolism",1,1,1,24,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,45,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,4,0,""
"Insulin secretion",1,1,1,82,0,""
"Prolactin signaling pathway",1,1,1,70,0,""
"Type II diabetes mellitus",1,1,1,45,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"Focal adhesion",1,1,1,179,0,""
"ECM-receptor interaction",1,1,1,75,0,""
"Endocrine resistance",1,1,1,89,0,""
"cAMP signaling pathway",1,1,1,183,0,""
"Longevity regulating pathway",1,1,1,88,0,""
"Gap junction",1,1,1,80,0,""
"Circadian entrainment",1,1,1,92,0,""
"Cholinergic synapse",1,1,1,110,0,""
"GABAergic synapse",1,1,1,82,0,""
"Taste transduction",1,1,1,79,0,""
"Progesterone-mediated oocyte maturation",1,1,1,87,0,""
"Melanogenesis",1,1,1,98,0,""
"Thyroid hormone synthesis",1,1,1,70,0,""
"Relaxin signaling pathway",1,1,1,125,0,""
"Gastric acid secretion",1,1,1,70,0,""
"Pancreatic secretion",1,1,1,94,0,""
"Bile secretion",1,1,1,65,0,""
"Vasopressin-regulated water reabsorption",1,1,1,42,0,""
"Citrate cycle (TCA cycle)",1,1,1,31,0,""
"TGF-beta signaling pathway",1,1,1,82,0,""
"Thiamine metabolism",1,1,1,13,0,""
"Autophagy - animal",1,1,1,124,0,""
"DNA replication",1,1,1,33,0,""
"Nucleotide excision repair",1,1,1,41,0,""
"Mismatch repair",1,1,1,20,0,""
"Fatty acid elongation",1,1,1,27,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,28,0,""
"Arginine and proline metabolism",1,1,1,46,0,""
"Histidine metabolism",1,1,1,23,0,""
"Axon guidance",1,1,1,168,0,""
"Thyroid hormone signaling pathway",1,1,1,112,0,""
"Ribosome",1,1,1,126,0,""
"One carbon pool by folate",1,1,1,16,0,""
"p53 signaling pathway",1,1,1,66,0,""
"Selenocompound metabolism",1,1,1,16,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,36,0,""
"ErbB signaling pathway",1,1,1,78,0,""
"Long-term potentiation",1,1,1,64,0,""
"Dopaminergic synapse",1,1,1,126,0,""
"Adherens junction",1,1,1,70,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,26,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Mucin type O-glycan biosynthesis",1,1,1,25,0,""
"Arginine biosynthesis",1,1,1,17,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,19,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Renin secretion",1,1,1,68,0,""
"Protein digestion and absorption",1,1,1,79,0,""
"Leukocyte transendothelial migration",1,1,1,106,0,""
"Fat digestion and absorption",1,1,1,39,0,""
"Complement and coagulation cascades",1,1,1,84,0,""
"EGFR tyrosine kinase inhibitor resistance",1,1,1,74,0,""
"Sphingolipid signaling pathway",1,1,1,115,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,133,0,""
"Jak-STAT signaling pathway",1,1,1,147,0,""
"Natural killer cell mediated cytotoxicity",1,1,1,107,0,""
"Fc gamma R-mediated phagocytosis",1,1,1,84,0,""
"Other glycan degradation",1,1,1,18,0,""
"Terpenoid backbone biosynthesis",1,1,1,21,0,""
"Cardiac muscle contraction",1,1,1,71,0,""
"Folate biosynthesis",1,1,1,24,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,24,0,""
"Fatty acid degradation",1,1,1,43,0,""
"Synthesis and degradation of ketone bodies",1,1,1,11,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Type I diabetes mellitus",1,1,1,57,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Biotin metabolism",1,1,1,3,0,""
"ABC transporters",1,1,1,44,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Renin-angiotensin system",1,1,1,33,0,""
"Riboflavin metabolism",1,1,1,8,0,""
"Base excision repair",1,1,1,32,0,""
"AGE-RAGE signaling pathway in diabetic complications",1,1,1,100,0,""
"Sphingolipid metabolism",1,1,1,45,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,16,0,""
"Intestinal immune network for IgA production",1,1,1,40,0,""
"Carbohydrate digestion and absorption",1,1,1,33,0,""
"Vitamin digestion and absorption",1,1,1,21,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,17,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,22,0,""
"Apoptosis - multiple species",1,1,1,31,0,""
"Autophagy - other",1,1,1,31,0,""
"Mitophagy - animal",1,1,1,61,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,19,0,""
"Taurine and hypotaurine metabolism",1,1,1,10,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Nitrogen metabolism",1,1,1,16,0,""
"Steroid biosynthesis",1,1,1,19,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Sulfur metabolism",1,1,1,11,0,""
"Caffeine metabolism",1,1,1,6,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,2,0,""
"Sulfur relay system",1,1,1,7,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
