"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Ribosome biogenesis in eukaryotes",0.228,1,1,70,5,"CSNK2A2, TCOF1, BMS1, NXF1, RPP25"
"Pathogenic Escherichia coli infection",0.234,1,1,53,4,"CD14, TLR4, TUBA1A, LY96"
"Amyotrophic lateral sclerosis (ALS)",0.234,1,1,53,4,"BCL2L1, PRPH2, TNFRSF1A, ALS2"
"Chronic myeloid leukemia",0.255,1,1,73,5,"BCL2L1, HDAC2, KRAS, SMAD4, PIK3R3"
"Oocyte meiosis",0.262,1,1,111,7,"CDC25C, MOS, PPP2CB, PPP2R5E, PRKX, YWHAG, MAD2L2"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)",0.264,1,1,74,5,"CACNA2D1, CACNB4, DSG2, ITGB3, JUP"
"Phagosome",0.268,1,1,150,9,"ATP6V1B2, ATP6AP1, CD14, HLA-DQA2, ITGB3, TLR4, TUBA1A, ATP6V0E1, ATP6V0A4"
"Hepatitis C",0.269,1,1,131,8,"EIF2S1, KRAS, PPP2CB, STAT1, TNFRSF1A, PIK3R3, IRF9, CLDN14"
"beta-Alanine metabolism",0.275,1,1,22,2,"ABAT, ALDH3A2"
"Acute myeloid leukemia",0.276,1,1,57,4,"JUP, KRAS, SPI1, PIK3R3"
"Parkinson's disease",0.284,1,1,114,7,"NDUFB3, NDUFS4, SDHC, SDHD, UBB, UBE2J2, COX6B2"
"Regulation of actin cytoskeleton",0.288,1,1,212,12,"CD14, CFL1, FGF7, FGFR3, ITGB3, KRAS, MOS, PDGFRB, PXN, PIK3R3, ARHGEF6, MYLK2"
"Huntington's disease",0.29,1,1,173,10,"CREB1, HDAC2, NDUFB3, NDUFS4, POLR2F, POLR2J, SDHC, SDHD, SP1, COX6B2"
"Peroxisome",0.291,1,1,77,5,"HMGCL, PEX10, PXMP2, ACSL5, PEX26"
"Jak-STAT signaling pathway",0.293,1,1,154,9,"BCL2L1, CCND2, CCND3, IL3, IL3RA, IL12A, STAT1, PIK3R3, IRF9"
"Glycerophospholipid metabolism",0.3,1,1,78,5,"PPAP2A, JMJD7-PLA2G4B, CEPT1, ETNK2, LPCAT4"
"Pyrimidine metabolism",0.309,1,1,98,6,"POLR2F, POLR2J, ENTPD4, NT5C3A, POLD4, UPRT"
"Dorso-ventral axis formation",0.31,1,1,24,2,"KRAS, PIWIL1"
"Aldosterone-regulated sodium reabsorption",0.313,1,1,42,3,"ATP1B3, KRAS, PIK3R3"
"Other types of O-glycan biosynthesis",0.313,1,1,42,3,"PLOD3, POFUT1, B3GALTL"
"Protein digestion and absorption",0.319,1,1,80,5,"ATP1B3, COL1A2, COL17A1, SLC7A7, SLC16A10"
"Focal adhesion",0.321,1,1,198,11,"ARHGAP5, CCND2, CCND3, COL1A2, ITGB3, JUN, PDGFRB, PXN, RAP1A, PIK3R3, MYLK2"
"Carbohydrate digestion and absorption",0.326,1,1,43,3,"ATP1B3, PIK3R3, TAS1R2"
"Colorectal cancer",0.329,1,1,62,4,"JUN, KRAS, SMAD4, PIK3R3"
"Fat digestion and absorption",0.339,1,1,44,3,"GOT2, PPAP2A, JMJD7-PLA2G4B"
"Vasopressin-regulated water reabsorption",0.339,1,1,44,3,"AQP4, CREB1, PRKX"
"Homologous recombination",0.345,1,1,26,2,"RAD51, POLD4"
"Synthesis and degradation of ketone bodies",0.35,1,1,9,1,"HMGCL"
"Chemokine signaling pathway",0.371,1,1,186,10,"CCR8, GNG4, KRAS, PRKX, PXN, RAP1A, CCL7, STAT1, CXCR4, PIK3R3"
"RNA polymerase",0.379,1,1,28,2,"POLR2F, POLR2J"
"Neurotrophin signaling pathway",0.383,1,1,127,7,"JUN, KRAS, NFKBIE, RAP1A, YWHAG, PIK3R3, NGFRAP1"
"Adipocytokine signaling pathway",0.394,1,1,68,4,"NFKBIE, SLC2A1, TNFRSF1A, ACSL5"
"Long-term depression",0.394,1,1,68,4,"GRIA3, KRAS, PPP2CB, JMJD7-PLA2G4B"
"N-Glycan biosynthesis",0.404,1,1,49,3,"DAD1, MGAT2, ALG9"
"Viral myocarditis",0.405,1,1,69,4,"EIF4G1, EIF4G2, HLA-DQA2, ICAM1"
"Bacterial invasion of epithelial cells",0.405,1,1,69,4,"PXN, PIK3R3, DNM1L, MAD2L2"
"Folate biosynthesis",0.41,1,1,11,1,"FPGS"
"Sulfur metabolism",0.41,1,1,11,1,"CHST12"
"Butanoate metabolism",0.413,1,1,30,2,"ABAT, HMGCL"
"Asthma",0.413,1,1,30,2,"HLA-DQA2, IL3"
"Adherens junction",0.426,1,1,71,4,"CSNK2A2, CTNND1, SMAD4, MAP3K7"
"Cardiac muscle contraction",0.426,1,1,71,4,"ATP1B3, CACNA2D1, CACNB4, COX6B2"
"Bile secretion",0.426,1,1,71,4,"AQP4, ATP1B3, PRKX, SLC2A1"
"Melanoma",0.426,1,1,71,4,"FGF7, KRAS, PDGFRB, PIK3R3"
"Antigen processing and presentation",0.426,1,1,71,4,"CREB1, HLA-DQA2, HSPA5, KIR2DL5A"
"Alanine, aspartate and glutamate metabolism",0.445,1,1,32,2,"ABAT, GOT2"
"Propanoate metabolism",0.445,1,1,32,2,"ABAT, ALDH3A2"
"Staphylococcus aureus infection",0.454,1,1,53,3,"C2, HLA-DQA2, ICAM1"
"VEGF signaling pathway",0.458,1,1,74,4,"KRAS, PXN, PIK3R3, JMJD7-PLA2G4B"
"Alzheimer's disease",0.461,1,1,158,8,"LRP1, NDUFB3, NDUFS4, SDHC, SDHD, TNFRSF1A, NCSTN, COX6B2"
"Arginine and proline metabolism",0.466,1,1,54,3,"ALDH3A2, GOT2, PYCRL"
"B cell receptor signaling pathway",0.468,1,1,75,4,"JUN, KRAS, NFKBIE, PIK3R3"
"Fc epsilon RI signaling pathway",0.489,1,1,77,4,"IL3, KRAS, PIK3R3, JMJD7-PLA2G4B"
"SNARE interactions in vesicular transport",0.492,1,1,35,2,"STX17, STX1B"
"Primary bile acid biosynthesis",0.513,1,1,15,1,"CYP27A1"
"NOD-like receptor signaling pathway",0.514,1,1,58,3,"MAP3K7, HSP90B1, TAB2"
"Allograft rejection",0.522,1,1,37,2,"HLA-DQA2, IL12A"
"Phenylalanine metabolism",0.536,1,1,16,1,"GOT2"
"Pantothenate and CoA biosynthesis",0.536,1,1,16,1,"PANK4"
"TGF-beta signaling pathway",0.548,1,1,83,4,"SMAD1, SMAD4, PPP2CB, SP1"
"Axon guidance",0.55,1,1,127,6,"CFL1, KRAS, PLXNA1, CXCR4, UNC5C, UNC5A"
"Graft-versus-host disease",0.551,1,1,39,2,"HLA-DQA2, KIR2DL5A"
"Renin-angiotensin system",0.557,1,1,17,1,"THOP1"
"Tyrosine metabolism",0.565,1,1,40,2,"GOT2, TYR"
"T cell receptor signaling pathway",0.574,1,1,108,5,"JUN, KRAS, NFKBIE, MAP3K7, PIK3R3"
"Aminoacyl-tRNA biosynthesis",0.578,1,1,41,2,"YARS, HARS2"
"Glyoxylate and dicarboxylate metabolism",0.578,1,1,18,1,"ACO2"
"alpha-Linolenic acid metabolism",0.578,1,1,18,1,"JMJD7-PLA2G4B"
"Bladder cancer",0.591,1,1,42,2,"FGFR3, KRAS"
"Calcium signaling pathway",0.592,1,1,177,8,"ADRB2, BST1, HTR6, PDGFRB, PRKX, TACR1, PLCE1, MYLK2"
"Glioma",0.592,1,1,65,3,"KRAS, PDGFRB, PIK3R3"
"Salivary secretion",0.595,1,1,88,4,"ADRB2, ATP1B3, BST1, PRKX"
"Fatty acid metabolism",0.604,1,1,43,2,"ALDH3A2, ACSL5"
"Gap junction",0.604,1,1,89,4,"KRAS, PDGFRB, PRKX, TUBA1A"
"Type I diabetes mellitus",0.604,1,1,43,2,"HLA-DQA2, IL12A"
"Dilated cardiomyopathy",0.613,1,1,90,4,"CACNA2D1, CACNB4, ITGB3, PRKX"
"Fc gamma R-mediated phagocytosis",0.631,1,1,92,4,"CFL1, PIK3R3, PPAP2A, DNM1L"
"RNA degradation",0.633,1,1,69,3,"LSM6, BTG4, WDR61"
"Mismatch repair",0.635,1,1,21,1,"POLD4"
"Long-term potentiation",0.643,1,1,70,3,"KRAS, PRKX, RAP1A"
"RIG-I-like receptor signaling pathway",0.652,1,1,71,3,"CYLD, IL12A, MAP3K7"
"Intestinal immune network for IgA production",0.664,1,1,48,2,"HLA-DQA2, CXCR4"
"Lysosome",0.668,1,1,120,5,"ASAH1, ATP6AP1, GM2A, ENTPD4, ATP6V0A4"
"Nitrogen metabolism",0.668,1,1,23,1,"CA4"
"Gastric acid secretion",0.68,1,1,74,3,"ATP1B3, PRKX, MYLK2"
"Ascorbate and aldarate metabolism",0.684,1,1,24,1,"ALDH3A2"
"Glycerolipid metabolism",0.686,1,1,50,2,"ALDH3A2, PPAP2A"
"GnRH signaling pathway",0.688,1,1,99,4,"JUN, KRAS, PRKX, JMJD7-PLA2G4B"
"Pancreatic secretion",0.688,1,1,99,4,"ATP1B3, BST1, RAP1A, JMJD7-PLA2G4B"
"Melanogenesis",0.695,1,1,100,4,"CREB1, KRAS, PRKX, TYR"
"Taste transduction",0.697,1,1,51,2,"PRKX, TAS1R2"
"Glycosylphosphatidylinositol(GPI)-anchor biosynthesis",0.699,1,1,25,1,"PIGV"
"Endometrial cancer",0.707,1,1,52,2,"KRAS, PIK3R3"
"Pentose phosphate pathway",0.713,1,1,26,1,"ALDOA"
"Glycosaminoglycan biosynthesis - heparan sulfate",0.713,1,1,26,1,"EXT2"
"Non-small cell lung cancer",0.727,1,1,54,2,"KRAS, PIK3R3"
"Hedgehog signaling pathway",0.736,1,1,55,2,"PRKX, SUFU"
"Linoleic acid metabolism",0.739,1,1,28,1,"JMJD7-PLA2G4B"
"Phototransduction",0.739,1,1,28,1,"GNAT2"
"Natural killer cell mediated cytotoxicity",0.741,1,1,131,5,"ICAM1, KRAS, PIK3R3, KIR2DL5A, ULBP1"
"ECM-receptor interaction",0.746,1,1,82,3,"COL1A2, ITGB3, AGRN"
"Ubiquitin mediated proteolysis",0.747,1,1,132,5,"AIRE, RNF7, STUB1, FBXW7, UBE2J2"
"Histidine metabolism",0.751,1,1,29,1,"ALDH3A2"
"Pentose and glucuronate interconversions",0.751,1,1,29,1,"ALDH3A2"
"Thyroid cancer",0.751,1,1,29,1,"KRAS"
"Hypertrophic cardiomyopathy (HCM)",0.753,1,1,83,3,"CACNA2D1, CACNB4, ITGB3"
"ErbB signaling pathway",0.781,1,1,87,3,"JUN, KRAS, PIK3R3"
"Base excision repair",0.785,1,1,32,1,"POLD4"
"Glycine, serine and threonine metabolism",0.785,1,1,32,1,"DMGDH"
"Cytokine-cytokine receptor interaction",0.787,1,1,261,10,"CCR8, CSF1R, IL3, IL3RA, IL12A, PDGFRB, CCL7, TNFRSF1A, CXCR4, PLEKHO2"
"Vascular smooth muscle contraction",0.788,1,1,114,4,"PRKX, JMJD7-PLA2G4B, MYLK2, MYL6B"
"DNA replication",0.805,1,1,34,1,"POLD4"
"Primary immunodeficiency",0.814,1,1,35,1,"AIRE"
"Cysteine and methionine metabolism",0.814,1,1,35,1,"GOT2"
"Glycolysis / Gluconeogenesis",0.815,1,1,65,2,"ALDH3A2, ALDOA"
"Fructose and mannose metabolism",0.823,1,1,36,1,"ALDOA"
"Complement and coagulation cascades",0.835,1,1,68,2,"A2M, C2"
"Endocytosis",0.835,1,1,200,7,"ADRB2, CSF1R, FGFR3, CXCR4, DNM1L, VPS36, MVB12B"
"PPAR signaling pathway",0.841,1,1,69,2,"CYP27A1, ACSL5"
"Pyruvate metabolism",0.854,1,1,40,1,"ALDH3A2"
"Tight junction",0.857,1,1,128,4,"CSNK2A2, KRAS, PPP2CB, CLDN14"
"Tryptophan metabolism",0.861,1,1,41,1,"ALDH3A2"
"Porphyrin and chlorophyll metabolism",0.861,1,1,41,1,"FECH"
"Cell adhesion molecules (CAMs)",0.861,1,1,129,4,"HLA-DQA2, ICAM1, CNTN2, CLDN14"
"Systemic lupus erythematosus",0.873,1,1,132,4,"C2, HLA-DQA2, SNRPD3, HIST1H2BO"
"Nucleotide excision repair",0.873,1,1,43,1,"POLD4"
"ABC transporters",0.879,1,1,44,1,"ABCA12"
"Phosphatidylinositol signaling system",0.886,1,1,78,2,"PIK3R3, PLCE1"
"Insulin signaling pathway",0.89,1,1,137,4,"GYS2, KRAS, PRKX, PIK3R3"
"Type II diabetes mellitus",0.896,1,1,47,1,"PIK3R3"
"Glutathione metabolism",0.901,1,1,48,1,"GPX4"
"Small cell lung cancer",0.91,1,1,84,2,"BCL2L1, PIK3R3"
"mTOR signaling pathway",0.914,1,1,51,1,"PIK3R3"
"Starch and sucrose metabolism",0.918,1,1,52,1,"GYS2"
"Autoimmune thyroid disease",0.918,1,1,52,1,"HLA-DQA2"
"Basal cell carcinoma",0.926,1,1,54,1,"SUFU"
"Steroid hormone biosynthesis",0.926,1,1,54,1,"SRD5A2"
"Arachidonic acid metabolism",0.929,1,1,55,1,"JMJD7-PLA2G4B"
"Inositol phosphate metabolism",0.936,1,1,57,1,"PLCE1"
"Neuroactive ligand-receptor interaction",0.942,1,1,269,8,"ADORA3, ADRB2, CHRNA4, GABRB2, GRIA3, HTR1A, HTR6, TACR1"
"Shigellosis",0.944,1,1,60,1,"MAD2L2"
"Retinol metabolism",0.949,1,1,62,1,"RETSAT"
"Drug metabolism - cytochrome P450",0.966,1,1,70,1,"FMO5"
"Olfactory transduction",0.997,1,1,375,8,"PRKX, OR8J3, OR13C8, OR10A5, OR10Q1, OR52A5, OR5M9, OR4N5"
"Caffeine metabolism",1,1,1,7,0,""
"Drug metabolism - other enzymes",1,1,1,50,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,26,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,21,0,""
"Fatty acid biosynthesis",1,1,1,6,0,""
"Terpenoid backbone biosynthesis",1,1,1,15,0,""
"Cytosolic DNA-sensing pathway",1,1,1,56,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,68,0,""
"Other glycan degradation",1,1,1,17,0,""
"Galactose metabolism",1,1,1,27,0,""
"One carbon pool by folate",1,1,1,18,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Circadian rhythm - mammal",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,18,0,""
"Lysine biosynthesis",1,1,1,3,0,""
"Taurine and hypotaurine metabolism",1,1,1,9,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,11,0,""
"Biotin metabolism",1,1,1,2,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"Steroid biosynthesis",1,1,1,19,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,48,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Fatty acid elongation in mitochondria",1,1,1,8,0,""
"Maturity onset diabetes of the young",1,1,1,24,0,""
"Glycosphingolipid biosynthesis - globo series",1,1,1,14,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,15,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Mucin type O-Glycan biosynthesis",1,1,1,30,0,""
"Butirosin and neomycin biosynthesis",1,1,1,5,0,""
"Cyanoamino acid metabolism",1,1,1,6,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Basal transcription factors",1,1,1,35,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,7,0,""
"Regulation of autophagy",1,1,1,33,0,""
"Sulfur relay system",1,1,1,10,0,""
"Thiamine metabolism",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
