EntrezID	GeneSymbol
65960	Twsg1
94245	Dtnbp1
212996	Galnt17
94254	Rcc1l
94244	Fkbp6
94242	Tinagl1
107939	Pom121
268930	Pkmyt1
170625	Snx18
65972	Ifi30
80892	Zfhx4
56449	Ybx3
14057	Sfxn1
94279	Sfxn2
94280	Sfxn3
94281	Sfxn4
94282	Sfxn5
94284	Ugt1a6a
109711	Actn1
94315	Prcc
94332	Cadm3
94346	Tmem40
98403	Zfp451
83885	Slc25a2
94352	Loxl2
94353	Hmgn3
215193	Diexf
98238	Lrrc59
212439	AA986860
98256	Kmo
98258	Txndc9
98267	Stk17b
50702	Cfhr1
98303	D630023F18Rik
98314	D2hgdh
269132	Colgalt2
236312	Ifi209
98366	Smap1
98376	Gorab
98386	Lbr
98388	Chst10
98402	Sh3bp4
98404	AI597479
226691	Ifi207
209456	Trp53bp2
98432	Phlpp1
227333	Dgkd
226551	Suco
96935	Susd4
381259	Tmem237
98488	Gtf3c3
98496	Pid1
245860	Atg9a
98558	Mael
98582	Khdc1b
240725	Sulf1
227331	Gigyf2
98710	Rabif
227210	Ccnyl1
98733	Obsl1
98752	Fcrla
381310	Stum
98758	Hnrnpf
98828	Cdc123
98845	Eps8l2
98870	AI182371
241576	Ldlrad3
228836	Dlgap4
241612	Slc5a12
98910	Usp6nl
98932	Myl9
109241	Mbd5
98952	Fam102a
269252	Gtf3c4
98956	Nat10
98970	Fibcd1
98985	Clp1
98999	Znfx1
99003	Qser1
269356	Slc4a11
99010	Lpcat4
99011	Pomt1
192212	Prom2
99031	Osbpl6
99035	Olah
277463	Gpr107
241688	Dzank1
99100	Cep152
99138	Stard7
99151	Cercam
99152	Anapc2
99167	Ssx2ip
227648	Sec16a
99237	Tm9sf4
211896	Depdc7
241727	Snph
277468	Slc39a12
99296	Hrh3
545474	Scrt2
99326	Garnl3
99334	Zscan29
241732	Tspyl3
208967	Thnsl1
99371	Arfgef2
99377	Sall4
99382	Abtb2
269400	Rtel1
228536	Bahd1
99412	Golga2
99439	Duox1
228785	Mylk2
381418	Ctxn2
271786	Galnt13
96957	Tmem62
380601	Fastkd5
227746	Rabepk
97031	Tprn
99512	Wdr47
99526	Usp53
229445	Ctso
99586	Dpyd
99633	Adgrl2
242109	Zfp697
242083	Ppm1l
99662	Eps8l3
99663	Clca4a
433667	Ankrd13c
229933	Clca2
99683	Sec24b
99696	Ankrd50
99709	Clca4b
99712	Cept1
229285	Spg20
215085	Slc35f1
229055	Zbtb10
329650	Med12l
99890	Prmt6
229543	Ints3
229504	Isg20l2
97086	Slc9b2
97112	Nmd3
97122	Hist2h4
230082	Nol6
100017	Ldlrap1
242418	Dcaf10
230161	Acnat1
230612	Slc5a9
100061	Lrrc19
100066	Cyp2j11
100072	Camta1
100090	Zbtb48
332934	Zmynd12
100102	Pcsk9
100121	Tdrd7
329828	AI464131
100155	AI481877
100163	Pafah2
100169	Phactr4
100182	Akna
100198	H6pd
100201	Tmem64
242585	Slc35d1
100206	Adprhl2
269514	Fbxl4
100210	Gpn2
100213	Rusc2
108802	Calr4
230696	AU022252
242736	Pramef8
100317	AU040320
100336	Ppp1r8
100342	Tent5b
100434	Slc44a1
100465	Mob3c
100470	Lao1
97130	C77080
212632	Iffo2
97159	A430005L14Rik
381590	C87499
97187	C87977
230085	Phf24
231279	Guf1
100494	Zfand2a
100515	Zfp518b
100532	Rell1
100535	Oas1d
231452	Sdad1
100554	AA792892
100559	Ugt2b38
100561	Slc15a4
243168	Hsd17b13
100604	Lrrc8c
100608	Noc4l
100609	Nsun5
100637	N4bp2l1
209683	Ttc28
100647	Upk3b
242864	Napepld
231506	Lin54
100702	Gbp6
100705	Acacb
100710	Pds5b
100715	Papd4
100727	Ugt2b34
100732	Mapre3
100737	Dcun1d4
330050	Fam185a
100756	Usp30
100763	Ube3c
231642	Alkbh2
100041253	Gm16513
269693	Ccdc60
231874	Ccz1
277854	Depdc5
100900	Hscb
231571	Rpap2
100929	Tyw1
381686	Kpna7
170823	Glmn
208104	Mlxip
330171	Kctd10
101023	Zfp513
231889	Bud31
97236	C79130
97243	Naa11
381654	C87414
433926	Lrrc8b
243659	Styk1
665180	Clec2l
101095	Zfp282
101100	Ttll3
245884	Fam71f2
101122	Rpusd3
231986	Jazf1
101148	Bmt2
211187	Lrtm2
101185	Pot1a
101187	Parp11
243373	AI854703
101197	Zfp956
101202	Hepacam2
101240	Wdr91
381802	Tsen2
70699	Nup205
243538	Cfap100
333088	Kcp
330361	Gcfc2
232023	Vopp1
101351	Eogt
101358	Fbxl14
101359	Prrt4
100502936	E330021D16Rik
232196	C87436
232288	Frmd4b
101434	Ceacam15
101437	Dhx32
101471	Phrf1
107503	Atf5
232910	Ap2s1
101489	Ric8a
101490	Inpp5f
101497	Plekhg2
101502	Hsd3b7
233875	Ino80e
101540	Prkd2
101543	Wtip
101544	Zfp575
101565	Ccp110
233066	Syne4
381903	Alg8
101592	Efl1
101602	AI467606
233208	Scaf1
101604	E430018J23Rik
101612	Grwd1
101613	Nlrp6
101631	Pwwp2b
212070	Clrn3
233065	Alkbh6
233900	Rnf40
101685	Spty2d1
244141	Nars2
101700	Trim68
233168	AI987944
101739	Psip1
101744	Acp7
245128	AU018091
101772	Ano1
277939	C2cd3
243996	4933405O20Rik
101809	Spred3
232798	Leng8
101831	Faap24
101835	AW146154
233328	Lrrk1
101869	Unc45a
434204	Whamm
100043173	BB114814
233315	Mtmr10
232941	Ppm1n
97387	Strn4
243905	Zfp568
233876	Hirip3
270066	Slc35e1
666704	Samd1
101985	Usb1
209176	Ido2
102022	Ces2a
102032	Smim19
382056	Crtc1
102058	Exoc8
270097	Vat1l
621080	AI429214
102075	Plekhg4
234362	Zfp868
102098	Arhgef18
102103	Mtus1
234135	Nsd3
102124	Enkd1
330836	Slc7a6
102141	Snx25
407243	Tmem189
207958	Alg11
102182	Prmt9
102193	Zdhhc7
234564	Ces1f
102247	Gpat4
102278	Cpne7
102294	Cyp4v3
270028	Fam155a
272538	Tango6
102323	Dcun1d2
102339	Cog4
227399	Ppip5k2
434285	BB014433
330721	Nek5
97440	B3gnt9
97476	Fam90a1a
97484	Cog8
97487	Cmtm4
102371	Myzap
353190	Edc3
102436	Lars2
102442	Dennd4a
244886	Tmem266
102448	Xylb
78658	Ncapd3
208084	Pif1
330941	AI593442
102566	Ano10
102570	Slc22a13
102595	Plekho2
102614	Rpp25
102626	Mapkapk3
102632	Acad11
102680	Slc6a20a
102693	Phldb1
333424	A4gnt
213208	Il20rb
235527	Plscr4
213550	Dis3l
102774	Bbs4
270201	Klhl18
244810	AW551984
208194	Exog
235682	Zfp445
235047	Zfp809
215494	Pomgnt2
103098	Slc6a15
103140	Gstt3
103142	Rdh9
103149	Upb1
327766	Tmem26
216456	Gls2
103172	Chchd10
215929	Mfsd4b1
103199	Fig4
103213	Traf3ip2
237339	L3mbtl3
103266	Tmem263
192734	Lrrc75b
103284	Zc3h10
216049	Zfp365
268354	Fam19a2
215008	Vezt
209558	Enpp3
216177	AU041133
216445	Arhgap9
103406	Zfr2
103468	Nup107
208266	Dot1l
216441	Slc26a10
103534	Mgat4b
103537	Mbtd1
243771	Parp12
103551	Epop
103554	Psme4
103573	Xpo1
103583	Fbxw11
59043	Wsb2
227154	Stradb
103655	Sec14l4
195040	Tmem199
103677	Smg6
103710	Slc35e4
103711	Pnpo
216825	Usp22
209586	Nudcd3
103724	Tbc1d10a
103737	Pex12
237781	Mief2
103765	Tmem17
103768	Tubg2
103775	Slc25a41
103784	Wdr92
216705	Clint1
280408	Rilp
103836	Zfp692
103841	Cuedc1
103844	Inca1
237859	Nsrp1
217169	Tns4
104479	Ccdc117
194952	Jmjd4
216831	Arhgap44
216560	Wdpcp
217031	Tada2a
104570	Ppp4r3b
237898	Usp32
104582	Rprml
268420	Alkbh5
268445	Ankrd13b
217201	Rundc1
217154	Stac2
104625	Cnot6
215512	Fam117a
104662	Tsr1
104681	Slc16a6
104709	Pik3r6
97761	Sgsm2
97775	D930048N14Rik
104718	Ttc7b
216821	Tmem11
104721	Ddx1
104732	Tedc1
217473	Ankmy2
104759	Pld4
104910	Slc25a47
104799	Vipas39
238205	Lrfn5
104816	Aspg
100041194	Ahnak2
104831	Ptpn23
104836	Cbll1
104859	Tecpr2
104871	Spata7
104885	Tmem179
104923	Adi1
211945	Plekhh1
105005	Fam84a
217410	Trib2
217882	Cep170b
217653	Mis18bp1
217715	Eif2b2
238123	Cog5
105083	Pelo
100416706	Zfp729b
218441	Zfyve16
218341	Rfesd
105148	Iars
218454	Lhfpl2
105171	Arrdc3
218543	Srek1
218214	Kdm1b
105193	Nhlrc1
432779	Lrrc14b
105203	Fam208b
328232	Gfod1
105239	Rnf44
105245	Txndc5
105246	Brd9
105278	Cdk20
105298	Epdr1
328258	Slc25a48
218629	Dhx29
105349	Akr1c18
105351	AW209491
218581	Depdc1b
218232	Ptpdc1
105372	Utp15
105377	Slf1
105387	Akr1c14
97848	Serpinb6c
97863	Fam8a1
97884	B3galnt2
142688	Asb13
97895	Nlrp4f
218630	Ccno
97908	Hist1h3g
105418	E330034G19Rik
105428	Fam149b
105439	Slain1
105440	Kctd9
105559	Mbnl2
219135	Mtmr6
105504	Exoc5
105511	Fam170b
105518	A630023A22Rik
105522	Ankrd28
268759	9930012K11Rik
105590	Zfp957
105594	Cphx1
219170	Fam216b
105651	Ppp1r3e
105675	Ppif
239217	Kctd12
105722	Ano6
105727	Slc38a1
105732	Fam83h
106073	Mfsd5
105734	Tigd5
105782	Scrib
105785	Kdelr3
105787	Prkaa1
223337	Ugt3a2
239667	Dip2b
105827	Amigo2
105833	Ccdc65
105837	Mtbp
105841	Dennd3
105844	Card10
105847	Lmf2
239555	Mief1
105853	Mal2
105859	Csdc2
239606	Slc2a13
105866	Krt72
239337	Adamts12
213068	Tmem71
268782	Agxt2
105887	Ugt3a1
239650	Ccdc184
328580	Tubgcp6
435145	Shisa8
331063	Gsdmc2
223593	Washc5
268780	Egflam
105988	Espl1
380959	Alg10b
106014	Fam19a5
106021	Topors
239570	Ttc38
106039	Gga1
106052	Fbxo4
213956	Fam83f
106064	AW549877
106068	Slc45a4
102634078	AW557046
97961	Nol12
210293	Dock10
97998	Deptor
224171	Cip2a
224432	Scaf4
268905	Krtap13-1
106143	Cggbp1
224111	Ubxn7
209018	Vps8
381045	Ccdc58
208650	Cblb
268880	Xxylt1
207932	Urb1
224022	Slc7a4
106326	Osbpl11
239691	AU021092
106338	Nsun3
106344	Rfc4
106347	Ildr1
209195	Clic6
106389	Eaf2
106393	Srl
106407	Slc51a
94175	Hrg
210530	P3h2
106512	Gpsm3
224902	Safb2
213556	Plekhh2
106821	Oard1
106557	Ldhal6b
268936	Brpf3
106565	Dlk2
106672	AI413582
224481	Tfb1m
106581	Fam234a
106582	Nrm
263876	Spata2
106628	Trip10
106633	Ift140
224833	AI661453
106639	Vmac
106648	Cyp4f15
224903	Safb
106722	Mpig6b
268970	Arhgap28
214505	Gnptg
106757	Catsperd
106759	Ticam1
106763	Ttbk1
328833	Treml2
106766	Stap2
381110	Rmdn2
106794	Dhx57
106522	Pkdcc
224907	Dus3l
225055	Fbxo11
106840	Unc119b
106861	Abhd3
106869	Tnfaip8
225432	Rbm27
106877	Afap1l1
106947	Slc39a3
106952	Arap3
106957	Slc39a6
225523	Cep120
225115	Svil
107029	Me2
240332	Slc6a7
225289	AW554918
107071	Wdr74
225994	Nmrk1
107094	Rrp12
107141	Cyp2c50
107146	Glyat
107173	Gpr137
107182	Btaf1
226252	Fam160b1
107197	Uqcc3
277010	Marveld1
107221	Ffar4
107227	Macrod1
226118	AI606181
381236	Lipo3
107239	Carns1
107242	AI837181
107250	Kazald1
240514	Ccdc85b
68229	Spindoc
621603	Aldh3b2
107260	Otub1
107271	Yars
226250	Afap1l2
107305	Vps37c
107321	Lpxn
225929	Patl1
107351	Kank1
381199	Tmem151a
240638	Slc16a12
107375	Slc25a45
226255	Atrnl1
108101	Fermt3
98170	Tmem132a
102857	Slc6a8
102871	D330045A20Rik
210297	Lrch2
100503043	Armcx4
102920	Cenpi
666468	Atg4a
209268	Igsf1
237082	Nxt2
102941	B630019K06Rik
102954	Nudt10
385493	AU015836
102991	AU022751
236899	Pcyt1b
278097	Armcx6
382207	Jade3
209497	Tmem164
494468	Armcx5
245555	Nexmif
209837	Slc38a5
107528	Magee1
74271	Mageb5
111175	Pecr
104158	Ces1d
107751	Prrxl1
112415	Zfp607b
112417	Ugt2b37
112418	1700102P08Rik
112419	Ifit1bl2
234733	Ddx19b
112422	Zfp979
111174	Taar1
272790	Magee2
113868	Acaa1a
113845	Vmn1r48
113846	Vmn1r47
113847	Vmn1r43
113848	Vmn1r42
113849	Vmn1r52
113850	V1ra8
113851	Vmn1r54
113852	Vmn1r50
113853	Vmn1r53
113854	Vmn1r44
113855	Vmn1r40
113856	Vmn1r46
113857	Vmn1r41
113858	Vmn1r10
113859	Vmn1r29
113860	Vmn1r11
113862	Vmn1r13
113863	Vmn1r15
113864	Vmn1r14
113865	Vmn1r25
434903	Mageb4
668433	4930544D05Rik
114142	Foxp2
114141	Cldn16
83984	Tssk6
114229	Kiss1r
84585	Rnf123
114230	Aipl1
215951	Afg1l
89867	Sec16b
114249	Npnt
114255	Dok4
94179	Krt23
114301	Palmd
110147	Ehmt2
114584	Clic1
68468	Ly6g6c
114654	Ly6g6d
114652	Ly6g5c
81845	Gpank1
94176	Dock2
208898	Unc13c
246791	Obox3
246792	Obox2
252828	Obox4
252829	Obox5
252830	Obox6
246190	Otoa
114566	Krt82
170834	Oosp1
114479	Slc5a5
114886	Cygb
67123	Ubap1
192658	Rfpl4
114606	Tle6
114641	Rpl31
114643	Oas1c
114644	Slc13a3
114666	Krtap5-5
268527	Greb1
114663	Impa2
114671	4930444G20Rik
114674	Gtf2ird2
114679	Selenom
94181	Nans
114664	Hsd17b11
84652	Fam126a
64136	Sdf2l1
94215	Ugt2a1
94221	Gopc
114661	Prss28
114662	Prss29
94222	Olig3
114713	Rasa2
114774	Pawr
114712	Ferd3l
114715	Spred1
114716	Spred2
114714	Rad51c
116870	Mta1
94229	Slc4a10
94232	Ubqln4
114874	Ddhd1
114875	Plcz1
114873	Dscaml1
94224	Srd5a2
114893	Dcun1d1
170483	Grin3b
94226	S1pr5
140481	Man2a2
116701	Fgfrl1
116731	Pcdha1
111173	Erc1
13409	Tmc1
192140	Tmc2
116746	Defb6
116748	Lsm10
116872	Serpinb7
94219	Cnnm2
94218	Cnnm3
116810	Foxn4
94220	Cnnm4
94186	Strn3
94190	Ophn1
94192	C1galt1
94185	Tnfrsf21
116852	Akr1c20
116847	Prelp
269120	Optc
94223	Dgcr8
94191	Adarb2
94217	Lrp1b
116849	Iltifb
116848	Baz2a
117606	Boc
116873	Stim2
640543	Tgm7
116871	Mta3
74777	Selenon
117109	Pop5
116904	Alpk3
116905	Dph1
12310	Calca
116903	Calcb
116891	Derl2
116913	Tpbpb
116939	Pnpla3
116940	Tgs1
381269	Mreg
116972	Fam57a
228852	Ppp1r16b
64242	Ngb
117004	Olfr73
117005	Olfr74
117066	Cts3
224405	Cyyr1
117147	Acsm1
117148	Necab2
117149	Tirap
117150	Pip4k2c
114640	Pth2
117171	1110038F14Rik
117172	2310034C09Rik
384806	Adam20
72504	Taf4b
228980	Taf4
117198	Ivns1abp
330627	Trim66
233726	Ipo7
117229	Stk33
114570	Crip3
235441	Usp3
606496	Gsk3a
72297	B3gnt3
171508	Creld1
94216	Col4a6
71263	Mro
117592	B3galt6
117589	Asb7
117590	Asb10
117591	Slc2a9
117586	A1bg
242960	Fbxl5
227325	Dner
117599	Helb
140792	Colec12
117600	Srgap1
259302	Srgap3
116837	Rims1
116838	Rims2
22293	Slc45a2
118446	Gjc3
140580	Elmo1
140579	Elmo2
118445	Klf16
118454	Gjc2
118453	Mmp28
170736	Parvb
118449	Synpo2
68729	Trim37
228911	Tshz2
118451	Mrps2
121021	Cspg4
121022	Mrps6
140483	Hnmt
140492	Kcnn2
140493	Kcnn3
258677	Olfr76
258336	Olfr77
140484	Pofut1
140497	Cd300c2
100683	Trrap
80751	Rnf34
140498	Rxfp2
140475	Bsnd
226896	Tfap2d
117158	Scgb3a2
140494	Atp6v0a4
213119	Itga10
140477	Dmbx1
140474	Muc4
66438	Hamp2
170574	Sp7
140491	Ppp1r3a
140500	Acap3
140499	Ube2j2
140489	Bhlhe23
140482	Zfp358
140476	Strc
12807	Hps3
140546	Eri3
140557	Smc1b
140559	Igsf8
235611	Plxnb1
140570	Plxnb2
140571	Plxnb3
67784	Plxnd1
243842	Bicra
259300	Ehd2
140577	Ankrd6
225028	Map4k3
228942	Cbln4
68077	Nop53
140630	Ube4a
140629	Ubox5
56532	Ripk3
140703	Emid1
140741	Gpr6
140743	Rem2
140742	Sesn1
140740	Sec63
140709	Col26a1
77782	Polq
140765	Tmprss3
140780	Bmp2k
140781	Myh7
244962	Snx14
230718	Nt5c1a
140795	P2ry14
140810	Ttbk2
241035	Pkhd1
382985	Rrm2b
140858	Wdr5
140806	Il25
269224	Pask
140887	Lnx2
140904	Caln1
76793	Snip1
28106	Mydgf
140919	Slc17a6
140917	Dclre1b
140918	Slc7a12
380728	Kcnh4
142980	Tlr3
347710	Pramel4
386454	Rnf39
384077	Pramel5
347711	Pramel6
347712	Pramel7
170439	Elovl6
171395	Pkd1l1
217674	Gphb5
170458	Gpha2
170441	Slc2a10
170459	Stard4
170460	Stard5
170461	Stard6
170472	Recql5
68479	Phf5a
320139	Ptpn7
170484	Nphs2
140721	Caskin2
117160	Ttyh2
55934	Rp9
170638	Hpcal4
347708	Dppa1
73703	Dppa2
73693	Dppa4
170639	Olfr78
170651	Krtap19-2
170657	Krtap19-1
170654	Krtap19-4
170656	Krtap21-1
170677	Cdhr1
170676	Peg10
170706	Tmem37
170790	Mlc1
170786	Cd209a
170776	Cd209c
140723	Cacng5
170779	Cd209d
170780	Cd209e
170791	Rbm39
234729	Vac14
212108	Rln3
170789	Acot8
64099	Parvg
170787	Hdac10
216154	Med16
216156	Wdr18
170799	Rtkn2
234988	Mbd3l2
170813	Ms4a3
170812	Ahsp
170707	Usp48
170711	Otud7a
28135	Cep63
170716	Cyp4f13
170718	Idh3b
170835	Inpp5j
80886	Senp3
170930	Sumo2
234515	Inpp4b
99929	Tiparp
76524	Cln6
171095	Il17rc
171209	Asic3
171171	Ntng2
224938	Pja2
170722	Nxf7
229658	Vangl1
20776	Tmie
194309	Vps37d
142682	Zcchc14
142681	Slc34a3
67269	Agtpbp1
171183	Vmn1r37
171184	Vmn1r36
171185	Vmn1r35
171186	Vmn1r38
171187	Vmn1r33
171188	Vmn1r32
171189	Vmn1r17
171190	Vmn1r26
171191	Vmn1r24
171192	Vmn1r5
171193	Vmn1r6
171194	Vmn1r4
171195	Vmn1r30
171196	Vmn1r22
171197	Vmn1r23
171198	Vmn1r28
171199	Vmn1r18
171200	Vmn1r19
171201	Vmn1r21
171202	Vmn1r16
171203	Vmn1r9
434016	Vmn1r7
171205	Vmn1r8
171206	Vmn1r27
170738	Kcnh7
171207	Arhgap4
171180	Syt12
171210	Acot2
338320	Mia2
171224	Vmn1r229
171225	Vmn1r226
170735	Arr3
171281	Acot3
171282	Acot4
171226	Vmn1r228
171227	Vmn1r232
171228	Vmn1r225
171229	Vmn1r227
171230	Vmn1r231
171231	Vmn1r230
171263	Vmn1r67
171264	Vmn1r66
171265	Vmn1r185
171232	Vmn1r234
171233	Vmn1r235
171234	Vmn1r237
171235	Vmn1r236
171236	Vmn1r233
170734	Zscan5b
171237	Vmn1r73
171238	Vmn1r80
171239	Vmn1r76
171240	Vmn1r74
171241	Vmn1r75
171242	Vmn1r78
171243	Vmn1r83
171244	Vmn1r81
170771	Khdrbs2
171267	Vmn1r84
171268	Vmn1r82
171246	Vmn1r200
171247	Vmn1r199
171248	Vmn1r214
171249	Vmn1r213
171250	Vmn1r206
171251	Vmn1r205
171252	Vmn1r208
171269	Vmn1r210
171270	Vmn1r203
171271	Vmn1r220
171272	Vmn1r219
171273	Vmn1r217
171274	Vmn1r222
171283	Havcr1
171284	Timd2
171285	Havcr2
171275	Vmn1r212
171277	Vmn1r211
171278	Vmn1r197
171253	Vmn1r215
171254	Vmn1r198
171255	Vmn1r201
171256	Vmn1r218
171257	Vmn1r195
171258	Vmn1r202
171259	Vmn1r193
171279	Vmn1r216
171260	Vmn1r89
171261	Vmn1r87
171262	Vmn1r70
170822	Usp33
171463	Il17rd
171429	Slc26a6
71371	Arid5b
232174	Cyp26b1
171506	H1foo
170935	Grid2ip
170936	Zfp369
171504	Apobr
171530	Ucn2
171531	Mlph
171543	Bmf
170740	Zfp287
170729	Scrt1
191578	Helq
170743	Tlr7
170744	Tlr8
171486	Cd99l2
192119	Dicer1
192120	Bspry
244416	Ppp1r3b
170732	Trhr2
170737	Znrf1
170752	Bco2
258469	Olfr90
258470	Olfr91
258448	Olfr92
258051	Olfr93
258219	Olfr94
258506	Olfr95
258507	Olfr96
258505	Olfr97
258503	Olfr98
258508	Olfr99
404307	Olfr100
258831	Olfr101
258218	Olfr102
258830	Olfr103
258504	Olfr107
258457	Olfr108
258832	Olfr109
258325	Olfr110
545205	Olfr111
258096	Olfr112
258286	Olfr113
258284	Olfr114
257908	Olfr115
258625	Olfr116
258263	Olfr117
404308	Olfr118
258095	Olfr119
258624	Olfr120
258622	Olfr121
258285	Olfr122
258623	Olfr123
259064	Olfr124
258287	Olfr125
258892	Olfr126
258374	Olfr127
383243	Olfr128
258324	Olfr129
258480	Olfr130
258867	Olfr131
257889	Olfr132
258828	Olfr133
258829	Olfr134
258329	Olfr135
258803	Olfr136
258481	Olfr137
170648	Olfr138
259005	Olfr139
57272	Olfr140
257913	Olfr141
406186	Olfr142
258802	Olfr143
258310	Olfr145
192216	Tmem47
12879	Cys1
246154	Vasn
192232	Hps4
192236	Hps1
99681	Tchh
216157	Tmem259
239556	Cacna1i
192654	Pla2g15
192662	Arhgdia
100986	Akap9
232370	Clstn3
238803	Zfp366
235036	Ppan
76952	Nt5c2
17828	Bloc1s5
192187	Stab1
192188	Stab2
170728	Rtn4ip1
245944	Vps54
75477	Pfn3
215280	Wipf1
233276	Tubgcp5
243743	Plxna4
246048	Chodl
246081	Defb11
246079	Defb9
246080	Defb7
246082	Defb15
246083	Defb13
246084	Defb35
246085	Defb10
246104	Rhbdl3
246103	Atxn7
246102	Rttn
170947	Myoz3
170719	Oxr1
192156	Mvd
192159	Prpf8
241391	Galnt5
246293	Klhl8
105689	Mycbp2
192167	Nlgn1
246179	Fktn
246256	Fcgr4
225845	Pla2g16
170772	Glcci1
232790	Oscar
192678	Rassf3
192160	Casc3
246257	Ovca2
246228	Vwa1
246221	Mpst
246229	Bivm
237360	Adamts14
225865	Catsper1
266815	Mill1
243864	Mill2
170745	Xpnpep2
170750	Xpnpep1
246278	Cd207
246277	Csad
242521	Klhl9
192193	Edem1
326623	Tnfsf15
246703	Naxe
246316	Lgi2
243914	Lgi4
192289	Tmlhe
246317	Neto1
246694	Hps5
317755	Zar1
246691	Prok1
246696	Slc25a28
218624	Il31ra
246710	Rhobtb2
230649	Atpaf1
246782	Atpaf2
70481	Pnma1
245468	Pnma3
385377	Pnma5
246709	Rgs13
170733	Klra17
170742	Sertad3
170749	Mtmr4
170753	Zfp704
207911	Mchr1
170756	Slc8b1
170758	Rac3
170759	Atp13a1
231655	Oasl1
246727	Oas3
246728	Oas2
246729	Oas1h
170767	Rfxap
243262	Oas1f
231699	Oas1e
246730	Oas1a
213527	Pth2r
246738	Dnajc28
66720	Klhl10
75753	Klf17
170760	Acbd3
22652	Mkrn3
170762	Nup155
170765	Ripply3
72121	Dennd2d
170768	Pfkfb3
246313	Prokr2
170725	Capn8
246788	Trpv3
246787	Slc5a2
241915	Phc3
171382	Trpm8
243897	Ggn
236082	Dhrsx
239435	Aard
446101	Xrra1
252838	Tox
170833	Hook2
170770	Bbc3
227102	Ormdl1
252837	Ackr4
209590	Il23r
244701	Mtnr1b
241589	D430041D05Rik
170939	Krtap19-9b
20170	Hps6
171168	Acer1
229927	Clca3b
252866	Adam34
252876	Gin1
252870	Usp7
252875	Mios
192194	Btnl10
252868	Odf4
192198	Lrrc4
252904	Vmn1r69
252910	Vmn1r71
252905	Vmn1r72
252906	Vmn1r189
632534	Vmn1r191
252912	Vmn1r188
252907	Vmn1r192
252909	Vmn1r85
241066	Carf
94213	Ddx50
252966	Cables2
252967	Ropn1l
170755	Sgk3
101568	Vrk3
252972	Tpcn1
266632	Irak4
195733	Grhl1
252973	Grhl2
234959	Med17
257633	Acsf3
257635	Sdsl
213469	Lgi3
435529	Adgrf2
217127	Kat7
271047	Serpina3b
238393	Serpina3f
628900	Serpina3i
238395	Serpina3j
242093	Rxfp4
224792	Adgrf5
211550	Tifa
192166	Sardh
192185	Nadk
192191	Med9
192190	Pkhd1l1
192195	Ash1l
192196	Luc7l2
192199	Rspo1
192200	Wfdc12
192292	Nrbp1
192650	Cabp7
192657	Ell2
193813	Mcfd2
107272	Psat1
208666	Diras1
209091	Ccnb3
211949	Spsb4
213990	Agap3
216558	Ugp2
216961	Coro6
217116	Spata20
217369	Uts2r
217371	Rab40b
218977	Dlgap5
224624	Rab40c
227929	Cytip
235435	Lctl
228998	Arfgap1
170571	Cntnap4
215690	Nav1
78286	Nav2
260315	Nav3
224014	Fgd4
259279	Tubgcp3
667663	Myo3a
102657	Cd276
211064	Alkbh1
353155	Gjd3
260302	Gga3
260305	Nphp4
245945	Rbm47
235604	Camkv
245877	Map7d1
243272	Sbno1
236193	Zfp709
237221	Gemin8
239706	Mettl22
271209	Rp1l1
245622	Fam199x
236792	Mmgt1
237504	Rassf9
236900	Pdk3
245841	Polr2h
236732	Rbm10
237553	Trhde
236733	Usp11
27966	Rrp9
227327	B3gnt7
245049	Myrip
246779	Il27
243923	Rgs9bp
223701	Mkl1
234734	Aars
234664	Nae1
234463	Tmem184c
235050	Zfp810
233895	Prr14
234309	Cbr4
235041	Kank2
234825	Klhdc4
234311	Ddx60
235415	Cplx3
233913	BC017158
234875	Ttc13
235135	Tmem45b
235044	Plppr2
234138	Tti2
234371	Tmem161a
235184	Msantd2
234728	Cmtr2
234677	Ces4a
233890	Zfp768
235469	Zfp280d
234736	Rfwd3
234366	Gatad2a
233912	Armc5
234258	Neil3
235439	Herc1
234593	Ndrg4
260409	Cdc42ep3
233887	Zfp553
170942	Erdr1
171167	Fut10
171388	Bnipl
192173	Mcrip1
192285	Phf21a
192651	Zfp286
192653	Ttc36
192786	Rapgef6
207304	Hectd1
208211	Alg1
208634	Tspan10
208638	Slc25a38
208643	Eif4g1
208665	Akr1d1
208677	Creb3l3
208768	Sde2
208795	Tmem63a
208836	Fanci
208890	Slc26a7
209027	Pycr1
209212	Osgin2
209224	Enox2
209232	Wfdc5
209318	Gps1
209354	Eif2b1
209478	Tbc1d12
209588	Sectm1a
210029	Metrnl
210973	Kbtbd2
210992	Lpcat1
211007	Trim41
211253	Mtrf1
211401	Mtss1
211429	Pla2g4b
211480	Kcnj14
211556	Ap1ar
211577	Mrgprf
211739	Vstm2a
212139	Cc2d1a
212547	Nepro
212555	Pqlc2
212627	Prpsap2
212862	Chpt1
212998	BC016579
212999	Tnpo2
213019	Pdlim2
213053	Slc39a14
213233	Tapbpl
213389	Prdm9
213603	Slc44a3
213696	Duoxa1
213773	Tbl3
213819	Casd1
213989	Tmem82
214111	Slc24a1
214189	Scgn
214359	Tmem51
214444	Cdk5rap2
214498	Cdc73
214523	Tmprss4
214552	Cep164
214572	Prmt7
214901	Chtf18
214917	Fam173a
214951	Rhbdl1
214952	Rhot2
215194	Kri1
215615	Rnpep
215723	Mfsd6l
215751	Ginm1
216001	Micu1
216019	Hkdc1
