"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Cytokine-cytokine receptor interaction",0.006,0.054,1,249,22,"Bmp2, Cxcr4, Fasl, Ifnb1, Il11ra1, Il17a, Il18rap, Il1r1, Il17rc, Tnfrsf11b, Pdgfb, Ccl6, Cxcl2, Tnf, Tnfrsf17, Tnfrsf8, Tnfsf9, Tnfrsf12a, Il21r, Tnfsf13, Tnfrsf13c, Il24"
"Endocytosis",0.007,0.054,1,250,22,"Ap2m1, Arf1, Capza3, Cav1, Clta, Cxcr4, Dnm2, Grk5, H2-T22, Hras, Hspa8, Mdm2, Cyth3, Src, Rab11fip3, Chmp1a, Ap2b1, Psd2, Chmp4b, Smurf1, Smap1, Arfgef2"
"Insulin signaling pathway",0.007,0.054,1,134,14,"Acaca, Calm2, Eif4ebp1, Fasn, Grb2, Hras, Inppl1, Prkab1, Prkar1a, Sh2b2, Exoc7, Rps6kb1, Rptor, Calm4"
"Neurotrophin signaling pathway",0.007,0.054,1,120,13,"Bax, Calm2, Fasl, Gab1, Grb2, Hras, Nfkb1, Nfkbib, Trp53, Sh2b2, Map2k7, Irak4, Calm4"
"TNF signaling pathway",0.007,0.054,1,107,12,"Cebpb, Cflar, Fos, Nfkb1, Cxcl2, Creb3l3, Tnf, Traf2, Map2k7, Map3k7, Creb3l1, Tab2"
"Gap junction",0.007,0.057,1,82,10,"Cdk1, Gnas, Grb2, Hras, Htr2b, Itpr1, Pdgfb, Prkca, Src, Tuba1a"
"Adrenergic signaling in cardiomyocytes",0.008,0.059,1,137,14,"Adra1a, Atp1b3, Cacna1d, Cacnb4, Calm2, Gnas, Prkca, Creb3l3, Tnni3, Tpm1, Creb3l1, Ppp2r2d, Cacna2d2, Calm4"
"Fc gamma R-mediated phagocytosis",0.008,0.059,1,83,10,"Dnm2, Inpp5d, Inppl1, Marcks, Prkca, Plpp1, Plpp2, Rps6kb1, Wasf1, Dock2"
"GnRH signaling pathway",0.009,0.059,1,84,10,"Cacna1d, Calm2, Gnas, Grb2, Hras, Itpr1, Prkca, Src, Map2k7, Calm4"
"Melanogenesis",0.009,0.059,1,97,11,"Calm2, Gnas, Hras, Mitf, Prkca, Creb3l3, Wnt7b, Wnt8b, Creb3l1, Ep300, Calm4"
"Necroptosis",0.01,0.064,1,140,14,"Sharpin, Bax, Cflar, Fasl, Glul, Ifnb1, Stat1, Tlr4, Tnf, Traf2, Chmp1a, Usp21, Hist3h2a, Chmp4b"
"Dopaminergic synapse",0.01,0.064,1,126,13,"Cacna1d, Calm2, Drd5, Fos, Gnas, Gng4, Itpr1, Prkca, Creb3l3, Creb3l1, Ppp2r2d, Caly, Calm4"
"Fatty acid metabolism",0.01,0.065,1,49,7,"Acaca, Acaa1a, Fasn, Hadh, Scd1, Fads2, Acsl3"
"Sphingolipid signaling pathway",0.013,0.083,1,117,12,"Adora1, Bax, Hras, Nfkb1, Nsmaf, Oprd1, Prkca, Tnf, Traf2, Trp53, Ppp2r2d, S1pr5"
"EGFR tyrosine kinase inhibitor resistance",0.014,0.084,1,77,9,"Bax, Eif4ebp1, Gab1, Grb2, Hras, Pdgfb, Prkca, Src, Rps6kb1"
"Fatty acid biosynthesis",0.015,0.088,1,11,3,"Acaca, Fasn, Acsl3"
"Intestinal immune network for IgA production",0.015,0.088,1,41,6,"Cd80, Cd86, Cxcr4, Tnfrsf17, Tnfsf13, Tnfrsf13c"
"RIG-I-like receptor signaling pathway",0.016,0.09,1,66,8,"Ifnb1, Nfkb1, Nfkbib, Tnf, Traf2, Map3k7, Azi2, Atg12"
"Pyrimidine metabolism",0.017,0.09,1,93,10,"Upb1, Polr2a, Rrm1, Rrm2, Polr2b, Pole3, Polr2g, Pold3, Polr2d, Pold4"
"Endocrine and other factor-regulated calcium reabsorption",0.017,0.09,1,54,7,"Ap2m1, Atp1b3, Clta, Dnm2, Gnas, Prkca, Ap2b1"
"Nucleotide excision repair",0.017,0.09,1,42,6,"Rad23a, Xpa, Pole3, Pold3, Pold4, Cul4a"
"GABAergic synapse",0.018,0.091,1,80,9,"Cacna1d, Gabra3, Gabrb1, Gabrr2, Glul, Gng4, Prkca, Src, Gabarapl1"
"Serotonergic synapse",0.018,0.092,1,122,12,"Cacna1d, Cyp2c37, Gabrb1, Gnas, Gng4, Hras, Htr2b, Itpr1, Prkca, Cyp2c70, Cyp2c44, Cyp2c65"
"Insulin secretion",0.02,0.101,1,82,9,"Atp1b3, Cacna1d, Gip, Gnas, Prkca, Creb3l3, Stx1a, Abcc8, Creb3l1"
"Hedgehog signaling pathway",0.021,0.102,1,44,6,"Fbxw11, Gli1, Gli2, Gli3, Sufu, Smurf1"
"Phospholipase D signaling pathway",0.022,0.106,1,140,13,"Grm2, Arf1, Dnm2, Gab1, Gnas, Grb2, Hras, Pdgfb, Prkca, Plpp1, Cyth3, Lpar5, Plpp2"
"Glucagon signaling pathway",0.024,0.111,1,98,10,"Acaca, Calm2, Gnas, Itpr1, Prkab1, Creb3l3, Creb3l1, Ep300, Calm4, Sirt1"
"Longevity regulating pathway - multiple species",0.026,0.122,1,59,7,"Hdac2, Hras, Hspa8, Prkab1, Rps6kb1, Rptor, Sirt1"
"Ras signaling pathway",0.028,0.127,1,222,18,"Calm2, Efna5, Fasl, Fgf10, Fgf18, Fgf8, Gab1, Gng4, Grb2, Hras, Nfkb1, Pdgfb, Prkca, Rasgrp1, Rgl1, Foxo4, Fgf21, Calm4"
"Th17 cell differentiation",0.028,0.127,1,101,10,"Fos, Il17a, Il1r1, Nfatc1, Nfatc3, Nfkb1, Nfkbib, Rorc, Stat1, Il21r"
"Rap1 signaling pathway",0.029,0.127,1,207,17,"Actg1, Adora2a, Calm2, Cnr1, Efna5, Fgf10, Fgf18, Fgf8, Gnas, Hras, Id1, Pdgfb, Prkca, Src, Lpar5, Fgf21, Calm4"
"Insulin resistance",0.036,0.154,1,105,10,"Ogt, Nfkb1, Prkab1, Creb3l3, Tnf, Nr1h3, Nr1h2, Creb3l1, Slc27a2, Rps6kb1"
"Endocrine resistance",0.037,0.156,1,91,9,"Bax, Fos, Gnas, Grb2, Hras, Mdm2, Src, Trp53, Rps6kb1"
"Aldosterone synthesis and secretion",0.042,0.176,1,79,8,"Cacna1d, Calm2, Gnas, Itpr1, Prkca, Creb3l3, Creb3l1, Calm4"
"RNA polymerase",0.043,0.176,1,27,4,"Polr2a, Polr2b, Polr2g, Polr2d"
"Neuroactive ligand-receptor interaction",0.046,0.183,1,268,20,"Grm2, Adora1, Adora2a, Adra1a, Cnr1, Drd5, Gabra3, Gabrb1, Gabrr2, Grpr, Htr2b, Oprd1, P2ry2, Sstr3, Npffr1, Rxfp3, Grin3a, P2ry10, Glp2r, S1pr5"
"Antigen processing and presentation",0.051,0.201,1,82,8,"B2m, H2-T22, Hspa8, Nfyb, Psme1, Psme3, Tnf, Ifi30"
"Adipocytokine signaling pathway",0.052,0.201,1,68,7,"Nfkb1, Nfkbib, Prkab1, Stk11, Tnf, Traf2, Acsl3"
"ErbB signaling pathway",0.054,0.207,1,83,8,"Eif4ebp1, Gab1, Grb2, Hras, Prkca, Src, Map2k7, Rps6kb1"
"Vasopressin-regulated water reabsorption",0.056,0.212,1,42,5,"Gnas, Creb3l3, Dync1li1, Creb3l1, Dynll2"
"Circadian rhythm",0.06,0.223,1,30,4,"Fbxw11, Prkab1, Rorc, Nr1d1"
"Thyroid hormone synthesis",0.063,0.229,1,71,7,"Atp1b3, Gnas, Itpr1, Prkca, Creb3l3, Hsp90b1, Creb3l1"
"Salivary secretion",0.075,0.266,1,74,7,"Adra1a, Atp1b3, Calm2, Gnas, Itpr1, Prkca, Calm4"
"Mismatch repair",0.075,0.266,1,20,3,"Mlh1, Pold3, Pold4"
"Circadian entrainment",0.087,0.306,1,92,8,"Cacna1d, Calm2, Fos, Gnas, Gng4, Itpr1, Prkca, Calm4"
"Long-term potentiation",0.098,0.335,1,64,6,"Calm2, Hras, Itpr1, Prkca, Ep300, Calm4"
"Fc epsilon RI signaling pathway",0.098,0.335,1,64,6,"Grb2, Hras, Inpp5d, Prkca, Tnf, Map2k7"
"TGF-beta signaling pathway",0.108,0.364,1,81,7,"Bmp2, Id1, Smad6, Tnf, Ep300, Rps6kb1, Smurf1"
"Apelin signaling pathway",0.118,0.388,1,131,10,"Calm2, Gng4, Hras, Itpr1, Mef2b, Mef2c, Prkab1, Gabarapl1, Rps6kb1, Calm4"
"Homologous recombination",0.119,0.388,1,38,4,"Brip1, Nbn, Pold3, Pold4"
"HIF-1 signaling pathway",0.12,0.388,1,99,8,"Egln1, Eif4ebp1, Nfkb1, Prkca, Tlr4, Ep300, Tceb1, Rps6kb1"
"AGE-RAGE signaling pathway in diabetic complications",0.125,0.399,1,100,8,"Bax, Col4a4, Hras, Nfatc1, Nfkb1, Prkca, Stat1, Tnf"
"Renin secretion",0.129,0.405,1,69,6,"Adora1, Cacna1d, Calm2, Gnas, Itpr1, Calm4"
"Hippo signaling pathway",0.133,0.41,1,151,11,"Fbxw11, Actg1, Bmp2, Ctnna1, Gli2, Id1, Sox2, Tead2, Wnt7b, Wnt8b, Ppp2r2d"
"Gastric acid secretion",0.135,0.41,1,70,6,"Atp1b3, Calm2, Gnas, Itpr1, Prkca, Calm4"
"Adherens junction",0.135,0.41,1,70,6,"Actg1, Ctnna1, Src, Map3k7, Ep300, Wasf1"
"Retinol metabolism",0.149,0.434,1,72,6,"Cyp2c37, Aldh1a2, Ugt1a2, Cyp2c70, Cyp2c44, Cyp2c65"
"Prolactin signaling pathway",0.149,0.434,1,72,6,"Fos, Grb2, Hras, Nfkb1, Src, Stat1"
"Autophagy - animal",0.149,0.434,1,121,9,"Cflar, Hras, Itpr1, Stk11, Map3k7, Gabarapl1, Atg12, Rps6kb1, Rptor"
"Chemokine signaling pathway",0.15,0.434,1,172,12,"Cxcr4, Gng4, Grk5, Grb2, Hras, Nfkb1, Nfkbib, Ccl6, Cxcl2, Src, Stat1, Dock2"
"Glutamatergic synapse",0.152,0.436,1,105,8,"Grm2, Cacna1d, Glul, Gnas, Gng4, Itpr1, Prkca, Grin3a"
"Biosynthesis of unsaturated fatty acids",0.162,0.457,1,28,3,"Acaa1a, Scd1, Fads2"
"Calcium signaling pathway",0.163,0.457,1,175,12,"Adora2a, Adra1a, Atp2a1, Cacna1d, Calm2, Drd5, Gnas, Grpr, Htr2b, Itpr1, Prkca, Calm4"
"Linoleic acid metabolism",0.165,0.457,1,43,4,"Cyp2c37, Cyp2c70, Cyp2c44, Cyp2c65"
"Protein processing in endoplasmic reticulum",0.17,0.464,1,159,11,"Bax, Casp12, Ddost, Hspa8, Rad23a, Rpn2, Ssr4, Sec24c, Hsp90b1, Traf2, Map2k7"
"Autophagy - other",0.174,0.467,1,29,3,"Gabarapl1, Atg12, Rptor"
"Cholinergic synapse",0.176,0.467,1,109,8,"Cacna1d, Fos, Gng4, Hras, Itpr1, Prkca, Creb3l3, Creb3l1"
"Cardiac muscle contraction",0.177,0.467,1,76,6,"Atp1b3, Cacna1d, Cacnb4, Tnni3, Tpm1, Cacna2d2"
"Synaptic vesicle cycle",0.178,0.467,1,60,5,"Ap2m1, Clta, Dnm2, Stx1a, Ap2b1"
"Proteasome",0.185,0.48,1,45,4,"Psme4, Psmc5, Psme1, Psme3"
"Mitophagy - animal",0.187,0.48,1,61,5,"Hras, Mitf, Src, Trp53, Gabarapl1"
"Purine metabolism",0.19,0.482,1,163,11,"Itpa, Polr2a, Rrm1, Rrm2, Polr2b, Pole3, Ntpcr, Polr2g, Pold3, Polr2d, Pold4"
"PPAR signaling pathway",0.193,0.484,1,78,6,"Acaa1a, Scd1, Nr1h3, Slc27a2, Fads2, Acsl3"
"Type I diabetes mellitus",0.196,0.487,1,62,5,"Cd80, Cd86, Fasl, H2-T22, Tnf"
"Apoptosis - multiple species",0.199,0.492,1,31,3,"Bax, Pmaip1, Htra2"
"mTOR signaling pathway",0.203,0.495,1,148,10,"Eif4ebp1, Grb2, Hras, Prkca, Stk11, Tnf, Wnt7b, Wnt8b, Rps6kb1, Rptor"
"Fanconi anemia pathway",0.206,0.495,1,47,4,"Mlh1, Rev3l, Brip1, Polh"
"Nitrogen metabolism",0.207,0.495,1,17,2,"Glul, Car9"
"Natural killer cell mediated cytotoxicity",0.221,0.525,1,116,8,"Fasl, Grb2, Hras, Ifnb1, Nfatc1, Prkca, Tnf, Hcst"
"Base excision repair",0.226,0.531,1,33,3,"Pole3, Pold3, Pold4"
"Vascular smooth muscle contraction",0.228,0.531,1,117,8,"Adora2a, Adra1a, Cacna1d, Calm2, Gnas, Itpr1, Prkca, Calm4"
"DNA replication",0.239,0.552,1,34,3,"Pole3, Pold3, Pold4"
"Th1 and Th2 cell differentiation",0.258,0.589,1,86,6,"Fos, Nfatc1, Nfatc3, Nfkb1, Nfkbib, Stat1"
"Wnt signaling pathway",0.264,0.597,1,140,9,"Fbxw11, Nfatc1, Nfatc3, Prkca, Trp53, Wnt7b, Wnt8b, Map3k7, Ep300"
"Cell cycle",0.27,0.607,1,123,8,"Cdc20, Cdk1, Hdac2, Mdm2, Rbl2, Trp53, Gadd45g, Ep300"
"Steroid hormone biosynthesis",0.299,0.663,1,73,5,"Cyp2c37, Ugt1a2, Cyp2c70, Cyp2c44, Cyp2c65"
"alpha-Linolenic acid metabolism",0.301,0.663,1,22,2,"Acaa1a, Fads2"
"Oocyte meiosis",0.309,0.675,1,110,7,"Fbxw11, Cdc20, Calm2, Cdk1, Itpr1, Slk, Calm4"
"Phosphatidylinositol signaling system",0.319,0.69,1,93,6,"Calm2, Inpp5d, Inppl1, Itpr1, Prkca, Calm4"
"Long-term depression",0.328,0.704,1,58,4,"Gnas, Hras, Itpr1, Prkca"
"Jak-STAT signaling pathway",0.347,0.737,1,152,9,"Grb2, Hras, Ifnb1, Il11ra1, Mcl1, Stat1, Ep300, Il21r, Il24"
"Ether lipid metabolism",0.35,0.737,1,42,3,"Pafah1b1, Plpp1, Plpp2"
"Ubiquitin mediated proteolysis",0.352,0.737,1,134,8,"Fbxw11, Cdc20, Trip12, Mdm2, Prpf19, Tceb1, Smurf1, Cul4a"
"mRNA surveillance pathway",0.359,0.742,1,79,5,"Etf1, Ppp2r2d, Nxf1, Pabpn1, Pabpc6"
"Drug metabolism - other enzymes",0.363,0.742,1,43,3,"Upb1, Itpa, Ugt1a2"
"Fatty acid degradation",0.363,0.742,1,43,3,"Acaa1a, Hadh, Acsl3"
"Platelet activation",0.366,0.742,1,117,7,"Actg1, Fga, Gnas, Itpr1, Rasgrp1, Src, P2ry12"
"Phototransduction",0.375,0.753,1,26,2,"Calm2, Calm4"
"Retrograde endocannabinoid signaling",0.383,0.763,1,138,8,"Cacna1d, Cnr1, Gabra3, Gabrb1, Gabrr2, Gng4, Itpr1, Prkca"
"Butanoate metabolism",0.393,0.776,1,27,2,"Hadh, Oxct2a"
"Tight junction",0.397,0.779,1,159,9,"Actg1, Cacna1d, Msn, Prkab1, Src, Stk11, Tuba1a, Map2k7, Ppp2r2d"
"Non-alcoholic fatty liver disease (NAFLD)",0.414,0.805,1,142,8,"Bax, Cebpa, Fasl, Nfkb1, Prkab1, Tnf, Traf2, Nr1h3"
"Type II diabetes mellitus",0.418,0.807,1,47,3,"Cacna1d, Abcc8, Tnf"
"Antifolate resistance",0.428,0.814,1,29,2,"Nfkb1, Tnf"
"Synthesis and degradation of ketone bodies",0.431,0.814,1,11,1,"Oxct2a"
"Notch signaling pathway",0.432,0.814,1,48,3,"Kat2a, Hdac2, Ep300"
"Lysine degradation",0.484,0.904,1,52,3,"Ezh1, Ezh2, Hadh"
"RNA degradation",0.487,0.904,1,72,4,"Cnot6, Lsm7, Pabpc6, Lsm8"
"Valine, leucine and isoleucine degradation",0.497,0.917,1,53,3,"Acaa1a, Hadh, Oxct2a"
"Pancreatic secretion",0.507,0.924,1,94,5,"Atp1b3, Atp2a1, Gnas, Itpr1, Prkca"
"Ribosome biogenesis in eukaryotes",0.508,0.924,1,74,4,"Pwp2, Ran, Nxf1, Pop7"
"Signaling pathways regulating pluripotency of stem cells",0.514,0.927,1,135,7,"Grb2, Hras, Id1, Pax6, Sox2, Wnt7b, Wnt8b"
"VEGF signaling pathway",0.534,0.947,1,56,3,"Hras, Prkca, Src"
"Glutathione metabolism",0.534,0.947,1,56,3,"Gsta4, Rrm1, Rrm2"
"Thiamine metabolism",0.536,0.947,1,15,1,"Ntpcr"
"Carbohydrate digestion and absorption",0.543,0.951,1,36,2,"Atp1b3, Cacna1d"
"Arachidonic acid metabolism",0.55,0.958,1,78,4,"Cyp2c37, Cyp2c70, Cyp2c44, Cyp2c65"
"Regulation of actin cytoskeleton",0.557,0.959,1,202,10,"Actg1, Fgf10, Fgf18, Fgf8, Hras, Msn, Pdgfb, Src, Fgf21, Wasf1"
"Cytosolic DNA-sensing pathway",0.559,0.959,1,58,3,"Ifnb1, Nfkb1, Nfkbib"
"Aldosterone-regulated sodium reabsorption",0.572,0.969,1,38,2,"Atp1b3, Prkca"
"Ferroptosis",0.572,0.969,1,38,2,"Trp53, Acsl3"
"Peroxisome",0.581,0.977,1,81,4,"Acaa1a, Pex11a, Slc27a2, Acsl3"
"Fat digestion and absorption",0.6,0.993,1,40,2,"Plpp1, Plpp2"
"Pantothenate and CoA biosynthesis",0.602,0.993,1,18,1,"Upb1"
"Arginine biosynthesis",0.602,0.993,1,18,1,"Glul"
"Steroid biosynthesis",0.622,1,1,19,1,"Cyp51"
"Ascorbate and aldarate metabolism",0.641,1,1,20,1,"Ugt1a2"
"Other types of O-glycan biosynthesis",0.641,1,1,20,1,"Ogt"
"Mineral absorption",0.652,1,1,44,2,"Atp1b3, Slc31a1"
"Sphingolipid metabolism",0.652,1,1,44,2,"Plpp1, Plpp2"
"Hematopoietic cell lineage",0.655,1,1,89,4,"Cd19, Il11ra1, Il1r1, Tnf"
"Proximal tubule bicarbonate reclamation",0.659,1,1,21,1,"Atp1b3"
"Leukocyte transendothelial migration",0.664,1,1,112,5,"Actg1, Ctnna1, Cxcr4, Msn, Prkca"
"N-Glycan biosynthesis",0.688,1,1,47,2,"Ddost, Rpn2"
"Hippo signaling pathway - multiple species",0.722,1,1,25,1,"Tead2"
"Regulation of lipolysis in adipocytes",0.74,1,1,52,2,"Adora1, Gnas"
"Pentose and glucuronate interconversions",0.749,1,1,27,1,"Ugt1a2"
"Maturity onset diabetes of the young",0.749,1,1,27,1,"Pax6"
"Fatty acid elongation",0.749,1,1,27,1,"Hadh"
"Focal adhesion",0.75,1,1,192,8,"Actg1, Cav1, Col4a4, Grb2, Hras, Pdgfb, Prkca, Src"
"Glyoxylate and dicarboxylate metabolism",0.762,1,1,28,1,"Glul"
"Drug metabolism - cytochrome P450",0.777,1,1,56,2,"Gsta4, Ugt1a2"
"Glycerolipid metabolism",0.777,1,1,56,2,"Plpp1, Plpp2"
"Metabolism of xenobiotics by cytochrome P450",0.785,1,1,57,2,"Gsta4, Ugt1a2"
"Propanoate metabolism",0.796,1,1,31,1,"Acaca"
"Alanine, aspartate and glutamate metabolism",0.806,1,1,32,1,"Glul"
"beta-Alanine metabolism",0.806,1,1,32,1,"Upb1"
"SNARE interactions in vesicular transport",0.816,1,1,33,1,"Stx1a"
"Porphyrin and chlorophyll metabolism",0.825,1,1,34,1,"Ugt1a2"
"Bile secretion",0.843,1,1,65,2,"Atp1b3, Gnas"
"Pyruvate metabolism",0.858,1,1,38,1,"Acaca"
"Axon guidance",0.87,1,1,173,6,"Cxcr4, Efna5, Hras, Nfatc3, Prkca, Src"
"Basal transcription factors",0.872,1,1,40,1,"Gtf2a1l"
"Inositol phosphate metabolism",0.876,1,1,71,2,"Inpp5d, Inppl1"
"Tryptophan metabolism",0.884,1,1,42,1,"Hadh"
"Taste transduction",0.89,1,1,74,2,"Gabra3, Tas2r120"
"ABC transporters",0.901,1,1,45,1,"Abcc8"
"Phagosome",0.921,1,1,165,5,"Actg1, H2-T22, Tlr4, Tuba1a, Dync1li1"
"Ovarian steroidogenesis",0.927,1,1,51,1,"Gnas"
"Protein digestion and absorption",0.931,1,1,85,2,"Atp1b3, Col4a4"
"Glycerophospholipid metabolism",0.939,1,1,88,2,"Plpp1, Plpp2"
"Lysosome",0.945,1,1,121,3,"Ap1g1, Clta, Ctsk"
"Biosynthesis of amino acids",0.977,1,1,73,1,"Glul"
"ECM-receptor interaction",0.983,1,1,79,1,"Col4a4"
"Cell adhesion molecules (CAMs)",0.987,1,1,157,3,"Cd80, Cd86, H2-T22"
"Complement and coagulation cascades",0.988,1,1,86,1,"Fga"
"Progesterone-mediated oocyte maturation",0.989,1,1,87,1,"Cdk1"
"Olfactory transduction",1,1,1,935,2,"Calm2, Calm4"
