"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"p53 signaling pathway",0.005,0.048,1,67,9,"Bax, Cdk1, Igfbp3, Mdm2, Rrm2, Trp53, Gadd45g, Pmaip1, Sesn3"
"Insulin signaling pathway",0.006,0.048,1,134,14,"Acaca, Calm2, Eif4ebp1, Fasn, Grb2, Hras, Inppl1, Prkab1, Prkar1a, Sh2b2, Exoc7, Rps6kb1, Rptor, Calm4"
"Neurotrophin signaling pathway",0.006,0.048,1,120,13,"Bax, Calm2, Fasl, Gab1, Grb2, Hras, Nfkb1, Nfkbib, Trp53, Sh2b2, Map2k7, Irak4, Calm4"
"TNF signaling pathway",0.006,0.048,1,107,12,"Cebpb, Cflar, Fos, Nfkb1, Cxcl2, Creb3l3, Tnf, Traf2, Map2k7, Map3k7, Creb3l1, Tab2"
"Gap junction",0.006,0.051,1,82,10,"Cdk1, Gnas, Grb2, Hras, Htr2b, Itpr1, Pdgfb, Prkca, Src, Tuba1a"
"Adrenergic signaling in cardiomyocytes",0.007,0.052,1,137,14,"Adra1a, Atp1b3, Cacna1d, Cacnb4, Calm2, Gnas, Prkca, Creb3l3, Tnni3, Tpm1, Creb3l1, Ppp2r2d, Cacna2d2, Calm4"
"Fc gamma R-mediated phagocytosis",0.007,0.052,1,83,10,"Dnm2, Inpp5d, Inppl1, Marcks, Prkca, Plpp1, Plpp2, Rps6kb1, Wasf1, Dock2"
"GnRH signaling pathway",0.007,0.053,1,84,10,"Cacna1d, Calm2, Gnas, Grb2, Hras, Itpr1, Prkca, Src, Map2k7, Calm4"
"Melanogenesis",0.007,0.053,1,97,11,"Calm2, Gnas, Hras, Mitf, Prkca, Creb3l3, Wnt7b, Wnt8b, Creb3l1, Ep300, Calm4"
"Necroptosis",0.008,0.056,1,140,14,"Sharpin, Bax, Cflar, Fasl, Glul, Ifnb1, Stat1, Tlr4, Tnf, Traf2, Chmp1a, Usp21, Hist3h2a, Chmp4b"
"Dopaminergic synapse",0.008,0.056,1,126,13,"Cacna1d, Calm2, Drd5, Fos, Gnas, Gng4, Itpr1, Prkca, Creb3l3, Creb3l1, Ppp2r2d, Caly, Calm4"
"Fatty acid metabolism",0.009,0.06,1,49,7,"Acaca, Acaa1a, Fasn, Hadh, Scd1, Fads2, Acsl3"
"Sphingolipid signaling pathway",0.012,0.074,1,117,12,"Adora1, Bax, Hras, Nfkb1, Nsmaf, Oprd1, Prkca, Tnf, Traf2, Trp53, Ppp2r2d, S1pr5"
"EGFR tyrosine kinase inhibitor resistance",0.012,0.076,1,77,9,"Bax, Eif4ebp1, Gab1, Grb2, Hras, Pdgfb, Prkca, Src, Rps6kb1"
"Fatty acid biosynthesis",0.014,0.084,1,11,3,"Acaca, Fasn, Acsl3"
"RIG-I-like receptor signaling pathway",0.014,0.084,1,66,8,"Ifnb1, Nfkb1, Nfkbib, Tnf, Traf2, Map3k7, Azi2, Atg12"
"Intestinal immune network for IgA production",0.014,0.084,1,41,6,"Cd80, Cd86, Cxcr4, Tnfrsf17, Tnfsf13, Tnfrsf13c"
"Pyrimidine metabolism",0.015,0.084,1,93,10,"Upb1, Polr2a, Rrm1, Rrm2, Polr2b, Pole3, Polr2g, Pold3, Polr2d, Pold4"
"Endocrine and other factor-regulated calcium reabsorption",0.015,0.085,1,54,7,"Ap2m1, Atp1b3, Clta, Dnm2, Gnas, Prkca, Ap2b1"
"Hedgehog signaling pathway",0.019,0.101,1,44,6,"Fbxw11, Gli1, Gli2, Gli3, Sufu, Smurf1"
"Phospholipase D signaling pathway",0.019,0.101,1,140,13,"Grm2, Arf1, Dnm2, Gab1, Gnas, Grb2, Hras, Pdgfb, Prkca, Plpp1, Cyth3, Lpar5, Plpp2"
"Glucagon signaling pathway",0.021,0.108,1,98,10,"Acaca, Calm2, Gnas, Itpr1, Prkab1, Creb3l3, Creb3l1, Ep300, Calm4, Sirt1"
"Ras signaling pathway",0.023,0.119,1,222,18,"Calm2, Efna5, Fasl, Fgf10, Fgf18, Fgf8, Gab1, Gng4, Grb2, Hras, Nfkb1, Pdgfb, Prkca, Rasgrp1, Rgl1, Foxo4, Fgf21, Calm4"
"Longevity regulating pathway - multiple species",0.024,0.119,1,59,7,"Hdac2, Hras, Hspa8, Prkab1, Rps6kb1, Rptor, Sirt1"
"Th17 cell differentiation",0.025,0.123,1,101,10,"Fos, Il17a, Il1r1, Nfatc1, Nfatc3, Nfkb1, Nfkbib, Rorc, Stat1, Il21r"
"Insulin resistance",0.032,0.153,1,105,10,"Ogt, Nfkb1, Prkab1, Creb3l3, Tnf, Nr1h3, Nr1h2, Creb3l1, Slc27a2, Rps6kb1"
"Endocrine resistance",0.033,0.155,1,91,9,"Bax, Fos, Gnas, Grb2, Hras, Mdm2, Src, Trp53, Rps6kb1"
"Cytokine-cytokine receptor interaction",0.035,0.162,1,249,19,"Bmp2, Cxcr4, Fasl, Ifnb1, Il11ra1, Il17a, Il1r1, Il17rc, Tnfrsf11b, Pdgfb, Ccl6, Cxcl2, Tnf, Tnfrsf17, Tnfrsf8, Il21r, Tnfsf13, Tnfrsf13c, Il24"
"Serotonergic synapse",0.036,0.162,1,122,11,"Cacna1d, Cyp2c37, Gnas, Gng4, Hras, Htr2b, Itpr1, Prkca, Cyp2c70, Cyp2c44, Cyp2c65"
"Aldosterone synthesis and secretion",0.038,0.17,1,79,8,"Cacna1d, Calm2, Gnas, Itpr1, Prkca, Creb3l3, Creb3l1, Calm4"
"RNA polymerase",0.04,0.177,1,27,4,"Polr2a, Polr2b, Polr2g, Polr2d"
"Rap1 signaling pathway",0.046,0.191,1,207,16,"Actg1, Adora2a, Calm2, Cnr1, Efna5, Fgf10, Fgf18, Fgf8, Gnas, Hras, Pdgfb, Prkca, Src, Lpar5, Fgf21, Calm4"
"Insulin secretion",0.046,0.191,1,82,8,"Atp1b3, Cacna1d, Gip, Gnas, Prkca, Creb3l3, Stx1a, Creb3l1"
"Antigen processing and presentation",0.046,0.191,1,82,8,"B2m, H2-T22, Hspa8, Nfyb, Psme1, Psme3, Tnf, Ifi30"
"Adipocytokine signaling pathway",0.047,0.192,1,68,7,"Nfkb1, Nfkbib, Prkab1, Stk11, Tnf, Traf2, Acsl3"
"ErbB signaling pathway",0.049,0.196,1,83,8,"Eif4ebp1, Gab1, Grb2, Hras, Prkca, Src, Map2k7, Rps6kb1"
"Vasopressin-regulated water reabsorption",0.052,0.204,1,42,5,"Gnas, Creb3l3, Dync1li1, Creb3l1, Dynll2"
"Nucleotide excision repair",0.052,0.204,1,42,5,"Rad23a, Xpa, Pole3, Pold3, Pold4"
"Purine metabolism",0.055,0.211,1,163,13,"Itpa, Pde8a, Polr2a, Rrm1, Rrm2, Polr2b, Dguok, Pole3, Ntpcr, Polr2g, Pold3, Polr2d, Pold4"
"Circadian rhythm",0.056,0.213,1,30,4,"Fbxw11, Prkab1, Rorc, Nr1d1"
"Thyroid hormone synthesis",0.057,0.213,1,71,7,"Atp1b3, Gnas, Itpr1, Prkca, Creb3l3, Hsp90b1, Creb3l1"
"Proteasome",0.067,0.245,1,45,5,"Psme4, Psmc5, Psme1, Psme3, Psmd8"
"Salivary secretion",0.069,0.247,1,74,7,"Adra1a, Atp1b3, Calm2, Gnas, Itpr1, Prkca, Calm4"
"Mismatch repair",0.071,0.253,1,20,3,"Mlh1, Pold3, Pold4"
"Circadian entrainment",0.08,0.279,1,92,8,"Cacna1d, Calm2, Fos, Gnas, Gng4, Itpr1, Prkca, Calm4"
"Long-term potentiation",0.091,0.311,1,64,6,"Calm2, Hras, Itpr1, Prkca, Ep300, Calm4"
"Fc epsilon RI signaling pathway",0.091,0.311,1,64,6,"Grb2, Hras, Inpp5d, Prkca, Tnf, Map2k7"
"Apelin signaling pathway",0.107,0.36,1,131,10,"Calm2, Gng4, Hras, Itpr1, Mef2b, Mef2c, Prkab1, Gabarapl1, Rps6kb1, Calm4"
"HIF-1 signaling pathway",0.11,0.366,1,99,8,"Egln1, Eif4ebp1, Nfkb1, Prkca, Tlr4, Ep300, Tceb1, Rps6kb1"
"Homologous recombination",0.113,0.369,1,38,4,"Brip1, Nbn, Pold3, Pold4"
"AGE-RAGE signaling pathway in diabetic complications",0.115,0.372,1,100,8,"Bax, Col4a4, Hras, Nfatc1, Nfkb1, Prkca, Stat1, Tnf"
"Renin secretion",0.12,0.382,1,69,6,"Adora1, Cacna1d, Calm2, Gnas, Itpr1, Calm4"
"Gastric acid secretion",0.126,0.392,1,70,6,"Atp1b3, Calm2, Gnas, Itpr1, Prkca, Calm4"
"Adherens junction",0.126,0.392,1,70,6,"Actg1, Ctnna1, Src, Map3k7, Ep300, Wasf1"
"Chemokine signaling pathway",0.135,0.411,1,172,12,"Cxcr4, Gng4, Grk5, Grb2, Hras, Nfkb1, Nfkbib, Ccl6, Cxcl2, Src, Stat1, Dock2"
"Autophagy - animal",0.137,0.411,1,121,9,"Cflar, Hras, Itpr1, Stk11, Map3k7, Gabarapl1, Atg12, Rps6kb1, Rptor"
"Retinol metabolism",0.139,0.411,1,72,6,"Cyp2c37, Aldh1a2, Ugt1a2, Cyp2c70, Cyp2c44, Cyp2c65"
"Prolactin signaling pathway",0.139,0.411,1,72,6,"Fos, Grb2, Hras, Nfkb1, Src, Stat1"
"Glutamatergic synapse",0.141,0.412,1,105,8,"Grm2, Cacna1d, Glul, Gnas, Gng4, Itpr1, Prkca, Grin3a"
"Calcium signaling pathway",0.148,0.427,1,175,12,"Adora2a, Adra1a, Atp2a1, Cacna1d, Calm2, Drd5, Gnas, Grpr, Htr2b, Itpr1, Prkca, Calm4"
"Protein processing in endoplasmic reticulum",0.154,0.438,1,159,11,"Bax, Casp12, Ddost, Hspa8, Rad23a, Rpn2, Ssr4, Sec24c, Hsp90b1, Traf2, Map2k7"
"Biosynthesis of unsaturated fatty acids",0.155,0.438,1,28,3,"Acaa1a, Scd1, Fads2"
"Linoleic acid metabolism",0.157,0.438,1,43,4,"Cyp2c37, Cyp2c70, Cyp2c44, Cyp2c65"
"Neuroactive ligand-receptor interaction",0.162,0.445,1,268,17,"Grm2, Adora1, Adora2a, Adra1a, Cnr1, Drd5, Grpr, Htr2b, Oprd1, P2ry2, Sstr3, Npffr1, Rxfp3, Grin3a, P2ry10, Glp2r, S1pr5"
"Cholinergic synapse",0.163,0.445,1,109,8,"Cacna1d, Fos, Gng4, Hras, Itpr1, Prkca, Creb3l3, Creb3l1"
"Cardiac muscle contraction",0.166,0.445,1,76,6,"Atp1b3, Cacna1d, Cacnb4, Tnni3, Tpm1, Cacna2d2"
"Autophagy - other",0.167,0.445,1,29,3,"Gabarapl1, Atg12, Rptor"
"Synaptic vesicle cycle",0.168,0.445,1,60,5,"Ap2m1, Clta, Dnm2, Stx1a, Ap2b1"
"Mitophagy - animal",0.176,0.462,1,61,5,"Hras, Mitf, Src, Trp53, Gabarapl1"
"PPAR signaling pathway",0.181,0.468,1,78,6,"Acaa1a, Scd1, Nr1h3, Slc27a2, Fads2, Acsl3"
"Type I diabetes mellitus",0.185,0.474,1,62,5,"Cd80, Cd86, Fasl, H2-T22, Tnf"
"mTOR signaling pathway",0.187,0.475,1,148,10,"Eif4ebp1, Grb2, Hras, Prkca, Stk11, Tnf, Wnt7b, Wnt8b, Rps6kb1, Rptor"
"Apoptosis - multiple species",0.191,0.481,1,31,3,"Bax, Pmaip1, Htra2"
"Fanconi anemia pathway",0.196,0.483,1,47,4,"Mlh1, Rev3l, Brip1, Polh"
"GABAergic synapse",0.196,0.483,1,80,6,"Cacna1d, Glul, Gng4, Prkca, Src, Gabarapl1"
"Nitrogen metabolism",0.201,0.487,1,17,2,"Glul, Car9"
"Hippo signaling pathway",0.203,0.487,1,151,10,"Fbxw11, Actg1, Bmp2, Ctnna1, Gli2, Sox2, Tead2, Wnt7b, Wnt8b, Ppp2r2d"
"TGF-beta signaling pathway",0.203,0.487,1,81,6,"Bmp2, Smad6, Tnf, Ep300, Rps6kb1, Smurf1"
"Natural killer cell mediated cytotoxicity",0.206,0.488,1,116,8,"Fasl, Grb2, Hras, Ifnb1, Nfatc1, Prkca, Tnf, Hcst"
"Vascular smooth muscle contraction",0.212,0.499,1,117,8,"Adora2a, Adra1a, Cacna1d, Calm2, Gnas, Itpr1, Prkca, Calm4"
"Base excision repair",0.217,0.505,1,33,3,"Pole3, Pold3, Pold4"
"DNA replication",0.23,0.53,1,34,3,"Pole3, Pold3, Pold4"
"Th1 and Th2 cell differentiation",0.243,0.555,1,86,6,"Fos, Nfatc1, Nfatc3, Nfkb1, Nfkbib, Stat1"
"Wnt signaling pathway",0.245,0.555,1,140,9,"Fbxw11, Nfatc1, Nfatc3, Prkca, Trp53, Wnt7b, Wnt8b, Map3k7, Ep300"
"Cell cycle",0.253,0.567,1,123,8,"Cdc20, Cdk1, Hdac2, Mdm2, Rbl2, Trp53, Gadd45g, Ep300"
"Steroid hormone biosynthesis",0.285,0.633,1,73,5,"Cyp2c37, Ugt1a2, Cyp2c70, Cyp2c44, Cyp2c65"
"Oocyte meiosis",0.291,0.639,1,110,7,"Fbxw11, Cdc20, Calm2, Cdk1, Itpr1, Slk, Calm4"
"alpha-Linolenic acid metabolism",0.292,0.639,1,22,2,"Acaa1a, Fads2"
"Phosphatidylinositol signaling system",0.302,0.654,1,93,6,"Calm2, Inpp5d, Inppl1, Itpr1, Prkca, Calm4"
"Long-term depression",0.314,0.675,1,58,4,"Gnas, Hras, Itpr1, Prkca"
"Jak-STAT signaling pathway",0.325,0.692,1,152,9,"Grb2, Hras, Ifnb1, Il11ra1, Mcl1, Stat1, Ep300, Il21r, Il24"
"Ether lipid metabolism",0.338,0.713,1,42,3,"Pafah1b1, Plpp1, Plpp2"
"mRNA surveillance pathway",0.343,0.717,1,79,5,"Etf1, Ppp2r2d, Nxf1, Pabpn1, Pabpc6"
"Platelet activation",0.347,0.717,1,117,7,"Actg1, Fga, Gnas, Itpr1, Rasgrp1, Src, P2ry12"
"Drug metabolism - other enzymes",0.351,0.717,1,43,3,"Upb1, Itpa, Ugt1a2"
"Fatty acid degradation",0.351,0.717,1,43,3,"Acaa1a, Hadh, Acsl3"
"Phototransduction",0.365,0.739,1,26,2,"Calm2, Calm4"
"Tight junction",0.374,0.751,1,159,9,"Actg1, Cacna1d, Msn, Prkab1, Src, Stk11, Tuba1a, Map2k7, Ppp2r2d"
"Butanoate metabolism",0.383,0.763,1,27,2,"Hadh, Oxct2a"
"Non-alcoholic fatty liver disease (NAFLD)",0.392,0.774,1,142,8,"Bax, Cebpa, Fasl, Nfkb1, Prkab1, Tnf, Traf2, Nr1h3"
"Antifolate resistance",0.418,0.814,1,29,2,"Nfkb1, Tnf"
"Notch signaling pathway",0.419,0.814,1,48,3,"Kat2a, Hdac2, Ep300"
"Synthesis and degradation of ketone bodies",0.424,0.818,1,11,1,"Oxct2a"
"RNA degradation",0.471,0.895,1,72,4,"Cnot6, Lsm7, Pabpc6, Lsm8"
"Lysine degradation",0.471,0.895,1,52,3,"Ezh1, Ezh2, Hadh"
"Valine, leucine and isoleucine degradation",0.483,0.906,1,53,3,"Acaa1a, Hadh, Oxct2a"
"Ubiquitin mediated proteolysis",0.484,0.906,1,134,7,"Fbxw11, Cdc20, Trip12, Mdm2, Prpf19, Tceb1, Smurf1"
"Pancreatic secretion",0.489,0.908,1,94,5,"Atp1b3, Atp2a1, Gnas, Itpr1, Prkca"
"Ribosome biogenesis in eukaryotes",0.492,0.908,1,74,4,"Pwp2, Ran, Nxf1, Pop7"
"VEGF signaling pathway",0.52,0.943,1,56,3,"Hras, Prkca, Src"
"Glutathione metabolism",0.52,0.943,1,56,3,"Gsta4, Rrm1, Rrm2"
"Thiamine metabolism",0.529,0.943,1,15,1,"Ntpcr"
"Regulation of actin cytoskeleton",0.53,0.943,1,202,10,"Actg1, Fgf10, Fgf18, Fgf8, Hras, Msn, Pdgfb, Src, Fgf21, Wasf1"
"Carbohydrate digestion and absorption",0.531,0.943,1,36,2,"Atp1b3, Cacna1d"
"Arachidonic acid metabolism",0.534,0.943,1,78,4,"Cyp2c37, Cyp2c70, Cyp2c44, Cyp2c65"
"Cytosolic DNA-sensing pathway",0.544,0.955,1,58,3,"Ifnb1, Nfkb1, Nfkbib"
"Aldosterone-regulated sodium reabsorption",0.561,0.969,1,38,2,"Atp1b3, Prkca"
"Ferroptosis",0.561,0.969,1,38,2,"Trp53, Acsl3"
"Peroxisome",0.564,0.969,1,81,4,"Acaa1a, Pex11a, Slc27a2, Acsl3"
"Fat digestion and absorption",0.589,1,1,40,2,"Plpp1, Plpp2"
"Pantothenate and CoA biosynthesis",0.595,1,1,18,1,"Upb1"
"Arginine biosynthesis",0.595,1,1,18,1,"Glul"
"Steroid biosynthesis",0.614,1,1,19,1,"Cyp51"
"Ascorbate and aldarate metabolism",0.633,1,1,20,1,"Ugt1a2"
"Other types of O-glycan biosynthesis",0.633,1,1,20,1,"Ogt"
"Hematopoietic cell lineage",0.639,1,1,89,4,"Cd19, Il11ra1, Il1r1, Tnf"
"Mineral absorption",0.641,1,1,44,2,"Atp1b3, Slc31a1"
"Sphingolipid metabolism",0.641,1,1,44,2,"Plpp1, Plpp2"
"Leukocyte transendothelial migration",0.646,1,1,112,5,"Actg1, Ctnna1, Cxcr4, Msn, Prkca"
"Proximal tubule bicarbonate reclamation",0.651,1,1,21,1,"Atp1b3"
"N-Glycan biosynthesis",0.677,1,1,47,2,"Ddost, Rpn2"
"Type II diabetes mellitus",0.677,1,1,47,2,"Cacna1d, Tnf"
"Hippo signaling pathway - multiple species",0.715,1,1,25,1,"Tead2"
"Focal adhesion",0.729,1,1,192,8,"Actg1, Cav1, Col4a4, Grb2, Hras, Pdgfb, Prkca, Src"
"Regulation of lipolysis in adipocytes",0.73,1,1,52,2,"Adora1, Gnas"
"Pentose and glucuronate interconversions",0.742,1,1,27,1,"Ugt1a2"
"Fatty acid elongation",0.742,1,1,27,1,"Hadh"
"Glyoxylate and dicarboxylate metabolism",0.755,1,1,28,1,"Glul"
"Drug metabolism - cytochrome P450",0.767,1,1,56,2,"Gsta4, Ugt1a2"
"Glycerolipid metabolism",0.767,1,1,56,2,"Plpp1, Plpp2"
"Metabolism of xenobiotics by cytochrome P450",0.775,1,1,57,2,"Gsta4, Ugt1a2"
"Propanoate metabolism",0.789,1,1,31,1,"Acaca"
"Signaling pathways regulating pluripotency of stem cells",0.797,1,1,135,5,"Grb2, Hras, Sox2, Wnt7b, Wnt8b"
"Alanine, aspartate and glutamate metabolism",0.799,1,1,32,1,"Glul"
"beta-Alanine metabolism",0.799,1,1,32,1,"Upb1"
"SNARE interactions in vesicular transport",0.809,1,1,33,1,"Stx1a"
"Retrograde endocannabinoid signaling",0.812,1,1,138,5,"Cacna1d, Cnr1, Gng4, Itpr1, Prkca"
"Porphyrin and chlorophyll metabolism",0.819,1,1,34,1,"Ugt1a2"
"Bile secretion",0.834,1,1,65,2,"Atp1b3, Gnas"
"Pyruvate metabolism",0.852,1,1,38,1,"Acaca"
"Axon guidance",0.857,1,1,173,6,"Cxcr4, Efna5, Hras, Nfatc3, Prkca, Src"
"Basal transcription factors",0.866,1,1,40,1,"Gtf2a1l"
"Inositol phosphate metabolism",0.869,1,1,71,2,"Inpp5d, Inppl1"
"Tryptophan metabolism",0.879,1,1,42,1,"Hadh"
"Phagosome",0.912,1,1,165,5,"Actg1, H2-T22, Tlr4, Tuba1a, Dync1li1"
"Ovarian steroidogenesis",0.923,1,1,51,1,"Gnas"
"Protein digestion and absorption",0.925,1,1,85,2,"Atp1b3, Col4a4"
"Glycerophospholipid metabolism",0.934,1,1,88,2,"Plpp1, Plpp2"
"Lysosome",0.94,1,1,121,3,"Ap1g1, Clta, Ctsk"
"Biosynthesis of amino acids",0.975,1,1,73,1,"Glul"
"Taste transduction",0.976,1,1,74,1,"Tas2r120"
"ECM-receptor interaction",0.981,1,1,79,1,"Col4a4"
"Cell adhesion molecules (CAMs)",0.985,1,1,157,3,"Cd80, Cd86, H2-T22"
"Complement and coagulation cascades",0.987,1,1,86,1,"Fga"
"Progesterone-mediated oocyte maturation",0.988,1,1,87,1,"Cdk1"
"Olfactory transduction",1,1,1,935,2,"Calm2, Calm4"
"Metabolic pathways",1,1,1,1224,32,"Upb1, Acaca, Acaa1a, Cyp2c37, Cyp51, Ddost, Fasn, Glul, Hadh, Itpa, Pafah1b1, Plpp1, Aldh1a2, Rev3l, Rpn2, Polr2a, Rrm1, Rrm2, Ugt1a2, Cyp2c70, Cyp2c44, Polr2b, Dguok, Plpp2, Pole3, Ntpcr, Polr2g, Pold3, Polr2d, Pold4, Cyp2c65, Acsl3"
"Pentose phosphate pathway",1,1,1,31,0,""
"Carbon metabolism",1,1,1,114,0,""
"Cysteine and methionine metabolism",1,1,1,45,0,""
"Tyrosine metabolism",1,1,1,37,0,""
