"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Endocytosis",0.007,0.057,1,250,22,"Ap2m1, Arf1, Capza3, Cav1, Clta, Cxcr4, Dnm2, Grk5, H2-T22, Hras, Hspa8, Mdm2, Cyth3, Src, Rab11fip3, Chmp1a, Ap2b1, Psd2, Chmp4b, Smurf1, Smap1, Arfgef2"
"Insulin signaling pathway",0.007,0.057,1,134,14,"Acaca, Calm2, Eif4ebp1, Fasn, Grb2, Hras, Inppl1, Prkab1, Prkar1a, Sh2b2, Exoc7, Rps6kb1, Rptor, Calm4"
"Neurotrophin signaling pathway",0.007,0.057,1,120,13,"Bax, Calm2, Fasl, Gab1, Grb2, Hras, Nfkb1, Nfkbib, Trp53, Sh2b2, Map2k7, Irak4, Calm4"
"Cytokine-cytokine receptor interaction",0.007,0.057,1,249,22,"Bmp2, Cxcr4, Fasl, Ifnb1, Il11ra1, Il17a, Il18rap, Il1r1, Il17rc, Tnfrsf11b, Pdgfb, Ccl6, Cxcl2, Tnf, Tnfrsf17, Tnfrsf8, Tnfsf9, Tnfrsf12a, Il21r, Tnfsf13, Tnfrsf13c, Il24"
"TNF signaling pathway",0.007,0.057,1,107,12,"Cebpb, Cflar, Fos, Nfkb1, Cxcl2, Creb3l3, Tnf, Traf2, Map2k7, Map3k7, Creb3l1, Tab2"
"Gap junction",0.008,0.059,1,82,10,"Cdk1, Gnas, Grb2, Hras, Htr2b, Itpr1, Pdgfb, Prkca, Src, Tuba1a"
"Fc gamma R-mediated phagocytosis",0.008,0.062,1,83,10,"Dnm2, Inpp5d, Inppl1, Marcks, Prkca, Plpp1, Plpp2, Rps6kb1, Wasf1, Dock2"
"Adrenergic signaling in cardiomyocytes",0.009,0.062,1,137,14,"Adra1a, Atp1b3, Cacna1d, Cacnb4, Calm2, Gnas, Prkca, Creb3l3, Tnni3, Tpm1, Creb3l1, Ppp2r2d, Cacna2d2, Calm4"
"GnRH signaling pathway",0.009,0.062,1,84,10,"Cacna1d, Calm2, Gnas, Grb2, Hras, Itpr1, Prkca, Src, Map2k7, Calm4"
"Melanogenesis",0.009,0.062,1,97,11,"Calm2, Gnas, Hras, Mitf, Prkca, Creb3l3, Wnt7b, Wnt8b, Creb3l1, Ep300, Calm4"
"Necroptosis",0.01,0.067,1,140,14,"Sharpin, Bax, Cflar, Fasl, Glul, Ifnb1, Stat1, Tlr4, Tnf, Traf2, Chmp1a, Usp21, Hist3h2a, Chmp4b"
"Fatty acid metabolism",0.01,0.067,1,49,7,"Acaca, Acaa1a, Fasn, Hadh, Scd1, Fads2, Acsl3"
"Dopaminergic synapse",0.01,0.067,1,126,13,"Cacna1d, Calm2, Drd5, Fos, Gnas, Gng4, Itpr1, Prkca, Creb3l3, Creb3l1, Ppp2r2d, Caly, Calm4"
"EGFR tyrosine kinase inhibitor resistance",0.014,0.087,1,77,9,"Bax, Eif4ebp1, Gab1, Grb2, Hras, Pdgfb, Prkca, Src, Rps6kb1"
"Sphingolipid signaling pathway",0.014,0.087,1,117,12,"Adora1, Bax, Hras, Nfkb1, Nsmaf, Oprd1, Prkca, Tnf, Traf2, Trp53, Ppp2r2d, S1pr5"
"Fatty acid biosynthesis",0.015,0.088,1,11,3,"Acaca, Fasn, Acsl3"
"Neuroactive ligand-receptor interaction",0.015,0.088,1,268,22,"Grm2, Adora1, Adora2a, Adra1a, Cnr1, Drd5, Gabra3, Gabrb1, Gabrr2, Glra1, Grpr, Htr2b, Oprd1, P2ry2, Sstr3, Taar5, Npffr1, Rxfp3, Grin3a, P2ry10, Glp2r, S1pr5"
"Intestinal immune network for IgA production",0.016,0.088,1,41,6,"Cd80, Cd86, Cxcr4, Tnfrsf17, Tnfsf13, Tnfrsf13c"
"Endocrine and other factor-regulated calcium reabsorption",0.017,0.091,1,54,7,"Ap2m1, Atp1b3, Clta, Dnm2, Gnas, Prkca, Ap2b1"
"Nucleotide excision repair",0.017,0.091,1,42,6,"Rad23a, Xpa, Pole3, Pold3, Pold4, Cul4a"
"RIG-I-like receptor signaling pathway",0.017,0.091,1,66,8,"Ifnb1, Nfkb1, Nfkbib, Tnf, Traf2, Map3k7, Azi2, Atg12"
"Pyrimidine metabolism",0.018,0.091,1,93,10,"Upb1, Polr2a, Rrm1, Rrm2, Polr2b, Pole3, Polr2g, Pold3, Polr2d, Pold4"
"GABAergic synapse",0.018,0.092,1,80,9,"Cacna1d, Gabra3, Gabrb1, Gabrr2, Glul, Gng4, Prkca, Src, Gabarapl1"
"Serotonergic synapse",0.019,0.094,1,122,12,"Cacna1d, Cyp2c37, Gabrb1, Gnas, Gng4, Hras, Htr2b, Itpr1, Prkca, Cyp2c70, Cyp2c44, Cyp2c65"
"Hedgehog signaling pathway",0.021,0.103,1,44,6,"Fbxw11, Gli1, Gli2, Gli3, Sufu, Smurf1"
"Insulin secretion",0.021,0.103,1,82,9,"Atp1b3, Cacna1d, Gip, Gnas, Prkca, Creb3l3, Stx1a, Abcc8, Creb3l1"
"Phospholipase D signaling pathway",0.023,0.108,1,140,13,"Grm2, Arf1, Dnm2, Gab1, Gnas, Grb2, Hras, Pdgfb, Prkca, Plpp1, Cyth3, Lpar5, Plpp2"
"Glucagon signaling pathway",0.025,0.113,1,98,10,"Acaca, Calm2, Gnas, Itpr1, Prkab1, Creb3l3, Creb3l1, Ep300, Calm4, Sirt1"
"Longevity regulating pathway - multiple species",0.027,0.123,1,59,7,"Hdac2, Hras, Hspa8, Prkab1, Rps6kb1, Rptor, Sirt1"
"Th17 cell differentiation",0.029,0.129,1,101,10,"Fos, Il17a, Il1r1, Nfatc1, Nfatc3, Nfkb1, Nfkbib, Rorc, Stat1, Il21r"
"Ras signaling pathway",0.03,0.129,1,222,18,"Calm2, Efna5, Fasl, Fgf10, Fgf18, Fgf8, Gab1, Gng4, Grb2, Hras, Nfkb1, Pdgfb, Prkca, Rasgrp1, Rgl1, Foxo4, Fgf21, Calm4"
"Rap1 signaling pathway",0.03,0.131,1,207,17,"Actg1, Adora2a, Calm2, Cnr1, Efna5, Fgf10, Fgf18, Fgf8, Gnas, Hras, Id1, Pdgfb, Prkca, Src, Lpar5, Fgf21, Calm4"
"Insulin resistance",0.037,0.157,1,105,10,"Ogt, Nfkb1, Prkab1, Creb3l3, Tnf, Nr1h3, Nr1h2, Creb3l1, Slc27a2, Rps6kb1"
"Endocrine resistance",0.038,0.158,1,91,9,"Bax, Fos, Gnas, Grb2, Hras, Mdm2, Src, Trp53, Rps6kb1"
"Aldosterone synthesis and secretion",0.044,0.176,1,79,8,"Cacna1d, Calm2, Gnas, Itpr1, Prkca, Creb3l3, Creb3l1, Calm4"
"RNA polymerase",0.044,0.176,1,27,4,"Polr2a, Polr2b, Polr2g, Polr2d"
