"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Prolactin signaling pathway",0.073,0.304,1,70,10,"SHC2, KRAS, MAPK13, PRL, RELA, STAT1, PIK3R3, TNFRSF11A, SOCS2, CCND2"
"Linoleic acid metabolism",0.076,0.309,1,27,5,"ALOX15, PLA2G4D, PLA2G4A, PLA2G6, JMJD7-PLA2G4B"
"cAMP signaling pathway",0.077,0.311,1,197,23,"CREB3, CFTR, CHRM2, CREB1, ADRB2, DRD2, ATP1B4, GNAI3, HTR1A, HCAR2, JUN, ATP1A3, ATP1B2, ATP1B3, NPY, ATP2B3, PLCE1, RAP1A, RELA, BRAF, CACNA1C, PIK3R3, CREB3L1"
"FoxO signaling pathway",0.084,0.331,1,129,16,"KLF2, GABARAPL2, EGFR, G6PC, IKBKB, KRAS, SMAD4, PDPK1, PLK1, MAPK13, BCL6, BRAF, TGFB2, PIK3R3, CCND2, CCNB2"
"Other types of O-glycan biosynthesis",0.086,0.332,1,20,4,"POFUT1, MFNG, OGT, PLOD3"
"Cytosolic DNA-sensing pathway",0.087,0.332,1,63,9,"IFNA13, IFNA14, IFNA16, IKBKB, IL1B, NFKBIB, POLR2F, RELA, RIPK1"
"Platelet activation",0.092,0.348,1,121,15,"COL1A2, FGA, GNAI3, GP1BA, PLA2G4D, ITGB1, ITGB3, ITPR3, PLA2G4A, PLCB4, MAPK13, RAP1A, SYK, PIK3R3, JMJD7-PLA2G4B"
"Cholinergic synapse",0.096,0.357,1,112,14,"CREB3, CHRM2, CREB1, GNA11, GNAI3, GNAO1, GNG3, GNG10, ITPR3, KRAS, PLCB4, CACNA1C, PIK3R3, CREB3L1"
"Gap junction",0.123,0.449,1,87,11,"DRD2, EGFR, GNA11, GNAI3, ITPR3, KRAS, PDGFRA, PDGFRB, PLCB4, TUBA4A, TUBA1A"
"Proximal tubule bicarbonate reclamation",0.129,0.455,1,23,4,"ATP1B4, ATP1A3, ATP1B2, ATP1B3"
"alpha-Linolenic acid metabolism",0.129,0.455,1,23,4,"PLA2G4D, PLA2G4A, PLA2G6, JMJD7-PLA2G4B"
"Fc gamma R-mediated phagocytosis",0.13,0.455,1,88,11,"ARPC1B, CFL1, PIP5K1C, LAT, PLA2G4D, PLA2G4A, SYK, PLA2G6, PIK3R3, GAB2, CDC42"
"Adherens junction",0.133,0.46,1,69,9,"CSNK2A2, CTNND1, EGFR, SMAD4, PARD3, PTPN6, MAP3K7, VCL, CDC42"
"Carbohydrate digestion and absorption",0.146,0.498,1,42,6,"ATP1B4, G6PC, ATP1A3, ATP1B2, ATP1B3, PIK3R3"
"Cardiac muscle contraction",0.16,0.536,1,72,9,"ATP1B4, MYH6, ATP1A3, ATP1B2, ATP1B3, CACNA1C, CACNA2D1, CACNB4, CACNA2D2"
"Aldosterone synthesis and secretion",0.161,0.536,1,82,10,"CREB3, CREB1, ATF6B, GNA11, NR4A1, ITPR3, PLCB4, PRKD1, CACNA1C, CREB3L1"
"Natural killer cell mediated cytotoxicity",0.174,0.569,1,124,14,"CSF2, PTK2B, SHC2, LAT, ICAM1, IFNA13, IFNA14, IFNA16, KRAS, PPP3R2, PTPN6, BRAF, SYK, PIK3R3"
"Apelin signaling pathway",0.179,0.578,1,135,15,"KLF2, GABARAPL2, CTGF, JAG1, EGR1, MRAS, GNAI3, GNG3, GNG10, ITPR3, KRAS, SMAD4, PLCB4, ACTA2, HDAC4"
"Autophagy - animal",0.181,0.579,1,125,14,"GABARAPL2, CTSD, EIF2S1, MRAS, KRAS, LAMP1, SH3GLB1, PDPK1, STX17, PPP2CB, BCL2L1, MAP3K7, PIK3R3, CFLAR"
"Endocrine resistance",0.188,0.591,1,95,11,"JAG1, E2F3, EGFR, SHC2, JUN, KRAS, NOTCH4, MAPK13, SP1, BRAF, PIK3R3"
"Renin secretion",0.19,0.591,1,65,8,"CREB1, ADRB2, AGT, GNAI3, ITPR3, PLCB4, PPP3R2, CACNA1C"
"Insulin resistance",0.195,0.598,1,106,12,"CREB3, CREB1, G6PC, IKBKB, PDPK1, RELA, SLC2A1, TNFRSF1A, OGT, PIK3R3, CREB3L1, TBC1D4"
"Inflammatory mediator regulation of TRP channels",0.197,0.598,1,96,11,"PLA2G4D, IL1B, ITPR3, PLA2G4A, PLCB4, MAPK13, MAP2K6, BDKRB1, PLA2G6, PIK3R3, JMJD7-PLA2G4B"
"Hippo signaling pathway",0.212,0.637,1,150,16,"YAP1, CTGF, AFP, BIRC5, SMAD1, SMAD4, PPP2CB, PARD3, BMPR1B, TGFB2, WNT5A, YWHAG, YWHAH, PARD6G, CCND2, CCND3"
"Oxytocin signaling pathway",0.22,0.65,1,151,16,"EGFR, GNAI3, GNAO1, PLA2G4D, EEF2K, ITPR3, JUN, KRAS, PLA2G4A, PLCB4, PPP3R2, CACNA1C, CACNA2D1, CACNB4, JMJD7-PLA2G4B, CACNA2D2"
"EGFR tyrosine kinase inhibitor resistance",0.222,0.65,1,78,9,"EGFR, FGFR3, SHC2, KRAS, PDGFRA, PDGFRB, BCL2L1, BRAF, PIK3R3"
"Valine, leucine and isoleucine degradation",0.225,0.653,1,48,6,"ALDH2, ALDH3A2, HADHA, HMGCS2, ACADSB, IVD"
"Progesterone-mediated oocyte maturation",0.229,0.656,1,89,10,"GNAI3, KRAS, MOS, PLK1, MAPK13, BRAF, PIK3R3, CCNB2, CDC25B, CDC25C"
"Adipocytokine signaling pathway",0.236,0.668,1,69,8,"G6PC, IKBKB, NFKBIB, NFKBIE, NPY, RELA, SLC2A1, TNFRSF1A"
"Biosynthesis of amino acids",0.248,0.695,1,70,8,"ALDOA, GAPDH, MAT2A, MTR, ACO2, PGAM2, PRPS1, PYCRL"
"Circadian rhythm",0.253,0.698,1,30,4,"CREB1, RORA, BHLHE40, NR1D1"
"Glutamatergic synapse",0.259,0.698,1,113,12,"GRK2, GNAI3, GNAO1, GNG3, GNG10, PLA2G4D, ITPR3, PLA2G4A, PLCB4, PPP3R2, CACNA1C, JMJD7-PLA2G4B"
"Antigen processing and presentation",0.261,0.698,1,71,8,"CREB1, PDIA3, HSPA5, NFYB, NFYC, RFX5, TAP1, CALR"
"Bile secretion",0.261,0.698,1,71,8,"CFTR, ATP1B4, AQP4, ATP1A3, ATP1B2, ATP1B3, SLC2A1, NR0B2"
"Oocyte meiosis",0.269,0.713,1,114,12,"ITPR3, MOS, PLK1, PPP2CB, PPP2R5A, PPP2R5E, PPP3R2, YWHAG, YWHAH, CCNE1, CCNB2, CDC25C"
"Platinum drug resistance",0.273,0.716,1,72,8,"BIRC5, MSH2, PDPK1, PMAIP1, BCL2L1, TOP2A, XPA, PIK3R3"
"Calcium signaling pathway",0.287,0.733,1,181,18,"CHRM2, ADRB2, EGFR, PTK2B, GNA11, GNA15, ITPR3, ATP2B3, PLCE1, PDGFRA, PDGFRB, PLCB4, AVPR1A, PPP3R2, BDKRB1, TACR1, TACR3, CACNA1C"
"Basal transcription factors",0.289,0.733,1,42,5,"TBPL2, TAF1, TAF4, TAF11, TAF12"
"Protein export",0.29,0.733,1,22,3,"SEC61A1, HSPA5, SRP54"
"Synaptic vesicle cycle",0.293,0.733,1,63,7,"CLTA, CLTC, DNM1, ATP6V1B2, SLC18A2, STX1A, SYT1"
"Tight junction",0.294,0.733,1,160,16,"ACTR2, CFTR, HCLS1, ITGB1, JUN, PCNA, PPP2CB, PARD3, RAP1A, TUBA4A, TUBA1A, PARD6G, RUNX1, MPDZ, CLDN2, CDC42"
"cGMP-PKG signaling pathway",0.312,0.756,1,162,16,"CREB3, CREB1, ATF6B, ADRB2, ATP1B4, GNA11, GNAI3, ITPR3, ATP1A3, ATP1B2, ATP1B3, ATP2B3, PLCB4, PPP3R2, CACNA1C, CREB3L1"
"Gastric acid secretion",0.312,0.756,1,75,8,"CFTR, ATP1B4, GNAI3, ITPR3, ATP1A3, ATP1B2, ATP1B3, PLCB4"
"mRNA surveillance pathway",0.315,0.756,1,86,9,"SRRM1, NXF1, PAPOLA, ACIN1, PCF11, PPP2CB, PPP2R5A, PPP2R5E, RBM8A"
"Endocytosis",0.316,0.756,1,240,23,"ARPC1B, RAB35, CLTA, CLTC, WIPF2, GRK2, DNM1, EGFR, FGFR3, PIP5K1C, GIT1, EPN1, SH3GLB1, PDGFRA, PARD3, SH3GLB2, RAB5A, TSG101, UBB, CXCR4, PARD6G, CAV3, CDC42"
"Non-alcoholic fatty liver disease (NAFLD)",0.321,0.761,1,141,14,"EIF2S1, GSK3A, IKBKB, IL1A, IL1B, CXCL8, JUN, NDUFA1, NDUFA2, NDUFS4, RELA, TNFRSF1A, PIK3R3, CDC42"
"RNA degradation",0.325,0.762,1,76,8,"TOB1, LSM6, LSM4, PARN, EXOSC10, EXOSC4, EXOSC5, WDR61"
"HIF-1 signaling pathway",0.329,0.762,1,98,10,"EDN1, EGFR, EPO, ALDOA, GAPDH, ARNT, RELA, SLC2A1, TLR4, PIK3R3"
"AMPK signaling pathway",0.331,0.762,1,120,12,"CREB3, CFTR, CREB1, G6PC, EEF2K, PDPK1, PPP2CB, PPP2R5A, PPP2R5E, MAP3K7, PIK3R3, CREB3L1"
"Longevity regulating pathway",0.34,0.776,1,88,9,"CREB3, EHMT2, CREB1, ATF6B, KRAS, RELA, EHMT1, PIK3R3, CREB3L1"
"Long-term potentiation",0.35,0.791,1,67,7,"ITPR3, KRAS, PLCB4, PPP3R2, RAP1A, BRAF, CACNA1C"
"Hedgehog signaling pathway",0.359,0.803,1,46,5,"GRK2, SUFU, CSNK1G1, SPOP, CCND2"
"Caffeine metabolism",0.361,0.803,1,5,1,"CYP2A6"
"Glucagon signaling pathway",0.376,0.829,1,102,10,"CREB3, CREB1, G6PC, ITPR3, PGAM2, PLCB4, PPP4C, PPP3R2, SLC2A1, CREB3L1"
"Phosphonate and phosphinate metabolism",0.416,0.908,1,6,1,"CEPT1"
