"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"B cell receptor signaling pathway",0.156,0.764,1,70,2,"FOS, BLNK"
"Insulin signaling pathway",0.162,0.774,1,138,3,"GCK, SHC4, CALML4"
"Biosynthesis of unsaturated fatty acids",0.175,0.823,1,19,1,"ACOX1"
"Phagosome",0.182,0.837,1,146,3,"ITGB1, TUBA4A, TUBA1A"
"TGF-beta signaling pathway",0.203,0.909,1,83,2,"EP300, AMHR2"
"ErbB signaling pathway",0.207,0.909,1,84,2,"NRG1, SHC4"
"alpha-Linolenic acid metabolism",0.208,0.909,1,23,1,"ACOX1"
"Protein digestion and absorption",0.222,0.937,1,88,2,"COL5A1, COL6A2"
"Gap junction",0.222,0.937,1,88,2,"TUBA4A, TUBA1A"
"Maturity onset diabetes of the young",0.232,0.952,1,26,1,"GCK"
"GnRH signaling pathway",0.233,0.952,1,91,2,"PTK2B, CALML4"
"Phototransduction",0.247,0.993,1,28,1,"CALML4"
"Inflammatory mediator regulation of TRP channels",0.252,0.994,1,96,2,"IL1R1, CALML4"
"HIF-1 signaling pathway",0.256,0.994,1,97,2,"EP300, BCL2"
"Galactose metabolism",0.262,1,1,30,1,"GCK"
"Melanogenesis",0.271,1,1,101,2,"EP300, CALML4"
"Calcium signaling pathway",0.272,1,1,180,3,"PTK2B, GRIN1, CALML4"
"Starch and sucrose metabolism",0.292,1,1,34,1,"GCK"
"Glutamatergic synapse",0.301,1,1,109,2,"GNB3, GRIN1"
"Drug metabolism - other enzymes",0.327,1,1,39,1,"CDA"
"Sphingolipid signaling pathway",0.327,1,1,116,2,"BAX, BCL2"
"Fatty acid degradation",0.354,1,1,43,1,"ACOX1"
"Cell cycle",0.356,1,1,124,2,"EP300, MDM2"
"Basal transcription factors",0.36,1,1,44,1,"GTF2E1"
"Fatty acid metabolism",0.36,1,1,44,1,"ACOX1"
"Hedgehog signaling pathway",0.36,1,1,44,1,"BCL2"
"Nucleotide excision repair",0.373,1,1,46,1,"ERCC1"
"Type II diabetes mellitus",0.373,1,1,46,1,"GCK"
"FoxO signaling pathway",0.378,1,1,130,2,"EP300, MDM2"
"Amino sugar and nucleotide sugar metabolism",0.38,1,1,47,1,"GCK"
"Notch signaling pathway",0.386,1,1,48,1,"EP300"
"Fanconi anemia pathway",0.386,1,1,48,1,"ERCC1"
"Ubiquitin mediated proteolysis",0.392,1,1,134,2,"BIRC2, MDM2"
"Phospholipase D signaling pathway",0.414,1,1,140,2,"PTK2B, SHC4"
"Adrenergic signaling in cardiomyocytes",0.421,1,1,142,2,"BCL2, CALML4"
"Glutathione metabolism",0.422,1,1,54,1,"GSTA5"
"Oxytocin signaling pathway",0.452,1,1,151,2,"FOS, CALML4"
"Drug metabolism - cytochrome P450",0.462,1,1,61,1,"GSTA5"
"Cellular senescence",0.466,1,1,155,2,"MDM2, CALML4"
"Protein processing in endoplasmic reticulum",0.479,1,1,159,2,"BAX, BCL2"
"Metabolism of xenobiotics by cytochrome P450",0.484,1,1,65,1,"GSTA5"
"Renin secretion",0.484,1,1,65,1,"CALML4"
"cGMP-PKG signaling pathway",0.485,1,1,161,2,"MEF2D, CALML4"
"Fc epsilon RI signaling pathway",0.489,1,1,66,1,"IL5"
"Glycolysis / Gluconeogenesis",0.489,1,1,66,1,"GCK"
"Adherens junction",0.494,1,1,67,1,"EP300"
"RIG-I-like receptor signaling pathway",0.499,1,1,68,1,"IFNA16"
"Purine metabolism",0.515,1,1,170,2,"TWISTNB, POLR3K"
"PPAR signaling pathway",0.519,1,1,72,1,"ACOX1"
"Axon guidance",0.521,1,1,172,2,"EFNA5, ITGB1"
"RNA degradation",0.524,1,1,73,1,"HSPD1"
"Gastric acid secretion",0.534,1,1,75,1,"CALML4"
"Taste transduction",0.566,1,1,82,1,"GNB3"
"Aldosterone synthesis and secretion",0.566,1,1,82,1,"CALML4"
"Peroxisome",0.571,1,1,83,1,"ACOX1"
"Insulin secretion",0.579,1,1,85,1,"GCK"
"GABAergic synapse",0.588,1,1,87,1,"GNB3"
"Longevity regulating pathway",0.592,1,1,88,1,"BAX"
"Salivary secretion",0.6,1,1,90,1,"CALML4"
"Phosphatidylinositol signaling system",0.628,1,1,97,1,"CALML4"
"Regulation of actin cytoskeleton",0.63,1,1,210,2,"ITGB1, FGF23"
"Serotonergic synapse",0.678,1,1,111,1,"GNB3"
"Carbon metabolism",0.685,1,1,113,1,"GCK"
"Oocyte meiosis",0.7,1,1,118,1,"CALML4"
"Vascular smooth muscle contraction",0.704,1,1,119,1,"CALML4"
"Platelet activation",0.713,1,1,122,1,"ITGB1"
"Autophagy - animal",0.716,1,1,123,1,"BCL2"
"Retrograde endocannabinoid signaling",0.761,1,1,140,1,"GNB3"
"Wnt signaling pathway",0.766,1,1,142,1,"EP300"
"Non-alcoholic fatty liver disease (NAFLD)",0.771,1,1,144,1,"BAX"
"Hippo signaling pathway",0.787,1,1,151,1,"BIRC2"
"RNA transport",0.808,1,1,161,1,"AAAS"
"Endocytosis",0.909,1,1,233,1,"MDM2"
"Neuroactive ligand-receptor interaction",0.941,1,1,274,1,"GRIN1"
"Olfactory transduction",0.986,1,1,407,1,"CALML4"
"Metabolic pathways",0.997,1,1,1212,5,"TWISTNB, GCK, ACOX1, POLR3K, CDA"
"Caffeine metabolism",1,1,1,5,0,""
"mTOR signaling pathway",1,1,1,150,0,""
"AMPK signaling pathway",1,1,1,118,0,""
"Longevity regulating pathway - multiple species",1,1,1,62,0,""
"VEGF signaling pathway",1,1,1,58,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,139,0,""
"Fc gamma R-mediated phagocytosis",1,1,1,87,0,""
"Progesterone-mediated oocyte maturation",1,1,1,94,0,""
"Adipocytokine signaling pathway",1,1,1,69,0,""
"Regulation of lipolysis in adipocytes",1,1,1,54,0,""
"Insulin resistance",1,1,1,106,0,""
"Carbohydrate digestion and absorption",1,1,1,43,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Glycerophospholipid metabolism",1,1,1,87,0,""
"Ether lipid metabolism",1,1,1,39,0,""
"Arachidonic acid metabolism",1,1,1,60,0,""
"Linoleic acid metabolism",1,1,1,27,0,""
"Long-term depression",1,1,1,59,0,""
"Ovarian steroidogenesis",1,1,1,49,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,33,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,28,0,""
"Ribosome",1,1,1,133,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"mRNA surveillance pathway",1,1,1,85,0,""
"Lysosome",1,1,1,123,0,""
"Oxidative phosphorylation",1,1,1,120,0,""
"Spliceosome",1,1,1,129,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,43,0,""
"Antifolate resistance",1,1,1,29,0,""
"ABC transporters",1,1,1,44,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,37,0,""
"Non-homologous end-joining",1,1,1,12,0,""
"Mitophagy - animal",1,1,1,61,0,""
"Pancreatic secretion",1,1,1,95,0,""
"Lysine degradation",1,1,1,54,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Ferroptosis",1,1,1,40,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Retinol metabolism",1,1,1,55,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,73,0,""
"N-Glycan biosynthesis",1,1,1,48,0,""
"Proteasome",1,1,1,44,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Folate biosynthesis",1,1,1,25,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Synaptic vesicle cycle",1,1,1,63,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,25,0,""
"Glycerolipid metabolism",1,1,1,53,0,""
"Mannose type O-glycan biosynthesis",1,1,1,19,0,""
"Cysteine and methionine metabolism",1,1,1,44,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Cardiac muscle contraction",1,1,1,74,0,""
"Sulfur metabolism",1,1,1,9,0,""
"Phosphonate and phosphinate metabolism",1,1,1,5,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,21,0,""
"Valine, leucine and isoleucine degradation",1,1,1,48,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"Autophagy - other",1,1,1,29,0,""
"DNA replication",1,1,1,35,0,""
"Complement and coagulation cascades",1,1,1,79,0,""
"Fat digestion and absorption",1,1,1,37,0,""
"Sphingolipid metabolism",1,1,1,44,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Mineral absorption",1,1,1,50,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,15,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,20,0,""
"Steroid hormone biosynthesis",1,1,1,50,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,35,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,22,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,23,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Biosynthesis of amino acids",1,1,1,69,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Tryptophan metabolism",1,1,1,35,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,46,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,35,0,""
"Tyrosine metabolism",1,1,1,34,0,""
"Pentose phosphate pathway",1,1,1,29,0,""
"Arginine biosynthesis",1,1,1,20,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"beta-Alanine metabolism",1,1,1,31,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Fructose and mannose metabolism",1,1,1,30,0,""
"Fatty acid biosynthesis",1,1,1,13,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Riboflavin metabolism",1,1,1,8,0,""
