"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Oocyte meiosis",0,0.001,0.024,118,17,"SMC1B, ANAPC2, MAD2L1, SPDYE5, ANAPC5, PLK1, PPP1CB, PRKACA, YWHAG, YWHAH, CAMK2B, CDC23, CDC16, PKMYT1, SMC3, PTTG1, CDC20"
"Mismatch repair",0,0.002,0.026,23,7,"POLD3, MLH3, PCNA, RFC4, RFC5, RPA1, RPA3"
"Ubiquitin mediated proteolysis",0,0.006,0.113,134,17,"UBA2, STUB1, DDB1, NEDD4L, CBLC, PRPF19, ANAPC2, ANAPC5, UBE2A, UBE2I, UBE2N, CDC23, CDC16, UBA3, UBE2M, KEAP1, CDC20"
"Progesterone-mediated oocyte maturation",0.001,0.012,0.232,94,13,"GNAI2, ANAPC2, MAD2L1, SPDYE5, ANAPC5, PIK3CA, PLK1, PRKACA, CCNB3, CDC23, CDC16, CCNA2, PKMYT1"
"Purine metabolism",0.001,0.013,0.262,170,19,"AK6, PAICS, POLD3, POLR3A, AK7, POLR3H, GUK1, ZNRD1, POLR3K, POLE3, POLE2, POLR2D, POLR2E, POLR2I, POLR2L, PRIM1, ALLC, RRM2, POLR1B"
"Glycolysis / Gluconeogenesis",0.002,0.021,0.443,66,10,"DLD, ENO1, ENO3, ALDOA, GAPDH, GPI, PFKP, PGAM1, TPI1, ACSS1"
"Citrate cycle (TCA cycle)",0.004,0.041,0.902,30,6,"DLD, IDH2, ACO1, ACO2, SDHC, SDHD"
"Base excision repair",0.006,0.064,1,33,6,"POLD3, PARP4, APEX2, PCNA, POLE3, POLE2"
"Pentose phosphate pathway",0.015,0.153,1,29,5,"ALDOA, GPI, PFKP, TKTL1, TKTL2"
"Fanconi anemia pathway",0.035,0.346,1,48,6,"FANCG, UBE2T, REV3L, RPA1, RPA3, SLX4"
"Cytosolic DNA-sensing pathway",0.038,0.366,1,62,7,"POLR3A, POLR3H, IFNA7, IL1B, POLR3K, POLR2E, POLR2L"
