"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"RNA polymerase",0,0.001,0.01,28,13,"Polr1b, Polr1a, Polr2c, Polr2h, Polr3e, Twistnb, Polr1e, Znrd1, Polr2e, Polr3k, Polr3d, Polr2d, Polr3h"
"Neurotrophin signaling pathway",0,0.001,0.012,107,31,"Irak2, Akt1, Akt2, Rhoa, Cdc42, Crk, Gab1, Jun, Kras, Sh2b3, Zfp369, Mapkapk2, Nfkb1, Nras, Pdpk1, Pik3ca, Pik3r1, Arhgdia, Rela, Sh2b1, Sort1, Sos1, Sos2, Ywhae, Mapk7, Map2k7, Mapk14, Mapk8, Frs2, Zfp110, Prdm4"
"Pyrimidine metabolism",0,0.002,0.023,91,27,"Nt5m, Entpd5, Nme2, Pola1, Pold1, Polr1b, Polr1a, Polr2c, Rrm2, Uck1, Polr2h, Polr3e, Twistnb, Dctd, Nt5c, Ctps, Dhodh, Tk2, Polr1e, Znrd1, Polr2e, Polr3k, Polr3d, Pold3, Polr2d, Nt5c2, Polr3h"
"Ras signaling pathway",0,0.002,0.025,178,44,"Angpt1, Angpt2, Akt1, Akt2, Rhoa, Cdc42, Egf, Elk1, Flt1, Flt4, Gab1, Gnb1, Gnb5, Htr7, Kras, Ksr1, Rac3, Met, Kitl, Nfkb1, Nras, Pik3ca, Pik3r1, Prkaca, Pld1, Pld2, Rab5b, Rasgrp2, Rel, Rela, Rras, Sos1, Sos2, Rasa1, Tiam1, Ets1, Ets2, Mapk8, Rasal3, Ksr2, Shoc2, Exoc2, Pak4, Brap"
"Purine metabolism",0,0.002,0.032,148,38,"Nt5m, Atic, Adcy7, Ampd3, Entpd5, Nme2, Pde1c, Pde3b, Pde4b, Pde7a, Pde6b, Pola1, Pold1, Polr1b, Polr1a, Polr2c, Rrm2, Ppat, Pfas, Polr2h, Polr3e, Twistnb, Nt5c, Polr1e, Znrd1, Gmpr, Adprm, Polr2e, Ntpcr, Pgm1, Polr3k, Polr3d, Pold3, Hddc3, Polr2d, Nudt9, Nt5c2, Polr3h"
"Cellular senescence",0,0.002,0.034,159,40,"Traf3ip2, Akt1, Akt2, Atm, Capn2, Ccna2, Ccnd2, Cdc25a, Gadd45a, E2f5, Foxm1, H2-L, Hus1, Il6, Itpr2, Kras, Mapkapk2, Nfatc3, Nfkb1, Nras, Pik3ca, Pik3r1, Ppp3ca, Ppp3cb, Ppp3r1, Rad1, Rad9a, Rb1, Rela, Rras, Mcu, Lin52, Tgfbr1, Vdac3, Ets1, Mapk14, Foxo1, Tsc1, Ppid, Sirt1"
"Regulation of actin cytoskeleton",0,0.002,0.035,175,43,"Nckap1l, Pip4k2b, Pip4k2c, Apc, Rhoa, Cdc42, Cfl1, Cfl2, Crk, Egf, Itga6, Itgb3, Kras, Limk2, Rac3, Myh9, Ppp1r12a, Nras, Pik3ca, Pik3r1, Pikfyve, Pip5k1c, Pip5k1b, Rdx, Rock2, Rras, Cyfip1, Sos1, Sos2, Src, Tiam1, Spata13, Ppp1r12c, Apc2, Iqgap1, Itgb8, Arhgef7, Myl12a, Arpc5, Arhgef12, Pak4, Wasl, Arpc2"
"Autophagy - other",0,0.002,0.037,31,13,"Atg5, Igbp1, Ppp2ca, Pik3c3, Atg4d, Atg13, Wipi1, Becn1, Mlst8, Gabarapl1, Atg3, Atg101, Atg7"
"Adipocytokine signaling pathway",0,0.004,0.079,59,19,"Prkab2, Npy, Akt1, Akt2, Cpt1a, Acsl1, Nfkb1, Prkab1, Prkag1, Rela, Rxrb, Camkk2, Stk11, Tnf, Tnfrsf1b, Mapk8, Adipor2, Adipor1, Pck2"
"Apoptosis",0,0.006,0.113,125,32,"Parp1, Akt1, Akt2, Birc3, Xiap, Atm, Bcl2a1b, Capn2, Casp9, Ctsh, Ctss, Gadd45a, Dffa, Endog, Fadd, Il3ra, Itpr2, Jun, Kras, Lmnb2, Nfkb1, Nras, Pdpk1, Pik3ca, Pik3r1, Rela, Spta1, Tnf, Tnfrsf10b, Mapk8, Ctsz, Ern1"
"Prolactin signaling pathway",0,0.006,0.116,56,18,"Akt1, Akt2, Ccnd2, Kras, Nfkb1, Nras, Pik3ca, Pik3r1, Rela, Sos1, Sos2, Src, Stat5a, Stat5b, Mapk14, Mapk8, Socs6, Socs5"
"NOD-like receptor signaling pathway",0.001,0.007,0.148,148,36,"Atg5, Birc3, Xiap, Rhoa, Cybb, Fadd, Ifnar2, Il6, Itpr2, Jak1, Jun, Naip5, Naip6, Nfkb1, Rela, Ccl12, Mcu, Dhx33, Tnf, Traf3, Vdac3, Mavs, Gbp5, Map3k7, Mapk14, Mapk8, Nlrc4, Nlrx1, Irf3, Panx1, Ikbke, Gabarapl1, Nek7, Tab1, Pycard, Dnm1l"
"AGE-RAGE signaling pathway in diabetic complications",0.001,0.007,0.153,91,25,"Akt1, Akt2, Cdc42, Cdkn1b, Cybb, Edn1, Il6, Jun, Kras, Smad4, Mmp2, Nfkb1, Nras, Pik3ca, Pik3r1, Rela, Ccl12, Stat5a, Stat5b, Tgfbr1, Tnf, Mapk14, Mapk8, Foxo1, Plcd3"
"Chemokine signaling pathway",0.001,0.008,0.183,155,37,"Adcy7, Akt1, Akt2, Rhoa, Cdc42, Cxcr3, Ccr1, Ccr1l1, Ccr7, Crk, Elmo1, Gnb1, Gnb5, Grk4, Grk5, Kras, Nfkb1, Nras, Pik3ca, Pik3r1, Prkaca, Rasgrp2, Rela, Rock2, Ccl12, Ccl4, Ccl7, Ccl8, Ccl9, Sos1, Sos2, Src, Stat5b, Arrb2, Tiam1, Wasl, Cxcr6"
"Phosphatidylinositol signaling system",0.001,0.012,0.31,90,24,"Pip4k2b, Pip4k2c, Inpp5d, Itpr2, Mtmr4, Mtm1, Pik3ca, Pik3r1, Pikfyve, Pip5k1c, Pip5k1b, Itpk1, Mtmr6, Pik3c3, Dgkd, Ip6k1, Dgkh, Inpp5e, Ipmk, Plcd3, Tmem55a, Ippk, Ip6k2, Sacm1l"
"Glucagon signaling pathway",0.001,0.012,0.314,85,23,"Smek2, Prkab2, Pygl, Akt1, Akt2, Cpt1a, Creb3, Itpr2, Pde3b, Pfkl, Prkaca, Ppp3ca, Ppp3cb, Ppp3r1, Prkab1, Prkag1, Creb3l2, Sik2, Ppp4c, Foxo1, Smek1, Pck2, Sirt1"
"GnRH signaling pathway",0.001,0.012,0.314,75,21,"Adcy7, Cdc42, Elk1, Gna11, Itpr2, Jun, Kras, Mmp14, Mmp2, Nras, Prkaca, Pld1, Pld2, Sos1, Sos2, Src, Mapk7, Map2k7, Map3k2, Mapk14, Mapk8"
"Tight junction",0.001,0.012,0.327,127,31,"Scrib, Prkab2, Rhoa, Cdc42, Dlg1, Jun, Arhgef2, Llgl1, Rab8a, Myh9, Prkaca, Ppp2ca, Prkab1, Prkag1, Rapgef6, Rdx, Rock2, Src, Stk11, Tiam1, Marveld2, Map2k7, Mapk8, Tjp3, Amot, Pard6a, Pard6b, Myl12a, Sympk, Wasl, Amotl1"
"Selenocompound metabolism",0.002,0.013,0.385,14,7,"Sephs1, Sephs2, Sepsecs, Mars2, Pstk, Txnrd3, Txnrd1"
"Sphingolipid signaling pathway",0.002,0.013,0.39,107,27,"Akt1, Akt2, Rhoa, Fcer1g, S1pr2, Kras, Rac3, Nfkb1, Nras, Pdpk1, Pik3ca, Pik3r1, Pld1, Pld2, Ppp2ca, Rela, Rock2, Smpd2, Ppp2r5d, Tnf, Acer2, Cers6, Mapk14, Mapk8, Asah2, Cers4, Cers5"
"RIG-I-like receptor signaling pathway",0.002,0.013,0.399,52,16,"Atg5, Fadd, Nfkb1, Rela, Tnf, Traf3, Mavs, Map3k7, Mapk14, Mapk8, Nlrx1, Irf3, Ikbke, Sike1, Tbkbp1, Cyld"
"ErbB signaling pathway",0.002,0.014,0.452,77,21,"Akt1, Akt2, Cdkn1b, Crk, Egf, Elk1, Gab1, Jun, Kras, Nras, Pik3ca, Pik3r1, Sos1, Sos2, Src, Stat5a, Stat5b, Cblb, Map2k7, Mapk8, Pak4"
"Cytosolic DNA-sensing pathway",0.002,0.014,0.466,48,15,"Il6, Nfkb1, Rela, Ccl4, Mavs, Polr2h, Polr3e, Irf3, Ikbke, Polr2e, Pycard, Polr3k, Polr3d, Il33, Polr3h"
"Osteoclast differentiation",0.002,0.014,0.475,119,29,"Akt1, Akt2, Btk, Ifnar2, Itgb3, Jak1, Jun, Jund, Lck, Mitf, Nfkb1, Nfkb2, Pik3ca, Pik3r1, Pirb, Ppp3ca, Ppp3cb, Ppp3r1, Sirpa, Rela, Tgfbr1, Tnf, Map2k7, Map3k7, Mapk14, Mapk8, Tab1, Sirpb1b, Cyld"
"IL-17 signaling pathway",0.002,0.015,0.538,78,21,"Traf3ip2, Srsf1, Fadd, Il17ra, Il6, Jun, Jund, Lcn2, Nfkb1, Rela, Ccl12, Ccl7, Tnf, Traf3, Traf4, Mapk7, Map3k7, Mapk14, Mapk8, Ikbke, Anapc5"
"Insulin resistance",0.003,0.019,0.685,95,24,"Prkab2, Ogt, Pygl, Akt1, Akt2, Cpt1a, Creb3, Il6, Nfkb1, Pdpk1, Pik3ca, Pik3r1, Prkab1, Prkag1, Ptprf, Rela, Mlxip, Creb3l2, Tbc1d4, Tnf, Ppp1r3b, Mapk8, Foxo1, Pck2"
"Oxytocin signaling pathway",0.003,0.02,0.75,117,28,"Prkab2, Adcy7, Rhoa, Cacnb1, Elk1, Itpr2, Jun, Kcnj2, Kras, Mef2c, Ppp1r12a, Nfatc3, Nras, Prkaca, Ppp3ca, Ppp3cb, Ppp3r1, Prkab1, Prkag1, Rgs2, Rock2, Camkk2, Src, Ppp1r12c, Mapk7, Cacna2d4, Pik3r5, Rcan1"
"Fc epsilon RI signaling pathway",0.003,0.02,0.775,60,17,"Akt1, Akt2, Btk, Fcer1g, Inpp5d, Kras, Rac3, Nras, Pdpk1, Pik3ca, Pik3r1, Sos1, Sos2, Tnf, Map2k7, Mapk14, Mapk8"
"Endocrine resistance",0.003,0.022,0.857,86,22,"Adcy7, Akt1, Akt2, Cdkn1b, Cdkn2c, Jun, Kras, Mmp2, Ncoa3, Notch1, Nras, Pik3ca, Pik3r1, Prkaca, Med1, Rb1, Sos1, Sos2, Sp1, Src, Mapk14, Mapk8"
"Inositol phosphate metabolism",0.004,0.023,0.935,66,18,"Pip4k2b, Pip4k2c, Inpp5d, Mtmr4, Mtm1, Pik3ca, Pikfyve, Pip5k1c, Pip5k1b, Itpk1, Mtmr6, Pik3c3, Inpp5e, Ipmk, Isyna1, Plcd3, Ippk, Sacm1l"
"Cell cycle",0.004,0.026,1,120,28,"Cdc20, Atm, Bub1b, Ccna2, Ccnd2, Cdc25a, Cdc7, Cdk7, Cdkn1b, Cdkn2c, Cdkn2d, Smc3, Gadd45a, E2f5, Smad4, Orc1, Orc2, Plk1, Prkdc, Rb1, Ywhae, Ywhag, Orc4, Orc5, Anapc5, Ccnh, Anapc10, Mad2l2"
"Th17 cell differentiation",0.004,0.026,1,93,23,"Hif1a, Il12rb1, Il2ra, Il2rg, Il6, Il6st, Jak1, Jun, Lck, Smad4, Nfatc3, Nfkb1, Ppp3ca, Ppp3cb, Ppp3r1, Rela, Rxrb, Stat5a, Stat5b, Stat6, Tgfbr1, Mapk14, Mapk8"
"Basal transcription factors",0.005,0.027,1,38,12,"Cdk7, Ercc3, Taf3, Taf6, Taf6l, Taf5, Tbpl1, Gtf2ird1, Taf8, Ccnh, Taf15, Gtf2a1"
"Rap1 signaling pathway",0.006,0.032,1,173,37,"Prkd2, Arap3, Adcy7, Angpt1, Angpt2, Akt1, Akt2, Rhoa, Cdc42, Crk, Egf, Flt1, Flt4, Lpar1, Itgb3, Kras, Rac3, Met, Kitl, Nras, Pik3ca, Pik3r1, Rapgef6, Rasgrp2, Rras, Src, Tiam1, Rapgef3, Farp2, Dock4, Sipa1l2, Mapk14, Magi2, Apbb1ip, Pard6a, Pard6b, Sipa1l3"
"TNF signaling pathway",0.006,0.033,1,106,25,"Akt1, Akt2, Birc3, Bcl3, Creb3, Edn1, Fadd, Il6, Jun, Mmp14, Nfkb1, Pik3ca, Pik3r1, Rela, Ccl12, Creb3l2, Tnf, Tnfrsf1b, Traf3, Map2k7, Map3k7, Mapk14, Mapk8, Tab1, Dnm1l"
"mTOR signaling pathway",0.006,0.034,1,134,30,"Sec13, Akt1, Akt2, Rhoa, Atp6v1e1, Cab39, Dvl1, Fzd1, Kras, Slc3a2, Nras, Pdpk1, Pik3ca, Pik3r1, Sos1, Sos2, Stk11, Tnf, Stradb, Sesn2, Mios, Depdc5, Wdr59, Fnip2, Rragd, Rragc, Mlst8, Tsc1, Atp6v1d, Eif4b"
"Toll-like receptor signaling pathway",0.007,0.034,1,85,21,"Akt1, Akt2, Cd86, Fadd, Ifnar2, Il6, Jun, Nfkb1, Pik3ca, Pik3r1, Rela, Ccl4, Tnf, Traf3, Map2k7, Map3k7, Mapk14, Mapk8, Irf3, Ikbke, Tab1"
"Axon guidance",0.007,0.035,1,146,32,"Rhoa, Rhod, Cdc42, Cfl1, Cfl2, Efnb1, Ilk, Kras, Limk2, Rac3, Met, Nfatc3, Nras, Nrp1, Pik3ca, Pik3r1, Plxna2, Ppp3ca, Ppp3cb, Ppp3r1, Robo3, Rock2, Rras, Sema4c, Sema4d, Src, Rasa1, Plxnc1, Pard6a, Pard6b, Arhgef12, Pak4"
"Fc gamma R-mediated phagocytosis",0.007,0.035,1,80,20,"Akt1, Akt2, Cdc42, Cfl1, Cfl2, Crk, Inpp5d, Limk2, Marcks, Pik3ca, Pik3r1, Pip5k1c, Pip5k1b, Pld1, Pld2, Ptprc, Bin1, Arpc5, Wasl, Arpc2"
"VEGF signaling pathway",0.008,0.038,1,55,15,"Akt1, Akt2, Casp9, Cdc42, Kras, Rac3, Mapkapk2, Nras, Pik3ca, Pik3r1, Ppp3ca, Ppp3cb, Ppp3r1, Src, Mapk14"
"Longevity regulating pathway - multiple species",0.008,0.038,1,55,15,"Prkab2, Adcy7, Akt1, Akt2, Atg5, Kras, Nras, Pik3ca, Pik3r1, Prkaca, Prkab1, Prkag1, Hspa1a, Foxo1, Sirt1"
"Sphingolipid metabolism",0.009,0.042,1,36,11,"Gla, Galc, Neu1, Smpd2, Ugcg, Acer2, Cers6, Neu3, Asah2, Cers4, Cers5"
"Ubiquitin mediated proteolysis",0.009,0.043,1,132,29,"Ube3c, Fbxo4, Cdc20, Birc3, Xiap, Mgrn1, Cblb, Cdc34, Ube2m, Ube2l3, Uba1, Ube2g2, Ube2h, Uba6, Herc1, AA414768, Ube2z, Ube2k, Pias1, Anapc5, Ube2d3, Smurf2, Ube2r2, Rchy1, Trim37, Anapc10, Trim32, Syvn1, Cul4a"
"Insulin signaling pathway",0.01,0.043,1,121,27,"Prkab2, Pygl, Akt1, Akt2, Crk, Elk1, Fasn, Kras, Lipe, Nras, Pde3b, Pdpk1, Pik3ca, Pik3r1, Prkaca, Prkab1, Prkag1, Ptprf, Sos1, Sos2, Cblb, Hk3, Ppp1r3b, Mapk8, Foxo1, Tsc1, Pck2"
"Phospholipase D signaling pathway",0.01,0.043,1,121,27,"Adcy7, Akt1, Akt2, Arf1, Rhoa, Egf, Fcer1g, Gab1, Lpar1, Kras, Kitl, Nras, Pik3ca, Pik3r1, Pip5k1c, Pip5k1b, Pld1, Pld2, Cyth1, Rras, Sos1, Sos2, Rapgef3, Dgkd, Pik3r5, Dgkh, Tsc1"
"Adherens junction",0.011,0.047,1,62,16,"Rhoa, Cdc42, Csnk2a1, Csnk2b, Rac3, Smad4, Met, Ptprf, Ptprj, Src, Tgfbr1, Farp2, Map3k7, Iqgap1, Wasl, Ssx2ip"
"Jak-STAT signaling pathway",0.011,0.047,1,122,27,"Akt1, Akt2, Ccnd2, Csf3r, Ifnar2, Il10, Il10ra, Il12rb1, Il2ra, Il2rg, Il3ra, Il6, Il6st, Il7, Il7r, Jak1, Osm, Pik3ca, Pik3r1, Sos1, Sos2, Stat5a, Stat5b, Stat6, Socs6, Socs5, Pias1"
"Circadian rhythm",0.012,0.053,1,28,9,"Csnk1d, Prkab2, Clock, Npas2, Per1, Prkab1, Prkag1, Bhlhe40, Bhlhe41"
"Th1 and Th2 cell differentiation",0.013,0.053,1,79,19,"Maml1, Il12rb1, Il2ra, Il2rg, Jak1, Jun, Lck, Nfatc3, Nfkb1, Notch1, Ppp3ca, Ppp3cb, Ppp3r1, Rela, Stat5a, Stat5b, Stat6, Mapk14, Mapk8"
"Relaxin signaling pathway",0.014,0.057,1,113,25,"Adcy7, Akt1, Akt2, Creb3, Edn1, Gnb1, Gnb5, Jun, Kras, Mmp2, Nfkb1, Nras, Pik3ca, Pik3r1, Prkaca, Rela, Sos1, Sos2, Src, Creb3l2, Arrb2, Tgfbr1, Map2k7, Mapk14, Mapk8"
"Apelin signaling pathway",0.014,0.058,1,119,26,"Prkab2, Adcy7, Akt1, Akt2, Gnb1, Gnb5, Itpr2, Kras, Lipe, Smad4, Mef2c, Mef2d, Nras, Pde3b, Prkaca, Prkab1, Prkag1, Rras, Slc8a1, Hdac4, Tfam, Tgfbr1, Pik3c3, Pik3r5, Becn1, Gabarapl1"
"Focal adhesion",0.015,0.061,1,172,35,"Akt1, Akt2, Birc3, Xiap, Rhoa, Arhgap5, Capn2, Ccnd2, Cdc42, Crk, Egf, Elk1, Flt1, Flt4, Ilk, Itga6, Itgb3, Jun, Rac3, Met, Ppp1r12a, Pdpk1, Pik3ca, Pik3r1, Pip5k1c, Rock2, Sos1, Sos2, Src, Ppp1r12c, Mapk8, Itgb8, Myl12a, Flnc, Pak4"
"PI3K-Akt signaling pathway",0.016,0.062,1,269,51,"Angpt1, Angpt2, Akt1, Akt2, Casp9, Ccnd2, Cdkn1b, Creb3, Csf3r, Egf, Flt1, Flt4, Gnb1, Gnb5, Lpar1, Ifnar2, Il2ra, Il2rg, Il3ra, Il6, Il7, Il7r, Itga6, Itgb3, Jak1, Kras, Met, Kitl, Mtcp1, Nfkb1, Nras, Osm, Pdpk1, Pik3ca, Pik3r1, Ppp2ca, Rela, Sos1, Sos2, Creb3l2, Stk11, Ppp2r5d, Ywhae, Ywhag, Pkn3, Pik3r5, Itgb8, Mlst8, Tsc1, Pck2, Eif4b"
"Wnt signaling pathway",0.017,0.066,1,115,25,"Apc, Rhoa, Ccnd2, Csnk2a1, Csnk2b, Dvl1, Fzd1, Invs, Jun, Rac3, Smad4, Nfatc3, Prkaca, Ppp3ca, Ppp3cb, Ppp3r1, Rock2, Frat2, Apc2, Map3k7, Mapk8, Peg12, Ctnnbip1, Tbl1xr1, Csnk1a1"
"Progesterone-mediated oocyte maturation",0.02,0.076,1,77,18,"Kif22, Adcy7, Akt1, Akt2, Ccna2, Cdc25a, Cpeb1, Kras, Pde3b, Pik3ca, Pik3r1, Prkaca, Plk1, Mapk14, Mapk8, Anapc5, Anapc10, Mad2l2"
"Gap junction",0.021,0.079,1,72,17,"Csnk1d, Adcy7, Egf, Gna11, Lpar1, Itpr2, Kras, Nras, Prkaca, Sos1, Sos2, Src, Tubb2a, Tubb5, Mapk7, Map3k2, Tubb6"
"Thyroid hormone signaling pathway",0.021,0.079,1,100,22,"Akt1, Akt2, Casp9, Hif1a, Itgb3, Kras, Ncoa3, Notch1, Nras, Pdpk1, Pik3ca, Pik3r1, Prkaca, Med1, Rxrb, Src, Tbc1d4, Thra, Rcan1, Foxo1, Med27, Plcd3"
"Platelet activation",0.022,0.081,1,106,23,"Fermt3, Adcy7, Akt1, Akt2, Rhoa, Btk, Fcer1g, Itgb3, Itpr2, Ppp1r12a, Pik3ca, Pik3r1, Prkaca, Rasgrp2, Rock2, Snap23, Src, Stim1, Mapk14, Pik3r5, Apbb1ip, Myl12a, Arhgef12"
"cAMP signaling pathway",0.027,0.096,1,137,28,"Arap3, Npy, Adcy7, Akt1, Akt2, Rhoa, Creb3, Jun, Lipe, Rac3, Ppp1r12a, Nfkb1, Pde3b, Pde4b, Pik3ca, Pik3r1, Prkaca, Pld1, Pld2, Ptger2, Rela, Rock2, Rras, Creb3l2, Tiam1, Rapgef3, Mapk8, Acox3"
"Estrogen signaling pathway",0.045,0.158,1,84,18,"Adcy7, Akt1, Akt2, Creb3, Itpr2, Jun, Kras, Mmp2, Nras, Pik3ca, Pik3r1, Prkaca, Hspa1a, Sos1, Sos2, Sp1, Src, Creb3l2"
"Proteasome",0.046,0.16,1,45,11,"Psmb6, Psmb7, Psmd2, Psmc4, Psma4, Psma6, Psmb2, Psmb3, Psmd8, Pomp, Psmd11"
"Dopaminergic synapse",0.051,0.177,1,103,21,"Akt1, Akt2, Cacna1a, Clock, Comt, Creb3, Ddc, Gnb1, Gnb5, Itpr2, Kif5a, Kif5b, Prkaca, Ppp2ca, Ppp3ca, Ppp3cb, Creb3l2, Arrb2, Ppp2r5d, Mapk14, Mapk8"
"NF-kappa B signaling pathway",0.066,0.224,1,88,18,"Parp1, Birc3, Xiap, Atm, Bcl2a1b, Btk, Csnk2a1, Csnk2b, Lck, Nfkb1, Nfkb2, Rela, Ccl4, Tnf, Traf3, Malt1, Map3k7, Tab1"
"Fructose and mannose metabolism",0.073,0.246,1,32,8,"Mpi, Pfkl, Pfkm, Sord, Hk3, Pmm1, Tigar, Pmm2"
"Mismatch repair",0.08,0.265,1,22,6,"Mlh1, Pold1, Mlh3, Exo1, Pold3, Rfc5"
"Renin secretion",0.084,0.275,1,44,10,"Itpr2, Kcnj2, Pde1c, Pde3b, Prkaca, Ppp3ca, Ppp3cb, Ppp3r1, Ptger2, Ptger4"
"Oocyte meiosis",0.086,0.276,1,97,19,"Cdc20, Adcy7, Cpeb1, Smc3, Itpr2, Prkaca, Plk1, Ppp2ca, Ppp3ca, Ppp3cb, Ppp3r1, Slk, Ppp2r5d, Ywhae, Ywhag, Anapc5, Anapc10, Mad2l2, Sgol1"
"Cholinergic synapse",0.102,0.324,1,87,17,"Adcy7, Akt1, Akt2, Cacna1a, Creb3, Gna11, Gnb1, Gnb5, Itpr2, Kcnj2, Kras, Nras, Pik3ca, Pik3r1, Prkaca, Creb3l2, Pik3r5"
"Necroptosis",0.109,0.341,1,131,24,"Pygl, Parp1, Birc3, Xiap, Capn2, Cybb, Fadd, Ifnar2, Jak1, Stat5a, Stat5b, Stat6, Tnf, Tnfrsf10b, Vdac3, Mapk8, Pycard, Chmp1b, Ppid, Chmp2a, Dnm1l, Cyld, Chmp5, Il33"
"HIF-1 signaling pathway",0.118,0.367,1,95,18,"Angpt1, Angpt2, Akt1, Akt2, Cdkn1b, Cybb, Edn1, Egf, Flt1, Hif1a, Il6, Nfkb1, Pfkl, Pik3ca, Pik3r1, Rela, Hk3, Timp1"
