"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Inflammatory mediator regulation of TRP channels",0.247,0.96,1,96,5,"PIK3CA, PIK3CB, PRKACA, PRKCE, MAPK13"
"Oocyte meiosis",0.251,0.96,1,121,6,"CPEB2, INS, PLK1, PPP3R1, PRKACA, SMC3"
"Thyroid hormone synthesis",0.261,0.984,1,74,4,"CREB3L4, PRKACA, HSP90B1, CREB3L3"
"MAPK signaling pathway",0.278,1,1,254,11,"TAB1, FGF12, HSPA8, IL1A, JUND, MEF2C, PPP3R1, PRKACA, MAPK13, PTPRR, CACNG8"
"Pentose phosphate pathway",0.284,1,1,30,2,"ALDOA, G6PD"
"EGFR tyrosine kinase inhibitor resistance",0.3,1,1,79,4,"FOXO3, PIK3CA, PIK3CB, VEGFA"
"Chemokine signaling pathway",0.313,1,1,183,8,"FOXO3, PIK3CA, PIK3CB, PPBP, PRKACA, PREX1, XCL1, CXCR4"
"ECM-receptor interaction",0.324,1,1,82,4,"COL2A1, ITGA5, ITGAV, SDC4"
"Insulin signaling pathway",0.355,1,1,138,6,"INS, PDPK1, PIK3CA, PIK3CB, PRKACA, PRKAG1"
"Signaling pathways regulating pluripotency of stem cells",0.362,1,1,139,6,"DVL2, PIK3CA, PIK3CB, MAPK13, WNT9B, HAND1"
"Fatty acid biosynthesis",0.372,1,1,13,1,"ACSL6"
"Fc gamma R-mediated phagocytosis",0.389,1,1,90,4,"ARPC1A, PIK3CA, PIK3CB, PRKCE"
"Ras signaling pathway",0.392,1,1,225,9,"FGF12, INS, FOXO4, NGFR, PIK3CA, PIK3CB, PRKACA, VEGFA, VEGFB"
"Drug metabolism - other enzymes",0.4,1,1,39,2,"TK1, UCK2"
"Renin secretion",0.4,1,1,65,3,"KCNMA1, PPP3R1, PRKACA"
"Ferroptosis",0.412,1,1,40,2,"ACSL6, FTL"
"Thiamine metabolism",0.415,1,1,15,1,"AK8"
"Non-alcoholic fatty liver disease (NAFLD)",0.418,1,1,148,6,"IL1A, INS, ADIPOR1, PIK3CA, PIK3CB, PRKAG1"
"Long-term potentiation",0.419,1,1,67,3,"EP300, PPP3R1, PRKACA"
"Homologous recombination",0.424,1,1,41,2,"BABAM1, RPA3"
"Type I diabetes mellitus",0.424,1,1,41,2,"IL1A, INS"
"Endocrine resistance",0.429,1,1,95,4,"PIK3CA, PIK3CB, PRKACA, MAPK13"
"Circadian entrainment",0.436,1,1,96,4,"GNAO1, KCNJ5, NOS1, PRKACA"
"Cell cycle",0.441,1,1,124,5,"EP300, PLK1, RAD21, WEE1, SMC3"
"B cell receptor signaling pathway",0.447,1,1,70,3,"PIK3CA, PIK3CB, PPP3R1"
"Natural killer cell mediated cytotoxicity",0.448,1,1,125,5,"FYN, ITGB2, PIK3CA, PIK3CB, PPP3R1"
"Carbohydrate digestion and absorption",0.46,1,1,44,2,"PIK3CA, PIK3CB"
"Fatty acid degradation",0.46,1,1,44,2,"CPT1A, ACSL6"
"Platinum drug resistance",0.466,1,1,72,3,"PDPK1, PIK3CA, PIK3CB"
"Autophagy - animal",0.468,1,1,128,5,"INS, PDPK1, PIK3CA, PIK3CB, PRKACA"
"Ovarian steroidogenesis",0.517,1,1,49,2,"INS, PRKACA"
"Cardiac muscle contraction",0.519,1,1,78,3,"MYH7, MYL2, CACNG8"
"Arginine and proline metabolism",0.528,1,1,50,2,"NOS1, NOS3"
"Complement and coagulation cascades",0.528,1,1,79,3,"ITGB2, SERPINA1, C3"
"Mineral absorption",0.539,1,1,51,2,"FTL, TRPV6"
"cAMP signaling pathway",0.547,1,1,198,7,"CREB3L4, EP300, PIK3CA, PIK3CB, PRKACA, ARAP3, CREB3L3"
"Tight junction",0.553,1,1,170,6,"ACTR3, IGSF5, MYL2, PRKACA, PRKAG1, PRKCE"
"Mismatch repair",0.561,1,1,23,1,"RPA3"
"Biosynthesis of unsaturated fatty acids",0.561,1,1,23,1,"SCD"
"Fanconi anemia pathway",0.57,1,1,54,2,"RPA3, TELO2"
"Phospholipase D signaling pathway",0.574,1,1,144,5,"LPAR3, FYN, INS, PIK3CA, PIK3CB"
"Maturity onset diabetes of the young",0.606,1,1,26,1,"INS"
"Vascular smooth muscle contraction",0.612,1,1,120,4,"ADRA1B, KCNMA1, PRKACA, PRKCE"
"Th1 and Th2 cell differentiation",0.617,1,1,90,3,"IL13, PPP3R1, MAPK13"
"Long-term depression",0.619,1,1,59,2,"GNAO1, NOS1"
"Collecting duct acid secretion",0.619,1,1,27,1,"ATP6V1G3"
"NF-kappa B signaling pathway",0.639,1,1,93,3,"TAB1, TIRAP, IRAK4"
"Circadian rhythm",0.658,1,1,30,1,"PRKAG1"
"Ribosome",0.681,1,1,131,4,"RPSA, RPL26, RPS3A, RPS28"
"Apoptosis - multiple species",0.693,1,1,33,1,"NGFR"
"Fructose and mannose metabolism",0.693,1,1,33,1,"ALDOA"
"Antigen processing and presentation",0.703,1,1,69,2,"HSPA8, CIITA"
"Alanine, aspartate and glutamate metabolism",0.714,1,1,35,1,"PPAT"
"Th17 cell differentiation",0.719,1,1,105,3,"PPP3R1, MAPK13, RXRG"
"Apoptosis",0.72,1,1,138,4,"PDPK1, PIK3CA, PIK3CB, CASP6"
"DNA replication",0.724,1,1,36,1,"RPA3"
"Adherens junction",0.725,1,1,72,2,"EP300, FYN"
"Cytokine-cytokine receptor interaction",0.731,1,1,268,8,"IL1A, IL13, NGFR, PPBP, XCL1, VEGFA, VEGFB, CXCR4"
"Inositol phosphate metabolism",0.732,1,1,73,2,"PIK3CA, PIK3CB"
"Axon guidance",0.737,1,1,174,5,"FYN, PIK3CA, PIK3CB, PPP3R1, CXCR4"
"Gastric acid secretion",0.746,1,1,75,2,"PRKACA, CCKBR"
"Serotonergic synapse",0.754,1,1,111,3,"GNAO1, KCNJ5, PRKACA"
"Glutamatergic synapse",0.764,1,1,113,3,"GNAO1, PPP3R1, PRKACA"
"Retrograde endocannabinoid signaling",0.764,1,1,147,4,"GNAO1, KCNJ5, PRKACA, MAPK13"
"RNA degradation",0.765,1,1,78,2,"PATL1, LSM5"
"Peroxisome",0.789,1,1,82,2,"SLC27A2, ACSL6"
"TGF-beta signaling pathway",0.8,1,1,84,2,"EP300, BAMBI"
"Nucleotide excision repair",0.801,1,1,45,1,"RPA3"
"Jak-STAT signaling pathway",0.804,1,1,156,4,"EP300, IL13, PIK3CA, PIK3CB"
"ErbB signaling pathway",0.805,1,1,85,2,"PIK3CA, PIK3CB"
"Intestinal immune network for IgA production",0.808,1,1,46,1,"CXCR4"
"Hedgehog signaling pathway",0.808,1,1,46,1,"PRKACA"
"Endocrine and other factor-regulated calcium reabsorption",0.814,1,1,47,1,"PRKACA"
"GABAergic synapse",0.821,1,1,88,2,"GNAO1, PRKACA"
"N-Glycan biosynthesis",0.827,1,1,49,1,"RPN2"
"GnRH signaling pathway",0.835,1,1,91,2,"PRKACA, MAPK13"
"NOD-like receptor signaling pathway",0.847,1,1,168,4,"TAB1, IRAK4, MAPK13, CASP4"
"Hematopoietic cell lineage",0.848,1,1,94,2,"IL1A, ITGA5"
"Glutathione metabolism",0.85,1,1,53,1,"G6PD"
"Neuroactive ligand-receptor interaction",0.861,1,1,277,7,"CYSLTR1, CHRM4, ADRA1B, ADRA2B, LPAR3, TBXA2R, CCKBR"
"Endocytosis",0.862,1,1,243,6,"ARPC1A, HSPA8, ARAP3, CXCR4, CAPZA1, CAV3"
"Phosphatidylinositol signaling system",0.868,1,1,99,2,"PIK3CA, PIK3CB"
"Cell adhesion molecules (CAMs)",0.881,1,1,142,3,"ITGAV, ITGB2, SDC4"
"Glycerolipid metabolism",0.888,1,1,61,1,"PNPLA2"
"Cytosolic DNA-sensing pathway",0.892,1,1,62,1,"POLR2K"
"Synaptic vesicle cycle",0.896,1,1,63,1,"ATP6V1G3"
"Mitophagy - animal",0.903,1,1,65,1,"FOXO3"
"Hippo signaling pathway",0.91,1,1,153,3,"DVL2, ITGB2, WNT9B"
"Glycolysis / Gluconeogenesis",0.91,1,1,67,1,"ALDOA"
"p53 signaling pathway",0.913,1,1,68,1,"SESN2"
"Carbon metabolism",0.917,1,1,115,2,"ALDOA, G6PD"
"RIG-I-like receptor signaling pathway",0.919,1,1,70,1,"MAPK13"
"Bile secretion",0.922,1,1,71,1,"PRKACA"
"Biosynthesis of amino acids",0.925,1,1,72,1,"ALDOA"
"Taste transduction",0.947,1,1,82,1,"PRKACA"
"Gap junction",0.958,1,1,88,1,"PRKACA"
"Protein digestion and absorption",0.961,1,1,90,1,"COL2A1"
"Pancreatic secretion",0.968,1,1,96,1,"KCNMA1"
"Necroptosis",0.98,1,1,162,2,"FTL, IL1A"
"Oxidative phosphorylation",0.991,1,1,132,1,"ATP6V1G3"
"Ubiquitin mediated proteolysis",0.993,1,1,137,1,"UBE2C"
"Caffeine metabolism",1,1,1,5,0,""
"Metabolic pathways",1,1,1,1254,21,"NME6, ATP6V1G3, AK8, ALDOA, ACSL6, G6PD, NME3, NME4, NOS1, NOS3, POLR2A, POLR2B, POLR2D, POLR2G, POLR2K, PPAT, ALLC, PNPLA2, RPN2, TK1, UCK2"
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,48,0,""
"Glycerophospholipid metabolism",1,1,1,96,0,""
"Ether lipid metabolism",1,1,1,44,0,""
"Arachidonic acid metabolism",1,1,1,61,0,""
"Linoleic acid metabolism",1,1,1,28,0,""
"alpha-Linolenic acid metabolism",1,1,1,24,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,33,0,""
"Lysosome",1,1,1,123,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"Antifolate resistance",1,1,1,31,0,""
"ABC transporters",1,1,1,44,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,28,0,""
"Lysine degradation",1,1,1,59,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Retinol metabolism",1,1,1,56,0,""
"Basal transcription factors",1,1,1,44,0,""
"SNARE interactions in vesicular transport",1,1,1,34,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Folate biosynthesis",1,1,1,26,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Glycine, serine and threonine metabolism",1,1,1,40,0,""
"Cysteine and methionine metabolism",1,1,1,45,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,27,0,""
"Mannose type O-glycan biosynthesis",1,1,1,23,0,""
"Taurine and hypotaurine metabolism",1,1,1,11,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Fatty acid elongation",1,1,1,25,0,""
"Valine, leucine and isoleucine degradation",1,1,1,48,0,""
"Autophagy - other",1,1,1,32,0,""
"Fat digestion and absorption",1,1,1,41,0,""
"Sphingolipid metabolism",1,1,1,47,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Other types of O-glycan biosynthesis",1,1,1,22,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Ascorbate and aldarate metabolism",1,1,1,20,0,""
"Steroid hormone biosynthesis",1,1,1,50,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,35,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,65,0,""
"Drug metabolism - cytochrome P450",1,1,1,61,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,24,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,23,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Starch and sucrose metabolism",1,1,1,36,0,""
"Tryptophan metabolism",1,1,1,40,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,28,0,""
"Tyrosine metabolism",1,1,1,35,0,""
"Phototransduction",1,1,1,28,0,""
"Galactose metabolism",1,1,1,31,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"beta-Alanine metabolism",1,1,1,31,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Riboflavin metabolism",1,1,1,8,0,""
