"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Cytokine-cytokine receptor interaction",0.026,0.228,1,266,7,"IL1A, IL1B, CCL4L1, CCL3, CCL5, CCL20, CD40"
"Insulin resistance",0.028,0.228,1,106,4,"GFPT1, NFKB1, PTPN1, CD36"
"Cellular senescence",0.029,0.228,1,158,5,"HLA-A, HLA-B, IL1A, NFKB1, SQSTM1"
"Leukocyte transendothelial migration",0.029,0.228,1,107,4,"ICAM1, ITGAM, ITGB2, NCF2"
"Th17 cell differentiation",0.029,0.228,1,107,4,"IL1B, NFKB1, STAT1, STAT5A"
"Fc epsilon RI signaling pathway",0.035,0.266,1,66,3,"FCER1G, LCP2, PLA2G4A"
"Prolactin signaling pathway",0.041,0.298,1,70,3,"NFKB1, STAT1, STAT5A"
"Antigen processing and presentation",0.042,0.298,1,71,3,"CTSB, HLA-A, HLA-B"
"D-Glutamine and D-glutamate metabolism",0.043,0.298,1,4,1,"GLS"
"Complement and coagulation cascades",0.053,0.342,1,78,3,"ITGAM, ITGAX, ITGB2"
"Phenylalanine, tyrosine and tryptophan biosynthesis",0.054,0.342,1,5,1,"IL4I1"
"Neomycin, kanamycin and gentamicin biosynthesis",0.054,0.342,1,5,1,"HK2"
"Peroxisome",0.059,0.365,1,81,3,"ACSL1, ACSL4, SOD2"
"Insulin signaling pathway",0.061,0.372,1,136,4,"HK2, PTPN1, CBL, FBP2"
"ErbB signaling pathway",0.066,0.39,1,85,3,"STAT5A, CAMK2D, CBL"
"Th1 and Th2 cell differentiation",0.079,0.459,1,92,3,"NFKB1, STAT1, STAT5A"
"Fatty acid degradation",0.083,0.467,1,44,2,"ACSL1, ACSL4"
"Riboflavin metabolism",0.084,0.467,1,8,1,"ACP5"
"Inflammatory mediator regulation of TRP channels",0.088,0.474,1,96,3,"IL1B, PLA2G4A, CAMK2D"
"Amino sugar and nucleotide sugar metabolism",0.097,0.501,1,48,2,"GFPT1, HK2"
"Fatty acid metabolism",0.097,0.501,1,48,2,"ACSL1, ACSL4"
"Ovarian steroidogenesis",0.1,0.501,1,49,2,"PLA2G4A, PTGS2"
"T cell receptor signaling pathway",0.101,0.501,1,102,3,"LCP2, NFKB1, CBL"
"Regulation of lipolysis in adipocytes",0.118,0.575,1,54,2,"FABP4, PTGS2"
"Endocytosis",0.123,0.591,1,241,5,"HLA-A, HLA-B, PML, TFRC, CBL"
"VEGF signaling pathway",0.132,0.61,1,58,2,"PLA2G4A, PTGS2"
"Arachidonic acid metabolism",0.132,0.61,1,58,2,"PLA2G4A, PTGS2"
"MAPK signaling pathway",0.141,0.639,1,252,5,"IL1A, IL1B, NFKB1, NFKB2, PLA2G4A"
"AMPK signaling pathway",0.144,0.639,1,120,3,"PFKFB3, FBP2, CD36"
"Platelet activation",0.146,0.639,1,121,3,"FCER1G, LCP2, PLA2G4A"
"Mitophagy - animal",0.151,0.649,1,63,2,"GABARAP, SQSTM1"
"Glycolysis / Gluconeogenesis",0.167,0.703,1,67,2,"HK2, FBP2"
"Phenylalanine metabolism",0.171,0.709,1,17,1,"IL4I1"
"Metabolic pathways",0.176,0.718,1,1229,17,"NAMPT, ACSL1, ACSL4, IL4I1, GFPT1, GLS, HK2, HMOX1, IDO1, NDUFA4, NDUFA10, PLA2G4A, ACP5, PTGS2, KMO, FBP2, KYNU"
"Apoptosis",0.186,0.749,1,136,3,"CTSB, NFKB1, TRAF1"
"Retrograde endocannabinoid signaling",0.195,0.77,1,139,3,"NDUFA4, NDUFA10, PTGS2"
"Arginine biosynthesis",0.198,0.77,1,20,1,"GLS"
"ECM-receptor interaction",0.214,0.821,1,79,2,"CD36, CD44"
"Proximal tubule bicarbonate reclamation",0.224,0.833,1,23,1,"GLS"
"alpha-Linolenic acid metabolism",0.224,0.833,1,23,1,"PLA2G4A"
"Oxytocin signaling pathway",0.229,0.838,1,151,3,"PLA2G4A, PTGS2, CAMK2D"
"Folate biosynthesis",0.249,0.879,1,26,1,"GGH"
"Longevity regulating pathway",0.251,0.879,1,88,2,"NFKB1, SOD2"
"GABAergic synapse",0.251,0.879,1,88,2,"GABARAP, GLS"
"Linoleic acid metabolism",0.258,0.891,1,27,1,"PLA2G4A"
"GnRH signaling pathway",0.263,0.894,1,91,2,"PLA2G4A, CAMK2D"
"Nicotinate and nicotinamide metabolism",0.266,0.894,1,28,1,"NAMPT"
"Pentose phosphate pathway",0.274,0.909,1,29,1,"FBP2"
"Galactose metabolism",0.282,0.924,1,30,1,"HK2"
"Autophagy - other",0.29,0.937,1,31,1,"GABARAP"
"Starch and sucrose metabolism",0.321,1,1,35,1,"HK2"
"Tyrosine metabolism",0.321,1,1,35,1,"IL4I1"
"Serotonergic synapse",0.344,1,1,111,2,"PLA2G4A, PTGS2"
"Glutamatergic synapse",0.352,1,1,113,2,"GLS, PLA2G4A"
"Carbon metabolism",0.356,1,1,114,2,"HK2, FBP2"
"Fat digestion and absorption",0.357,1,1,40,1,"CD36"
"Porphyrin and chlorophyll metabolism",0.357,1,1,40,1,"HMOX1"
"Oxidative phosphorylation",0.364,1,1,116,2,"NDUFA4, NDUFA10"
"Carbohydrate digestion and absorption",0.371,1,1,42,1,"HK2"
"Sphingolipid signaling pathway",0.372,1,1,118,2,"FCER1G, NFKB1"
"Neurotrophin signaling pathway",0.376,1,1,119,2,"NFKB1, CAMK2D"
"Cysteine and methionine metabolism",0.378,1,1,43,1,"IL4I1"
"Ether lipid metabolism",0.378,1,1,43,1,"PLA2G4A"
"Lysosome",0.388,1,1,122,2,"CTSB, ACP5"
"Type II diabetes mellitus",0.392,1,1,45,1,"HK2"
"Rap1 signaling pathway",0.403,1,1,209,3,"ITGAM, ITGB2, LCP2"
"Autophagy - animal",0.403,1,1,126,2,"GABARAP, CTSB"
"Intestinal immune network for IgA production",0.405,1,1,47,1,"CD40"
"Notch signaling pathway",0.405,1,1,47,1,"NCSTN"
"Regulation of actin cytoskeleton",0.409,1,1,211,3,"ITGAM, ITGAX, ITGB2"
"Valine, leucine and isoleucine degradation",0.412,1,1,48,1,"IL4I1"
"FoxO signaling pathway",0.415,1,1,129,2,"GABARAP, SOD2"
"Ubiquitin mediated proteolysis",0.434,1,1,134,2,"PML, CBL"
"Ras signaling pathway",0.444,1,1,223,3,"NFKB1, PLA2G4A, REL"
"Phospholipase D signaling pathway",0.471,1,1,144,2,"FCER1G, PLA2G4A"
"Long-term depression",0.479,1,1,59,1,"PLA2G4A"
"Longevity regulating pathway - multiple species",0.496,1,1,62,1,"SOD2"
"Jak-STAT signaling pathway",0.51,1,1,155,2,"STAT1, STAT5A"
"Renin secretion",0.513,1,1,65,1,"CTSB"
"Long-term potentiation",0.524,1,1,67,1,"CAMK2D"
"Tight junction",0.53,1,1,161,2,"CD1A, CD1C"
"B cell receptor signaling pathway",0.539,1,1,70,1,"NFKB1"
"Adherens junction",0.539,1,1,70,1,"PTPN1"
"Gastric acid secretion",0.564,1,1,75,1,"CAMK2D"
"Aldosterone synthesis and secretion",0.597,1,1,82,1,"CAMK2D"
"Insulin secretion",0.606,1,1,84,1,"CAMK2D"
"Fc gamma R-mediated phagocytosis",0.627,1,1,89,1,"PLA2G4A"
"cAMP signaling pathway",0.641,1,1,197,2,"NFKB1, CAMK2D"
"Glycerophospholipid metabolism",0.651,1,1,95,1,"PLA2G4A"
"Circadian entrainment",0.655,1,1,96,1,"CAMK2D"
"Melanogenesis",0.67,1,1,100,1,"CAMK2D"
"Glucagon signaling pathway",0.678,1,1,102,1,"CAMK2D"
"Cholinergic synapse",0.712,1,1,112,1,"CAMK2D"
"Oocyte meiosis",0.718,1,1,114,1,"CAMK2D"
"Thyroid hormone signaling pathway",0.724,1,1,116,1,"STAT1"
"Vascular smooth muscle contraction",0.734,1,1,119,1,"PLA2G4A"
"Dopaminergic synapse",0.765,1,1,130,1,"CAMK2D"
"Relaxin signaling pathway",0.765,1,1,130,1,"NFKB1"
"Apelin signaling pathway",0.777,1,1,135,1,"GABARAP"
"Wnt signaling pathway",0.79,1,1,140,1,"CAMK2D"
"Adrenergic signaling in cardiomyocytes",0.797,1,1,143,1,"CAMK2D"
"Hippo signaling pathway",0.812,1,1,150,1,"ITGB2"
"Protein processing in endoplasmic reticulum",0.832,1,1,160,1,"EIF2AK2"
"Axon guidance",0.853,1,1,172,1,"CAMK2D"
"Calcium signaling pathway",0.868,1,1,181,1,"CAMK2D"
"PI3K-Akt signaling pathway",0.978,1,1,336,1,"NFKB1"
"Olfactory transduction",0.989,1,1,399,1,"CAMK2D"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,44,0,""
"Purine metabolism",1,1,1,169,0,""
"EGFR tyrosine kinase inhibitor resistance",1,1,1,78,0,""
"Endocrine resistance",1,1,1,95,0,""
"Platinum drug resistance",1,1,1,72,0,""
"cGMP-PKG signaling pathway",1,1,1,162,0,""
"mTOR signaling pathway",1,1,1,147,0,""
"Focal adhesion",1,1,1,196,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,137,0,""
"Progesterone-mediated oocyte maturation",1,1,1,89,0,""
"Estrogen signaling pathway",1,1,1,98,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Protein digestion and absorption",1,1,1,89,0,""
"Apoptosis - multiple species",1,1,1,32,0,""
"Taste transduction",1,1,1,81,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,32,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"ABC transporters",1,1,1,44,0,""
"RNA transport",1,1,1,157,0,""
"Spliceosome",1,1,1,129,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,41,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Pancreatic secretion",1,1,1,95,0,""
"RNA degradation",1,1,1,76,0,""
"Lysine degradation",1,1,1,58,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Neuroactive ligand-receptor interaction",1,1,1,273,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Cell cycle",1,1,1,122,0,""
"p53 signaling pathway",1,1,1,68,0,""
"Retinol metabolism",1,1,1,62,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,71,0,""
"mRNA surveillance pathway",1,1,1,86,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"Proteasome",1,1,1,44,0,""
"Pyrimidine metabolism",1,1,1,99,0,""
"Basal transcription factors",1,1,1,42,0,""
"Nucleotide excision repair",1,1,1,45,0,""
"SNARE interactions in vesicular transport",1,1,1,34,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"TGF-beta signaling pathway",1,1,1,82,0,""
"Synaptic vesicle cycle",1,1,1,63,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,30,0,""
"Glycerolipid metabolism",1,1,1,61,0,""
"Mannose type O-glycan biosynthesis",1,1,1,22,0,""
"Taurine and hypotaurine metabolism",1,1,1,10,0,""
"Cardiac muscle contraction",1,1,1,72,0,""
"Gap junction",1,1,1,87,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Phosphatidylinositol signaling system",1,1,1,99,0,""
"Hippo signaling pathway - multiple species",1,1,1,26,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,25,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"DNA replication",1,1,1,36,0,""
"Sphingolipid metabolism",1,1,1,47,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Ribosome",1,1,1,129,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"One carbon pool by folate",1,1,1,19,0,""
"RNA polymerase",1,1,1,30,0,""
"Salivary secretion",1,1,1,89,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,25,0,""
"Steroid hormone biosynthesis",1,1,1,55,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,70,0,""
"Drug metabolism - cytochrome P450",1,1,1,66,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,23,0,""
"Glycosaminoglycan degradation",1,1,1,18,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,23,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,23,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Biosynthesis of amino acids",1,1,1,70,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
"Hedgehog signaling pathway",1,1,1,46,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Fanconi anemia pathway",1,1,1,52,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,48,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,28,0,""
"Glutathione metabolism",1,1,1,52,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Phototransduction",1,1,1,28,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,25,0,""
"beta-Alanine metabolism",1,1,1,30,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
