"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Ether lipid metabolism",1,1,1,36,0,""
"Arachidonic acid metabolism",1,1,1,53,0,""
"Linoleic acid metabolism",1,1,1,22,0,""
"alpha-Linolenic acid metabolism",1,1,1,20,0,""
"Vascular smooth muscle contraction",1,1,1,103,0,""
"Glutamatergic synapse",1,1,1,96,0,""
"Serotonergic synapse",1,1,1,97,0,""
"Long-term depression",1,1,1,52,0,""
"Inflammatory mediator regulation of TRP channels",1,1,1,84,0,""
"GnRH signaling pathway",1,1,1,77,0,""
"Ovarian steroidogenesis",1,1,1,40,0,""
"Oxytocin signaling pathway",1,1,1,131,0,""
"Apoptosis - multiple species",1,1,1,29,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,23,0,""
"Leukocyte transendothelial migration",1,1,1,101,0,""
"Base excision repair",1,1,1,29,0,""
"Fanconi anemia pathway",1,1,1,45,0,""
"Lysosome",1,1,1,110,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,38,0,""
"Antifolate resistance",1,1,1,28,0,""
"ABC transporters",1,1,1,39,0,""
"PPAR signaling pathway",1,1,1,67,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,17,0,""
"Non-homologous end-joining",1,1,1,11,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,24,0,""
"Axon guidance",1,1,1,165,0,""
"Lysine degradation",1,1,1,45,0,""
"Renin-angiotensin system",1,1,1,20,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"p53 signaling pathway",1,1,1,62,0,""
"Retinol metabolism",1,1,1,43,0,""
"Basal transcription factors",1,1,1,35,0,""
"Nucleotide excision repair",1,1,1,38,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,10,0,""
"Insulin secretion",1,1,1,78,0,""
"Folate biosynthesis",1,1,1,22,0,""
"GABAergic synapse",1,1,1,79,0,""
"Phenylalanine metabolism",1,1,1,16,0,""
"Terpenoid backbone biosynthesis",1,1,1,20,0,""
"Olfactory transduction",1,1,1,301,0,""
"Intestinal immune network for IgA production",1,1,1,39,0,""
"Glycine, serine and threonine metabolism",1,1,1,36,0,""
"Cysteine and methionine metabolism",1,1,1,39,0,""
"Biosynthesis of amino acids",1,1,1,65,0,""
"Arginine and proline metabolism",1,1,1,48,0,""
"Oxidative phosphorylation",1,1,1,107,0,""
"Synaptic vesicle cycle",1,1,1,59,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,23,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,13,0,""
"ECM-receptor interaction",1,1,1,71,0,""
"Glycolysis / Gluconeogenesis",1,1,1,55,0,""
"Pentose and glucuronate interconversions",1,1,1,22,0,""
"Glycerolipid metabolism",1,1,1,44,0,""
"Mannose type O-glycan biosynthesis",1,1,1,22,0,""
"Cytokine-cytokine receptor interaction",1,1,1,223,0,""
"Taurine and hypotaurine metabolism",1,1,1,9,0,""
"Cardiac muscle contraction",1,1,1,70,0,""
"Gap junction",1,1,1,74,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Phosphatidylinositol signaling system",1,1,1,87,0,""
"Hippo signaling pathway - multiple species",1,1,1,20,0,""
"Inositol phosphate metabolism",1,1,1,68,0,""
"Fatty acid elongation",1,1,1,24,0,""
"Fatty acid degradation",1,1,1,39,0,""
"Valine, leucine and isoleucine degradation",1,1,1,46,0,""
"Fatty acid metabolism",1,1,1,42,0,""
"Natural killer cell mediated cytotoxicity",1,1,1,88,0,""
"NF-kappa B signaling pathway",1,1,1,83,0,""
"Thyroid hormone synthesis",1,1,1,68,0,""
"Aldosterone synthesis and secretion",1,1,1,70,0,""
"Vasopressin-regulated water reabsorption",1,1,1,41,0,""
"IL-17 signaling pathway",1,1,1,85,0,""
"Autophagy - other",1,1,1,27,0,""
"Complement and coagulation cascades",1,1,1,74,0,""
"Fat digestion and absorption",1,1,1,35,0,""
"Sphingolipid metabolism",1,1,1,40,0,""
"Steroid biosynthesis",1,1,1,17,0,""
"Pancreatic secretion",1,1,1,82,0,""
"Vitamin digestion and absorption",1,1,1,20,0,""
"Other types of O-glycan biosynthesis",1,1,1,18,0,""
"Selenocompound metabolism",1,1,1,15,0,""
"One carbon pool by folate",1,1,1,15,0,""
"Circadian entrainment",1,1,1,85,0,""
"Retrograde endocannabinoid signaling",1,1,1,126,0,""
"Th1 and Th2 cell differentiation",1,1,1,81,0,""
"DNA replication",1,1,1,28,0,""
"Mismatch repair",1,1,1,16,0,""
"Salivary secretion",1,1,1,67,0,""
"Gastric acid secretion",1,1,1,64,0,""
"Bile secretion",1,1,1,56,0,""
"Other glycan degradation",1,1,1,17,0,""
"Histidine metabolism",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,17,0,""
"Pyruvate metabolism",1,1,1,35,0,""
"Carbon metabolism",1,1,1,102,0,""
"Ascorbate and aldarate metabolism",1,1,1,17,0,""
"Steroid hormone biosynthesis",1,1,1,44,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,32,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,50,0,""
"Drug metabolism - cytochrome P450",1,1,1,47,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,21,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,18,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
"Hedgehog signaling pathway",1,1,1,39,0,""
"Starch and sucrose metabolism",1,1,1,24,0,""
"Tryptophan metabolism",1,1,1,36,0,""
"Taste transduction",1,1,1,61,0,""
"Renin secretion",1,1,1,57,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,39,0,""
"Mucin type O-glycan biosynthesis",1,1,1,24,0,""
"Nitrogen metabolism",1,1,1,15,0,""
"Th17 cell differentiation",1,1,1,99,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,26,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,22,0,""
"Butanoate metabolism",1,1,1,26,0,""
"Glutathione metabolism",1,1,1,46,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,27,0,""
"Type II diabetes mellitus",1,1,1,43,0,""
"Phototransduction",1,1,1,23,0,""
"Tyrosine metabolism",1,1,1,31,0,""
"Galactose metabolism",1,1,1,25,0,""
"Pentose phosphate pathway",1,1,1,29,0,""
"Type I diabetes mellitus",1,1,1,32,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,28,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Arginine biosynthesis",1,1,1,16,0,""
"Propanoate metabolism",1,1,1,26,0,""
"Maturity onset diabetes of the young",1,1,1,25,0,""
"beta-Alanine metabolism",1,1,1,29,0,""
"Pantothenate and CoA biosynthesis",1,1,1,16,0,""
"Fructose and mannose metabolism",1,1,1,26,0,""
"Fatty acid biosynthesis",1,1,1,9,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,35,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,4,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,1,0,""
"Biotin metabolism",1,1,1,2,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Vitamin B6 metabolism",1,1,1,5,0,""
"Sulfur relay system",1,1,1,6,0,""
"Riboflavin metabolism",1,1,1,8,0,""
