"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"6441",2734,"GLG1","MedConf","Yes","Cell adhesion molecules (CAMs)","CD44","Hematopoietic cell lineage (1)"
"6469",2744,"GLS","HighConf","Yes","Alanine, aspartate and glutamate metabolism","GFPT1","aspartate and glutamate metabolism (1), Alanine (1)"
"6487",2760,"GM2A","MedConf","Yes","Lysosome",NA,NA
"7033",3055,"HCK","MedConf","Yes","Chemokine signaling pathway",NA,NA
"7243",3099,"HK2","MedConf","Yes","HIF-1 signaling pathway, Fructose and mannose metabolism","FBP2, GFPT1, PFKFB3","Fructose and mannose metabolism (2), HIF-1 signaling pathway (1), aspartate and glutamate metabolism (1), Alanine (1)"
"7247",3105,"HLA-A","MedConf","Yes","Phagosome, Endocytosis, Cell adhesion molecules (CAMs), Natural killer cell mediated cytotoxicity, Type I diabetes mellitus, Antigen processing and presentation, Cellular senescence","ISG20, GBP1, MX2, GBP2, MT2A, IFIT3, ISG15, IFIT1, HLA-B, MX1, IRF5, PML, OAS2, IFIT2, ICAM1, LCP2, CBL, CD44, OAS3","NOD-like receptor signaling pathway (4), Natural killer cell mediated cytotoxicity (3), Endocytosis (3), Leukocyte transendothelial migration (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), NF-kappa B signaling pathway (1), Osteoclast differentiation (1), Cellular senescence (1), Antigen processing and presentation (1), Type I diabetes mellitus (1), Phagosome (1), Mineral absorption (1), Hematopoietic cell lineage (1), Toll-like receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), ErbB signaling pathway (1), Cell adhesion molecules (CAMs) (2)"
"7248",3106,"HLA-B","MedConf","Yes","Phagosome, Endocytosis, Cell adhesion molecules (CAMs), Natural killer cell mediated cytotoxicity, Type I diabetes mellitus, Antigen processing and presentation, Cellular senescence","IFIT3, IFIT2, ICAM1, MX1, HLA-A, ISG20, GBP1, MX2, GBP2, ISG15, OAS3, MT2A, PML, CD44, IRF5, IFIT1, OAS2","NOD-like receptor signaling pathway (4), Endocytosis (2), Natural killer cell mediated cytotoxicity (2), Mineral absorption (1), Hematopoietic cell lineage (1), Toll-like receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), Cellular senescence (1), Antigen processing and presentation (1), Type I diabetes mellitus (1), Phagosome (1), Leukocyte transendothelial migration (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), NF-kappa B signaling pathway (1), Cell adhesion molecules (CAMs) (2)"
"7302",3162,"HMOX1","HighConf","Yes","Ferroptosis, HIF-1 signaling pathway, Mineral absorption",NA,NA
"7553",3383,"ICAM1","HighConf","Yes","NF-kappa B signaling pathway, Cell adhesion molecules (CAMs), TNF signaling pathway, Natural killer cell mediated cytotoxicity, AGE-RAGE signaling pathway in diabetic complications, Leukocyte transendothelial migration","HLA-A, GBP1, GBP2, ITGB2, PML, HLA-B, ITGAM, OAS2, NFKB1, MT2A, OAS3, ITGAX, CD44, IRF5","NOD-like receptor signaling pathway (5), Phagosome (4), Cellular senescence (3), Natural killer cell mediated cytotoxicity (3), Endocytosis (3), Complement and coagulation cascades (3), Antigen processing and presentation (2), Type I diabetes mellitus (2), Leukocyte transendothelial migration (2), Hematopoietic cell lineage (2), Toll-like receptor signaling pathway (2), Mineral absorption (1), IL-17 signaling pathway (1), RIG-I-like receptor signaling pathway (1), Prolactin signaling pathway (1), Adipocytokine signaling pathway (1), Apoptosis (1), Antifolate resistance (1), Chemokine signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), HIF-1 signaling pathway (1), Cytosolic DNA-sensing pathway (1), TNF signaling pathway (1), Osteoclast differentiation (1), NF-kappa B signaling pathway (1), Cell adhesion molecules (CAMs) (4)"
"7577",3620,"IDO1","HighConf","Yes","Tryptophan metabolism",NA,NA
"7597",64135,"IFIH1","HighConf","Yes","RIG-I-like receptor signaling pathway","DDX58","RIG-I-like receptor signaling pathway (1), Cytosolic DNA-sensing pathway (1), NF-kappa B signaling pathway (1)"
"7598",3434,"IFIT1","HighConf","Yes",NA,"OAS3, OAS2, IRF5, HLA-B, IFIT3, IFIT2, MX1, HLA-A, ISG20, MX2, GBP2, ISG15, STAT1","NOD-like receptor signaling pathway (4), Toll-like receptor signaling pathway (2), Cellular senescence (2), Antigen processing and presentation (2), Type I diabetes mellitus (2), Natural killer cell mediated cytotoxicity (2), Endocytosis (2), Phagosome (2), Prolactin signaling pathway (1), Chemokine signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Necroptosis (1), Osteoclast differentiation (1), RIG-I-like receptor signaling pathway (1), Cell adhesion molecules (CAMs) (2)"
"7600",3433,"IFIT2","HighConf","Yes",NA,"MX1, HLA-A, ISG20, MX2, GBP2, OAS2, IFIT3, OAS3, HLA-B, ISG15, IRF5, IFIT1","NOD-like receptor signaling pathway (3), Cellular senescence (2), Antigen processing and presentation (2), Type I diabetes mellitus (2), Natural killer cell mediated cytotoxicity (2), Endocytosis (2), Phagosome (2), Toll-like receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), Cell adhesion molecules (CAMs) (2)"
"7601",3437,"IFIT3","HighConf","Yes",NA,"IFIT2, MX1, HLA-A, ISG20, MX2, GBP2, HLA-B, OAS2, IRF5, OAS3, ISG15, IFIT1","NOD-like receptor signaling pathway (3), Cellular senescence (2), Antigen processing and presentation (2), Type I diabetes mellitus (2), Natural killer cell mediated cytotoxicity (2), Endocytosis (2), Phagosome (2), Toll-like receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), Cell adhesion molecules (CAMs) (2)"
"7662",3482,"IGF2R","MedConf","Yes","Lysosome, Endocytosis",NA,NA
"7741",3552,"IL1A","HighConf","Yes","Hematopoietic cell lineage, Osteoclast differentiation, Necroptosis, AGE-RAGE signaling pathway in diabetic complications, Type I diabetes mellitus, Cellular senescence","IL1RN, IL1B","IL-17 signaling pathway (1), Antifolate resistance (1), Type I diabetes mellitus (1), AGE-RAGE signaling pathway in diabetic complications (1), Cytosolic DNA-sensing pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Necroptosis (1), Osteoclast differentiation (1), NF-kappa B signaling pathway (1), Hematopoietic cell lineage (1), NOD-like receptor signaling pathway (1)"
"7742",3553,"IL1B","HighConf","Yes","NOD-like receptor signaling pathway, Hematopoietic cell lineage, NF-kappa B signaling pathway, Osteoclast differentiation, Necroptosis, Toll-like receptor signaling pathway, TNF signaling pathway, Cytosolic DNA-sensing pathway, AGE-RAGE signaling pathway in diabetic complications, Type I diabetes mellitus, Antifolate resistance, IL-17 signaling pathway","IL1A, IL1RN, SQSTM1, IRF5, NFKB2, NFKB1","Osteoclast differentiation (4), Cellular senescence (3), NF-kappa B signaling pathway (2), Toll-like receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Necroptosis (2), IL-17 signaling pathway (1), RIG-I-like receptor signaling pathway (1), Prolactin signaling pathway (1), Adipocytokine signaling pathway (1), Apoptosis (1), Antifolate resistance (1), Chemokine signaling pathway (1), HIF-1 signaling pathway (1), Cytosolic DNA-sensing pathway (1), TNF signaling pathway (1), NOD-like receptor signaling pathway (1), Type I diabetes mellitus (1), Hematopoietic cell lineage (1)"
"7751",3557,"IL1RN","HighConf","Yes",NA,"IL1B, IL1A","Type I diabetes mellitus (2), AGE-RAGE signaling pathway in diabetic complications (2), Necroptosis (2), Osteoclast differentiation (2), Hematopoietic cell lineage (2), Cellular senescence (1), IL-17 signaling pathway (1), Antifolate resistance (1), Cytosolic DNA-sensing pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), NOD-like receptor signaling pathway (1)"
"7784",259307,"IL4I1","HighConf","Yes","Tryptophan metabolism, Alanine, aspartate and glutamate metabolism",NA,NA
"7931",3663,"IRF5","MedConf","Yes","Toll-like receptor signaling pathway","CD44, MT2A, HLA-B, IFIT3, IL1B, IFIT2, ICAM1, MX1, HLA-A, ISG20, GBP1, MX2, GBP2, ISG15, IFIT1, OAS3, PML, OAS2","NOD-like receptor signaling pathway (5), Endocytosis (3), Type I diabetes mellitus (3), Natural killer cell mediated cytotoxicity (3), Cellular senescence (2), Antigen processing and presentation (2), Phagosome (2), AGE-RAGE signaling pathway in diabetic complications (2), TNF signaling pathway (2), NF-kappa B signaling pathway (2), Hematopoietic cell lineage (2), RIG-I-like receptor signaling pathway (1), Leukocyte transendothelial migration (1), IL-17 signaling pathway (1), Antifolate resistance (1), Cytosolic DNA-sensing pathway (1), Toll-like receptor signaling pathway (1), Necroptosis (1), Osteoclast differentiation (1), Mineral absorption (1), Cell adhesion molecules (CAMs) (3)"
"7952",9636,"ISG15","HighConf","Yes","RIG-I-like receptor signaling pathway","STAT1, IFIT1, OAS3, OAS2, IRF5, HLA-B, IFIT3, DDX58, IFIT2, MX1, HLA-A, ISG20, MX2, GBP2","NOD-like receptor signaling pathway (4), Cellular senescence (2), Antigen processing and presentation (2), Type I diabetes mellitus (2), Natural killer cell mediated cytotoxicity (2), Endocytosis (2), Phagosome (2), Toll-like receptor signaling pathway (2), RIG-I-like receptor signaling pathway (1), Cytosolic DNA-sensing pathway (1), NF-kappa B signaling pathway (1), Prolactin signaling pathway (1), Chemokine signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Necroptosis (1), Osteoclast differentiation (1), Cell adhesion molecules (CAMs) (2)"
"7953",3669,"ISG20","HighConf","Yes",NA,"MX2, GBP2, HLA-A, OAS3, ISG15, OAS2, IRF5, HLA-B, IFIT3, IFIT2, MX1, IFIT1","NOD-like receptor signaling pathway (3), Cellular senescence (2), Antigen processing and presentation (2), Type I diabetes mellitus (2), Natural killer cell mediated cytotoxicity (2), Endocytosis (2), Phagosome (2), Toll-like receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), Cell adhesion molecules (CAMs) (2)"
"7986",3684,"ITGAM","MedConf","Yes","Hematopoietic cell lineage, Phagosome, Cell adhesion molecules (CAMs), Complement and coagulation cascades, Leukocyte transendothelial migration","ITGB2, ICAM1, TGFBI, PLAUR, NFKB1, ITGAX","Complement and coagulation cascades (3), AGE-RAGE signaling pathway in diabetic complications (2), TNF signaling pathway (2), NF-kappa B signaling pathway (2), Leukocyte transendothelial migration (2), Natural killer cell mediated cytotoxicity (2), IL-17 signaling pathway (1), Cellular senescence (1), RIG-I-like receptor signaling pathway (1), Prolactin signaling pathway (1), Adipocytokine signaling pathway (1), Apoptosis (1), Antifolate resistance (1), Chemokine signaling pathway (1), HIF-1 signaling pathway (1), Cytosolic DNA-sensing pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), Phagosome (1), Cell adhesion molecules (CAMs) (2)"
"7988",3687,"ITGAX","MedConf","Yes","Complement and coagulation cascades","ITGAM, ITGB2, ICAM1","Leukocyte transendothelial migration (3), Natural killer cell mediated cytotoxicity (2), Complement and coagulation cascades (2), Phagosome (2), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), NF-kappa B signaling pathway (1), Hematopoietic cell lineage (1), Cell adhesion molecules (CAMs) (3)"
"7992",3689,"ITGB2","MedConf","Yes","Phagosome, Cell adhesion molecules (CAMs), Complement and coagulation cascades, Natural killer cell mediated cytotoxicity, Leukocyte transendothelial migration","ICAM1, TGFBI, ITGAX, ITGAM, PLAUR, NFKB1","Complement and coagulation cascades (3), Leukocyte transendothelial migration (2), AGE-RAGE signaling pathway in diabetic complications (2), TNF signaling pathway (2), NF-kappa B signaling pathway (2), Phagosome (1), Hematopoietic cell lineage (1), IL-17 signaling pathway (1), Cellular senescence (1), RIG-I-like receptor signaling pathway (1), Prolactin signaling pathway (1), Adipocytokine signaling pathway (1), Apoptosis (1), Antifolate resistance (1), Chemokine signaling pathway (1), HIF-1 signaling pathway (1), Cytosolic DNA-sensing pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), NOD-like receptor signaling pathway (1), Natural killer cell mediated cytotoxicity (1), Cell adhesion molecules (CAMs) (2)"
"8491",8564,"KMO","MedConf","Yes","Tryptophan metabolism","KYNU","Tryptophan metabolism (1)"
"8687",8942,"KYNU","HighConf","Yes","Tryptophan metabolism","KMO","Tryptophan metabolism (1)"
"8797",3937,"LCP2","MedConf","Yes","Osteoclast differentiation, Natural killer cell mediated cytotoxicity","HLA-A, FCER1G, CBL","Endocytosis (2), Natural killer cell mediated cytotoxicity (2), ErbB signaling pathway (1), Cellular senescence (1), Antigen processing and presentation (1), Type I diabetes mellitus (1), Phagosome (1), Cell adhesion molecules (CAMs) (1)"
"8862",5641,"LGMN","MedConf","Yes","Lysosome, Antigen processing and presentation","CD74","Antigen processing and presentation (1)"
"8945",3988,"LIPA","HighConf","Yes","Lysosome",NA,NA
"8980",4001,"LMNB1","MedConf","Yes","Apoptosis",NA,NA
"9974",4360,"MRC1","HighConf","Yes","Phagosome",NA,NA
"10158",4502,"MT2A","HighConf","Yes","Mineral absorption","HLA-B, ICAM1, HLA-A, GBP1, GBP2, IRF5, CD44, OAS2, OAS3, PML","NOD-like receptor signaling pathway (4), Endocytosis (3), Natural killer cell mediated cytotoxicity (3), Cellular senescence (2), Antigen processing and presentation (2), Type I diabetes mellitus (2), Phagosome (2), Hematopoietic cell lineage (1), Toll-like receptor signaling pathway (1), Leukocyte transendothelial migration (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), NF-kappa B signaling pathway (1), Cell adhesion molecules (CAMs) (3)"
"10265",4599,"MX1","HighConf","Yes",NA,"HLA-A, ISG20, MX2, GBP2, IFIT3, IFIT2, IFIT1, HLA-B, OAS3, IRF5, ISG15, OAS2","NOD-like receptor signaling pathway (3), Cellular senescence (2), Antigen processing and presentation (2), Type I diabetes mellitus (2), Natural killer cell mediated cytotoxicity (2), Endocytosis (2), Phagosome (2), Toll-like receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), Cell adhesion molecules (CAMs) (2)"
"10266",4600,"MX2","HighConf","Yes",NA,"GBP2, HLA-B, OAS3, IFIT3, ISG20, ISG15, IFIT2, MX1, IRF5, HLA-A, IFIT1, OAS2","NOD-like receptor signaling pathway (3), Cellular senescence (2), Antigen processing and presentation (2), Type I diabetes mellitus (2), Natural killer cell mediated cytotoxicity (2), Endocytosis (2), Phagosome (2), Toll-like receptor signaling pathway (1), RIG-I-like receptor signaling pathway (1), Cell adhesion molecules (CAMs) (2)"
"10430",10135,"NAMPT","HighConf","Yes","NOD-like receptor signaling pathway",NA,NA
"10513",4688,"NCF2","MedConf","Yes","Phagosome, Osteoclast differentiation, Leukocyte transendothelial migration","CLTA","Endocytosis (1), Lysosome (1)"
"10539",23385,"NCSTN","MedConf","Yes",NA,"STAT5A, NFKB1","Prolactin signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), ErbB signaling pathway (1), Necroptosis (1), IL-17 signaling pathway (1), Cellular senescence (1), RIG-I-like receptor signaling pathway (1), Adipocytokine signaling pathway (1), Apoptosis (1), Antifolate resistance (1), Chemokine signaling pathway (1), HIF-1 signaling pathway (1), Cytosolic DNA-sensing pathway (1), TNF signaling pathway (1), Toll-like receptor signaling pathway (1), Osteoclast differentiation (1), NF-kappa B signaling pathway (1), NOD-like receptor signaling pathway (1)"
"10694",4790,"NFKB1","HighConf","Yes","NOD-like receptor signaling pathway, NF-kappa B signaling pathway, Osteoclast differentiation, Toll-like receptor signaling pathway, TNF signaling pathway, Cytosolic DNA-sensing pathway, HIF-1 signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Chemokine signaling pathway, Antifolate resistance, Apoptosis, Adipocytokine signaling pathway, Prolactin signaling pathway, RIG-I-like receptor signaling pathway, Cellular senescence, IL-17 signaling pathway","REL, ITGAM, ITGB2, NFKB2, IL1B, ICAM1, NCSTN, CD40, SQSTM1, TRAF1","NF-kappa B signaling pathway (5), TNF signaling pathway (3), Osteoclast differentiation (3), Leukocyte transendothelial migration (3), Necroptosis (2), Toll-like receptor signaling pathway (2), AGE-RAGE signaling pathway in diabetic complications (2), Natural killer cell mediated cytotoxicity (2), Hematopoietic cell lineage (2), Complement and coagulation cascades (2), Phagosome (2), Apoptosis (1), Cellular senescence (1), IL-17 signaling pathway (1), Antifolate resistance (1), Type I diabetes mellitus (1), Cytosolic DNA-sensing pathway (1), NOD-like receptor signaling pathway (1), Cell adhesion molecules (CAMs) (4)"
"10695",4791,"NFKB2","HighConf","Yes","NF-kappa B signaling pathway, Osteoclast differentiation","IL1B, NFKB1, REL","IL-17 signaling pathway (2), Antifolate resistance (2), AGE-RAGE signaling pathway in diabetic complications (2), Cytosolic DNA-sensing pathway (2), TNF signaling pathway (2), Toll-like receptor signaling pathway (2), Osteoclast differentiation (2), NF-kappa B signaling pathway (2), NOD-like receptor signaling pathway (2), Cellular senescence (1), RIG-I-like receptor signaling pathway (1), Prolactin signaling pathway (1), Adipocytokine signaling pathway (1), Apoptosis (1), Chemokine signaling pathway (1), HIF-1 signaling pathway (1), Type I diabetes mellitus (1), Necroptosis (1), Hematopoietic cell lineage (1)"
"10907",10577,"NPC2","MedConf","Yes","Lysosome",NA,NA
"11185",4939,"OAS2","MedConf","Yes","NOD-like receptor signaling pathway","IRF5, CD44, MT2A, HLA-B, IFIT3, IFIT2, ICAM1, MX1, HLA-A, ISG20, GBP1, MX2, GBP2, PML, OAS3, IFIT1, ISG15","NOD-like receptor signaling pathway (3), Endocytosis (3), Natural killer cell mediated cytotoxicity (3), Cellular senescence (2), Antigen processing and presentation (2), Type I diabetes mellitus (2), Phagosome (2), RIG-I-like receptor signaling pathway (1), Leukocyte transendothelial migration (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), NF-kappa B signaling pathway (1), Mineral absorption (1), Hematopoietic cell lineage (1), Toll-like receptor signaling pathway (1), Cell adhesion molecules (CAMs) (3)"
"11186",4940,"OAS3","MedConf","Yes","NOD-like receptor signaling pathway","OAS2, IRF5, CD44, MT2A, HLA-B, IFIT3, IFIT2, ICAM1, MX1, HLA-A, ISG20, GBP1, MX2, GBP2, ISG15, PML, IFIT1","Endocytosis (3), NOD-like receptor signaling pathway (3), Natural killer cell mediated cytotoxicity (3), Cellular senescence (2), Antigen processing and presentation (2), Type I diabetes mellitus (2), Phagosome (2), RIG-I-like receptor signaling pathway (1), Leukocyte transendothelial migration (1), AGE-RAGE signaling pathway in diabetic complications (1), TNF signaling pathway (1), NF-kappa B signaling pathway (1), Mineral absorption (1), Hematopoietic cell lineage (1), Toll-like receptor signaling pathway (1), Cell adhesion molecules (CAMs) (3)"
"12180",5175,"PECAM1","MedConf","Yes","Cell adhesion molecules (CAMs), Leukocyte transendothelial migration",NA,NA
"12228",5209,"PFKFB3","HighConf","Yes","HIF-1 signaling pathway, Fructose and mannose metabolism","HK2, FBP2","Fructose and mannose metabolism (2), HIF-1 signaling pathway (1)"
"12483",5321,"PLA2G4A","MedConf","Yes","Necroptosis","FCER1G, PTGS2","IL-17 signaling pathway (1), TNF signaling pathway (1), NF-kappa B signaling pathway (1), Natural killer cell mediated cytotoxicity (1)"
