"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Type I diabetes mellitus",0.003,0.048,0.817,43,4,"HLA-A, HLA-B, IL1A, IL1B"
"HIF-1 signaling pathway",0.004,0.059,1,107,6,"HK2, HMOX1, NFKB1, PFKFB3, TFRC, CAMK2D"
"Chemokine signaling pathway",0.006,0.076,1,190,8,"HCK, CCL4L1, NFKB1, CCL3, CCL5, CCL20, SRC, STAT1"
"Endocytosis",0.008,0.104,1,245,9,"CLTA, DAB2, HLA-A, HLA-B, IGF2R, PML, SRC, TFRC, CBL"
"Antifolate resistance",0.009,0.117,1,31,3,"IL1B, NFKB1, GGH"
"Fructose and mannose metabolism",0.011,0.133,1,33,3,"HK2, PFKFB3, FBP2"
"Cell adhesion molecules",0.015,0.166,1,140,6,"HLA-A, HLA-B, ICAM1, ITGAM, PECAM1, CD40"
"Alanine, aspartate and glutamate metabolism",0.015,0.167,1,37,3,"IL4I1, GFPT1, GLS"
"Prolactin signaling pathway",0.017,0.168,1,70,4,"NFKB1, SRC, STAT1, STAT5A"
"Adipocytokine signaling pathway",0.017,0.168,1,69,4,"ACSL1, ACSL4, NFKB1, CD36"
"RIG-I-like receptor signaling pathway",0.017,0.168,1,70,4,"DDX58, NFKB1, IFIH1, ISG15"
"Antigen processing and presentation",0.018,0.17,1,71,4,"CTSB, HLA-A, HLA-B, CD74"
"Fatty acid biosynthesis",0.024,0.214,1,17,2,"ACSL1, ACSL4"
"Platelet activation",0.03,0.247,1,122,5,"FCER1G, LCP2, PLA2G4A, SRC, VAMP8"
"Natural killer cell mediated cytotoxicity",0.03,0.247,1,122,5,"FCER1G, HLA-A, HLA-B, ICAM1, LCP2"
"Complement and coagulation cascades",0.03,0.247,1,83,4,"ITGAM, ITGAX, PLAUR, VTN"
"ErbB signaling pathway",0.032,0.249,1,84,4,"SRC, STAT5A, CAMK2D, CBL"
"IL-17 signaling pathway",0.041,0.311,1,91,4,"IL1B, NFKB1, PTGS2, CCL20"
"Apoptosis",0.042,0.313,1,134,5,"CTSB, CTSH, CTSZ, NFKB1, TRAF1"
"Fatty acid metabolism",0.045,0.328,1,56,3,"ACSL1, ACSL4, PPT1"
"VEGF signaling pathway",0.049,0.334,1,58,3,"PLA2G4A, PTGS2, SRC"
"Inflammatory mediator regulation of TRP channels",0.049,0.334,1,97,4,"IL1B, PLA2G4A, SRC, CAMK2D"
"Viral protein interaction with cytokine and cytokine receptor",0.051,0.334,1,98,4,"CCL4L1, CCL3, CCL5, CCL20"
"Non-alcoholic fatty liver disease",0.052,0.334,1,142,5,"IL1A, IL1B, NDUFA4, NDUFA10, NFKB1"
"Cytokine-cytokine receptor interaction",0.053,0.334,1,288,8,"IL1A, IL1B, IL1RN, CCL4L1, CCL3, CCL5, CCL20, CD40"
"Biosynthesis of cofactors",0.063,0.368,1,150,5,"MAT2B, IDO1, KMO, GGH, KYNU"
"Insulin resistance",0.066,0.368,1,107,4,"GFPT1, NFKB1, PTPN1, CD36"
"Th17 cell differentiation",0.066,0.368,1,107,4,"IL1B, NFKB1, STAT1, STAT5A"
"Fc epsilon RI signaling pathway",0.068,0.368,1,66,3,"FCER1G, LCP2, PLA2G4A"
"Leukocyte transendothelial migration",0.068,0.368,1,108,4,"ICAM1, ITGAM, NCF2, PECAM1"
"Mitophagy - animal",0.068,0.368,1,66,3,"GABARAP, SRC, SQSTM1"
"Neomycin, kanamycin and gentamicin biosynthesis",0.069,0.368,1,5,1,"HK2"
"D-Glutamine and D-glutamate metabolism",0.069,0.368,1,5,1,"GLS"
"Cellular senescence",0.072,0.373,1,156,5,"HLA-A, HLA-B, IL1A, NFKB1, SQSTM1"
"Phenylalanine, tyrosine and tryptophan biosynthesis",0.083,0.421,1,6,1,"IL4I1"
"Peroxisome",0.109,0.534,1,81,3,"ACSL1, ACSL4, SOD2"
"Riboflavin metabolism",0.109,0.534,1,8,1,"ACP5"
"Fatty acid degradation",0.12,0.572,1,42,2,"ACSL1, ACSL4"
"ECM-receptor interaction",0.121,0.572,1,85,3,"VTN, CD36, CD44"
"Autophagy - animal",0.127,0.578,1,135,4,"GABARAP, CTSB, VAMP8, SQSTM1"
"Insulin signaling pathway",0.127,0.578,1,135,4,"HK2, PTPN1, CBL, FBP2"
"GABAergic synapse",0.134,0.589,1,89,3,"GABARAP, GLS, SRC"
"Synthesis and degradation of ketone bodies",0.134,0.589,1,10,1,"HMGCS1"
"Ether lipid metabolism",0.144,0.589,1,47,2,"PLD3, PLA2G4A"
"Th1 and Th2 cell differentiation",0.144,0.589,1,92,3,"NFKB1, STAT1, STAT5A"
"GnRH signaling pathway",0.144,0.589,1,92,3,"PLA2G4A, SRC, CAMK2D"
"Salivary secretion",0.144,0.589,1,92,3,"CST3, LYZ, ATP2B4"
"Amino sugar and nucleotide sugar metabolism",0.149,0.589,1,48,2,"GFPT1, HK2"
"Cysteine and methionine metabolism",0.149,0.589,1,48,2,"IL4I1, MAT2B"
"Valine, leucine and isoleucine degradation",0.149,0.589,1,48,2,"IL4I1, HMGCS1"
"Cholesterol metabolism",0.159,0.61,1,50,2,"NPC2, CD36"
"Ovarian steroidogenesis",0.159,0.61,1,50,2,"PLA2G4A, PTGS2"
"Oxytocin signaling pathway",0.172,0.647,1,152,4,"PLA2G4A, PTGS2, SRC, CAMK2D"
"Endocrine and other factor-regulated calcium reabsorption",0.175,0.649,1,53,2,"CLTA, ATP2B4"
"Regulation of lipolysis in adipocytes",0.185,0.677,1,55,2,"FABP4, PTGS2"
"Arachidonic acid metabolism",0.195,0.705,1,57,2,"PLA2G4A, PTGS2"
"Phenylalanine metabolism",0.217,0.773,1,17,1,"IL4I1"
"Oxidative phosphorylation",0.23,0.807,1,116,3,"NDUFA4, NDUFA10, ATP6AP1"
"Glycolysis / Gluconeogenesis",0.243,0.838,1,66,2,"HK2, FBP2"
"AMPK signaling pathway",0.245,0.838,1,120,3,"PFKFB3, FBP2, CD36"
"Adherens junction",0.259,0.87,1,69,2,"PTPN1, SRC"
"Arginine biosynthesis",0.261,0.87,1,21,1,"GLS"
"Terpenoid backbone biosynthesis",0.271,0.894,1,22,1,"HMGCS1"
"Proximal tubule bicarbonate reclamation",0.282,0.905,1,23,1,"GLS"
"alpha-Linolenic acid metabolism",0.282,0.905,1,23,1,"PLA2G4A"
"Folate biosynthesis",0.312,0.974,1,26,1,"GGH"
"Metabolic pathways",0.316,0.974,1,1447,23,"NAMPT, ACSL1, ACSL4, PLD3, IL4I1, GFPT1, MAT2B, GLS, HK2, HMGCS1, HMOX1, IDO1, NDUFA4, NDUFA10, PFKFB3, PLA2G4A, ATP6AP1, ACP5, PPT1, PTGS2, KMO, FBP2, KYNU"
"Retrograde endocannabinoid signaling",0.319,0.974,1,139,3,"NDUFA4, NDUFA10, PTGS2"
"Fatty acid elongation",0.322,0.974,1,27,1,"PPT1"
"Linoleic acid metabolism",0.322,0.974,1,27,1,"PLA2G4A"
"Butanoate metabolism",0.332,0.992,1,28,1,"HMGCS1"
"Pentose phosphate pathway",0.341,1,1,29,1,"FBP2"
"Galactose metabolism",0.351,1,1,30,1,"HK2"
"Longevity regulating pathway",0.359,1,1,88,2,"NFKB1, SOD2"
"Autophagy - other",0.36,1,1,31,1,"GABARAP"
"Thermogenesis",0.362,1,1,213,4,"ACSL1, ACSL4, NDUFA4, NDUFA10"
"SNARE interactions in vesicular transport",0.378,1,1,33,1,"VAMP8"
"Nicotinate and nicotinamide metabolism",0.387,1,1,34,1,"NAMPT"
"Fc gamma R-mediated phagocytosis",0.39,1,1,94,2,"HCK, PLA2G4A"
"Starch and sucrose metabolism",0.396,1,1,35,1,"HK2"
"Glycerophospholipid metabolism",0.4,1,1,96,2,"PLD3, PLA2G4A"
"Tight junction",0.401,1,1,160,3,"SRC, CD1A, CD1C"
"MAPK signaling pathway",0.405,1,1,292,5,"IL1A, IL1B, NFKB1, NFKB2, PLA2G4A"
"JAK-STAT signaling pathway",0.405,1,1,161,3,"PTPN2, STAT1, STAT5A"
"Tyrosine metabolism",0.405,1,1,36,1,"IL4I1"
"Aldosterone synthesis and secretion",0.41,1,1,98,2,"ATP2B4, CAMK2D"
"T cell receptor signaling pathway",0.43,1,1,102,2,"LCP2, NFKB1"
"Porphyrin and chlorophyll metabolism",0.438,1,1,40,1,"HMOX1"
"Glucagon signaling pathway",0.444,1,1,105,2,"CAMK2D, FBP2"
"Fat digestion and absorption",0.454,1,1,42,1,"CD36"
"Serotonergic synapse",0.473,1,1,111,2,"PLA2G4A, PTGS2"
"Carbohydrate digestion and absorption",0.477,1,1,45,1,"HK2"
"Type II diabetes mellitus",0.477,1,1,45,1,"HK2"
"Glutamatergic synapse",0.482,1,1,113,2,"GLS, PLA2G4A"
"Intestinal immune network for IgA production",0.492,1,1,47,1,"CD40"
"Carbon metabolism",0.496,1,1,116,2,"HK2, FBP2"
"Growth hormone synthesis, secretion and action",0.505,1,1,118,2,"STAT1, STAT5A"
"Sphingolipid signaling pathway",0.51,1,1,119,2,"FCER1G, NFKB1"
"Neurotrophin signaling pathway",0.51,1,1,119,2,"NFKB1, CAMK2D"
"Thyroid hormone signaling pathway",0.519,1,1,121,2,"SRC, STAT1"
"Focal adhesion",0.541,1,1,198,3,"SRC, VTN, ZYX"
"FoxO signaling pathway",0.549,1,1,128,2,"GABARAP, SOD2"
"Relaxin signaling pathway",0.553,1,1,129,2,"NFKB1, SRC"
"Long-term depression",0.573,1,1,59,1,"PLA2G4A"
"Rap1 signaling pathway",0.578,1,1,209,3,"ITGAM, LCP2, SRC"
"Ubiquitin mediated proteolysis",0.586,1,1,137,2,"PML, CBL"
"Longevity regulating pathway - multiple species",0.592,1,1,62,1,"SOD2"
"cAMP signaling pathway",0.597,1,1,215,3,"NFKB1, ATP2B4, CAMK2D"
"Regulation of actin cytoskeleton",0.601,1,1,216,3,"ITGAM, ITGAX, SRC"
"Long-term potentiation",0.62,1,1,67,1,"CAMK2D"
"Phospholipase D signaling pathway",0.621,1,1,146,2,"FCER1G, PLA2G4A"
"Adrenergic signaling in cardiomyocytes",0.629,1,1,148,2,"ATP2B4, CAMK2D"
"Renin secretion",0.631,1,1,69,1,"CTSB"
"Ras signaling pathway",0.638,1,1,228,3,"NFKB1, PLA2G4A, REL"
"Biosynthesis of amino acids",0.642,1,1,71,1,"MAT2B"
"Gastric acid secretion",0.667,1,1,76,1,"CAMK2D"
"EGFR tyrosine kinase inhibitor resistance",0.676,1,1,78,1,"SRC"
"Synaptic vesicle cycle",0.676,1,1,78,1,"CLTA"
"B cell receptor signaling pathway",0.686,1,1,80,1,"NFKB1"
"Insulin secretion",0.708,1,1,85,1,"CAMK2D"
"Gap junction",0.716,1,1,87,1,"SRC"
"Axon guidance",0.727,1,1,178,2,"SRC, CAMK2D"
"Endocrine resistance",0.747,1,1,95,1,"SRC"
"Circadian entrainment",0.755,1,1,97,1,"CAMK2D"
"Pancreatic secretion",0.765,1,1,100,1,"ATP2B4"
"Melanogenesis",0.765,1,1,100,1,"CAMK2D"
"Calcium signaling pathway",0.785,1,1,200,2,"ATP2B4, CAMK2D"
"Cholinergic synapse",0.803,1,1,112,1,"CAMK2D"
"Oocyte meiosis",0.819,1,1,118,1,"CAMK2D"
"Vascular smooth muscle contraction",0.848,1,1,130,1,"PLA2G4A"
"Dopaminergic synapse",0.853,1,1,132,1,"CAMK2D"
"Apelin signaling pathway",0.859,1,1,135,1,"GABARAP"
"Estrogen signaling pathway",0.863,1,1,137,1,"SRC"
"Cushing syndrome",0.893,1,1,154,1,"CAMK2D"
"Wnt signaling pathway",0.898,1,1,157,1,"CAMK2D"
"RNA transport",0.901,1,1,159,1,"KPNB1"
"Protein processing in endoplasmic reticulum",0.908,1,1,164,1,"EIF2AK2"
"cGMP-PKG signaling pathway",0.911,1,1,166,1,"ATP2B4"
"PI3K-Akt signaling pathway",0.963,1,1,348,2,"NFKB1, VTN"
"Olfactory transduction",0.997,1,1,401,1,"CAMK2D"
"Caffeine metabolism",1,1,1,6,0,""
"Drug metabolism - other enzymes",1,1,1,77,0,""
"Purine metabolism",1,1,1,126,0,""
"Platinum drug resistance",1,1,1,72,0,""
"mTOR signaling pathway",1,1,1,150,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,140,0,""
"Progesterone-mediated oocyte maturation",1,1,1,89,0,""
"GnRH secretion",1,1,1,64,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Protein digestion and absorption",1,1,1,101,0,""
"Apoptosis - multiple species",1,1,1,31,0,""
"Taste transduction",1,1,1,84,0,""
"Neuroactive ligand-receptor interaction",1,1,1,334,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,32,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"ABC transporters",1,1,1,45,0,""
"Spliceosome",1,1,1,131,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,41,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"RNA degradation",1,1,1,76,0,""
"Lysine degradation",1,1,1,62,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Cell cycle",1,1,1,122,0,""
"p53 signaling pathway",1,1,1,73,0,""
"Retinol metabolism",1,1,1,64,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,71,0,""
"mRNA surveillance pathway",1,1,1,91,0,""
"N-Glycan biosynthesis",1,1,1,50,0,""
"Various types of N-glycan biosynthesis",1,1,1,39,0,""
"Proteasome",1,1,1,45,0,""
"Pyrimidine metabolism",1,1,1,56,0,""
"Hippo signaling pathway",1,1,1,153,0,""
"Basal transcription factors",1,1,1,42,0,""
"Nucleotide excision repair",1,1,1,45,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Bile secretion",1,1,1,88,0,""
"Parathyroid hormone synthesis, secretion and action",1,1,1,106,0,""
"TGF-beta signaling pathway",1,1,1,92,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,30,0,""
"Ascorbate and aldarate metabolism",1,1,1,28,0,""
"Glycerolipid metabolism",1,1,1,61,0,""
"Mannose type O-glycan biosynthesis",1,1,1,22,0,""
"Cardiac muscle contraction",1,1,1,81,0,""
"Taurine and hypotaurine metabolism",1,1,1,10,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Phosphatidylinositol signaling system",1,1,1,97,0,""
"Hippo signaling pathway - multiple species",1,1,1,26,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Thyroid hormone synthesis",1,1,1,75,0,""
"Cortisol synthesis and secretion",1,1,1,65,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"DNA replication",1,1,1,36,0,""
"Sphingolipid metabolism",1,1,1,49,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Ribosome",1,1,1,129,0,""
"Other types of O-glycan biosynthesis",1,1,1,44,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"One carbon pool by folate",1,1,1,19,0,""
"RNA polymerase",1,1,1,30,0,""
"Notch signaling pathway",1,1,1,51,0,""
"Mismatch repair",1,1,1,23,0,""
"Steroid hormone biosynthesis",1,1,1,58,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,72,0,""
"Drug metabolism - cytochrome P450",1,1,1,66,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,21,0,""
"Glycosaminoglycan degradation",1,1,1,18,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,23,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,27,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Hedgehog signaling pathway",1,1,1,48,0,""
"Fanconi anemia pathway",1,1,1,52,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,49,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,30,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Glutathione metabolism",1,1,1,55,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Phototransduction",1,1,1,28,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,18,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"Propanoate metabolism",1,1,1,34,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,25,0,""
"beta-Alanine metabolism",1,1,1,29,0,""
"Pantothenate and CoA biosynthesis",1,1,1,21,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
