"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"PI3K-Akt signaling pathway",0.004,0.041,0.98,322,30,"Cd19, Col4a4, Efna5, Eif4ebp1, Fasl, Fgf10, Fgf18, Fgf8, Gng4, Grb2, Hras, Ifnb1, Mcl1, Mdm2, Nfkb1, Pdgfb, Prkca, Rbl2, Creb3l3, Stk11, Tlr4, Hsp90b1, Trp53, Creb3l1, Tcl1b1, Lpar5, Ppp2r2d, Fgf21, Rps6kb1, Rptor"
"GnRH signaling pathway",0.004,0.041,1,79,11,"Cacna1d, Cacna1s, Calm2, Gnas, Grb2, Hras, Itpr1, Prkca, Src, Map2k7, Calm4"
"Fatty acid metabolism",0.004,0.041,1,47,8,"Acaca, Acaa1a, Fasn, Hadh, Scd1, Acaa1b, Fads2, Acsl3"
"B cell receptor signaling pathway",0.005,0.042,1,69,10,"Cd19, Fos, Grb2, Hras, Inpp5d, Inppl1, Nfatc1, Nfatc3, Nfkb1, Nfkbib"
"TNF signaling pathway",0.005,0.042,1,103,13,"Cebpb, Cflar, Fos, Nfkb1, Ptgs2, Cxcl2, Creb3l3, Tnf, Traf2, Map2k7, Map3k7, Creb3l1, Tab2"
"FoxO signaling pathway",0.005,0.043,1,128,15,"Crebbp, Fasl, Grb2, Hras, Mdm2, Prkab1, Rag1, Rbl2, Stk11, Gadd45g, Ep300, Foxo4, Gabarapl1, Atg12, Sirt1"
"Serotonergic synapse",0.005,0.043,1,116,14,"Cacna1d, Cacna1s, Cyp2c37, Gabrb1, Gnas, Gng4, Hras, Htr2b, Itpr1, Prkca, Ptgs2, Cyp2c70, Cyp2c44, Cyp2c65"
"Melanogenesis",0.006,0.048,1,94,12,"Calm2, Crebbp, Gnas, Hras, Mitf, Prkca, Creb3l3, Wnt7b, Wnt8b, Creb3l1, Ep300, Calm4"
"Pyrimidine metabolism",0.006,0.049,1,83,11,"Upb1, Polr2a, Rrm1, Rrm2, Polr2b, Pole3, Polr2g, Pold3, Uckl1, Polr2d, Pold4"
"Aldosterone synthesis and secretion",0.009,0.069,1,76,10,"Prkd2, Cacna1d, Cacna1s, Calm2, Gnas, Itpr1, Prkca, Creb3l3, Creb3l1, Calm4"
"Relaxin signaling pathway",0.009,0.069,1,124,14,"Col4a4, Fos, Gnas, Gng4, Grb2, Hras, Nfkb1, Prkca, Rln1, Src, Creb3l3, Rxfp3, Map2k7, Creb3l1"
"T cell receptor signaling pathway",0.01,0.069,1,100,12,"Fos, Grb2, Hras, Nfatc1, Nfatc3, Nfkb1, Nfkbib, Rasgrp1, Tec, Tnf, Map2k7, Map3k7"
"Fatty acid biosynthesis",0.011,0.075,1,9,3,"Acaca, Fasn, Acsl3"
"GABAergic synapse",0.011,0.075,1,78,10,"Cacna1d, Cacna1s, Gabra3, Gabrb1, Gabrr2, Glul, Gng4, Prkca, Src, Gabarapl1"
"p53 signaling pathway",0.011,0.075,1,66,9,"Bax, Cdk1, Igfbp3, Mdm2, Rrm2, Trp53, Gadd45g, Pmaip1, Sesn3"
"Glucagon signaling pathway",0.013,0.079,1,92,11,"Acaca, Calm2, Crebbp, Gnas, Itpr1, Prkab1, Creb3l3, Creb3l1, Ep300, Calm4, Sirt1"
"Insulin secretion",0.013,0.079,1,80,10,"Atp1b3, Cacna1d, Cacna1s, Gip, Gnas, Prkca, Creb3l3, Stx1a, Abcc8, Creb3l1"
"Gap junction",0.013,0.079,1,80,10,"Cdk1, Gnas, Grb2, Hras, Htr2b, Itpr1, Pdgfb, Prkca, Src, Tuba1a"
"Neurotrophin signaling pathway",0.013,0.079,1,116,13,"Bax, Calm2, Fasl, Gab1, Grb2, Hras, Nfkb1, Nfkbib, Trp53, Sh2b2, Map2k7, Irak4, Calm4"
"Insulin signaling pathway",0.015,0.085,1,131,14,"Acaca, Calm2, Eif4ebp1, Fasn, Grb2, Hras, Inppl1, Prkab1, Prkar1a, Sh2b2, Exoc7, Rps6kb1, Rptor, Calm4"
"Fc gamma R-mediated phagocytosis",0.016,0.089,1,82,10,"Dnm2, Inpp5d, Inppl1, Marcks, Prkca, Plpp1, Plpp2, Rps6kb1, Wasf1, Dock2"
"Rap1 signaling pathway",0.018,0.099,1,202,19,"Prkd2, Actg1, Adora2a, Calm2, Cnr1, Efna5, Fgf10, Fgf18, Fgf8, Gnas, Hras, Id1, Pdgfb, Prkca, Src, Lpar5, Fgf21, Rapgef2, Calm4"
"Endocrine and other factor-regulated calcium reabsorption",0.018,0.099,1,49,7,"Ap2m1, Atp1b3, Clta, Dnm2, Gnas, Prkca, Ap2b1"
"Dopaminergic synapse",0.019,0.099,1,122,13,"Cacna1d, Calm2, Drd5, Fos, Gnas, Gng4, Itpr1, Prkca, Creb3l3, Creb3l1, Ppp2r2d, Caly, Calm4"
"Intestinal immune network for IgA production",0.02,0.105,1,39,6,"Cd80, Cd86, Cxcr4, Tnfrsf17, Tnfsf13, Tnfrsf13c"
"Hedgehog signaling pathway",0.025,0.123,1,41,6,"Fbxw11, Gli1, Gli2, Gli3, Sufu, Smurf1"
"EGFR tyrosine kinase inhibitor resistance",0.025,0.123,1,76,9,"Bax, Eif4ebp1, Gab1, Grb2, Hras, Pdgfb, Prkca, Src, Rps6kb1"
"Sphingolipid signaling pathway",0.025,0.123,1,114,12,"Adora1, Bax, Hras, Nfkb1, Nsmaf, Oprd1, Prkca, Tnf, Traf2, Trp53, Ppp2r2d, S1pr5"
"RIG-I-like receptor signaling pathway",0.026,0.123,1,64,8,"Ifnb1, Nfkb1, Nfkbib, Tnf, Traf2, Map3k7, Azi2, Atg12"
"RNA polymerase",0.027,0.128,1,21,4,"Polr2a, Polr2b, Polr2g, Polr2d"
"Proteasome",0.028,0.131,1,42,6,"Psme4, Psmb1, Psmc5, Psme1, Psme3, Psmd8"
"Ras signaling pathway",0.035,0.158,1,217,19,"Calm2, Efna5, Fasl, Fgf10, Fgf18, Fgf8, Gab1, Gng4, Grb2, Hras, Nfkb1, Pdgfb, Prkca, Rasgrp1, Rgl1, Foxo4, Shoc2, Fgf21, Calm4"
"Cardiac muscle contraction",0.041,0.182,1,70,8,"Atp1b3, Cacna1d, Cacna1s, Cacna2d1, Cacnb4, Tnni3, Tpm1, Cacna2d2"
"Longevity regulating pathway - multiple species",0.042,0.184,1,58,7,"Hdac2, Hras, Hspa8, Prkab1, Rps6kb1, Rptor, Sirt1"
"Phospholipase D signaling pathway",0.043,0.185,1,137,13,"Grm2, Arf1, Dnm2, Gab1, Gnas, Grb2, Hras, Pdgfb, Prkca, Plpp1, Cyth3, Lpar5, Plpp2"
"Arachidonic acid metabolism",0.047,0.2,1,72,8,"Cyp2c37, Ptgis, Ptgs2, Tbxas1, Cyp2c70, Cyp2c44, Ptges, Cyp2c65"
