"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Pyrimidine metabolism",0.003,0.034,0.847,83,11,"Upb1, Polr2a, Rrm1, Rrm2, Polr2b, Pole3, Polr2g, Pold3, Uckl1, Polr2d, Pold4"
"Aldosterone synthesis and secretion",0.005,0.049,1,76,10,"Prkd2, Cacna1d, Cacna1s, Calm2, Gnas, Itpr1, Prkca, Creb3l3, Creb3l1, Calm4"
"T cell receptor signaling pathway",0.005,0.049,1,100,12,"Fos, Grb2, Hras, Nfatc1, Nfatc3, Nfkb1, Nfkbib, Rasgrp1, Tec, Tnf, Map2k7, Map3k7"
"cAMP signaling pathway",0.006,0.049,1,181,18,"Adora1, Atp1b3, Cacna1d, Cacna1s, Calm2, Crebbp, Fos, Gli1, Gli3, Gnas, Nfatc1, Nfkb1, Creb3l3, Tnni3, Hcar1, Creb3l1, Ep300, Calm4"
"FoxO signaling pathway",0.006,0.051,1,128,14,"Crebbp, Fasl, Grb2, Hras, Mdm2, Prkab1, Rbl2, Stk11, Gadd45g, Ep300, Foxo4, Gabarapl1, Atg12, Sirt1"
"p53 signaling pathway",0.006,0.051,1,66,9,"Bax, Cdk1, Igfbp3, Mdm2, Rrm2, Trp53, Gadd45g, Pmaip1, Sesn3"
"Serotonergic synapse",0.007,0.051,1,116,13,"Cacna1d, Cacna1s, Cyp2c37, Gnas, Gng4, Hras, Htr2b, Itpr1, Prkca, Ptgs2, Cyp2c70, Cyp2c44, Cyp2c65"
"Neurotrophin signaling pathway",0.007,0.051,1,116,13,"Bax, Calm2, Fasl, Gab1, Grb2, Hras, Nfkb1, Nfkbib, Trp53, Sh2b2, Map2k7, Irak4, Calm4"
"Insulin signaling pathway",0.007,0.055,1,131,14,"Acaca, Calm2, Eif4ebp1, Fasn, Grb2, Hras, Inppl1, Prkab1, Prkar1a, Sh2b2, Exoc7, Rps6kb1, Rptor, Calm4"
"Glucagon signaling pathway",0.007,0.055,1,92,11,"Acaca, Calm2, Crebbp, Gnas, Itpr1, Prkab1, Creb3l3, Creb3l1, Ep300, Calm4, Sirt1"
"Gap junction",0.008,0.055,1,80,10,"Cdk1, Gnas, Grb2, Hras, Htr2b, Itpr1, Pdgfb, Prkca, Src, Tuba1a"
"PI3K-Akt signaling pathway",0.008,0.058,1,322,27,"Cd19, Eif4ebp1, Fasl, Fgf10, Fgf18, Fgf8, Gng4, Grb2, Hras, Ifnb1, Mcl1, Mdm2, Nfkb1, Pdgfb, Prkca, Rbl2, Creb3l3, Stk11, Tlr4, Hsp90b1, Trp53, Creb3l1, Lpar5, Ppp2r2d, Fgf21, Rps6kb1, Rptor"
"Fatty acid biosynthesis",0.009,0.061,1,9,3,"Acaca, Fasn, Acsl3"
"Fc gamma R-mediated phagocytosis",0.009,0.061,1,82,10,"Dnm2, Inpp5d, Inppl1, Marcks, Prkca, Plpp1, Plpp2, Rps6kb1, Wasf1, Dock2"
"Endocrine and other factor-regulated calcium reabsorption",0.012,0.078,1,49,7,"Ap2m1, Atp1b3, Clta, Dnm2, Gnas, Prkca, Ap2b1"
"cGMP-PKG signaling pathway",0.014,0.086,1,155,15,"Adora1, Adra1a, Atp1b3, Cacna1d, Cacna1s, Calm2, Itpr1, Mef2c, Nfatc1, Nfatc3, Oprd1, Creb3l3, Mylk3, Creb3l1, Calm4"
"Sphingolipid signaling pathway",0.014,0.087,1,114,12,"Adora1, Bax, Hras, Nfkb1, Nsmaf, Oprd1, Prkca, Tnf, Traf2, Trp53, Ppp2r2d, S1pr5"
"EGFR tyrosine kinase inhibitor resistance",0.016,0.094,1,76,9,"Bax, Eif4ebp1, Gab1, Grb2, Hras, Pdgfb, Prkca, Src, Rps6kb1"
"Proteasome",0.02,0.115,1,42,6,"Psme4, Psmb1, Psmc5, Psme1, Psme3, Psmd8"
"RNA polymerase",0.021,0.118,1,21,4,"Polr2a, Polr2b, Polr2g, Polr2d"
"Melanogenesis",0.023,0.125,1,94,10,"Calm2, Crebbp, Gnas, Hras, Mitf, Prkca, Creb3l3, Creb3l1, Ep300, Calm4"
"Phospholipase D signaling pathway",0.024,0.132,1,137,13,"Grm2, Arf1, Dnm2, Gab1, Gnas, Grb2, Hras, Pdgfb, Prkca, Plpp1, Cyth3, Lpar5, Plpp2"
"Relaxin signaling pathway",0.026,0.138,1,124,12,"Fos, Gnas, Gng4, Grb2, Hras, Nfkb1, Prkca, Src, Creb3l3, Rxfp3, Map2k7, Creb3l1"
"Longevity regulating pathway - multiple species",0.029,0.15,1,58,7,"Hdac2, Hras, Hspa8, Prkab1, Rps6kb1, Rptor, Sirt1"
"Arachidonic acid metabolism",0.031,0.156,1,72,8,"Cyp2c37, Ptgis, Ptgs2, Tbxas1, Cyp2c70, Cyp2c44, Ptges, Cyp2c65"
"Ras signaling pathway",0.031,0.156,1,217,18,"Calm2, Fasl, Fgf10, Fgf18, Fgf8, Gab1, Gng4, Grb2, Hras, Nfkb1, Pdgfb, Prkca, Rasgrp1, Rgl1, Foxo4, Shoc2, Fgf21, Calm4"
"Th17 cell differentiation",0.033,0.162,1,100,10,"Fos, Il17a, Il1r1, Nfatc1, Nfatc3, Nfkb1, Nfkbib, Rorc, Stat1, Il21r"
"Insulin resistance",0.037,0.178,1,102,10,"Ogt, Nfkb1, Prkab1, Creb3l3, Tnf, Nr1h3, Nr1h2, Creb3l1, Slc27a2, Rps6kb1"
"Antigen processing and presentation",0.039,0.182,1,75,8,"B2m, H2-T22, Hspa8, Nfyb, Psme1, Psme3, Tnf, Ifi30"
"Endocrine resistance",0.042,0.193,1,90,9,"Bax, Fos, Gnas, Grb2, Hras, Mdm2, Src, Trp53, Rps6kb1"
"Long-term potentiation",0.043,0.193,1,63,7,"Calm2, Crebbp, Hras, Itpr1, Prkca, Ep300, Calm4"
"Mismatch repair",0.046,0.203,1,16,3,"Mlh1, Pold3, Pold4"
"RIG-I-like receptor signaling pathway",0.046,0.203,1,64,7,"Ifnb1, Nfkb1, Nfkbib, Tnf, Traf2, Map3k7, Atg12"
"Adipocytokine signaling pathway",0.049,0.205,1,65,7,"Nfkb1, Nfkbib, Prkab1, Stk11, Tnf, Traf2, Acsl3"
"Intestinal immune network for IgA production",0.049,0.205,1,39,5,"Cd80, Cd86, Cxcr4, Tnfsf13, Tnfrsf13c"
"Purine metabolism",0.05,0.205,1,152,13,"Itpa, Pde8a, Polr2a, Rrm1, Rrm2, Polr2b, Dguok, Pole3, Ntpcr, Polr2g, Pold3, Polr2d, Pold4"
"Dopaminergic synapse",0.05,0.205,1,122,11,"Cacna1d, Calm2, Fos, Gnas, Gng4, Itpr1, Prkca, Creb3l3, Creb3l1, Ppp2r2d, Calm4"
"Insulin secretion",0.054,0.213,1,80,8,"Atp1b3, Cacna1d, Cacna1s, Gnas, Prkca, Creb3l3, Stx1a, Creb3l1"
"Biosynthesis of unsaturated fatty acids",0.054,0.213,1,28,4,"Acaa1a, Scd1, Acaa1b, Fads2"
"Gastric acid secretion",0.057,0.213,1,67,7,"Atp1b3, Calm2, Gnas, Itpr1, Prkca, Mylk3, Calm4"
"ErbB signaling pathway",0.057,0.213,1,81,8,"Eif4ebp1, Gab1, Grb2, Hras, Prkca, Src, Map2k7, Rps6kb1"
"Renin secretion",0.057,0.213,1,67,7,"Adora1, Cacna1d, Cacna1s, Calm2, Gnas, Itpr1, Calm4"
"Rap1 signaling pathway",0.058,0.213,1,202,16,"Prkd2, Actg1, Calm2, Cnr1, Fgf10, Fgf18, Fgf8, Gnas, Hras, Pdgfb, Prkca, Src, Lpar5, Fgf21, Rapgef2, Calm4"
"Hedgehog signaling pathway",0.058,0.213,1,41,5,"Fbxw11, Gli1, Gli2, Gli3, Smurf1"
"HIF-1 signaling pathway",0.059,0.213,1,96,9,"Egln1, Crebbp, Eif4ebp1, Nfkb1, Prkca, Tlr4, Ep300, Tceb1, Rps6kb1"
"Adherens junction",0.06,0.215,1,68,7,"Actg1, Ctnna1, Crebbp, Src, Map3k7, Ep300, Wasf1"
"Thyroid hormone synthesis",0.064,0.222,1,69,7,"Atp1b3, Gnas, Itpr1, Prkca, Creb3l3, Hsp90b1, Creb3l1"
"Vasopressin-regulated water reabsorption",0.064,0.222,1,42,5,"Gnas, Creb3l3, Dync1li1, Creb3l1, Dynll2"
"Circadian rhythm",0.067,0.227,1,30,4,"Fbxw11, Prkab1, Rorc, Nr1d1"
"Salivary secretion",0.068,0.227,1,70,7,"Adra1a, Atp1b3, Calm2, Gnas, Itpr1, Prkca, Calm4"
"Cardiac muscle contraction",0.068,0.227,1,70,7,"Atp1b3, Cacna1d, Cacna1s, Cacna2d1, Cacnb4, Tnni3, Cacna2d2"
"Base excision repair",0.074,0.241,1,31,4,"Parp3, Pole3, Pold3, Pold4"
"Circadian entrainment",0.088,0.285,1,89,8,"Cacna1d, Calm2, Fos, Gnas, Gng4, Itpr1, Prkca, Calm4"
"alpha-Linolenic acid metabolism",0.091,0.288,1,21,3,"Acaa1a, Acaa1b, Fads2"
"Platinum drug resistance",0.092,0.288,1,75,7,"Bax, Fasl, Mdm2, Mlh1, Rev3l, Trp53, Pmaip1"
"Fc epsilon RI signaling pathway",0.094,0.292,1,61,6,"Grb2, Hras, Inpp5d, Prkca, Tnf, Map2k7"
"PPAR signaling pathway",0.097,0.293,1,76,7,"Acaa1a, Scd1, Nr1h3, Acaa1b, Slc27a2, Fads2, Acsl3"
"Cholinergic synapse",0.097,0.293,1,106,9,"Cacna1d, Cacna1s, Fos, Gng4, Hras, Itpr1, Prkca, Creb3l3, Creb3l1"
"GABAergic synapse",0.107,0.322,1,78,7,"Cacna1d, Cacna1s, Glul, Gng4, Prkca, Src, Gabarapl1"
"TGF-beta signaling pathway",0.124,0.366,1,81,7,"Bmp2, Crebbp, Smad6, Tnf, Ep300, Rps6kb1, Smurf1"
"Apelin signaling pathway",0.125,0.366,1,128,10,"Calm2, Gng4, Hras, Itpr1, Mef2c, Prkab1, Mylk3, Gabarapl1, Rps6kb1, Calm4"
"Nucleotide excision repair",0.131,0.379,1,38,4,"Rad23a, Pole3, Pold3, Pold4"
"Vascular smooth muscle contraction",0.145,0.415,1,116,9,"Adra1a, Cacna1d, Cacna1s, Calm2, Gnas, Itpr1, Prkca, Mylk3, Calm4"
"Linoleic acid metabolism",0.15,0.424,1,40,4,"Cyp2c37, Cyp2c70, Cyp2c44, Cyp2c65"
"Prolactin signaling pathway",0.152,0.426,1,70,6,"Fos, Grb2, Hras, Nfkb1, Src, Stat1"
"mRNA surveillance pathway",0.16,0.438,1,71,6,"Alyref, Etf1, Ppp2r2d, Nxf1, Pabpn1, Pabpc6"
"Cell cycle",0.161,0.438,1,119,9,"Cdc20, Cdk1, Crebbp, Hdac2, Mdm2, Rbl2, Trp53, Gadd45g, Ep300"
"Type I diabetes mellitus",0.162,0.438,1,56,5,"Cd80, Cd86, Fasl, H2-T22, Tnf"
"Chemokine signaling pathway",0.164,0.439,1,169,12,"Cxcr4, Gng4, Grk5, Grb2, Hras, Nfkb1, Nfkbib, Ccl6, Cxcl2, Src, Stat1, Dock2"
"Autophagy - animal",0.167,0.443,1,120,9,"Cflar, Hras, Itpr1, Stk11, Map3k7, Gabarapl1, Atg12, Rps6kb1, Rptor"
"Fatty acid degradation",0.17,0.446,1,42,4,"Acaa1a, Hadh, Acaa1b, Acsl3"
"Cytokine-cytokine receptor interaction",0.173,0.447,1,239,16,"Bmp2, Cxcr4, Fasl, Ifnb1, Il11ra1, Il17a, Il1r1, Tnfrsf11b, Pdgfb, Ccl6, Cxcl2, Tnf, Tnfrsf8, Il21r, Tnfsf13, Tnfrsf13c"
"DNA replication",0.174,0.447,1,28,3,"Pole3, Pold3, Pold4"
"Autophagy - other",0.187,0.468,1,29,3,"Gabarapl1, Atg12, Rptor"
"Mitophagy - animal",0.188,0.468,1,59,5,"Hras, Mitf, Src, Trp53, Gabarapl1"
"Synaptic vesicle cycle",0.188,0.468,1,59,5,"Ap2m1, Clta, Dnm2, Stx1a, Ap2b1"
"Notch signaling pathway",0.213,0.519,1,46,4,"Crebbp, Kat2a, Hdac2, Ep300"
"Apoptosis - multiple species",0.214,0.519,1,31,3,"Bax, Pmaip1, Htra2"
"Natural killer cell mediated cytotoxicity",0.215,0.519,1,111,8,"Fasl, Grb2, Hras, Ifnb1, Nfatc1, Prkca, Tnf, Hcst"
"Nitrogen metabolism",0.218,0.523,1,17,2,"Glul, Car9"
"Platelet activation",0.229,0.543,1,113,8,"Actg1, Gnas, Itpr1, Rasgrp1, Src, Mylk3, Tbxas1, P2ry12"
"Tight junction",0.241,0.566,1,149,10,"Actg1, Cacna1d, Msn, Prkab1, Src, Stk11, Tuba1a, Map2k7, Ppp2r2d, Rapgef2"
"Ribosome biogenesis in eukaryotes",0.254,0.585,1,66,5,"Pwp2, Ran, Nxf1, Pop7, Nmd3"
"Wnt signaling pathway",0.256,0.585,1,134,9,"Fbxw11, Apc, Crebbp, Nfatc1, Nfatc3, Prkca, Trp53, Map3k7, Ep300"
"AGE-RAGE signaling pathway in diabetic complications",0.258,0.585,1,100,7,"Bax, Hras, Nfatc1, Nfkb1, Prkca, Stat1, Tnf"
"Th1 and Th2 cell differentiation",0.258,0.585,1,83,6,"Fos, Nfatc1, Nfatc3, Nfkb1, Nfkbib, Stat1"
"Protein processing in endoplasmic reticulum",0.267,0.593,1,153,10,"Bax, Casp12, Ddost, Hspa8, Rad23a, Rpn2, Ssr4, Hsp90b1, Traf2, Map2k7"
"Glutamatergic synapse",0.267,0.593,1,101,7,"Grm2, Cacna1d, Glul, Gnas, Gng4, Itpr1, Prkca"
"Valine, leucine and isoleucine degradation",0.269,0.593,1,51,4,"Acaa1a, Hadh, Acaa1b, Oxct2a"
"RNA degradation",0.274,0.599,1,68,5,"Cnot6, Hspa9, Lsm7, Pabpc6, Lsm8"
"Calcium signaling pathway",0.282,0.611,1,173,11,"Adra1a, Cacna1d, Cacna1s, Calm2, Gnas, Grpr, Htr2b, Itpr1, Prkca, Mylk3, Calm4"
"Oocyte meiosis",0.299,0.643,1,105,7,"Fbxw11, Cdc20, Calm2, Cdk1, Itpr1, Slk, Calm4"
"Homologous recombination",0.313,0.664,1,38,3,"Nbn, Pold3, Pold4"
"VEGF signaling pathway",0.316,0.664,1,55,4,"Hras, Prkca, Ptgs2, Src"
"Hippo signaling pathway",0.32,0.664,1,143,9,"Fbxw11, Actg1, Apc, Bmp2, Ctnna1, Gli2, Sox2, Tead2, Ppp2r2d"
"mTOR signaling pathway",0.32,0.664,1,143,9,"Eif4ebp1, Grb10, Grb2, Hras, Prkca, Stk11, Tnf, Rps6kb1, Rptor"
"Ether lipid metabolism",0.328,0.669,1,39,3,"Pafah1b1, Plpp1, Plpp2"
"Long-term depression",0.328,0.669,1,56,4,"Gnas, Hras, Itpr1, Prkca"
"Phosphatidylinositol signaling system",0.33,0.669,1,91,6,"Calm2, Inpp5d, Inppl1, Itpr1, Prkca, Calm4"
"Regulation of actin cytoskeleton",0.339,0.68,1,200,12,"Actg1, Apc, Fgf10, Fgf18, Fgf8, Hras, Msn, Pdgfb, Src, Mylk3, Fgf21, Wasf1"
"Jak-STAT signaling pathway",0.342,0.681,1,146,9,"Crebbp, Grb2, Hras, Ifnb1, Il11ra1, Mcl1, Stat1, Ep300, Il21r"
"Drug metabolism - other enzymes",0.371,0.727,1,42,3,"Upb1, Itpa, Uckl1"
"Phototransduction",0.373,0.727,1,25,2,"Calm2, Calm4"
"Non-alcoholic fatty liver disease (NAFLD)",0.374,0.727,1,132,8,"Bax, Cebpa, Fasl, Nfkb1, Prkab1, Tnf, Traf2, Nr1h3"
"Peroxisome",0.409,0.786,1,81,5,"Acaa1a, Pex11a, Acaa1b, Slc27a2, Acsl3"
"Butanoate metabolism",0.411,0.786,1,27,2,"Hadh, Oxct2a"
"Synthesis and degradation of ketone bodies",0.442,0.841,1,11,1,"Oxct2a"
"Antifolate resistance",0.447,0.842,1,29,2,"Nfkb1, Tnf"
"Retinol metabolism",0.481,0.889,1,69,4,"Cyp2c37, Cyp2c70, Cyp2c44, Cyp2c65"
"Regulation of lipolysis in adipocytes",0.482,0.889,1,50,3,"Adora1, Gnas, Ptgs2"
"Lysine degradation",0.482,0.889,1,50,3,"Ezh1, Ezh2, Hadh"
"Retrograde endocannabinoid signaling",0.487,0.891,1,127,7,"Cacna1d, Cacna1s, Cnr1, Gng4, Itpr1, Prkca, Ptgs2"
"Cytosolic DNA-sensing pathway",0.495,0.9,1,51,3,"Ifnb1, Nfkb1, Nfkbib"
"Thiamine metabolism",0.499,0.9,1,13,1,"Ntpcr"
"Steroid hormone biosynthesis",0.504,0.903,1,71,4,"Cyp2c37, Cyp2c70, Cyp2c44, Cyp2c65"
"Ubiquitin mediated proteolysis",0.512,0.91,1,130,7,"Fbxw11, Cdc20, Trip12, Mdm2, Prpf19, Tceb1, Smurf1"
"Carbohydrate digestion and absorption",0.531,0.938,1,34,2,"Atp1b3, Cacna1d"
"Aldosterone-regulated sodium reabsorption",0.577,1,1,37,2,"Atp1b3, Prkca"
"Ferroptosis",0.577,1,1,37,2,"Trp53, Acsl3"
"Pantothenate and CoA biosynthesis",0.595,1,1,17,1,"Upb1"
"Arginine biosynthesis",0.595,1,1,17,1,"Glul"
"Basal transcription factors",0.606,1,1,39,2,"Gtf2a1l, Gtf2f1"
"Fat digestion and absorption",0.606,1,1,39,2,"Plpp1, Plpp2"
"Neuroactive ligand-receptor interaction",0.614,1,1,264,13,"Grm2, Adora1, Adra1a, Cnr1, Grpr, Htr2b, Oprd1, P2ry2, Sstr3, Npffr1, Rxfp3, P2ry10, S1pr5"
"Proximal tubule bicarbonate reclamation",0.616,1,1,18,1,"Atp1b3"
"Other types of O-glycan biosynthesis",0.636,1,1,19,1,"Ogt"
"Leukocyte transendothelial migration",0.655,1,1,107,5,"Actg1, Ctnna1, Cxcr4, Msn, Prkca"
"N-Glycan biosynthesis",0.66,1,1,43,2,"Ddost, Rpn2"
"Sphingolipid metabolism",0.672,1,1,44,2,"Plpp1, Plpp2"
"Hippo signaling pathway - multiple species",0.673,1,1,21,1,"Tead2"
"Hematopoietic cell lineage",0.683,1,1,89,4,"Cd19, Il11ra1, Il1r1, Tnf"
"Fanconi anemia pathway",0.684,1,1,45,2,"Mlh1, Rev3l"
"Pancreatic secretion",0.692,1,1,90,4,"Atp1b3, Gnas, Itpr1, Prkca"
"Type II diabetes mellitus",0.707,1,1,47,2,"Cacna1d, Tnf"
"Ovarian steroidogenesis",0.707,1,1,47,2,"Gnas, Ptgs2"
"Propanoate metabolism",0.749,1,1,26,1,"Acaca"
"Glyoxylate and dicarboxylate metabolism",0.749,1,1,26,1,"Glul"
"Glycerolipid metabolism",0.758,1,1,52,2,"Plpp1, Plpp2"
"Focal adhesion",0.759,1,1,187,8,"Actg1, Cav1, Grb2, Hras, Pdgfb, Prkca, Src, Mylk3"
"Fatty acid elongation",0.762,1,1,27,1,"Hadh"
"Glutathione metabolism",0.785,1,1,55,2,"Rrm1, Rrm2"
"Alanine, aspartate and glutamate metabolism",0.786,1,1,29,1,"Glul"
"beta-Alanine metabolism",0.808,1,1,31,1,"Upb1"
"SNARE interactions in vesicular transport",0.818,1,1,32,1,"Stx1a"
"Bile secretion",0.832,1,1,61,2,"Atp1b3, Gnas"
"Lysosome",0.844,1,1,113,4,"Ap1g1, Clta, Ctsk, Ctsf"
"Pyruvate metabolism",0.845,1,1,35,1,"Acaca"
"Mineral absorption",0.868,1,1,38,1,"Atp1b3"
"Tryptophan metabolism",0.875,1,1,39,1,"Hadh"
"Inositol phosphate metabolism",0.884,1,1,70,2,"Inpp5d, Inppl1"
"Signaling pathways regulating pluripotency of stem cells",0.911,1,1,130,4,"Apc, Grb2, Hras, Sox2"
"Phagosome",0.912,1,1,156,5,"Actg1, H2-T22, Tlr4, Tuba1a, Dync1li1"
"Glycerophospholipid metabolism",0.931,1,1,82,2,"Plpp1, Plpp2"
"Axon guidance",0.942,1,1,169,5,"Cxcr4, Hras, Nfatc3, Prkca, Src"
"Biosynthesis of amino acids",0.979,1,1,72,1,"Glul"
"Taste transduction",0.981,1,1,74,1,"Tas2r120"
"Cell adhesion molecules (CAMs)",0.984,1,1,147,3,"Cd80, Cd86, H2-T22"
"Protein digestion and absorption",0.984,1,1,77,1,"Atp1b3"
"Progesterone-mediated oocyte maturation",0.987,1,1,82,1,"Cdk1"
"Olfactory transduction",1,1,1,929,2,"Calm2, Calm4"
"Metabolic pathways",1,1,1,1146,35,"Upb1, Acaca, Acaa1a, Cyp2c37, Ddost, Fasn, Glul, Hadh, Itpa, Pafah1b1, Plpp1, Ptgis, Ptgs2, Rev3l, Rpn2, Polr2a, Rrm1, Rrm2, Tbxas1, Cyp2c70, Cyp2c44, Polr2b, Acaa1b, Dguok, Plpp2, Pole3, Ptges, Ntpcr, Polr2g, Pold3, Uckl1, Polr2d, Pold4, Cyp2c65, Acsl3"
"Pentose phosphate pathway",1,1,1,31,0,""
"Carbon metabolism",1,1,1,111,0,""
"Cysteine and methionine metabolism",1,1,1,40,0,""
"Tyrosine metabolism",1,1,1,36,0,""
"Phenylalanine metabolism",1,1,1,20,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,6,0,""
