"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Estrogen signaling pathway",0.004,0.044,1,89,12,"Calm2, Fos, Gnas, Grb2, Hras, Hspa8, Itpr1, Src, Creb3l3, Hsp90b1, Creb3l1, Calm4"
"Fatty acid metabolism",0.004,0.044,1,47,8,"Acaca, Acaa1a, Fasn, Hadh, Scd1, Acaa1b, Fads2, Acsl3"
"Thyroid hormone signaling pathway",0.004,0.044,1,112,14,"Actg1, Atp1b3, Crebbp, Kat2a, Hdac2, Hras, Mdm2, Prkca, Src, Stat1, Trp53, Med17, Med14, Ep300"
"GnRH signaling pathway",0.005,0.044,1,79,11,"Cacna1d, Cacna1s, Calm2, Gnas, Grb2, Hras, Itpr1, Prkca, Src, Map2k7, Calm4"
"B cell receptor signaling pathway",0.005,0.045,1,69,10,"Cd19, Fos, Grb2, Hras, Inpp5d, Inppl1, Nfatc1, Nfatc3, Nfkb1, Nfkbib"
"TNF signaling pathway",0.005,0.045,1,103,13,"Cebpb, Cflar, Fos, Nfkb1, Ptgs2, Cxcl2, Creb3l3, Tnf, Traf2, Map2k7, Map3k7, Creb3l1, Tab2"
"FoxO signaling pathway",0.005,0.046,1,128,15,"Crebbp, Fasl, Grb2, Hras, Mdm2, Prkab1, Rag1, Rbl2, Stk11, Gadd45g, Ep300, Foxo4, Gabarapl1, Atg12, Sirt1"
"Serotonergic synapse",0.006,0.046,1,116,14,"Cacna1d, Cacna1s, Cyp2c37, Gabrb1, Gnas, Gng4, Hras, Htr2b, Itpr1, Prkca, Ptgs2, Cyp2c70, Cyp2c44, Cyp2c65"
"Melanogenesis",0.006,0.051,1,94,12,"Calm2, Crebbp, Gnas, Hras, Mitf, Prkca, Creb3l3, Wnt7b, Wnt8b, Creb3l1, Ep300, Calm4"
"Pyrimidine metabolism",0.007,0.052,1,83,11,"Upb1, Polr2a, Rrm1, Rrm2, Polr2b, Pole3, Polr2g, Pold3, Uckl1, Polr2d, Pold4"
"Aldosterone synthesis and secretion",0.01,0.073,1,76,10,"Prkd2, Cacna1d, Cacna1s, Calm2, Gnas, Itpr1, Prkca, Creb3l3, Creb3l1, Calm4"
"Relaxin signaling pathway",0.01,0.073,1,124,14,"Col4a4, Fos, Gnas, Gng4, Grb2, Hras, Nfkb1, Prkca, Rln1, Src, Creb3l3, Rxfp3, Map2k7, Creb3l1"
"T cell receptor signaling pathway",0.01,0.074,1,100,12,"Fos, Grb2, Hras, Nfatc1, Nfatc3, Nfkb1, Nfkbib, Rasgrp1, Tec, Tnf, Map2k7, Map3k7"
"p53 signaling pathway",0.011,0.078,1,66,9,"Bax, Cdk1, Igfbp3, Mdm2, Rrm2, Trp53, Gadd45g, Pmaip1, Sesn3"
"Fatty acid biosynthesis",0.012,0.078,1,9,3,"Acaca, Fasn, Acsl3"
"GABAergic synapse",0.012,0.078,1,78,10,"Cacna1d, Cacna1s, Gabra3, Gabrb1, Gabrr2, Glul, Gng4, Prkca, Src, Gabarapl1"
"Neurotrophin signaling pathway",0.013,0.084,1,116,13,"Bax, Calm2, Fasl, Gab1, Grb2, Hras, Nfkb1, Nfkbib, Trp53, Sh2b2, Map2k7, Irak4, Calm4"
"Glucagon signaling pathway",0.014,0.084,1,92,11,"Acaca, Calm2, Crebbp, Gnas, Itpr1, Prkab1, Creb3l3, Creb3l1, Ep300, Calm4, Sirt1"
"Insulin secretion",0.014,0.084,1,80,10,"Atp1b3, Cacna1d, Cacna1s, Gip, Gnas, Prkca, Creb3l3, Stx1a, Abcc8, Creb3l1"
"Gap junction",0.014,0.084,1,80,10,"Cdk1, Gnas, Grb2, Hras, Htr2b, Itpr1, Pdgfb, Prkca, Src, Tuba1a"
"Insulin signaling pathway",0.016,0.09,1,131,14,"Acaca, Calm2, Eif4ebp1, Fasn, Grb2, Hras, Inppl1, Prkab1, Prkar1a, Sh2b2, Exoc7, Rps6kb1, Rptor, Calm4"
"Fc gamma R-mediated phagocytosis",0.017,0.094,1,82,10,"Dnm2, Inpp5d, Inppl1, Marcks, Prkca, Plpp1, Plpp2, Rps6kb1, Wasf1, Dock2"
"Endocrine and other factor-regulated calcium reabsorption",0.019,0.105,1,49,7,"Ap2m1, Atp1b3, Clta, Dnm2, Gnas, Prkca, Ap2b1"
"Rap1 signaling pathway",0.02,0.105,1,202,19,"Prkd2, Actg1, Adora2a, Calm2, Cnr1, Efna5, Fgf10, Fgf18, Fgf8, Gnas, Hras, Id1, Pdgfb, Prkca, Src, Lpar5, Fgf21, Rapgef2, Calm4"
"Dopaminergic synapse",0.02,0.105,1,122,13,"Cacna1d, Calm2, Drd5, Fos, Gnas, Gng4, Itpr1, Prkca, Creb3l3, Creb3l1, Ppp2r2d, Caly, Calm4"
"Intestinal immune network for IgA production",0.021,0.109,1,39,6,"Cd80, Cd86, Cxcr4, Tnfrsf17, Tnfsf13, Tnfrsf13c"
"Hedgehog signaling pathway",0.026,0.129,1,41,6,"Fbxw11, Gli1, Gli2, Gli3, Sufu, Smurf1"
"EGFR tyrosine kinase inhibitor resistance",0.027,0.129,1,76,9,"Bax, Eif4ebp1, Gab1, Grb2, Hras, Pdgfb, Prkca, Src, Rps6kb1"
"Sphingolipid signaling pathway",0.027,0.129,1,114,12,"Adora1, Bax, Hras, Nfkb1, Nsmaf, Oprd1, Prkca, Tnf, Traf2, Trp53, Ppp2r2d, S1pr5"
"RIG-I-like receptor signaling pathway",0.027,0.129,1,64,8,"Ifnb1, Nfkb1, Nfkbib, Tnf, Traf2, Map3k7, Azi2, Atg12"
"RNA polymerase",0.028,0.132,1,21,4,"Polr2a, Polr2b, Polr2g, Polr2d"
"Proteasome",0.029,0.135,1,42,6,"Psme4, Psmb1, Psmc5, Psme1, Psme3, Psmd8"
"Ras signaling pathway",0.037,0.169,1,217,19,"Calm2, Efna5, Fasl, Fgf10, Fgf18, Fgf8, Gab1, Gng4, Grb2, Hras, Nfkb1, Pdgfb, Prkca, Rasgrp1, Rgl1, Foxo4, Shoc2, Fgf21, Calm4"
"Cardiac muscle contraction",0.043,0.19,1,70,8,"Atp1b3, Cacna1d, Cacna1s, Cacna2d1, Cacnb4, Tnni3, Tpm1, Cacna2d2"
"Longevity regulating pathway - multiple species",0.044,0.191,1,58,7,"Hdac2, Hras, Hspa8, Prkab1, Rps6kb1, Rptor, Sirt1"
"Phospholipase D signaling pathway",0.045,0.195,1,137,13,"Grm2, Arf1, Dnm2, Gab1, Gnas, Grb2, Hras, Pdgfb, Prkca, Plpp1, Cyth3, Lpar5, Plpp2"
"Arachidonic acid metabolism",0.049,0.208,1,72,8,"Cyp2c37, Ptgis, Ptgs2, Tbxas1, Cyp2c70, Cyp2c44, Ptges, Cyp2c65"
"Th17 cell differentiation",0.055,0.229,1,100,10,"Fos, Il17a, Il1r1, Nfatc1, Nfatc3, Nfkb1, Nfkbib, Rorc, Stat1, Il21r"
"Mismatch repair",0.058,0.237,1,16,3,"Mlh1, Pold3, Pold4"
"Platinum drug resistance",0.06,0.237,1,75,8,"Bax, Fasl, Gsta4, Mdm2, Mlh1, Rev3l, Trp53, Pmaip1"
"Antigen processing and presentation",0.06,0.237,1,75,8,"B2m, H2-T22, Hspa8, Nfyb, Psme1, Psme3, Tnf, Ifi30"
"Fatty acid elongation",0.063,0.243,1,27,4,"Hadh, Acot3, Acot4, Acot5"
"Long-term potentiation",0.064,0.243,1,63,7,"Calm2, Crebbp, Hras, Itpr1, Prkca, Ep300, Calm4"
"Endocrine resistance",0.067,0.252,1,90,9,"Bax, Fos, Gnas, Grb2, Hras, Mdm2, Src, Trp53, Rps6kb1"
"Adipocytokine signaling pathway",0.073,0.27,1,65,7,"Nfkb1, Nfkbib, Prkab1, Stk11, Tnf, Traf2, Acsl3"
"Cytokine-cytokine receptor interaction",0.082,0.291,1,239,19,"Bmp2, Cxcr4, Fasl, Ifnb1, Il11ra1, Il17a, Il1r1, Il17rc, Tnfrsf11b, Pdgfb, Ccl6, Cxcl2, Tnf, Tnfrsf17, Tnfrsf8, Il21r, Tnfsf13, Tnfrsf13c, Il24"
"Gastric acid secretion",0.083,0.291,1,67,7,"Atp1b3, Calm2, Gnas, Itpr1, Prkca, Mylk3, Calm4"
"Renin secretion",0.083,0.291,1,67,7,"Adora1, Cacna1d, Cacna1s, Calm2, Gnas, Itpr1, Calm4"
"Circadian rhythm",0.086,0.291,1,30,4,"Fbxw11, Prkab1, Rorc, Nr1d1"
"Vasopressin-regulated water reabsorption",0.086,0.291,1,42,5,"Gnas, Creb3l3, Dync1li1, Creb3l1, Dynll2"
"TGF-beta signaling pathway",0.086,0.291,1,81,8,"Bmp2, Crebbp, Id1, Smad6, Tnf, Ep300, Rps6kb1, Smurf1"
"ErbB signaling pathway",0.086,0.291,1,81,8,"Eif4ebp1, Gab1, Grb2, Hras, Prkca, Src, Map2k7, Rps6kb1"
"Adherens junction",0.088,0.292,1,68,7,"Actg1, Ctnna1, Crebbp, Src, Map3k7, Ep300, Wasf1"
"HIF-1 signaling pathway",0.092,0.301,1,96,9,"Egln1, Crebbp, Eif4ebp1, Nfkb1, Prkca, Tlr4, Ep300, Tceb1, Rps6kb1"
"Thyroid hormone synthesis",0.093,0.302,1,69,7,"Atp1b3, Gnas, Itpr1, Prkca, Creb3l3, Hsp90b1, Creb3l1"
"Base excision repair",0.095,0.303,1,31,4,"Parp3, Pole3, Pold3, Pold4"
"Salivary secretion",0.099,0.312,1,70,7,"Adra1a, Atp1b3, Calm2, Gnas, Itpr1, Prkca, Calm4"
"Apelin signaling pathway",0.108,0.332,1,128,11,"Calm2, Gng4, Hras, Itpr1, Mef2b, Mef2c, Prkab1, Mylk3, Gabarapl1, Rps6kb1, Calm4"
"Hippo signaling pathway",0.109,0.332,1,143,12,"Fbxw11, Actg1, Apc, Bmp2, Ctnna1, Gli2, Id1, Sox2, Tead2, Wnt7b, Wnt8b, Ppp2r2d"
"Neuroactive ligand-receptor interaction",0.11,0.332,1,264,20,"Grm2, Adora1, Adora2a, Adra1a, Cnr1, Drd5, Gabra3, Gabrb1, Gabrr2, Grpr, Htr2b, Oprd1, P2ry2, Sstr3, Npffr1, Rxfp3, Grin3a, P2ry10, Glp2r, S1pr5"
"Calcium signaling pathway",0.111,0.332,1,173,14,"Adora2a, Adra1a, Atp2a1, Cacna1d, Cacna1s, Calm2, Drd5, Gnas, Grpr, Htr2b, Itpr1, Prkca, Mylk3, Calm4"
"alpha-Linolenic acid metabolism",0.112,0.333,1,21,3,"Acaa1a, Acaa1b, Fads2"
"Vascular smooth muscle contraction",0.119,0.35,1,116,10,"Adora2a, Adra1a, Cacna1d, Cacna1s, Calm2, Gnas, Itpr1, Prkca, Mylk3, Calm4"
"Insulin resistance",0.122,0.353,1,102,9,"Ogt, Nfkb1, Prkab1, Creb3l3, Tnf, Nr1h3, Nr1h2, Creb3l1, Rps6kb1"
"Circadian entrainment",0.129,0.365,1,89,8,"Cacna1d, Calm2, Fos, Gnas, Gng4, Itpr1, Prkca, Calm4"
"Fc epsilon RI signaling pathway",0.129,0.365,1,61,6,"Grb2, Hras, Inpp5d, Prkca, Tnf, Map2k7"
"Wnt signaling pathway",0.136,0.38,1,134,11,"Fbxw11, Apc, Crebbp, Nfatc1, Nfatc3, Prkca, Trp53, Wnt7b, Wnt8b, Map3k7, Ep300"
"Cholinergic synapse",0.144,0.399,1,106,9,"Cacna1d, Cacna1s, Fos, Gng4, Hras, Itpr1, Prkca, Creb3l3, Creb3l1"
"Nucleotide excision repair",0.165,0.452,1,38,4,"Rad23a, Pole3, Pold3, Pold4"
"Retrograde endocannabinoid signaling",0.181,0.489,1,127,10,"Cacna1d, Cacna1s, Cnr1, Gabra3, Gabrb1, Gabrr2, Gng4, Itpr1, Prkca, Ptgs2"
"mTOR signaling pathway",0.185,0.495,1,143,11,"Eif4ebp1, Grb10, Grb2, Hras, Prkca, Stk11, Tnf, Wnt7b, Wnt8b, Rps6kb1, Rptor"
"Linoleic acid metabolism",0.188,0.498,1,40,4,"Cyp2c37, Cyp2c70, Cyp2c44, Cyp2c65"
"Retinol metabolism",0.194,0.508,1,69,6,"Cyp2c37, Aldh1a2, Ugt1a2, Cyp2c70, Cyp2c44, Cyp2c65"
"Prolactin signaling pathway",0.203,0.512,1,70,6,"Fos, Grb2, Hras, Nfkb1, Src, Stat1"
"AGE-RAGE signaling pathway in diabetic complications",0.203,0.512,1,100,8,"Bax, Col4a4, Hras, Nfatc1, Nfkb1, Prkca, Stat1, Tnf"
"Type I diabetes mellitus",0.208,0.512,1,56,5,"Cd80, Cd86, Fasl, H2-T22, Tnf"
"DNA replication",0.209,0.512,1,28,3,"Pole3, Pold3, Pold4"
"Glutamatergic synapse",0.211,0.512,1,101,8,"Grm2, Cacna1d, Glul, Gnas, Gng4, Itpr1, Prkca, Grin3a"
"Drug metabolism - other enzymes",0.212,0.512,1,42,4,"Upb1, Itpa, Ugt1a2, Uckl1"
"mRNA surveillance pathway",0.212,0.512,1,71,6,"Alyref, Etf1, Ppp2r2d, Nxf1, Pabpn1, Pabpc6"
"Fatty acid degradation",0.212,0.512,1,42,4,"Acaa1a, Hadh, Acaa1b, Acsl3"
"Autophagy - other",0.224,0.536,1,29,3,"Gabarapl1, Atg12, Rptor"
"Cell cycle",0.23,0.545,1,119,9,"Cdc20, Cdk1, Crebbp, Hdac2, Mdm2, Rbl2, Trp53, Gadd45g, Ep300"
"Autophagy - animal",0.237,0.549,1,120,9,"Cflar, Hras, Itpr1, Stk11, Map3k7, Gabarapl1, Atg12, Rps6kb1, Rptor"
"Mitophagy - animal",0.24,0.549,1,59,5,"Hras, Mitf, Src, Trp53, Gabarapl1"
"Purine metabolism",0.24,0.549,1,152,11,"Itpa, Polr2a, Rrm1, Rrm2, Polr2b, Pole3, Ntpcr, Polr2g, Pold3, Polr2d, Pold4"
"Synaptic vesicle cycle",0.24,0.549,1,59,5,"Ap2m1, Clta, Dnm2, Stx1a, Ap2b1"
"Chemokine signaling pathway",0.247,0.559,1,169,12,"Cxcr4, Gng4, Grk5, Grb2, Hras, Nfkb1, Nfkbib, Ccl6, Cxcl2, Src, Stat1, Dock2"
"Nitrogen metabolism",0.249,0.559,1,17,2,"Glul, Car9"
"Apoptosis - multiple species",0.255,0.566,1,31,3,"Bax, Pmaip1, Htra2"
"PPAR signaling pathway",0.259,0.57,1,76,6,"Acaa1a, Scd1, Nr1h3, Acaa1b, Fads2, Acsl3"
"Notch signaling pathway",0.261,0.571,1,46,4,"Crebbp, Kat2a, Hdac2, Ep300"
"Natural killer cell mediated cytotoxicity",0.291,0.63,1,111,8,"Fasl, Grb2, Hras, Ifnb1, Nfatc1, Prkca, Tnf, Hcst"
"Platelet activation",0.308,0.66,1,113,8,"Actg1, Gnas, Itpr1, Rasgrp1, Src, Mylk3, Tbxas1, P2ry12"
"Jak-STAT signaling pathway",0.311,0.663,1,146,10,"Crebbp, Grb2, Hras, Ifnb1, Il11ra1, Mcl1, Stat1, Ep300, Il21r, Il24"
"Ribosome biogenesis in eukaryotes",0.317,0.669,1,66,5,"Pwp2, Ran, Nxf1, Pop7, Nmd3"
"Valine, leucine and isoleucine degradation",0.326,0.681,1,51,4,"Acaa1a, Hadh, Acaa1b, Oxct2a"
"Th1 and Th2 cell differentiation",0.328,0.681,1,83,6,"Fos, Nfatc1, Nfatc3, Nfkb1, Nfkbib, Stat1"
"Tight junction",0.334,0.687,1,149,10,"Actg1, Cacna1d, Msn, Prkab1, Src, Stk11, Tuba1a, Map2k7, Ppp2r2d, Rapgef2"
"RNA degradation",0.34,0.693,1,68,5,"Cnot6, Hspa9, Lsm7, Pabpc6, Lsm8"
"Protein processing in endoplasmic reticulum",0.365,0.732,1,153,10,"Bax, Casp12, Ddost, Hspa8, Rad23a, Rpn2, Ssr4, Hsp90b1, Traf2, Map2k7"
"Homologous recombination",0.365,0.732,1,38,3,"Nbn, Pold3, Pold4"
"Steroid hormone biosynthesis",0.374,0.745,1,71,5,"Cyp2c37, Ugt1a2, Cyp2c70, Cyp2c44, Cyp2c65"
"VEGF signaling pathway",0.378,0.745,1,55,4,"Hras, Prkca, Ptgs2, Src"
"Ether lipid metabolism",0.38,0.745,1,39,3,"Pafah1b1, Plpp1, Plpp2"
"Oocyte meiosis",0.383,0.745,1,105,7,"Fbxw11, Cdc20, Calm2, Cdk1, Itpr1, Slk, Calm4"
"Long-term depression",0.391,0.755,1,56,4,"Gnas, Hras, Itpr1, Prkca"
"Phosphatidylinositol signaling system",0.41,0.786,1,91,6,"Calm2, Inpp5d, Inppl1, Itpr1, Prkca, Calm4"
"Phototransduction",0.417,0.793,1,25,2,"Calm2, Calm4"
"Signaling pathways regulating pluripotency of stem cells",0.455,0.853,1,130,8,"Apc, Grb2, Hras, Id1, Pax6, Sox2, Wnt7b, Wnt8b"
"Butanoate metabolism",0.456,0.853,1,27,2,"Hadh, Oxct2a"
"Regulation of actin cytoskeleton",0.459,0.853,1,200,12,"Actg1, Apc, Fgf10, Fgf18, Fgf8, Hras, Msn, Pdgfb, Src, Mylk3, Fgf21, Wasf1"
"Non-alcoholic fatty liver disease (NAFLD)",0.473,0.866,1,132,8,"Bax, Cebpa, Fasl, Nfkb1, Prkab1, Tnf, Traf2, Nr1h3"
"Synthesis and degradation of ketone bodies",0.473,0.866,1,11,1,"Oxct2a"
"Antifolate resistance",0.494,0.898,1,29,2,"Nfkb1, Tnf"
"Type II diabetes mellitus",0.501,0.904,1,47,3,"Cacna1d, Abcc8, Tnf"
"Thiamine metabolism",0.531,0.951,1,13,1,"Ntpcr"
"Regulation of lipolysis in adipocytes",0.543,0.96,1,50,3,"Adora1, Gnas, Ptgs2"
"Lysine degradation",0.543,0.96,1,50,3,"Ezh1, Ezh2, Hadh"
"Cytosolic DNA-sensing pathway",0.557,0.977,1,51,3,"Ifnb1, Nfkb1, Nfkbib"
"Carbohydrate digestion and absorption",0.581,1,1,34,2,"Atp1b3, Cacna1d"
"Pancreatic secretion",0.582,1,1,90,5,"Atp1b3, Atp2a1, Gnas, Itpr1, Prkca"
"Ubiquitin mediated proteolysis",0.608,1,1,130,7,"Fbxw11, Cdc20, Trip12, Mdm2, Prpf19, Tceb1, Smurf1"
"Glutathione metabolism",0.609,1,1,55,3,"Gsta4, Rrm1, Rrm2"
"Aldosterone-regulated sodium reabsorption",0.627,1,1,37,2,"Atp1b3, Prkca"
"Ferroptosis",0.627,1,1,37,2,"Trp53, Acsl3"
"Pantothenate and CoA biosynthesis",0.629,1,1,17,1,"Upb1"
"Arginine biosynthesis",0.629,1,1,17,1,"Glul"
"Proximal tubule bicarbonate reclamation",0.65,1,1,18,1,"Atp1b3"
"Basal transcription factors",0.656,1,1,39,2,"Gtf2a1l, Gtf2f1"
"Fat digestion and absorption",0.656,1,1,39,2,"Plpp1, Plpp2"
"Other types of O-glycan biosynthesis",0.67,1,1,19,1,"Ogt"
"Peroxisome",0.68,1,1,81,4,"Acaa1a, Pex11a, Acaa1b, Acsl3"
"Ascorbate and aldarate metabolism",0.688,1,1,20,1,"Ugt1a2"
"Hippo signaling pathway - multiple species",0.706,1,1,21,1,"Tead2"
"N-Glycan biosynthesis",0.708,1,1,43,2,"Ddost, Rpn2"
"Sphingolipid metabolism",0.72,1,1,44,2,"Plpp1, Plpp2"
"Fanconi anemia pathway",0.732,1,1,45,2,"Mlh1, Rev3l"
"Leukocyte transendothelial migration",0.732,1,1,107,5,"Actg1, Ctnna1, Cxcr4, Msn, Prkca"
"Focal adhesion",0.739,1,1,187,9,"Actg1, Cav1, Col4a4, Grb2, Hras, Pdgfb, Prkca, Src, Mylk3"
"Hematopoietic cell lineage",0.75,1,1,89,4,"Cd19, Il11ra1, Il1r1, Tnf"
"Ovarian steroidogenesis",0.754,1,1,47,2,"Gnas, Ptgs2"
"Propanoate metabolism",0.78,1,1,26,1,"Acaca"
"Glyoxylate and dicarboxylate metabolism",0.78,1,1,26,1,"Glul"
"Pentose and glucuronate interconversions",0.793,1,1,27,1,"Ugt1a2"
"Maturity onset diabetes of the young",0.793,1,1,27,1,"Pax6"
"Glycerolipid metabolism",0.802,1,1,52,2,"Plpp1, Plpp2"
"Alanine, aspartate and glutamate metabolism",0.816,1,1,29,1,"Glul"
"Metabolism of xenobiotics by cytochrome P450",0.826,1,1,55,2,"Gsta4, Ugt1a2"
"Drug metabolism - cytochrome P450",0.826,1,1,55,2,"Gsta4, Ugt1a2"
"beta-Alanine metabolism",0.836,1,1,31,1,"Upb1"
"SNARE interactions in vesicular transport",0.845,1,1,32,1,"Stx1a"
"Porphyrin and chlorophyll metabolism",0.862,1,1,34,1,"Ugt1a2"
"Bile secretion",0.868,1,1,61,2,"Atp1b3, Gnas"
"Pyruvate metabolism",0.87,1,1,35,1,"Acaca"
"Lysosome",0.889,1,1,113,4,"Ap1g1, Clta, Ctsk, Ctsf"
"Mineral absorption",0.891,1,1,38,1,"Atp1b3"
"Tryptophan metabolism",0.897,1,1,39,1,"Hadh"
"Inositol phosphate metabolism",0.913,1,1,70,2,"Inpp5d, Inppl1"
"Axon guidance",0.923,1,1,169,6,"Cxcr4, Efna5, Hras, Nfatc3, Prkca, Src"
