"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Long-term potentiation",0.128,0.56,1,67,2,"CREBBP, PPP3R2"
"Antigen processing and presentation",0.131,0.564,1,68,2,"HLA-A, HLA-C"
"Insulin signaling pathway",0.136,0.576,1,138,3,"EIF4E, PIK3R1, PRKAG3"
"Wnt signaling pathway",0.145,0.602,1,142,3,"CREBBP, PPP3R2, CCND3"
"Cardiac muscle contraction",0.15,0.604,1,74,2,"COX6B1, COX7B2"
"Thyroid hormone synthesis",0.15,0.604,1,74,2,"ATF2, GPX1"
"Oxytocin signaling pathway",0.165,0.641,1,151,3,"PRKAG3, PPP3R2, ACTB"
"EGFR tyrosine kinase inhibitor resistance",0.167,0.641,1,79,2,"EIF4E, PIK3R1"
"Jak-STAT signaling pathway",0.167,0.641,1,152,3,"CREBBP, PIK3R1, CCND3"
"ECM-receptor interaction",0.177,0.667,1,82,2,"ITGA2, ITGA5"
"TGF-beta signaling pathway",0.18,0.669,1,83,2,"CREBBP, CHRD"
"cGMP-PKG signaling pathway",0.188,0.689,1,161,3,"ATF2, PPP3R2, SLC25A31"
"Gap junction",0.197,0.711,1,88,2,"TUBA1C, CDK1"
"Progesterone-mediated oocyte maturation",0.217,0.773,1,94,2,"PIK3R1, CDK1"
"AGE-RAGE signaling pathway in diabetic complications",0.228,0.799,1,97,2,"PIK3R1, CASP3"
"Estrogen signaling pathway",0.231,0.799,1,98,2,"ATF2, PIK3R1"
"Chemokine signaling pathway",0.237,0.8,1,181,3,"NFKBIA, PIK3R1, IKBKG"
"Antifolate resistance",0.238,0.8,1,29,1,"IKBKG"
"Circadian rhythm",0.245,0.813,1,30,1,"PRKAG3"
"beta-Alanine metabolism",0.252,0.825,1,31,1,"SRM"
"cAMP signaling pathway",0.277,0.895,1,197,3,"CREBBP, NFKBIA, PIK3R1"
"Aldosterone-regulated sodium reabsorption",0.293,0.929,1,37,1,"PIK3R1"
"AMPK signaling pathway",0.3,0.929,1,118,2,"PIK3R1, PRKAG3"
"Oocyte meiosis",0.3,0.929,1,118,2,"PPP3R2, CDK1"
"Rap1 signaling pathway",0.302,0.929,1,207,3,"LAT, PIK3R1, ACTB"
"Carbohydrate digestion and absorption",0.332,0.98,1,43,1,"PIK3R1"
"Fatty acid degradation",0.332,0.98,1,43,1,"ACSL5"
"Ras signaling pathway",0.338,0.98,1,221,3,"LAT, PIK3R1, IKBKG"
"Fatty acid metabolism",0.338,0.98,1,44,1,"ACSL5"
"Vasopressin-regulated water reabsorption",0.338,0.98,1,44,1,"DYNC1LI2"
"Arginine and proline metabolism",0.35,0.991,1,46,1,"SRM"
"Type II diabetes mellitus",0.35,0.991,1,46,1,"PIK3R1"
"Notch signaling pathway",0.362,1,1,48,1,"CREBBP"
"Mineral absorption",0.374,1,1,50,1,"SLC11A2"
"Regulation of lipolysis in adipocytes",0.397,1,1,54,1,"PIK3R1"
"mTOR signaling pathway",0.408,1,1,150,2,"EIF4E, PIK3R1"
"Hippo signaling pathway",0.412,1,1,151,2,"ACTB, CCND3"
"RNA transport",0.444,1,1,161,2,"EIF4E, SUMO2"
"Renin secretion",0.457,1,1,65,1,"PPP3R2"
"Axon guidance",0.478,1,1,172,2,"PIK3R1, PPP3R2"
"Prolactin signaling pathway",0.482,1,1,70,1,"PIK3R1"
"PPAR signaling pathway",0.491,1,1,72,1,"ACSL5"
"Calcium signaling pathway",0.502,1,1,180,2,"PPP3R2, SLC25A31"
"Gastric acid secretion",0.506,1,1,75,1,"ACTB"
"Aldosterone synthesis and secretion",0.537,1,1,82,1,"ATF2"
"Peroxisome",0.542,1,1,83,1,"ACSL5"
"ErbB signaling pathway",0.546,1,1,84,1,"PIK3R1"
"Insulin secretion",0.55,1,1,85,1,"ATF2"
"GnRH signaling pathway",0.575,1,1,91,1,"MAP3K3"
"Endocrine resistance",0.591,1,1,95,1,"PIK3R1"
"Inflammatory mediator regulation of TRP channels",0.595,1,1,96,1,"PIK3R1"
"Phosphatidylinositol signaling system",0.599,1,1,97,1,"PIK3R1"
"Melanogenesis",0.614,1,1,101,1,"CREBBP"
"Glutamatergic synapse",0.642,1,1,109,1,"PPP3R2"
"Serotonergic synapse",0.649,1,1,111,1,"CASP3"
"Cholinergic synapse",0.652,1,1,112,1,"PIK3R1"
"Autophagy - animal",0.686,1,1,123,1,"PIK3R1"
"Lysosome",0.686,1,1,123,1,"SLC11A2"
"Dopaminergic synapse",0.701,1,1,128,1,"ATF2"
"Cytokine-cytokine receptor interaction",0.709,1,1,263,2,"IL17C, FAS"
"Ribosome",0.715,1,1,133,1,"UBA52"
"Apelin signaling pathway",0.72,1,1,135,1,"PRKAG3"
"Signaling pathways regulating pluripotency of stem cells",0.731,1,1,139,1,"PIK3R1"
"Phospholipase D signaling pathway",0.733,1,1,140,1,"PIK3R1"
"Retrograde endocannabinoid signaling",0.733,1,1,140,1,"NDUFV3"
"Adrenergic signaling in cardiomyocytes",0.738,1,1,142,1,"ATF2"
"Protein processing in endoplasmic reticulum",0.778,1,1,159,1,"BAK1"
"Metabolic pathways",0.899,1,1,1212,8,"COX6B1, COX7B2, GGT1, GCLM, GSS, NDUFV3, ACSL5, SRM"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,39,0,""
"Purine metabolism",1,1,1,170,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,47,0,""
"Protein digestion and absorption",1,1,1,88,0,""
"Glycerophospholipid metabolism",1,1,1,87,0,""
"Ether lipid metabolism",1,1,1,39,0,""
"Linoleic acid metabolism",1,1,1,27,0,""
"alpha-Linolenic acid metabolism",1,1,1,23,0,""
"Vascular smooth muscle contraction",1,1,1,119,0,""
"Long-term depression",1,1,1,59,0,""
"Ovarian steroidogenesis",1,1,1,49,0,""
"Taste transduction",1,1,1,82,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,33,0,""
"Pyrimidine metabolism",1,1,1,101,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,28,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"mRNA surveillance pathway",1,1,1,85,0,""
"Nucleotide excision repair",1,1,1,46,0,""
"Spliceosome",1,1,1,129,0,""
"Ubiquitin mediated proteolysis",1,1,1,134,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,43,0,""
"ABC transporters",1,1,1,44,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,37,0,""
"Non-homologous end-joining",1,1,1,12,0,""
"Mitophagy - animal",1,1,1,61,0,""
"Pancreatic secretion",1,1,1,95,0,""
"RNA degradation",1,1,1,73,0,""
"Lysine degradation",1,1,1,54,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Neuroactive ligand-receptor interaction",1,1,1,274,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Retinol metabolism",1,1,1,55,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,73,0,""
"N-Glycan biosynthesis",1,1,1,48,0,""
"Proteasome",1,1,1,44,0,""
"Basal transcription factors",1,1,1,44,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Folate biosynthesis",1,1,1,25,0,""
"GABAergic synapse",1,1,1,87,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Synaptic vesicle cycle",1,1,1,63,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Glycolysis / Gluconeogenesis",1,1,1,66,0,""
"Pentose and glucuronate interconversions",1,1,1,25,0,""
"Glycerolipid metabolism",1,1,1,53,0,""
"Mannose type O-glycan biosynthesis",1,1,1,19,0,""
"Sulfur metabolism",1,1,1,9,0,""
"Phosphonate and phosphinate metabolism",1,1,1,5,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,21,0,""
"Valine, leucine and isoleucine degradation",1,1,1,48,0,""
"Autophagy - other",1,1,1,29,0,""
"DNA replication",1,1,1,35,0,""
"Complement and coagulation cascades",1,1,1,79,0,""
"Fat digestion and absorption",1,1,1,37,0,""
"Sphingolipid metabolism",1,1,1,44,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,15,0,""
"RNA polymerase",1,1,1,31,0,""
"Intestinal immune network for IgA production",1,1,1,45,0,""
"Circadian entrainment",1,1,1,96,0,""
"Salivary secretion",1,1,1,90,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,20,0,""
"Steroid hormone biosynthesis",1,1,1,50,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,35,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,65,0,""
"Drug metabolism - cytochrome P450",1,1,1,61,0,""
"Olfactory transduction",1,1,1,407,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Carbon metabolism",1,1,1,113,0,""
"Protein export",1,1,1,22,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,19,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,23,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Biosynthesis of amino acids",1,1,1,69,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Hedgehog signaling pathway",1,1,1,44,0,""
"Starch and sucrose metabolism",1,1,1,34,0,""
"Tryptophan metabolism",1,1,1,35,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Fanconi anemia pathway",1,1,1,48,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,35,0,""
"Tyrosine metabolism",1,1,1,34,0,""
"Phototransduction",1,1,1,28,0,""
"Galactose metabolism",1,1,1,30,0,""
"Pentose phosphate pathway",1,1,1,29,0,""
"Arginine biosynthesis",1,1,1,20,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Fructose and mannose metabolism",1,1,1,30,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Riboflavin metabolism",1,1,1,8,0,""
