"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"T cell receptor signaling pathway",0.016,0.14,1,100,6,"DLG1, LAT, NFKBIA, PIK3R1, PPP3R2, IKBKG"
"Glucagon signaling pathway",0.016,0.14,1,100,6,"CPT1B, ATF2, CREBBP, PFKL, PRKAG3, PPP3R2"
"Toll-like receptor signaling pathway",0.017,0.147,1,102,6,"NFKBIA, PIK3R1, SPP1, CASP8, IKBKG, FADD"
"Focal adhesion",0.018,0.148,1,196,9,"FN1, ITGA2, ITGA5, PIK3R1, ACTB, SPP1, TNR, VWF, CCND3"
"AMPK signaling pathway",0.032,0.26,1,118,6,"CPT1B, RAB8A, PFKL, PIK3R1, PRKAG3, PPP2CA"
"Hippo signaling pathway",0.033,0.26,1,151,7,"CTGF, DLG1, MYC, PPP2CA, ACTB, WNT1, CCND3"
"Platelet activation",0.037,0.281,1,122,6,"FCGR2A, FGB, ITGA2, PIK3R1, ACTB, VWF"
"RNA transport",0.045,0.329,1,161,7,"NUP50, EIF4E, NUP205, FMR1, SUMO2, EIF4A3, NUP153"
"Type I diabetes mellitus",0.05,0.354,1,41,3,"HLA-A, HLA-C, FAS"
"B cell receptor signaling pathway",0.053,0.368,1,70,4,"NFKBIA, PIK3R1, PPP3R2, IKBKG"
"PPAR signaling pathway",0.058,0.38,1,72,4,"CPT1B, CPT2, CYP7A1, ACSL5"
"Cell adhesion molecules (CAMs)",0.059,0.38,1,137,6,"CLDN14, NEGR1, HLA-A, HLA-C, CD2, CD34"
"Fatty acid metabolism",0.059,0.38,1,44,3,"CPT1B, CPT2, ACSL5"
"Insulin resistance",0.064,0.397,1,106,5,"CPT1B, NFKBIA, PIK3R1, PRKAG3, MLX"
"Leukocyte transendothelial migration",0.072,0.44,1,110,5,"CYBA, CLDN14, PIK3R1, ACTB, CXCR4"
"Sphingolipid signaling pathway",0.086,0.496,1,116,5,"S1PR3, PIK3R1, PPP2CA, BID, TRADD"
"Thyroid hormone signaling pathway",0.086,0.496,1,116,5,"CREBBP, MYC, PIK3R1, ACTB, MED30"
"TGF-beta signaling pathway",0.088,0.496,1,83,4,"CREBBP, MYC, PPP2CA, CHRD"
"Oxidative phosphorylation",0.096,0.534,1,120,5,"COX6B1, COX7B2, NDUFV3, ATP6V0A4, ATP6V0D1"
"Fc gamma R-mediated phagocytosis",0.1,0.536,1,87,4,"ARPC1B, FCGR2A, LAT, PIK3R1"
"Longevity regulating pathway",0.103,0.536,1,88,4,"ATF2, EIF4E, PIK3R1, PRKAG3"
"Collecting duct acid secretion",0.103,0.536,1,27,2,"ATP6V0A4, ATP6V0D1"
"Th1 and Th2 cell differentiation",0.11,0.557,1,90,4,"LAT, NFKBIA, PPP3R2, IKBKG"
"Hematopoietic cell lineage",0.113,0.558,1,91,4,"ITGA2, ITGA5, CD2, CD34"
"NF-kappa B signaling pathway",0.116,0.558,1,92,4,"LAT, NFKBIA, IKBKG, TRADD"
"Autophagy - other",0.116,0.558,1,29,2,"GABARAPL1, PPP2CA"
"Arachidonic acid metabolism",0.122,0.569,1,60,3,"CYP4A11, GGT1, GPX1"
"Progesterone-mediated oocyte maturation",0.123,0.569,1,94,4,"ANAPC7, PIK3R1, CDK1, CDC25B"
"HIF-1 signaling pathway",0.134,0.607,1,97,4,"CREBBP, EIF4E, PFKL, PIK3R1"
"Apelin signaling pathway",0.139,0.618,1,135,5,"CTGF, GABARAPL1, NOS1, PRKAG3, SPP1"
"Wnt signaling pathway",0.161,0.705,1,142,5,"CREBBP, MYC, PPP3R2, WNT1, CCND3"
"Th17 cell differentiation",0.164,0.705,1,105,4,"LAT, NFKBIA, PPP3R2, IKBKG"
"RNA degradation",0.184,0.778,1,73,3,"CNOT7, PFKL, PAN2"
"Taurine and hypotaurine metabolism",0.202,0.839,1,11,1,"GGT1"
"Oocyte meiosis",0.218,0.887,1,118,4,"ANAPC7, PPP2CA, PPP3R2, CDK1"
"Proteasome",0.224,0.887,1,44,2,"PSME4, PSMC4"
"Vasopressin-regulated water reabsorption",0.224,0.887,1,44,2,"DCTN1, DYNC1LI2"
"Fatty acid biosynthesis",0.234,0.89,1,13,1,"ACSL5"
"Autophagy - animal",0.239,0.89,1,123,4,"GABARAPL1, LAMP1, PIK3R1, PPP2CA"
"Lysosome",0.239,0.89,1,123,4,"LAMP1, SLC11A2, ATP6V0A4, ATP6V0D1"
"Arginine and proline metabolism",0.239,0.89,1,46,2,"NOS1, SRM"
"Rap1 signaling pathway",0.244,0.892,1,207,6,"CNR1, FGF3, LAT, PIK3R1, ACTB, FGF19"
"Relaxin signaling pathway",0.266,0.95,1,129,4,"ATF2, NFKBIA, NOS1, PIK3R1"
"Steroid hormone biosynthesis",0.27,0.95,1,50,2,"CYP1A1, CYP7A1"
"FoxO signaling pathway",0.271,0.95,1,130,4,"CREBBP, GABARAPL1, PIK3R1, PRKAG3"
"Ribosome",0.284,0.983,1,133,4,"RPL3, RPL15, RPL21, UBA52"
"Ras signaling pathway",0.292,0.991,1,221,6,"FGF3, LAT, PIK3R1, RASGRF2, IKBKG, FGF19"
"Primary bile acid biosynthesis",0.295,0.991,1,17,1,"CYP7A1"
"Chemokine signaling pathway",0.306,1,1,181,5,"CXCR2, NFKBIA, PIK3R1, CXCR4, IKBKG"
"Retinol metabolism",0.308,1,1,55,2,"CYP1A1, CYP4A11"
"AGE-RAGE signaling pathway in diabetic complications",0.315,1,1,97,3,"FN1, PIK3R1, CASP3"
"VEGF signaling pathway",0.33,1,1,58,2,"PIK3R1, PPP3R2"
"Steroid biosynthesis",0.337,1,1,20,1,"FDFT1"
"Arginine biosynthesis",0.337,1,1,20,1,"NOS1"
"Long-term depression",0.338,1,1,59,2,"NOS1, PPP2CA"
"Mitophagy - animal",0.352,1,1,61,2,"GABARAPL1, MFN1"
"Longevity regulating pathway - multiple species",0.36,1,1,62,2,"PIK3R1, PRKAG3"
"Cytosolic DNA-sensing pathway",0.36,1,1,62,2,"NFKBIA, IKBKG"
"Synaptic vesicle cycle",0.367,1,1,63,2,"ATP6V0A4, ATP6V0D1"
"Jak-STAT signaling pathway",0.372,1,1,152,4,"CREBBP, MYC, PIK3R1, CCND3"
"Fc epsilon RI signaling pathway",0.389,1,1,66,2,"LAT, PIK3R1"
"Adherens junction",0.396,1,1,67,2,"CREBBP, ACTB"
"Long-term potentiation",0.396,1,1,67,2,"CREBBP, PPP3R2"
"Antigen processing and presentation",0.403,1,1,68,2,"HLA-A, HLA-C"
"Biosynthesis of amino acids",0.41,1,1,69,2,"PFKL, CBS"
"cGMP-PKG signaling pathway",0.414,1,1,161,4,"ATF2, PPP3R2, SRF, SLC25A31"
"Neurotrophin signaling pathway",0.431,1,1,118,3,"MAP3K3, NFKBIA, PIK3R1"
"Cardiac muscle contraction",0.446,1,1,74,2,"COX6B1, COX7B2"
"Thyroid hormone synthesis",0.446,1,1,74,2,"ATF2, GPX1"
"Antifolate resistance",0.449,1,1,29,1,"IKBKG"
"Pentose phosphate pathway",0.449,1,1,29,1,"PFKL"
"Galactose metabolism",0.46,1,1,30,1,"PFKL"
"Circadian rhythm",0.46,1,1,30,1,"PRKAG3"
"Fructose and mannose metabolism",0.46,1,1,30,1,"PFKL"
"Axon guidance",0.464,1,1,172,4,"PIK3R1, SSH3, PPP3R2, CXCR4"
"beta-Alanine metabolism",0.471,1,1,31,1,"SRM"
"EGFR tyrosine kinase inhibitor resistance",0.479,1,1,79,2,"EIF4E, PIK3R1"
"Complement and coagulation cascades",0.479,1,1,79,2,"FGB, VWF"
"Calcium signaling pathway",0.499,1,1,180,4,"CHRM5, NOS1, PPP3R2, SLC25A31"
"ErbB signaling pathway",0.512,1,1,84,2,"MYC, PIK3R1"
"Tryptophan metabolism",0.513,1,1,35,1,"CYP1A1"
"mRNA surveillance pathway",0.518,1,1,85,2,"PPP2CA, EIF4A3"
"Aldosterone-regulated sodium reabsorption",0.533,1,1,37,1,"PIK3R1"
"Insulin signaling pathway",0.535,1,1,138,3,"EIF4E, PIK3R1, PRKAG3"
"Gap junction",0.537,1,1,88,2,"TUBA1C, CDK1"
"Signaling pathways regulating pluripotency of stem cells",0.54,1,1,139,3,"MYC, PIK3R1, WNT1"
"Glycine, serine and threonine metabolism",0.552,1,1,39,1,"CBS"
"cAMP signaling pathway",0.571,1,1,197,4,"CREBBP, HTR1F, NFKBIA, PIK3R1"
"Inflammatory mediator regulation of TRP channels",0.585,1,1,96,2,"TRPV2, PIK3R1"
"Carbohydrate digestion and absorption",0.587,1,1,43,1,"PIK3R1"
"mTOR signaling pathway",0.592,1,1,150,3,"EIF4E, PIK3R1, WNT1"
"Estrogen signaling pathway",0.596,1,1,98,2,"ATF2, PIK3R1"
"Oxytocin signaling pathway",0.596,1,1,151,3,"PRKAG3, PPP3R2, ACTB"
"Basal transcription factors",0.596,1,1,44,1,"MNAT1"
"Intestinal immune network for IgA production",0.604,1,1,45,1,"CXCR4"
"Nucleotide excision repair",0.612,1,1,46,1,"MNAT1"
"Melanogenesis",0.612,1,1,101,2,"CREBBP, WNT1"
"Type II diabetes mellitus",0.612,1,1,46,1,"PIK3R1"
"Notch signaling pathway",0.628,1,1,48,1,"CREBBP"
"Ovarian steroidogenesis",0.635,1,1,49,1,"CYP1A1"
"Mineral absorption",0.643,1,1,50,1,"SLC11A2"
"Serotonergic synapse",0.664,1,1,111,2,"HTR1F, CASP3"
"Cholinergic synapse",0.669,1,1,112,2,"CHRM5, PIK3R1"
"Regulation of lipolysis in adipocytes",0.671,1,1,54,1,"PIK3R1"
"Dopaminergic synapse",0.738,1,1,128,2,"ATF2, PPP2CA"
"Metabolism of xenobiotics by cytochrome P450",0.738,1,1,65,1,"CYP1A1"
"Renin secretion",0.738,1,1,65,1,"PPP3R2"
"Glycolysis / Gluconeogenesis",0.743,1,1,66,1,"PFKL"
"Prolactin signaling pathway",0.764,1,1,70,1,"PIK3R1"
"Bile secretion",0.769,1,1,71,1,"CYP7A1"
"Phospholipase D signaling pathway",0.782,1,1,140,2,"CXCR2, PIK3R1"
"Retrograde endocannabinoid signaling",0.782,1,1,140,2,"CNR1, NDUFV3"
"Gastric acid secretion",0.787,1,1,75,1,"ACTB"
"Cytokine-cytokine receptor interaction",0.788,1,1,263,4,"IL17C, FAS, CXCR2, CXCR4"
"Adrenergic signaling in cardiomyocytes",0.789,1,1,142,2,"ATF2, PPP2CA"
"Neuroactive ligand-receptor interaction",0.814,1,1,274,4,"CHRM5, CNR1, S1PR3, HTR1F"
"Taste transduction",0.816,1,1,82,1,"HTR1F"
"Aldosterone synthesis and secretion",0.816,1,1,82,1,"ATF2"
"Peroxisome",0.82,1,1,83,1,"ACSL5"
"Insulin secretion",0.827,1,1,85,1,"ATF2"
"GABAergic synapse",0.834,1,1,87,1,"GABARAPL1"
"Salivary secretion",0.844,1,1,90,1,"NOS1"
"GnRH signaling pathway",0.847,1,1,91,1,"MAP3K3"
"Endocrine resistance",0.86,1,1,95,1,"PIK3R1"
"Pancreatic secretion",0.86,1,1,95,1,"RAB8A"
"Circadian entrainment",0.862,1,1,96,1,"NOS1"
"Phosphatidylinositol signaling system",0.865,1,1,97,1,"PIK3R1"
"Glutamatergic synapse",0.895,1,1,109,1,"PPP3R2"
"Carbon metabolism",0.903,1,1,113,1,"PFKL"
"Vascular smooth muscle contraction",0.915,1,1,119,1,"CYP4A11"
"Spliceosome",0.931,1,1,129,1,"EIF4A3"
"Ubiquitin mediated proteolysis",0.938,1,1,134,1,"ANAPC7"
"Metabolic pathways",0.95,1,1,1212,18,"COX6B1, CYP1A1, CYP4A11, CYP7A1, COX7B2, FDFT1, GGT1, GCLM, GSS, NDUFV3, NOS1, ATP6V0A4, ACSL5, PFKL, ADI1, SRM, CBS, ATP6V0D1"
"Protein processing in endoplasmic reticulum",0.963,1,1,159,1,"BAK1"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,39,0,""
"Purine metabolism",1,1,1,170,0,""
"Amino sugar and nucleotide sugar metabolism",1,1,1,47,0,""
"Protein digestion and absorption",1,1,1,88,0,""
"Glycerophospholipid metabolism",1,1,1,87,0,""
"Ether lipid metabolism",1,1,1,39,0,""
"Linoleic acid metabolism",1,1,1,27,0,""
"alpha-Linolenic acid metabolism",1,1,1,23,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,33,0,""
"Pyrimidine metabolism",1,1,1,101,0,""
"Nicotinate and nicotinamide metabolism",1,1,1,28,0,""
"One carbon pool by folate",1,1,1,19,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,43,0,""
"ABC transporters",1,1,1,44,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,37,0,""
"Non-homologous end-joining",1,1,1,12,0,""
"Lysine degradation",1,1,1,54,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,73,0,""
"N-Glycan biosynthesis",1,1,1,48,0,""
"SNARE interactions in vesicular transport",1,1,1,32,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Folate biosynthesis",1,1,1,25,0,""
"Phenylalanine metabolism",1,1,1,17,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,25,0,""
"Glycerolipid metabolism",1,1,1,53,0,""
"Mannose type O-glycan biosynthesis",1,1,1,19,0,""
"Sulfur metabolism",1,1,1,9,0,""
"Phosphonate and phosphinate metabolism",1,1,1,5,0,""
"Hippo signaling pathway - multiple species",1,1,1,28,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,21,0,""
"Valine, leucine and isoleucine degradation",1,1,1,48,0,""
"DNA replication",1,1,1,35,0,""
"Fat digestion and absorption",1,1,1,37,0,""
"Sphingolipid metabolism",1,1,1,44,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,15,0,""
"RNA polymerase",1,1,1,31,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,20,0,""
"Porphyrin and chlorophyll metabolism",1,1,1,35,0,""
"Drug metabolism - cytochrome P450",1,1,1,61,0,""
"Olfactory transduction",1,1,1,407,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,22,0,""
"Glycosaminoglycan degradation",1,1,1,19,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,22,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,19,0,""
"Proximal tubule bicarbonate reclamation",1,1,1,23,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Lipoic acid metabolism",1,1,1,3,0,""
"Hedgehog signaling pathway",1,1,1,44,0,""
"Starch and sucrose metabolism",1,1,1,34,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Fanconi anemia pathway",1,1,1,48,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,27,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Alanine, aspartate and glutamate metabolism",1,1,1,35,0,""
"Tyrosine metabolism",1,1,1,34,0,""
"Phototransduction",1,1,1,28,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,26,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Phenylalanine, tyrosine and tryptophan biosynthesis",1,1,1,5,0,""
"Neomycin, kanamycin and gentamicin biosynthesis",1,1,1,5,0,""
"D-Glutamine and D-glutamate metabolism",1,1,1,4,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
"Riboflavin metabolism",1,1,1,8,0,""
