"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Th17 cell differentiation",0.024,0.209,1,107,4,"IL1B, NFKB1, STAT1, STAT5A"
"Prolactin signaling pathway",0.035,0.293,1,70,3,"NFKB1, STAT1, STAT5A"
"Antigen processing and presentation",0.037,0.294,1,71,3,"CTSB, HLA-A, HLA-B"
"Natural killer cell mediated cytotoxicity",0.039,0.302,1,124,4,"HLA-A, HLA-B, ICAM1, LCP2"
"D-Glutamine and D-glutamate metabolism",0.041,0.307,1,4,1,"GLS"
"Peroxisome",0.051,0.352,1,81,3,"ACSL1, ACSL4, SOD2"
"Phenylalanine, tyrosine and tryptophan biosynthesis",0.051,0.352,1,5,1,"IL4I1"
"Neomycin, kanamycin and gentamicin biosynthesis",0.051,0.352,1,5,1,"HK2"
"Th1 and Th2 cell differentiation",0.069,0.463,1,92,3,"NFKB1, STAT1, STAT5A"
"Metabolic pathways",0.071,0.463,1,1229,18,"NAMPT, ACSL1, ACSL4, PLD3, IL4I1, GFPT1, GLS, HK2, HMOX1, IDO1, NDUFA4, NDUFA10, PLA2G4A, ACP5, PTGS2, KMO, FBP2, KYNU"
"Ether lipid metabolism",0.072,0.463,1,43,2,"PLD3, PLA2G4A"
"Fatty acid degradation",0.075,0.465,1,44,2,"ACSL1, ACSL4"
"Inflammatory mediator regulation of TRP channels",0.077,0.465,1,96,3,"IL1B, PLA2G4A, CAMK2D"
"Riboflavin metabolism",0.08,0.473,1,8,1,"ACP5"
"Amino sugar and nucleotide sugar metabolism",0.088,0.496,1,48,2,"GFPT1, HK2"
"Fatty acid metabolism",0.088,0.496,1,48,2,"ACSL1, ACSL4"
"Ovarian steroidogenesis",0.091,0.502,1,49,2,"PLA2G4A, PTGS2"
"Insulin resistance",0.096,0.521,1,106,3,"GFPT1, NFKB1, CD36"
"Leukocyte transendothelial migration",0.098,0.521,1,107,3,"ICAM1, ITGAM, NCF2"
"Regulation of lipolysis in adipocytes",0.107,0.555,1,54,2,"FABP4, PTGS2"
"MAPK signaling pathway",0.118,0.588,1,252,5,"IL1A, IL1B, NFKB1, NFKB2, PLA2G4A"
"VEGF signaling pathway",0.12,0.588,1,58,2,"PLA2G4A, PTGS2"
"Arachidonic acid metabolism",0.12,0.588,1,58,2,"PLA2G4A, PTGS2"
"AMPK signaling pathway",0.127,0.607,1,120,3,"PFKFB3, FBP2, CD36"
"Mitophagy - animal",0.138,0.647,1,63,2,"GABARAP, SQSTM1"
"Fc epsilon RI signaling pathway",0.148,0.684,1,66,2,"LCP2, PLA2G4A"
"Glycolysis / Gluconeogenesis",0.152,0.688,1,67,2,"HK2, FBP2"
"Phenylalanine metabolism",0.162,0.721,1,17,1,"IL4I1"
"Apoptosis",0.166,0.723,1,136,3,"CTSB, NFKB1, TRAF1"
"Retrograde endocannabinoid signaling",0.173,0.743,1,139,3,"NDUFA4, NDUFA10, PTGS2"
"Arginine biosynthesis",0.188,0.793,1,20,1,"GLS"
"Complement and coagulation cascades",0.193,0.799,1,78,2,"ITGAM, PLAUR"
"ECM-receptor interaction",0.196,0.801,1,79,2,"CD36, CD44"
"Oxytocin signaling pathway",0.205,0.821,1,151,3,"PLA2G4A, PTGS2, CAMK2D"
"Proximal tubule bicarbonate reclamation",0.213,0.825,1,23,1,"GLS"
"alpha-Linolenic acid metabolism",0.213,0.825,1,23,1,"PLA2G4A"
"Jak-STAT signaling pathway",0.215,0.825,1,155,3,"PTPN2, STAT1, STAT5A"
"ErbB signaling pathway",0.219,0.827,1,85,2,"STAT5A, CAMK2D"
"Longevity regulating pathway",0.231,0.844,1,88,2,"NFKB1, SOD2"
"GABAergic synapse",0.231,0.844,1,88,2,"GABARAP, GLS"
"Folate biosynthesis",0.237,0.856,1,26,1,"GGH"
"GnRH signaling pathway",0.242,0.859,1,91,2,"PLA2G4A, CAMK2D"
"Linoleic acid metabolism",0.245,0.859,1,27,1,"PLA2G4A"
"Nicotinate and nicotinamide metabolism",0.253,0.874,1,28,1,"NAMPT"
"Glycerophospholipid metabolism",0.257,0.877,1,95,2,"PLD3, PLA2G4A"
"Pentose phosphate pathway",0.261,0.877,1,29,1,"FBP2"
"Galactose metabolism",0.268,0.891,1,30,1,"HK2"
"Autophagy - other",0.276,0.904,1,31,1,"GABARAP"
"T cell receptor signaling pathway",0.284,0.92,1,102,2,"LCP2, NFKB1"
"Starch and sucrose metabolism",0.305,0.963,1,35,1,"HK2"
"Tyrosine metabolism",0.305,0.963,1,35,1,"IL4I1"
"Serotonergic synapse",0.319,0.993,1,111,2,"PLA2G4A, PTGS2"
"Glutamatergic synapse",0.327,0.998,1,113,2,"GLS, PLA2G4A"
"Carbon metabolism",0.33,0.998,1,114,2,"HK2, FBP2"
"Oxidative phosphorylation",0.338,0.998,1,116,2,"NDUFA4, NDUFA10"
"Fat digestion and absorption",0.341,0.998,1,40,1,"CD36"
"Porphyrin and chlorophyll metabolism",0.341,0.998,1,40,1,"HMOX1"
"Neurotrophin signaling pathway",0.349,0.999,1,119,2,"NFKB1, CAMK2D"
"Carbohydrate digestion and absorption",0.354,0.999,1,42,1,"HK2"
"Platelet activation",0.357,0.999,1,121,2,"LCP2, PLA2G4A"
"Lysosome",0.361,0.999,1,122,2,"CTSB, ACP5"
"Cysteine and methionine metabolism",0.361,0.999,1,43,1,"IL4I1"
"Type II diabetes mellitus",0.374,1,1,45,1,"HK2"
"Autophagy - animal",0.376,1,1,126,2,"GABARAP, CTSB"
"FoxO signaling pathway",0.387,1,1,129,2,"GABARAP, SOD2"
"Intestinal immune network for IgA production",0.387,1,1,47,1,"CD40"
"Valine, leucine and isoleucine degradation",0.394,1,1,48,1,"IL4I1"
"Ras signaling pathway",0.407,1,1,223,3,"NFKB1, PLA2G4A, REL"
"Insulin signaling pathway",0.412,1,1,136,2,"HK2, FBP2"
"Endocytosis",0.457,1,1,241,3,"HLA-A, HLA-B, TFRC"
"Long-term depression",0.46,1,1,59,1,"PLA2G4A"
"Longevity regulating pathway - multiple species",0.476,1,1,62,1,"SOD2"
"Renin secretion",0.493,1,1,65,1,"CTSB"
"Tight junction",0.499,1,1,161,2,"CD1A, CD1C"
"Long-term potentiation",0.503,1,1,67,1,"CAMK2D"
"B cell receptor signaling pathway",0.519,1,1,70,1,"NFKB1"
"Gastric acid secretion",0.543,1,1,75,1,"CAMK2D"
"Aldosterone synthesis and secretion",0.576,1,1,82,1,"CAMK2D"
"Insulin secretion",0.585,1,1,84,1,"CAMK2D"
"Fc gamma R-mediated phagocytosis",0.606,1,1,89,1,"PLA2G4A"
"cAMP signaling pathway",0.609,1,1,197,2,"NFKB1, CAMK2D"
"Circadian entrainment",0.634,1,1,96,1,"CAMK2D"
"Rap1 signaling pathway",0.642,1,1,209,2,"ITGAM, LCP2"
"Melanogenesis",0.649,1,1,100,1,"CAMK2D"
"Glucagon signaling pathway",0.656,1,1,102,1,"CAMK2D"
"Cholinergic synapse",0.691,1,1,112,1,"CAMK2D"
"Oocyte meiosis",0.697,1,1,114,1,"CAMK2D"
"Thyroid hormone signaling pathway",0.704,1,1,116,1,"STAT1"
"Sphingolipid signaling pathway",0.71,1,1,118,1,"NFKB1"
"Vascular smooth muscle contraction",0.713,1,1,119,1,"PLA2G4A"
"Dopaminergic synapse",0.744,1,1,130,1,"CAMK2D"
"Relaxin signaling pathway",0.744,1,1,130,1,"NFKB1"
"Apelin signaling pathway",0.758,1,1,135,1,"GABARAP"
"Wnt signaling pathway",0.77,1,1,140,1,"CAMK2D"
"Adrenergic signaling in cardiomyocytes",0.777,1,1,143,1,"CAMK2D"
"Phospholipase D signaling pathway",0.78,1,1,144,1,"PLA2G4A"
"Protein processing in endoplasmic reticulum",0.814,1,1,160,1,"EIF2AK2"
"Axon guidance",0.836,1,1,172,1,"CAMK2D"
"Calcium signaling pathway",0.851,1,1,181,1,"CAMK2D"
"Regulation of actin cytoskeleton",0.892,1,1,211,1,"ITGAM"
"PI3K-Akt signaling pathway",0.972,1,1,336,1,"NFKB1"
"Olfactory transduction",0.986,1,1,399,1,"CAMK2D"
"Caffeine metabolism",1,1,1,5,0,""
"Drug metabolism - other enzymes",1,1,1,44,0,""
"Purine metabolism",1,1,1,169,0,""
"EGFR tyrosine kinase inhibitor resistance",1,1,1,78,0,""
"Endocrine resistance",1,1,1,95,0,""
"Platinum drug resistance",1,1,1,72,0,""
"cGMP-PKG signaling pathway",1,1,1,162,0,""
"mTOR signaling pathway",1,1,1,147,0,""
"Focal adhesion",1,1,1,196,0,""
"Signaling pathways regulating pluripotency of stem cells",1,1,1,137,0,""
"Progesterone-mediated oocyte maturation",1,1,1,89,0,""
"Estrogen signaling pathway",1,1,1,98,0,""
"Primary bile acid biosynthesis",1,1,1,17,0,""
"Protein digestion and absorption",1,1,1,89,0,""
"Apoptosis - multiple species",1,1,1,32,0,""
"Taste transduction",1,1,1,81,0,""
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,1,1,25,0,""
"Base excision repair",1,1,1,32,0,""
"Ubiquitin mediated proteolysis",1,1,1,134,0,""
"Aminoacyl-tRNA biosynthesis",1,1,1,44,0,""
"ABC transporters",1,1,1,44,0,""
"RNA transport",1,1,1,157,0,""
"Spliceosome",1,1,1,129,0,""
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",1,1,1,20,0,""
"Homologous recombination",1,1,1,41,0,""
"Non-homologous end-joining",1,1,1,13,0,""
"Pancreatic secretion",1,1,1,95,0,""
"RNA degradation",1,1,1,76,0,""
"Lysine degradation",1,1,1,58,0,""
"Renin-angiotensin system",1,1,1,23,0,""
"Neuroactive ligand-receptor interaction",1,1,1,273,0,""
"Adherens junction",1,1,1,70,0,""
"Glycosaminoglycan biosynthesis - keratan sulfate",1,1,1,14,0,""
"Cell cycle",1,1,1,122,0,""
"p53 signaling pathway",1,1,1,68,0,""
"Retinol metabolism",1,1,1,62,0,""
"Ribosome biogenesis in eukaryotes",1,1,1,71,0,""
"mRNA surveillance pathway",1,1,1,86,0,""
"N-Glycan biosynthesis",1,1,1,49,0,""
"Proteasome",1,1,1,44,0,""
"Pyrimidine metabolism",1,1,1,99,0,""
"Hippo signaling pathway",1,1,1,150,0,""
"Basal transcription factors",1,1,1,42,0,""
"Nucleotide excision repair",1,1,1,45,0,""
"SNARE interactions in vesicular transport",1,1,1,34,0,""
"Ubiquinone and other terpenoid-quinone biosynthesis",1,1,1,11,0,""
"Bile secretion",1,1,1,71,0,""
"Terpenoid backbone biosynthesis",1,1,1,22,0,""
"TGF-beta signaling pathway",1,1,1,82,0,""
"Synaptic vesicle cycle",1,1,1,63,0,""
"Collecting duct acid secretion",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - lacto and neolacto series",1,1,1,27,0,""
"Glycosphingolipid biosynthesis - globo and isoglobo series",1,1,1,15,0,""
"Pentose and glucuronate interconversions",1,1,1,30,0,""
"Glycerolipid metabolism",1,1,1,61,0,""
"Mannose type O-glycan biosynthesis",1,1,1,22,0,""
"Taurine and hypotaurine metabolism",1,1,1,10,0,""
"Cardiac muscle contraction",1,1,1,72,0,""
"Gap junction",1,1,1,87,0,""
"Sulfur metabolism",1,1,1,10,0,""
"Phosphonate and phosphinate metabolism",1,1,1,6,0,""
"Phosphatidylinositol signaling system",1,1,1,99,0,""
"Hippo signaling pathway - multiple species",1,1,1,26,0,""
"Inositol phosphate metabolism",1,1,1,73,0,""
"Fatty acid elongation",1,1,1,25,0,""
"Thyroid hormone synthesis",1,1,1,74,0,""
"Vasopressin-regulated water reabsorption",1,1,1,44,0,""
"DNA replication",1,1,1,36,0,""
"Sphingolipid metabolism",1,1,1,47,0,""
"Steroid biosynthesis",1,1,1,20,0,""
"Vitamin digestion and absorption",1,1,1,24,0,""
"Ribosome",1,1,1,129,0,""
"Other types of O-glycan biosynthesis",1,1,1,21,0,""
"Selenocompound metabolism",1,1,1,17,0,""
"One carbon pool by folate",1,1,1,19,0,""
"RNA polymerase",1,1,1,30,0,""
"Notch signaling pathway",1,1,1,47,0,""
"Salivary secretion",1,1,1,89,0,""
"Mismatch repair",1,1,1,23,0,""
"Ascorbate and aldarate metabolism",1,1,1,25,0,""
"Steroid hormone biosynthesis",1,1,1,55,0,""
"Metabolism of xenobiotics by cytochrome P450",1,1,1,70,0,""
"Drug metabolism - cytochrome P450",1,1,1,66,0,""
"Other glycan degradation",1,1,1,18,0,""
"Histidine metabolism",1,1,1,23,0,""
"Glycosaminoglycan degradation",1,1,1,18,0,""
"Pyruvate metabolism",1,1,1,39,0,""
"Protein export",1,1,1,23,0,""
"Biosynthesis of unsaturated fatty acids",1,1,1,23,0,""
"Glycine, serine and threonine metabolism",1,1,1,39,0,""
"Valine, leucine and isoleucine biosynthesis",1,1,1,4,0,""
"Biosynthesis of amino acids",1,1,1,70,0,""
"Lipoic acid metabolism",1,1,1,2,0,""
"Hedgehog signaling pathway",1,1,1,46,0,""
"Endocrine and other factor-regulated calcium reabsorption",1,1,1,47,0,""
"Fanconi anemia pathway",1,1,1,52,0,""
"Mucin type O-glycan biosynthesis",1,1,1,30,0,""
"Nitrogen metabolism",1,1,1,17,0,""
"Arginine and proline metabolism",1,1,1,48,0,""
"Glyoxylate and dicarboxylate metabolism",1,1,1,28,0,""
"Glycosaminoglycan biosynthesis - heparan sulfate / heparin",1,1,1,24,0,""
"Butanoate metabolism",1,1,1,28,0,""
"Glutathione metabolism",1,1,1,52,0,""
"Thiamine metabolism",1,1,1,15,0,""
"Phototransduction",1,1,1,28,0,""
"Circadian rhythm",1,1,1,30,0,""
"Citrate cycle (TCA cycle)",1,1,1,30,0,""
"2-Oxocarboxylic acid metabolism",1,1,1,17,0,""
"Propanoate metabolism",1,1,1,32,0,""
"D-Arginine and D-ornithine metabolism",1,1,1,1,0,""
"Maturity onset diabetes of the young",1,1,1,25,0,""
"beta-Alanine metabolism",1,1,1,30,0,""
"Pantothenate and CoA biosynthesis",1,1,1,18,0,""
"Aldosterone-regulated sodium reabsorption",1,1,1,37,0,""
"Glycosphingolipid biosynthesis - ganglio series",1,1,1,15,0,""
"Sulfur relay system",1,1,1,8,0,""
"Vitamin B6 metabolism",1,1,1,6,0,""
"Biotin metabolism",1,1,1,3,0,""
"Synthesis and degradation of ketone bodies",1,1,1,10,0,""
