"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"NF-kappa B signaling pathway",0.005,0.053,1,93,14,"TAB1, TNFSF13B, TIRAP, LAT, IKBKB, LCK, LTBR, PLAU, RELA, CXCL12, TNFAIP3, CARD11, TNFSF11, BCL10"
"ErbB signaling pathway",0.005,0.059,1,85,13,"NRG4, ERBB2, ERBB3, EREG, HRAS, PAK3, PIK3CA, PIK3R2, MAP2K2, TGFA, CAMK2A, NCK2, CBLB"
"Ras signaling pathway",0.007,0.071,1,225,26,"EFNA1, ETS1, FGF9, RGL1, PLA2G4F, RASGRP3, PLA2G2D, LAT, GNB3, ANGPT1, GRIN2B, HRAS, IKBKB, RHOA, PAK3, PIK3CA, PIK3R2, PRKACB, MAP2K2, RAC1, RAP1A, GNB4, RELA, RRAS, GNG8, RIN1"
"B cell receptor signaling pathway",0.008,0.083,1,70,11,"RASGRP3, HRAS, IKBKB, PIK3CA, PIK3R2, MAP2K2, RAC1, RELA, CARD11, BCL10, CD22"
"Rap1 signaling pathway",0.01,0.1,1,210,24,"EFNA1, FGF9, RASGRP3, LAT, ANGPT1, GRIN2B, HRAS, ITGA2B, ITGAL, RHOA, PARD6A, RAPGEF6, PFN2, PIK3CA, PIK3R2, MAP2K2, RAC1, RAP1A, RRAS, MAPK12, ARAP3, ACTG1, VASP, TLN2"
"PI3K-Akt signaling pathway",0.012,0.103,1,340,35,"YWHAQ, COL4A2, EFNA1, CRTC2, FGF9, G6PC, GH2, GHR, GNB3, ANGPT1, HRAS, IFNA4, IFNA7, IFNA16, IFNB1, IKBKB, IL2, IL6R, IL7R, ITGA2B, ITGB5, OSM, PIK3CA, PIK3R2, PPP2R1A, PKN2, MAP2K2, PRL, RAC1, GNB4, RELA, TNXB, OSMR, GNG8, CREB5"
"TGF-beta signaling pathway",0.012,0.103,1,83,12,"EP300, AMHR2, RHOA, NODAL, PITX2, PPP2R1A, SMURF1, SMURF2, SP1, TGFB3, LEFTY2, ACVR1B"
"Fc epsilon RI signaling pathway",0.015,0.128,1,66,10,"FCER1G, ALOX5AP, PLA2G4F, LAT, HRAS, PIK3CA, PIK3R2, MAP2K2, RAC1, MAPK12"
"Focal adhesion",0.019,0.156,1,198,22,"COL4A2, DIAPH1, DOCK1, ERBB2, PARVB, HRAS, ITGA2B, ITGB5, RHOA, PAK3, PIK3CA, PIK3R2, PPP1R12C, RAC1, RAP1A, ACTG1, TNXB, VASP, ZYX, TLN2, CAV2, ACTN1"
"Phospholipase D signaling pathway",0.021,0.156,1,144,17,"AGPAT1, GNA13, DNM2, FCER1G, PLA2G4F, GNA12, GRM4, GRM6, HRAS, RHOA, PIK3CA, PIK3R2, MAP2K2, RRAS, PIP5K1B, DGKZ, DGKD"
"Platelet activation",0.021,0.156,1,122,15,"GNA13, FCER1G, ARHGEF12, PLA2G4F, ITGA2B, RHOA, PIK3CA, PIK3R2, PRKACB, PTGIR, RAP1A, MAPK12, ACTG1, VASP, TLN2"
"mRNA surveillance pathway",0.021,0.156,1,90,12,"RNPS1, CSTF2, ETF1, ACIN1, SSU72, NCBP1, PPP2R1A, UPF3B, PABPN1, EIF4A3, SMG7, RBM8A"
"Prolactin signaling pathway",0.022,0.156,1,70,10,"CISH, CSN2, HRAS, PIK3CA, PIK3R2, MAP2K2, PRL, RELA, MAPK12, TNFSF11"
"RIG-I-like receptor signaling pathway",0.022,0.156,1,70,10,"DDX3X, IFNA4, IFNA7, IFNA16, IFNB1, IFNW1, IKBKB, RELA, MAPK12, NLRX1"
"Toll-like receptor signaling pathway",0.024,0.164,1,102,13,"TAB1, TIRAP, IFNA4, IFNA7, IFNA16, IFNB1, IKBKB, PIK3CA, PIK3R2, MAP2K2, RAC1, RELA, MAPK12"
"Apoptosis",0.029,0.197,1,138,16,"TUBA1B, HTRA2, HRAS, FAS, IKBKB, LMNB1, PIK3CA, PIK3R2, CYCS, MAP2K2, PTPN13, RELA, ACTG1, TUBA4A, TUBAL3, TNFRSF10A"
"Sphingolipid signaling pathway",0.034,0.218,1,118,14,"GNA13, ACER1, FCER1G, GNA12, HRAS, RHOA, PIK3CA, PIK3R2, PPP2R1A, MAP2K2, ASAH2, RAC1, RELA, MAPK12"
"Intestinal immune network for IgA production",0.034,0.218,1,45,7,"TNFSF13B, TNFRSF13B, CCR10, IL2, LTBR, CXCL12, CXCR4"
"TNF signaling pathway",0.036,0.223,1,108,13,"TAB1, JAG1, FAS, IKBKB, MMP3, MMP9, PIK3CA, PIK3R2, RELA, MAPK12, TNFAIP3, RPS6KA4, CREB5"
"AMPK signaling pathway",0.038,0.225,1,120,14,"EEF2, CRTC2, FBP1, G6PC, ACACB, LEPR, ADIPOR1, CAB39, PFKFB2, PIK3CA, PIK3R2, PPP2R1A, CCNA1, CREB5"
"Vascular smooth muscle contraction",0.038,0.225,1,120,14,"CALCRL, RAMP1, GNA13, ARHGEF12, PLA2G4F, PLA2G2D, GNA12, RHOA, PPP1R12C, PRKACB, PRKCD, PRKCH, MAP2K2, PTGIR"
"RNA transport",0.039,0.226,1,166,18,"RNPS1, NUP35, ACIN1, CYFIP1, NUP62, CYFIP2, KPNB1, NCBP1, NUP98, POP5, NUP107, THOC2, RANBP2, UPF3B, NUP93, EIF4A3, RBM8A, NUP153"
"HIF-1 signaling pathway",0.041,0.231,1,99,12,"CYBB, EP300, ERBB2, ANGPT1, IL6R, LTBR, SERPINE1, PIK3CA, PIK3R2, MAP2K2, RELA, CAMK2A"
"Purine metabolism",0.05,0.272,1,171,18,"POLR3G, POLR2J2, GUCY2D, PGM1, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2I, POLR2J, POLR2K, POLR2L, POLR3E, POLE4, NTPCR, ENTPD1"
"Chemokine signaling pathway",0.05,0.272,1,183,19,"CX3CR1, FGR, GNB3, CCR10, HRAS, IKBKB, RHOA, PIK3CA, PIK3R2, PRKACB, PRKCD, CXCL16, RAC1, RAP1A, GNB4, RELA, CXCL12, CXCR4, GNG8"
"Osteoclast differentiation",0.054,0.285,1,126,14,"TAB1, FCGR3B, IFNB1, IKBKB, IL1A, LCK, NCF2, NCF4, PIK3CA, PIK3R2, RAC1, RELA, MAPK12, TNFSF11"
"Necroptosis",0.057,0.295,1,162,17,"RBCK1, CYBB, HIST1H2AA, PLA2G4F, HIST1H2AE, HMGB1, IFNA4, IFNA7, IFNA16, IFNB1, FAS, IL1A, TNFAIP3, CAMK2A, TNFRSF10A, IL33, HIST3H2A"
"Relaxin signaling pathway",0.067,0.338,1,130,14,"COL4A2, GNB3, HRAS, MMP9, PIK3CA, PIK3R2, PRKACB, MAP2K2, GNB4, RELA, RLN2, MAPK12, GNG8, CREB5"
"Neurotrophin signaling pathway",0.069,0.342,1,119,13,"HRAS, IKBKB, RHOA, MATK, PIK3CA, PIK3R2, PRKCD, MAP2K2, RAC1, RAP1A, RELA, MAPK12, CAMK2A"
"Th1 and Th2 cell differentiation",0.094,0.457,1,90,10,"DLL3, JAG1, LAT, DLL1, IKBKB, IL2, LCK, RELA, MAPK12, CD4"
"VEGF signaling pathway",0.105,0.505,1,58,7,"PLA2G4F, HRAS, PIK3CA, PIK3R2, MAP2K2, RAC1, MAPK12"
"MAPK signaling pathway",0.114,0.535,1,254,23,"TAB1, MAP3K2, MECOM, FGF9, PLA2G4F, RASGRP3, GNA12, HRAS, FAS, IKBKB, IL1A, PRKACB, CACNA2D3, MAP2K2, MAP4K2, RAC1, RAP1A, RELA, RRAS, MAPK12, TGFB3, RPS6KA4, CACNA2D4"
"Hematopoietic cell lineage",0.116,0.536,1,94,10,"ANPEP, IL1A, IL6R, IL7R, ITGA2B, CD1C, CD1D, CD2, CD4, CD22"
"Insulin resistance",0.123,0.556,1,107,11,"NR1H3, CRTC2, G6PC, ACACB, IKBKB, PIK3CA, PIK3R2, PRKCD, RELA, CREB5, TBC1D4"
"Progesterone-mediated oocyte maturation",0.129,0.572,1,96,10,"ANAPC2, PIK3CA, PIK3R2, PRKACB, MAPK12, CDC23, CDC16, CCNA1, CDC25C, CDC27"
"Estrogen signaling pathway",0.142,0.619,1,98,10,"GPER1, HRAS, MMP9, PIK3CA, PIK3R2, PRKACB, PRKCD, MAP2K2, SP1, CREB5"
"Cell cycle",0.152,0.653,1,124,12,"YWHAQ, E2F2, EP300, ANAPC2, HDAC2, ORC5, TGFB3, CDC23, CDC16, CCNA1, CDC25C, CDC27"
"Gap junction",0.156,0.66,1,88,9,"TUBA1B, MAP3K2, CSNK1D, TUBB, HRAS, PRKACB, MAP2K2, TUBA4A, TUBAL3"
"Signaling pathways regulating pluripotency of stem cells",0.162,0.671,1,138,13,"DVL1, HRAS, NODAL, PIK3CA, PIK3R2, MAP2K2, MAPK12, BMI1, SOX2, LEFTY2, KAT6A, AXIN2, ACVR1B"
"Antifolate resistance",0.165,0.675,1,31,4,"ABCC2, IKBKB, RELA, SHMT2"
"Fc gamma R-mediated phagocytosis",0.172,0.69,1,90,9,"DNM2, PLA2G4F, LAT, PIK3CA, PIK3R2, PRKCD, RAC1, VASP, PIP5K1B"
"EGFR tyrosine kinase inhibitor resistance",0.181,0.708,1,79,8,"ERBB2, ERBB3, HRAS, IL6R, PIK3CA, PIK3R2, MAP2K2, TGFA"
"Long-term potentiation",0.182,0.708,1,67,7,"EP300, GRIN2B, HRAS, PRKACB, MAP2K2, RAP1A, CAMK2A"
"NOD-like receptor signaling pathway",0.19,0.727,1,168,15,"TAB1, RBCK1, CYBB, GPRC6A, IFNA4, IFNA7, IFNA16, IFNB1, IKBKB, RHOA, PRKCD, RELA, MAPK12, TNFAIP3, NLRX1"
"Adipocytokine signaling pathway",0.202,0.76,1,69,7,"G6PC, ACACB, IKBKB, LEPR, ADIPOR1, RELA, RXRB"
"Protein export",0.212,0.789,1,23,3,"SRPRB, SRP14, SRP54"
"Oocyte meiosis",0.219,0.801,1,121,11,"YWHAQ, ANAPC2, PPP2R1A, PRKACB, MAPK12, CAMK2A, CDC23, CDC16, PLCZ1, CDC25C, CDC27"
"Long-term depression",0.225,0.811,1,59,6,"GNA13, PLA2G4F, GNA12, HRAS, PPP2R1A, MAP2K2"
"Platinum drug resistance",0.232,0.814,1,72,7,"ABCC2, ERBB2, FAS, PIK3CA, PIK3R2, ATP7A, CYCS"
"Adherens junction",0.232,0.814,1,72,7,"EP300, ERBB2, RHOA, RAC1, ACTG1, ACTN1, IQGAP1"
"Phagosome",0.235,0.814,1,149,13,"TUBA1B, CYBB, TUBB, FCGR3B, ITGB5, NCF2, NCF4, ATP6V0C, RAC1, ACTG1, TUBA4A, TUBAL3, ATP6V1F"
"Phosphatidylinositol signaling system",0.249,0.842,1,99,9,"PIK3CA, PIK3R2, PLCD1, INPP5E, MTMR14, PIP5K1B, DGKZ, DGKD, PLCZ1"
"Cholinergic synapse",0.25,0.842,1,112,10,"CHRM3, GNB3, HRAS, PIK3CA, PIK3R2, PRKACB, GNB4, CAMK2A, GNG8, CREB5"
"Longevity regulating pathway",0.277,0.919,1,89,8,"HRAS, ADIPOR1, PIK3CA, PIK3R2, PRKACB, RELA, CREB5, RB1CC1"
"Glucagon signaling pathway",0.287,0.94,1,103,9,"SIK1, CRTC2, EP300, FBP1, G6PC, ACACB, PRKACB, CAMK2A, CREB5"
"GnRH signaling pathway",0.298,0.95,1,91,8,"MAP3K2, PLA2G4F, HRAS, PRKACB, PRKCD, MAP2K2, MAPK12, CAMK2A"
"RNA degradation",0.298,0.95,1,78,7,"EXOSC6, DCP1B, HSPD1, CNOT2, LSM7, LSM2, WDR61"
"Cellular senescence",0.304,0.95,1,158,13,"E2F2, ETS1, HRAS, IL1A, SERPINE1, PIK3CA, PIK3R2, MAP2K2, RELA, RRAS, MAPK12, TGFB3, CCNA1"
"Th17 cell differentiation",0.306,0.95,1,105,9,"LAT, IKBKB, IL2, IL6R, LCK, RELA, RXRB, MAPK12, CD4"
"Complement and coagulation cascades",0.309,0.95,1,79,7,"A2M, F2RL2, KNG1, SERPINE1, PLAU, PLG, C2"
"Type I diabetes mellitus",0.318,0.956,1,41,4,"HSPD1, FAS, IL1A, IL2"
"IL-17 signaling pathway",0.319,0.956,1,93,8,"IL17RE, IL17RA, IKBKB, MMP3, MMP9, RELA, MAPK12, TNFAIP3"
"Apelin signaling pathway",0.346,1,1,136,11,"GNA13, JAG1, GNB3, HRAS, MEF2A, SERPINE1, PRKACB, MAP2K2, GNB4, RRAS, GNG8"
"Pentose phosphate pathway",0.347,1,1,30,3,"FBP1, PGM1, RPE"
"Inflammatory mediator regulation of TRP channels",0.35,1,1,96,8,"PLA2G4F, PIK3CA, PIK3R2, PRKACB, PRKCD, PRKCH, MAPK12, CAMK2A"
"Insulin signaling pathway",0.364,1,1,138,11,"FLOT1, FBP1, G6PC, ACACB, HRAS, IKBKB, PIK3CA, PIK3R2, PRKACB, MAP2K2, CBLB"
"Carbohydrate digestion and absorption",0.366,1,1,44,4,"G6PC, ATP1B3, PIK3CA, PIK3R2"
"Aminoacyl-tRNA biosynthesis",0.366,1,1,44,4,"LARS, QARS, VARS, YARS"
"Autophagy - animal",0.398,1,1,128,10,"HMGB1, HRAS, PIK3CA, PIK3R2, PRKACB, PRKCD, MAP2K2, RRAS, MTMR14, RB1CC1"
"Inositol phosphate metabolism",0.398,1,1,73,6,"PIK3CA, PLCD1, INPP5E, MTMR14, PIP5K1B, PLCZ1"
"Hedgehog signaling pathway",0.399,1,1,46,4,"CSNK1D, PRKACB, SMURF1, SMURF2"
"Type II diabetes mellitus",0.399,1,1,46,4,"IKBKB, PIK3CA, PIK3R2, PRKCD"
"Wnt signaling pathway",0.4,1,1,142,11,"DVL1, EP300, INVS, RHOA, PRKACB, RAC1, TBL1X, CAMK2A, AXIN2, RUVBL1, TBL1Y"
"cAMP signaling pathway",0.403,1,1,198,15,"EP300, GRIN2B, RHOA, ATP1B3, PIK3CA, PIK3R2, PRKACB, MAP2K2, RAC1, RAP1A, RELA, RRAS, ARAP3, CAMK2A, CREB5"
"FoxO signaling pathway",0.418,1,1,130,10,"EP300, G6PC, HRAS, IKBKB, IL7R, PIK3CA, PIK3R2, MAP2K2, MAPK12, TGFB3"
"Adrenergic signaling in cardiomyocytes",0.418,1,1,144,11,"MYH6, ATP1B3, PPP2R1A, PRKACB, CACNA2D3, MAPK12, ACTC1, TPM3, CAMK2A, CACNA2D4, CREB5"
"Longevity regulating pathway - multiple species",0.434,1,1,62,5,"HDAC2, HRAS, PIK3CA, PIK3R2, PRKACB"
"Retrograde endocannabinoid signaling",0.445,1,1,147,11,"NDUFA11, GNB3, NDUFS7, NDUFA6, NDUFA10, NDUFS6, NDUFB11, PRKACB, GNB4, MAPK12, GNG8"
"Neuroactive ligand-receptor interaction",0.464,1,1,277,20,"CALCRL, CHRM3, F2RL2, GALR1, GH2, GHR, GRIN2B, GRM4, GRM6, LEPR, MC5R, PLG, P2RY13, NPY4R, PRL, PRSS1, NMUR2, PTGIR, PTH2R, TACR3"
"Mitophagy - animal",0.475,1,1,65,5,"HRAS, RELA, RRAS, SP1, RHOT2"
"Aldosterone-regulated sodium reabsorption",0.48,1,1,37,3,"ATP1B3, PIK3CA, PIK3R2"
"Oxytocin signaling pathway",0.482,1,1,151,11,"EEF2, PLA2G4F, HRAS, RHOA, PPP1R12C, PRKACB, CACNA2D3, MAP2K2, ACTG1, CAMK2A, CACNA2D4"
"Hippo signaling pathway",0.5,1,1,153,11,"YAP1, YWHAQ, CSNK1D, DVL1, SERPINE1, PARD6A, PPP2R1A, SOX2, TGFB3, ACTG1, AXIN2"
"alpha-Linolenic acid metabolism",0.505,1,1,24,2,"PLA2G4F, PLA2G2D"
"Pancreatic secretion",0.505,1,1,96,7,"CHRM3, PLA2G2D, RHOA, ATP1B3, PRSS1, RAC1, RAP1A"
"Sulfur metabolism",0.514,1,1,10,1,"CYCS"
"Synthesis and degradation of ketone bodies",0.514,1,1,10,1,"HMGCS1"
"Glutamatergic synapse",0.532,1,1,113,8,"PLA2G4F, GNB3, GRIN2B, GRM4, GRM6, PRKACB, GNB4, GNG8"
"Fat digestion and absorption",0.55,1,1,41,3,"AGPAT1, FABP1, PLA2G2D"
"Dopaminergic synapse",0.555,1,1,130,9,"GNB3, GRIN2B, PPP2R1A, PRKACB, GNB4, MAPK12, CAMK2A, GNG8, CREB5"
"Melanogenesis",0.56,1,1,101,7,"DVL1, EP300, HRAS, ASIP, PRKACB, MAP2K2, CAMK2A"
"Collecting duct acid secretion",0.569,1,1,27,2,"ATP6V0C, ATP6V1F"
"Linoleic acid metabolism",0.589,1,1,28,2,"PLA2G4F, PLA2G2D"
"Glyoxylate and dicarboxylate metabolism",0.589,1,1,28,2,"CS, SHMT2"
"Basal transcription factors",0.599,1,1,44,3,"GTF2A1, GTF2A2, GTF2F1"
"Fatty acid biosynthesis",0.608,1,1,13,1,"ACACB"
"Circadian rhythm",0.627,1,1,30,2,"CSNK1D, FBXL3"
"Citrate cycle (TCA cycle)",0.627,1,1,30,2,"CS, OGDH"
"Endocrine and other factor-regulated calcium reabsorption",0.644,1,1,47,3,"DNM2, ATP1B3, PRKACB"
"Galactose metabolism",0.645,1,1,31,2,"G6PC, PGM1"
"Synaptic vesicle cycle",0.647,1,1,63,4,"DNM2, ATP6V0C, NAPA, ATP6V1F"
"Thiamine metabolism",0.661,1,1,15,1,"NTPCR"
"Circadian entrainment",0.666,1,1,96,6,"GNB3, GRIN2B, PRKACB, GNB4, CAMK2A, GNG8"
"Apoptosis - multiple species",0.679,1,1,33,2,"HTRA2, CYCS"
"Base excision repair",0.679,1,1,33,2,"HMGB1, POLE4"
"Fructose and mannose metabolism",0.679,1,1,33,2,"FBP1, PFKFB2"
"Taste transduction",0.683,1,1,82,5,"CHRM3, GNB3, GRM4, TAS2R7, PRKACB"
"ECM-receptor interaction",0.683,1,1,82,5,"COL4A2, ITGA2B, ITGB5, SDC1, TNXB"
"2-Oxocarboxylic acid metabolism",0.707,1,1,17,1,"CS"
"Insulin secretion",0.714,1,1,85,5,"CHRM3, ATP1B3, PRKACB, CAMK2A, CREB5"
"Endocytosis",0.723,1,1,243,15,"ARFGEF1, WIPF2, DNM2, HRAS, RHOA, PARD6A, SMURF1, ARAP3, SH3GL2, SMURF2, CXCR4, PIP5K1B, CAV2, CBLB, SNX4"
"mTOR signaling pathway",0.725,1,1,150,9,"DVL1, HRAS, IKBKB, RHOA, CAB39, PIK3CA, PIK3R2, MAP2K2, ATP6V1F"
"Starch and sucrose metabolism",0.725,1,1,36,2,"G6PC, PGM1"
"Pantothenate and CoA biosynthesis",0.727,1,1,18,1,"AASDHPPT"
"Regulation of lipolysis in adipocytes",0.735,1,1,54,3,"PIK3CA, PIK3R2, PRKACB"
"Bile secretion",0.737,1,1,71,4,"ABCC2, ATP1B3, ABCB1, PRKACB"
"One carbon pool by folate",0.746,1,1,19,1,"SHMT2"
"Gastric acid secretion",0.775,1,1,75,4,"CHRM3, ATP1B3, PRKACB, CAMK2A"
"Homologous recombination",0.789,1,1,41,2,"XRCC2, BRE"
"Serotonergic synapse",0.794,1,1,111,6,"PLA2G4F, GNB3, HRAS, PRKACB, GNB4, GNG8"
"Terpenoid backbone biosynthesis",0.796,1,1,22,1,"HMGCS1"
"Glycerophospholipid metabolism",0.807,1,1,96,5,"AGPAT1, PLA2G4F, PLA2G2D, DGKZ, DGKD"
"Glycerolipid metabolism",0.807,1,1,61,3,"AGPAT1, DGKZ, DGKD"
"Renin-angiotensin system",0.81,1,1,23,1,"ANPEP"
"Biosynthesis of unsaturated fatty acids",0.81,1,1,23,1,"FADS1"
"Proximal tubule bicarbonate reclamation",0.81,1,1,23,1,"ATP1B3"
"Ether lipid metabolism",0.821,1,1,44,2,"PLA2G4F, PLA2G2D"
"ABC transporters",0.821,1,1,44,2,"ABCC2, ABCB1"
"Vasopressin-regulated water reabsorption",0.821,1,1,44,2,"PRKACB, CREB5"
"Pentose and glucuronate interconversions",0.823,1,1,24,1,"RPE"
"Aldosterone synthesis and secretion",0.832,1,1,82,4,"NR4A2, PRKACB, CAMK2A, CREB5"
"Maturity onset diabetes of the young",0.847,1,1,26,1,"HES1"
"Sphingolipid metabolism",0.848,1,1,47,2,"ACER1, ASAH2"
"Glycolysis / Gluconeogenesis",0.854,1,1,67,3,"FBP1, G6PC, PGM1"
"p53 signaling pathway",0.861,1,1,68,3,"FAS, SERPINE1, CYCS"
"Ovarian steroidogenesis",0.864,1,1,49,2,"PLA2G4F, PRKACB"
"Antigen processing and presentation",0.868,1,1,69,3,"KIR3DL1, KLRC2, CD4"
"Hippo signaling pathway - multiple species",0.868,1,1,28,1,"YAP1"
"Butanoate metabolism",0.868,1,1,28,1,"HMGCS1"
"Phototransduction",0.868,1,1,28,1,"GUCY2D"
"Cell adhesion molecules (CAMs)",0.869,1,1,141,7,"ITGAL, NCAM1, SDC1, CLDN5, CD2, CD4, CD22"
"GABAergic synapse",0.87,1,1,88,4,"GNB3, PRKACB, GNB4, GNG8"
"Mineral absorption",0.879,1,1,51,2,"ATP1B3, ATP7A"
"Protein digestion and absorption",0.881,1,1,90,4,"COL4A2, ATP1B3, PRSS1, COL14A1"
"cGMP-PKG signaling pathway",0.885,1,1,162,8,"GNA13, GNA12, RHOA, MEF2A, ATP1B3, MAP2K2, VASP, CREB5"
