"Pathway","pVal","pValFDR","pValBonferroni","Genes","HitGenes","HitGeneNames"
"Thyroid hormone synthesis",0,0,0.003,74,17,"CGA, CREB1, ATF6B, ATP1B4, GPX3, HSPA5, ITPR3, ASGR1, ATP1A3, ATP1B2, ATP1B3, SLC26A4, PLCB4, SLC5A5, HSP90B1, TTR, CREB3L1"
"Ras signaling pathway",0,0,0.004,223,34,"RASA4, CSF1R, EFNA2, EGFR, FGF7, FGF8, FGF9, FGF10, FGFR3, MRAS, RASA3, FLT4, PLA2G2D, LAT, GNG3, GNG4, GNG10, KSR2, PLA2G4D, IKBKB, KRAS, NGFR, PLCE1, PDGFRB, PLA2G4A, RAP1A, RELA, BCL2L1, PIK3R3, JMJD7-PLA2G4B, RASAL2, RAPGEF5, GAB2, CDC42"
"TNF signaling pathway",0,0,0.005,108,21,"DNM1L, MAP3K8, CREB1, ATF6B, JAG1, EDN1, PGAM5, TAB2, TAB3, ICAM1, IKBKB, JUN, MAPK13, RELA, BCL3, MAP3K7, TNFRSF1A, PIK3R3, RIPK1, CFLAR, CREB3L1"
"Regulation of actin cytoskeleton",0,0,0.007,210,32,"ARPC1B, CFL1, CFL2, EGFR, FGF7, FGF8, FGF9, FGF10, FGFR3, MRAS, CYFIP2, GIT1, MYLPF, PFN3, ITGA5, ITGAM, ITGAV, ITGB1, ITGB3, KRAS, MOS, PDGFRB, PFN1, PXN, MYL7, BDKRB1, BRAF, PIK3R3, MYLK2, CD14, ARHGEF6, CDC42"
"cAMP signaling pathway",0,0.001,0.013,197,30,"RAPGEF3, GRIN3B, ADCYAP1R1, CNGA1, CREB1, ADRB2, DRD2, DRD5, ATP1B4, GNAI3, GRIA3, HTR1A, HTR6, HCAR2, JUN, ATP1A3, ATP1B2, ATP1B3, ATP2B3, PLCE1, PDE3B, PDE4C, GHRL, PTGER2, RAP1A, RELA, BRAF, CACNA1C, PIK3R3, CREB3L1"
"Cytokine-cytokine receptor interaction",0,0.001,0.013,266,37,"CXCL13, CCR8, CSF1R, CX3CR1, EDA, EGFR, EPO, FLT4, GH2, CXCR3, IL19, IFNA13, IFNA16, IL3, IL3RA, IL12A, IL17A, NGFR, IL21R, IL22, PDGFRB, PF4, TNFRSF17, CCL3, CCL7, CCL13, CCL18, CXCL11, BMP7, BMPR1B, XCL2, THPO, TNFRSF1A, TNFRSF4, CXCR4, PLEKHO2, TNFRSF11A"
"Serotonergic synapse",0,0.001,0.022,111,20,"RAPGEF3, ALOX15, GABRB2, GABRB3, GNAI3, GNAO1, GNG3, GNG4, GNG10, PLA2G4D, HTR1A, HTR6, ITPR3, KRAS, PLA2G4A, PLCB4, SLC18A2, BRAF, CACNA1C, JMJD7-PLA2G4B"
"Dopaminergic synapse",0,0.001,0.027,130,22,"CREB1, ATF6B, DRD2, DRD3, DRD5, GNAI3, GNAO1, GNG3, GNG4, GNG10, GRIA3, GSK3A, ITPR3, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, SLC6A3, SLC18A2, CACNA1C, CREB3L1"
"Relaxin signaling pathway",0,0.001,0.027,130,22,"RLN3, COL1A2, COL4A2, CREB1, ATF6B, EDN1, EGFR, GNA15, GNAI3, GNAO1, GNG3, GNG4, GNG10, JUN, KRAS, PLCB4, MAPK13, ACTA2, RELA, RLN2, PIK3R3, CREB3L1"
"Aldosterone-regulated sodium reabsorption",0,0.002,0.045,37,10,"ATP1B4, SFN, KRAS, ATP1A3, ATP1B2, ATP1B3, PDPK1, SCNN1A, SCNN1G, PIK3R3"
"Osteoclast differentiation",0,0.003,0.053,127,21,"SIRPB1, IRF9, CREB1, CSF1R, CYLD, FHL2, TAB2, LILRA5, IKBKB, ITGB3, JUN, PPP3R2, MAPK13, RELA, SPI1, STAT1, MAP3K7, TNFRSF1A, PIK3R3, TNFRSF11A, GAB2"
"Focal adhesion",0,0.003,0.068,196,28,"COL1A2, COL4A2, EGFR, FLT4, MYLPF, TNC, ITGA5, ITGAV, ITGB1, ITGB3, JUN, LAMA4, ARHGAP5, PDGFRB, PDPK1, PXN, MYL7, RAP1A, TNN, BRAF, CAPN2, TLN2, PIK3R3, MYLK2, CAV3, CCND2, CCND3, CDC42"
"Mitophagy - animal",0,0.004,0.098,63,13,"GABARAPL2, CSNK2A2, PGAM5, MRAS, ATG9B, JUN, KRAS, PARK2, RELA, BCL2L1, SP1, UBB, USP30"
"Thyroid hormone signaling pathway",0,0.005,0.119,116,19,"RCAN2, SLC16A10, ATP1B4, HDAC2, ITGAV, ITGB3, KRAS, MYH6, ATP1A3, ATP1B2, ATP1B3, PLCE1, PDPK1, PLCB4, SLCO1C1, SLC2A1, STAT1, NCOA3, PIK3R3"
"Renin secretion",0.001,0.005,0.134,65,13,"ADCYAP1R1, CREB1, ADRB2, ACE, GNAI3, GUCY1B3, ITPR3, PDE3B, PDE1B, PLCB4, PPP3R2, PTGER2, CACNA1C"
"GnRH signaling pathway",0.001,0.006,0.148,91,16,"MAP3K2, CGA, EGFR, PTK2B, GNRH2, PLA2G4D, ITPR3, JUN, KRAS, MAP3K3, PLA2G4A, PLCB4, MAPK13, CACNA1C, JMJD7-PLA2G4B, CDC42"
"Long-term depression",0.001,0.007,0.186,59,12,"GNAI3, GNAO1, PLA2G4D, GRIA3, GUCY1B3, ITPR3, KRAS, PLA2G4A, PLCB4, PPP2CB, BRAF, JMJD7-PLA2G4B"
"Proximal tubule bicarbonate reclamation",0.001,0.007,0.197,23,7,"SLC38A3, SLC25A10, ATP1B4, ATP1A3, ATP1B2, ATP1B3, CA4"
"Neuroactive ligand-receptor interaction",0.001,0.007,0.213,273,34,"CGA, CHRNA4, CHRNB4, CHRND, GRIN3B, ADCYAP1R1, LTB4R, ADORA3, ADRB2, DRD2, DRD3, DRD5, FPR3, GABRA5, GABRB2, GABRB3, GH2, LPAR4, GRIA3, HRH2, HTR1A, HTR6, MTNR1B, OPRM1, P2RY11, AVPR1A, PARD3, NMUR2, PTGER2, PTGIR, BDKRB1, SSTR4, TACR1, VIPR1"
"Glutamatergic synapse",0.001,0.008,0.234,113,18,"SLC38A3, GRIN3B, GNAI3, GNAO1, GNG3, GNG4, GNG10, PLA2G4D, GRIA3, ITPR3, PLA2G4A, PLCB4, PPP3R2, SLC17A6, SLC1A6, CACNA1C, SLC38A1, JMJD7-PLA2G4B"
"cGMP-PKG signaling pathway",0.001,0.008,0.257,162,23,"CNGA1, CREB1, ATF6B, ADORA3, ADRB2, ATP1B4, GNAI3, GUCY1B3, ITPR3, BORCS8-MEF2B, ATP1A3, ATP1B2, ATP1B3, ATP2A1, ATP2B3, PDE3B, PLCB4, PPP3R2, TRPC6, CACNA1C, MYLK2, PDE5A, CREB3L1"
"Glucagon signaling pathway",0.002,0.016,0.521,102,16,"PPARGC1A, CREB1, G6PC, GYS2, ITPR3, LDHB, PDE3B, PDHA1, PHKB, PLCB4, PPP4C, PPP3R2, PYGM, SLC2A1, CREB3L1, LDHAL6B"
"Insulin secretion",0.002,0.016,0.544,84,14,"ADCYAP1R1, CREB1, ATF6B, ATP1B4, ITPR3, KCNJ11, ATP1A3, ATP1B2, ATP1B3, PLCB4, SLC2A1, STX1A, CACNA1C, CREB3L1"
"Adrenergic signaling in cardiomyocytes",0.003,0.019,0.643,143,20,"RAPGEF3, CREB1, ATF6B, ADRB2, ATP1B4, GNAI3, MYH6, ATP1A3, ATP1B2, ATP1B3, ATP2B3, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, CACNA1C, CACNA2D1, CACNB4, CREB3L1"
"mRNA surveillance pathway",0.003,0.019,0.682,86,14,"SRRM1, NXF1, PAPOLA, PABPC5, ACIN1, SSU72, NXT1, PABPC1L2A, PCF11, PPP2CB, PPP2R5A, PPP2R5E, PABPC4, RBM8A"
"Ether lipid metabolism",0.003,0.019,0.685,43,9,"CEPT1, ENPP6, LPCAT4, PLA2G2D, PLA2G4D, PAFAH1B3, PLA2G4A, PLPP1, JMJD7-PLA2G4B"
"Apoptosis",0.003,0.022,0.825,136,19,"EIF2S1, ENDOG, BIRC5, IKBKB, IL3, IL3RA, ITPR3, JUN, KRAS, PDPK1, PMAIP1, RELA, BCL2L1, TNFRSF1A, TUBA1A, CAPN2, PIK3R3, RIPK1, CFLAR"
"GABAergic synapse",0.003,0.022,0.849,88,14,"SLC38A3, GABARAPL2, ABAT, GABRA5, GABRB2, GABRB3, GNAI3, GNAO1, GNG3, GNG4, GNG10, SLC6A1, CACNA1C, SLC38A1"
"Sphingolipid signaling pathway",0.004,0.025,0.964,118,17,"SGPP2, ADORA3, GNAI3, KRAS, ASAH1, PDPK1, PLCB4, PPP2CB, PPP2R5A, PPP2R5E, MAPK13, RELA, SMPD2, TNFRSF1A, PIK3R3, SGPL1, GAB2"
"AGE-RAGE signaling pathway in diabetic complications",0.004,0.025,0.998,99,15,"COL1A2, COL4A2, EDN1, EGR1, ICAM1, JUN, KRAS, SMAD4, PLCE1, PLCB4, MAPK13, RELA, STAT1, PIK3R3, CDC42"
"Citrate cycle (TCA cycle)",0.004,0.026,1,30,7,"DLD, IDH3B, ACO2, PC, PDHA1, SDHC, SDHD"
"Platelet activation",0.005,0.029,1,121,17,"COL1A2, FGA, GNAI3, PLA2G4D, GUCY1B3, ITGB1, ITGB3, ITPR3, PLA2G4A, PLCB4, MAPK13, PTGIR, RAP1A, TLN2, PIK3R3, MYLK2, JMJD7-PLA2G4B"
"Notch signaling pathway",0.005,0.029,1,47,9,"JAG1, DTX1, SNW1, NCSTN, HDAC2, RBPJ, MFNG, APH1A, NUMBL"
"Endocrine and other factor-regulated calcium reabsorption",0.005,0.029,1,47,9,"CLTA, CLTC, DNM1, ATP1B4, ATP1A3, ATP1B2, ATP1B3, PLCB4, TRPV5"
"Phospholipase D signaling pathway",0.006,0.035,1,144,19,"RAPGEF3, DNM1, EGFR, PTK2B, MRAS, PLA2G4D, LPAR4, KRAS, PDGFRB, PLA2G4A, PLCB4, AVPR1A, PIK3R3, DGKZ, DGKE, PLPP1, JMJD7-PLA2G4B, CYTH1, GAB2"
"Autophagy - animal",0.007,0.037,1,125,17,"RRAGA, GABARAPL2, EIF2S1, MRAS, WIPI2, ATG9B, KRAS, SH3GLB1, PDPK1, STX17, WIPI1, PPP2CB, BCL2L1, MAP3K7, PIK3R3, CFLAR, ATG13"
"VEGF signaling pathway",0.007,0.037,1,58,10,"PLA2G4D, KRAS, PLA2G4A, PPP3R2, MAPK13, PXN, MAPKAPK3, PIK3R3, JMJD7-PLA2G4B, CDC42"
"Apelin signaling pathway",0.007,0.037,1,135,18,"PPARGC1A, GABARAPL2, CTGF, JAG1, EGR1, MRAS, GNAI3, GNG3, GNG4, GNG10, ITPR3, KRAS, SMAD4, BORCS8-MEF2B, PDE3B, PLCB4, ACTA2, MYLK2"
"Circadian entrainment",0.008,0.038,1,96,14,"ADCYAP1R1, CREB1, GNAI3, GNAO1, GNG3, GNG4, GNG10, GRIA3, GUCY1B3, ITPR3, MTNR1B, RASD1, PLCB4, CACNA1C"
"Th17 cell differentiation",0.008,0.041,1,107,15,"GATA3, LAT, HLA-DQA2, IKBKB, IL17A, JUN, SMAD4, NFKBIE, IL21R, IL22, PPP3R2, MAPK13, RELA, STAT1, RUNX1"
"Estrogen signaling pathway",0.009,0.043,1,98,14,"CREB1, ATF6B, EGFR, GNAI3, GNAO1, ITPR3, JUN, KRAS, OPRM1, PLCB4, SP1, HSP90B1, PIK3R3, CREB3L1"
"Calcium signaling pathway",0.009,0.043,1,181,22,"ADRB2, DRD5, EGFR, PTK2B, GNA15, HRH2, HTR6, ITPR3, ATP2A1, ATP2B3, PLCE1, PDE1B, PDGFRB, PHKB, PLCB4, AVPR1A, PPP3R2, BDKRB1, TACR1, CACNA1C, MYLK2, ORAI3"
"RIG-I-like receptor signaling pathway",0.01,0.045,1,70,11,"CYLD, DDX3X, IFNA13, IFNA16, IKBKB, IL12A, OTUD5, MAPK13, RELA, MAP3K7, RIPK1"
"Biosynthesis of amino acids",0.01,0.045,1,70,11,"SDSL, ALDOA, GOT2, IDH3B, MAT2A, ACO2, PC, PRPS1, RPE, PYCRL, TKTL2"
"Oxytocin signaling pathway",0.01,0.047,1,151,19,"MYL6B, EGFR, GNAI3, GNAO1, PLA2G4D, GUCY1B3, EEF2K, ITPR3, JUN, KRAS, PLA2G4A, PLCB4, PPP3R2, CAMK1D, CACNA1C, CACNA2D1, CACNB4, MYLK2, JMJD7-PLA2G4B"
"Necroptosis",0.011,0.047,1,162,20,"DNM1L, IRF9, TICAM1, CYLD, PGAM5, ALOX15, CHMP2A, PLA2G4D, IFNA13, IFNA16, PLA2G4A, H2AFY2, PYGM, STAT1, TLR4, TNFRSF1A, CAPN2, JMJD7-PLA2G4B, RIPK1, CFLAR"
"Other types of O-glycan biosynthesis",0.011,0.049,1,20,5,"B3GLCT, POFUT1, MFNG, OGT, PLOD3"
"T cell receptor signaling pathway",0.013,0.054,1,102,14,"MAP3K8, LAT, IKBKB, JUN, KRAS, NFKBIE, PDPK1, PPP3R2, MAPK13, RELA, MAP3K7, CARD11, PIK3R3, CDC42"
"Th1 and Th2 cell differentiation",0.013,0.054,1,92,13,"JAG1, GATA3, LAT, HLA-DQA2, RBPJ, IKBKB, IL12A, JUN, NFKBIE, PPP3R2, MAPK13, RELA, STAT1"
"Carbon metabolism",0.015,0.06,1,114,15,"ME3, SDSL, DLD, ALDOA, GOT2, IDH3B, ACO2, PC, PDHA1, PGD, PRPS1, RPE, SDHC, SDHD, TKTL2"
"Pentose phosphate pathway",0.015,0.06,1,29,6,"ALDOA, DERA, PGD, PRPS1, RPE, TKTL2"
"Fc epsilon RI signaling pathway",0.017,0.068,1,66,10,"LAT, PLA2G4D, IL3, KRAS, PDPK1, PLA2G4A, MAPK13, PIK3R3, JMJD7-PLA2G4B, GAB2"
"Insulin resistance",0.017,0.068,1,106,14,"PPARGC1A, CREB1, G6PC, GYS2, IKBKB, MLXIPL, PDPK1, PYGM, RELA, SLC2A1, TNFRSF1A, OGT, PIK3R3, CREB3L1"
"Autophagy - other",0.017,0.068,1,30,6,"GABARAPL2, WIPI2, ATG9B, WIPI1, PPP2CB, ATG13"
"Pyruvate metabolism",0.019,0.071,1,39,7,"ME3, DLD, ALDH3A2, LDHB, PC, PDHA1, LDHAL6B"
"Protein digestion and absorption",0.023,0.087,1,89,12,"SLC7A9, SLC16A10, COL1A2, COL4A2, COL17A1, ATP1B4, MME, ATP1A3, ATP1B2, ATP1B3, SLC3A2, SLC7A7"
"Apoptosis - multiple species",0.023,0.087,1,32,6,"BIRC8, BIRC5, NGFR, PMAIP1, BCL2L1, TNFRSF1A"
"IL-17 signaling pathway",0.025,0.091,1,90,12,"TAB2, TAB3, IKBKB, IL17A, JUN, MAPK13, RELA, S100A8, CCL7, SRSF1, MAP3K7, HSP90B1"
"Jak-STAT signaling pathway",0.026,0.094,1,155,18,"IRF9, EPO, GH2, IL19, IFNA13, IFNA16, IL3, IL3RA, IL12A, IL21R, IL22, BCL2L1, STAT1, THPO, PIK3R3, SOCS2, CCND2, CCND3"
"Cholinergic synapse",0.027,0.095,1,112,14,"CHRNA4, CHRNB4, CREB1, GNAI3, GNAO1, GNG3, GNG4, GNG10, ITPR3, KRAS, PLCB4, CACNA1C, PIK3R3, CREB3L1"
"Carbohydrate digestion and absorption",0.027,0.095,1,42,7,"ATP1B4, G6PC, ATP1A3, ATP1B2, ATP1B3, TAS1R2, PIK3R3"
"Cardiac muscle contraction",0.03,0.104,1,72,10,"COX6B2, ATP1B4, MYH6, ATP1A3, ATP1B2, ATP1B3, CACNA1C, CACNA2D1, CACNB4, COX4I2"
"Hematopoietic cell lineage",0.034,0.114,1,94,12,"CSF1R, DNTT, EPO, HLA-DQA2, IL3, IL3RA, ITGA5, ITGAM, ITGB3, MME, THPO, CD14"
"Linoleic acid metabolism",0.039,0.132,1,27,5,"ALOX15, PLA2G2D, PLA2G4D, PLA2G4A, JMJD7-PLA2G4B"
"Neurotrophin signaling pathway",0.042,0.138,1,119,14,"BEX3, IKBKB, JUN, KRAS, MAP3K3, NFKBIE, NGFR, PDPK1, MAPK13, RAP1A, RELA, BRAF, PIK3R3, CDC42"
"Vascular smooth muscle contraction",0.042,0.138,1,119,14,"MYL6B, PLA2G2D, PLA2G4D, GUCY1B3, ITPR3, PLA2G4A, PLCB4, AVPR1A, PTGIR, ACTA2, BRAF, CACNA1C, MYLK2, JMJD7-PLA2G4B"
"Phenylalanine, tyrosine and tryptophan biosynthesis",0.044,0.141,1,5,2,"IL4I1, GOT2"
"Longevity regulating pathway",0.046,0.148,1,88,11,"PPARGC1A, EHMT2, CREB1, ATF6B, SESN3, KRAS, RELA, EHMT1, PIK3R3, CREB3L1, ATG13"
"Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.049,0.155,1,20,4,"B3GAT3, DSE, CHST12, CSGALNACT1"
