"","EntrezID","GeneSymbol","ConfidenceCategory","TRIAGEhit","Pathway","InteractingGenes","NetworkGenePathways"
"2466",66815,"Ccdc109b","HighConf","Yes",NA,"Cacna2d2, Cacnb4, Cacna1d","Cardiac muscle contraction (3), Adrenergic signaling in cardiomyocytes (3), Oxytocin signaling pathway (3), MAPK signaling pathway (3), Dopaminergic synapse (1), Insulin secretion (1), GABAergic synapse (1), Aldosterone synthesis and secretion (1), Serotonergic synapse (1), GnRH signaling pathway (1), cGMP-PKG signaling pathway (1), cAMP signaling pathway (1), Cellular senescence (1)"
"2551",52132,"Ccdc97","MedConf","Yes",NA,"Sf3b1, Sf3b6","Spliceosome (2)"
"2573",20305,"Ccl6","MedConf","Yes",NA,"Grm2, P2ry12, Oprd1, Tas2r120, Adora1, Cxcl2, Adra1a ,Adra1a, Grpr, Htr2b, Ffar3, Uts2, Grk5 ,Grk5, P2ry2, Npffr1, Arhgef25, Tac2, Hcar1, P2ry10, Cnr1, Lpar5, S1pr5, Rxfp3, Cxcr4, Sstr3","Sphingolipid signaling pathway (3), Phospholipase D signaling pathway (2), Rap1 signaling pathway (2), cAMP signaling pathway (2), Inflammatory mediator regulation of TRP channels (2), cGMP-PKG signaling pathway (2), PI3K-Akt signaling pathway (1), Relaxin signaling pathway (1), Intestinal immune network for IgA production (1), Endocytosis (1), Gap junction (1), Serotonergic synapse (1), TNF signaling pathway (1), IL-17 signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
"2639",12478,"Cd19","MedConf","Yes","PI3K-Akt signaling pathway, B cell receptor signaling pathway","Grb2","Phospholipase D signaling pathway (1), Ras signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Insulin signaling pathway (1), Neurotrophin signaling pathway (1), Gap junction (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), FoxO signaling pathway (1), B cell receptor signaling pathway (1), GnRH signaling pathway (1), PI3K-Akt signaling pathway (1), Estrogen signaling pathway (1), Osteoclast differentiation (1), MAPK signaling pathway (1)"
"2707",12519,"Cd80","MedConf","Yes","Toll-like receptor signaling pathway, Intestinal immune network for IgA production","Src, Cd86","Intestinal immune network for IgA production (1), Toll-like receptor signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Rap1 signaling pathway (1), Gap junction (1), GABAergic synapse (1), Relaxin signaling pathway (1), GnRH signaling pathway (1), Estrogen signaling pathway (1), Thyroid hormone signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Endocytosis (1), Oxytocin signaling pathway (1)"
"2712",12524,"Cd86","MedConf","Yes","Toll-like receptor signaling pathway, Intestinal immune network for IgA production","Cd80, Src, Grb2","EGFR tyrosine kinase inhibitor resistance (2), Gap junction (2), Relaxin signaling pathway (2), GnRH signaling pathway (2), Estrogen signaling pathway (2), Phospholipase D signaling pathway (1), Ras signaling pathway (1), Insulin signaling pathway (1), Neurotrophin signaling pathway (1), T cell receptor signaling pathway (1), FoxO signaling pathway (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Osteoclast differentiation (1), MAPK signaling pathway (1), Rap1 signaling pathway (1), GABAergic synapse (1), Thyroid hormone signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Endocytosis (1), Oxytocin signaling pathway (1), Intestinal immune network for IgA production (1), Toll-like receptor signaling pathway (1)"
"2726",107995,"Cdc20","MedConf","Yes",NA,"Psme1, Pafah1b1, Cdk1, Nup107, Incenp, Cdca8, Cenpt, Mapre1, Cenpu, Spdl1, Rps27a, Psme3, Nup98, Psme4, Psmc5, Psmb1, Nuf2","Proteasome (5), RNA transport (2), Ribosome (1), Gap junction (1), p53 signaling pathway (1), Cellular senescence (1)"
"2757",52276,"Cdca8","MedConf","Yes",NA,"Cenpt, Mapre1, Cenpu, Spdl1, Cdc20, Nup98, Incenp, Nup107, Nuf2, Pafah1b1","RNA transport (2)"
"2783",12534,"Cdk1","MedConf","Yes","Cellular senescence, p53 signaling pathway, Gap junction","Tuba1a, Mapre1, Rrm2, Tubg1, Mybl2, Sfi1, Gadd45g, Smc2, Slk, Cdc20, Ezh2, Rbl2, Rps27a, Pafah1b1, Psmb1, Psme1, Prkca, Psme4, Psmc5, Psme3","Proteasome (5), Cellular senescence (3), Gap junction (2), PI3K-Akt signaling pathway (2), MAPK signaling pathway (2), FoxO signaling pathway (2), p53 signaling pathway (2), Apoptosis (2), Phospholipase D signaling pathway (1), Ras signaling pathway (1), Sphingolipid signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Dopaminergic synapse (1), Endocrine and other factor-regulated calcium reabsorption (1), Rap1 signaling pathway (1), Fc gamma R-mediated phagocytosis (1), Insulin secretion (1), GABAergic synapse (1), Relaxin signaling pathway (1), Aldosterone synthesis and secretion (1), Melanogenesis (1), Serotonergic synapse (1), GnRH signaling pathway (1), Thyroid hormone signaling pathway (1), Inflammatory mediator regulation of TRP channels (1), Adrenergic signaling in cardiomyocytes (1), Oxytocin signaling pathway (1), Ribosome (1), Pyrimidine metabolism (1)"
"2808",107951,"Cdk9","HighConf","Yes",NA,"Gtf2f1, Psmc5, Brd4, Tceb1, Polr2b, Polr2g, Supt5, Polr2d","RNA polymerase (3), Pyrimidine metabolism (3), Proteasome (1)"
"2849",12606,"Cebpa","HighConf","Yes",NA,"Tnf, Med25, Cebpb, Med21, Ep300, Med17, Med14, Rps27a, Crebbp","Thyroid hormone signaling pathway (4), Glucagon signaling pathway (2), Melanogenesis (2), FoxO signaling pathway (2), cAMP signaling pathway (2), TNF signaling pathway (2), IL-17 signaling pathway (2), Ribosome (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Necroptosis (1), NOD-like receptor signaling pathway (1), Osteoclast differentiation (1), Toll-like receptor signaling pathway (1), Apoptosis (1), NF-kappa B signaling pathway (1), MAPK signaling pathway (1)"
"2850",12608,"Cebpb","MedConf","Yes","IL-17 signaling pathway, TNF signaling pathway","Crebbp, Tnf, Cebpa, Nfkb1, Med14, Ep300, Med25, Med21, Med17, Rps27a","Thyroid hormone signaling pathway (4), cAMP signaling pathway (3), RIG-I-like receptor signaling pathway (2), Sphingolipid signaling pathway (2), T cell receptor signaling pathway (2), TNF signaling pathway (2), IL-17 signaling pathway (2), NOD-like receptor signaling pathway (2), Osteoclast differentiation (2), Toll-like receptor signaling pathway (2), Apoptosis (2), NF-kappa B signaling pathway (2), MAPK signaling pathway (2), Glucagon signaling pathway (2), Melanogenesis (2), FoxO signaling pathway (2), Necroptosis (1), Ras signaling pathway (1), Neurotrophin signaling pathway (1), Relaxin signaling pathway (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Longevity regulating pathway (1), Cellular senescence (1), Ribosome (1)"
"2885",320394,"Cenpt","MedConf","Yes",NA,"Mapre1, Cenpu, Spdl1, Nup98, Nuf2, Incenp, Cdca8, Pafah1b1, Nup107, Cdc20","RNA transport (2)"
"2886",71876,"Cenpu","MedConf","Yes",NA,"Spdl1, Mapre1, Pafah1b1, Cenpt, Nup98, Cdc20, Nuf2, Incenp, Cdca8, Nup107","RNA transport (2)"
"2935",12626,"Cetn3","MedConf","Yes",NA,"Tpr","RNA transport (1)"
"2953",12633,"Cflar","MedConf","Yes","NF-kappa B signaling pathway, Apoptosis, Necroptosis, TNF signaling pathway","Traf2, Fasl","Necroptosis (2), Apoptosis (2), MAPK signaling pathway (2), Ras signaling pathway (1), Neurotrophin signaling pathway (1), FoxO signaling pathway (1), PI3K-Akt signaling pathway (1), RIG-I-like receptor signaling pathway (1), Sphingolipid signaling pathway (1), TNF signaling pathway (1), IL-17 signaling pathway (1), NOD-like receptor signaling pathway (1), Osteoclast differentiation (1), NF-kappa B signaling pathway (1)"
"2982",107932,"Chd4","MedConf","Yes",NA,"Hdac2, Mbd2","Longevity regulating pathway - multiple species (1), Thyroid hormone signaling pathway (1)"
"3006",234852,"Chmp1a","HighConf","Yes","Endocytosis, Necroptosis",NA,NA
"3011",75608,"Chmp4b","HighConf","Yes","Endocytosis, Necroptosis","Snf8, Rps27a, Vps28, Tsg101","Endocytosis (3), Ribosome (1)"
"3197",12757,"Clta","MedConf","Yes","Endocytosis, Endocrine and other factor-regulated calcium reabsorption","Arf1, Copa, Ap1g1, Ap2m1, Dnm2, Hspa8, Grb2, Ap2b1","Endocytosis (5), Endocrine and other factor-regulated calcium reabsorption (3), Phospholipase D signaling pathway (3), Estrogen signaling pathway (2), MAPK signaling pathway (2), Ras signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Insulin signaling pathway (1), Neurotrophin signaling pathway (1), Gap junction (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), FoxO signaling pathway (1), B cell receptor signaling pathway (1), GnRH signaling pathway (1), PI3K-Akt signaling pathway (1), Osteoclast differentiation (1), Longevity regulating pathway - multiple species (1), Spliceosome (1), Fc gamma R-mediated phagocytosis (1)"
"3254",104625,"Cnot6","HighConf","Yes",NA,"Pabpc6","RNA transport (1)"
"3264",12801,"Cnr1","HighConf","Yes","Rap1 signaling pathway","Lpar5, Sstr3, Ccl6, Grm2, P2ry12, Oprd1, Tas2r120, Adora1, Cxcl2, Hcar1, S1pr5, Rxfp3, Cxcr4, Gng4","Sphingolipid signaling pathway (3), Relaxin signaling pathway (2), PI3K-Akt signaling pathway (2), cAMP signaling pathway (2), cGMP-PKG signaling pathway (2), Phospholipase D signaling pathway (2), Ras signaling pathway (1), Dopaminergic synapse (1), GABAergic synapse (1), Serotonergic synapse (1), Intestinal immune network for IgA production (1), Endocytosis (1), TNF signaling pathway (1), IL-17 signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Rap1 signaling pathway (1)"
"3321",12829,"Col4a4","MedConf","Yes","PI3K-Akt signaling pathway, Relaxin signaling pathway",NA,NA
"3351",12847,"Copa","MedConf","Yes",NA,"Ddost, Arcn1, Copb1, Clta, Arf1","Endocytosis (2), Phospholipase D signaling pathway (1), Endocrine and other factor-regulated calcium reabsorption (1)"
"3352",70349,"Copb1","MedConf","Yes",NA,"Arf1, Copa, Arcn1","Phospholipase D signaling pathway (1), Endocytosis (1)"
